Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24)
2.287401871133511e-16,0.002217192533333333,0.0915567593028733,0.0,0.00652519728115015,0.45154262818674035,5.537629214898893e-26,0.4569006123352962,2.3062807299350033e-47,1.2990543294009963e-59,3.381101816386873e-39,7.091686449934103e-79,3.0115371193565317e-109,3.3871901066124475e-10,7.88221325251383e-17,8.68760885023638e-38,3.9600321890876194e-47,7.882213246976199e-17,5.73068055715185e-12,1.0609289269974012e-39,9.110207751551044e-28,9.110108641747395e-28,1.3595254262837219e-46,2.0506606035724217e-56,7.577112466310731e-70,1.2996846233573892e-66,3.614161694933741e-89,1.7480400889292013e-141
2.7552795294095755e-16,0.002217192533333333,0.0915567593028733,0.0,0.006525197210694539,0.4515426281520986,7.886219523020176e-26,0.45690061233412405,5.326264974106668e-47,3.0016224438769847e-59,6.680439931832929e-39,2.695493268510725e-78,1.5926707374743717e-108,4.080024408892066e-10,9.494484057657332e-17,1.4695505505241554e-37,7.824437093274075e-47,9.494484049771112e-17,6.902828970948762e-12,1.7955220268298327e-39,1.2974007988825019e-27,1.2973840255264963e-27,2.685639897348758e-46,4.7378478515474215e-56,2.2860437121192686e-69,3.4350778341097444e-66,1.4756402185897773e-88,9.694414762805097e-141
3.691034845961705e-16,0.002217192533333333,0.0915567593028733,0.0,0.0065251970697833605,0.4515426280828152,1.3894292504878516e-25,0.45690061233177975,2.388067961249889e-46,1.347000514825128e-58,2.131790508119539e-38,6.572685644677797e-77,8.524078259554299e-107,5.465692968297654e-10,1.2719025563232976e-16,3.4924554329849637e-37,2.4969726054406996e-46,1.271902554933868e-16,9.247086714661512e-12,4.2699755167317556e-39,2.285828814657269e-27,2.2857889258240266e-27,8.56481474520785e-46,2.125798843852595e-55,2.202867626714341e-68,2.186875120295949e-65,5.52572615085831e-87,9.045608343702767e-139
4.626790162513835e-16,0.002217192533333333,0.0915567593028733,0.0,0.00652519692887224,0.4515426280135318,2.1644773133449534e-25,0.4569006123294355,7.157527433507622e-46,4.038934910350344e-58,5.141627713859323e-38,4.082442756003039e-76,6.909164772777133e-106,6.851361467685563e-10,1.5943566929628738e-16,6.8182174391961546e-37,6.022651526140899e-46,1.5943566907983965e-16,1.1591292509733698e-11,8.339101416581941e-39,3.560920096243124e-27,3.560842195452557e-27,2.0646238264734315e-45,6.3736357572719646e-55,9.766358419534384e-68,7.97223605712274e-65,4.031729843296621e-86,8.4306505777082e-138
6.498300795618094e-16,0.002217192533333333,0.0915567593028733,0.0,0.0065251966470501735,0.45154262787496496,4.237643347716595e-25,0.4569006123247472,4.2162803871625566e-45,2.3803964162589684e-57,2.0501447603253787e-37,1.3593087408680374e-74,5.50389221499172e-104,9.62269828628467e-10,2.239264924460327e-16,1.905984876976726e-36,2.4016806122532062e-45,2.2392649202226836e-16,1.6279548156247673e-11,2.3319774673283705e-38,6.971683580005145e-27,6.971465739337484e-27,8.220924773146797e-45,3.755989997203408e-54,1.3128869773058167e-66,6.953127273166494e-64,2.2403746372564826e-84,1.1627816681562397e-135
1.0241322061826612e-15,0.002217192533333333,0.0915567593028733,0.0,0.006525196083406736,0.4515426275978313,1.047633205117119e-24,0.45690061231537116,4.700951270642282e-44,2.6549759718629385e-56,1.346612990286644e-36,1.36825030005465e-72,1.2739689032755508e-101,1.51653712027242e-09,3.529081220322461e-16,7.668366111811472e-36,1.577856858666185e-44,3.5290812098461294e-16,2.5655435689893724e-11,9.384796624181991e-38,1.7235784329022142e-26,1.7234907687687924e-26,5.382498165076865e-44,4.188869415972163e-53,4.313533777540403e-65,1.3101459692730003e-62,4.419962034423505e-82,5.345146630318435e-133
1.772736459424365e-15,0.002217192533333333,0.0915567593028733,0.0,0.006525194956122645,0.4515426270435642,3.132346011784059e-24,0.45690061229662166,8.32521409707184e-43,4.702893671494536e-55,1.2923463649619326e-35,2.818182211831263e-70,9.216922423721281e-99,2.6250714152252323e-09,6.10871314349121e-16,4.116228225786039e-35,1.5149460619074795e-43,6.108713112167749e-16,4.4404715930967227e-11,5.038524022186617e-37,5.153581173088177e-26,5.1531105596446975e-26,5.131079742200368e-43,7.419520497376974e-52,2.582823329304926e-63,4.223015619418809e-61,1.8135787676339468e-79,7.72013065176817e-130
3.2699449659077725e-15,0.002217192533333333,0.0915567593028733,0.0,0.006525192701565593,0.4515426259350304,1.0649684351354647e-23,0.4569006122591326,1.9435751897734164e-41,1.0981465573963864e-53,1.568292547272224e-34,8.78082949826486e-68,1.0058505401742366e-95,4.842138851623023e-09,1.12679743156083e-15,2.6549230288916177e-34,1.8400734552433933e-42,1.1267974209111453e-15,8.189329952645825e-11,3.2504435637275375e-36,1.752313282956435e-25,1.7520097322418747e-25,6.145070300888478e-42,1.7324330744652893e-50,2.1858577914754265e-61,1.8692683576077131e-59,1.1287760795000675e-76,1.684525133106015e-126
4.76715347239118e-15,0.002217192533333333,0.0915567593028733,0.0,0.00652519044702338,0.45154262482649754,2.263091141552611e-23,0.45690061222165673,1.0256815125910516e-40,5.795774802314362e-53,6.3952315257573865e-34,9.402023111277061e-67,1.3479191927787895e-94,7.059204749795585e-09,1.6427231922109288e-15,7.90271310619996e-34,7.507635804437337e-42,1.6427231695800172e-15,1.1936858379634928e-10,9.676666400085153e-36,3.723979237017454e-25,3.723075676496982e-25,2.4880271442991553e-41,9.14332360641588e-50,1.729620466318543e-60,1.2335562148309847e-58,1.3566773340955944e-75,2.480709447934743e-125
6.264361978874587e-15,0.002217192533333333,0.0915567593028733,0.0,0.006525188192495999,0.4515426237179654,3.907602817248503e-23,0.45690061218419425,3.534312347971331e-40,1.9973140644785447e-52,1.7868335612524217e-33,6.344456371586003e-66,1.5849557044937061e-93,9.27626910944496e-09,2.15864859630146e-15,1.742114722767109e-33,2.0988249528615712e-41,2.1586485572254318e-15,1.5683057321457164e-10,2.1334500951808352e-35,6.43050109643201e-25,6.428509242990445e-25,6.905971121611472e-41,3.1509147230362454e-49,8.642614928118105e-60,5.201855577305153e-58,9.910824325208993e-75,2.9780270268119785e-124
7.761570485357995e-15,0.002217192533333333,0.0915567593028733,0.0,0.006525185937983447,0.451542622609434,5.998503283191719e-23,0.45690061214674493,9.592723546502152e-40,5.4216165500508736e-52,4.0454842422617926e-33,3.290787260458757e-65,1.3808817486693529e-92,1.1493331930264061e-08,2.6745736438347563e-15,3.2518589264786546e-33,4.754668951202924e-41,2.6745735838497234e-15,1.9427927241326762e-10,3.982845085277941e-35,9.872028353937311e-25,9.86831033816558e-25,1.553446468048658e-40,8.552979915546664e-49,3.309727363490035e-59,1.6935622089599384e-57,5.498063925365424e-74,2.700105420920074e-123
1.075598749832481e-14,0.002217192533333333,0.0915567593028733,0.0,0.006525181429002814,0.4515426203923735,1.1519469505920491e-22,0.4569006120718864,4.580798560749904e-39,2.589597767247451e-51,1.4215396869833303e-32,5.902058882307934e-64,5.914015178798163e-91,1.592745295427421e-08,3.706422669238629e-15,8.429811679740963e-33,1.6728852130480455e-40,3.706422554043932e-15,2.6913681733187637e-10,1.0327427764770087e-34,1.8960652246648662e-24,1.8951014079568704e-24,5.3878744897050456e-40,4.085251419371649e-48,3.0307240519868373e-58,1.1209980232686688e-56,1.1367538826616548e-72,1.3573650570647978e-121
1.3750404511291624e-14,0.002217192533333333,0.0915567593028733,0.0,0.006525176920081447,0.45154261817531594,1.8825987486162945e-22,0.45690061199708093,1.4660514200953355e-38,8.28940796116873e-51,3.681413456360416e-32,3.8343624766020085e-63,5.676925990420493e-90,2.0361567819366047e-08,4.738270268441959e-15,1.7372340252956483e-32,4.337292275240687e-40,4.7382700801820844e-15,3.4394125570443793e-10,2.128836928325076e-34,3.099104707746486e-24,3.09711846786521e-24,1.3792120672793861e-39,1.3077021323056231e-47,1.41464607682516e-57,4.3888441342833755e-56,8.29679662368876e-72,1.3842865085826918e-120
1.6744821524258438e-14,0.002217192533333333,0.0915567593028733,0.0,0.006525172411219309,0.4515426159582616,2.7918054669960124e-22,0.4569006119223285,3.7675268094780776e-38,2.1306537178534227e-50,7.95851698766908e-32,1.7952168145913403e-62,3.845670723162565e-89,2.4795676522950014e-08,5.7701164414652656e-15,3.11819997049672e-32,9.387008425487115e-40,5.7701161622847186e-15,4.1869262662349936e-10,3.822061903741221e-34,4.596447079823839e-24,4.5928819609010906e-24,2.947919390339875e-39,3.3612236220378177e-47,4.9684993043423746e-57,1.3317988963880967e-55,4.298070321314538e-71,1.004949943545117e-119
1.9739238537225252e-14,0.002217192533333333,0.0915567593028733,0.0,0.006525167902416364,0.4515426137412103,3.8795668423327304e-22,0.4569006118476291,8.40889196272421e-38,4.756446939115053e-50,1.5250108343179266e-31,7.090458845567532e-62,2.1166456376139598e-88,2.9229779062458668e-08,6.801961188328957e-15,5.095075843752865e-32,1.8008472852514833e-39,6.801960800372272e-15,4.933909688230308e-10,6.246775816418901e-34,6.3882169053397424e-24,6.3823916185747356e-24,5.5836415432699406e-39,7.503546904315362e-47,1.4813448135857812e-56,3.456814281397604e-55,1.8572572715532817e-70,5.982521406795611e-119
2.572807256315888e-14,0.002217192533333333,0.0915567593028733,0.0,0.0065251588849879125,0.4515426093071171,6.590752546574145e-22,0.4569006116983893,3.258016485871968e-37,1.8438795950814406e-49,4.435063492172047e-31,1.2396632131047248e-60,7.3352802757897115e-87,3.809796563939879e-08,8.865646403655768e-15,1.1254603387712236e-31,5.251656872160732e-39,8.865645744580514e-15,6.42628715457923e-10,1.380622264058853e-33,1.0855515741362102e-23,1.0842648377595976e-23,1.5812460576217843e-38,2.908811630848005e-46,1.0970887367022433e-55,1.8455617798185523e-54,5.491163480774407e-69,4.109942447958237e-117
3.072961436774346e-14,0.002217192533333333,0.0915567593028733,0.0,0.006525151354313258,0.4515426056040178,9.402291728897765e-22,0.45690061157391476,7.907382664393834e-37,4.476882646593519e-49,9.037279963841005e-31,5.711859416312379e-60,4.5216510531860546e-86,4.5504163977342253e-08,1.0589117391856491e-14,1.9158769579322456e-31,1.0723727318646638e-38,1.0589116451627318e-14,7.671015855011032e-10,2.3513011033231313e-33,1.548990595808945e-23,1.5468002075635935e-23,3.1597991916766455e-38,7.062497506340569e-46,3.696724440651104e-55,5.334176493492871e-54,2.8454155789025156e-68,2.701165319144613e-116
3.573115617232803e-14,0.002217192533333333,0.0915567593028733,0.0,0.006525143823803288,0.4515426019009273,1.2711971052991097e-21,0.45690061144958766,1.6749089876321547e-36,9.486265750292443e-49,1.651882956246159e-30,2.072065658612866e-59,2.1020551848147894e-85,5.291034508594301e-08,1.2312584401520927e-14,3.009905757127057e-31,1.964209943850922e-38,1.2312583130323823e-14,8.91427000295123e-10,3.695625741204121e-33,2.0947275876478483e-23,2.0912864613893235e-23,5.671371921694726e-38,1.496502895876974e-45,1.0278864263353274e-54,1.3082126876703344e-53,1.195200834266706e-67,1.4532064071717554e-115
4.0732697976912604e-14,0.002217192533333333,0.0915567593028733,0.0,0.00652513629345784,0.45154259819784537,1.6519789338965606e-21,0.4569006113254077,3.2092051351865796e-36,1.8182790934467614e-48,2.787364174692955e-30,6.347179803924288e-59,8.258902509619545e-85,6.031650895359003e-08,1.4036047432740963e-14,4.45661586603042e-31,3.321169961796733e-38,1.4036045780762033e-14,1.0156051342413653e-09,5.474360089793936e-33,2.7228185126896846e-23,2.7177234766706257e-23,9.408644980235989e-38,2.8684188893473185e-45,2.4920347895896876e-54,2.843978106237058e-53,4.0594476595182324e-67,6.202567247986151e-115
5.073578158608175e-14,0.002217192533333333,0.0915567593028733,0.0,0.006525121233259858,0.4515425907917074,2.562983807436472e-21,0.4569006110774892,9.668242108553968e-36,5.482246148047001e-48,6.720972622365728e-30,4.915924933225575e-58,1.0771411902963243e-83,7.51287849195636e-08,1.748296156021494e-14,8.603831820187328e-31,8.04232264432263e-38,1.7482958997231138e-14,1.2635202559991477e-09,1.0578203070777985e-32,4.226285392035922e-23,4.216449295317856e-23,2.196640085607106e-37,8.6484879373647e-45,1.1615752795206722e-53,1.0794107043084334e-52,4.0744561291130885e-66,1.0814710465157829e-113
6.07388651952509e-14,0.002217192533333333,0.0915567593028733,0.0,0.006525106173718014,0.451542583385604,3.673242848776983e-21,0.45690061083015765,2.3712145245493029e-35,1.3455786044858505e-47,1.3803892739833647e-29,2.3258182844998556e-57,6.98086260790646e-83,8.994099178232494e-08,2.0929859775012202e-14,1.4748549470976605e-30,1.6586116422333051e-37,2.092985610176936e-14,1.510848342524302e-09,1.8149228084318764e-32,6.059837126124792e-23,6.042976665189864e-23,4.3855289919551e-37,2.122709041699946e-44,3.9370772225201387e-53,3.1613198990196886e-52,2.265058187680882e-65,8.106631975837233e-113
7.074194880442004e-14,0.002217192533333333,0.0915567593028733,0.0,0.006525091114831015,0.45154257597953507,4.9827551129195224e-21,0.45690061058341175,5.054585772715364e-35,2.870387448279643e-47,2.537478589570143e-29,8.434047027144807e-57,3.32199174669487e-82,1.0475312944891395e-07,2.437674207786531e-14,2.3280519078082165e-30,3.061257078617385e-37,2.4376737095110195e-14,1.757590782589384e-09,2.8673967625445924e-32,8.223918103811795e-23,8.197304574509464e-23,7.86114074957803e-37,4.528159626129544e-44,1.0916459403485065e-52,7.800407583994415e-52,9.29500230868518e-65,4.278672704000382e-112
8.074503241358919e-14,0.002217192533333333,0.0915567593028733,0.0,0.006525076056597565,0.45154256857350095,6.491519654820799e-21,0.4569006103372501,9.74089326382402e-35,5.535648347458902e-47,4.3020709999404936e-29,2.5854767764991806e-56,1.3100738334559165e-81,1.1956519782636029e-07,2.782360846950545e-14,3.4588116128738835e-30,5.2108710018954915e-37,2.7823601977985805e-14,2.0037489616941405e-09,4.2639027087348494e-32,1.0718971098041457e-22,1.067943199784371e-22,1.3028942899835673e-36,8.732720242323001e-44,2.640574388445668e-52,1.7067788697359412e-51,3.156193499462967e-64,1.8344507665325507e-111
9.074811602275834e-14,0.002217192533333333,0.0915567593028733,0.0,0.006525060999016376,0.45154256116750147,8.19953552948057e-21,0.4569006100916713,1.7390486358057922e-34,9.890015356449051e-47,6.857609013295284e-29,7.004023759281631e-56,4.468727085600186e-81,1.343771968216886e-07,3.127045895066244e-14,4.905832721288096e-30,8.339321251292684e-37,3.127045075112691e-14,2.249324262011382e-09,6.053105699905964e-32,1.3545437254056265e-22,1.3489357896291931e-22,2.0344987333607547e-36,1.5601914479478751e-43,5.765860490621551e-52,3.4117847659479096e-51,9.357037440430592e-64,6.755200650057123e-111
1.1075428324109664e-13,0.002217192533333333,0.0915567593028733,0.0,0.006525030885805638,0.4515425463556067,1.2213317497360921e-20,0.456900609602257,4.679146267145208e-34,2.6650016749806993e-46,1.5191575874752073e-28,4.07235605740636e-55,4.07242852202793e-80,1.6400098629407291e-07,3.816411218443951e-14,8.902800112686853e-30,1.862072168232658e-36,3.816409997112202e-14,2.7387317393270567e-09,1.1004280841009203e-31,2.0194366003325068e-22,2.009260089988367e-22,4.348008637570768e-36,4.2041500393459755e-43,2.204374332663463e-51,1.1191200741732338e-50,6.638508121869005e-63,7.722955778165102e-110
1.3076045045943494e-13,0.002217192533333333,0.0915567593028733,0.0,0.006525000775188557,0.4515425315438514,1.7024093457596546e-20,0.45690060911515756,1.0688810466721428e-33,6.096818101939755e-46,2.9496989563932083e-28,1.7107727695264738e-54,2.349461790107248e-79,1.9362449712218335e-07,4.5057701785007215e-14,1.4625794296482074e-29,3.643995928129317e-36,4.505768476091377e-14,3.2258242061971867e-09,1.8110323121779804e-31,2.8174201448051635e-22,2.800702500829062e-22,8.190173358223923e-36,9.617978293877684e-43,6.688876174982664e-51,3.015137284459157e-50,3.2534465299977065e-62,5.164005278915278e-109
1.5076661767777323e-13,0.002217192533333333,0.0915567593028733,0.0,0.0065249706671549335,0.4515425167322356,2.2631855851959736e-20,0.45690060863036236,2.1713223170050966e-33,1.2403331745683687e-45,5.212506838313189e-28,5.777764498385286e-54,1.035016111687164e-78,2.232477285620678e-07,5.1951227758154257e-14,2.237945729836928e-29,6.489593094314212e-36,5.195120512629842e-14,3.710612601929844e-09,2.7760700110315586e-31,3.748841516798022e-22,3.72326214316015e-22,1.4103237246833882e-35,1.956675345962327e-42,1.7233264643562192e-50,7.05489422681548e-50,1.248040393913099e-61,2.5512673034912296e-108
1.7077278489611152e-13,0.002217192533333333,0.0915567593028733,0.0,0.0065249405616946265,0.45154250192076,2.903659712289473e-20,0.45690060814786015,4.038278319981265e-33,2.3102026033657502e-45,8.581735891908027e-28,1.6740235958681858e-53,3.8049704193095405e-78,2.528706798697043e-07,5.884469010964767e-14,3.246626082818571e-29,1.0766647314739984e-35,5.884466107305057e-14,4.1931078143416876e-09,4.034494678845131e-31,4.8140453678002645e-22,4.776938116939718e-22,2.2707333853922554e-35,3.6444362416163406e-42,3.934348520717414e-50,1.4853515221690608e-49,4.0351882972794536e-61,1.033068846822099e-107
1.9077895211444982e-13,0.002217192533333333,0.0915567593028733,0.0,0.006524910458797543,0.45154248710942474,3.62383097134986e-20,0.45690060766764046,7.011589376261476e-33,4.017088335792032e-45,1.3370617374849414e-27,4.314821225449936e-53,1.216116775049114e-77,2.824933503010007e-07,6.573808884523297e-14,4.51865122628803e-29,1.6902722502204022e-35,6.573805260692332e-14,4.673320680077404e-09,5.625266607789554e-31,6.013373861916941e-22,5.961729501116323e-22,3.4700606002053197e-35,6.337114515602367e-42,8.180863351312762e-50,2.8812145987729192e-49,1.1475973694155001e-60,3.60658116372889e-107
2.307912865511264e-13,0.002217192533333333,0.0915567593028733,0.0,0.0065248502606529285,0.45154245748717714,5.303261862941573e-20,0.4569006067140049,1.8120474232482682e-32,1.04132042516697e-44,2.8657267791310845e-27,2.3022868433053252e-52,9.923478333740766e-77,3.417378455578553e-07,7.95246954915543e-14,7.971773740887121e-29,3.6777626895296754e-35,7.952464245893576e-14,5.62694246285956e-09,9.959727440023467e-31,8.815761059652943e-22,8.724654711056943e-22,7.204061608572684e-35,1.6427230347661411e-41,2.8864202180621107e-49,9.06085809069813e-49,7.654656324824862e-60,3.8189909924185804e-106
2.70803620987803e-13,0.002217192533333333,0.0915567593028733,0.0,0.006524790072641374,0.45154242786549564,7.301472215772035e-20,0.4569006057693699,4.0190973697848606e-32,2.3166112656013684e-44,5.436634940545359e-27,9.060568847091577e-52,5.311543623910577e-76,4.0098120837850654e-07,9.331104774265471e-14,1.2833222999483678e-28,7.080643608201273e-35,9.331097472793267e-14,6.571563624402398e-09,1.6091270780853964e-30,1.2158691032010113e-21,1.2012029983326782e-21,1.3328149534788527e-34,3.6545417703253486e-41,8.224238523015154e-49,2.3669503740681204e-48,3.544697737593768e-59,2.3899698536535108e-105
3.108159554244796e-13,0.002217192533333333,0.0915567593028733,0.0,0.0065247298946839675,0.4515423982443835,9.618455986698896e-20,0.4569006048336508,7.979486114347316e-32,4.613159569816851e-44,9.442531380659497e-27,2.899098277953324e-51,2.1996604751327098e-75,4.602234328077401e-07,1.0709714564373138e-13,1.9335446530483085e-28,1.2475817871622755e-34,1.0709704945917166e-13,7.507269030376923e-09,2.43318235286325e-30,1.6044812633037041e-21,1.582384719160747e-21,2.2684574162927367e-34,7.277430427558838e-41,2.0118319465853837e-48,5.406389478769669e-48,1.2931411225040246e-58,1.1145939227105007e-104
3.5082828986115616e-13,0.002217192533333333,0.0915567593028733,0.0,0.006524669726702599,0.45154236862384345,1.2254207133628435e-19,0.45690060390676335,1.4570584073478256e-31,8.448825673445167e-44,1.5339779900904533e-26,8.018472654747172e-51,7.665593565709126e-75,5.194645128892702e-07,1.208829892396459e-13,2.7707440509827886e-28,2.055398834703087e-34,1.208828666975748e-13,8.434142745965105e-09,3.499342112534897e-30,2.0476736155160195e-21,2.016009787359606e-21,3.6242526302158043e-34,1.332833075056916e-40,4.39752477336996e-48,1.116687061055707e-47,3.9992075640121855e-58,4.28869955486906e-104
3.9084062429783275e-13,0.002217192533333333,0.0915567593028733,0.0,0.006524609568619953,0.4515423390038786,1.5208719615506014e-19,0.4569006029886242,2.492096817471988e-31,1.4493790694489854e-43,2.364859689694443e-26,1.9849960835985847e-50,2.3396418652271e-74,5.787044426657568e-07,1.3466857857492785e-13,3.8174761563235524e-28,3.212551485583217e-34,1.3466842648773206e-13,9.35226804384752e-09,4.8388207493400246e-30,2.5457033831670458e-21,2.502077323176002e-21,5.509861095997348e-34,2.286447479073132e-40,8.809310496245517e-48,2.1328734650613736e-47,1.0933551633620198e-57,1.431285131611966e-103
4.3085295873450933e-13,0.002217192533333333,0.0915567593028733,0.0,0.006524549420359501,0.45154230938449186,1.8481987392307657e-19,0.45690060207915106,4.043987008718553e-31,2.3590011138108696e-43,3.495328217887545e-26,4.496137275098097e-50,6.4120180393055666e-74,6.379432161788222e-07,1.4845391369377818e-13,5.095953781319375e-28,4.8125999813914605e-34,1.4845372887390473e-13,1.0261727411745275e-08,6.482843497846402e-30,3.0988240311909123e-21,3.0405864134013785e-21,8.047731092835524e-34,3.721407480735678e-40,1.6454901679062767e-47,3.825750886411712e-47,2.711624192070646e-57,4.2640529898336386e-103
4.708652931711859e-13,0.002217192533333333,0.0915567593028733,0.0,0.0065244892818454945,0.45154227976568617,2.207400442503338e-19,0.45690060117826214,6.284334371112582e-31,3.676886709343201e-43,4.990243317220623e-26,9.453554198640049e-50,1.601690778394357e-73,6.971808274690667e-07,1.6223899464007214e-13,6.628047846125228e-28,6.962127318738019e-34,1.622387739000285e-13,1.1162602559064355e-08,8.462646429487577e-30,3.707285308069604e-21,3.631536111427657e-21,1.1373141105000327e-33,5.800416347924499e-40,2.901722901688731e-47,6.515431181063971e-47,6.188589362485624e-57,1.1475727876816828e-102
5.108776276078626e-13,0.002217192533333333,0.0915567593028733,0.0,0.006524429153002951,0.45154225014746463,2.5984764675698817e-19,0.45690060028587653,9.418746416398963e-31,5.5273917801148875e-43,6.92092189537241e-26,1.8695190787614565e-49,3.716117571181304e-73,7.564172705760867e-07,1.7602382145736328e-13,8.435288610874228e-28,9.781373126328363e-34,1.760235616097173e-13,1.2054974425363375e-08,1.0809476445215531e-29,4.371333299237656e-21,4.2749254373173664e-21,1.5634254160879674e-33,8.71964909873287e-40,4.877470877591474e-47,1.0626631594952973e-46,1.3220289676262258e-56,2.862519429619945e-102
5.508899620445392e-13,0.002217192533333333,0.0915567593028733,0.0,0.006524369033757658,0.4515422205298302,3.0214262107328167e-19,0.4569005994019139,1.3689554769857439e-30,8.058001535523242e-43,9.365160376504571e-26,3.510314320698417e-49,8.097140731264566e-73,8.15652539538492e-07,1.8980839418888642e-13,1.0538866732540911e-27,1.3404754655013375e-33,1.8980809204626637e-13,1.2938923187406102e-08,1.3554591269169477e-29,5.091210471419925e-21,4.970753377862632e-21,2.0992162363998726e-33,1.2711767695057827e-39,7.873132697472808e-47,1.6708444564783552e-46,2.670359250183896e-56,6.6880152038174145e-102
5.909022964812158e-13,0.002217192533333333,0.0915567593028733,0.0,0.006524308924036154,0.4515421909127858,3.476249068394722e-19,0.45690059852629505,1.9378403873249444e-30,1.144119423058708e-42,1.2407255806385442e-25,6.302715383189583e-49,1.670448788509755e-72,8.748866283939199e-07,2.0359271287756094e-13,1.2959634318231286e-27,1.798136350476698e-33,2.035923652526554e-13,1.3814528265982889e-08,1.672925944250347e-29,5.8671557153672086e-21,5.71901888664292e-21,2.762092903550853e-33,1.8048861124129368e-39,1.227461065722662e-46,2.545565133235698e-46,5.137455841806115e-56,1.4750054225377552e-101
6.70926965354569e-13,0.002217192533333333,0.0915567593028733,0.0,0.006524188732874431,0.45154213168047896,4.481511713322268e-19,0.4569005967997744,3.6348873513983636e-30,2.1591733861152692e-42,2.0654835115983374e-25,1.8190341601332717e-48,6.241179507907252e-72,9.933512419296321e-07,2.311605882964828e-13,1.8834460203867e-27,3.0666986514211355e-33,2.311601401453133e-13,1.5541021317725708e-08,2.4492384049372223e-29,7.588188361624038e-21,7.372858257516927e-21,4.545239800267155e-33,3.4061647618574126e-39,2.7362161572812498e-46,5.460167156752437e-46,1.6889039040996866e-55,6.300698447843115e-101
7.509516342279222e-13,0.002217192533333333,0.0915567593028733,0.0,0.0065240685789449875,0.45154207245056815,5.61425957554914e-19,0.45690059510569414,6.346843744870691e-30,3.793230746366073e-42,3.246885597514306e-25,4.6429434574068734e-48,1.997455730394595e-71,1.111811063465496e-06,2.587274480512928e-13,2.621985447406295e-27,4.934350071502446e-33,2.587268866253377e-13,1.7235074093189207e-08,3.434921469394431e-29,9.536272501694822e-21,9.236434516569355e-21,7.078219634757777e-33,5.983938014567734e-39,5.554773497645347e-46,1.0748603640964755e-45,4.840428592841937e-55,2.2671873599233582e-100
8.309763031012754e-13,0.002217192533333333,0.0915567593028733,0.0,0.006523948461686687,0.4515420132230773,6.874487829828716e-19,0.4569005934434452,1.0466975740325857e-29,6.294150825244854e-42,4.875987916537959e-25,1.0742682175515807e-47,5.650642400034614e-71,1.2302660452692591e-06,2.862932924743087e-13,3.527056121498287e-27,7.578286773682763e-33,2.8629260502552917e-13,1.8897295458219485e-08,4.655028846391804e-29,1.1713194977257044e-20,1.1309738102811547e-20,1.0547409058201999e-32,9.929209235550876e-39,1.0471079254720173e-45,1.9757718021873255e-45,1.2419113017533323e-54,7.105555567323064e-100
9.110009719746285e-13,0.002217192533333333,0.0915567593028733,0.0,0.006523828380549838,0.4515419539980301,8.262191652448804e-19,0.4569005918124302,1.647581206751866e-29,9.968658208244249e-42,7.054447725445003e-25,2.29571072367737e-47,1.448335895222055e-70,1.3487161395946475e-06,3.13858121893102e-13,4.613601815555267e-27,1.1203896956046263e-32,3.1385729567394137e-13,2.0528282852114127e-08,6.134631489539999e-29,1.4120689569488556e-20,1.359275892947981e-20,1.516033645681605e-32,1.5725842334762094e-38,1.8586604016301994e-45,3.4342942499046946e-45,2.9130509121290676e-54,1.9948571720374678e-99
9.910256408479818e-13,0.002217192533333333,0.0915567593028733,0.0,0.006523708334995972,0.4515418947754506,9.77736622120998e-19,0.45690059021206303,2.4948523340161867e-29,1.5188629106270599e-41,9.894584932473607e-25,4.5946201057272805e-47,3.4239980922042866e-70,1.4671612986818561e-06,3.414219366305942e-13,5.8960395009126264e-27,1.6046204674787415e-32,3.4142095889397783e-13,2.2128622501568506e-08,7.898817576139045e-29,1.6760438315216355e-20,1.6085486385822133e-20,2.1145804013151627e-32,2.396047835246025e-38,3.1390056944407304e-45,5.698406314900907e-45,6.34729804702604e-54,5.12243757223032e-99
1e-12,0.002217192533333333,0.0915567593028733,0.0,0.006523694874694059,0.4515418881340948,9.955234286846851e-19,0.45690059003447586,2.608102642079053e-29,1.5889127454716917e-41,1.0259651806227898e-24,4.94865860231651e-47,3.754615678456202e-70,1.4804440103232776e-06,3.445130148443397e-13,6.052689408968364e-27,1.6676488758715765e-32,3.44512019320917e-13,2.2306206591284727e-08,8.115510966877336e-29,1.7071028344684792e-20,1.6378110045141095e-20,2.1913411812106548e-32,2.5065531713291905e-38,3.3199124949567595e-45,6.015930433619719e-45,6.899070578023435e-54,5.66758183274933e-99
