Time (s),Volume (m^3),Ne,N2,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(52),COX(53),CH3OX(48),CHOX(64),SX(57),CH2O2X(54),CH3X(25),CH4(24)
1.3500523750191366e-07,0.00264225016925734,0.0,0.0,0.0003407659965225942,0.7963957493044246,0.09999955461583573,0.09999999998139145,1.075318583410939e-11,4.390557333849485e-09,5.486709095166237e-16,7.23280782732326e-11,3.6534550657131633e-13,0.006483152350261504,7.188151203178038e-17,2.6448934771321798e-18,1.5711178080641602e-16,2.981001502811296e-07,7.854486013136398e-12,6.806660194331364e-08,1.6860104603873767e-20,4.780885028840641e-24,7.473826823103038e-08,2.4782224446592404e-13,1.1542641476131903e-32,2.664425027701693e-13,0.00036256117445332094,7.854794913518362e-12,1.7870461518589366e-11,4.1586303802254866e-14,1.8529136261028647e-23,8.643773200778061e-23,2.115278031129641e-21,1.1965524065094303e-18
1.3520518580673205e-07,0.00264225016925734,0.0,0.0,0.0003406821054378091,0.796395754101984,0.09999955473515403,0.09999999998137458,1.0771996208758898e-11,4.397709659123957e-09,5.491728448303984e-16,7.249333323440747e-11,3.656287656721266e-13,0.006483329936324324,7.186309656919076e-17,2.6577006479094278e-18,1.5734787963448805e-16,2.9802674647091753e-07,7.852552349492684e-12,6.801967878015019e-08,1.6860560458323286e-20,4.78092746821334e-24,7.473194854535643e-08,2.478676257091087e-13,1.1557194572241805e-32,2.6652969122886966e-13,0.00036246760609485854,7.852861157735305e-12,1.790122978098578e-11,4.164729663536637e-14,1.8538936433924326e-23,8.649550973043717e-23,2.115119274285289e-21,1.198617842073036e-18
1.3540513411155045e-07,0.00264225016925734,0.0,0.0,0.00034059868701513283,0.7963957588719716,0.09999955485377016,0.09999999998135771,1.0790806581990796e-11,4.404861290426234e-09,5.496747433425845e-16,7.265862364597954e-11,3.6591188166588507e-13,0.006483506520799535,7.184570996388026e-17,2.6444247810283902e-18,1.5758407708425346e-16,2.9795375624433757e-07,7.850629608790024e-12,6.797304593604592e-08,1.6861013741861194e-20,4.780969666663288e-24,7.472562777672813e-08,2.479126499938364e-13,1.1561186502033214e-32,2.66616468567014e-13,0.000362374565959051,7.850938297189703e-12,1.7931995812139284e-11,4.170828744428745e-14,1.8548748021276555e-23,8.655336010464372e-23,2.1149605747757437e-21,1.2006831790544312e-18
1.3560508241636885e-07,0.00264225016925734,0.0,0.0,0.0003405157384938171,0.7963957636145534,0.09999955497168853,0.09999999998134079,1.0809615878747115e-11,4.412012227626263e-09,5.501766148770015e-16,7.282394924544393e-11,3.6619485528001724e-13,0.006483682109549,7.182835119466814e-17,2.6468324004411692e-18,1.5782035466308215e-16,2.978811771874231e-07,7.848717682089837e-12,6.792670140639017e-08,1.6861464469035075e-20,4.781011625627065e-24,7.47193059377948e-08,2.479573191184167e-13,1.1571492655927927e-32,2.6670283685053704e-13,0.0003622820509491864,7.849026268243544e-12,1.796275960627686e-11,4.1769276233961446e-14,1.8558570974553434e-23,8.661128649307348e-23,2.114801932576467e-21,1.2027484171831236e-18
1.3578503589070543e-07,0.00264225016925734,0.0,0.0,0.00034044148432239277,0.7963957678595824,0.09999955507722205,0.09999999998132555,1.0826545645346305e-11,4.418447477542421e-09,5.506282557205698e-16,7.297277215471093e-11,3.664494103955221e-13,0.0064838392928933284,7.181228101307785e-17,2.6539663939260723e-18,1.5803307820987339e-16,2.978162056025977e-07,7.847006150891873e-12,6.788523619485093e-08,1.6861867949953257e-20,4.7810491851043896e-24,7.471361537801635e-08,2.479972191486932e-13,1.1582791942371543e-32,2.667802202641903e-13,0.00036219923387919705,7.847314650932691e-12,1.7990445103609844e-11,4.1824164422275394e-14,1.8567421310374457e-23,8.666348414285543e-23,2.114659203563331e-21,1.2046070467575621e-18
1.35964989365042e-07,0.00264225016925734,0.0,0.0,0.0003403676065603331,0.7963957720826669,0.09999955518219715,0.09999999998131034,1.0843477436095893e-11,4.424882165038471e-09,5.510798492751816e-16,7.312162316509368e-11,3.6670385129246334e-13,0.0064839956786401556,7.179682501982697e-17,2.6472527158256266e-18,1.5824590476832662e-16,2.977515633794503e-07,7.845303310780314e-12,6.78440014688882e-08,1.6862269383471365e-20,4.781086552768512e-24,7.470792397053245e-08,2.480368342493263e-13,1.158849793744574e-32,2.6685727550296436e-13,0.00036211683743833764,7.845611710156853e-12,1.8018128780155457e-11,4.1879050982546485e-14,1.857628077820818e-23,8.671573763961116e-23,2.1145165209169567e-21,1.206465595848814e-18
1.3614494283937858e-07,0.00264225016925734,0.0,0.0,0.00034029410323054346,0.7963957762839267,0.09999955528661693,0.0999999999812951,1.0860410430788753e-11,4.431316290022271e-09,5.515314030144356e-16,7.327050208795156e-11,3.669581784912761e-13,0.0064841512709871586,7.178199285773568e-17,2.643635574974706e-18,1.584588402506927e-16,2.9768724878787954e-07,7.843609097817928e-12,6.780299580063716e-08,1.6862668780363134e-20,4.7811237296447394e-24,7.470223172435412e-08,2.4807616571461343e-13,1.1595423866894442e-32,2.6693400405412557e-13,0.0003620348594091699,7.843917400342175e-12,1.804581063177997e-11,4.193393591832194e-14,1.8585149342952544e-23,8.676804710356828e-23,2.11437388462091e-21,1.2083240642636186e-18
1.3632489631371516e-07,0.00264225016925734,0.0,0.0,0.0003402209723669925,0.79639578046348,0.09999955539048448,0.09999999998127986,1.0877346108197746e-11,4.437749852402514e-09,5.519829039820585e-16,7.341940873549777e-11,3.672123925093251e-13,0.006484306074108447,7.176561474848531e-17,2.664220627033978e-18,1.586718472787376e-16,2.9762326011157135e-07,7.841923443733103e-12,6.776221777261901e-08,1.686306615034475e-20,4.781160716753734e-24,7.46965386484274e-08,2.4811521483399735e-13,1.161213221570631e-32,2.6701040739903493e-13,0.0003619532975867465,7.84223167616993e-12,1.8073490654373035e-11,4.198881923313129e-14,1.85940269696161e-23,8.682041851668574e-23,2.1142312946461286e-21,1.210182451809788e-18
1.3650484978805174e-07,0.00264225016925734,0.0,0.0,0.00034014821201466686,0.7963957846214447,0.09999955549380295,0.0999999999812646,1.089428290163896e-11,4.444182852088717e-09,5.524343662917934e-16,7.35683429207965e-11,3.6746649386092197e-13,0.006484460092154659,7.175005403108806e-17,2.650035123816538e-18,1.5888493060427515e-16,2.9755959563533574e-07,7.840246367474506e-12,6.772166597767344e-08,1.6863461505166666e-20,4.781197515092539e-24,7.469084475163353e-08,2.4815398289143207e-13,1.1614853391022292e-32,2.670864870131593e-13,0.0003618721497785496,7.840554492576106e-12,1.810116884384753e-11,4.204370093048657e-14,1.8602913623270015e-23,8.687284613202707e-23,2.1140887509715274e-21,1.2120407582965756e-18
1.3668480326238832e-07,0.00264225016925734,0.0,0.0,0.00034007582022948374,0.7963957887579384,0.09999955559657547,0.09999999998124931,1.0911218591281987e-11,4.4506152889912164e-09,5.528858098394084e-16,7.371730445775915e-11,3.677204830573487e-13,0.00648461332925313,7.173516923251883e-17,2.6465686180086778e-18,1.5909809297068698e-16,2.9749625365825045e-07,7.838577774914557e-12,6.768133901885355e-08,1.6863854855377162e-20,4.781234125675094e-24,7.468515004278957e-08,2.481924711654697e-13,1.1621845089401563e-32,2.6716224436608853e-13,0.00036179141380440294,7.838885804747461e-12,1.8128845196139427e-11,4.209858101388229e-14,1.8611809269078213e-23,8.692533205491157e-23,2.1139462535759214e-21,1.2138989835344783e-18
1.3684676138929122e-07,0.00264225016925734,0.0,0.0,0.00034001098114969113,0.7963957924625208,0.09999955568860644,0.09999999998123557,1.0926460380612349e-11,4.45640400094995e-09,5.532920876806734e-16,7.385139307357552e-11,3.67948977861614e-13,0.0064847505783240484,7.17212472591819e-17,2.6516775591298165e-18,1.5928998533459829e-16,2.974395202193422e-07,7.837083259315702e-12,6.764523584437273e-08,1.686420716479946e-20,4.7812669154930016e-24,7.468002411776337e-08,2.4822687245017705e-13,1.1631466656666605e-32,2.672301516602967e-13,0.00036171910175374376,7.837391212744986e-12,1.8153752339070588e-11,4.2147971711877214e-14,1.8619823009892754e-23,8.697262225181092e-23,2.1138180454622833e-21,1.2155713166249598e-18
1.3700871951619413e-07,0.00264225016925734,0.0,0.0,0.00033994643764138997,0.7963957961498905,0.09999955578019983,0.09999999998122183,1.0941702687466368e-11,4.462192256917697e-09,5.536983380251563e-16,7.398550355971814e-11,3.6817738260039765e-13,0.006484887201128064,7.170760577519215e-17,2.6467241724371047e-18,1.5948193179475362e-16,2.973830454081654e-07,7.835595567417358e-12,6.760931265962294e-08,1.6864557866524796e-20,4.781299554757187e-24,7.46748975484057e-08,2.4826104906707754e-13,1.1637048036982079e-32,2.6729780017164586e-13,0.0003616471199605115,7.83590343390021e-12,1.8178657987680104e-11,4.2197361107904466e-14,1.8627843980955222e-23,8.701995886075325e-23,2.1136898747861624e-21,1.217243583614508e-18
1.3717067764309703e-07,0.00264225016925734,0.0,0.0,0.0003398821883097822,0.7963957998201313,0.0999995558713579,0.09999999998120805,1.0956945244863896e-11,4.4679800568307766e-09,5.541045633584672e-16,7.411963578227435e-11,3.6840569764021576e-13,0.006485023200626217,7.16951364496451e-17,2.640473046616844e-18,1.5967395561983606e-16,2.973268280025168e-07,7.834114657600033e-12,6.757356846707333e-08,1.686490696858909e-20,4.7813320441896515e-24,7.466977034101327e-08,2.4829500193754907e-13,1.1642054314692242e-32,2.673651909593226e-13,0.0003615754668606772,7.834422436061788e-12,1.8203562139052722e-11,4.224674920447561e-14,1.8635872157053497e-23,8.706733862611518e-23,2.113561741529674e-21,1.2189157843673581e-18
1.3733263576999994e-07,0.00264225016925734,0.0,0.0,0.00033981823176707003,0.7963958034733268,0.09999955596208286,0.09999999998119427,1.097219058997954e-11,4.473767400626028e-09,5.545107412867706e-16,7.425378960787877e-11,3.6863392334564823e-13,0.006485158579764633,7.168118956943465e-17,2.662047818965147e-18,1.598660656747079e-16,2.972708667929829e-07,7.83264046620331e-12,6.7538002275666e-08,1.6865254477323874e-20,4.781364384512907e-24,7.466464250184234e-08,2.483287319798239e-13,1.165825656720318e-32,2.674323250786977e-13,0.0003615041408981148,7.832948187239627e-12,1.8228464790287992e-11,4.229613600409094e-14,1.864390751306087e-23,8.711476692898286e-23,2.11343364566608e-21,1.2205879187483486e-18
1.3749459389690284e-07,0.00264225016925734,0.0,0.0,0.00033975456663242723,0.7963958071095599,0.09999955605237687,0.09999999998118052,1.0987437924168366e-11,4.4795542882408166e-09,5.549168790273783e-16,7.438796490371136e-11,3.6886206007935033e-13,0.0064852933414745895,7.166646117824292e-17,2.6543219468491717e-18,1.6005822667787927e-16,2.972151605699652e-07,7.831173023357812e-12,6.750261310077501e-08,1.6865600400558066e-20,4.781396576427926e-24,7.465951403710853e-08,2.483622401089254e-13,1.1662786635716224e-32,2.674992035813331e-13,0.0003614331405245612,7.831480655605219e-12,1.8253365938500194e-11,4.2345521509239586e-14,1.865195002389516e-23,8.716224353999877e-23,2.113305587177473e-21,1.2222599866233054e-18
1.3764035621111547e-07,0.00264225016925734,0.0,0.0,0.0003396975160294817,0.7963958103677353,0.09999955613327483,0.09999999998116808,1.1001159679949079e-11,4.48476209700848e-09,5.552823913226393e-16,7.450874091766796e-11,3.6906730736704524e-13,0.006485414101523011,7.165487575065053e-17,2.6485194280530273e-18,1.602312234476921e-16,2.971652419845185e-07,7.829858040318317e-12,6.747091338384255e-08,1.6865910383138296e-20,4.781425422854075e-24,7.465489788909699e-08,2.4839220844240614e-13,1.1667233883845863e-32,2.675591765474476e-13,0.0003613695172936259,7.830165594151354e-12,1.8275775684433235e-11,4.2389967359152646e-14,1.865919438031365e-23,8.720500774408582e-23,2.1131903664817794e-21,1.2237647907379491e-18
1.377861185253281e-07,0.00264225016925734,0.0,0.0,0.0003396406993574014,0.796395813612298,0.09999955621382704,0.09999999998115569,1.1014880405459052e-11,4.489969536174719e-09,5.556478946983702e-16,7.462953411930367e-11,3.692724831415283e-13,0.006485534365932909,7.164299969459375e-17,2.648601637964489e-18,1.6040426188442284e-16,2.971155280914284e-07,7.828548442871224e-12,6.743935554907107e-08,1.686621909317601e-20,4.781454150164101e-24,7.465028124385692e-08,2.484219984263644e-13,1.1674078590456337e-32,2.6761894407393554e-13,0.0003613061554243266,7.828855924989575e-12,1.829818420850895e-11,4.243441216435375e-14,1.8666444493666525e-23,8.724781275613915e-23,2.1130751760293935e-21,1.225269540777417e-18
1.3793188083954074e-07,0.00264225016925734,0.0,0.0,0.00033958411562378266,0.7963958168433083,0.0999995562940351,0.09999999998114328,1.1028601314569578e-11,4.495176605694944e-09,5.56013378447635e-16,7.475034441291768e-11,3.6947758766322426e-13,0.006485654136810705,7.163087382101079e-17,2.6485854774550514e-18,1.6057733603150762e-16,2.970660180221969e-07,7.827244214652029e-12,6.740793889180597e-08,1.6866526536007665e-20,4.781482758870434e-24,7.464566410583702e-08,2.484516107208782e-13,1.1680872229214473e-32,2.6767850691951054e-13,0.0003612430538041345,7.82755162524432e-12,1.832059150865398e-11,4.2478855926634424e-14,1.8673700345780986e-23,8.729065608539914e-23,2.1129600157985927e-21,1.2267742366460697e-18
1.3807764315375337e-07,0.00264225016925734,0.0,0.0,0.0003395277638407466,0.7963958200608249,0.09999955637390058,0.09999999998113085,1.1042323222294241e-11,4.500383305524902e-09,5.563788354183387e-16,7.487117170316209e-11,3.6968262119132356e-13,0.006485773416253278,7.161898189218544e-17,2.648655965897561e-18,1.6075046441196988e-16,2.9701671091146455e-07,7.825945332690872e-12,6.73766627114894e-08,1.686683271731883e-20,4.781511249480868e-24,7.46410464794603e-08,2.484810459837015e-13,1.1687697334714645e-32,2.6773786584041437e-13,0.00036118021132556426,7.82625267214409e-12,1.834299758280442e-11,4.252329864777897e-14,1.8680961918529706e-23,8.733353528118115e-23,2.1128448857711536e-21,1.2282788782484756e-18
1.38223405467966e-07,0.00264225016925734,0.0,0.0,0.0003394716430249752,0.7963958232649073,0.09999955645342498,0.09999999998111843,1.1056046001532155e-11,4.505589635620664e-09,5.567442668416677e-16,7.499201589504075e-11,3.698875839837902e-13,0.0064858922063480125,7.160711512036231e-17,2.6487223074326006e-18,1.6092365428902054e-16,2.969676058991745e-07,7.824651774419918e-12,6.734552631163806e-08,1.6867137642343586e-20,4.781539622503655e-24,7.463642836912416e-08,2.4851030487036593e-13,1.169452187045291e-32,2.677970215904215e-13,0.00036111762688615154,7.824959043022654e-12,1.836540242890582e-11,4.256774032956446e-14,1.8688229193830855e-23,8.737645099829853e-23,2.112729785931675e-21,1.2297834654889834e-18
1.3836916778217864e-07,0.00264225016925734,0.0,0.0,0.00033941575219756506,0.7963958264556144,0.09999955653260989,0.09999999998110598,1.1069769156985083e-11,4.510795595938641e-09,5.5710967719968e-16,7.511287689390806e-11,3.700924762973675e-13,0.006486010509172847,7.159525780510061e-17,2.6487482342782952e-18,1.6109689298967928e-16,2.969187021287594e-07,7.823363517315559e-12,6.731452899980237e-08,1.6867441316404343e-20,4.781567878443856e-24,7.463180977920073e-08,2.4853938803425565e-13,1.1701330080544985e-32,2.678559749208403e-13,0.0003610552993884336,7.823670715315515e-12,1.8387806044913097e-11,4.261218097376087e-14,1.869550215364053e-23,8.741940372715511e-23,2.1126147162638628e-21,1.2312879982725316e-18
1.3851493009639127e-07,0.00264225016925734,0.0,0.0,0.00033936009038396895,0.7963958296330043,0.09999955661145685,0.09999999998109355,1.1083492560694074e-11,4.516001186435568e-09,5.574750677051255e-16,7.523375460546774e-11,3.7029729838758603e-13,0.006486128326796354,7.158347364596705e-17,2.648800407198915e-18,1.6127017551840095e-16,2.968699987473192e-07,7.822080538842819e-12,6.72836700875337e-08,1.686774374485301e-20,4.78159601780393e-24,7.462719071403687e-08,2.4856829612661394e-13,1.1708146797329286e-32,2.6791472658051846e-13,0.00036099322773992375,7.82238766655856e-12,1.841020842879053e-11,4.2656620582131014e-14,1.8702780779951327e-23,8.746239344033062e-23,2.1124996767487518e-21,1.2327924765048656e-18
1.386606924106039e-07,0.00264225016925734,0.0,0.0,0.00033930465661401117,0.7963958327971357,0.09999955668996738,0.09999999998108111,1.109721641020367e-11,4.521206407068512e-09,5.578404366850599e-16,7.535464893577177e-11,3.7050205050876864e-13,0.006486245661277759,7.157173709083875e-17,2.6488465199169503e-18,1.6144350824663473e-16,2.968214949059496e-07,7.820802816674536e-12,6.725294889035938e-08,1.6868044932962923e-20,4.7816240410843424e-24,7.462257117795451e-08,2.485970297965361e-13,1.1714960441990697e-32,2.6797327731585075e-13,0.0003609314108530813,7.821109874388472e-12,1.8432609578511704e-11,4.2701059156430583e-14,1.8710065054794392e-23,8.750541979865954e-23,2.112384667366612e-21,1.234296900092317e-18
1.3880645472481653e-07,0.00264225016925734,0.0,0.0,0.00033924944992189907,0.7963958359480665,0.09999955676814297,0.09999999998106865,1.1110940849132452e-11,4.526411257794861e-09,5.582057829499824e-16,7.547555979121925e-11,3.707067329140387e-13,0.0064863625146669894,7.156004237224823e-17,2.648891699615295e-18,1.6161689373416368e-16,2.967731897595405e-07,7.81953032854406e-12,6.722236472775853e-08,1.6868344885993398e-20,4.781651948783143e-24,7.461795117525073e-08,2.48625589690952e-13,1.1721772737486848e-32,2.6803162787078656e-13,0.00036086984764528506,7.81983731654295e-12,1.8455009492059446e-11,4.2745496698408256e-14,1.871735496024104e-23,8.75484824718057e-23,2.112269688098606e-21,1.2358012689415905e-18
1.3895221703902917e-07,0.00264225016925734,0.0,0.0,0.00033919446934619924,0.7963958390858541,0.09999955684598519,0.0999999999810562,1.1124665838111227e-11,4.53161573857233e-09,5.585711069348845e-16,7.559648707855526e-11,3.709113458553253e-13,0.006486478889004726,7.154839854098676e-17,2.648938130111216e-18,1.6179032944123005e-16,2.967250824667714e-07,7.818263052288477e-12,6.719191692313453e-08,1.686864360919021e-20,4.7816797413961005e-24,7.46133307101979e-08,2.4865397645462834e-13,1.172858451672585e-32,2.68089778986834e-13,0.0003608085370388106,7.81856997086019e-12,1.8477408167425822e-11,4.27899332098056e-14,1.8724650478402822e-23,8.759158139091571e-23,2.1121547389261857e-21,1.2373055829597713e-18
1.390979793532418e-07,0.00264225016925734,0.0,0.0,0.00033913971392979627,0.7963958422105564,0.09999955692349549,0.09999999998104372,1.1138391285265857e-11,4.536819849358956e-09,5.589364095375787e-16,7.571743070486964e-11,3.711158895833705e-13,0.0064865947863224456,7.15368027401647e-17,2.6489833420511275e-18,1.6196381425241706e-16,2.9667717219012284e-07,7.817000965849399e-12,6.7161604803786e-08,1.6868941107768453e-20,4.781707419416713e-24,7.460870978704399e-08,2.486821907301899e-13,1.1735394905462544e-32,2.6814773140306373e-13,0.00036074747796080865,7.817307815277903e-12,1.849980560261204e-11,4.283436869235722e-14,1.8731951591430457e-23,8.763471657251595e-23,2.1120398198299697e-21,1.2388098420544406e-18
