Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(51),H2X(50),COX(60),CHOX2(61),SX(53),CH3OX(46),CH3X(55),CH4(41),CH2OX2(52),CHX(32),SX(406),SX(420),C2HOX(418),C2H4O(376),CH2X(63),SX(57),CH4X(383),SX(56)
1.4021609019281117e-16,0.0027149456784039327,0.1557,0.0,0.00799008458934422,0.6423999998365605,0.20189999978468065,2.350385586034234e-55,1.7208115092484348e-80,1.0962620590155878e-44,6.201585391713935e-91,2.719460191644548e-69,1.9307738079220724e-91,3.268791781408011e-10,3.133252205357081e-42,1.4635939833996383e-70,1.7214223071274846e-80,2.1531937251601092e-10,7.373163967274867e-61,3.4552955786976147e-31,3.675888505813466e-80,2.0003505936515693e-83,5.18513162847494e-47,4.482121004304388e-60,6.0864601686706654e-117,1.0103300424952305e-70,1.2659526772648067e-44,5.1074873678529936e-21,1.524257911060527e-20,1.6802387820187386e-31,3.944929985020183e-99,2.5434589312643208e-64,3.204156780812929e-67,2.1424604430552838e-78,3.4280003293566395e-41,3.145911731531052e-42,4.9076559178551935e-73,2.2680059681218325e-81,2.13436307495495e-76,7.016658090783829e-92,5.989113046257592e-52,1.0936522492426432e-85,1.3826752739918426e-70,5.038965394056621e-91
2.1032413575352398e-16,0.0027149456784039327,0.1557,0.0,0.007990084318244967,0.6423999997548407,0.20189999967702096,2.2101351561919646e-54,3.5937544727184404e-79,5.602349352749964e-44,2.3252818050081587e-89,6.422819641441582e-68,1.73512745496859e-89,4.90318752976828e-10,1.5348700037545703e-41,1.5084628290202083e-69,3.595029964152873e-79,3.2297905173825105e-10,7.596302022040135e-60,1.0076125927854003e-30,7.671833242568457e-79,3.817065157380968e-82,3.03793818146948e-46,5.476314943127314e-59,3.688321735258437e-115,2.3861969596788314e-69,1.0532567380591938e-43,7.661230948809934e-21,3.143867809769066e-20,6.750128462929768e-31,6.053471810270297e-97,3.1090577259617926e-63,6.083951804846302e-66,7.472762239485668e-77,2.8519829808868194e-40,1.5454025705706428e-41,1.6814830685102538e-71,1.6454513456045906e-79,8.055308053572723e-75,8.56826321816494e-90,5.647400992788061e-51,4.519570761107849e-84,3.2681401346638477e-69,7.773150352474888e-89
2.804321813142368e-16,0.0027149456784039327,0.1557,0.0,0.007990084047145728,0.642399999673121,0.20189999956936128,9.850976661734305e-54,2.0917401256642112e-78,2.217980451423062e-43,1.7989160068040937e-88,4.0221950366558514e-67,1.5711074265648273e-88,6.537583175969407e-10,4.795270049055339e-41,6.545625443381871e-69,2.0924823840866576e-78,4.3063872579244444e-10,3.295453086299754e-59,2.2142251620703653e-30,4.461365622582547e-78,2.1971860588428905e-81,1.0136917079061918e-45,2.5357103056458303e-58,3.662425689706284e-114,1.4943202679694646e-68,4.124666971096534e-43,1.021497444981011e-20,5.327704112757586e-20,1.8187527367510947e-30,6.255477377055809e-96,1.4406482946533457e-62,3.5015355856249536e-65,5.601048799746776e-76,1.1168343015851747e-39,4.836516716246973e-41,1.0496562603142581e-70,1.3002520837984608e-78,5.595135732530571e-74,8.946590063077838e-89,2.5203171678804874e-50,2.928270933846048e-83,2.0475902476049557e-68,8.03421801980148e-88
3.5054022687494964e-16,0.0027149456784039327,0.1557,0.0,0.007990083776046507,0.6423999995914013,0.2018999994617016,3.423528156584327e-53,9.556529268858691e-78,7.442919296746554e-43,1.0659852988081636e-87,1.9427999534900094e-66,1.153974944725363e-87,8.171978712712622e-10,1.2272822469463137e-40,2.299689266588112e-68,9.559919961709438e-78,5.382983943095093e-10,1.1573480142845056e-58,4.1785317488249806e-30,2.0367029883294294e-77,1.0236974699601973e-80,2.743546403787664e-45,9.311060997010129e-58,2.808450483889177e-113,7.2178631832887146e-68,1.2898598558476274e-42,1.2768717865142325e-20,8.109667285407955e-20,4.063077317313425e-30,5.3881601723491925e-95,5.293182282650655e-62,1.6300219130628384e-64,3.2999448458532076e-75,3.4924533769876306e-39,1.240180844627914e-40,5.524698653172657e-70,8.734879569400551e-78,3.081379437291914e-73,7.172459600082839e-88,8.77218342851369e-50,1.5890226408384195e-82,9.896512690543783e-68,6.918475846928069e-87
4.907563179963753e-16,0.0027149456784039327,0.1557,0.0,0.007990083233848111,0.6423999994279617,0.2018999992463823,4.823145740499709e-52,4.2648464645254064e-76,1.0295002876066022e-41,1.8643024014463943e-85,1.0138286023655614e-64,1.5582457235814447e-85,1.1440769450938651e-09,6.8006837720473855e-40,3.226120353649011e-67,4.2663575221239534e-76,7.536177143848735e-10,1.6207632402703926e-57,1.1689026964136839e-29,9.019909423239522e-76,4.563396556829415e-79,1.6532563215230256e-44,1.469134438367769e-56,2.397587423840116e-110,3.7665618274554335e-66,1.1500296595308914e-41,1.7876204433421744e-20,1.5463031597821926e-19,1.5464229097275838e-29,1.1030092245727798e-92,8.38870688085759e-61,7.290898180219514e-63,5.895726201949562e-73,3.113357682946809e-38,6.915686725553256e-40,1.9356186853594784e-68,1.163227681635712e-75,2.016377678105239e-71,5.110349737074434e-85,1.245204232652393e-48,5.212782772298455e-81,5.208251545872305e-66,1.4085228941231768e-84
6.309724091178009e-16,0.0027149456784039327,0.1557,0.0,0.007990082691649785,0.6423999992645223,0.201899999031063,2.4261516118831202e-51,2.9808751551643994e-75,5.170349872714899e-41,1.7082032616722659e-84,7.296111067210015e-64,1.4663726290983483e-84,1.4709559744573257e-09,2.233179050335307e-39,1.6034681899757817e-66,2.9819307026992123e-75,9.689370119719736e-10,8.045455305469993e-57,2.5235967172449568e-29,6.284335531076455e-75,3.2161209146272825e-78,5.674703594564992e-44,7.562011088501405e-56,2.7392026136015294e-109,2.7106409673731693e-65,4.718065995031569e-41,2.2983690653758234e-20,2.515194174740255e-19,4.054229988211273e-29,1.1142599076769548e-91,4.327790393729596e-60,5.146573735364095e-62,5.455285496224034e-72,1.2771503872069229e-37,2.280359704004869e-39,1.3813655435383626e-67,1.0809076400331448e-74,1.677693889247629e-70,5.901732489399797e-84,6.28318039297473e-48,3.598549410147587e-80,3.7609096084603816e-65,1.421303778419852e-83
9.114045913606523e-16,0.0027149456784039327,0.1557,0.0,0.00799008160725333,0.6423999989376433,0.20189999860042446,3.935453995800424e-50,1.2718550424079893e-73,8.38010704791215e-40,2.0310951511423138e-82,3.460946847415768e-62,1.7991725329326107e-82,2.124713899817445e-09,1.4738785836510064e-38,2.585888800221105e-65,1.2723042055575599e-73,1.3995755396938634e-09,1.2893863314429874e-55,8.286760320189925e-29,2.6359936401704708e-73,1.3845896025627607e-76,4.164243302084514e-43,1.346447908992381e-54,9.723314756319321e-107,1.285806126596211e-63,4.749818683687354e-40,3.319866205074935e-20,5.124205302816838e-19,1.7497056205317236e-28,1.8872988123557525e-89,7.772870015909819e-59,2.2372696258824328e-60,6.734824845837188e-70,1.2853341855433438e-36,1.521376760185801e-38,5.604539900871598e-66,1.2316341973374996e-72,1.1663972180954968e-68,2.013872784900716e-81,1.0306014493742356e-46,1.2654288829117008e-78,1.8276204808088616e-63,2.3844072103260366e-81
1.4722689558463548e-15,0.0027149456784039327,0.1557,0.0,0.007990079438461226,0.6423999982838856,0.2018999977391477,1.4964200507704415e-48,1.5198875198263308e-71,3.183884869327185e-38,7.38941713637565e-80,5.101205750849346e-60,1.0004034396479554e-79,3.4322292170225205e-09,1.7671300544134186e-37,9.771093039226142e-64,1.5204208806395948e-71,2.2608523253475635e-09,4.742021800199566e-54,4.433560352150108e-28,2.9918467490970673e-71,1.6646930827096951e-74,6.438028978154583e-42,6.267366873492775e-53,1.139739518243245e-103,1.895192817667838e-61,9.512047468923262e-39,5.362860067003815e-20,1.2852331500817817e-18,1.1698284157051648e-27,1.4618422207922511e-86,3.692282786417468e-57,2.7398884977923537e-58,2.6431628602097963e-67,2.572076746891803e-35,1.8622504891753737e-37,7.655226853143817e-64,5.4792121418626134e-70,3.1396269105594855e-66,2.885659788339801e-78,3.994224134362711e-45,1.459357738370325e-76,2.8673822231824542e-61,1.809247100283449e-78
2.59399768481776e-15,0.0027149456784039327,0.1557,0.0,0.007990075100880229,0.6423999969763715,0.2018999960165952,8.886864831526991e-47,3.598387354680723e-69,1.8878904422755756e-36,5.095845742551641e-77,1.8053563915709944e-57,1.808705534680495e-76,6.0472577169682336e-09,2.978987841029348e-36,6.599025034533285e-62,3.5996338912002303e-69,3.983404817629395e-09,2.779730314277409e-52,3.977728081181613e-27,5.864341247087452e-69,3.465428113556719e-72,1.9481248940795256e-40,6.325655008492124e-51,2.767969002470895e-100,6.707234786889506e-59,2.8597840197947353e-37,9.448846120999116e-20,3.710465133798553e-18,1.0211566041056598e-26,2.6766157398999847e-83,3.8791657526383254e-55,5.916110049333516e-56,2.0081746221470683e-64,7.720861607926625e-34,3.264965997141571e-36,2.386253530796499e-61,5.9303315719299124e-67,1.9522390226176378e-63,1.0999840208691864e-74,2.459561193247225e-43,4.6851782779784674e-74,1.1275774332580347e-58,3.185064265964766e-75
4.83745514276057e-15,0.0027149456784039327,0.1557,0.0,0.007990066425731085,0.6423999943613472,0.20189999257149452,6.178141760411619e-45,1.8657048560492358e-66,1.3083858982885087e-34,4.489517460153691e-74,1.1309651469601802e-54,8.108659743073614e-73,1.1277306175648991e-08,5.558460717660579e-35,9.199546856083759e-60,1.8663343548669476e-66,7.42850548687805e-09,1.9278816102619237e-50,5.30327543292815e-26,1.3857289925080118e-66,8.959783264111749e-70,9.52674872607568e-39,1.0640775672624417e-48,9.09304324848723e-97,4.201745878114576e-56,9.972220050730575e-36,1.762081154955505e-19,1.1301322950638787e-17,9.606620417994842e-26,9.127989135805196e-80,7.0399208424395205e-53,1.6395616950415165e-53,2.0759745678053085e-61,2.6838873266355034e-32,6.555680892849525e-35,1.2652559969726235e-58,1.1381268693927886e-63,2.0685681278350234e-60,7.872448463975082e-71,1.8305019265090137e-41,3.3655093523154543e-71,7.922550319319656e-56,1.007767314244559e-71
7.08091260070338e-15,0.0027149456784039327,0.1557,0.0,0.007990057750599083,0.6423999917463288,0.2018999891263996,4.4366195375733803e-44,2.343799549522446e-65,9.385411872012506e-34,5.680348808030119e-73,1.382007796490703e-53,1.1174799164550069e-71,1.650734324166509e-08,2.541079796679786e-34,8.948444027846549e-59,2.344585922150066e-65,1.0873600403390346e-08,1.3917364878098718e-49,2.2407314544252915e-25,1.3578862968838856e-65,8.942264446351896e-69,6.47013562663253e-38,9.976852583444131e-48,1.4115438663036175e-95,5.1344160145841285e-55,5.941745180748026e-35,2.579276807221321e-19,2.17516192465911e-17,3.354013613230831e-25,1.314951165109684e-78,6.734584034876758e-52,1.6729845601316995e-52,2.7116345382739105e-60,1.5970810414730718e-31,3.1352529609558663e-34,1.4678406211404576e-57,1.5527431355327207e-62,2.6727466461441686e-59,1.3003981167837707e-69,1.3542423850486514e-40,3.847992900073535e-70,9.86456003965227e-55,1.4401488447507543e-70
9.32437005864619e-15,0.0027149456784039327,0.1557,0.0,0.007990049075484227,0.6423999891313159,0.2018999856813104,1.934921169456576e-43,2.332380527701516e-64,4.0890508431815866e-33,4.53533144045003e-72,1.070350597259214e-52,2.237227321537274e-70,2.1737368908888716e-08,7.548609900093075e-34,7.779429640198206e-58,2.3331614163605592e-64,1.431868956794072e-08,6.254286025999777e-49,6.390373279833515e-25,8.329952471839497e-65,5.486301162031199e-68,2.789431162626736e-37,5.907990172980008e-47,1.398104901425041e-94,3.976551551812506e-54,2.2413491697385876e-34,3.3964715688992085e-19,3.417973518910116e-17,8.0534655745240145e-25,2.12053107329616e-77,4.0500106815459645e-51,1.0563705397817238e-51,2.22205454687214e-59,6.017413233260935e-31,9.789952920193502e-34,1.6190891871197907e-56,2.1781162262321204e-61,2.9934638857876267e-58,1.954024147386973e-68,6.151573084028698e-40,5.937216004312588e-69,7.767967296262359e-54,2.2883573614931238e-69
1.1567827516589001e-14,0.0027149456784039327,0.1557,0.0,0.007990040400386526,0.6423999865163087,0.20189998223622696,6.36062970559154e-43,1.8912605761337287e-63,1.3427905845984803e-32,2.7885263088782587e-71,6.408386007074709e-52,3.0991073822149726e-69,2.696738317098329e-08,1.7669844079734416e-33,4.9628427785973574e-57,1.8918924726955064e-63,1.7763772981065157e-08,2.1278500308619478e-48,1.459313976726771e-24,3.879055188983531e-64,2.528231097113356e-67,9.219974945213097e-37,2.6749419506907183e-46,1.0827694310712464e-93,2.3808345962558776e-53,6.455744403373471e-34,4.2136654399909655e-19,4.7935717148584385e-17,1.5663066603344794e-24,2.41403206267152e-76,1.8603316212336049e-50,5.0502832793976815e-51,1.3983858073382075e-58,1.7310543087245098e-30,2.412556724362668e-33,1.1833862319653906e-55,2.1803417410876287e-60,2.322702578283988e-57,2.3490991958338083e-67,2.1245841850354812e-39,5.759498256905679e-68,4.722202268611693e-53,2.5685852570675714e-68
1.6054742432474623e-14,0.0027149456784039327,0.1557,0.0,0.007990023050242608,0.6423999812863116,0.2018999753460774,4.0886168043558846e-42,8.686642023035587e-62,8.610403926166002e-32,7.296806442889956e-70,1.601500106148664e-50,2.9040048212773506e-67,3.7427377456287403e-08,6.28577622519532e-33,9.930589601231845e-56,8.689524627267566e-62,2.4653922554222676e-08,1.4633623175488796e-47,5.05165140433376e-24,5.166373369605624e-63,3.247225622937758e-66,6.114353033164182e-36,3.4218256002103025e-45,5.095379804265325e-92,5.949870769840899e-52,3.2039641625190495e-33,5.84805051042257e-19,7.802839017640103e-17,4.0990935697072804e-24,1.5921829466558359e-74,2.4651491748501037e-49,7.263484783097196e-50,3.8831122067518586e-57,8.565953486809756e-30,9.489724917588214e-33,2.825447392441811e-54,1.1412863540055643e-58,6.988038432171477e-56,2.499324144755768e-65,1.5474214786447194e-38,2.0699506298220125e-66,1.220878310790548e-51,1.6432205833212132e-66
2.0541657348360242e-14,0.0027149456784039327,0.1557,0.0,0.00799000570016738,0.6423999760563375,0.20189996845595082,1.5655685561889227e-41,7.168905406056245e-61,3.2905328132370766e-31,5.534045529784995e-69,1.1980423662240553e-49,3.8119931366832733e-66,4.788732604674996e-08,1.6020493390620198e-32,6.733000029922753e-55,7.171257891270968e-61,3.1544049125363014e-08,5.741745373495285e-47,1.2691243024786779e-23,2.8081919137536946e-62,1.779837564875533e-65,2.361632119185553e-35,1.8398696901595295e-44,5.180641257051307e-91,4.450950223919147e-51,1.023699811247374e-32,7.482432018530182e-19,1.0955395200606939e-16,8.177337034160732e-24,1.7787182411393434e-73,1.3675347163153299e-48,4.238700831503617e-49,3.0763820691164847e-56,2.729923299777679e-29,2.6257427578129206e-32,2.0579844460733139e-53,1.0697860977206929e-57,5.481136033693239e-55,2.9416511135290302e-64,6.3940620463414e-38,1.995798027610869e-65,9.312698442084422e-51,1.7999651445685495e-65
2.502857226424586e-14,0.0027149456784039327,0.1557,0.0,0.007989988350160902,0.6423999708263859,0.2018999615658472,4.609018546878563e-41,4.456199530344957e-60,9.66758395503919e-31,2.92066206002799e-68,6.272400588566795e-49,3.3547429554120797e-65,5.834722888885946e-08,3.354722525819599e-32,3.2699121401778364e-54,4.457653195425568e-60,3.843415269576373e-08,1.719163817444905e-46,2.634278725229736e-23,1.108885965083085e-61,7.1618615426626735e-65,7.000443577368746e-35,7.2177349519186725e-44,3.654528661971728e-90,2.3303134839659947e-50,2.5696277925629985e-32,9.116809964328545e-19,1.413650426895478e-16,1.3835300805762821e-23,1.3384553000516226e-72,5.524873824202521e-48,1.8043504318773368e-48,1.729565346711403e-55,6.834245180214368e-29,5.924330137491344e-32,1.0698547849834763e-52,7.327592548980697e-57,3.0915380424372464e-54,2.503716666579884e-63,2.0185500287508835e-37,1.2277506256634279e-64,5.000355399495574e-50,1.3140101218925097e-64
2.951548718013148e-14,0.0027149456784039327,0.1557,0.0,0.007989971000223223,0.6423999655964573,0.2018999546757666,1.1496106269327315e-40,2.354411038185317e-59,2.4058921417803156e-30,1.2848186190072629e-67,2.7429963253228627e-48,2.304898546888234e-64,6.880708592955544e-08,6.151525356081313e-32,1.2612061584602304e-53,2.355174514902671e-59,4.53242332658517e-08,4.348037334600928e-46,4.8024925727410925e-23,3.665682022665432e-61,2.4149180958172175e-64,1.7577645989941955e-34,2.3753840641539665e-43,2.1164791816362475e-89,1.01907415397117e-49,5.49083011559689e-32,1.0751184347832261e-18,1.733650120315407e-16,2.1064893225486423e-23,7.863523787696588e-72,1.8731120455149779e-47,6.456976965665801e-48,8.167052298251145e-55,1.4559484783565438e-28,1.1642301433582947e-31,4.408325814624348e-52,4.080955518765914e-56,1.4208205189387752e-53,1.8381060607224243e-62,5.404959140402295e-37,5.834566219627734e-64,2.2500060021774476e-49,7.499071938409581e-64
3.40024020960171e-14,0.0027149456784039327,0.1557,0.0,0.007989953650354403,0.6423999603665518,0.20189994778570902,2.534629093059035e-40,1.0390610738675211e-58,5.2910957178079835e-30,4.89934176759394e-67,1.041575055892352e-47,1.278590393927998e-63,7.926689711715595e-08,1.025471184047926e-31,4.0301747413438455e-53,1.0393949119983706e-58,5.221429083599665e-08,9.685977347697822e-46,7.973510637892025e-23,1.0479792475664931e-60,7.080396923270694e-64,3.8950092569343536e-34,6.777798175215187e-43,1.0594724058739291e-88,3.869645063153745e-49,1.046219820847513e-31,1.2385555169055546e-18,2.0569564178633999e-16,2.992416606764213e-23,3.8306621299636e-71,5.527689843021954e-47,2.0137589991487886e-47,3.358224077079138e-54,2.7649975125909973e-28,2.0716782458429688e-31,1.4961738577306007e-51,1.8617526437403142e-55,5.471377867379021e-53,1.1452994416100248e-61,1.2761587108539654e-36,2.1943523049167494e-63,8.813284760875784e-49,3.548166431619271e-63
3.848931701190272e-14,0.0027149456784039327,0.1557,0.0,0.007989936300554485,0.6423999551366691,0.2018999408956744,5.067438285897948e-40,3.836571401317787e-58,1.0549698518887714e-29,1.6230105721831724e-66,3.443408717510622e-47,5.807109202734595e-63,8.97266624007916e-08,1.5928374990480426e-31,1.1075727516807447e-52,3.837788740953098e-58,5.910432540658753e-08,1.949741395367448e-45,1.2348364962672285e-22,2.631099437884369e-60,1.8370691495930177e-63,7.809665882450995e-34,1.7021995125635835e-42,4.6045613646624746e-88,1.2792903851275756e-48,1.8318297149399659e-31,1.4019922428012414e-18,2.3827437046468367e-16,4.044241899264403e-23,1.5754751278114945e-70,1.442365917186829e-46,5.543431554986739e-47,1.206897017059855e-53,4.824587235676861e-28,3.4246400179817205e-31,4.345001049751134e-51,7.060659730830926e-55,1.803536355220599e-52,5.9044548615252204e-61,2.7201073744630846e-36,6.895852436650528e-63,3.0149832941053673e-48,1.4125214300053986e-62
4.2976231927788336e-14,0.0027149456784039327,0.1557,0.0,0.007989918950823518,0.6423999499068095,0.2018999340056628,9.391089512234714e-40,1.294067299082966e-57,1.9493036944766965e-29,4.930314755928247e-66,1.0465082978807502e-46,2.370304645604757e-62,1.0018638172950865e-07,2.343297688535205e-31,2.7325004039392207e-52,1.2944710819703988e-57,6.599433697764669e-08,3.6270751575155954e-45,1.8125394225129673e-22,5.989770075187934e-60,4.3638425876053246e-63,1.4484150574818405e-33,3.8824747360731476e-42,1.95819483494273e-87,3.887972974447597e-48,3.004159501023904e-31,1.5654286124716938e-18,2.708727086055681e-16,5.253807823856791e-23,5.953066124776602e-70,3.4400403024205132e-46,1.398986372056697e-46,4.0892102725443363e-53,7.883814261065586e-28,5.347403575684237e-31,1.1321208678960546e-50,2.420735393489799e-54,5.3953230296700605e-52,2.9866244984718725e-60,5.3623265996745916e-36,1.8794381971117744e-62,9.604587169223617e-48,5.087782431816891e-62
