Time (s),Volume (m^3),Ne,N2,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(52),COX(53),CHOX(64),CH2O2X(54),CH3OX(48),SX(57),OCO(174),SX(231),CH3X(25),CH4(24),CH4X(249)
2.316364686819867e-16,0.000897708597878115,0.0,0.0,0.002441764939874917,0.7999999983787941,0.099999999687126,0.0999999999985172,1.8776381383251747e-34,1.4142029552890024e-40,6.98573259781717e-37,1.632281510079686e-74,1.3032639199056487e-86,1.021581564120079e-09,1.058278294621202e-27,2.3600912070499415e-25,1.9853884653379575e-41,3.1276289660318246e-10,1.4827810361460676e-12,2.9187647339661355e-21,2.1331675682593108e-28,1.2777252880432645e-31,2.542528158813705e-50,1.1361406353208044e-63,1.2851112683083284e-61,1.8030803216024303e-84,1.1104152180983541e-09,1.1109572000793092e-13,1.0818330746119567e-28,9.902069621281449e-47,1.1361406354029059e-63,3.5806228821095304e-98,1.0517924307943112e-71,9.477293265552047e-82,7.9553202457903065e-87,1.834755531298972e-99,2.8275568693126695e-109
3.3906207751107073e-16,0.000897708597878115,0.0,0.0,0.0024417638053539884,0.7999999976269313,0.09999999954204201,0.09999999999783127,1.0007609727472755e-33,2.076475675730486e-40,1.1515969171232255e-36,8.721230277251676e-74,1.1439137340393815e-85,1.4953578267169052e-09,4.244615926359612e-27,7.0774908998600155e-25,1.0606995454531475e-40,4.5779537385374505e-10,2.168716458104434e-12,8.770205120398788e-21,4.568658077383882e-28,2.7371507435524987e-31,5.455336376133687e-50,3.420292361730911e-63,4.134517636561827e-61,1.1779340993852015e-83,1.625389958617714e-09,1.6260862350943693e-13,2.317694921152069e-28,2.2632708605204456e-46,3.420292362082724e-63,3.5969512802664843e-97,5.852874185744655e-71,6.402581938012888e-81,3.20013925336038e-86,1.2083231274793579e-98,2.2141872247781154e-108
4.464876863401548e-16,0.000897708597878115,0.0,0.0,0.002441762670845638,0.7999999968750688,0.0999999993969688,0.09999999999714643,3.468179049081548e-33,2.753393534524175e-40,1.8155372921928472e-36,3.0328274774625765e-73,6.472815629137071e-85,1.9691336486034144e-09,1.1632614263448797e-26,1.5649600807537073e-24,3.68393039134466e-40,6.028170895531829e-10,2.85355702806327e-12,1.9430713227977207e-20,7.919595474216325e-28,4.745778909296641e-31,9.48792923319464e-50,7.604625062543358e-63,1.0172674978801916e-60,4.775044111235579e-83,2.140364424165887e-09,2.141153492883784e-13,4.0188217246053376e-28,4.318003175353005e-46,7.60462506357458e-63,2.2329590155505152e-96,2.1676418741024372e-70,2.727623160578114e-80,8.804010498256625e-86,5.044087409479897e-98,1.0531331310956083e-107
5.539132951692388e-16,0.000897708597878115,0.0,0.0,0.0024417615363498627,0.799999996123207,0.09999999925190635,0.09999999999646268,9.445241960240117e-33,3.461455900798225e-40,2.8332700180393447e-36,8.302401202283343e-73,2.68629835518598e-84,2.442909029783155e-09,2.5916619654732235e-26,2.9244810708866314e-24,1.0054808692875952e-39,7.478280444821647e-10,3.537304464907789e-12,3.6384564455505993e-20,1.2185157011835765e-27,7.303479653799254e-31,1.4681117170329866e-49,1.4331581312276788e-62,2.2015716282604563e-60,1.4910870087975688e-82,2.6553386147455206e-09,2.656158980715152e-13,6.185213028531792e-28,7.547189862970486e-46,1.4331581314737727e-62,1.0182357717141721e-95,6.50983866568898e-70,9.146095855002274e-80,1.9722681879115027e-85,1.625774079556066e-97,3.8035840365006956e-107
7.687645128274069e-16,0.000897708597878115,0.0,0.0,0.0024417592673960315,0.7999999946194847,0.09999999896181373,0.09999999999509847,4.5219556594657135e-32,5.089937315235176e-40,6.672453153922311e-36,4.070077969519387e-72,2.648030926230567e-83,3.390458470035403e-09,8.878866844464103e-26,7.576399396402402e-24,4.837036976385228e-39,1.037817674921053e-09,4.9015262984490035e-12,9.46667124741237e-20,2.3457105841823796e-27,1.4065616713719038e-30,2.8927970802378602e-49,3.845086068102095e-62,8.548848232947154e-60,9.229507477994561e-82,3.6852861710089237e-09,3.685984673435174e-13,1.191378753706252e-27,2.0227580436536562e-45,3.8450860690798778e-62,1.2512406033128255e-94,4.376106069300454e-69,7.262735632949073e-79,6.903615442464246e-85,1.0655181759252837e-96,3.096462806917845e-106
9.83615730485575e-16,0.000897708597878115,0.0,0.0,0.0024417569984924743,0.7999999931157645,0.09999999867176416,0.09999999999373857,1.447380106063445e-31,7.288798390551418e-40,1.448310102338977e-35,1.3426776635969805e-71,1.3245789280672047e-82,4.338006147501931e-09,2.2594995764240403e-25,1.5577190609872056e-23,1.554660810990709e-38,1.3277642714264405e-09,6.261395699742842e-12,1.954921287078094e-19,3.837791832860391e-27,2.30225192287677e-30,4.940419094881901e-49,8.364002600501483e-62,2.62718096906413e-59,3.5642304408425083e-81,4.715232627429024e-09,4.71556337150509e-13,1.9503414981511145e-27,4.7842488606135185e-45,8.364002603342701e-62,6.993331170879751e-94,1.872885178112247e-68,3.4595837008057684e-78,1.8125881407341454e-84,4.180047005158639e-96,1.4044677574436953e-105
1.1984669481437431e-15,0.000897708597878115,0.0,0.0,0.002441754729639169,0.7999999916120463,0.09999999838175767,0.09999999999238306,3.7152439431200302e-31,1.0632138021177174e-39,2.87443932642375e-35,3.6073757880964914e-71,5.089007977778449e-82,5.2855520622125025e-09,4.82619158266664e-25,2.786602133624494e-23,4.0073760614770317e-38,1.6176678405833356e-09,7.61692709392026e-12,3.513365845137011e-19,5.694067183065963e-27,3.4173090293447284e-30,7.869834859144838e-49,1.634149278132237e-61,6.981384621974432e-59,1.0874989508267634e-80,5.745177984028014e-09,5.744895136235421e-13,2.8954091737442962e-27,1.0352971311895194e-44,1.634149278828498e-61,2.946172852650013e-93,6.5031161772211875e-68,1.308795914585565e-77,4.0585705196407396e-84,1.2861316973054118e-95,4.876474486198759e-105
1.6281693834600795e-15,0.000897708597878115,0.0,0.0,0.002441750192083235,0.7999999886046156,0.09999999780187378,0.09999999998968495,1.7592932999350893e-30,2.5840443645892397e-39,9.166242283276458e-35,2.493182064844607e-70,7.673595013853888e-81,7.180638603481623e-09,1.6248906737856223e-24,6.873021611376608e-23,1.924498390816147e-37,2.1973459224717336e-09,1.031503161571436e-11,8.763881345926914e-19,1.0496516466086936e-26,6.3050977461862744e-30,1.9988804863396498e-48,6.195282349735397e-61,4.202588768027477e-58,1.0458607268811106e-79,7.805065397848906e-09,7.802818104176084e-13,5.3438579198357334e-27,4.216141645093093e-44,6.1952823537873884e-61,7.284819910265028e-92,8.528709999787619e-67,2.6560257556329908e-76,1.8859471772661118e-83,1.1730487479905407e-94,6.595263453510366e-104
2.0578718187764157e-15,0.000897708597878115,0.0,0.0,0.0024417456547280664,0.7999999855971929,0.09999999722216203,0.09999999998700403,5.586130653647411e-30,6.356077636125389e-39,2.2784528468289663e-34,1.1766703526125822e-69,5.538990543593757e-80,9.075718094073488e-09,4.090378325789533e-24,1.3683591408694075e-22,6.18198418268631e-37,2.7768519715758724e-09,1.2995950656863173e-11,1.765848540520683e-18,1.6747721898667352e-26,1.0069080423955387e-29,4.9926418636353076e-48,2.0703732024327228e-60,1.616274891296925e-57,5.769252764850817e-79,9.864948412643255e-09,9.85975405189111e-13,8.536722197942413e-27,1.2783924709922756e-43,2.0703732041919397e-60,6.093518595341373e-91,4.913983547369953e-66,1.8377886408030303e-75,7.049576455268398e-83,6.264091570166287e-94,4.158537926853454e-103
2.487574254092752e-15,0.000897708597878115,0.0,0.0,0.002441741117573505,0.799999982589778,0.09999999664262238,0.09999999998434017,1.409386642342305e-29,1.4512210414168842e-38,4.792609684256435e-34,4.520567211671501e-69,3.0140858619364493e-79,1.0970790534217531e-08,8.604074035121746e-24,2.382989338295884e-22,1.576802546675631e-36,3.3561860385401064e-09,1.565979359374954e-11,3.1146678532360978e-18,2.4442400796189445e-26,1.4708417184114015e-29,1.1958559909295207e-47,6.143136053690719e-60,4.801947409214264e-57,2.4529576620423384e-78,1.1924827028581481e-08,1.1915703450710898e-12,1.2473999232527054e-26,3.1739763618168807e-43,6.143136060093132e-60,3.616880111929522e-90,1.997177754246252e-65,8.538188124292476e-75,2.277860798713896e-82,2.617944050977753e-93,1.9307845630483174e-102
2.917276689409088e-15,0.000897708597878115,0.0,0.0,0.0024417365806193884,0.799999979582371,0.09999999606325474,0.0999999999816933,3.05974670112434e-29,3.0284478913439306e-38,8.979259965721613e-34,1.5214462841955026e-68,1.391377698591699e-78,1.2865855924143226e-08,1.6037442348918197e-23,3.7866286229741254e-22,3.4603263639896785e-36,3.935348173957614e-09,1.8306669006966146e-11,5.017260205331807e-18,3.357529407674622e-26,2.0222271077849666e-29,2.6867908310676924e-47,1.6405096532326182e-59,1.2081427156367385e-56,8.920611234083968e-78,1.3984701245833725e-08,1.397066677139662e-12,1.7155686250008662e-26,6.8626735244881e-43,1.6405096552975764e-59,1.7794479200778638e-89,6.621654468903054e-65,3.1566523993250074e-74,6.580850800918902e-82,9.483674042128598e-93,7.552753257558442e-102
3.3469791247254243e-15,0.000897708597878115,0.0,0.0,0.002441732043865559,0.7999999765749721,0.09999999548405908,0.09999999997906331,5.964951882753179e-29,5.823248974208491e-38,1.545816772403571e-33,4.593877202285664e-68,5.573424187199004e-78,1.476091426408043e-08,2.7393272912377473e-23,5.628737242220422e-22,6.81963065416255e-36,4.514338428443867e-09,2.093668485210686e-11,7.567648371388105e-18,4.414115832608256e-26,2.660980708336395e-29,5.628046517915383e-47,3.97749228672589e-59,2.6942793487698854e-56,2.887840497226233e-77,1.6044571064570137e-08,1.6024644484825022e-12,2.2581780474738723e-26,1.3406877302557365e-42,3.9774922927456048e-59,7.57652085770077e-89,1.8946696363614897e-64,9.951162705849315e-74,1.7270126507609826e-81,3.075751638082533e-92,2.6167832676541776e-101
4.206383995358097e-15,0.000897708597878115,0.0,0.0,0.0024417229709581276,0.7999999705601979,0.0999999943261835,0.09999999997385342,1.8044177782894374e-28,1.7690673732630624e-37,3.823356112478131e-33,3.447513111237907e-67,7.193533390872494e-77,1.8551009794910204e-08,6.638010861307162e-23,1.0796029588804622e-21,2.110434238588809e-35,5.6718034971197626e-09,2.6146566619980583e-11,1.4985957201416892e-17,6.955090607849641e-26,4.2002596935079843e-29,2.0482394171351724e-46,1.864802655847229e-58,1.0396225095049718e-55,2.6342704837622174e-76,2.0164297507175707e-08,2.012964497331615e-12,3.5667179437947376e-26,4.1166157115838964e-42,1.8648026600978585e-58,1.2515642951181948e-87,1.1732492805597936e-63,7.664458807915343e-73,9.738722918757454e-81,2.817401997096349e-91,2.9187492113067296e-100
5.065788865990769e-15,0.000897708597878115,0.0,0.0,0.0024417138988499505,0.7999999645454553,0.09999999316899526,0.09999999996870967,4.41916246872275e-28,4.419530634940789e-37,8.002018095092158e-33,1.726900663181976e-66,5.08783092261308e-76,2.2341077128551334e-08,1.3558504353791164e-22,1.815349349052287e-21,5.288421357514024e-35,6.8285816495444395e-09,3.12902895402951e-11,2.6113403101915577e-17,1.006300436660417e-25,6.088015731722117e-29,6.02522851601449e-46,6.634583335913969e-58,3.124982166384028e-55,1.5342702743344308e-75,2.4284006357757805e-08,2.423070868188165e-12,5.173017389929477e-26,1.0307322501091954e-41,6.634583356524163e-58,1.0206482330944077e-86,5.041444437185647e-63,3.881724775630746e-72,4.056386720116641e-80,1.6277257985262213e-90,1.947217612951948e-99
5.9251937366234415e-15,0.000897708597878115,0.0,0.0,0.0024417048275397787,0.7999999585307446,0.09999999201249388,0.09999999996363129,9.34937027746568e-28,9.599816700565145e-37,1.4925920973427533e-32,6.689826204340259e-66,2.62389624064636e-75,2.613111626685172e-08,2.461144279402182e-22,2.7866081324146363e-21,1.1449048550673248e-34,7.984673290505834e-09,3.636869347827442e-11,4.1686714471703684e-17,1.3733727061460205e-25,8.32359062105089e-29,1.511323642663362e-45,1.94233440638029e-57,7.9081045557807e-55,6.732329979423125e-75,2.840369761767404e-08,2.832783937301605e-12,7.077074163497888e-26,2.2397223230919904e-41,1.9423344141890995e-57,5.867399682097229e-86,1.712021766361862e-62,1.5080540586611191e-71,1.3602411466960412e-79,7.125446066561601e-90,9.578345429469875e-99
6.784598607256114e-15,0.000897708597878115,0.0,0.0,0.002441695757026374,0.7999999525160654,0.099999990856679,0.09999999995861736,1.7762456124202073e-27,1.8798573522435745e-36,2.5589888088176437e-32,2.1770167105118087e-65,1.1046201893215725e-74,2.992112721166223e-08,4.096214284000792e-22,3.9999281852588764e-21,2.2261694698355136e-34,9.140078824525222e-09,4.138260760764391e-11,6.243552955461127e-17,1.796315892349143e-25,1.090633107044101e-28,3.3624344485780406e-45,4.93450374909735e-57,1.7657412870514808e-54,2.437926035216572e-74,3.252337128827981e-08,3.242104080530352e-12,9.278886042477834e-26,4.385961248292129e-41,4.934503774068712e-57,2.704610199619059e-85,4.9405481392392715e-62,4.885940965684543e-71,3.896924870434339e-79,2.593155852136907e-89,3.8491809427934855e-98
8.503408348521459e-15,0.000897708597878115,0.0,0.0,0.0024416776183849684,0.7999999404868021,0.09999998854710711,0.09999999994877974,5.088916283864278e-27,5.788460180917054e-36,6.285899964434779e-32,1.774590990358211e-64,1.513336863907607e-73,3.75010645282326e-08,9.41273578446889e-22,7.136698210672918e-21,6.691840271433823e-34,1.1448833188607726e-08,5.1220231029146054e-11,1.2234349157628926e-16,2.8081899473249896e-25,1.7110718179932834e-28,1.3002254000608916e-44,2.423099871992948e-56,6.822134227222651e-54,2.623520480529276e-73,4.0762665866971085e-08,4.0595670909240885e-12,1.4575766229666742e-25,1.3506099904540352e-40,2.423099891749626e-56,5.144597022762805e-84,3.1002212758481882e-61,3.9888827942407816e-70,2.4595025896408e-78,2.786178921163359e-88,5.547025683610009e-97
1.0222218089786803e-14,0.000897708597878115,0.0,0.0,0.002441659482916042,0.7999999284576655,0.09999998624027635,0.0999999999391904,1.175427204868746e-26,1.446666366094139e-35,1.3073185841734958e-31,9.101172672769757e-64,1.0841867477164789e-72,4.508088909313111e-08,1.8188028864675704e-21,1.1120943508499296e-20,1.619721433409547e-33,1.3754847973163797e-08,6.080958528520475e-11,2.115356989215156e-16,4.0387020523547683e-25,2.4696036854119793e-28,3.901898773577238e-44,8.726865265424095e-56,2.0405825514506138e-53,1.5956338553505193e-72,4.9001890104633155e-08,4.875462898919045e-12,2.1063640179296753e-25,3.376321483182512e-40,8.72686536509736e-56,4.287516132667467e-83,1.3316866211964146e-60,2.0438285281933384e-69,1.064433256902881e-77,1.6966139811584406e-87,3.977296046940547e-96
1.1941027831052148e-14,0.000897708597878115,0.0,0.0,0.0024416413506100697,0.7999999164286556,0.09999998393618346,0.09999999992984303,2.3385536101257284e-26,3.1311860674957844e-35,2.4246206444619014e-31,3.5443486592892194e-63,5.576086502360918e-72,5.266060092127558e-08,3.1168299854328645e-21,1.5769202901760132e-20,3.3722865260389315e-33,1.6058126405896965e-08,7.015693368164781e-11,3.3560159338954784e-16,5.484678313303546e-25,3.365719939713932e-28,9.838059085414351e-44,2.55653242151601e-55,5.1271237387321e-53,7.09611251700814e-72,5.7241044012035184e-08,5.689794498372847e-12,2.8742490121358804e-25,7.31044985615143e-40,2.5565324598908442e-55,2.4672529134007387e-82,4.4964706358623314e-60,7.933924721767919e-69,3.6205207580288e-77,7.575836105379664e-87,2.0137937702679737e-95
1.3659837572317493e-14,0.000897708597878115,0.0,0.0,0.0024416232214576877,0.7999999043997724,0.09999998163482522,0.09999999992073161,4.170650561252091e-26,6.103844193658465e-35,4.135883704655763e-31,1.1525476075485987e-62,2.332744067437077e-71,6.024020002763217e-08,4.8901589102421106e-21,2.086743408237537e-20,6.286398611674071e-33,1.8358671710852244e-08,7.926838155572381e-11,5.000235833663642e-16,7.142990801612177e-25,4.398915249104798e-28,2.1880560763106464e-43,6.476315262871004e-55,1.1364097515807176e-52,2.5782870065116306e-71,6.548012759991464e-08,6.5025648774678e-12,3.761229828799723e-25,1.4256971347960678e-39,6.47631538652711e-55,1.1317361517935402e-81,1.2887754880724708e-59,2.559018797357869e-68,1.0434694557726333e-76,2.7823214132502313e-86,8.204500234215005e-95
1.5378647313582838e-14,0.000897708597878115,0.0,0.0,0.0024416050954496906,0.7999998923710159,0.09999997933619839,0.09999999991185009,6.843007344052614e-26,1.0988629883616867e-34,6.618887152746513e-31,3.2764586694959035e-62,8.320411594187697e-71,6.781968642721422e-08,7.172463151143525e-21,2.6211968894957448e-20,1.0769039167831558e-32,2.065648710837933e-08,8.814988030319199e-11,7.101788936004318e-16,9.010556905897466e-25,5.56868602135544e-28,4.426031354463832e-43,1.4706663934395062e-54,2.2908291831888074e-52,8.09007166271187e-71,7.371914087897774e-08,7.313777018685654e-12,4.767304691375152e-25,2.5678683346596695e-39,1.4706664283326715e-54,4.394503553262908e-81,3.2672384353965343e-59,7.2053819129763615e-68,2.6603796038809374e-76,8.83687645686943e-86,2.858619141480271e-94
1.7097457054848184e-14,0.000897708597878115,0.0,0.0,0.0024415869725770262,0.799999880342386,0.09999997704029978,0.09999999990319276,1.051735848634679e-25,1.8581776566033848e-34,1.0073363160515373e-30,8.373259029154382e-62,2.60845889241415e-70,7.53990601350812e-08,9.978813756535438e-21,3.163465158611851e-20,1.7260960443437564e-32,2.295157581511392e-08,9.680723122303882e-11,9.71341364530035e-16,1.1084338692285631e-24,6.8745292266629805e-28,8.310100595008245e-43,3.0642799088341754e-54,4.2858973959107555e-52,2.2637506017112733e-70,8.195808385989977e-08,8.123433898799107e-12,5.8924718235690725e-25,4.3444174277164835e-39,3.0642799974642237e-54,1.4936772291633334e-80,7.518750133064205e-59,1.82463117564166e-67,6.163972145971475e-76,2.502336262539781e-85,8.816208816825147e-94
2.0535076537378874e-14,0.000897708597878115,0.0,0.0,0.0024415507362022353,0.7999998562855056,0.09999997245667423,0.09999999988652801,2.145350666254114e-25,4.604892623817461e-34,2.080299143306261e-30,4.3443144335696957e-61,1.983658078720826e-69,9.055746953613443e-08,1.7158452021556752e-20,4.22507660664887e-20,3.8149278128857034e-32,2.7533586004252983e-08,1.1347196582761138e-10,1.6672765514939185e-15,1.5838617218249933e-24,9.89242119526691e-28,2.471048271820272e-42,1.0941208712483856e-53,1.2649131629625872e-51,1.4113830704141837e-69,9.843575896987078e-08,9.73809375437557e-12,8.500075792873975e-25,1.0777284953251118e-38,1.0941209167852413e-53,1.384010175337873e-79,3.2060595479570924e-58,9.328656596743638e-67,2.682487729157865e-75,1.5971852760368627e-84,6.784797714913224e-93
2.3972696019909563e-14,0.000897708597878115,0.0,0.0,0.0024415145122638387,0.7999998322291318,0.09999996788392286,0.09999999987069384,3.798321373339144e-25,9.903702880580994e-34,3.8345720184197916e-30,1.7316402985818345e-60,1.0628434079333697e-68,1.0571542835215973e-07,2.6339052300697543e-20,5.225063322359244e-20,7.284163396874474e-32,3.210472793728583e-08,1.293061342700097e-10,2.628019345099265e-15,2.138239217964425e-24,1.3448564593584175e-27,6.204108007452965e-42,3.2053738692534324e-53,3.15113731366863e-51,6.535349103980289e-69,1.1491315301463276e-07,1.1346568144710577e-11,1.1584027531391607e-24,2.320277905390672e-38,3.205374049560405e-53,8.55061419314796e-79,1.0882202562864693e-57,3.6851285320285404e-66,9.335131830579762e-75,7.525446024484728e-84,3.6996432704494575e-92
2.7410315502440253e-14,0.000897708597878115,0.0,0.0,0.002441478300694585,0.7999998081732641,0.09999996332202,0.09999999985564888,6.094370596395581e-25,1.9202265343195133e-33,6.504717312877702e-30,5.704138568703719e-60,4.492585222503626e-68,1.2087293670521182e-07,3.7383579622039744e-20,6.155664969999691e-20,1.254690998796692e-31,3.666502721418199e-08,1.44351116409513e-10,3.89221775153452e-15,2.7692903648106676e-24,1.7538940110978714e-27,1.3759405446637605e-41,8.121245436814805e-53,6.933022039281323e-51,2.4440499827600742e-68,1.313902660785294e-07,1.2948880679855255e-11,1.5144312837770751e-24,4.5034720289346044e-38,8.121246027868369e-53,4.0544729338440357e-78,3.125675864775773e-57,1.2054294152438709e-65,2.756679784469921e-74,2.86347136153419e-83,1.589395054800072e-91
