Time (s),Volume (m^3),Ne,N2,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(52),COX(53),CH3OX(48),CHOX(64),SX(57),CH2O2X(54),CH3X(25),CH4(24),CH4X(275)
3.9757015720811114e-22,0.00299236199292705,0.0,0.0,0.008139224620757377,0.7999999999999973,0.09999999999999948,0.1,9.211282046370393e-64,7.273296021466756e-47,3.34730257470157e-43,3.743706708705084e-106,1.3349327607565994e-130,1.7533972641322082e-15,1.2327345494128532e-45,5.355510957317418e-43,2.3508099209278207e-68,5.368547735610768e-16,2.5493628342892163e-18,1.554506032546512e-41,2.516087144317905e-40,1.506245710616008e-43,2.9946467087339156e-62,7.678708888042512e-82,8.200975987680429e-80,6.076839232998094e-105,1.9058665914483867e-15,1.9070423395211868e-19,7.678708876614164e-82,1.2750645325313489e-40,6.48827861854333e-132,1.113085576057431e-58,5.323317076033487e-100,4.804817610972244e-116,4.198110362541411e-102
7.954857272374282e-22,0.00299236199292705,0.0,0.0,0.008139224620753173,0.7999999999999945,0.09999999999999894,0.1,2.952022491911014e-62,1.4552911153290907e-46,6.697513318451516e-43,1.1997794159859831e-104,1.7133440191791265e-128,3.5083178968667997e-15,4.934227842868738e-45,4.288752209199496e-42,3.7756714842093583e-67,1.0741759715774116e-15,5.100940559697699e-18,1.244865585692299e-40,1.0070905670172665e-39,6.0289082290199104e-43,1.1988930853418621e-61,6.149194826696261e-81,6.567432049218514e-79,1.947499405010784e-103,3.813389018334815e-15,3.8157415348567313e-19,6.149194808383584e-81,5.1035810571117745e-40,4.161030676491186e-130,4.4552430882784494e-58,8.526558737085641e-99,3.0797605752116928e-114,1.3454062486470643e-100
1.5913168672960624e-21,0.00299236199292705,0.0,0.0,0.008139224620744769,0.7999999999999889,0.09999999999999787,0.1,9.4535373726166e-61,2.9112141416938938e-46,1.3397934805951355e-42,3.8421658244863323e-103,2.1960481666644412e-126,7.018159162328707e-15,1.9744571954500003e-44,3.43273991312139e-41,6.076622029755505e-66,2.1488183670219215e-15,1.0204095950133947e-17,9.963970186224959e-40,4.02967404872628e-39,2.4123485908277603e-42,4.80119964966953e-61,4.921848176529683e-80,5.256607413070876e-78,6.236659404924297e-102,7.628433872101774e-15,7.6331399221453e-19,4.9218481471773134e-80,2.0420972053974433e-39,2.665794971952707e-128,1.7826775570539147e-57,1.364989936222573e-97,1.9725448326508747e-112,4.308520249375272e-99
3.1829791474133308e-21,0.00299236199292705,0.0,0.0,0.008139224620727959,0.7999999999999778,0.09999999999999572,0.09999999999999999,3.0262627662493223e-59,5.82306019442339e-46,2.679877778095082e-42,1.2299527367573342e-101,2.8128425303782656e-124,1.4037841693223432e-14,7.901088567683161e-44,2.746887229547928e-40,9.827977937460805e-65,4.298103155558305e-15,2.0410406489483573e-17,7.973194838114005e-39,1.6121320036611333e-38,9.650965170827186e-42,1.9272994200786262e-60,3.9384757289466215e-79,4.206350851718466e-77,1.9964771153049897e-100,1.5258523579612098e-14,1.526793668319236e-18,3.9384756817477e-79,8.169718638128393e-39,1.7069870004470684e-126,7.131871033778844e-57,2.1845765071541096e-96,1.262908290959193e-110,1.37924194688138e-97
6.3663037076478676e-21,0.00299236199292705,0.0,0.0,0.008139224620694338,0.7999999999999555,0.09999999999999142,0.09999999999999998,9.685849634044097e-58,1.1646752299881939e-45,5.3600463730948897e-42,3.9365844286714065e-100,3.601655492747548e-122,2.8077206754896505e-14,3.163851658371273e-43,2.1977877306952763e-39,1.6055291009859432e-63,8.59667272322052e-15,4.082302660209137e-17,6.379363438199218e-38,6.449052745676768e-38,3.8607002404760996e-41,7.813956080159255e-60,3.1511795371730465e-78,3.3655066246517097e-76,6.3899206493281216e-99,3.0518702994538355e-14,3.0537530151166185e-18,3.151179460228326e-78,3.268153487124549e-38,1.0927558797969925e-124,2.852980588549413e-56,3.495796598737979e-95,8.084148190411139e-109,4.414399195206556e-96
1.2732952828116943e-20,0.00299236199292705,0.0,0.0,0.008139224620627099,0.799999999999911,0.09999999999998281,0.09999999999999994,3.0997607456253975e-56,2.3294136510797276e-45,1.0720383563094163e-41,1.2598247645972236e-98,4.6108981670384196e-120,5.615593687777717e-14,1.2706469420862355e-42,1.7583410397249624e-38,2.674079079635525e-62,1.719381182090276e-14,8.16482629629416e-17,5.103813786902361e-37,2.5797259884677076e-37,1.5443429234711596e-40,3.2923527170401004e-59,2.5211032769724806e-77,2.6925755638498478e-75,2.0449655569680935e-97,6.103906182401336e-14,6.10767168706326e-18,2.5211031447927612e-77,1.3073146428187283e-37,6.994586768923507e-123,1.1412386699956862e-55,5.593654054285076e-94,5.1743462487444587e-107,1.4127397817422486e-94
2.546625106905509e-20,0.00299236199292705,0.0,0.0,0.008139224620492618,0.7999999999998219,0.09999999999996562,0.09999999999999985,9.919692921795253e-55,4.6588904932620885e-45,2.144105794309137e-41,4.031627922189349e-97,5.902448625569001e-118,1.1231339712167648e-13,5.163570556632979e-42,1.4067166464900972e-37,4.6148422386005185e-61,3.4388089865698434e-14,1.6329872022718336e-16,4.083180231268958e-36,1.0319113260027066e-36,6.177497275597546e-40,1.583679417016871e-58,2.0169466200206517e-76,2.1541283610758994e-74,6.544194728338399e-96,1.2207977948145326e-13,1.2215508944364056e-17,2.01694635052921e-76,5.229365386708779e-37,4.4768900196895835e-121,4.565047534139563e-55,8.950150678986636e-93,3.311739076824125e-105,4.520978877512354e-93
5.0932847550931384e-20,0.00299236199292705,0.0,0.0,0.008139224620223658,0.7999999999996437,0.09999999999993121,0.09999999999999969,3.174372754310195e-53,9.317844177623985e-45,4.288240670308079e-41,1.290151536412745e-95,7.555455249076127e-116,2.2462831760202723e-13,2.1948584348007936e-41,1.1253899974011943e-36,8.459617820975997e-60,6.877664535301463e-14,3.265995729258557e-16,3.2665958397286124e-35,4.127686783235715e-36,2.4710239667365863e-39,1.0604610856620184e-57,1.6135834244956613e-75,1.723329536897917e-73,2.0941907296770295e-94,2.441612147902926e-13,2.4431183112595714e-17,1.6135826219132583e-75,2.0917677720413055e-36,2.865388463409735e-119,1.8260375713850874e-54,1.4320488901538997e-91,2.1195640721755298e-103,1.4467475560726577e-91
1.0186604051468398e-19,0.00299236199292705,0.0,0.0,0.008139224619685737,0.7999999999992872,0.09999999999986241,0.09999999999999935,1.0158091416701705e-51,1.8635751546336477e-44,8.576510422304591e-41,4.128542668404305e-94,9.671202063865417e-114,4.4925815853293715e-13,1.0850039641130403e-40,9.003173165410639e-36,1.69779182483233e-58,1.3755375391854654e-13,6.532010310041435e-16,2.6132972909874214e-34,1.651082703272677e-35,9.884145499615238e-39,1.1081254574886104e-56,1.2908800141605508e-74,1.3786738626132278e-72,6.701485418416992e-93,4.883240853838097e-13,4.8862530063579355e-17,1.29087635047927e-74,8.367116355723035e-36,1.8339919367361704e-117,7.30418729584575e-54,2.2913027918868446e-90,1.3565401956100065e-101,4.629656939032252e-90
2.0373242644218918e-19,0.00299236199292705,0.0,0.0,0.008139224618609895,0.7999999999985742,0.09999999999972481,0.0999999999999987,3.2505954109395856e-50,3.7271566283716264e-44,1.715304992630205e-40,1.3211643006845681e-92,1.2379413828131962e-111,8.985178402755903e-13,7.652924863698597e-40,7.202538150528473e-35,3.8180669152392884e-57,2.7510796141320904e-13,1.3064029578859856e-15,2.0906460119615495e-33,6.604344345855153e-35,3.953667741962339e-38,1.5399928528115698e-55,1.0327265228724895e-73,1.1029423734219636e-71,2.1444858795615174e-91,9.76649826474197e-13,9.77252184236286e-17,1.032705398207768e-73,3.346857221941778e-35,1.1739230109756235e-115,2.921682237475499e-53,3.66616184431289e-89,8.682057416455889e-100,1.4815245864959103e-88
4.074651982971996e-19,0.00299236199292705,0.0,0.0,0.008139224616458211,0.7999999999971483,0.0999999999994496,0.0999999999999974,1.0401853605097463e-48,7.454319575829505e-44,3.430612893447343e-40,4.228317768601116e-91,1.5847191822719752e-109,1.7970372032842301e-12,8.361774579367648e-39,5.761995717172213e-34,9.63408908425044e-56,5.50216337856934e-13,2.6128028545627072e-15,1.6725199715774122e-32,2.6417384871180727e-34,1.5814686976586234e-37,2.3785801802227863e-54,8.262993239690235e-73,8.823539162042249e-71,6.862363788593449e-90,1.953301308268386e-12,1.9545057297605988e-16,8.261674122299883e-73,1.3387463256064435e-34,7.515834503916888e-114,1.168674294572022e-52,5.866652825442775e-88,5.5572846835365517e-98,4.741542553751066e-87
8.149307420072203e-19,0.00299236199292705,0.0,0.0,0.008139224612154845,0.7999999999942965,0.09999999999889919,0.09999999999999479,3.3285454784038945e-47,1.4908645470672993e-43,6.861228695406164e-40,1.3545532579019764e-89,3.555041688560414e-107,3.5940759273948454e-12,1.1825529165055953e-37,4.609527210504005e-33,2.66791255214299e-54,1.1004329365620277e-12,5.225586819664277e-15,1.3380170665996527e-31,1.0566939783833367e-33,6.325875531971781e-37,3.7965026751928935e-53,6.617884307946111e-72,7.058810665969171e-70,2.1959566551267166e-88,3.906604270310416e-12,3.909011934102946e-16,6.609439445609275e-72,5.355002583260597e-34,6.368097386604213e-112,4.674699497223113e-52,9.396694555132285e-87,3.5605295026822605e-96,1.5189662888281075e-85
1.6298618294272617e-18,0.00299236199292705,0.0,0.0,0.008139224603548111,0.7999999999885928,0.09999999999779836,0.09999999999998956,1.0651017075738086e-45,2.9817297260072215e-43,1.3722460304685397e-39,4.3732754605062393e-88,4.607314685118962e-105,7.188153367989417e-12,1.8299036955053463e-36,3.6875053126362106e-32,7.878765016010372e-53,2.200865517243134e-12,1.0451091437626832e-14,1.070413808268325e-30,4.2267605509309105e-33,2.530348392729845e-36,6.150509852537968e-52,5.342918186825414e-71,5.647007095576523e-69,7.027154845154279e-87,7.81321018820909e-12,7.818020795965721e-16,5.288161975649128e-71,2.1420128152019112e-33,4.133364715688706e-110,1.8698799327029563e-51,1.5165141943958256e-85,2.298808422283926e-94,4.904096673129033e-84
3.259724004267345e-18,0.00299236199292705,0.0,0.0,0.008139224586334651,0.7999999999771855,0.09999999999559672,0.0999999999999791,3.4081115068466126e-44,5.963460083776236e-43,2.7444923609704033e-39,1.5016125844937023e-86,6.337134157105087e-103,1.4376308218671936e-11,2.9028167512651853e-35,2.9498157202515477e-31,2.4160956248727003e-51,4.4017282116917826e-12,2.090184743072565e-14,8.56330659415856e-30,1.69069112424094e-32,1.0121374184242392e-35,1.012660029714975e-50,4.595140615878146e-70,4.517536037727406e-68,2.249031881262552e-85,1.5626421999264903e-11,1.5636024332429336e-15,4.23454161199414e-70,8.568141430315391e-33,2.8486036371580696e-108,7.479518232875629e-51,2.598555676167687e-84,1.5771836968635622e-92,1.683880125830098e-82
4.889586179107428e-18,0.00299236199292705,0.0,0.0,0.008139224569121193,0.7999999999657782,0.09999999999339508,0.09999999999996866,1.6304631555683745e-43,8.945190441444664e-43,4.1167387112634415e-39,7.526699427748228e-86,3.358593174614157e-102,2.1564463038847825e-11,1.0967891256735387e-34,8.756955118651392e-31,1.1457861373466939e-50,6.602588439229618e-12,3.1352350187133514e-14,2.542230813098753e-29,3.5926991847222026e-32,2.1507890314172955e-35,3.9171393489656097e-50,1.466271487911971e-69,1.3411320821685733e-67,1.0760973300124421e-84,2.3439633785579186e-11,2.3454013681656727e-15,1.258406016359028e-69,1.8207451257886955e-32,1.4734577065863266e-107,1.5893974603942393e-50,1.0406425425384961e-83,9.367463019324892e-92,8.440312415903915e-82
6.5194483539475105e-18,0.00299236199292705,0.0,0.0,0.008139224551907735,0.7999999999543709,0.09999999999119344,0.0999999999999582,5.39613585490358e-43,1.1926920799036409e-42,5.48898509992275e-39,2.6697285337168476e-85,2.0899970869259984e-101,2.8752617828517097e-11,2.8532797665736707e-34,1.908030684220207e-30,3.7673315791054237e-50,8.803446199859409e-12,4.1802599712986725e-14,5.539385016464215e-29,6.128691473351908e-32,3.6689883008542657e-35,1.0711799496126889e-49,3.5694398922446855e-69,2.9222336422484352e-67,3.562147763291091e-84,3.125284554715193e-11,3.1271988843673614e-15,2.746682944965278e-69,3.106002000873022e-32,6.848630578400129e-107,2.7113250664472753e-50,2.9413629711350323e-83,3.699972968885721e-91,2.993794622304152e-81
9.779172703627676e-18,0.00299236199292705,0.0,0.0,0.00813922451748083,0.7999999999315563,0.09999999998679017,0.0999999999999373,3.148287971756099e-42,1.7890381514240838e-42,8.23347807100052e-39,2.1108802420253736e-84,4.841819757743893e-100,4.312892733625849e-11,1.0465830019903803e-33,5.538101522650093e-30,2.1787504381270268e-49,1.320515593144543e-11,6.270250446711895e-14,1.6079112472551596e-28,1.2688571058992942e-31,7.596157680421611e-35,4.497855513069251e-49,1.5166166782493446e-68,8.482236379846807e-67,2.0804092115377575e-83,4.687926901223058e-11,4.690790587127271e-15,8.032850494616837e-69,6.430678398267344e-32,9.29392810435169e-106,5.61345595917344e-50,1.429054251162594e-82,3.2326226766802745e-90,2.3671292859392804e-80
1.3038897053307842e-17,0.00299236199292705,0.0,0.0,0.008139224483053934,0.7999999999087418,0.09999999998238691,0.0999999999999164,1.0474375119217695e-41,2.3853842229763427e-42,1.0977971461111207e-38,8.797327162874866e-84,2.9558353489222148e-99,5.750523673181621e-11,2.7132070928927867e-33,1.2110585543260678e-29,7.222226729790184e-49,1.760685659135367e-11,8.360147805315349e-14,3.516318030524195e-28,2.1579764018574217e-31,1.2919047721645472e-34,1.2516762618745256e-48,4.630515911171627e-68,1.8549487417701947e-66,6.92825298533209e-83,6.250569238632583e-11,6.254377072765246e-15,1.77312024751209e-68,1.093706191910484e-31,4.723355585997741e-105,9.547023597786904e-50,4.80350352359756e-82,1.4877692718579901e-89,9.865318359193642e-80
1.6298621402988007e-17,0.00299236199292705,0.0,0.0,0.00813922444862705,0.7999999998859273,0.09999999997798364,0.0999999999998955,2.824166153056739e-41,2.981730294647618e-42,1.372246558224609e-38,3.083762965313702e-83,1.5443378296148787e-98,7.188154600717716e-11,5.931429331045593e-33,2.2719893430665888e-29,1.9421274785962552e-48,2.2008547531625608e-11,1.0449945400009235e-13,6.597086277419374e-28,3.2968734169110082e-31,1.973734355115147e-34,2.892549761972409e-48,1.2536007035854056e-67,3.4800953139611075e-66,1.870714303817595e-82,7.813211566293885e-11,7.817957968646908e-15,3.3747313104353856e-68,1.670961350212239e-31,2.0202907718467002e-104,1.4585707201251243e-49,1.3982817685322606e-81,5.6046713476845e-89,3.4581446673538717e-79
2.281807010234834e-17,0.00299236199292705,0.0,0.0,0.008139224379773312,0.7999999998402981,0.09999999996917716,0.0999999999998537,1.6646864147766309e-40,4.174422439469792e-42,1.9211458541215983e-38,6.437303313205325e-82,8.044334221200212e-97,1.0063416418975895e-10,2.2808741209622503e-32,6.215660515223422e-29,1.139840102959597e-47,3.0811899642854534e-11,1.462923505886905e-13,1.8050795705747895e-27,6.339650496858819e-31,3.7954022883259356e-34,1.2192827681794847e-47,1.0187541734963573e-66,9.521855261189975e-66,1.1198201270730547e-81,1.0938496191759514e-10,1.094510264014179e-14,1.0078738621453824e-67,3.213310709650721e-31,6.637884057525301e-103,2.8047889910755318e-49,1.6283001432951106e-80,1.850431614469247e-87,7.218890713508837e-78
2.933751880170867e-17,0.00299236199292705,0.0,0.0,0.00813922431091962,0.799999999794669,0.09999999996037072,0.09999999999981193,5.614189275837757e-40,5.367114588155316e-42,2.470046100453782e-38,3.8490095415497137e-81,6.538935669301144e-96,1.293867818841585e-10,6.057611129632565e-32,1.3101633403131517e-28,3.8378173009334305e-47,3.9615212277767266e-11,1.8808119585514644e-13,3.80532088027559e-27,1.0396818869394658e-30,6.2244198748561554e-34,3.447434708468084e-47,4.2409934719937834e-66,2.007262469876266e-65,3.838690715073539e-81,1.406378077763248e-10,1.4072224608933057e-14,2.3864432995018515e-67,5.269996583907717e-31,4.705812633982433e-102,4.599867468635224e-49,8.146648020560678e-80,1.307234959060465e-86,4.316345739542684e-77
4.237641620042933e-17,0.00299236199292705,0.0,0.0,0.00813922417321237,0.7999999997034106,0.09999999994275796,0.09999999999972838,3.839467328337815e-39,7.752498924222611e-42,3.5678527418438645e-38,1.1418097350344501e-79,4.6577257543255376e-94,1.868920158086182e-10,2.7480923970932717e-31,3.9951679920470275e-28,2.6202481962752798e-46,5.722171913619766e-11,2.7164673615473744e-13,1.160736450202929e-26,2.1553612568478432e-30,1.2904202490941518e-33,1.7721046461375572e-46,4.95806425347302e-65,6.122342491029319e-65,2.9492649102972482e-80,2.0314349830617193e-10,2.0326400448824644e-14,1.1860957508921755e-66,1.092641769556495e-30,2.2166149866205374e-100,9.536495049040662e-49,1.516241382792549e-78,6.477222143637103e-85,1.2804473271053683e-75
6.845421099787066e-17,0.00299236199292705,0.0,0.0,0.008139223897798399,0.799999999520894,0.09999999990753292,0.09999999999956129,4.835170580792205e-38,1.2523268193321687e-41,5.763524060992902e-38,9.85720381865306e-78,1.0347763491174973e-91,3.019024778002365e-10,2.0558925595705474e-30,1.7323642793361334e-27,3.299357817462124e-45,9.243425921703257e-11,4.387292292077805e-13,5.0364937986852703e-26,5.603507444419151e-30,3.355040842609734e-33,1.6378555129015418e-45,1.3671495505347303e-63,2.6561382769768034e-64,6.815197015130212e-79,3.2815487461546043e-10,3.2834479745426387e-14,1.955039730356905e-65,2.841305762748465e-30,3.201219710401535e-98,2.4796483768097532e-48,7.954685128975962e-77,1.0962785455659528e-82,1.1054062159175337e-73
1.2060980059275333e-16,0.00299236199292705,0.0,0.0,0.008139223346972594,0.7999999991558608,0.09999999983708473,0.0999999999992273,9.252060134831038e-37,2.2064819177371165e-41,1.0155541154843703e-37,1.752500394957951e-75,6.762016251324016e-89,5.319233783545474e-10,2.183592362540968e-29,9.780209161429927e-27,6.329829749110319e-44,1.628574448975532e-10,7.726999718279236e-13,2.8473657894517687e-25,1.736540771163999e-29,1.0398678119896949e-32,2.4184096802073886e-44,6.9498531988505336e-62,1.501253794534007e-63,7.061947666240824e-77,5.781776082326171e-10,5.784954885898372e-14,8.828851585695081e-64,8.809464994363677e-30,1.084396066016771e-95,7.687664677078804e-48,7.9931681706397435e-75,3.883161007826558e-80,1.9652885257853723e-71
2.2492097978251863e-16,0.00299236199292705,0.0,0.0,0.00813922224532951,0.7999999984257946,0.09999999969619588,0.09999999999856014,2.252656299606103e-35,4.1148235798208795e-41,1.894857961540161e-37,4.9107718340433393e-73,6.768724405014145e-86,9.91965085748229e-10,2.8233168574233773e-28,6.484473765865449e-26,1.5520916456172524e-42,3.036962387182861e-10,1.439865321111607e-12,1.893231140891526e-24,6.033965246070995e-29,3.614164341810305e-32,4.925695485153119e-43,5.234796904970204e-60,9.979826576332562e-63,1.822720704757545e-74,1.0782229994616842e-09,1.0787532952308155e-13,6.5554552051123044e-62,3.063972572635545e-29,6.408535279326382e-93,2.6750930843894646e-47,1.199162678556153e-72,2.1734617998958075e-77,5.507036462296374e-69
3.2923215897228393e-16,0.00299236199292705,0.0,0.0,0.008139221143697795,0.7999999976957285,0.09999999955531719,0.09999999999789402,1.2007970374646976e-34,6.023285872162301e-41,2.7767144426323217e-37,5.178612447295799e-72,8.987220750659061e-85,1.4520066681895877e-09,1.1325688206569303e-27,1.9449715398974725e-25,8.300999066769146e-42,4.445249296483148e-10,2.1059969148701834e-12,5.690257952632585e-24,1.2923219455943743e-28,7.742306590439095e-32,2.5024596599957068e-42,4.050855699946987e-59,3.000041588544721e-62,1.9143758184341115e-73,1.5782682893509368e-09,1.5789530056429334e-13,5.0686404070448815e-61,6.567577703391047e-29,8.264971310544802e-92,5.739918918349815e-47,1.07997296128874e-71,2.5766584327382486e-76,5.807398209421635e-68
4.3354333816204923e-16,0.00299236199292705,0.0,0.0,0.008139220042077448,0.7999999969656625,0.09999999941444858,0.0999999999972289,4.162098112322548e-34,7.932064255661239e-41,3.6636078939180704e-37,3.448093609215556e-71,1.0487426387785074e-83,1.912048125679888e-09,3.1044151393419712e-27,4.301721807124105e-25,2.886050276001785e-41,5.853435183781468e-10,2.771096277482657e-12,1.2610213793765158e-23,2.240212198174389e-28,1.3423950845047862e-31,8.402386290645549e-42,1.9878341539836798e-58,6.65248579751935e-62,1.2721213163080622e-72,2.078313477901066e-09,2.0790946262513004e-13,2.486610027282062e-60,1.1393699472066361e-28,7.716416397326957e-91,9.97456203133077e-47,5.916334117052576e-71,1.85906609615099e-75,3.866760226942836e-67
5.378545173518146e-16,0.00299236199292705,0.0,0.0,0.008139218940468462,0.7999999962355968,0.09999999927359007,0.09999999999656485,1.1337420027069533e-33,9.841515055943167e-41,4.558950516155773e-37,1.7667470991115103e-70,9.041027378096355e-83,2.3720894582204184e-09,6.917831773630948e-27,8.041070034075867e-25,7.885739948080257e-41,7.26152005620268e-10,3.4351649825788397e-12,2.3619010751407602e-23,3.4468419721002583e-28,2.065874204306679e-31,2.2372901560426604e-41,7.499362554087872e-58,1.2475052692416403e-61,6.511531499660201e-72,2.57835856511277e-09,2.5791781636900173e-13,9.380167655382978e-60,1.7544340860547835e-28,5.5512398660909205e-90,1.53965293682018e-46,2.4566940345486524e-70,1.0195222938446393e-74,1.981265065432761e-66
7.464768757313452e-16,0.00299236199292705,0.0,0.0,0.008139216737284578,0.7999999947754658,0.09999999899190341,0.09999999999523981,5.4312057210105446e-33,1.366500399799974e-40,6.392712796345066e-37,3.095783852696974e-69,3.781927382411603e-81,3.2921717484569284e-09,2.3712620800191535e-26,2.084730205756326e-24,3.803285655402356e-40,1.0077386782810043e-09,4.7602162423998415e-12,6.148413079222973e-23,6.635485713213389e-28,3.9786449431648416e-31,1.0405768137538427e-40,6.711637880892271e-57,3.2638465233152006e-61,1.1400261422714623e-70,3.5784484355234746e-09,3.579171013642178e-13,8.39473439263382e-59,3.3826607828715075e-28,1.8171967922611364e-88,2.990879215661195e-46,2.66950415719486e-69,2.0611592557975157e-73,3.471673105958177e-65
9.550992341108759e-16,0.00299236199292705,0.0,0.0,0.008139214534146125,0.7999999933153354,0.09999999871025717,0.09999999999391886,1.7394190470202937e-32,1.7500819467345473e-40,8.321325237661546e-37,1.9949847967661196e-68,3.604613612937255e-80,4.212253538909405e-09,6.037851807478093e-26,4.2899638691873685e-24,1.2251251265564073e-39,1.2892849533400427e-09,6.081163275337944e-12,1.2703105358052062e-22,1.0856449399912323e-27,6.512258291170788e-31,3.2826862832465787e-40,3.1092987625701124e-56,6.796218250500372e-61,7.345384675272877e-70,4.578537900588615e-09,4.578931608672195e-13,3.889170669280778e-58,5.543043829827255e-28,1.5756440991152394e-87,4.955858411625971e-46,1.41617248797192e-68,1.4916800298486852e-72,2.2372153180343752e-64
1.1637215924904065e-15,0.00299236199292705,0.0,0.0,0.008139212331053084,0.7999999918552058,0.09999999842865134,0.099999999992602,4.467840253890635e-32,2.1361381753369156e-40,1.0404002555686787e-36,9.297620948894753e-68,2.4332438776167288e-79,5.132334829588671e-09,1.2905075572619136e-25,7.68221807043243e-24,3.165114995762226e-39,1.5707908368071293e-09,7.398019289859684e-12,2.2841269403355174e-22,1.6107837021874026e-27,9.66641476647375e-31,8.353333071662402e-40,1.0876284187928511e-55,1.236310063270085e-60,3.423071629197291e-69,5.578626960314039e-09,5.578460004746231e-13,1.3604922265375096e-57,8.23727349185733e-28,9.787733577998704e-87,7.479719024295801e-46,5.572196560167495e-68,7.685219728801337e-72,1.0426535588211397e-63
1.5809663092494677e-15,0.00299236199292705,0.0,0.0,0.008139207925003155,0.7999999889349484,0.09999999786556088,0.0999999999899805,2.1214928043380057e-31,2.9267025068314728e-40,1.5390897394884587e-36,2.534701275011639e-66,1.4542180060134068e-77,6.972495911669609e-09,4.355094071862586e-25,1.900479304703974e-23,1.5323702247579973e-38,2.1336814523472988e-09,1.0019509326264533e-11,5.703991153903501e-22,2.96945326987595e-27,1.783519263260347e-30,3.9289506164989384e-39,1.1127154852316891e-54,3.248139311617751e-60,9.331239869796086e-68,7.57880386376847e-09,7.576820417738464e-13,1.392288172191965e-56,1.5233846795022628e-27,5.0553989764581465e-85,1.4577378967241914e-45,9.138022433364404e-67,3.7822037488877996e-70,2.8424639924209245e-62
1.998211026008529e-15,0.00299236199292705,0.0,0.0,0.008139203519134648,0.7999999860146935,0.09999999730263202,0.09999999998737524,6.754622572851704e-31,3.766063951930955e-40,2.212782647445071e-36,1.834674982941315e-65,1.5041152732463778e-76,8.812654994783442e-09,1.0991741392559779e-24,3.797426739722322e-23,4.955860925287985e-38,2.6964105714366213e-09,1.2624787825178155e-11,1.1505657841345328e-21,4.738095419419368e-27,2.8482661433880734e-30,1.248374701424068e-38,5.483587566432253e-54,7.060649090432169e-60,6.754106555387295e-67,9.57897914593201e-09,9.57425268588736e-13,6.862607702920909e-56,2.4385462643841713e-27,4.930878617141819e-84,2.5181125884778927e-45,5.527580089539273e-66,3.264331059707514e-69,2.057440694800543e-61
2.4154557427675903e-15,0.00299236199292705,0.0,0.0,0.008139199113447416,0.7999999830944413,0.09999999673986472,0.09999999998478608,1.7093574357879818e-30,4.70057172405128e-40,3.161743434036902e-36,8.77887819825072e-65,1.0009290019138124e-75,1.0652812079013254e-08,2.3189092956754736e-24,6.641423865281392e-23,1.2722836933576539e-37,3.2589782402951044e-09,1.5213954981155844e-11,2.0315987784124674e-21,6.915262858746899e-27,4.1606521194075124e-30,3.162738760546017e-38,1.9449049281273271e-53,1.3765357397455658e-59,3.2318139149126546e-66,1.1579152806849565e-08,1.1570757239451784e-12,2.4344012869473855e-55,3.570510912260364e-27,3.125642780836304e-83,4.070047318125599e-45,2.2769121345060677e-65,1.7721783653559251e-68,9.844807040493635e-61
2.8327004595266515e-15,0.00299236199292705,0.0,0.0,0.008139194707941312,0.7999999801741918,0.09999999617725888,0.09999999998221293,3.723997058935604e-30,5.800583978269929e-40,4.510255675926423e-36,3.348687045035383e-64,5.214876095996989e-75,1.2492967164442011e-08,4.3367702426958924e-24,1.0605542549846977e-22,2.8106421062900963e-37,3.821384505096055e-09,1.7787110278774394e-11,3.276111438526385e-21,9.499514568011093e-27,5.7204475753300504e-30,6.911846611550752e-38,5.678535068091945e-53,2.5100100551553846e-59,1.2327674599557168e-65,1.3579324846565982e-08,1.3566334508177206e-12,7.108781089590167e-55,4.9205755674165086e-27,1.5642917159153882e-82,6.319488359132318e-45,7.512537835720971e-65,7.479616588826929e-68,3.755283640674865e-60
3.667189893044774e-15,0.00299236199292705,0.0,0.0,0.008139185897471915,0.7999999743337004,0.09999999505253154,0.09999999997711424,1.3445447652869675e-29,8.984003504831286e-40,9.062445111873273e-36,4.1902668142811116e-63,1.2493888961941341e-73,1.6173271339228125e-08,1.1999627437669602e-23,2.2524720471305636e-22,1.0487894609889188e-36,4.945713007343229e-09,2.2885779512327477e-11,7.106135725484776e-21,1.588353452091768e-26,9.581348830842592e-30,2.526489651108049e-37,3.6844885489491814e-52,7.579126512083827e-59,1.542579231366243e-64,1.7579664062574713e-08,1.755470891073188e-12,4.6146703745509225e-54,8.280192518651067e-27,3.496197165657548e-81,1.4303187542037167e-44,6.638704867694633e-64,1.326973640178845e-66,4.6990477062129365e-59
