Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(49),H2X(48),COX(58),CHOX2(59),SX(51),CH3OX(44),CH2OX2(50),CHO3X(91),H(23),HCO(31),CH3X(53),CH4(39),OCHCO(417),CH4X(436),CH2O3(185),SX(574),CH2OX(174)
1.4633220344079751e-16,0.002724645380668153,0.0915567593028733,0.0,0.008018630789961578,0.4515426282359933,3.354630193407664e-70,0.4569006121784612,2.070700608451062e-46,1.0990424494135727e-56,1.9320153251136006e-39,1.832080264612708e-70,3.1432234958790803e-100,2.40213249687335e-10,2.93194768328602e-29,7.855719945970936e-37,2.1974076650343052e-40,2.931947761045274e-29,8.810730442477194e-18,6.254785000079358e-39,2.135477951149615e-30,9.425505031258683e-29,3.006090952607981e-48,2.7806152272406497e-61,3.0374838703037873e-65,1.4211615150990073e-71,1.6256576834040912e-10,3.761574510885641e-21,1.9444083107741364e-39,8.560995557717013e-49,1.4748800317011977e-49,1.6598623359905295e-65,1.6458915206082928e-58,4.0282699162064074e-52,4.208814399101469e-36,4.340671215860092e-62,6.226632312879429e-70,6.664662698203534e-81,8.732754076988808e-143,9.734694901165032e-72,6.66528866338948e-63,3.9196057148831855e-73,4.319692568490953e-59
1.9510960501844998e-16,0.002724645380668153,0.0915567593028733,0.0,0.00801863060151333,0.45154262819595775,9.954388965330076e-70,0.4569006121242726,6.589356762292328e-46,3.540609295614207e-56,5.0039095242571743e-39,9.603530374687479e-70,3.043365113711134e-99,3.20284325663036e-10,5.001557742455703e-29,1.6569477327261965e-36,5.912111110689664e-40,5.001557906483577e-29,1.1747640450132625e-17,1.3168767811951608e-38,3.634066155079188e-30,1.6078153924837907e-28,8.073573419774083e-48,1.0856648028675245e-60,1.132383455999121e-64,7.449546856721544e-71,2.1675435287264774e-10,5.022402451162176e-21,4.0914374205418855e-39,2.1727792916587968e-48,4.376496844273123e-49,6.485358668192769e-65,6.2060929498892806e-58,1.074108511180678e-51,7.17974210056774e-36,1.0992446312520867e-61,2.688187226190744e-69,3.806014981635572e-80,8.51385818757884e-142,5.102852154521517e-71,2.5927422688490253e-62,1.687068739379909e-72,1.3915835717941508e-58
2.926644081737549e-16,0.002724645380668153,0.0915567593028733,0.0,0.008018630224616853,0.4515426281158867,4.730448262617509e-69,0.4569006120158954,3.4768061824860194e-45,1.9428694743008678e-55,1.9750685540231005e-38,1.6236058655905763e-68,1.6853240519276425e-97,4.804264687645229e-10,1.0355089727445542e-28,4.525405568922104e-36,2.391099463493014e-39,1.035509017552643e-28,1.7621460281154793e-17,3.5857519117355655e-38,7.493582700526198e-30,3.328553345578699e-28,3.252770902128464e-47,9.049916275664265e-60,9.097473961759109e-64,1.2594460057506526e-69,3.251315159416112e-10,7.558795281530242e-21,1.1130269452739353e-38,7.64595752512136e-48,2.0797672550845617e-48,5.41127961300683e-64,4.529858648664609e-57,4.256911172489992e-51,1.4864743615153292e-35,3.834445628583927e-61,2.5321787232513688e-68,7.152366831189652e-79,3.715715845149281e-140,8.62718295887219e-70,2.1273337407735868e-61,1.5683500530968153e-71,7.635956763087551e-58
3.9021921132905984e-16,0.002724645380668153,0.0915567593028733,0.0,0.00801862984772041,0.45154262803581563,1.4660622730150471e-68,0.4569006119075182,1.1066005697398288e-44,6.223547382672436e-55,5.309907390541844e-38,8.708923614967918e-68,1.245066007899051e-96,6.405685979991754e-10,1.7611294963307976e-28,9.468230533457564e-36,6.476538443309418e-39,1.761129590097595e-28,2.3495279823419883e-17,7.482167599484473e-38,1.2695847160705438e-29,5.660634639966372e-28,8.786928188502527e-47,3.545681919468987e-59,3.539503146331156e-63,6.75559216283125e-69,4.3350866961636227e-10,1.0122890222124334e-20,2.320566833508088e-38,1.9189882093758515e-47,6.445626826129289e-48,2.122540996529049e-63,1.6710048750200057e-56,1.1413313572763567e-50,2.52810348087293e-35,9.56135808632154e-61,1.1292916544313234e-67,4.1768493767205595e-78,2.47965559320332e-139,4.6276118374602945e-69,8.287613567662019e-61,6.9514176401906826e-71,2.4459474286798197e-57
4.877740144843647e-16,0.002724645380668153,0.0915567593028733,0.0,0.008018629470824002,0.45154262795574457,3.746121433800093e-68,0.4569006117991411,2.8744321062836295e-44,1.622886663708763e-54,1.1888909467149135e-37,3.642421646593053e-67,7.50248087279748e-96,8.007107123762612e-10,2.690607851959903e-28,1.7235752653271347e-35,1.4548655609454e-38,2.6906080226836526e-28,2.9369099056302424e-17,1.3583338045091995e-37,1.932052207473746e-29,8.647603352046388e-28,1.9683570347218235e-46,1.1099212342580375e-58,1.1057012580131306e-62,2.8254599784242683e-68,5.418858132258873e-10,1.2724995071437098e-20,4.209295470643015e-38,4.090611756937995e-47,1.6470046278912377e-47,6.651286165335927e-63,4.988001665044703e-56,2.5464685237655723e-50,3.862370755088583e-35,2.0242835510416281e-60,3.927495497332639e-67,1.934730818623198e-77,1.438704494470623e-138,1.9354831834673033e-68,2.584946814213407e-60,2.407692168298113e-70,6.378028611568815e-57
6.828836207949746e-16,0.002724645380668153,0.0915567593028733,0.0,0.008018628717031295,0.45154262779560245,2.100367014541328e-67,0.4569006115823869,1.6126560669912427e-43,9.00665932761055e-54,4.596537991259916e-37,9.53412269935934e-66,4.586230762641897e-94,1.120994895622849e-09,5.173943113382105e-28,4.5501709142881976e-35,5.640939463353918e-38,5.173943564303144e-28,4.111673657448653e-17,3.5595674920642283e-37,3.6818688723641667e-29,1.662650390953675e-27,7.565450453136175e-46,9.941914758778823e-58,1.0006425538184626e-61,7.395706683712037e-67,7.586400696170275e-10,1.810078646820634e-20,1.1005811929106673e-37,1.512981149185924e-46,9.23439515554952e-47,5.994165476939898e-62,4.1750681621012514e-55,9.810195452104071e-50,7.427201426625661e-35,7.365896101777424e-60,5.559087318641372e-66,8.69036554225437e-76,7.086901066004646e-137,5.0667167294075524e-67,2.326473867427099e-59,3.4147392997485565e-69,3.539259962038074e-56
8.779932271055844e-16,0.002724645380668153,0.0915567593028733,0.0,0.00801862796323873,0.4515426276354605,6.972662484906928e-67,0.4569006113656326,5.342070857412817e-43,2.9611996095662863e-53,1.2217550162492314e-36,5.724982967316508e-65,3.6883010906113944e-93,1.4412790185213836e-09,8.485252835733435e-28,9.432564338817902e-35,1.500823789283211e-37,8.485253770898775e-28,5.2864372836104714e-17,7.330106484790734e-37,5.985650302410667e-29,2.7263388953736805e-27,1.9990316060256488e-45,4.0886367546873413e-57,4.1476679963022774e-61,4.440921952754708e-66,9.753942851279676e-10,2.3753742845105544e-20,2.2618175728827343e-37,3.954127821794915e-46,3.0655753552076625e-46,2.4743208664252e-61,1.6947787800956432e-54,2.6031490043712822e-49,1.2180590373813477e-34,1.9019940440634355e-59,2.8023975444789274e-65,6.158876929891592e-75,5.5941448196813776e-136,3.042564655093773e-66,9.626364632619906e-59,1.7295369410220442e-68,1.1635370969282589e-55
1.2682124397268042e-15,0.002724645380668153,0.0915567593028733,0.0,0.008018626455654026,0.4515426273151764,4.764116508096724e-66,0.45690061093212425,3.605109517550479e-42,1.952210884918718e-52,5.468863292301673e-36,1.4803570999062944e-63,2.2078360434323396e-91,2.081847083287975e-09,1.759144581176188e-27,2.833448651919656e-34,6.725037969024306e-37,1.7591448623596266e-27,7.635964159017498e-17,2.1680432527930413e-36,1.2180782737754378e-28,5.650390901632664e-27,8.804490277830356e-45,4.151186736880188e-56,4.333153541252783e-60,1.1483266204741437e-64,1.4089025935265403e-09,3.6292200025919554e-20,6.658907909898842e-37,1.769027384708641e-45,2.0945739808497715e-45,2.5431868140778064e-60,1.7542787984443258e-53,1.1650545774615787e-48,2.525254079980882e-34,8.309137717437165e-59,4.5841277896594e-64,2.6759256881265595e-73,3.185154123430467e-134,7.869041799260576e-65,1.0048044890995922e-57,2.9066676628011596e-67,7.668760109280251e-55
2.0486508649692436e-15,0.002724645380668153,0.0915567593028733,0.0,0.008018623440486322,0.45154262667460876,6.183411506053003e-65,0.45690061006510807,4.557968590188856e-41,2.3486293879345118e-51,3.961577794921026e-35,9.4221914817252e-62,3.910881323430402e-89,3.362982488629365e-09,4.573804315877365e-27,1.217461704391093e-33,4.878059506039376e-36,4.573805526469177e-27,1.2335016402178055e-16,9.008058797754759e-36,3.0481991309956666e-28,1.468126714847752e-26,6.158589097514481e-44,8.453683638669714e-55,9.40334958204652e-59,7.308880609486634e-63,2.2759187198346696e-09,6.887602414733923e-20,2.7399373858691332e-36,1.3061777908059334e-44,2.71857446773788e-44,5.328747207657846e-59,3.867789821731433e-52,8.465443629896112e-48,6.565701248508609e-34,5.930356210297082e-58,1.7724912136772438e-62,3.291497519928804e-71,6.574789077731226e-132,5.010852718026723e-63,2.1866581914810856e-56,1.2014548263883407e-65,9.219478069915218e-54
3.6095277154541225e-15,0.002724645380668153,0.0915567593028733,0.0,0.008018617410157731,0.45154262539347473,1.2175344496273922e-63,0.45690060833107765,8.798251887239466e-40,4.1890046583680036e-50,4.049506061292398e-34,1.0220805800480875e-59,1.2756501458404017e-86,5.9252504019582365e-09,1.4176771417218601e-26,6.847055243004334e-33,4.997347546961309e-35,1.4176778252733155e-26,2.1733114857943976e-16,4.736886607631132e-35,8.762580527479498e-28,4.544252866209433e-26,5.875249403843977e-43,2.624014028112564e-53,3.3067414714243577e-57,7.928373084683076e-61,4.0099490105141334e-09,1.8490123374695104e-19,1.4146173424651602e-35,1.3477037206427068e-43,5.352957859083704e-43,1.749731022235889e-57,1.370903481974198e-50,8.701067493030377e-47,2.0350770480682295e-33,5.867702041997533e-57,1.0859188247012769e-60,7.087087032422275e-69,2.5531766779308577e-129,5.440798571712118e-61,7.73233628054754e-55,8.388391066038747e-64,1.6412821061650225e-52
5.170404565939001e-15,0.002724645380668153,0.0915567593028733,0.0,0.008018611379838237,0.4515426241123427,6.003260367808752e-63,0.45690060659704995,4.379540355969778e-39,2.029841111717969e-49,1.5639617414463902e-33,8.74137399604145e-59,1.4722485786667303e-85,8.487514451355211e-09,2.907792820169928e-26,1.9487145254792406e-32,1.9325218632619194e-34,2.907794771556678e-26,3.1131205272983605e-16,1.2860469073878434e-34,1.6864492150710532e-27,9.309560355315946e-26,2.1725833441668483e-42,1.5564714048265956e-52,2.066657360774674e-56,6.78076422452863e-60,5.7439766852827596e-09,3.9584346756461386e-19,3.792961262358602e-35,5.122412300097246e-43,2.6393653219878693e-42,1.06129462237772e-56,8.484461711099529e-50,3.3584000245826405e-46,4.174139540213556e-33,2.1484159392812717e-56,7.750353443445334e-60,6.966693308759553e-68,2.9060175415605804e-128,4.654604751196916e-60,4.832619253883009e-54,6.264198035188322e-63,7.94426810720243e-52
8.292158266908758e-15,0.002724645380668153,0.0915567593028733,0.0,0.008018599319226544,0.4515426215500844,6.749379792149316e-62,0.4569006031290022,4.984086487297196e-38,2.0839497550537387e-48,1.0575127054410786e-32,4.529745543356929e-57,2.450018010109084e-83,1.3612030952368017e-08,7.477475292001178e-26,8.078932470175626e-32,1.3109621166940767e-33,7.477483440457986e-26,4.992736198098928e-16,4.782834529268293e-34,3.816607134792816e-27,2.3877016760600452e-25,1.3045750618747127e-41,2.4943201584086336e-51,4.101173791008408e-55,3.513765290579914e-58,9.212024187126291e-09,1.3070843861839134e-18,1.3748510690147862e-34,3.3126730815546014e-42,2.9673933768981836e-41,1.8584980658613064e-55,1.5994328878935988e-48,2.2779689868367263e-45,1.0733922496933566e-32,1.3152598016030714e-55,2.1186300772929294e-58,6.392551140761887e-66,6.356635344561878e-126,2.416171734183566e-58,9.616203422333458e-53,2.132924633033464e-61,8.110952655909557e-51
1.110173659778154e-14,0.002724645380668153,0.0915567593028733,0.0,0.00801858846470714,0.45154261924405864,2.4699043603051166e-61,0.4569006000077683,1.8613992371023303e-37,7.444446106826196e-48,3.1681469022386983e-32,2.8659988682949923e-56,2.3582899694219797e-82,1.822408257709381e-08,1.3402160576346307e-25,1.8874409065702186e-31,3.934511848697669e-33,1.3402179710854072e-25,6.684387551908856e-16,1.0396789364950116e-33,6.1976370260030805e-27,4.270573105376198e-25,3.6340555581901013e-41,1.0641832929423278e-50,1.918071803626898e-54,2.2231816889200568e-57,1.2333257992438504e-08,2.845917895785578e-18,2.940319829033637e-34,9.641231901740885e-42,1.0859020587329298e-40,8.189822221562552e-55,7.2880240803304e-48,6.825816368064462e-45,1.9238812303872807e-32,3.6760234346437765e-55,1.0472422443779754e-57,4.57057080003178e-65,6.912369821846543e-125,1.5295974862752237e-57,4.4991617514284264e-52,1.1400530540131178e-60,2.887605892809944e-50
1.391131492865432e-14,0.002724645380668153,0.0915567593028733,0.0,0.008018577610217218,0.4515426169380391,6.974306158703117e-61,0.4569005968865428,5.280038326611052e-37,2.0166910538780819e-47,7.505794643209704e-32,1.178874573134915e-55,1.2221418355946764e-81,2.283612166440068e-08,2.104344481929866e-25,3.648902531962357e-31,9.336069463863694e-33,2.1043482002031424e-25,8.376036300549323e-16,1.8764163937582383e-33,8.871378773084463e-27,6.691425741000676e-25,8.041490801206959e-41,3.248324686412497e-50,6.412995956657907e-54,9.144638520528172e-57,1.5454483322302302e-08,5.316358365817648e-18,5.231065115548512e-34,2.193941090096287e-41,3.0662737834795144e-40,2.6044926435030643e-54,2.3731940167081407e-47,1.6175656533187505e-44,3.020788004934698e-32,8.147655046361002e-55,3.7726766302432453e-57,2.1258089506380296e-64,3.6459515824612424e-124,6.295018029807214e-57,1.504624487941601e-51,4.4672321782236973e-60,7.788898620649459e-50
1.6720893259527104e-14,0.002724645380668153,0.0915567593028733,0.0,0.008018566755756795,0.45154261463202583,1.6316993764250374e-60,0.45690059376532577,1.2476298409587335e-36,4.560980177704727e-47,1.520893409652223e-31,3.961928469749002e-55,5.494029824980107e-81,2.7448148207809865e-08,3.0401323540784133e-25,6.251630237413565e-31,1.8944603884864566e-32,3.0401387567246976e-25,1.0067682444027724e-15,3.0144190601334978e-33,1.1746473026895011e-26,9.646996205105101e-25,1.524810037528261e-40,8.227220720715196e-50,1.7730590448240254e-53,3.0733043642751495e-56,1.8575700176750832e-08,8.939432739889303e-18,8.298275943507576e-34,4.2836142872249473e-41,7.1738008640711025e-40,6.824153155960681e-54,6.351718426268958e-47,3.2785585892810327e-44,4.364111884205078e-32,1.5527795228599745e-54,1.0791991448573443e-56,7.989443664422373e-64,1.862918506906438e-123,2.11694686846031e-56,4.161142865844249e-51,1.383583644978552e-59,1.753244815955647e-49
1.9530471590399885e-14,0.002724645380668153,0.0915567593028733,0.0,0.008018555901325872,0.45154261232601883,3.365414868523399e-60,0.45690059064411725,2.5974579468917927e-36,9.102339247931073e-47,2.7692715659512876e-31,1.1371855415441332e-54,2.040589151503165e-80,3.206016220056854e-08,4.147579209519308e-25,9.860719554866094e-31,3.453906857023924e-32,4.147589358755571e-25,1.175932598235144e-15,4.472501288938402e-33,1.4756619897148028e-26,1.313390343025532e-24,2.604567918847768e-40,1.804930848480129e-49,4.2465502864537325e-53,8.82125286992164e-56,2.1696908555818506e-08,1.3945510652360258e-17,1.217493508527217e-33,7.508728652647419e-41,1.4796090059864778e-39,1.5476016522654336e-53,1.4727085697598833e-46,5.971763618109405e-44,5.953852153137233e-32,2.670961939326556e-54,2.6389120919886994e-56,2.524754333255637e-63,7.571176039795244e-123,6.079904421535538e-56,9.969179273072674e-51,3.6614108035194356e-59,3.480277541897364e-49
2.5149628252145447e-14,0.002724645380668153,0.0915567593028733,0.0,0.008018534192552544,0.45154260771402366,1.0994349621454298e-59,0.45690058440172554,8.643619878522439e-36,2.793429040839262e-46,7.345886660790831e-31,6.713342240827581e-54,1.8703245148974073e-79,4.1284152509903005e-08,6.877448208787061e-25,2.0685084122024827e-30,9.182135528525652e-32,6.877469705877695e-25,1.5142605243560244e-15,8.388020424878477e-33,2.1044261248522016e-26,2.168970414775349e-24,6.129646277232271e-40,6.43757804677104e-49,1.813233169919814e-52,5.207601343148981e-55,2.7939299887934566e-08,2.8933304631199514e-17,2.24132649777732e-33,1.8438208857301432e-40,4.8336593284386996e-39,5.896071206024889e-53,5.842289738245516e-46,1.5852406981478655e-43,9.87257930059237e-32,6.389726755379518e-54,1.1383634189793571e-55,1.799629555731772e-62,8.278982536008718e-122,3.5942092195423634e-55,4.2601795681178504e-50,1.867356410004375e-58,1.0542885523317323e-48
3.076878491389101e-14,0.002724645380668153,0.0915567593028733,0.0,0.008018512483897289,0.4515426031020536,2.8336865354232164e-59,0.4569005781593678,2.254269019472495e-35,6.807345213688264e-46,1.604738167353189e-30,2.554362392637535e-53,9.177247611179607e-79,5.050809253843272e-08,1.0293947778405506e-24,3.74241326954548e-30,2.009403974332138e-31,1.0293987039178343e-24,1.852587408423184e-15,1.3694356685262973e-32,2.7482841769308015e-26,3.233215919594403e-24,1.2027846369703934e-39,1.7303182942630874e-48,5.655357756930801e-52,1.981442410543347e-54,3.4181657318925045e-08,5.212092530944502e-17,3.60456792123788e-33,3.729919432943614e-40,1.2458237648244752e-38,1.681962623245847e-52,1.7133274158407322e-45,3.4654650679628365e-43,1.4776963744055804e-31,1.2744447557766885e-53,3.560483076983196e-55,7.759090756468511e-62,4.578052141461862e-121,1.36892248661316e-54,1.3295737599498344e-49,6.684089360883741e-58,2.5331268103640742e-48
3.6387941575636575e-14,0.002724645380668153,0.0915567593028733,0.0,0.008018490775360168,0.45154259849010875,6.293348070910253e-59,0.456900571917044,5.046325729723342e-35,1.432893377990073e-45,3.0891063899915207e-30,7.738915437525892e-53,3.4491040236905364e-78,5.973198222918036e-08,1.4397074012332818e-24,6.1436391638765384e-30,3.873756276073365e-31,1.4397139065634412e-24,2.1909132504423993e-15,2.0424701536266865e-32,3.3955533328334837e-26,4.5033443325265766e-24,2.096844563960104e-39,3.91178208102472e-48,1.469909302336688e-51,6.003147912970735e-54,4.0423980849079814e-08,8.545210005401751e-17,5.3103914100474045e-33,6.643260488904792e-40,2.766845282766351e-38,4.0279354278692495e-52,4.1844231079633554e-45,6.676209252758459e-43,2.066699945965411e-31,2.2583383032482143e-53,9.179297151184114e-55,2.6395917736413807e-61,1.9690546385587126e-120,4.151759858223413e-54,3.457989320340527e-49,1.959784948816772e-57,5.2466128323085205e-48
4.200709823738214e-14,0.002724645380668153,0.0915567593028733,0.0,0.008018469066941227,0.451542593878189,1.2590648827740312e-58,0.45690056567475396,1.0151601704688953e-34,2.7216165684172434e-45,5.431350010716362e-30,2.0338115926086734e-52,1.0957336587098996e-77,6.895582152617593e-08,1.918682307492145e-24,9.403622500730785e-30,6.819413287582363e-31,1.918692357216349e-24,2.529238050419247e-15,2.8583184815021147e-32,4.0447946384567246e-26,5.9766633550270596e-24,3.361221805859578e-39,7.826766979363825e-48,3.380874067465442e-51,1.5776463669008725e-53,4.6666270478683646e-08,1.3083619457461377e-16,7.357952840361519e-33,1.0801963317018799e-39,5.535406019283065e-38,8.54732088156745e-52,9.005810632958151e-45,1.1748111498692936e-42,2.754268052522124e-31,3.676129177303353e-53,2.0726150542212725e-54,7.760131071745777e-61,7.159728333975149e-120,1.0923515638419368e-53,7.959545953471363e-49,5.04693199749328e-57,9.77940241275365e-48
4.76262548991277e-14,0.002724645380668153,0.0915567593028733,0.0,0.008018447358640525,0.4515425892662946,2.325273035481579e-58,0.4569005594324979,1.8818084372101408e-34,4.78562974685154e-45,8.91323451222519e-30,4.778480855129849e-52,3.0340217702075355e-77,7.8179610375027e-08,2.466319123892422e-24,1.3648134257003167e-29,1.1203004318605036e-30,2.466333844601516e-24,2.8675618083591244e-15,3.8167334181595215e-32,4.6968959232333906e-26,7.650596486516745e-24,5.0616536886799974e-39,1.426891996738971e-47,7.078145070114334e-51,3.706711571689063e-53,5.290852620801334e-08,1.90128761118616e-16,9.74643510812329e-33,1.6419490166392218e-39,1.0222885815517947e-37,1.6542449438898587e-51,1.75935719725662e-44,1.929553431878519e-42,3.540400117899017e-31,5.611377528852478e-53,4.2228784917226347e-54,2.0330769592870059e-60,2.2624945017574056e-119,2.569683624617292e-53,1.667778123576704e-48,1.177348348823497e-56,1.6827573961819458e-47
5.324541156087326e-14,0.002724645380668153,0.0915567593028733,0.0,0.008018425650458103,0.4515425846544253,4.030522086360534e-58,0.4569005531902758,3.2693737008996973e-34,7.928577366741772e-45,1.385462577581799e-29,1.0268777003567335e-51,7.548931817931253e-77,8.740334872203865e-08,3.0826174824431036e-24,1.8999547924836588e-29,1.7429660140531483e-30,3.082638163628447e-24,3.2058845242673816e-15,4.917930554674352e-32,5.351113371199268e-26,9.522636559690146e-24,7.262746453015855e-39,2.418744974589157e-47,1.3758711879111136e-50,7.96558482268988e-53,5.915074803734228e-08,2.6516156503714605e-16,1.247621860178496e-32,2.3717753980822395e-39,1.7719806414885102e-37,2.9784364284528323e-51,3.185827118403374e-44,3.0016368909700726e-42,4.42509557258236e-31,8.146230669267265e-53,7.919604924187397e-54,4.8745032469903505e-60,6.439587671702489e-119,5.529729474073345e-53,3.244702310269018e-48,2.545990018872284e-56,2.7200404114754895e-47
