Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(318),SX(259),SX(262),SX(450),C2HOX(465),C2H6O(236),SX(357),SX(497)
1.0364754555126713e-21,0.0005377589567108198,0.0915567593028733,0.0,0.0015826246095955825,0.4515426283560964,1.8230696452360174e-55,0.4569006123410269,1.550991695755952e-69,1.5367286815207187e-82,5.126662071378961e-45,2.6004316648025777e-108,1.7210234537741022e-130,1.7014379178422397e-15,1.148623046119505e-42,2.8156065804809534e-50,9.965853704017625e-62,1.1486230742752634e-42,6.240667532651102e-23,1.2515278624552073e-55,5.4139810560209296e-42,7.114777324535024e-36,2.6061022009431087e-67,9.275437905563539e-90,3.0298643611466483e-80,1.113968909289898e-102,2.658496746632373e-15,4.222530418439115e-60,5.499849208933989e-94,1.8912655934131745e-103,8.923624773830172e-124,1.3818351959081908e-109,3.346069487881173e-80,2.5604466928570993e-100,1.6443185318707009e-139,1.5806621336882491e-112,9.601889212449003e-159,3.0217283423955467e-85,5.146531002810505e-86,1.0643019799392423e-122,5.176935013334654e-138,7.313907486334418e-145,4.602736717429608e-97,1.0555828514179405e-154,1.1961995677137606e-162,6.776094683838384e-171,1.3501521479587818e-191,1.5198373383601865e-171,7.189121044686447e-188
2.0738514109866916e-21,0.0005377589567108198,0.0915567593028733,0.0,0.0015826246095912188,0.4515426283560929,1.4595642539747092e-54,0.4569006123410269,4.9693008871795844e-68,4.923540665549191e-81,1.0257778237234782e-44,6.670868130088764e-106,2.206011979173401e-128,3.4043540614910965e-15,4.597485582508301e-42,2.2541972737775576e-49,1.5963922680571173e-60,4.597485807925566e-42,1.2486757017956939e-22,1.0019901930659293e-54,2.1670031623024254e-41,2.8477650942817395e-35,4.174615762827363e-66,5.945922489608456e-88,2.4263486884065042e-79,3.570038593519162e-101,5.3193032210953425e-15,1.701428181088204e-59,3.525621047663818e-92,2.4247832566050658e-101,4.5783760623441625e-121,3.5448118754212524e-107,2.679570131106279e-79,8.20569434204854e-99,8.441552396654337e-137,5.062985805349262e-111,1.9717657775367608e-155,9.681534360197387e-84,8.244033520918407e-85,2.7301815576008902e-120,6.635807617340754e-136,7.509608017942788e-142,1.4750804228868802e-95,1.083853016743187e-151,2.456474529492126e-159,2.7830330836194654e-167,2.219873035169174e-187,6.244732734263045e-168,1.4774885747227603e-184
4.148603321934732e-21,0.0005377589567108198,0.0915567593028733,0.0,0.0015826246095824914,0.45154262835608583,1.1680950480046303e-53,0.4569006123410269,1.5911573990135075e-66,1.5765030770673983e-79,2.0520010577703254e-44,1.7095058699721277e-103,2.8256832620328443e-126,6.810186348751194e-15,1.8395930832182453e-41,1.8040429156779275e-48,2.555713201964687e-59,1.8395932636205667e-41,2.497893598849806e-22,8.01907760027348e-54,8.670833826753558e-41,1.1394769762823547e-34,6.683268732775912e-65,3.8084781245902864e-86,1.9420621571638388e-78,1.1432725245500076e-99,1.0640916169985777e-14,6.989068238095882e-59,2.258228610586933e-90,3.1062609496939695e-99,2.346558144802441e-118,9.084090266910856e-105,2.1447434176890597e-78,2.6277863510895053e-97,4.3278799604488193e-134,1.6209351864336188e-109,4.043610360919771e-152,3.100044593926841e-82,1.319813094483319e-83,6.996400129211993e-118,8.499813388019963e-134,7.70017920215739e-139,4.723787480339841e-94,1.1114117001754055e-148,5.03787177526153e-156,1.1415195369222009e-163,3.643472078996091e-183,2.561839131262275e-164,3.0311877691365806e-181
8.298107143830813e-21,0.0005377589567108198,0.0915567593028733,0.0,0.0015826246095650366,0.4515426283560718,9.34653598420895e-53,0.4569006123410269,5.093274038662793e-65,5.0464133997927385e-78,4.104447539878432e-44,4.3785920839987376e-101,3.618154497074495e-124,1.3621850923120924e-14,7.359570203836963e-41,1.4435084298739854e-47,4.09033016175906e-58,7.35957164732963e-41,4.996329392929812e-22,6.416657789589885e-53,3.4688969614701632e-40,4.558649887883978e-34,1.069633515871611e-63,2.438413513362494e-84,1.5540428631230234e-77,3.6599877074262725e-98,2.1284142067624632e-14,3.085977180901368e-58,1.4458522094210915e-88,3.9776376913168754e-97,1.2020596417624794e-115,2.326726493806556e-102,1.7162316363399892e-77,8.412061294607245e-96,2.217361057139712e-131,5.188250769505264e-108,8.286878468154613e-149,9.923471867531225e-81,2.1123184852687213e-82,1.7919915766424884e-115,1.0883610811899347e-131,7.890277857881202e-136,1.5121768250308281e-92,1.1389605869909894e-145,1.032549686228946e-152,4.6792608930905874e-160,5.974753761342074e-179,1.0501480388511011e-160,6.213293577908592e-178
1.6597114787622974e-20,0.0005377589567108198,0.0915567593028733,0.0,0.0015826246095301268,0.4515426283560437,7.477940129937142e-52,0.4569006123410269,1.6300989966860777e-63,1.6151414757908647e-76,8.209340728352199e-44,1.121207611865386e-98,4.6320963048743823e-122,2.7245180071258526e-14,2.944067672721208e-40,1.1549163947096452e-46,6.545480255957552e-57,2.94406882762499e-40,9.993200980976955e-22,5.1340974102881685e-52,1.387670770656063e-39,1.8236083622173303e-33,1.7116612356645713e-62,1.5608993914613482e-82,1.2433912087927022e-76,1.1717950272865086e-96,4.2570593862334276e-14,1.6983805310725027e-57,9.255324942172861e-87,5.0924113050539945e-95,6.156132623929517e-113,5.957950451689663e-100,1.373165167497659e-76,2.6923644575224936e-94,1.1356687056530107e-128,1.6604557267944347e-106,1.697720820619693e-145,3.176173216316947e-79,3.3802233538702946e-81,4.588663704584999e-113,1.3933603546123961e-129,8.082347185179054e-133,4.839868405051402e-91,1.1669131855767521e-142,2.1157816057339054e-149,1.9176403492242662e-156,9.793367839726312e-175,4.3030790772600065e-157,1.273036804596458e-174
3.3195130075207295e-20,0.0005377589567108198,0.0915567593028733,0.0,0.0015826246094603072,0.4515426283559875,5.98263829880116e-51,0.4569006123410269,5.216718914745951e-62,5.16912393965151e-75,1.6419130693632772e-43,2.870655320454566e-96,5.929840136284879e-120,5.4491838365126296e-14,1.1776749889773003e-39,9.239769786978333e-46,1.0473532023066886e-55,1.1776759129441884e-39,1.9986944156619753e-21,4.107926958583977e-51,5.5509013977923214e-39,7.294730273120052e-33,2.7388533764000186e-61,9.990746265187295e-81,9.947753617040578e-76,3.7598346194272025e-95,8.51434974494813e-14,1.421648628993699e-56,5.92400088872316e-85,6.5189378507171565e-93,3.1523409278286254e-110,1.5254286643176824e-97,1.0986255343223363e-75,8.616407512477352e-93,5.815587534549756e-126,5.31399000173836e-105,3.4775062046498795e-142,1.0165642470808773e-77,5.408892788899181e-80,1.1748450737993594e-110,1.783728879078299e-127,8.277688743027227e-130,1.5489017447976707e-89,1.1955822089534676e-139,4.335524898474819e-146,7.859012864429342e-153,1.604896947742738e-170,1.7628798380289855e-153,2.6077435958735595e-171
6.639116065037594e-20,0.0005377589567108198,0.0915567593028733,0.0,0.001582624609320668,0.4515426283558751,4.786227748263368e-50,0.4569006123410269,1.669414396687022e-60,1.6543604862473234e-73,3.2838768039205454e-43,7.349318197287039e-94,7.591757881413427e-118,1.0898515494323211e-13,4.710795796955724e-39,7.391991290201069e-45,1.675826840387116e-54,4.7108031888662815e-39,3.99744305060994e-21,3.2871460587083846e-50,2.2203996909668949e-38,2.9179514747988326e-32,4.382313071704146e-60,6.394372539252687e-79,7.958458802970774e-75,1.2281454903062808e-93,1.7028930461468632e-13,1.756337994074989e-55,3.791542886895634e-83,8.344628837012054e-91,1.614095716321428e-107,3.905331557058854e-95,8.790574308253107e-75,2.7574666972249647e-91,2.9778185101352835e-123,1.70080475951971e-103,7.122488134237992e-139,3.2538379810841165e-76,8.655448074692525e-79,3.0077814695120254e-108,2.2836446488382924e-125,8.477013782788951e-127,4.956719758347406e-88,1.22532610986747e-136,8.886766749878044e-143,3.2218110005256724e-149,2.6297393578869327e-166,7.221416610448404e-150,5.341233694733759e-168
1.3278322180071322e-19,0.0005377589567108198,0.0915567593028733,0.0,0.0015826246090413897,0.45154262835565034,3.829033248103525e-49,0.4569006123410269,5.34222902822967e-59,5.295192818474295e-72,6.567896138394192e-43,1.8814689681044548e-91,9.72401332573435e-116,2.1797178806092476e-13,1.8843374868123698e-38,5.9136632240855e-44,2.6813743193602546e-53,1.8843434004109974e-38,7.994940319783494e-21,2.6309104483926967e-49,8.881640772791189e-38,1.1671924628504331e-31,7.011791352270876e-59,4.092464720935954e-77,6.366958544758521e-74,4.568729762025567e-92,3.4058091890874024e-13,2.6028393288175632e-54,2.4266362810726823e-81,1.068130047310352e-88,8.264362394657439e-105,9.997880294276569e-93,7.0404621704010786e-74,8.826306061519128e-90,1.5246946558539806e-120,5.446232407240955e-102,1.458729188194898e-135,1.0417007133500336e-74,1.3854743689824678e-77,7.700095745915976e-106,2.925061974083727e-123,8.680721343245775e-124,1.5862099236209027e-86,1.2567263817865888e-133,1.822898591428685e-139,1.3217481351241246e-145,4.308752098666844e-162,2.9580006764315793e-146,1.0939549015924721e-164
2.655673441013878e-19,0.0005377589567108198,0.0915567593028733,0.0,0.0015826246084828333,0.45154262835520076,3.063253746716685e-48,0.4569006123410269,1.7095297665503509e-57,1.695206505480866e-70,1.3137404663788432e-42,4.8165502736571144e-89,1.2479544352855537e-113,4.3594505414223414e-13,7.537388280681507e-38,4.730958667010027e-43,4.290246412405079e-52,7.537435589751235e-38,1.598993485524109e-20,2.1066006864778383e-48,3.5526357070328876e-37,4.668793595089645e-31,1.121884987423209e-57,2.6191626888463155e-75,5.0942917855929916e-73,3.0967738974055166e-90,6.811641473514235e-13,4.0816409545206318e-53,1.553050674018923e-79,1.3671990053278189e-86,4.231345013839055e-102,2.5594520456954915e-90,5.682317365617386e-73,2.8300786195943724e-88,7.806473720530125e-118,1.7474039899815538e-100,2.987467730039552e-132,3.336370384710549e-73,2.220472264515983e-76,1.9712199180158802e-103,3.7541928728211106e-121,8.88902965866701e-121,5.076609897355911e-85,1.2908874063395451e-130,3.744893754158973e-136,5.430696506917909e-142,7.05948434132753e-158,1.2115972435351494e-142,2.2406954907818142e-161
5.31135588702737e-19,0.0005377589567108198,0.0915567593028733,0.0,0.0015826246073657204,0.45154262835430165,2.4506246219957657e-47,0.4569006123410269,5.470521642193118e-56,5.429350243130007e-69,2.629993950320659e-42,1.2330017742827031e-86,1.6141719056999654e-111,8.718915856885497e-13,3.0149629767370666e-37,3.7847781859970857e-42,6.864452745109522e-51,3.015000824105107e-37,3.1979923914598246e-20,1.6882613005545534e-47,1.4210269600705687e-36,1.8675221849603483e-30,1.7949863128058642e-56,1.676213395615754e-73,4.0799973884978613e-72,5.175851893521861e-88,1.3623306036550919e-12,6.497483066254274e-52,9.939379560034765e-78,1.7499621076464635e-84,2.1663873099335153e-99,6.552011538755173e-88,4.864289188387971e-72,9.200239720511238e-87,3.996826800772548e-115,5.650675378423448e-99,6.11810157442506e-129,1.0694971000058275e-71,3.576433835445811e-75,5.046178790444795e-101,4.858416028613163e-119,9.102020326068616e-118,1.6263275383411226e-83,1.3300178760575051e-127,7.71680166411054e-133,2.23811833317057e-138,1.1565858756790903e-153,4.962522097416411e-139,4.592234962782165e-158
1.0622720779054354e-18,0.0005377589567108198,0.0915567593028733,0.0,0.0015826246051314943,0.45154262835250336,1.960525571937737e-46,0.4569006123410269,1.750571163825295e-54,1.7403809429661365e-67,5.30012944822895e-42,3.1562666852626414e-84,2.1523402755115243e-109,1.7437846463159669e-12,1.2059867217982177e-36,3.027827077368562e-41,1.0983236729117692e-49,1.2060169997375116e-36,6.395990198708037e-20,1.3553722561932893e-46,5.683867589334072e-36,7.47009821911165e-30,2.8718636085266134e-55,1.0727014527301362e-71,3.293375585353443e-71,1.2368779423814005e-85,2.724663513935637e-12,1.0382739810925818e-50,6.360957177757665e-76,2.2397953421749216e-82,1.1091140332607984e-96,1.6771995951823226e-85,5.92777569655854e-71,3.3124746671731107e-85,2.0462532970550604e-112,1.8837664557149218e-97,1.2528723021962084e-125,3.434260911771909e-70,5.874282560750583e-74,1.2917324990885521e-98,6.504196829936531e-117,9.319613418085657e-115,5.250832203202979e-82,1.3786040551974865e-124,1.599730712378121e-129,9.279443937694142e-135,1.8947796269795045e-149,2.0324642502387265e-135,9.452869408109973e-155
2.124545056310832e-18,0.0005377589567108198,0.0915567593028733,0.0,0.0015826246006630422,0.4515426283489068,1.5684583664671094e-45,0.4569006123410269,5.60183460818666e-53,5.588328013360847e-66,1.1242457465895146e-41,8.078878600694878e-82,3.198397164147733e-107,3.4875707577099436e-12,4.823949935071645e-36,2.4222635174967526e-40,1.7573478391916667e-48,4.824192158764777e-36,1.2791985794711596e-19,1.0919165645206034e-45,2.2733505222851635e-35,2.9880411718283066e-29,4.594599794096598e-54,6.864295283006709e-70,2.823093941164183e-70,3.137778761154876e-83,5.4493293251895554e-12,1.660713874351867e-49,4.07067873530766e-74,2.866524609003859e-80,5.6778485081531e-94,4.2930144552326065e-83,1.7772366884282945e-69,2.0030165108948732e-83,1.0475485161728525e-109,6.995429293166559e-96,2.565391716785413e-122,1.1065564024682174e-68,1.0379051349669654e-72,3.3063584325441023e-96,9.926887778604998e-115,9.541457486282154e-112,1.7997451834671053e-80,1.4458006154322626e-121,3.355372737394687e-126,3.8926433633368515e-131,3.1038154460409894e-145,8.323383820203337e-132,2.0092916037585884e-151
4.2490910131216255e-18,0.0005377589567108198,0.0915567593028733,0.0,0.0015826245917261383,0.45154262834171366,1.2548259514272459e-44,0.4569006123410269,1.7925882352827165e-51,1.8004916173771632e-64,3.2760030026154627e-41,2.067590810402753e-79,4.4961488883005776e-105,6.975142941054458e-12,1.9295805721407182e-35,1.9378116269125018e-39,2.81184762898735e-47,1.9297743511656731e-35,2.5583976912747235e-19,8.857223412490478e-45,9.091821693943502e-35,1.1952168362309489e-28,7.350125097248171e-53,4.3918665873887944e-68,3.464725191634666e-69,8.021361903665622e-81,1.0898660910468717e-11,2.656945586392409e-48,2.6048009465032433e-72,3.6680846441635037e-78,2.906214934766168e-91,1.0986928141463401e-80,9.760738614993976e-68,3.0550701598757275e-81,8.3414425321518e-107,2.436237519664272e-94,8.281220089895105e-119,3.589567916651701e-67,2.2978388125368917e-71,8.461811961807836e-94,1.665779240805843e-112,1.5403192987578974e-108,8.819161471957706e-79,2.4139343359572016e-118,1.120226312771499e-122,2.5989691126577397e-127,8.016108640949952e-141,5.37424230803971e-128,2.0167209331108706e-147
8.498182926743212e-18,0.0005377589567108198,0.0915567593028733,0.0,0.0015826245738523308,0.45154262832732744,1.0039550159398906e-43,0.4569006123410269,5.736284619315111e-50,5.839819570989276e-63,2.2992186856960463e-40,5.289943719745003e-77,2.2642193284289276e-102,1.395028714996966e-11,7.718323393074785e-35,1.5502497397706042e-38,4.499243860297535e-46,7.719873625539202e-35,5.116795885293265e-19,7.280801376809086e-44,3.6354632440202385e-34,4.780868005224847e-28,1.1756241427167077e-51,2.809150894031602e-66,1.0491152063244104e-67,2.051982118050167e-78,2.179732393211233e-11,4.251074687626423e-47,1.666516092571812e-70,4.69241332705928e-76,1.4871166100732245e-88,2.811017742198908e-78,6.117784974901803e-66,7.157702117515525e-79,4.271729544975518e-104,3.0511315839117175e-92,1.6953277622697481e-115,1.179755559381196e-65,7.881548415330381e-70,2.1649590600449284e-91,1.0017149717770123e-109,1.5763838389509982e-105,1.0655062756906416e-76,2.6996363365631554e-115,2.5059337017143197e-119,1.162858680874849e-123,1.3127541668424257e-136,2.2002261329361625e-124,1.6698222793584704e-143
1.6996366753986386e-17,0.0005377589567108198,0.0915567593028733,0.0,0.0015826245381047172,0.45154262829855496,8.033145970596122e-43,0.4569006123410269,1.8356116997752905e-48,1.9188202547841765e-61,3.0902727284587186e-39,1.3526451724295557e-74,1.1808862667206146e-99,2.7900574936704092e-11,3.087329504760065e-34,1.2402001480192781e-37,7.199707605557028e-45,3.088569690810274e-34,1.0233592154975998e-18,6.1366791462828e-43,1.4531735904608221e-33,1.9123472743904938e-27,1.8797322496380246e-50,1.795754265098537e-64,5.777673364964083e-66,5.24685195622103e-76,4.359464937974071e-11,6.801832011575217e-46,1.0658580094874006e-68,5.999292658892116e-74,7.605180460026966e-86,7.187835192045788e-76,3.90512239498758e-64,1.8111414930852166e-76,2.185010528533696e-101,3.899473465216951e-90,3.4655857265495153e-112,3.974202289224766e-64,4.115003382047623e-68,5.535823634391844e-89,6.831221045542754e-107,1.611217045688545e-102,2.3453954091973906e-74,3.2244862563733656e-112,5.98580191480963e-116,5.555249038419178e-120,2.146820178882313e-132,8.995380567910736e-121,2.3599044270921213e-139
3.3992734408472736e-17,0.0005377589567108198,0.0915567593028733,0.0,0.0015826244666094945,0.45154262824101005,6.428925231725995e-42,0.4569006123410269,5.873960090697518e-47,6.460736838550367e-60,4.826740547057766e-38,3.4546994892076324e-72,6.269121866983503e-97,5.580114798578398e-11,1.2349317727085188e-33,9.921605503064816e-37,1.1522465491616123e-43,1.235923921536569e-33,2.04671842209241e-18,5.4086142505134524e-42,5.804615762405523e-33,7.649388764069447e-27,3.003526308977406e-49,1.1465983943141105e-62,3.620004390048258e-64,1.3400602075741122e-73,8.718929789236235e-11,1.0883384059479959e-44,6.812389318343061e-67,7.661226680120894e-72,3.884804790017202e-83,1.8358106163242123e-73,2.4985541050022186e-62,4.629706514542081e-74,1.1165613122926374e-98,4.9777305027948124e-88,7.071202239169844e-109,1.39907615423062e-62,2.693291570475603e-66,1.4138654328783923e-86,5.2351083048510905e-104,1.6437625694689996e-99,5.877487730569704e-72,4.2385346681168225e-109,1.5734415562355877e-112,2.920474938109376e-116,3.5042970667718597e-128,3.670834109577208e-117,3.7468400244542285e-135
5.098910206295908e-17,0.0005377589567108198,0.0915567593028733,0.0,0.001582624395114277,0.45154262818346513,1.8386663842017582e-41,0.4569006123410269,2.7479717425483367e-46,3.0929729218673157e-59,1.8363066067458315e-37,2.649116175836697e-71,4.864258155544774e-96,8.3701718510468e-11,2.624229922254934e-33,2.836959863221517e-36,4.393447821482144e-43,2.6270668477525985e-33,3.0700775813454878e-18,1.6418511417891913e-41,1.2322961958866671e-32,1.6254950377335538e-26,1.1443949416062135e-48,6.538126361559199e-62,2.0622794213805002e-63,1.027578489795477e-72,1.30783944022349e-10,4.1493715496082075e-44,3.8858616133391307e-66,5.100492912476584e-71,3.357598672128008e-82,1.4077303069935348e-72,1.4257975753703383e-61,3.551886142176244e-73,7.594505852677918e-98,2.797065132168255e-87,5.942962983805149e-108,6.807447898288519e-62,1.5493675057171656e-65,1.0838829977602289e-85,4.697124800573967e-103,1.2176251484693424e-98,4.5035908897277026e-71,3.418916827760196e-108,1.4260127687052048e-111,2.9383754167121824e-115,3.9963840635607005e-127,3.4524189818078564e-116,2.2949816679625633e-134
6.798546971744543e-17,0.0005377589567108198,0.0915567593028733,0.0,0.001582624323619064,0.4515426281259202,3.8790367493081926e-41,0.4569006123410269,8.865094468492106e-46,1.0082536177242375e-58,4.937295042867744e-37,1.3900645064150698e-70,3.031753378169336e-95,1.1160228651074927e-10,4.4766273372836756e-33,5.983971833822957e-36,1.1822364859492961e-42,4.482611234658527e-33,4.093436693256836e-18,3.6851723194294676e-41,2.1002941417116555e-32,2.772903169579845e-26,3.077056768691233e-48,2.5560425694927212e-61,8.06107969623867e-63,5.391988294835885e-72,1.7437858776970083e-10,1.1164375708693978e-43,1.5195304818809e-65,2.204545828953603e-70,1.9192073950494899e-81,7.386762495817728e-72,5.578123553121511e-61,1.8647603576595034e-72,5.358626515108055e-97,1.4588759523115473e-86,4.668521752273826e-107,2.2961431413033273e-61,5.848823336313683e-65,5.657776355511598e-85,3.053814013913145e-102,9.474856436615796e-98,2.362499940835035e-70,2.5567287812968975e-107,1.0913303231775338e-110,2.319077381783248e-114,3.8565506796786414e-126,2.967643855175814e-115,4.8961784044431095e-133
1.0197820502641812e-16,0.0005377589567108198,0.0915567593028733,0.0,0.00158262418062865,0.45154262801083034,1.059829515058656e-40,0.4569006123410269,4.879660910296861e-45,5.720386846984131e-58,1.9961173916496227e-36,2.3560253105736377e-69,9.352070414246757e-94,1.6740341658666605e-10,9.268287564438236e-33,1.6344094432294045e-35,4.783049870285111e-42,9.284631443496856e-33,6.140154805971403e-18,1.1417863940317784e-40,4.341982156143788e-32,5.740943315908877e-26,1.2427928028774629e-47,2.1370431112449935e-60,6.745480544075086e-62,9.138900631503095e-71,2.6156786967250687e-10,4.515742270773061e-43,1.270867436468819e-64,2.0821159215882492e-69,3.61484101177114e-80,1.2519881483530081e-70,4.6717183396325644e-60,3.164965170387043e-71,1.762532905988574e-95,2.1530446811667382e-85,1.8597848546037072e-105,1.4279985168877247e-60,4.2006947153210986e-64,9.408605478647827e-84,9.361604927617256e-101,3.573346489585277e-96,4.005840610259389e-69,9.493300499929771e-106,4.2355100728517736e-109,9.370194259930476e-113,3.960164656890563e-124,2.0546097945952995e-113,1.4187399074656042e-130
1.3597094033539082e-16,0.0005377589567108198,0.0915567593028733,0.0,0.001582624037638254,0.45154262789574057,2.2181568017647895e-40,0.4569006123410269,1.566007451956001e-44,1.9082568287796124e-57,5.4062388430810506e-36,1.265581204366848e-68,5.896841589190641e-93,2.232045373793849e-10,1.5762928376501764e-32,3.419733433197038e-35,1.2958405916707232e-41,1.579712523741431e-32,8.186872744593572e-18,2.645777772695402e-40,7.374219948203678e-32,9.763840117968974e-26,3.363037225623973e-47,8.38942591831506e-60,2.64981320801348e-61,4.909124444291952e-70,3.4875714281351627e-10,1.2232191524088728e-42,4.991076992038868e-64,9.301785698534443e-69,2.1136904986700906e-79,6.725289373400069e-70,1.8360569312921412e-59,1.701488805864692e-70,1.1354739731462837e-94,1.0234576787700325e-84,1.41920313802007e-104,4.9280199310660945e-60,1.6458319376008736e-63,5.041063025958985e-83,6.442534139433738e-100,2.4440373027816207e-95,2.1528811854264504e-68,7.064358943871012e-105,3.458130951139598e-108,8.273275725545056e-112,4.6336125133246566e-123,1.7900576660919574e-112,1.7891108816884313e-129
1.699636756443635e-16,0.0005377589567108198,0.0915567593028733,0.0,0.0015826238946478773,0.45154262778065074,4.03925276977974e-40,0.4569006123410269,4.0919170412479627e-44,5.20985245917692e-57,1.2144276609321243e-35,5.302237588018711e-68,2.9143552350210012e-92,2.790056482257732e-10,2.4082190823217316e-32,6.225498098572731e-35,2.911638865477375e-41,2.4144444899706573e-32,1.0233590496688194e-17,5.297284303982381e-40,1.1249980950003099e-31,1.491694020000853e-25,7.5471073418049875e-47,2.631433780637071e-59,8.317717769326671e-61,2.0567108322465126e-69,4.359464065668873e-10,2.7479921253992195e-42,1.5660811317856934e-63,3.2406689759443995e-68,9.805288188250778e-79,2.8176127228232514e-69,5.765577507174251e-59,7.135297856084299e-70,5.807830870535954e-94,3.8831316704561692e-84,8.539619075772571e-104,1.3868968783478045e-59,5.159005528076479e-63,2.106774721134355e-82,3.4408449538011284e-99,1.4066796179645228e-94,9.025032695168794e-68,4.068915931667538e-104,2.1204897507748947e-107,5.410229147588124e-111,4.024770630410077e-122,1.2406158117285326e-111,2.0548959184504784e-128
2.379491462623089e-16,0.0005377589567108198,0.0915567593028733,0.0,0.001582623608667183,0.45154262755047114,1.0673348357087597e-39,0.4569006123410269,2.2890305882706338e-43,3.447291380835137e-56,4.7091835862212897e-35,1.404028715964603e-66,1.529898424609774e-90,3.906078394544744e-10,4.630918994090025e-32,1.6437177147631104e-34,1.129797130554068e-40,4.647355904605145e-32,1.4327025429578365e-17,1.7121986092539674e-39,2.156156205772659e-31,2.868474110975947e-25,2.917111695413617e-46,2.3814000759364574e-58,7.55742038814032e-60,5.4461580418571054e-68,6.103249053210448e-10,1.0657312716543655e-41,1.4203107040906037e-62,4.6350360317710766e-67,4.456356825205426e-77,7.461156197787266e-68,5.248675706384707e-58,1.901813071116008e-68,2.397630045018092e-92,5.2618738278888856e-83,1.1634148938961877e-101,9.830350954836642e-59,5.542500938325669e-62,5.559429050719648e-81,2.948781563765835e-97,1.0027463541190246e-92,2.40063518802987e-66,4.468431811382223e-102,4.448492058294397e-105,2.2085956026047796e-108,7.481219310282349e-119,4.19551637483357e-109,1.189701785433622e-125
3.059346168802543e-16,0.0005377589567108198,0.0915567593028733,0.0,0.0015826233226865678,0.4515426273202916,2.2144506593702076e-39,0.4569006123410269,7.566701473093422e-43,1.2564927578255282e-55,1.2530525979899486e-34,8.469352429861559e-66,1.1210461913814448e-89,5.022099902851594e-10,7.594693836964381e-32,3.4078431997092447e-34,3.0077567322741475e-40,7.62877166495478e-32,1.842045960488163e-17,4.1271478424335145e-39,3.524700307305558e-31,4.7042892356056745e-25,7.742141865234611e-46,9.851756394815434e-58,3.1335375982543322e-59,3.285220561239298e-67,7.847033659470433e-10,2.8360129127333657e-41,5.883459608024331e-62,2.3488099899772116e-66,3.170966888636031e-76,4.500737927381742e-67,2.1787607565455418e-57,1.1501641915665933e-67,1.7053752579640822e-91,2.6587374828712206e-82,1.0990510549846885e-100,3.70366060626433e-58,2.555450382645866e-61,3.3544361120066062e-80,2.371121869071217e-96,8.218716322313703e-92,1.450658128581234e-65,4.0666722431435965e-101,4.6150674587308446e-104,2.578144855252858e-107,9.501445819326998e-118,4.374623812546136e-108,1.3507053344715086e-124
4.4190555811614506e-16,0.0005377589567108198,0.0915567593028733,0.0,0.001582622750725572,0.4515426268599327,6.66510567894046e-39,0.4569006123410269,5.066941159988047e-42,1.058876478621582e-54,5.616425410881186e-34,2.2345802011611404e-64,5.556022639991564e-88,7.254141707672383e-10,1.5745153858594399e-31,1.023961541459184e-33,1.3498198954132235e-39,1.584754785550582e-31,2.660732568304788e-17,1.6262122681081109e-38,7.257040864155476e-31,9.752829688447589e-25,3.4476995789295286e-45,1.0197042574638366e-56,3.267583793538518e-58,8.667834713382887e-66,1.1334601728306897e-09,1.2714074167180822e-40,6.1161672805713044e-61,3.917326643572536e-65,1.4059383368343446e-74,1.1875308092478019e-65,2.280577902749215e-56,3.0698020567236965e-66,7.001851147667372e-90,4.1356903991036247e-81,1.3283144590785425e-98,3.319691453191005e-57,3.625114753670779e-60,8.859323324037979e-79,1.6457467228652418e-94,5.7178191766049155e-90,3.8576886239064215e-64,4.337552830252493e-99,8.639024185196582e-102,8.584709754081999e-105,5.9091762026219715e-115,8.909302420972913e-106,5.282290588476111e-122
7.138474405879266e-16,0.0005377589567108198,0.0915567593028733,0.0,0.0015826216068045233,0.4515426259392156,2.87635541497657e-38,0.4569006123410269,6.305094467452678e-41,1.8788950045471756e-53,4.076525291139008e-33,1.482860941175373e-62,8.291449234114805e-86,1.1718220470034196e-09,4.093763268347657e-31,4.402368944520655e-33,9.82356845273773e-39,4.1377857233731705e-31,4.2981048749697065e-17,1.0456500998915927e-37,1.8598153595716625e-30,2.53574995156517e-24,2.467795541368155e-44,2.1644784359161918e-55,7.046284151169509e-57,5.7519594722797074e-64,1.830973329128487e-09,9.232194311444502e-40,1.311589725709049e-59,1.5794739701468028e-63,1.8034477301688428e-72,7.881057702621381e-64,4.961775104005939e-55,2.0873079863709054e-64,7.589640301546673e-88,1.4415418221655533e-79,5.387992804796195e-96,6.295031768491056e-56,1.2916403047186879e-58,5.905128785983764e-77,3.387644620218846e-92,1.1695821851159456e-87,2.601481223897167e-62,1.6038882375496514e-96,6.347707084777202e-99,1.257558209783236e-101,1.2537591118335682e-111,5.86012472512603e-103,7.100074706760132e-119
