Time (s),Volume (m^3),Ne,N2,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(52),COX(53),CH3OX(48),CHOX(64),SX(57),CH2O2X(54),CH3X(25),CH4(24),CH4X(275),SX(189)
3.685837679455824e-08,0.00299236199292705,0.0,0.0,0.0009993981680582228,0.7959652447206104,0.09999970746206578,0.0999999998141726,1.7272594746280546e-10,9.161479759520689e-11,3.4489464058925535e-15,6.3675510678409284e-15,5.571660568189572e-18,0.00620961037988615,1.3346575784723018e-14,2.1397563568657296e-16,4.073651960093794e-15,2.415584976990906e-07,5.2962716989337275e-11,4.9285694974746686e-08,3.884313060703572e-19,3.488991537993987e-22,1.6415287118998228e-09,1.6316368434837616e-17,7.42904845427118e-31,2.93539366921665e-17,0.0009299234601312777,5.296183004978927e-11,4.983707071422528e-13,1.1080442025877345e-13,1.383807179590041e-27,7.939568512930594e-22,2.090155877206292e-23,1.9485736061632545e-11,2.0396331244491335e-11,2.513842181021701e-28
3.703877082609673e-08,0.00299236199292705,0.0,0.0,0.000998331725028237,0.795965274814557,0.09999970789870027,0.09999999981336133,1.7387124502188472e-10,9.219344609016355e-11,3.463654851210119e-15,6.427462690792583e-15,5.585864186463497e-18,0.0062118041527876484,1.3338997621951565e-14,2.1404214963691501e-16,4.096294611401564e-15,2.4130068194832565e-07,5.2906200371911485e-11,4.910702613648458e-08,3.885661015953218e-19,3.4894673851580898e-22,1.6414428294143942e-09,1.6315611545394362e-17,7.462834729577046e-31,2.9481762650358796e-17,0.0009287965668694981,5.290531166171096e-11,5.018157405932395e-13,1.1135509007506397e-13,1.3858539648688056e-27,7.964919752357566e-22,2.0942570508264605e-23,1.9693533391710154e-11,2.0466092667328477e-11,2.5187170391045414e-28
3.721916485763522e-08,0.00299236199292705,0.0,0.0,0.0009972808138419371,0.7959653044073769,0.09999970832832959,0.09999999981254859,1.7501729753860983e-10,9.277204627482747e-11,3.4783585290944885e-15,6.487616629189971e-15,5.6000160131734965e-18,0.006213965848982567,1.3331503623093762e-14,2.1410765862548237e-16,4.118961544524089e-15,2.410466212748229e-07,5.285050687115523e-11,4.893161221910404e-08,3.886989245255723e-19,3.4899360727906187e-22,1.6413519242183643e-09,1.631480324453816e-17,7.4965938988481294e-31,2.960989334684503e-17,0.0009276862114646091,5.284961641816503e-11,5.052615408030655e-13,1.119056522653769e-13,1.3879020071411036e-27,7.990312223030834e-22,2.0983218010270495e-23,1.9902031424799654e-11,2.05352373896329e-11,2.523548062179286e-28
3.739955888917371e-08,0.00299236199292705,0.0,0.0,0.000996245198370537,0.7959653335084709,0.09999970875108154,0.09999999981173435,1.7616409404929315e-10,9.335059639178713e-11,3.493057551209575e-15,6.548012773538938e-15,5.614116938660426e-18,0.0062160959597154656,1.3324092650454608e-14,2.1417217898166127e-16,4.1416527242843636e-15,2.40796258583686e-07,5.279562397331931e-11,4.875938242342915e-08,3.8882980511759986e-19,3.4903977163773103e-22,1.641256106666257e-09,1.631394465296541e-17,7.530326308317957e-31,2.973832590476383e-17,0.0009265921389286374,5.27947318049332e-11,5.087080791135164e-13,1.1245610765603015e-13,1.3899514017117897e-27,8.015745894133123e-22,2.1023504919925935e-23,2.0111223854881703e-11,2.060376942010236e-11,2.528335684804788e-28
3.75799529207122e-08,0.00299236199292705,0.0,0.0,0.0009952246463529764,0.7959653621270355,0.0999997091670811,0.09999999981091869,1.7731162375540315e-10,9.39290947219342e-11,3.507752026152203e-15,6.6086510149107866e-15,5.628167834377248e-18,0.006218194968083145,1.3316763580330221e-14,2.1423572672837789e-16,4.164368112677218e-15,2.4054953771544467e-07,5.274153936962653e-11,4.859026781339247e-08,3.889587731247468e-19,3.4908524293190853e-22,1.6411554842228944e-09,1.6313036862236692e-17,7.564032298069644e-31,2.98670574705633e-17,0.0009255140985508549,5.2740645512777896e-11,5.121553273662525e-13,1.1300645706608296e-13,1.3920022392273064e-27,8.041220725036992e-22,2.1063434818085633e-23,2.0321104417048695e-11,2.067169276624718e-11,2.5330803343116485e-28
3.776034695225069e-08,0.00299236199292705,0.0,0.0,0.000994218929324875,0.7959653902720685,0.09999970957645057,0.09999999981010159,1.7845987601958642e-10,9.450753958346542e-11,3.5224420595555768e-15,6.669531244924976e-15,5.642169553368096e-18,0.006220263349187107,1.3309515304115692e-14,2.1429831673348716e-16,4.187107668931843e-15,2.4030640342886526e-07,5.268824095250885e-11,4.842420125923134e-08,3.8908585780665748e-19,3.4913003229759588e-22,1.6410501615561732e-09,1.6312080935706844e-17,7.597712201731647e-31,2.99960852147431e-17,0.0009244518438164209,5.268734543367703e-11,5.156032578927499e-13,1.1355670130730276e-13,1.3940546058484139e-27,8.066736665698046e-22,2.1103011226054944e-23,2.053166688748801e-11,2.073901143360486e-11,2.537782430972899e-28
3.794074098378918e-08,0.00299236199292705,0.0,0.0,0.000993227822549005,0.7959654179523731,0.09999970997930957,0.09999999980928308,1.7960884036275278e-10,9.508592933091643e-11,3.5371277541826864e-15,6.730653355732788e-15,5.656122930733481e-18,0.006222301570282728,1.3302346726163278e-14,2.1435996449842217e-16,4.209871349576991e-15,2.400668013841287e-07,5.2635716811917935e-11,4.8261117382549314e-08,3.8921108793852497e-19,3.4917415067098373e-22,1.6409402406263595e-09,1.6311077909420108e-17,7.63136634765536e-31,3.01254063324969e-17,0.0009234051323268322,5.2634819657139175e-11,5.19051843504497e-13,1.1410684118413704e-13,1.3961085834166848e-27,8.09229365703279e-22,2.11422376069973e-23,2.074290508345738e-11,2.0805729424982558e-11,2.542442388170545e-28
3.812113501532767e-08,0.00299236199292705,0.0,0.0,0.0009922511049472336,0.7959654451765636,0.09999971037577511,0.09999999980846316,1.8075850646346993e-10,9.56642623542266e-11,3.5518092100012663e-15,6.7920172400019e-15,5.670028784082021e-18,0.006224310090925144,1.3295256764407416e-14,2.1442068532513678e-16,4.232659108503241e-15,2.3983067812636394e-07,5.2583955231720596e-11,4.81009525031818e-08,3.8933449182013225e-19,3.492176087926276e-22,1.6408258207720335e-09,1.6310028792972053e-17,7.6649950585479155e-31,3.02550180442624e-17,0.0009223737257221306,5.25830564665966e-11,5.22501057483428e-13,1.1465687749368941e-13,1.3981642496149575e-27,8.117891631285431e-22,2.1181117367308406e-23,2.095481286325271e-11,2.0871850739726554e-11,2.5470606125583176e-28
3.830152904686616e-08,0.00299236199292705,0.0,0.0,0.0009912885590339067,0.79596547195307,0.09999971076596176,0.0999999998076419,1.8190886415398506e-10,9.624253707783314e-11,3.566486524279162e-15,6.853622790901821e-15,5.683887913969166e-18,0.0062262893631120425,1.3288244351783368e-14,2.1448049319091152e-16,4.255470897023559e-15,2.395979810695304e-07,5.2532944686171714e-11,4.794364458780734e-08,3.894560972847024e-19,3.492604172115183e-22,1.6407069987928357e-09,1.6308934570339325e-17,7.6985986510015885e-31,3.0384917596185634e-17,0.0009213573896048315,5.2532044335874764e-11,5.259508735725971e-13,1.1520681102570086e-13,1.4002216781220122e-27,8.143530512381128e-22,2.1219653857957287e-23,2.116738412616856e-11,2.0937379373017743e-11,2.5516375042203185e-28
3.848192307840465e-08,0.00299236199292705,0.0,0.0,0.0009903399708506317,0.7959654982901415,0.09999971114998159,0.09999999980681927,1.8305990341716496e-10,9.682075195979413e-11,3.581159791670956e-15,6.9154699020901244e-15,5.697701104323241e-18,0.006228239831423323,1.3281308433801042e-14,2.1453940280393067e-16,4.278306663936664e-15,2.3936865848063906e-07,5.248267383645213e-11,4.7789133200247004e-08,3.8957593170755055e-19,3.4930258628905164e-22,1.6405838690291387e-09,1.6307796200678897e-17,7.732177436810082e-31,3.051510226050629e-17,0.0009203558934655182,5.248177192573593e-11,5.294012659670784e-13,1.157566425625345e-13,1.4022809387616526e-27,8.169210216265279e-22,2.1257850375795447e-23,2.1380612812451537e-11,2.1002319315192464e-11,2.556173456826121e-28
3.866231710994314e-08,0.00299236199292705,0.0,0.0,0.000989405129902431,0.7959655241958518,0.09999971152794426,0.0999999998059953,1.842116143864929e-10,9.7398905490939e-11,3.595829104281473e-15,6.977558467699446e-15,5.711469122859246e-18,0.0062301619331578,1.3274447969021032e-14,2.1459742885018696e-16,4.301166355586808e-15,2.3914265946430563e-07,5.2433131527287514e-11,4.763735945339642e-08,3.8969402201455637e-19,3.4934412620290274e-22,1.6404565234387833e-09,1.6306614619097784e-17,7.76573172262688e-31,3.064556933586981e-17,0.000919369010610066,5.243222808049535e-11,5.328522093050892e-13,1.163063728791646e-13,1.404342097646406e-27,8.194930651233775e-22,2.1295710164834796e-23,2.1594492903246922e-11,2.106667455108774e-11,2.560668857781902e-28
3.884271114148163e-08,0.00299236199292705,0.0,0.0,0.0009884838290952318,0.7959655496781043,0.09999971189995721,0.09999999980517002,1.8536398734206656e-10,9.797699619404524e-11,3.610494551754021e-15,7.039888382325192e-15,5.725192721480772e-18,0.00623205609846695,1.3267661930984907e-14,2.146545844210671e-16,4.324049915921886e-15,2.38919933947627e-07,5.238430678363953e-11,4.74882659627366e-08,3.89810394690448e-19,3.4938504695080264e-22,1.6403250516709862e-09,1.6305390737394737e-17,7.799261809234607e-31,3.077631614757207e-17,0.0009183965180884527,5.2383401824708463e-11,5.363036786593254e-13,1.1685600274316995e-13,1.4064052173160518e-27,8.220691718250687e-22,2.1333236417494253e-23,2.180901842053871e-11,2.1130449059410192e-11,2.5651240883781374e-28
3.902310517302012e-08,0.00299236199292705,0.0,0.0,0.0009875758646746542,0.7959655747446348,0.09999971226612549,0.09999999980434343,1.865170127071775e-10,9.855502262304072e-11,3.625156221352441e-15,7.102459541013932e-15,5.738872636670371e-18,0.006233922750485841,1.3260949305404217e-14,2.1471088344348657e-16,4.346957286555163e-15,2.387004326653717e-07,5.2336188807455515e-11,4.734179680137123e-08,3.8992507578691383e-19,3.4942535835422565e-22,1.640189541137553e-09,1.6304125444774768e-17,7.832767993064639e-31,3.090734004774208e-17,0.0009174381966251164,5.23352823599267e-11,5.397556495285089e-13,1.1740553291473003e-13,1.4084703568711572e-27,8.246493311252849e-22,2.1370432275816555e-23,2.2024183427083357e-11,2.119364681212788e-11,2.5695395239335685e-28
3.920349920455861e-08,0.00299236199292705,0.0,0.0,0.000986681036166071,0.7959655994030166,0.09999971262655206,0.0999999998035156,1.8767068104913e-10,9.913298336223093e-11,3.639814198012444e-15,7.165271839252392e-15,5.752509589868783e-18,0.006235762305461253,1.3254309090341544e-14,2.1476634011677893e-16,4.369888406822715e-15,2.384841071454785e-07,5.228876697449348e-11,4.719789745653943e-08,3.900380909305379e-19,3.494650700619851e-22,1.640050077081493e-09,1.6302819608537968e-17,7.866250565939487e-31,3.1038638415467645e-17,0.0009164938305508167,5.2287859061520756e-11,5.432080978291333e-13,1.1795496414662542e-13,1.4105375721017968e-27,8.272335317447249e-22,2.1407300832655537e-23,2.223998202633739e-11,2.1256271773884295e-11,2.573915533935718e-28
3.93838932360971e-08,0.00299236199292705,0.0,0.0,0.0009857991463159096,0.7959656236606635,0.09999971298133764,0.09999999980268648,1.8882498307525786e-10,9.971087702554933e-11,3.654468564423161e-15,7.228325172957081e-15,5.766104287843316e-18,0.006237575172877118,1.3247740298934678e-14,2.1482096664592123e-16,4.392843213838826e-15,2.3827090969485577e-07,5.224203083121734e-11,4.7056514787555074e-08,3.901494653305691e-19,3.495041915537447e-22,1.6399067426431516e-09,1.6301474074743205e-17,7.899709813945442e-31,3.117020865686867e-17,0.000915563207735967,5.224112147556977e-11,5.46660999887409e-13,1.18504297184241e-13,1.4126069156116568e-27,8.298217617596986e-22,2.144384513283399e-23,2.2456408362379183e-11,2.131832790143392e-11,2.5782524821780397e-28
3.956428726763559e-08,0.00299236199292705,0.0,0.0,0.0009849300010341612,0.7959656475248345,0.09999971333058093,0.09999999980185612,1.8997990962879436e-10,1.0028870225583073e-10,3.6691194011076176e-15,7.291619438464432e-15,5.779657423045728e-18,0.006239361755577283,1.3241241956116134e-14,2.148747761498235e-16,4.41582164255621e-15,2.3806079338547262e-07,5.219597009174249e-11,4.691759698512467e-08,3.9025922378652307e-19,3.495427321434414e-22,1.639759618923955e-09,1.6300089668848358e-17,7.933146019219318e-31,3.130204820512256e-17,0.0009146461195253976,5.219505931581439e-11,5.501143324313946e-13,1.1905353276557305e-13,1.4146784369376686e-27,8.324140086294507e-22,2.1480068174273547e-23,2.2673456619825076e-11,2.137981914309851e-11,2.5825507268935807e-28
3.974468129917408e-08,0.00299236199292705,0.0,0.0,0.0009840734093380732,0.7959656710026376,0.0999997136743785,0.09999999980102452,1.91135451690789e-10,1.0086645772410714e-10,3.6837667864608245e-15,7.355154532521507e-15,5.793169673959958e-18,0.0062411224498857285,1.3234813098222473e-14,2.1492778250848797e-16,4.43882362582114e-15,2.3785371204073677e-07,5.215057463485205e-11,4.678109353199789e-08,3.903673906956272e-19,3.4958070098263273e-22,1.639608785047873e-09,1.6298667196327262e-17,7.966559459893489e-31,3.1434154520445944e-17,0.0009137423606745144,5.21496624606725e-11,5.535680725833183e-13,1.1960267162123823e-13,1.4167521826653494e-27,8.350102592229776e-22,2.1515972909097103e-23,2.289112102374e-11,2.1440749438243628e-11,2.5868106208855186e-28
3.992507533071257e-08,0.00299236199292705,0.0,0.0,0.0009832291832969882,0.7959656941010329,0.09999971401282501,0.09999999980019174,1.92291600376302e-10,1.0144414212892387e-10,3.6984107968242e-15,7.418930352277168e-15,5.806641705439967e-18,0.006242857645724251,1.3228452776909047e-14,2.1497999704395477e-16,4.4618490944256815e-15,2.3764962022215015e-07,5.2105834501082725e-11,4.664695516490554e-08,3.9047399006010722e-19,3.4961810706375683e-22,1.6394543182206815e-09,1.6297207443265162e-17,7.999950408372413e-31,3.156652509003639e-17,0.0009128517292868172,5.210492095031594e-11,5.57022197852073e-13,1.201517144744868e-13,1.4188281965400043e-27,8.3761049984479015e-22,2.155156224470329e-23,2.3109395839542935e-11,2.1501122716774604e-11,2.591032511654305e-28
4.010546936225106e-08,0.00299236199292705,0.0,0.0,0.0009823971379783177,0.7959657168268366,0.09999971434601315,0.09999999979935775,1.9344834692901e-10,1.0202175419567696e-10,3.713051506568756e-15,7.482946795273723e-15,5.82007416903805e-18,0.006244567726727699,1.3222160055375101e-14,2.150314319739399e-16,4.4848979771668095e-15,2.374484732162387e-07,5.2061739889852115e-11,4.6515133837742024e-08,3.9057904549432e-19,3.49654959223321e-22,1.6392962937871227e-09,1.6295711176932655e-17,8.03331913343322e-31,3.169915742797798e-17,0.0009119740267527474,5.206082498380715e-11,5.604766861258902e-13,1.2070066204121734e-13,1.4209065195739423e-27,8.402147162593919e-22,2.15868390448148e-23,2.332827537290729e-11,2.1560942898651495e-11,2.595216741521858e-28
4.028586339378955e-08,0.00299236199292705,0.0,0.0,0.0009815770913946058,0.795965739186724,0.09999971467403372,0.09999999979852259,1.9460568272455127e-10,1.0259929267597e-10,3.7276889881184214e-15,7.547203759438988e-15,5.833467703323878e-18,0.006246253070356815,1.3215934006902821e-14,2.1508210108043593e-16,4.507970200899367e-15,2.3725022702174597e-07,5.2018281156651744e-11,4.6385582685949914e-08,3.90682580231741e-19,3.4969126614501202e-22,1.639134785286043e-09,1.6294179146339876e-17,8.066665900595594e-31,3.1832049075113897e-17,0.0009111090576898257,5.201736491629361e-11,5.639315156651796e-13,1.21249515029995e-13,1.4229871901498515e-27,8.42822893715477e-22,2.1621806130501332e-23,2.3547753969656364e-11,2.1620213893422337e-11,2.599363647752503e-28
4.046625742532804e-08,0.00299236199292705,0.0,0.0,0.000980768864451669,0.7959657611872335,0.09999971499697564,0.09999999979768626,1.9576359926729516e-10,1.0317675634698974e-10,3.742323312015331e-15,7.611701143078798e-15,5.8468229341945544e-18,0.00624791404800874,1.3209773720504643e-14,2.1513201483367404e-16,4.53106569058448e-15,2.3705483833708785e-07,5.197544881031177e-11,4.625825599206619e-08,3.9078461713180284e-19,3.4972703636273433e-22,1.6389698645035912e-09,1.6292612082770814e-17,8.099990969519467e-31,3.196519759888942e-17,0.0009102566298840561,5.19745312562594e-11,5.673866650955341e-13,1.2179827414207162e-13,1.4250702441204708e-27,8.4543501696920955e-22,2.165646628117596e-23,2.3767826015654226e-11,2.1678939599774117e-11,2.603473562671014e-28
4.064665145686653e-08,0.00299236199292705,0.0,0.0,0.0009799722808977805,0.7959657828347694,0.09999971531492612,0.0999999997968488,1.969220881828081e-10,1.0375414401090051e-10,3.7569545470119775e-15,7.676438844869849e-15,5.860140475175993e-18,0.0062495510251252455,1.3203678296786241e-14,2.1518118434449254e-16,4.554184369347988e-15,2.3686226454805922e-07,5.193323351029733e-11,4.613310915239079e-08,3.9088517868659544e-19,3.497622782635762e-22,1.6388016015245545e-09,1.6291010700299493e-17,8.1332945964078e-31,3.209860059316799e-17,0.0009094165542325562,5.1932314662832064e-11,5.708421134008953e-13,1.223469400714083e-13,1.427155714904699e-27,8.480510703060744e-22,2.169082223556703e-23,2.3988485936692056e-11,2.1737123905101053e-11,2.6075468137776835e-28
4.082704548840502e-08,0.00299236199292705,0.0,0.0,0.0009791871672738825,0.7959658041356047,0.09999971562797051,0.09999999979601024,1.9808114122295227e-10,1.0433145449425594e-10,3.771582760078271e-15,7.741416763852924e-15,5.873420927715848e-18,0.006251164361298733,1.3197646844552055e-14,2.1522962358609535e-16,4.577326158531687e-15,2.3667246371579046e-07,5.189162606406414e-11,4.601009864473926e-08,3.909842870274244e-19,3.4979700009070705e-22,1.6386300647819032e-09,1.628937569628774e-17,8.166577035198866e-31,3.223225567802345e-17,0.0009085886446873928,5.189070594314395e-11,5.742978399168717e-13,1.2289551350470072e-13,1.429243633580275e-27,8.506710375627373e-22,2.172487669266679e-23,2.4209728198370155e-11,2.1794770685089395e-11,2.6115837238604726e-28
4.100743951994351e-08,0.00299236199292705,0.0,0.0,0.0009784133528647873,0.7959658250958856,0.09999971593619253,0.09999999979517052,1.9924075026408365e-10,1.0490868664742816e-10,3.786208016452658e-15,7.806634799426475e-15,5.886664881468286e-18,0.006252754410376062,1.3191678488879878e-14,2.1527734228790588e-16,4.600490977736855e-15,2.364853945649419e-07,5.1850617424491294e-11,4.5889181997242716e-08,3.910819639312378e-19,3.4983120994620762e-22,1.6384553211046213e-09,1.6287707751866297e-17,8.199838533704126e-31,3.2366160499510636e-17,0.0009077727182005826,5.184969604974596e-11,5.7775382432421e-13,1.2344399512140574e-13,1.4313340289731307e-27,8.532949021481654e-22,2.1758632312654722e-23,2.4431547305975825e-11,2.1851883803318545e-11,2.615584611104456e-28
4.1187833551482e-08,0.00299236199292705,0.0,0.0,0.0009776506696513657,0.795965845721633,0.09999971623967417,0.09999999979432972,2.004009072960464e-10,1.0548583934405308e-10,3.800830379752366e-15,7.872092851340487e-15,5.899872914570842e-18,0.006254321520560273,1.3185772367106967e-14,2.1532435006334873e-16,4.623678744882532e-15,2.3630101647213847e-07,5.1810198687336655e-11,4.5770317758159594e-08,3.911782308269195e-19,3.498649157938345e-22,1.638277435763886e-09,1.6286007532398828e-17,8.233079336156911e-31,3.250031272941706e-17,0.0009069685946702434,5.180927607807363e-11,5.812100466424114e-13,1.2399238559377053e-13,1.4334269277435838e-27,8.55922647063047e-22,2.179209171779786e-23,2.4653937804357214e-11,2.1908467110877702e-11,2.6195497891983074e-28
