Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(48),CH2O2X(49),CH3OX(44),CH3X(50),CH4(39),CH4X(236),CH3O2X(47),CH4O2(169),H(23),HCO(31),OCHCO(260),SX(257),CH2OX(167),CHOX(166),SX(186),C2H6O(234),SX(408),SX(460),C2H4O(229),SX(525),SX(419)
1.017305896854865e-21,0.0027079452504016393,0.0915567593028733,0.0,0.007969482871927756,0.4515426283560965,7.677322351955009e-82,0.4569006123410269,4.83691631187565e-71,3.782789020393875e-84,6.219602799437551e-46,2.481824076375414e-111,1.6234245930084214e-153,1.6648441858834756e-15,9.527715920764576e-43,4.591064552219463e-51,3.000074417304186e-63,9.527715966675043e-43,5.867572935304441e-23,1.7908600620225096e-56,8.452137114784395e-43,1.2115610933708017e-36,7.039918687491948e-69,4.614590660626216e-92,6.255604440016783e-82,4.236877376222948e-105,2.601319040442894e-15,5.0041154660716854e-61,2.5146412890789923e-96,8.624335486772971e-106,7.749837337191792e-127,1.2190393469211603e-112,6.912687388872211e-82,1.0134978230999e-102,1.5232235579936585e-46,7.305378474483792e-85,6.668773166008946e-182,1.8065946996133862e-99,7.223288154522089e-87,5.858999540842623e-87,1.2844442442830158e-142,5.914037568652476e-197,3.543633453337438e-176,1.3125299940320396e-192,1.2859729284151902e-162,1.00751631169898e-148,7.386563844704986e-158
2.035495638971984e-21,0.0027079452504016393,0.0915567593028733,0.0,0.007969482871923486,0.45154262835609305,3.072929708765881e-81,0.4569006123410269,1.5497241279615653e-69,1.2119674355885597e-82,1.2444609250499176e-45,6.3666037492997e-109,1.667443262613929e-150,3.3311348045932977e-15,3.813569362731351e-42,3.6756432055602125e-50,4.805705309798542e-62,3.8135693994876395e-42,1.174024367506578e-22,1.4337768544462305e-55,3.38305725387283e-42,4.849401792804245e-36,1.1276977378195325e-67,2.958135110289675e-90,5.0095568098187e-81,1.3578303918418102e-103,5.204898132176878e-15,2.0062547601031096e-60,1.6119846076373799e-94,1.1057222459214505e-103,3.976149986838279e-124,3.1271928727351484e-110,5.5357578552864525e-81,3.248047836726402e-101,6.096863866045643e-46,1.169812286073775e-83,8.551767335180181e-180,5.789756485457082e-98,2.3143057113302748e-85,9.38530901309895e-86,6.594040698185247e-140,9.722256686563416e-193,1.4560139692889018e-172,2.6974759007928888e-189,2.6407694363526383e-159,1.0344747499259927e-145,7.584235884931823e-155
4.071875123206222e-21,0.0027079452504016393,0.0915567593028733,0.0,0.007969482871914946,0.45154262835608616,1.229572151253808e-80,0.4569006123410269,4.962176912111963e-68,3.8806569548133666e-81,2.4894622155490427e-45,1.6315336850509542e-106,1.7100554958922275e-147,6.66371604200575e-15,1.5259244855030942e-41,2.9416316674390632e-49,7.69360060510119e-61,1.5259245149192963e-41,2.348558515457433e-22,1.1474570575268708e-54,1.3536633390550998e-41,1.94039238094733e-35,1.8053654471865373e-66,1.8947426566276617e-88,4.009675430122924e-80,4.348311928107332e-102,1.041205631563338e-14,8.080529966845955e-60,1.0325073858695756e-92,1.4164820133450305e-101,2.0378988496820297e-121,8.013881591012712e-108,4.430852396188216e-80,1.0401527717236694e-99,2.4395396994936252e-45,1.8724612098189777e-82,1.0956343885577053e-177,1.8541076690091416e-96,7.410346312013403e-84,1.5025229144097e-84,3.3806834209087075e-137,1.5956542429444726e-188,5.973151719483752e-169,5.534090828868752e-186,5.41557378514837e-156,1.0607266093049664e-142,7.776765965004091e-152
8.1446340916747e-21,0.0027079452504016393,0.0915567593028733,0.0,0.007969482871897866,0.4515426283560724,4.9190892580618606e-80,0.4569006123410269,1.588386344324338e-66,1.2421878559026359e-79,4.979464801137417e-45,4.1788803797346247e-104,1.752425128803058e-144,1.332887851680188e-14,6.104691564346369e-41,2.3537522706251047e-48,1.2313340423988804e-59,6.104691799720678e-41,4.697626811353494e-22,9.18139698113274e-54,5.41553299969406e-41,7.762833031352256e-35,2.889423543098181e-65,1.2131266198825447e-86,3.2085520376515994e-79,1.3919929200099001e-100,2.0826372682500507e-14,3.3173954128135055e-59,6.610726154467115e-91,1.8138374248525893e-99,1.043944309451096e-118,2.0526118140860357e-105,3.545583683306432e-79,3.3297335775018414e-98,9.759747330369586e-45,2.9965466510902876e-81,1.4030572873338994e-175,5.9353615342071755e-95,2.3720413810851084e-82,2.404736406776459e-83,1.7320710468851793e-134,2.616612824739143e-184,2.4485119451663815e-165,1.1343715079196227e-182,1.1098547940162854e-152,1.0869133898997772e-139,7.968893292318552e-149
1.6290152028611652e-20,0.0027079452504016393,0.0915567593028733,0.0,0.007969482871863708,0.4515426283560449,1.967795856473983e-79,0.4569006123410269,5.083620017796637e-65,3.9756035922580647e-78,9.959470045765766e-45,1.070068318969221e-101,1.7951618428074692e-141,2.665920346627906e-14,2.4420753643465822e-40,1.8831806102375792e-47,1.9704210619522798e-58,2.4420755526639087e-40,9.395763403123018e-22,7.345810431826337e-53,2.1663880554576977e-40,3.1053859320048563e-34,4.623746598511559e-64,7.765576556171262e-85,2.5671655670712555e-78,4.455545261436745e-99,4.1655005416051287e-14,1.4625345736458416e-58,4.231720156725304e-89,2.3221839963425578e-97,5.346373571529988e-116,5.256036764020591e-103,2.8368336918842357e-78,1.0657141783280196e-96,3.904216661237834e-44,4.794959504363933e-80,1.7963256373093246e-173,1.8996699189117868e-93,7.591697735078102e-81,3.84814274659151e-82,8.871170429309261e-132,4.2889458856595475e-180,1.0033005478764986e-161,2.3242045211666314e-179,2.2737436070003622e-149,1.113371665375351e-136,8.163161260175263e-146
3.258118790248556e-20,0.0027079452504016393,0.0915567593028733,0.0,0.00796948287179539,0.4515426283559899,7.871504103367542e-79,0.4569006123410269,1.6268838117693898e-63,1.2722883578584103e-76,1.9919481710320588e-44,2.7397223608969673e-99,1.8385892863057417e-138,5.3319853364773064e-14,9.768698948663216e-40,1.5066160094546893e-46,3.152903603582151e-57,9.768700455273349e-40,1.8792036586571676e-21,5.87692000162367e-52,8.665893260207396e-40,1.2422049184580287e-33,7.398522569076049e-63,4.970462019693271e-83,2.053860891896163e-77,1.4267698988557207e-97,8.331227088241892e-14,8.018005451469036e-58,2.7085720615166563e-87,2.9726927963882122e-95,2.737691772726607e-113,1.3457160930669938e-100,2.2696298513366164e-77,3.410608272062249e-95,1.5617502125634688e-43,7.672316175893464e-79,2.2995587775758346e-171,6.079507242869428e-92,2.4295273125248777e-79,6.157509183265156e-81,4.5427916322769767e-129,7.028545306888913e-176,4.1103090260317e-158,4.760997944310855e-176,4.657396073030941e-146,1.1402807593573587e-133,8.361040878793457e-143
6.516325965023337e-20,0.0027079452504016393,0.0915567593028733,0.0,0.007969482871658754,0.45154262835587994,3.148666928638362e-78,0.4569006123410269,5.206228856577893e-62,4.071467450913371e-75,3.98395238447637e-44,7.014110887460668e-97,1.8828833159967293e-135,1.0664115315991973e-13,3.9075590790624096e-39,1.205321416753199e-45,5.0448316501061335e-56,3.907560284379125e-39,3.7584582953107435e-21,4.701635870772071e-51,3.466418564773259e-39,4.968920766652858e-33,1.1838035573531501e-61,3.1812429503304374e-81,1.643138923299372e-76,4.587972623099294e-96,1.6662680181221844e-13,6.675581911431849e-57,1.733569560381042e-85,3.8052245175207425e-93,1.4017828011988163e-110,3.4452403566916e-98,1.8158371835113884e-76,1.0914544955593495e-93,6.247127948554786e-43,1.227598844077758e-77,2.943598201220547e-169,1.9455311357613401e-90,7.77476631897177e-78,9.85258483486569e-80,2.3260945149071945e-126,1.151677882046743e-171,1.6837369701728545e-154,9.751542669060918e-173,9.53909287741913e-143,1.1677387092724572e-130,8.563571556018322e-140
1.30327403145729e-19,0.0027079452504016393,0.0915567593028733,0.0,0.007969482871385483,0.45154262835566,1.2594835111850236e-77,0.4569006123410269,1.6660253402540616e-60,1.3028878517145111e-73,7.967990900342556e-44,1.7956545076959506e-94,1.928142018439066e-132,2.1328375274284765e-13,1.5630395316270957e-38,9.64268577102533e-45,8.071885601242902e-55,1.5630404958919115e-38,7.516967568473275e-21,3.761334571566702e-50,1.386574119629024e-38,1.987588525172369e-32,1.8941103011683558e-60,2.0360291471071163e-79,1.3145336055220489e-75,1.5247659474062e-94,3.3325586366007473e-13,8.219650327518575e-56,1.1095069506181875e-83,4.8707690523603266e-91,7.177297347227188e-108,8.820022468820846e-96,1.4531024088262919e-75,3.492950128869689e-92,2.498876599229642e-42,1.9641736435581787e-76,3.7679009868981604e-167,6.225853082498454e-89,2.4879598953620052e-76,1.5765775506532746e-78,1.1910001984247924e-123,1.8869916548706023e-167,6.896842098347617e-151,1.99721183723127e-169,1.953665388258556e-139,1.1958006071185819e-127,8.771814144104795e-137
2.6065569013672025e-19,0.0027079452504016393,0.0915567593028733,0.0,0.007969482870838939,0.4515426283552201,5.038085354241267e-77,0.4569006123410269,5.33133245914553e-59,4.169239083571043e-72,1.5936549359240874e-43,4.59686877293478e-92,1.9744193028613005e-129,4.265689518792416e-13,6.252189926183605e-38,7.714194389868145e-44,1.2915160933876775e-53,6.252197640347906e-38,1.5033986114219848e-20,3.0090554902347253e-49,5.546265398506422e-38,7.950394536028757e-32,3.0305726553838975e-59,1.3030521902345352e-77,1.051666883458609e-74,6.3278536071544266e-93,6.665139873088158e-13,1.2166974166144707e-54,7.10086161242811e-82,6.234554517795963e-89,3.6747712635064006e-105,2.2579225638058576e-93,1.164991960421823e-74,1.1182972635424963e-90,9.995557236130538e-42,3.14266746592419e-75,4.822982121846573e-165,1.9923558836266909e-87,7.961463433448645e-75,2.523411665122951e-77,6.097945032640287e-121,3.0916603808913143e-163,2.824949080778006e-147,4.090417934140138e-166,4.001096858828789e-136,1.2244967673362653e-124,8.987336363448483e-134
5.213122641187028e-19,0.0027079452504016393,0.0915567593028733,0.0,0.007969482869745852,0.4515426283543403,2.015641460798092e-76,0.4569006123410269,1.706034606165416e-57,1.3341361677974707e-70,3.188136913977896e-43,1.1767664717537465e-89,2.0217372906719484e-126,8.531393500341824e-13,2.5008823300461865e-37,6.171373817882609e-43,2.0664436678046078e-52,2.5008885013959344e-37,3.006802320339904e-20,2.4072034992337725e-48,2.2184643705957432e-37,3.1801659000068446e-31,4.848837944396887e-58,8.339292735263999e-76,8.415732033768618e-74,5.733149373794582e-91,1.3330302344184125e-12,1.907342511363119e-53,4.544486956988559e-80,7.980000399983323e-87,1.881432107353403e-102,5.780125600842566e-91,9.478089287178782e-74,3.592348816675005e-89,3.9982330618134394e-41,5.028186830223037e-74,6.173798201245739e-163,6.377352776203229e-86,2.5476262087707005e-73,4.0430059781556815e-76,3.122074247564975e-118,5.065208790153791e-159,1.1570589023002783e-143,8.378332582701351e-163,8.193947745907338e-133,1.2538389460215472e-121,9.21297958633488e-131
1.0426254120826678e-18,0.0027079452504016393,0.0915567593028733,0.0,0.007969482867559679,0.4515426283525807,8.075446334160108e-76,0.4569006123410269,5.459323890155187e-56,4.2690751247739873e-69,6.38942547288173e-43,3.0123222380514607e-87,2.0700827596917392e-123,1.7062801458726757e-12,1.000354203633277e-36,4.937106371446033e-42,3.3063446850867086e-51,1.0003591407203947e-36,6.013609737250165e-20,1.9256888042333877e-47,8.873489342117468e-37,1.2720679759311974e-30,7.757837306201805e-57,5.336787800489694e-74,6.748264167808166e-73,1.1327026034122186e-88,2.6660627278860643e-12,3.036006009974455e-52,2.908361482587988e-78,1.0213715472663903e-84,9.632295506090426e-100,1.4796143061192577e-88,8.59133758741411e-73,1.184790299660713e-87,1.5992952577968465e-40,8.04480101390857e-73,7.906812905272123e-161,2.045467291041172e-84,8.152075595123442e-72,6.504192639013077e-75,1.5984015061760405e-115,8.298116122871113e-155,4.738896938115962e-140,1.717775009349677e-159,1.677971750817468e-129,1.2838171889573867e-118,9.454311779855797e-128
2.085251708010598e-18,0.0027079452504016393,0.0915567593028733,0.0,0.007969482863187332,0.4515426283490615,3.2713653968126554e-75,0.4569006123410269,1.7469857486685612e-54,1.3659963883355232e-67,1.2989196414023845e-42,7.710474811314859e-85,2.119385050977294e-120,3.4125617356641073e-12,4.001419355354821e-36,3.9496880155871014e-41,5.2902448914176595e-50,4.001458852080987e-36,1.202722456736836e-19,1.5404292370282314e-46,3.549094490459239e-36,5.088275126044231e-30,1.2411526635158148e-55,3.4150678072591185e-72,5.499729583211819e-72,2.7921636493757876e-86,5.3321277118152e-12,4.851328161855132e-51,1.8612015016367442e-76,1.3071739749416098e-82,4.931053297710616e-97,3.787288813507631e-86,1.3324793176020723e-71,4.693148429562671e-86,6.397185094108293e-40,1.287069771863317e-71,1.0167241918175274e-158,6.667059793378387e-83,2.6084446947262398e-70,1.0633006294720403e-73,8.1827223138077e-113,1.3593126545471743e-150,1.9406934407449536e-136,3.548359634052049e-156,3.4358499132511315e-126,1.3143852442777113e-115,9.72253953712257e-125
4.170504299866458e-18,0.0027079452504016393,0.0915567593028733,0.0,0.00796948285444264,0.4515426283420231,1.4403380363771177e-74,0.4569006123410269,5.590357760236939e-53,4.3704918386567057e-66,2.934384088136953e-42,1.9733278539382576e-82,2.1694633107175584e-117,6.825124907704751e-12,1.600568248378953e-35,3.1597515663568596e-40,8.464676276863316e-49,1.6005998457714866e-35,2.4054454212795466e-19,1.2321471736789072e-45,1.4193955030958254e-35,2.0353106872503248e-29,1.98551677910687e-54,2.1850286210104576e-70,5.048215686377484e-71,7.111652197147778e-84,1.0664257667648802e-11,7.759655015150847e-50,1.1909743712288053e-74,1.6727139147834489e-80,2.5239934745629194e-94,9.692748975099059e-84,5.1943174710115244e-70,3.8103178912398315e-84,2.5588748476482863e-39,2.058994403091337e-70,1.3495954213775965e-156,2.4452643543073933e-81,8.345603497844735e-69,1.8460608761841997e-72,4.188418060737797e-110,2.2262650924165045e-146,7.946106229297225e-133,7.752508619691357e-153,7.03398786036069e-123,1.3454265716614585e-112,1.0040425406907704e-121
8.341009483578178e-18,0.0027079452504016393,0.0915567593028733,0.0,0.007969482836953253,0.4515426283279462,9.97868093202415e-74,0.4569006123410269,1.7889150180477626e-51,1.3981105203591548e-64,1.1253478189669644e-41,5.0488784845363124e-80,5.7763964148972436e-114,1.3650251221617148e-11,6.402273990570126e-35,2.5278016930625512e-39,1.3544380742882906e-47,6.402526769755381e-35,4.810891344441253e-19,9.854033906563445e-45,5.675641888985352e-35,8.141243961615054e-29,3.1757766894330014e-53,1.3976302318876062e-68,8.189826957107016e-70,1.8184626698717206e-81,2.1328517531217314e-11,1.2414590837504559e-48,7.619737320901155e-73,2.1398719279706414e-78,1.2915603882720697e-91,2.479953122613074e-81,3.0575858088705103e-68,7.12899682993599e-82,1.0235500989967797e-38,3.293374402640898e-69,4.604104048205025e-154,1.580952708230842e-79,2.6696826286016995e-67,3.8798670494049056e-71,3.3340991350490887e-107,5.746740299909821e-142,5.1280082914953394e-129,1.0743080137677646e-148,2.2694401256834734e-119,2.1708664003721925e-109,1.6264655107546678e-118
1.6682019851001617e-17,0.0027079452504016393,0.0915567593028733,0.0,0.00796948280197448,0.45154262829979264,1.7486923359672181e-72,0.4569006123410269,5.724528902483475e-50,4.4710943708733295e-63,1.0866231659268975e-40,1.2910592365524343e-77,5.908146025890469e-111,2.7300503728766235e-11,2.560909783302694e-34,2.0222414959122906e-38,2.1673875818694283e-46,2.5611120066666323e-34,9.621783167069799e-19,7.878200017911353e-44,2.268705600848728e-34,3.256497778327103e-28,5.077883205943448e-52,8.93475330599111e-67,3.3111868656882542e-68,4.649678547534151e-79,4.265703706595962e-11,1.9863416913442766e-47,4.873433722593094e-71,2.735961434103142e-76,6.605376885325865e-89,6.341564155250282e-79,1.935534784839092e-66,1.741001951899391e-79,4.0942006993536456e-38,5.266147183651676e-68,2.5773117688065015e-151,2.5493833800616937e-77,8.537158823620888e-66,1.2130428487011648e-69,1.7063934383157163e-104,9.402887436975987e-138,2.097580580033858e-125,1.1521226760797173e-144,4.6419259182167877e-116,2.219750358975816e-106,1.7229419883220773e-115
3.33640405858485e-17,0.0027079452504016393,0.0915567593028733,0.0,0.007969482732016937,0.45154262824348534,5.018021237684243e-71,0.4569006123410269,1.831849375789995e-48,1.4289233186927735e-61,1.5958103962047776e-39,3.297686241649679e-75,6.0286278719869204e-108,5.46010082603607e-11,1.0243639408664954e-33,1.6177931980563626e-37,3.468736714613849e-45,1.0245257195603187e-33,1.924356671754745e-18,6.294530643350218e-43,9.06243580069319e-34,1.3025991109931762e-27,8.113881231000665e-51,5.705369998195023e-65,1.9633159804193053e-66,1.1876324827974769e-76,8.53140753658653e-11,3.1782818531282504e-46,3.1149106773135615e-69,3.4941780418576786e-74,3.374380321016031e-86,1.6198055760089863e-76,1.2370873735819658e-64,4.430061833124514e-77,1.6376803272080024e-37,8.41544722641946e-67,2.3620767102759812e-148,6.042839830948212e-75,2.728168729840695e-64,5.725329379573972e-68,8.717776281292796e-102,1.5350209530625558e-133,8.560747064424747e-122,1.7462268417047688e-140,9.472451976151333e-113,2.2648367813002443e-103,1.8777996936877689e-112
6.672808205554226e-17,0.0027079452504016393,0.0915567593028733,0.0,0.007969482592101854,0.45154262813087076,1.582654918784532e-69,0.4569006123410269,5.861918153189978e-47,4.5609052544633145e-60,2.524739122717081e-38,8.404246229448988e-73,6.129958965950341e-105,1.0920201539272702e-10,4.097455739592341e-33,1.2942344705219122e-36,5.552911219629943e-44,4.098749969095626e-33,3.8487133439384975e-18,5.0228245792883365e-42,3.615102607749402e-33,5.210396130697784e-27,1.2947995388472884e-49,3.635041984284761e-63,1.2421793947914094e-64,3.026712235523064e-74,1.7062814888736113e-10,5.085728057926509e-45,1.988330851332215e-67,4.4525440078439235e-72,1.719966392854244e-83,4.128183534771575e-74,7.916720047739022e-63,1.133228234595324e-74,6.550721298110624e-37,1.3431592829662697e-65,2.3778137207884833e-145,1.5292358344907613e-72,8.706405496804527e-63,3.330469819993476e-66,4.444170674535489e-99,2.496923128875824e-129,3.481307980782827e-118,2.805248701007729e-136,1.9260407075216693e-109,2.302540712087002e-100,2.152771805413226e-109
1.0009212352523603e-16,0.0027079452504016393,0.0915567593028733,0.0,0.007969482452186776,0.4515426280182562,7.419488174822902e-69,0.4569006123410269,2.74233757814084e-46,2.135042981934668e-59,9.616133442789527e-38,6.441084013215111e-72,3.7342771676239856e-104,1.6380302059426033e-10,8.707093329380722e-33,3.70070151181788e-36,2.1175551327851192e-43,8.710794016763395e-33,5.7730699782104744e-18,1.434117384978716e-41,7.667639561076728e-33,1.107209123024893e-26,4.930515120747164e-49,2.071313217758052e-62,7.079894888156989e-64,2.3196973965595378e-73,2.5594221933054155e-10,1.9390186374206374e-44,1.13370152037363e-66,2.9624844548289633e-71,1.4858361707497178e-82,3.163886408426564e-73,4.517792727287276e-62,8.694391726523065e-74,1.3920282632922413e-36,4.937871098656451e-65,1.2983426946993797e-144,1.1722156956983053e-71,4.068785544006847e-62,1.8457300060898352e-65,3.021828788678045e-98,2.847605393029159e-128,3.2742468004912014e-117,1.681001381922578e-135,1.6187837395622467e-108,1.7056713528704142e-99,1.7068342094693534e-108
1.334561649949298e-16,0.0027079452504016393,0.0915567593028733,0.0,0.007969482312271703,0.4515426279056416,2.31188765581273e-68,0.4569006123410269,8.846921462917125e-46,6.764452734491246e-59,2.5864609634254182e-37,3.378002868536092e-71,3.619768938292615e-103,2.1840402386495037e-10,1.4853276627633004e-32,7.805850903710426e-36,5.698907546266716e-43,1.4861082448897823e-32,7.697426574570675e-18,3.020966598747725e-41,1.305745005109712e-32,1.8887684136091422e-26,1.3248849306734347e-48,8.092221060052224e-62,2.767845600958223e-63,1.2165568449736969e-72,3.412562866954066e-10,5.217265810161739e-44,4.4312069681854247e-66,1.2796815035702495e-70,8.489527681309706e-82,1.6592940905716714e-72,1.7675260310778613e-61,4.564718312546507e-73,2.374636423919473e-36,1.2510127343862566e-64,1.4269964170143047e-143,6.150385289722856e-71,1.3112089749743661e-61,6.6921415153366125e-65,2.130709064236033e-97,2.7459768063046994e-127,2.81169877825281e-116,3.6827554173960133e-134,1.270094567089607e-107,1.3253967591865728e-98,1.2478431485901864e-107
2.0018424793431734e-16,0.0027079452504016393,0.0915567593028733,0.0,0.00796948203244157,0.4515426276804125,1.1387506868671635e-67,0.4569006123410269,4.869662897526326e-45,3.523110283760229e-58,1.0459306279421973e-36,5.717702524160398e-70,2.0098138111478198e-101,3.276060258747193e-10,3.075182162737799e-32,2.132019784361158e-35,2.3063127782865704e-42,3.077314174520234e-32,1.1546139678314466e-17,8.233044102552978e-41,2.695582323139074e-32,3.910454762405487e-26,5.3437658385348374e-48,6.754906493646123e-61,2.3161921373620027e-62,2.0591787315648884e-71,5.118844142005195e-10,2.1103369403276528e-43,3.701238401859713e-65,1.2069071646988824e-69,1.5973999735453394e-80,2.808581656189063e-71,1.4803694507352694e-60,7.747771259181441e-72,4.91638298428752e-36,4.366973492001769e-64,6.774563840697984e-142,1.0430140522051567e-69,7.20067771659293e-61,4.322605976981544e-64,6.9952326381367775e-96,2.8116137874725526e-125,1.940153855431841e-114,1.0813035728465004e-131,5.041985105795555e-106,4.980305556036659e-97,4.469501310826618e-106
2.6691233087370487e-16,0.0027079452504016393,0.0915567593028733,0.0,0.007969481752611456,0.45154262745518337,3.572745794540193e-67,0.4569006123410269,1.5627986773499489e-44,1.1172931141221697e-57,2.8329699604447612e-36,3.069017870018495e-69,1.4864491858084803e-100,4.3680802078398667e-10,5.230079244270616e-32,4.46089818120042e-35,6.24960597928644e-42,5.234540125885654e-32,1.539485264264315e-17,1.7192683429483458e-40,4.5719068170966316e-32,6.6506587944231e-26,1.4446629496534488e-47,2.6490360703162434e-60,9.096378923617654e-62,1.10527911364474e-70,6.825125303855699e-10,5.716621261811089e-43,1.4525932908412471e-64,5.386934659723051e-69,9.332541322747528e-80,1.5075311258208e-70,5.818188830053619e-60,4.165243237521818e-71,8.361479585175218e-36,1.089566155061011e-63,4.5709475624114016e-141,5.605087255369501e-69,2.3075624084269203e-60,1.582868192644286e-63,4.502461199397437e-95,3.2862439965347646e-124,1.6884373999119448e-113,1.3636809595852875e-130,3.842438009241183e-105,3.401259343132477e-96,3.2800283222618146e-105
3.336404138130924e-16,0.0027079452504016393,0.0915567593028733,0.0,0.00796948147278136,0.45154262722995425,9.184101053789092e-67,0.4569006123410269,4.083531668467605e-44,2.89332723898264e-57,6.364016214539273e-36,1.2846373389401384e-68,8.971144898038007e-100,5.460100080855032e-10,7.990379035598004e-32,8.120893994245585e-35,1.4045277054253524e-41,7.998499899764258e-32,1.9243565457598516e-17,3.1236595875621454e-40,6.965254792962386e-32,1.0160703018433444e-25,3.238793730455288e-47,8.300284172579834e-60,2.8546125306323006e-61,4.626506217727887e-70,8.531406344419828e-10,1.2842921287208032e-42,4.554586234571026e-64,1.875049702584862e-68,4.3262525071679215e-79,6.310295522435381e-70,1.8270672206106436e-59,1.7467223331850226e-70,1.2774451167681494e-35,2.3081524525683703e-63,2.6752122914651467e-140,2.34917828319243e-68,6.020180796288098e-60,4.647184607428648e-63,2.3002877363816272e-94,2.8510974804958405e-123,1.168395705257351e-112,1.5680382753344058e-129,2.3078929243465534e-104,1.9535550693916416e-95,1.8423154141938875e-104
4.670965796918674e-16,0.0027079452504016393,0.0915567593028733,0.0,0.00796948091312123,0.45154262677949614,5.18107670770749e-66,0.4569006123410269,2.284335503780119e-43,1.6151677009927123e-56,2.467832112449991e-35,3.381201390915777e-67,5.529954940166604e-98,7.644139593869415e-10,1.5365214252484889e-31,2.144155029179418e-34,5.453588483032529e-41,1.5386655726222702e-31,2.6940990630006583e-17,8.203039562564668e-40,1.3307385066818165e-31,1.9538667689715968e-25,1.2479690662705493e-46,7.471416327757276e-59,2.589424259827443e-60,1.2177105983963602e-68,1.1943968054070503e-09,4.9813101120694465e-42,4.1162141372774625e-63,2.66727099355832e-67,1.954119445383303e-77,1.6609480794293708e-68,1.6634624111342105e-58,4.655705960838885e-69,2.456481514019342e-35,8.41502978165909e-63,1.33456590067903e-138,6.237743233314165e-67,3.3470230516099727e-59,3.863733101645889e-62,9.430562437845251e-93,5.2318151648704925e-120,3.905123594220841e-110,8.908668498500465e-127,3.110925253280521e-102,1.3785134756540256e-93,1.7337674736525795e-102
6.005527455706425e-16,0.0027079452504016393,0.0915567593028733,0.0,0.007969480353461178,0.45154262632903797,1.723085477868828e-65,0.4569006123410269,7.551171918001983e-43,5.332117202659469e-56,6.566626914460498e-35,2.034763548339979e-66,4.458327905264281e-97,9.82817879788231e-10,2.5198909919750657e-31,4.445369348182715e-34,1.4526217445287924e-40,2.524336345858942e-31,3.463841519573055e-17,1.6924475582315274e-39,2.1687273530334897e-31,3.204335865684679e-25,3.3040480185641218e-46,3.081380923613296e-58,1.0725632765692203e-59,7.328028747006633e-68,1.5356529271113031e-09,1.325690228582299e-41,1.7017836972462775e-62,1.3479770074393135e-66,1.387496515292562e-76,9.995526049056688e-68,6.90561253997435e-58,2.8156470768405325e-68,4.0286231481949954e-35,2.176327897250882e-62,1.055651395311243e-137,3.7664906002860765e-66,1.1017488590304142e-58,1.5714472843711718e-61,6.691602546124027e-92,6.630538036641191e-119,4.061380276987264e-109,1.0083536153573704e-125,2.9304506292363865e-101,1.1262383858683692e-92,1.525365489219392e-101
8.674650773281926e-16,0.0027079452504016393,0.0915567593028733,0.0,0.00796947923414132,0.451542625428122,1.1795027219457197e-64,0.4569006123410269,5.056524337884243e-42,3.564911663151385e-55,2.943303446342726e-34,5.312386165262068e-65,2.7065563311929632e-95,1.4196256278999896e-09,5.224184329609188e-31,1.3357043273932517e-33,6.527718315677891e-40,5.237541329182771e-31,5.0033262507382395e-17,5.027861823039345e-39,4.436295502855896e-31,6.64315923107131e-25,1.4623602220334357e-45,3.157454224013532e-57,1.1146717756561516e-58,1.9132142377203124e-66,2.2181650227581694e-09,5.944546102705748e-41,1.7579776954450902e-61,2.225566847155939e-65,6.087100145343623e-75,2.609827602696289e-66,7.230001317248548e-57,7.515083847223171e-67,8.352056101309669e-35,9.546258369683185e-62,6.0479874733107685e-136,9.9814378654378e-65,7.28801019531216e-58,1.6248351661177175e-60,2.7143730978592793e-90,4.048284939688963e-116,8.123509573174974e-107,3.847101502172729e-123,3.479504278537436e-99,7.699614188936358e-91,1.4171637393869383e-99
1.4012897408432927e-15,0.0027079452504016393,0.0915567593028733,0.0,0.007969476995502564,0.4515426236262909,1.5342007081020288e-63,0.45690061234102686,6.292086865956023e-41,4.4145895400000737e-54,2.136318910746035e-33,3.4491490836847666e-63,4.455301893761639e-93,2.2932407533412886e-09,1.3582963030062194e-30,5.7426172458603365e-33,4.764214737176129e-39,1.364038903992206e-30,8.082294985156127e-17,2.1086998695787762e-38,1.1218613087706525e-30,1.7272311547503776e-24,1.033319284975415e-44,6.558332598275699e-56,2.3848175121985733e-57,1.242188432670416e-64,3.5831886230101933e-09,4.3188518279672395e-40,3.7213078027753055e-60,8.779640623440076e-64,7.638271901886248e-73,1.694741996140082e-64,1.5738269718048914e-55,5.1099606171089526e-65,2.1715481958285156e-34,6.875024582201801e-61,9.864976253805302e-134,6.678961500277189e-63,8.828580199335186e-57,3.636927050155292e-59,2.8727661612413577e-88,8.31235774983312e-113,5.1710851008193485e-104,4.938192080787497e-120,1.365812694163748e-96,1.5242949000683742e-88,4.5436316632524175e-97
