Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(262),SX(259),SX(436),C2HOX(464),C2H6O(236),SX(357),OCCO(227),SX(387),SX(190),SX(495),SX(318),SX(533),SX(213),S(309),C2H4O3(79),SX(386),SX(390),SX(718),SX(572),S(233),SX(1093),SX(1139),SX(217),SX(923),SX(1337),S(257),SX(1387)
5.414187208232842e-08,0.0005579325240476547,0.0915567593028733,0.0,0.000579886135940403,0.45049349380477094,1.289702186373604e-15,0.4569006117839522,1.372185707739692e-15,1.0186576126976792e-18,2.4821543986541914e-11,5.011697272814891e-17,1.3908306176439852e-28,2.5948447156854604e-05,7.776926781434063e-16,4.733835591536714e-21,1.31826785985013e-18,4.0767885054469847e-17,5.322481319857746e-10,7.507541307747768e-16,-9.525411531991811e-24,1.9395242050850412e-15,8.102994752832448e-18,7.09988887311088e-23,4.798778552032712e-27,2.371752211695634e-18,0.0010361603029284345,2.4249419085877162e-17,5.226867035018968e-21,-2.260083889119585e-28,3.321585241530772e-19,3.85496846064671e-18,3.9041862404960424e-22,3.572446845494691e-20,3.467422238197493e-34,1.8898372115410825e-34,7.443276684636346e-33,1.4867513715097449e-25,6.040569719450029e-25,5.527407172124593e-32,7.543168036225306e-38,3.924942493946219e-37,1.4162415821000093e-19,7.884112732551866e-37,4.5403671974231786e-32,1.7109214491707785e-33,4.061664790737796e-37,4.311736886218086e-36,6.2140276941961884e-40,-7.930283877716248e-40,6.244760764051767e-42,9.010206069771986e-31,2.3774340544062744e-45,2.2236194710554477e-40,2.115608671945339e-46,3.153499458462204e-29,5.465539231636961e-32,-5.873006820683241e-49,1.0974822237544205e-54,1.9898024224618902e-29,7.015045920573595e-25,7.520637357021277e-23,1.4975350428362265e-32,1.637135002859488e-37,2.449463832909243e-35,2.2554601163124653e-30,3.3560038635083217e-29,-6.05873387838745e-27
5.4298658970904745e-08,0.0005579325240476547,0.0915567593028733,0.0,0.000578993722464683,0.4504925813890293,1.2922577636491929e-15,0.4569006117847577,1.3747020687865766e-15,1.02231444648395e-18,2.4866386819988088e-11,5.031059242964417e-17,1.4003817907135275e-28,2.5908444415413842e-05,7.791741907533112e-16,5.131860083043344e-21,1.3165816609924295e-18,4.0684134447167964e-17,5.313977824810059e-10,7.520274479544377e-16,2.6060416823730804e-22,1.9393132917286547e-15,8.117668840975862e-18,1.9168036988675599e-22,-2.077923946535636e-27,2.3790972781456174e-18,0.0010370927199959096,2.425579748728118e-17,5.23863217766707e-21,1.0108313422359434e-28,3.3447988096463126e-19,3.868653689756813e-18,2.080859271871851e-22,3.58583701262757e-20,-8.539736233084066e-35,-6.825531963148264e-35,7.58336377602223e-33,1.3135412328039796e-25,6.35899745852111e-25,-2.1505189675823416e-32,7.605655206337991e-38,3.898403584189164e-37,1.4212418785912193e-19,7.850007945522639e-37,4.5873340862994924e-32,1.728431100840324e-33,4.096778355753862e-37,4.3447494446588654e-36,-1.8065639757157116e-40,7.242775131311274e-40,5.7244200831930695e-42,9.080416748441107e-31,2.3893396930876656e-45,-5.829248953297781e-41,2.3707438776414902e-46,3.1714693577041226e-29,5.495066358398815e-32,-8.008048679217268e-49,1.035778154913907e-54,2.092752319919874e-29,7.074434663097761e-25,7.53667175707357e-23,1.4637670081999206e-32,1.6116955340326837e-37,2.731272617744833e-35,2.271837644277142e-30,3.3225045967747705e-29,-7.103960446139509e-27
5.445544585948107e-08,0.0005579325240476547,0.0915567593028733,0.0,0.0005781064760712276,0.45049167425611597,1.294806719410166e-15,0.4569006117855617,1.3772148957460262e-15,1.0259718619559109e-18,2.4911158701248356e-11,5.050411714397918e-17,1.4206433940936797e-28,2.586867316263463e-05,7.806511064895091e-16,5.1515798107683876e-21,1.3148675772300609e-18,4.060082778158137e-17,5.305490559916527e-10,7.532983796971182e-16,1.9764580343533742e-22,1.93921498009808e-15,8.132636016220401e-18,1.7629127955332838e-22,-5.992459490145213e-28,2.3864233724684084e-18,0.00103801973849081,2.4262199966571683e-17,5.250422825451201e-21,5.954285822059807e-29,3.3680945367843845e-19,3.882321621278342e-18,-3.600102230619829e-22,3.606129832917471e-20,-8.68076284899995e-35,-3.71741318052557e-35,7.709256610195139e-33,1.3095109498705538e-25,6.227119029589212e-25,-1.0093971204336031e-32,7.698174840345812e-38,3.953327717716981e-37,1.4295008454304352e-19,7.940532757944358e-37,4.6346859708024464e-32,1.746066624341375e-33,4.151331224695277e-37,4.366812513416736e-36,-1.283857981825697e-40,8.149886977047583e-41,7.009536162662282e-42,9.208075612300348e-31,2.3730803315914956e-45,-3.6944095142789466e-41,2.1623366737488334e-46,3.1894793000318593e-29,5.52199846347307e-32,1.7657008136103352e-48,1.8086002065964437e-54,2.0913366329001687e-29,7.133996605783288e-25,7.572721076753807e-23,1.4769041815281525e-32,1.6243877667510142e-37,2.7206281093915717e-35,2.2882447954753074e-30,3.285265856666619e-29,-6.4331680033206236e-27
5.461223274805739e-08,0.0005579325240476547,0.0915567593028733,0.0,0.0005772243668272643,0.450490772375428,1.2973490888696347e-15,0.4569006117863641,1.3797242443372479e-15,1.029629861967497e-18,2.495586004598607e-11,5.0697856912557625e-17,1.4324887637295213e-28,2.5829132058059142e-05,7.821234761353934e-16,4.938561504246104e-21,1.3129473905455907e-18,4.0517963822615786e-17,5.29701974999019e-10,7.545669399249966e-16,1.2043935266243263e-22,1.939218834760915e-15,8.147434638539545e-18,1.3158308396414217e-22,1.4595434939764167e-27,2.3937491631776476e-18,0.0010389413896864186,2.4268610993378955e-17,5.2621723910727425e-21,-6.326470691133674e-29,3.391472326308245e-19,3.895998458346785e-18,2.0887646759998125e-22,3.606077323897131e-20,1.4538307584800763e-34,6.125652149626572e-35,7.828946836912797e-33,1.3988487802491389e-25,6.183048876924214e-25,1.7455149237374535e-32,7.74741413122006e-38,4.010736565563298e-37,1.4283964827227376e-19,8.06411255723943e-37,4.6826531186555574e-32,1.7639147590659777e-33,4.174743645829645e-37,4.396876568233369e-36,2.1748568298115998e-40,-3.965407762894946e-40,6.405717500855919e-42,9.277220144660405e-31,2.4076713185121053e-45,8.083369409899686e-41,2.048003691982447e-46,3.207529610963876e-29,5.548291320520012e-32,-9.601749826603646e-49,7.8408629318334e-55,2.064443992111124e-29,7.1939161488251605e-25,7.614524120760543e-23,1.497965457978955e-32,1.6432160901466936e-37,2.620535447129387e-35,2.3047196010284772e-30,3.256255047671893e-29,-5.901617418141655e-27
5.476901963663372e-08,0.0005579325240476547,0.0915567593028733,0.0,0.000576347364973525,0.45048987571653965,1.2998849072114771e-15,0.45690061178716485,1.3822294162920718e-15,1.0332884481032201e-18,2.5000491517002268e-11,5.089178602211598e-17,1.4363137667119293e-28,2.5789819768988006e-05,7.835913219678793e-16,5.107779273765084e-21,1.3109408145878428e-18,4.04355467940397e-17,5.288565613915717e-10,7.558331498964095e-16,2.151558276674761e-22,1.93908656134044e-15,8.16197454526757e-18,1.7760696604046394e-22,-9.923866240612515e-28,2.4010731013144607e-18,0.0010398577046746686,2.4275038184447196e-17,5.273886761974247e-21,6.102282758618136e-29,3.41493225249074e-19,3.909682021360503e-18,6.016327339104485e-23,3.618833294649449e-20,4.8461533584607225e-36,-3.7237948586581607e-35,7.962801561145492e-33,1.3328706998415118e-25,6.322198890741109e-25,-1.1440276883644891e-32,7.760175156257614e-38,3.996682674343587e-37,1.4330166735722626e-19,8.039423677288031e-37,4.7309183810020984e-32,1.7818616191971985e-33,4.185287561020322e-37,4.435636748376266e-36,-1.0020001183192346e-40,2.355460254514694e-40,6.291146888216916e-42,9.298349647099708e-31,2.4156883725973904e-45,-2.8794992078149694e-41,2.1079457448517995e-46,3.225619436507613e-29,5.575556231040563e-32,-1.9243357873889022e-49,1.075483520130935e-54,2.112293728239284e-29,7.2541801046755745e-25,7.650390977250649e-23,1.4912163235251414e-32,1.6401601460499198e-37,2.741814426304149e-35,2.321263183297234e-30,3.232284619375903e-29,-6.098361880590731e-27
5.492580652521004e-08,0.0005579325240476547,0.0915567593028733,0.0,0.0005754754409232975,0.45048898424920175,1.302414209526872e-15,0.45690061178796404,1.3847305929167964e-15,1.0369476218353813e-18,2.5045053350308486e-11,5.108577025656525e-17,1.4410054316086437e-28,2.575073497042392e-05,7.850546570984458e-16,5.060016429525975e-21,1.309279440279511e-18,4.035357136300976e-17,5.280128365702842e-10,7.570970175791215e-16,1.6402084922241062e-22,1.939000406097794e-15,8.17656655628707e-18,1.5756749083270885e-22,2.8524726969620225e-28,2.4083871156682656e-18,0.0010407687143671992,2.4281475647390997e-17,5.285599895935888e-21,6.026626051369413e-30,3.438474391305532e-19,3.92336096530671e-18,-1.379091088213824e-22,3.632468600286198e-20,-4.27692141160968e-35,5.590582013212918e-36,8.09336032788971e-33,1.3562156384507556e-25,6.250743927666642e-25,1.831295123972793e-33,7.768223814679127e-38,4.016752116506905e-37,1.4380482628841988e-19,8.072094756859784e-37,4.779139728788432e-32,1.7997860800868412e-33,4.1964509727672815e-37,4.4731402988241876e-36,2.21713504629974e-41,1.5207154392303872e-40,6.81843159814029e-42,9.327542326656349e-31,2.431689216854065e-45,1.4720965274904303e-41,2.2130778077191354e-46,3.243748237744164e-29,5.603516778302504e-32,7.91248954437888e-49,1.6279365619670272e-54,2.104449904941223e-29,7.314678002486139e-25,7.680960776993153e-23,1.503586919250764e-32,1.651890794046738e-37,2.709340543589649e-35,2.3378548522319133e-30,3.2051453603634803e-29,-6.532618833978166e-27
5.5082593413786365e-08,0.0005579325240476547,0.0915567593028733,0.0,0.0005746085652614497,0.45048809794334077,1.3049370306885008e-15,0.4569006117887615,1.3872279291475157e-15,1.0406073854479603e-18,2.50895459356837e-11,5.1279749786753684e-17,1.4496016241683435e-28,2.57118763450681e-05,7.865135009165006e-16,5.0042666600687564e-21,1.3076212136258283e-18,4.027203578846012e-17,5.271708215607041e-10,7.583585559125689e-16,1.577269222252029e-22,1.938958414311998e-15,8.191200408825585e-18,1.502582369812045e-22,4.8344680715375545e-28,2.415687629327251e-18,0.0010416744494964067,2.4287926256768984e-17,5.29732081778776e-21,-1.4775290250023325e-29,3.462098708394117e-19,3.937030240531661e-18,1.1746285059857436e-22,3.637997853063394e-20,7.207958256726787e-35,2.2941141835465976e-35,8.218193124600923e-33,1.3763636214036688e-25,6.250119022814611e-25,6.163566721268444e-33,7.804555124297157e-38,4.046059885828605e-37,1.439441870389218e-19,8.137148841200846e-37,4.827356780624302e-32,1.8176999255121856e-33,4.2154451459534214e-37,4.506973611664834e-36,9.466786840706378e-41,-1.862054551323541e-40,6.55135011108162e-42,9.380004607229185e-31,2.4522298307733707e-45,3.829761570790511e-41,2.2341910411192318e-46,3.2619165226212456e-29,5.631125436719275e-32,-5.82480674029156e-49,9.425513535268653e-55,2.106487184885297e-29,7.375364582654813e-25,7.713865811484206e-23,1.511913579977797e-32,1.6603591078874419e-37,2.69788803415916e-35,2.354481376664285e-30,3.173247007590208e-29,-6.558884095152679e-27
5.523938030236269e-08,0.0005579325240476547,0.0915567593028733,0.0,0.000573746708743428,0.4504872167690572,1.3074534054174036e-15,0.4569006117895574,1.389721494377675e-15,1.0442677417391003e-18,2.513396977344068e-11,5.1473760793428153e-17,1.460032855308857e-28,2.567324258328188e-05,7.879678807878479e-16,5.091224788914346e-21,1.305773782576252e-18,4.0190940843368306e-17,5.263305370108622e-10,7.596177814204168e-16,1.963807155382739e-22,1.9388551932636104e-15,8.205818636432801e-18,1.7167901646841437e-22,-5.473299319724104e-28,2.4229768483352303e-18,0.0010425749406164854,2.429439888404908e-17,5.3090387026119776e-21,4.284519414102968e-29,3.4858051119600195e-19,3.9506929145434435e-18,2.0787831276930262e-23,3.649814810940084e-20,2.8219557297849654e-35,-2.2941356197464279e-35,8.349257374562036e-33,1.3468500233271694e-25,6.325998585054331e-25,-6.971093082079188e-33,7.852677257480179e-38,4.061607149277663e-37,1.443713203203827e-19,8.168005349450206e-37,4.8758082769749946e-32,1.8356865904885702e-33,4.242140510743013e-37,4.539549895523507e-36,-5.955788526335384e-41,7.265224618426311e-41,6.555250255939905e-42,9.443112729989686e-31,2.4602248925674605e-45,-1.4149599787181122e-41,2.1773655117097103e-46,3.280124490250239e-29,5.658209409647945e-32,-6.303736628962251e-51,1.2001869180580543e-54,2.1345643133066313e-29,7.436290700903316e-25,7.75134707821267e-23,1.513098952701031e-32,1.6635862220657234e-37,2.763009540111624e-35,2.3711528305385256e-30,3.14113188179088e-29,-6.316907176219822e-27
5.539616719093901e-08,0.0005579325240476547,0.0915567593028733,0.0,0.0005728898422942458,0.45048634069662497,1.3099633683143858e-15,0.4569006117903516,1.3922113453981369e-15,1.0479286933982947e-18,2.5178325186970874e-11,5.166786571875393e-17,1.4691217672730122e-28,2.563483238301855e-05,7.894178261301268e-16,5.044267961741641e-21,1.3039752291565008e-18,4.01102833440326e-17,5.254920031619984e-10,7.608747050448248e-16,1.622105709056845e-22,1.9387727980650966e-15,8.220415264365373e-18,1.5644770857087394e-22,3.2570165078958036e-28,2.4302585485696578e-18,0.0010434702181044615,2.4300886910140557e-17,5.320741922294688e-21,7.088731565412263e-31,3.5095935519349937e-19,3.964354269167928e-18,-6.419606744637476e-23,3.66141466073451e-20,-1.7216915016202012e-35,1.0155366820383732e-35,8.481382946957743e-33,1.3691272494195338e-25,6.286614796691607e-25,2.93550160740466e-33,7.886773207453672e-38,4.091822149136412e-37,1.4478649781129007e-19,8.225328596388534e-37,4.9245836596494416e-32,1.8537801270973542e-33,4.263923895256258e-37,4.5733545209940406e-36,4.203711893710472e-41,1.338440611557475e-40,6.849856425703963e-42,9.497641498682274e-31,2.477126349810966e-45,2.1263265542486587e-41,2.1486929206900894e-46,3.2983719460537394e-29,5.685387116361418e-32,4.159064020276331e-49,1.457926342779468e-54,2.132147879453873e-29,7.497511713980918e-25,7.78862368597157e-23,1.525206195948862e-32,1.6753793539566745e-37,2.741216682435657e-35,2.387883584035655e-30,3.111958965398673e-29,-6.198669683060482e-27
5.555295407951534e-08,0.0005579325240476547,0.0915567593028733,0.0,0.0005720379370074968,0.4504854696964905,1.3124669538318305e-15,0.4569006117911441,1.3946973254835684e-15,1.051590242839079e-18,2.522261256829763e-11,5.186206211778221e-17,1.476542081064498e-28,2.5596644449773247e-05,7.90863360801371e-16,5.029295084420143e-21,1.3022383252040991e-18,4.003006170524054e-17,5.246552398223622e-10,7.621293397033883e-16,1.687619556970734e-22,1.9387145861595785e-15,8.234940559011874e-18,1.5733053510330028e-22,1.7248665810177966e-28,2.4375325940054135e-18,0.0010443603121612212,2.4307388035392328e-17,5.3324312842792986e-21,2.2873609636717878e-30,3.533464033906827e-19,3.978014098258881e-18,7.686216144116245e-23,3.6689652132940536e-20,4.248752833757449e-35,9.487909590242849e-36,8.610554231902286e-33,1.3727503959566063e-25,6.294590527443058e-25,2.2894530110465756e-33,7.914907731740413e-38,4.112320928050576e-37,1.4501536842102286e-19,8.270811287058412e-37,4.97358104626329e-32,1.8719450773378627e-33,4.280492621399154e-37,4.60897895542248e-36,4.993855915786173e-41,-7.903811352724901e-41,6.715852527024505e-42,9.541748572678129e-31,2.4942543088729253e-45,2.305261631978028e-41,2.1683464189437805e-46,3.3166588560852306e-29,5.712830775561913e-32,-3.756235400787914e-49,9.428164654101908e-55,2.1419606605294726e-29,7.559025120949197e-25,7.824166058884617e-23,1.5317501700685872e-32,1.6826480212052655e-37,2.752039342864009e-35,2.404673469610593e-30,3.0845400542732666e-29,-6.222842482895445e-27
5.570974096809166e-08,0.0005579325240476547,0.0915567593028733,0.0,0.0005711909641443744,0.4504846037392716,1.3149641962957776e-15,0.4569006117919348,1.397179470371033e-15,1.0552523925060696e-18,2.5266832368422652e-11,5.205631523647605e-17,1.4843345039520539e-28,2.5558677496554634e-05,7.923045058562966e-16,5.077622410710274e-21,1.3005211339274882e-18,3.995027569013183e-17,5.238202663814652e-10,7.633817001410518e-16,1.856755756761238e-22,1.9386233375524207e-15,8.249440618375855e-18,1.6822822574852537e-22,-2.957620265477045e-28,2.4447969065273442e-18,0.001045245252812536,2.43139084141178e-17,5.344114884874402e-21,3.129704813860315e-29,3.5574165634665163e-19,3.991669466379749e-18,1.3284934148435776e-23,3.680167584300272e-20,3.4160663293604995e-35,-1.3760946908618285e-35,8.742521318209905e-33,1.3591685786728998e-25,6.343180802369377e-25,-4.208939576866098e-33,7.945597926777824e-38,4.126339609287301e-37,1.454105815296443e-19,8.297886912101213e-37,5.022699024705837e-32,1.8901448013267214e-33,4.299897460224739e-37,4.644509681661267e-36,-3.1314748027556353e-41,1.4555855589773688e-41,6.736187070627382e-42,9.588855228798419e-31,2.506519884148387e-45,-4.107780524261179e-42,2.1838881618518714e-46,3.334985111943776e-29,5.740330775509246e-32,3.438138828432153e-50,1.2399842150578494e-54,2.1607862611205377e-29,7.620799871979134e-25,7.859697589456278e-23,1.5356416039571306e-32,1.6879181449780719e-37,2.791592081235121e-35,2.4215149353913316e-30,3.056489016541915e-29,-6.262051654218095e-27
5.5866527856667985e-08,0.0005579325240476547,0.0915567593028733,0.0,0.0005703488951327023,0.45048374279575626,1.3174551298945346e-15,0.45690061179272384,1.39965795038712e-15,1.0589151451345866e-18,2.531098493728051e-11,5.225062172597405e-17,1.4929461371438621e-28,2.5520930243845224e-05,7.937412848918442e-16,5.040542275771567e-21,1.2988217322252339e-18,3.9870922832315916e-17,5.229871018445845e-10,7.646317980388384e-16,1.6322917839830439e-22,1.938542283300202e-15,8.263951162459808e-18,1.5740981077479132e-22,2.863784257460267e-28,2.4520513024230733e-18,0.0010461250699100786,2.4320447565418986e-17,5.35579382328696e-21,1.095563796646571e-30,3.5814511140376416e-19,4.0053200947306584e-18,-3.4368471311688813e-23,3.691080826644037e-20,-2.4566946638765192e-36,1.0074309035883332e-35,8.875925684704493e-33,1.3769385613361836e-25,6.3214553858049e-25,2.7922964043409368e-33,7.978550799117317e-38,4.153937435603758e-37,1.457934054148543e-19,8.351786677257264e-37,5.071951526305522e-32,1.908384447844264e-33,4.3206928427155096e-37,4.6792337883226755e-36,4.4405606124461824e-41,1.0509801927220669e-40,6.933943690185138e-42,9.641040355618385e-31,2.5236718762689817e-45,2.1950251730703256e-41,2.1838046586545523e-46,3.353350646716664e-29,5.767863261514726e-32,2.571981108520749e-49,1.4129235407851278e-54,2.1613927086963573e-29,7.6828226959963375e-25,7.895226661062413e-23,1.5459686556759146e-32,1.698204808290368e-37,2.7784549286795454e-35,2.4384044341216372e-30,3.027350152010771e-29,-6.250259733262542e-27
5.602331474524431e-08,0.0005579325240476547,0.0915567593028733,0.0,0.0005695117015659768,0.4504828868369019,1.3199397886520214e-15,0.45690061179351116,1.4021327258354343e-15,1.0625785036449647e-18,2.5355070654437355e-11,5.244499021385669e-17,1.5016619652042295e-28,2.54834014195462e-05,7.951737224248037e-16,5.039531286423346e-21,1.2970796135506575e-18,3.979200139886536e-17,5.221557648324215e-10,7.658796460132361e-16,1.721112451473029e-22,1.9384775721973377e-15,8.278426721750148e-18,1.605842048108227e-22,6.105592383134686e-29,2.459296320842803e-18,0.0010469997931324348,2.4327004472803054e-17,5.367464761910591e-21,8.972760193655406e-30,3.6055676446425317e-19,4.018966717620629e-18,5.64855380171662e-23,3.699511969099862e-20,2.8758427563838064e-35,4.263594470002941e-36,9.007583931004524e-33,1.3753897869718965e-25,6.331116672354489e-25,8.088223060231894e-34,8.014731730167547e-38,4.176237599938121e-37,1.4606330126546663e-19,8.399727037954114e-37,5.121406357040686e-32,1.9266877970914082e-33,4.341073992294201e-37,4.7140959648841645e-36,3.2188766508073887e-41,-2.138345128996415e-41,6.868325532361745e-42,9.693380088435498e-31,2.538791514102204e-45,1.7134983834292681e-41,2.1784497956433986e-46,3.371755585926619e-29,5.795367241358558e-32,-2.6409962968892684e-49,9.707208538394441e-55,2.1733690125062488e-29,7.745104464554484e-25,7.931223446640227e-23,1.552015475912631e-32,1.7051167476848274e-37,2.795891307690758e-35,2.4553441746640964e-30,2.998286126306942e-29,-6.186942795446666e-27
5.618010163382063e-08,0.0005579325240476547,0.0915567593028733,0.0,0.0005686793552024035,0.45048203583383456,1.3224182064543793e-15,0.4569006117942966,1.404603769133781e-15,1.0662424709665464e-18,2.5399089943561372e-11,5.2639425543148195e-17,1.5102972627299834e-28,2.5446089758932827e-05,7.966018425482512e-16,5.0700461389926e-21,1.2953505323545491e-18,3.971351067861822e-17,5.213262735746873e-10,7.671252580179926e-16,1.8009839282431983e-22,1.9383924358450778e-15,8.292872764684925e-18,1.6689268989684032e-22,-1.7302691770502457e-28,2.466532271096109e-18,0.0010478694519861103,2.4333581124389387e-17,5.3791268595129475e-21,2.5491200024146914e-29,3.629766125553007e-19,4.0326097485819954e-18,1.2629309341640205e-23,3.710344311003159e-20,3.5063303330262664e-35,-9.074143073986317e-36,9.140811868496713e-33,1.3687717493121006e-25,6.367034517589307e-25,-2.8172439077568202e-33,8.049301427025499e-38,4.194813989115164e-37,1.4644200618497276e-19,8.435830178923949e-37,5.171086505416871e-32,1.94506289434927e-33,4.3623106179973476e-37,4.7492725141406634e-36,-1.64507043324074e-41,-5.4831581890466346e-42,6.894677845397485e-42,9.745376170182127e-31,2.5520863567437252e-45,1.1980070081000262e-42,2.1716653770915058e-46,3.3901998880692396e-29,5.822836675557147e-32,3.6138889885214684e-50,1.240709444976168e-54,2.1886921127412732e-29,7.8076596315334e-25,7.967940304302749e-23,1.557517433298437e-32,1.7117042977061882e-37,2.8248249067865867e-35,2.472338020890788e-30,2.970105669606861e-29,-6.1371788194447215e-27
