Time (s),Volume (m^3),Ne,N2,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(52),COX(53),CH3OX(48),CHOX(64),SX(57),CH2O2X(54),CH3X(25)
6.436747638571061e-12,0.000897708597878115,0.0,0.0,0.002381778178496757,0.7999557563819244,0.09999809395200175,0.09999999957915404,9.993285493592307e-19,1.4079786030295262e-23,2.999738667126044e-23,8.267116845512232e-33,7.213108441121146e-37,2.7678280069012234e-05,2.0160435336989927e-16,9.854897697934078e-19,2.3091290676694455e-23,1.9055877464599923e-06,4.2084577079161813e-10,3.8448208995497605e-11,5.769028492424099e-21,1.225591953096719e-23,2.357956314089014e-20,8.129203064817142e-29,9.126539312594194e-41,3.040628530762805e-34,3.040445881775235e-05,4.218039138249031e-10,3.989152696047521e-30,6.011982641192453e-19,2.494153598250225e-45,3.034739221053865e-29,2.411961294047886e-37
6.4732023377586e-12,0.000897708597878115,0.0,0.0,0.002381455175514904,0.7999555101760878,0.09999809362650196,0.09999999957921112,1.0152459856532029e-18,1.4419859198436516e-23,3.0511457446817204e-23,8.644597807093699e-33,7.594264277049385e-37,2.7831223945883917e-05,2.0356232907780198e-16,9.906329716875235e-19,2.3564302035698814e-23,1.9059128184804356e-06,4.207886849963051e-10,3.892011554662178e-11,5.8015056766092194e-21,1.232727276864872e-23,2.4207468782867548e-20,8.403925806815891e-29,9.336052719908462e-41,3.179448181973192e-34,3.057419248001882e-05,4.21759785956326e-10,4.1418526160518354e-30,6.081587955500702e-19,2.6193814121871245e-45,3.094949127800319e-29,2.5079854495922367e-37
6.5096570369461394e-12,0.000897708597878115,0.0,0.0,0.0023811322556265,0.7999552640181179,0.09999809331546607,0.09999999957926818,1.0313344581711466e-18,1.4766004408763476e-23,3.1031324762532965e-23,9.036946820244905e-33,7.993082048691502e-37,2.79841262996647e-05,2.055299786781273e-16,9.957791155797013e-19,2.4044446204275454e-23,1.9062234243945553e-06,4.2073161401123784e-10,3.939472803541472e-11,5.833973943694391e-21,1.2398588215696323e-23,2.4848329008926668e-20,8.686223055119855e-29,9.549125278920492e-41,3.3237347192865804e-34,3.0743899035824906e-05,4.2171514469679974e-10,4.299470526505621e-30,6.151570392186936e-19,2.7501001925482202e-45,3.155968044236107e-29,2.6072313975359617e-37
6.546111736133679e-12,0.000897708597878115,0.0,0.0,0.0023808094184494953,0.7999550179079997,0.09999809301853495,0.09999999957932523,1.0475949025072411e-18,1.5118291607959872e-23,3.155702015355321e-23,9.444656879819718e-33,8.410266062100276e-37,2.8136987146648267e-05,2.0750730130519964e-16,1.0009280206975654e-18,2.4531792156861752e-23,1.9065199233530457e-06,4.2067455776582565e-10,3.987204334012212e-11,5.8664332972546424e-21,1.2469865902011823e-23,2.5502333970656814e-20,8.976256786509041e-29,9.76579629458239e-41,3.473669373801815e-34,3.0913578491759995e-05,4.216700110276121e-10,4.462135183115241e-30,6.221929704396061e-19,2.886516121773545e-45,3.2178014691304094e-29,2.7097871702381297e-37
6.582566435321218e-12,0.000897708597878115,0.0,0.0,0.002380486663610802,0.7999547718457188,0.09999809273535826,0.09999999957938227,1.0640282514131183e-18,1.5476791101174887e-23,3.208857513672686e-23,9.868234275940344e-33,8.846544189749546e-37,2.828980650307549e-05,2.0949429596445956e-16,1.006079649148578e-18,2.5026409134089603e-23,1.906802665623457e-06,4.206175161911378e-10,4.035205836911413e-11,5.8988837408528614e-21,1.2541105857454537e-23,2.6169675493776387e-20,9.274191446818078e-29,9.986105269169172e-41,3.6294382625637923e-34,3.108323085438621e-05,4.216244050937518e-10,4.629977942090167e-30,6.292665647144285e-19,3.0288418396095384e-45,3.2804548974240315e-29,2.815742659427262e-37
6.619021134508757e-12,0.000897708597878115,0.0,0.0,0.002380163990746075,0.7999545258312606,0.09999809246559442,0.0999999995794393,1.0806354406278032e-18,1.5841573551609943e-23,3.26260212171647e-23,1.0308198870799206e-32,9.302668509067666e-37,2.8442584385135643e-05,2.1149096144247803e-16,1.0112339883765891e-18,2.5528366641367838e-23,1.9070719928098981e-06,4.205604892198628e-10,4.0834770060637945e-11,5.931325278040071e-21,1.2612308111840591e-23,2.6850547083526043e-20,9.580193973665296e-29,1.021009190354213e-40,3.7912324902353925e-34,3.125285613023919e-05,4.2157834623719856e-10,4.803132797236549e-30,6.36377797726455e-19,3.177296605621508e-45,3.3439338201768303e-29,2.925189643989433e-37
6.655475833696296e-12,0.000897708597878115,0.0,0.0,0.0023798413994994944,0.7999542798646103,0.09999809220891026,0.0999999995794963,1.0974174030864111e-18,1.6212709980111325e-23,3.3169389881730213e-23,1.0765084379537303e-32,9.77941595425368e-37,2.859532080896747e-05,2.1349729640049843e-16,1.0163908892292086e-18,2.6037734446916073e-23,1.907328238067305e-06,4.205034767862682e-10,4.1320175382564283e-11,5.9637579123556766e-21,1.2683472694942343e-23,2.754514393006032e-20,9.894433819262322e-29,1.0437796097317725e-40,3.959248252265338e-34,3.14224543258285e-05,4.215318530288886e-10,4.981736417363338e-30,6.435266453353503e-19,3.332106464813626e-45,3.4082437245187397e-29,3.0382218180017274e-37
6.6919305328838354e-12,0.000897708597878115,0.0,0.0,0.002379518889523558,0.7999540339457537,0.09999809196498084,0.0999999995795533,1.1143750698357687e-18,1.6590271764768585e-23,3.3718712600077415e-23,1.1239438655234662e-32,1.0277588981570512e-36,2.8748015790660364e-05,2.1551329936092327e-16,1.021550318814463e-18,2.655458258089189e-23,1.9075717263104125e-06,4.204464788261618e-10,4.180827133212842e-11,5.9961816473277354e-21,1.2754599636487893e-23,2.8253662913837727e-20,1.0217082973304183e-28,1.0669257946789748e-40,4.13368693956508e-34,3.1592025447638434e-05,4.2148494329940887e-10,5.165928184001853e-30,6.507130835719933e-19,3.493504416397601e-45,3.473390093607925e-29,3.154934819011818e-37
6.728385232071375e-12,0.000897708597878115,0.0,0.0,0.002379196460478873,0.799953788074676,0.09999809173348924,0.09999999957961028,1.131509373898466e-18,1.6974330640518542e-23,3.4274020829042225e-23,1.1731823978048744e-32,1.0798016248311359e-36,2.890066934625539e-05,2.175389686503364e-16,1.0267122418032078e-18,2.707898133386589e-23,1.907802774417554e-06,4.2038949527685286e-10,4.22990549356661e-11,6.028596486473202e-21,1.2825688966160667e-23,2.897630261100924e-20,1.0548315985939896e-28,1.0904517746101815e-40,4.314755244707787e-34,3.176156950212847e-05,4.214376341684699e-10,5.35585022943968e-30,6.579370886334696e-19,3.661730585751442e-45,3.539378406582131e-29,3.2754262565643865e-37
6.764839931258914e-12,0.000897708597878115,0.0,0.0,0.0023788741120339555,0.7999535422513628,0.09999809151412645,0.09999999957966725,1.1488212456322107e-18,1.7364958698754785e-23,3.483534600737832e-23,1.22428173485366e-32,1.1341553305636928e-36,2.905328149174637e-05,2.1957430247240222e-16,1.0318765355145592e-18,2.761100125504274e-23,1.9080216914294256e-06,4.203325260771163e-10,4.279252324834472e-11,6.0610024332981634e-21,1.2896740713599101e-23,2.9713263298805214e-20,1.0888309990823492e-28,1.1143615987049262e-40,4.502665269662579e-34,3.193108649573391e-05,4.213899420732075e-10,5.551647475069827e-30,6.651986368782044e-19,3.8370323996100474e-45,3.6062141385143225e-29,3.3997957409751097e-37
6.801294630446453e-12,0.000897708597878115,0.0,0.0,0.002378551843865037,0.7999532964758,0.09999809130659106,0.0999999995797242,1.166311614156474e-18,1.7762228386942545e-23,3.5402719557388154e-23,1.2773010785196898e-32,1.1909083305483058e-36,2.9205852243080885e-05,2.216192988873956e-16,1.0370431672861156e-18,2.815071315128557e-23,1.90822877874293e-06,4.202755711671549e-10,4.328867335389034e-11,6.093399491298088e-21,1.2967754908396362e-23,3.0464746960920546e-20,1.1237244728245498e-28,1.1386593357474031e-40,4.6976346350772315e-34,3.21005764348664e-05,4.2134188279535665e-10,5.753467670056005e-30,6.724977048212354e-19,4.019664764529716e-45,3.673902760373094e-29,3.528144912352946e-37
6.837749329633992e-12,0.000897708597878115,0.0,0.0,0.002378229655655872,0.799953050747973,0.09999809111058908,0.09999999957978115,1.1839814097183965e-18,1.8166212508238773e-23,3.59761728876407e-23,1.332301162626779e-32,1.250151772173991e-36,2.93583816161613e-05,2.2367395577925423e-16,1.042212087988093e-18,2.869818808553793e-23,1.908424330300226e-06,4.2021863048856556e-10,4.378750236431058e-11,6.125787663958047e-21,1.3038731580100174e-23,3.12309572928983e-20,1.1595302568344827e-28,1.1633490742272256e-40,4.8998865911225024e-34,3.227003932591453e-05,4.21293471487346e-10,5.961461430314938e-30,6.798342691296208e-19,4.2098902486688786e-45,3.7424497389778983e-29,3.6605774698714615e-37
6.8742040288215314e-12,0.000897708597878115,0.0,0.0,0.002377907547097553,0.7999528050678677,0.09999809092583382,0.09999999957983807,1.201831560145455e-18,1.857698422111741e-23,3.6555737388911077e-23,1.3893442835817038e-32,1.3119797085905525e-36,2.9510869626845717e-05,2.2573827090997296e-16,1.0473831961473222e-18,2.925349737519066e-23,1.9086086327731062e-06,4.2016170398430355e-10,4.4289007419614196e-11,6.158166954752951e-21,1.3109670758212644e-23,3.201209970751149e-20,1.1962668534401024e-28,1.1884349222947979e-40,5.109650129911405e-34,3.243947517524431e-05,4.212447226973536e-10,6.1757822778166016e-30,6.872083066179797e-19,4.4079792669278e-45,3.8118605369586936e-29,3.797199201289893e-37
6.910658728009071e-12,0.000897708597878115,0.0,0.0,0.0023775855178883288,0.7999525594354696,0.09999809075204577,0.09999999957989499,1.2198629924278859e-18,1.8994617038999604e-23,3.71414444360067e-23,1.448494331416046e-32,1.3764891737418466e-36,2.966331629094896e-05,2.2781224189772495e-16,1.052556456952387e-18,2.981671259100449e-23,1.9087819657428114e-06,4.201047915986502e-10,4.4793185687527236e-11,6.1905373671477555e-21,1.3180572472190219e-23,3.280838134014313e-20,1.2339530326206865e-28,1.2139210076416966e-40,5.327160099506703e-34,3.260888398919971e-05,4.211956503933659e-10,6.396586680203274e-30,6.946197942441622e-19,4.614210269490193e-45,3.882140612718576e-29,3.938118012724707e-37
6.94711342719661e-12,0.000897708597878115,0.0,0.0,0.002377263567733428,0.7999523138507646,0.09999809058895219,0.09999999957995188,1.2380766340115553e-18,1.941918482988884e-23,3.773332538927035e-23,1.5098168212645438e-32,1.4437802588875809e-36,2.981572162424346e-05,2.2989586620036527e-16,1.0577318140220406e-18,3.038790555551864e-23,1.9089446018753983e-06,4.200478932771785e-10,4.530003436320647e-11,6.222898904597689e-21,1.3251436751443597e-23,3.36200110541644e-20,1.2726078343521294e-28,1.239811477580904e-40,5.552657319529963e-34,3.277826577410317e-05,4.2114626798627943e-10,6.62403409072829e-30,7.020687091050444e-19,4.828869933810082e-45,3.95329542039273e-29,4.083443958672361e-37
6.983568126384149e-12,0.000897708597878115,0.0,0.0,0.0023769416963448863,0.7999520683137384,0.09999809043628713,0.09999999958000877,1.2564734102085192e-18,1.9850761816010842e-23,3.833141159159033e-23,1.5733789252835758e-32,1.5139561906344547e-36,2.9968085642460183e-05,2.3198914115438967e-16,1.0629091822731758e-18,3.096714834152407e-23,1.909096807092771e-06,4.1999100896672296e-10,4.580955066895023e-11,6.255251570548452e-21,1.3322263625337753e-23,3.444719944631098e-20,1.3122505709602577e-28,1.2661104989877972e-40,5.786388698385554e-34,3.2947620536256096e-05,4.2109658835208415e-10,6.858286988515386e-30,7.095550284324472e-19,5.052253360087536e-45,4.0253304098115795e-29,4.233289272283984e-37
7.020022825571688e-12,0.000897708597878115,0.0,0.0,0.0023766199034413785,0.7999518228243773,0.0999980902937913,0.09999999958006564,1.2750542457069655e-18,2.0289422573458157e-23,3.8935734370159606e-23,1.6392495050134688e-32,1.5871234104976214e-36,3.0120408361289522e-05,2.3409206395491845e-16,1.0680885239880075e-18,3.155451327089577e-23,1.90923884073948e-06,4.199341386153472e-10,4.6321731853906875e-11,6.287595368436432e-21,1.3393053123191968e-23,3.5290158852057474e-20,1.3529008294821738e-28,1.2928222582136572e-40,6.028607352113013e-34,3.311694828193936e-05,4.2104662385316264e-10,7.099510919139521e-30,7.170787295891734e-19,5.2846642702771945e-45,4.09825102646563e-29,4.387768395892726e-37
7.0564775247592275e-12,0.000897708597878115,0.0,0.0,0.0023762981887480543,0.799951577382667,0.09999809016121167,0.0999999995801225,1.2938200651456674e-18,2.073524203183929e-23,3.9546325037154756e-23,1.70749914418828e-32,1.663391656013625e-36,3.027268979638214e-05,2.362046316497117e-16,1.0732697800155435e-18,3.2150072913014e-23,1.9093709557453992e-06,4.198772821723142e-10,4.683657519378155e-11,6.319930301688885e-21,1.3463805274279887e-23,3.614910335098975e-20,1.3945784740356204e-28,1.3199509611443026e-40,6.279572724881236e-34,3.328624901741372e-05,4.2099638635874437e-10,7.34787453553006e-30,7.246397900651629e-19,5.526415210673861e-45,4.17206271146795e-29,4.546998011794474e-37
7.092932223946767e-12,0.000897708597878115,0.0,0.0,0.002375976551996378,0.7999513319885933,0.09999809003830161,0.09999999958017934,1.3127717913101636e-18,2.118829547393223e-23,4.016321488763582e-23,1.7782001819967658e-32,1.7428740434261408e-36,3.0424929963349822e-05,2.383268411660117e-16,1.0784528775944709e-18,3.2753900083310205e-23,1.909493398784378e-06,4.1982043958805635e-10,4.735407799054098e-11,6.352256373724146e-21,1.3534520107829648e-23,3.702424877217533e-20,1.437303648196352e-28,1.3475008331349505e-40,6.5395507111379794e-34,3.3455522748920306e-05,4.209458872645434e-10,7.603549639197198e-30,7.322381874737597e-19,5.777827758119725e-45,4.2467709015203686e-29,4.711097073282648e-37
7.129386923134306e-12,0.000897708597878115,0.0,0.0,0.002375654992923973,0.7999510866421421,0.09999808992482058,0.09999999958023617,1.3319103464456488e-18,2.1648658535342436e-23,4.0786435201090823e-23,1.8514267467982132e-32,1.825687151966014e-36,3.0577128877766276e-05,2.404586892939561e-16,1.0836377763137603e-18,3.336606784202589e-23,1.909606410428966e-06,4.197636108141467e-10,4.7874237572117e-11,6.384573587951814e-21,1.3605197653023975e-23,3.791581269953156e-20,1.4810967773835282e-28,1.3754761189488908e-40,6.80881377942821e-34,3.3624769482681114e-05,4.208951375116167e-10,7.866711221782532e-30,7.398738995480919e-19,6.039232729878111e-45,4.3223810288805537e-29,4.880186835937828e-37
7.165841622321845e-12,0.000897708597878115,0.0,0.0,0.0023753335112744705,0.7999508413432999,0.09999808982053386,0.09999999958029299,1.3512366523875148e-18,2.2116407204164952e-23,4.141601724159808e-23,1.9272547902968602e-32,1.9119511097472914e-36,3.0729286555167964e-05,2.426001726867624e-16,1.0888244171081398e-18,3.3986649492661125e-23,1.9097102253013204e-06,4.1970679580327063e-10,4.839705129210889e-11,6.4168819477729315e-21,1.367583793900036e-23,3.882401447719171e-20,1.5259785712531043e-28,1.403881082795686e-40,7.08764109789491e-34,3.379398922489934e-05,4.2084414760447114e-10,8.137537506934591e-30,7.475469041375564e-19,6.310970397218924e-45,4.398898521327775e-29,5.0543908891728984e-37
7.202296321509384e-12,0.000897708597878115,0.0,0.0,0.0023750121067973584,0.7999505960920522,0.09999808972521271,0.09999999958034979,1.3707516293659052e-18,2.259161782065072e-23,4.205199225642371e-23,2.005762122178608e-32,2.0017896813010737e-36,3.0881403011054824e-05,2.447512878785559e-16,1.0940127363162597e-18,3.461571858056688e-23,1.9098050722203676e-06,4.1964999450919877e-10,4.892251652948478e-11,6.449181456580166e-21,1.3746440994851208e-23,3.974907521486874e-20,1.5719700260992248e-28,1.432720008265757e-40,7.376318661475891e-34,3.3963181981759875e-05,4.207929276284506e-10,8.416209992510286e-30,7.552571792044118e-19,6.593390702761404e-45,4.4763288021317916e-29,5.23383518803445e-37
7.2387510206969235e-12,0.000897708597878115,0.0,0.0,0.002374690779247838,0.7999503508883856,0.0999980896386339,0.09999999958040658,1.3904561970726252e-18,2.3074367076876913e-23,4.269439147728917e-23,2.0870284452137674e-32,2.0953303567692476e-36,3.103347826089113e-05,2.469120312716404e-16,1.0992026915299089e-18,3.525334889164902e-23,1.9098911743453384e-06,4.195932068867595e-10,4.9450630688282276e-11,6.481472117757992e-21,1.3817006849624056e-23,4.0691217793216834e-20,1.6190924272636166e-28,1.4619971982869589e-40,7.675139420810314e-34,3.413234775942975e-05,4.207414872664306e-10,8.702913493103112e-30,7.630047028204702e-19,6.886853481619902e-45,4.554677290022177e-29,5.418648085261128e-37
7.275205719884463e-12,0.000897708597878115,0.0,0.0,0.002374369528386687,0.7999501057322862,0.09999808956057983,0.09999999958046335,1.4103512745458003e-18,2.356473201642123e-23,4.3343246120242715e-23,2.1711353908295747e-32,2.192704442780282e-36,3.118551232010608e-05,2.4908239913988495e-16,1.1043942254348466e-18,3.5899614450850075e-23,1.909968749315744e-06,4.1953643289181355e-10,4.998139119730874e-11,6.5137539346828496e-21,1.3887535532321744e-23,4.165066686919046e-20,1.667367351552968e-28,1.4917169751449023e-40,7.984403412868601e-34,3.4301486564058435e-05,4.2068983581484943e-10,8.997836182898952e-30,7.707894531638913e-19,7.191728686398982e-45,4.633949399157076e-29,5.60896036359966e-37
7.311660419072002e-12,0.000897708597878115,0.0,0.0,0.002374048353980114,0.7999498606237396,0.09999808949083822,0.09999999958052011,1.4304377794213403e-18,2.4062790034040007e-23,4.3998587384775274e-23,2.2581665551562226e-32,2.2940471550294844e-36,3.133750520409469e-05,2.512623876401717e-16,1.1095872810526684e-18,3.655458952076939e-23,1.910038009387894e-06,4.1947967248122804e-10,5.051479550984123e-11,6.546026910723324e-21,1.3958027071902692e-23,4.262764888140105e-20,1.716816669664293e-28,1.5218836804209321e-40,8.304417893319429e-34,3.447059840177836e-05,4.2063798219910045e-10,9.30116963886041e-30,7.786114085160707e-19,7.50839661608421e-45,4.714150539094533e-29,5.804905268379278e-37
7.34811511825954e-12,0.000897708597878115,0.0,0.0,0.00237372725579963,0.7999496155627325,0.09999808942920205,0.09999999958057686,1.4507166287540464e-18,2.4568618875350105e-23,4.4660446454806174e-23,2.3482075355501767e-32,2.399497712586269e-36,3.148945692821836e-05,2.5345199280328166e-16,1.1147818148305318e-18,3.721834860032954e-23,1.910099161568038e-06,4.194229256128519e-10,5.1050841103326247e-11,6.5782910492403005e-21,1.4028481497281075e-23,4.362239205547117e-20,1.7674625486182753e-28,1.552501674960513e-40,8.635497470647627e-34,3.463968327870516e-05,4.2058593498831243e-10,9.61310888424051e-30,7.864705472586238e-19,7.837248148875513e-45,4.795286114764022e-29,6.006618540345233e-37
