Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(262),SX(259),SX(436),C2HOX(464),C2H6O(236),SX(357),OCCO(227)
5.075228970435297e-09,0.0027149456784039327,0.1557,0.0,0.00468614473072071,0.6421097564963091,0.19894810815914302,-5.673940587907373e-20,1.3229470398660251e-20,3.88845211388973e-15,1.3169435828715562e-25,2.158046259921135e-15,1.800619997603807e-21,0.0001236102219929603,1.1474942381862234e-16,2.2076420777718695e-24,4.875009267147778e-22,0.0029518917319244315,1.6891664240144447e-19,1.0861213651925248e-10,8.62011299722614e-33,3.60990959711663e-27,3.1412569189881324e-13,1.3624275080746618e-19,2.4634537230615775e-43,7.885008056337929e-17,0.0002284383380709324,1.220092654673007e-31,1.455853455702419e-17,3.7727492151474087e-25,5.931922471076045e-19,1.1410308456890835e-16,2.326815759058015e-36,4.324432343777314e-33,4.362832022512331e-20,4.961447422582246e-28,1.3696801923012396e-19,5.701688833333915e-21,4.3313322447197665e-20,1.5463812868751697e-24,1.6808379609294165e-30,5.989772439640019e-27,1.250494970606836e-32,6.353104275488147e-27,-9.229803989578207e-22,8.197323655408622e-32,9.031375389987643e-35,1.61513083688263e-33
5.10716871599953e-09,0.0027149456784039327,0.1557,0.0,0.004680641610108787,0.6421086918110173,0.19894359523798105,-5.63676045807939e-20,1.3429622017794615e-20,3.942626155347938e-15,1.4958329581077072e-25,2.19236357214088e-15,1.809740013404799e-21,0.00012346125120057716,1.1659121170204973e-16,2.2603774506871573e-24,4.988506775674557e-22,0.002956404652199755,1.7083880091939854e-19,1.094943327686362e-10,8.711450220629529e-33,3.706032211763814e-27,3.1847178120727274e-13,1.3776365804691508e-19,2.665620273586108e-43,8.009534089975717e-17,0.00022957750831337025,1.5361642269809771e-31,1.4799262720050153e-17,3.8586648863662288e-25,6.065200109038285e-19,1.1592962487038578e-16,3.277084936781481e-36,4.328195348774319e-33,4.512413491561618e-20,5.081490503249223e-28,1.3989519526086817e-19,5.747889426225587e-21,4.3665873533766447e-20,1.7421372794678002e-24,1.698425873408864e-30,5.3982856143698195e-27,1.2513918559733803e-32,1.1636497912690771e-26,-9.206391012853057e-22,8.264460815215146e-32,9.334244417407555e-35,1.6810439603535905e-33
5.139108461563763e-09,0.0027149456784039327,0.1557,0.0,0.0046752081894154245,0.6421076279543242,0.19893915212916244,-5.599105989347447e-20,1.3634357468514602e-20,3.9971736437005035e-15,1.679256121176906e-25,2.2270231450382766e-15,1.8189793919544643e-21,0.00012331416245558237,1.184515892449319e-16,2.3140342520294215e-24,5.103934832346291e-22,0.0029608477601313207,1.7278701761569503e-19,1.1037689390588169e-10,8.80410423412245e-33,3.804023958089979e-27,3.2284719718993986e-13,1.3929356416294634e-19,2.8700597783154327e-43,8.135285270024822e-17,0.000230714908933218,1.8597504723643894e-31,1.5042177063972446e-17,3.4195732986967464e-25,6.200605025954017e-19,1.1778120320056025e-16,2.5410070684215414e-36,4.3325065359431746e-33,3.978073838427057e-20,5.1997092223385455e-28,1.4303596168289013e-19,5.794107938232986e-21,4.401857289457739e-20,1.85893765480943e-24,1.5824006265972628e-30,5.134421014900862e-27,1.2524468437612834e-32,1.480265077526866e-26,-9.182132082695857e-22,8.334422801274264e-32,8.124324507360982e-35,1.7491466758567447e-33
5.171048207127996e-09,0.0027149456784039327,0.1557,0.0,0.004669843487712114,0.642106564920921,0.19893477784393426,-5.562447812435584e-20,1.3843753358036515e-20,4.052094547101936e-15,1.8672939176117008e-25,2.262026868763799e-15,1.8292268601713025e-21,0.00012316892949199802,1.2033065901894616e-16,2.3686232420138614e-24,5.221315526680992e-22,0.002965222044472092,1.7477553173200042e-19,1.1125981023187462e-10,8.898814485196786e-33,3.904106180306137e-27,3.272519283112757e-13,1.408324946045741e-19,3.0790072049606967e-43,8.262268190837681e-17,0.00023185055837201727,2.1909899499499648e-31,1.528728043427648e-17,3.49906015945376e-25,6.338161247666811e-19,1.1964532932204193e-16,2.395326131027576e-36,4.336809257322555e-33,4.052699011660404e-20,5.311945514678097e-28,1.4605166655650294e-19,5.8403571454975946e-21,4.437140364059999e-20,1.667556823393303e-24,1.639910440793283e-30,5.71584771135738e-27,1.2534979788142044e-32,7.57205278495007e-27,-9.158674899133907e-22,8.403565735449054e-32,8.993485830834559e-35,1.8194950544196286e-33
5.202987952692229e-09,0.0027149456784039327,0.1557,0.0,0.0046645465379672995,0.6421055027055736,0.19893047140755016,-5.525980624313344e-20,1.405788716484181e-20,4.107388836506124e-15,2.0600329950560806e-25,2.2973766418526585e-15,1.8400067951726878e-21,0.0001230255264110054,1.2222852402143457e-16,2.4241552575639687e-24,5.340671196829114e-22,0.0029695284799684364,1.7679632232395546e-19,1.1214307228456921e-10,8.995123489359296e-33,4.00600836838386e-27,3.3168596325480025e-13,1.4238047547961102e-19,3.294839739377791e-43,8.390489476195737e-17,0.0002329844748137783,2.530024893308598e-31,1.553457565113096e-17,3.8637778761057237e-25,6.477888597788238e-19,1.2152430858697658e-16,3.171127958347195e-36,4.341011850274831e-33,4.5097836548078114e-20,5.436532477792558e-28,1.4900308609152505e-19,5.886611037101211e-21,4.472438673354345e-20,1.8355197026270414e-24,1.682464142407903e-30,5.658777160369234e-27,1.254518548229874e-32,1.2867940739983377e-26,-9.13538210813425e-22,8.474126706174732e-32,9.815374598547673e-35,1.8921461734821767e-33
5.234927698256462e-09,0.0027149456784039327,0.1557,0.0,0.004659316386848335,0.6421044413031199,0.19892623185907074,-5.488611188585552e-20,1.4276837247132367e-20,4.163056485614856e-15,2.257558470278287e-25,2.3330743710635177e-15,1.8506715480693224e-21,0.00012288392767580928,1.2414528766729407e-16,2.4806412128994137e-24,5.462024389309961e-22,0.002973768027559679,1.7883981555256016e-19,1.1302667083320777e-10,9.092477744698606e-33,4.109724257536116e-27,3.361492909190009e-13,1.4393753169400173e-19,3.514049158938145e-43,8.519955778704192e-17,0.0002341166761886279,2.876998779749409e-31,1.578406550976485e-17,3.8700065770744418e-25,6.619807067168984e-19,1.234265077495613e-16,3.132916301688483e-36,4.3455518448573686e-33,4.5005676225871787e-20,5.558702882241083e-28,1.5211381620387995e-19,5.932883936469371e-21,4.507750607277108e-20,1.8797116318455634e-24,1.6590943333717775e-30,5.750890648930729e-27,1.2556357563509417e-32,1.4364687054835316e-26,-9.11098158025887e-22,8.547591456725705e-32,9.15241362739291e-35,1.967158127160652e-33
5.2668674438206945e-09,0.0027149456784039327,0.1557,0.0,0.004654152094526286,0.6421033807084703,0.19892205825116718,-5.45032238323786e-20,1.4500682849257625e-20,4.2190974708259736e-15,2.4599539544308647e-25,2.3691219713718857e-15,1.8612133463742186e-21,0.00012274410810657444,1.260810537886939e-16,2.538092099419016e-24,5.585397830034854e-22,0.0029779416345747625,1.8090608865654618e-19,1.1391059687268806e-10,9.190897984935142e-33,4.215494218710456e-27,3.406419004130295e-13,1.4550368921163622e-19,3.738703180992611e-43,8.650673779761345e-17,0.00023524718017640502,3.232055451118765e-31,1.603575278082873e-17,3.700167188625111e-25,6.763939734018048e-19,1.2534940387241612e-16,2.7991209525171156e-36,4.35031231539206e-33,4.294249137130361e-20,5.678393179254916e-28,1.5531666712622272e-19,5.9791811480673214e-21,4.5430750983110014e-20,1.7728268086719012e-24,1.670677701654265e-30,5.880194572869706e-27,1.2568155392541457e-32,9.017900862496403e-27,-9.085917964265992e-22,8.62163326942559e-32,9.350988719350616e-35,2.0445900365338822e-33
5.2988071893849274e-09,0.0027149456784039327,0.1557,0.0,0.004649052734483527,0.6421023209166052,0.19891794964992698,-5.4116147229263513e-20,1.4729504107801096e-20,4.275511771181187e-15,2.667306731491095e-25,2.40552136576813e-15,1.871935116439705e-21,0.00012260604287543433,1.2803592662489015e-16,2.5965189864689103e-24,5.710814429042957e-22,0.0029820502349260885,1.82999653320722e-19,1.1479484161807846e-10,9.29066907419703e-33,4.3232793150708925e-27,3.4516378105257377e-13,1.470789722458448e-19,3.969434616126436e-43,8.782650188801994e-17,0.00023637600421020513,3.5953411916483307e-31,1.6289640210740745e-17,3.8080878111873746e-25,6.910309279240851e-19,1.2728774952992938e-16,3.193300518872872e-36,4.355035443979626e-33,4.4400737562247136e-20,5.807757759251419e-28,1.5846820319797082e-19,6.025484597865538e-21,4.578413340210208e-20,1.9121088356405094e-24,1.6934200571877866e-30,5.7981835466672626e-27,1.2579828534567233e-32,1.3303631258111893e-26,-9.060958527566493e-22,8.696492387397908e-32,1.0197240115873133e-34,2.124502059951535e-33
5.33074693494916e-09,0.0027149456784039327,0.1557,0.0,0.004644017393324137,0.6421012619225754,0.19891390513466328,-5.372701386940671e-20,1.4963382058534896e-20,4.332299368313616e-15,2.8797058366948297e-25,2.4422744853054045e-15,1.8829716899863703e-21,0.00012246970750156983,1.3001001082468896e-16,2.655933020951657e-24,5.83829729369986e-22,0.0029860947493005607,1.8512308697621087e-19,1.1567939649927234e-10,9.391910228468446e-33,4.43296942494876e-27,3.4971492235542795e-13,1.4866340679099267e-19,4.204405942247984e-43,8.915891743469308e-17,0.0002375031654798743,3.967004426708224e-31,1.6545730522018095e-17,4.0205716897437776e-25,7.058936521507152e-19,1.2924423639056974e-16,3.48407013681374e-36,4.359927478709266e-33,4.672590653367478e-20,5.934867530608925e-28,1.616343656540474e-19,6.071806358506201e-21,4.6137640496022536e-20,1.928161512384704e-24,1.6977153561125917e-30,6.115313720554363e-27,1.259197630620279e-32,1.4286122868297056e-26,-9.035647039316737e-22,8.773826889024197e-32,1.0027012925040745e-34,2.2069554033641397e-33
5.362686680513393e-09,0.0027149456784039327,0.1557,0.0,0.004639045170587009,0.6421002037215005,0.19890992379772646,-5.333442994038466e-20,1.5202398643973748e-20,4.389460246395148e-15,3.0972390419588955e-25,2.479383268822282e-15,1.894244860297682e-21,0.00012233507784635745,1.320034114324319e-16,2.7163454284524253e-24,5.967869728428603e-22,0.0029900760853478806,1.8727524437599582e-19,1.1656425315578256e-10,9.494537097963275e-33,4.544684979922525e-27,3.542953140374226e-13,1.502570160976392e-19,4.445221452998365e-43,9.050405208578439e-17,0.00023862868093545335,4.347194349234521e-31,1.6804026413594048e-17,3.9981889900127464e-25,7.209843094958253e-19,1.3122234736433625e-16,3.2839967943034935e-36,4.3650957659006906e-33,4.644817207343477e-20,6.06123378254381e-28,1.649052886297571e-19,6.118148714132691e-21,4.6491265944357444e-20,1.8670287559387566e-24,1.7069922011095496e-30,6.223211085080285e-27,1.260491033622229e-32,1.0397407384447109e-26,-9.009677877286506e-22,8.852532037752842e-32,9.92762014680666e-35,2.292012330674621e-33
5.394626426077626e-09,0.0027149456784039327,0.1557,0.0,0.004634135178561637,0.6420991463085669,0.19890600474431833,-5.293638250762432e-20,1.544663672067336e-20,4.446994392083646e-15,3.3199954124870197e-25,2.5168496630941857e-15,1.905638893360723e-21,0.00012220213010858644,1.3401623389569329e-16,2.7777675123299717e-24,6.099555224903871e-22,0.002993995137866139,1.8945418932224022e-19,1.1744940343166574e-10,9.598458316396917e-33,4.658510179712274e-27,3.58904946007873e-13,1.5185982654062008e-19,4.691922266234828e-43,9.186197376673447e-17,0.00023975256729057284,4.7360618281064475e-31,1.706453056112197e-17,3.9433419239587766e-25,7.363052027405498e-19,1.3321984978178332e-16,3.3910186981378414e-36,4.370345632863651e-33,4.5962834810490233e-20,6.195778197529711e-28,1.6822164329649183e-19,6.164497882582522e-21,4.6845017130661665e-20,1.9851888261509465e-24,1.7202086421154312e-30,6.055817928471208e-27,1.2618063798474414e-32,1.3824055759780528e-26,-8.983436936951023e-22,8.931943411972971e-32,1.0596461954620952e-34,2.3797361741110334e-33
5.426566171641859e-09,0.0027149456784039327,0.1557,0.0,0.004629286542106584,0.6420980896790286,0.19890214709230955,-5.253271289533371e-20,1.5696180066067464e-20,4.50490179447006e-15,3.5480665761377717e-25,2.554675622412261e-15,1.9171501753691566e-21,0.0001220708408197427,1.3604858404397596e-16,2.840210655551682e-24,6.233377456394116e-22,0.0029978527889847266,1.9166027431496195e-19,1.1833483937058242e-10,9.703686690148803e-33,4.774371920001405e-27,3.6354380836566094e-13,1.5347185988771665e-19,4.9435204158218635e-43,9.323275066457068e-17,0.00024087484102580022,5.133760083744833e-31,1.7327245617265696e-17,4.0783234855128893e-25,7.518585745023072e-19,1.3523479485865284e-16,3.738944435558405e-36,4.375691329267326e-33,4.737688346554349e-20,6.328314451293046e-28,1.7152939345314568e-19,6.210864178854796e-21,4.7198882281343513e-20,1.9903298702987258e-24,1.7303616851976294e-30,6.35509392439421e-27,1.263147752335639e-32,1.4371172372847238e-26,-8.956924678349278e-22,9.013370906243353e-32,1.078117681666333e-34,2.4701913446202548e-33
5.458505917206092e-09,0.0027149456784039327,0.1557,0.0,0.004624498398470537,0.6420970338282049,0.19889834997205913,-5.212450961407596e-20,1.595111338514274e-20,4.5631824450255185e-15,3.781544333847187e-25,2.59286310893671e-15,1.9288481469783274e-21,0.00012194118683935967,1.3810056810662387e-16,2.903686318753052e-24,6.369360278786176e-22,0.0030016499083446303,1.938946602968323e-19,1.1922055321097625e-10,9.810282277094684e-33,4.892286325105218e-27,3.6821189139445163e-13,1.5509314360873476e-19,5.2012159760578605e-43,9.46164512409791e-17,0.0002419955183919387,5.540443681083953e-31,1.759217421197882e-17,4.186601656599201e-25,7.676466013429131e-19,1.3726928111727183e-16,3.744188236456814e-36,4.3812843338621414e-33,4.864447788642083e-20,6.4609555661393745e-28,1.7488007150479407e-19,6.257248639228259e-21,4.755285744957451e-20,1.9546233446463857e-24,1.7417625123929064e-30,6.537871754063342e-27,1.2645591462478837e-32,1.1440463210515052e-26,-8.929901541752793e-22,9.096678635969905e-32,1.0622896816072538e-34,2.5634433422823245e-33
5.490445662770325e-09,0.0027149456784039327,0.1557,0.0,0.004619769897115943,0.6420959787514801,0.19889461252623683,-5.171199478452067e-20,1.621152231734859e-20,4.62183633754841e-15,4.02052063906292e-25,2.6314140919900578e-15,1.940751275402369e-21,0.00012181314535043458,1.4017229267704302e-16,2.9682060435336554e-24,6.507527733140824e-22,0.0030053873532761206,1.9615758562705278e-19,1.2010653738138744e-10,9.918270809756893e-33,5.012354364330833e-27,3.729091855590915e-13,1.5672369693977796e-19,5.464872997376371e-43,9.601314420599376e-17,0.00024311461541327937,5.956268465960362e-31,1.785931895277036e-17,4.167490107886468e-25,7.836715383933838e-19,1.3932457996325158e-16,3.7253209893056855e-36,4.387052851175432e-33,4.856756114327712e-20,6.6010134417967475e-28,1.7830478306282405e-19,6.3036398419429716e-21,4.7906948480772293e-20,2.0589219610221753e-24,1.7525071734480305e-30,6.4039372680795964e-27,1.266019614112851e-32,1.450256912716454e-26,-8.902449093089564e-22,9.180905777655898e-32,1.1062366243798334e-34,2.6595587667451858e-33
5.522385408334558e-09,0.0027149456784039327,0.1557,0.0,0.004615100199545185,0.6420949244443023,0.19889093390964802,-5.129471860615392e-20,1.6477493443594406e-20,4.68086346811155e-15,4.265089447902904e-25,2.6703305488185187e-15,1.9528390001370466e-21,0.00012168669385490914,1.422638647512692e-16,3.033781448385086e-24,6.64790404466444e-22,0.003009065968973898,1.9844908111728137e-19,1.2099278449587187e-10,1.0027639522040006e-32,5.1345748852105754e-27,3.776356815003875e-13,1.5836354993987425e-19,5.733957419745558e-43,9.742289854622976e-17,0.0002442321478908073,6.3813924218546445e-31,1.8128682424961608e-17,4.203168494814725e-25,7.999356973364484e-19,1.4139916002860547e-16,3.995463982700173e-36,4.3929192250585356e-33,4.882504331396586e-20,6.739259364985281e-28,1.8176123943529488e-19,6.350046959650248e-21,4.8261144012996565e-20,2.06000650345882e-24,1.7637301597043702e-30,6.616645703787367e-27,1.2675065026389537e-32,1.4726678410755974e-26,-8.874662543201835e-22,9.266728297636338e-32,1.1452521997854236e-34,2.7586053276795026e-33
5.554325153898791e-09,0.0027149456784039327,0.1557,0.0,0.00461048847912924,0.6420938709021825,0.19888731328906087,-5.087247765780542e-20,1.6749114293296673e-20,4.740263835009433e-15,4.515346019153163e-25,2.7096144632979378e-15,1.9651037833432024e-21,0.00012156181016921394,1.4437539166243693e-16,3.1004242350692445e-24,6.790513621026104e-22,0.00301268658866972,2.0076908722497072e-19,1.2187928734955655e-10,1.0138378336169674e-32,5.25892188022718e-27,3.8239137003217865e-13,1.6001271711308186e-19,6.009372497357842e-43,9.88457834767558e-17,0.0002453481314053616,6.815975365802398e-31,1.84002671919287e-17,4.305537685468216e-25,8.164413448478768e-19,1.434925378333751e-16,4.156446481648146e-36,4.398985366022546e-33,5.002119578250489e-20,6.877983690767779e-28,1.8523394365966696e-19,6.3964705594034895e-21,4.8615440820987494e-20,2.038486937713132e-24,1.776435222639511e-30,6.804544601293447e-27,1.2690493850374843e-32,1.2193511501724954e-26,-8.846505015140285e-22,9.354608289407888e-32,1.1374524660297474e-34,2.8606518552533393e-33
5.586264899463024e-09,0.0027149456784039327,0.1557,0.0,0.004605933920938824,0.6420928181206935,0.19888374984303633,-5.0445122899051483e-20,1.7026473351180744e-20,4.8000374387056326e-15,4.771385758734179e-25,2.7492678275490255e-15,1.977541881003348e-21,0.00012143847241987552,1.4650698116258123e-16,3.168146179999262e-24,6.935381050518701e-22,0.0030162500338025426,2.0311753561796445e-19,1.2276603891428188e-10,1.0250497559771292e-32,5.3854598831316804e-27,3.8717624213519564e-13,1.6167123432086058e-19,6.2909458267767055e-43,1.0028186850105173e-16,0.000246462581320751,7.260178421980562e-31,1.8674075795339847e-17,4.361774284127203e-25,8.331907377210759e-19,1.4560612002520945e-16,4.141146856315681e-36,4.405275691729097e-33,5.0820706256681286e-20,7.023854125956315e-28,1.8875722380448293e-19,6.442900360456842e-21,4.896984461097522e-20,2.1345795723167596e-24,1.7870927275531357e-30,6.751968431218088e-27,1.2706552932351066e-32,1.5189510310237903e-26,-8.817918212659007e-22,9.443765329313192e-32,1.1612358981947294e-34,2.9657683106263292e-33
5.618204645027257e-09,0.0027149456784039327,0.1557,0.0,0.004601435721577941,0.6420917660954694,0.1988802427617608,-5.001270511390588e-20,1.7309660064251266e-20,4.8601842817803976e-15,5.033305246978303e-25,2.7892926393929612e-15,1.9901624193204996e-21,0.00012131665903918511,1.486587412937767e-16,3.2369591473337038e-24,7.082531103561587e-22,0.00301975711418623,2.0549489918261613e-19,1.2365303233439348e-10,1.0364012910130049e-32,5.514236829996731e-27,3.919902889555513e-13,1.6333910655676117e-19,6.5784016839808585e-43,1.0173122331643206e-16,0.00024757551278682433,7.714164529689853e-31,1.895011075537545e-17,4.389772174532808e-25,8.50186191817539e-19,1.4774023441724697e-16,4.304762860269401e-36,4.411705199779341e-33,5.099572299304359e-20,7.168009276275949e-28,1.923373613035311e-19,6.4893449434610946e-21,4.9324344538352835e-20,2.134342679654415e-24,1.7987168551774453e-30,6.932001143865558e-27,1.2722994321403552e-32,1.533871342263629e-26,-8.78886433761574e-22,9.534291273309032e-32,1.2077394606027337e-34,3.0740257964631643e-33
