Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(318),SX(259),SX(262),SX(450),C2HOX(465),C2H6O(236),SX(357),SX(497),OCCO(227),SX(387),SX(190),SX(577),SX(213),SX(496),S(309),SX(390),C2H4O3(79),SX(386),SX(747),SX(616),S(233),SX(1122),SX(1168),SX(1172),SX(217),SX(993)
8.367956866863472e-05,0.0028733546784512542,0.0915567593028733,0.0,0.005414704266514342,0.4485525735561915,5.7116888570235555e-12,0.4569005874399555,1.1624164757950096e-10,8.663964725438918e-14,2.3869446876871367e-08,1.0023861847402076e-10,1.0775926824239595e-19,0.00010309406578111904,1.3085672321969587e-11,1.2189791729679494e-18,1.895516648368602e-14,4.5583114765147463e-14,9.128542625852313e-10,1.714310873656121e-12,1.9464637577065137e-22,4.414605629501858e-15,4.8179263586890554e-14,4.3137391606705084e-19,9.155114864641468e-26,1.3013922208466405e-13,0.002938483558054517,3.9210483005733623e-14,3.237054316347195e-14,4.21693568896887e-24,1.0324937459276693e-11,3.4433573502161854e-13,7.321706281934991e-20,4.9272821193263763e-14,8.738995964481322e-29,6.469271349791527e-28,7.249806871610821e-23,1.7206493310148408e-22,1.89112195129901e-21,7.197242840479433e-30,1.1537093272934859e-28,3.090845398419265e-24,1.5726693723109876e-15,2.9570512625720112e-30,5.762770969118327e-29,1.1152762190306874e-21,8.316969624883698e-24,7.80076160332553e-30,8.904791421056624e-33,1.927511530054833e-22,5.702155845005182e-30,2.2293843579164647e-32,2.063660450675695e-31,5.421032322771687e-32,9.251207139800963e-31,3.6424250885938196e-32,2.440212992482101e-38,2.1377144613273845e-20,1.6719762985263945e-22,8.998585568850734e-40,2.1460609550150567e-24,9.667155099972259e-17,2.9428084917016478e-18,2.9346111463618754e-28,1.880727430503533e-38,3.809194636135287e-33,1.330776848130891e-29
8.939532752374998e-05,0.0028733546784512542,0.0915567593028733,0.0,0.005414704272363778,0.4485525719184169,6.273263175415105e-12,0.456900585825796,1.3249219375917863e-10,9.277913166024829e-14,2.5467331573004116e-08,1.1422338374608145e-10,1.285594150201012e-19,0.00010309406570430703,1.4670114178524505e-11,1.3015772109777868e-18,2.159234009253799e-14,5.005975593888109e-14,9.128542603388948e-10,1.829705466234475e-12,1.946470126122098e-22,4.535233172296042e-15,5.1706583031148165e-14,4.63130910116757e-19,9.785982636525956e-26,1.4827934601956615e-13,0.0029384835504998033,4.183533783660758e-14,3.6886069560790264e-14,4.786432303229476e-24,1.1848376270169383e-11,3.9042591523579435e-13,7.867423607454864e-20,5.315857244769873e-14,1.0037664299920345e-28,7.7157281998010135e-28,8.330834151450789e-23,1.836477843601494e-22,2.018426131973484e-21,8.570462996109534e-30,1.3764031511763457e-28,3.546805908126068e-24,1.694998127335501e-15,3.395169045024529e-30,7.026216997395391e-29,1.368858648567826e-21,1.0270502930398407e-23,9.481187885515304e-30,1.0996401217473186e-32,2.577053465714856e-22,7.619438332564516e-30,2.773611758435827e-32,2.7590824949233648e-31,6.629490429977463e-32,1.2323257804376917e-30,5.140440021272057e-32,3.4437945217535205e-38,2.5345545935620044e-20,1.9826018136709442e-22,1.2699420975403795e-39,2.5063712978781095e-24,1.1315434294905087e-16,3.436722191289471e-18,3.4271490332757424e-28,2.3442286725680557e-38,4.448520456479889e-33,1.5556459838691197e-29
9.511108637886523e-05,0.0028733546784512542,0.0915567593028733,0.0,0.005414704278155561,0.4485525702817167,6.871638877754014e-12,0.4569005842147063,1.498077561023339e-10,9.89294781612515e-14,2.706111745938847e-08,1.2908443813777515e-10,1.5154563577088276e-19,0.00010309406562652068,1.633284190690472e-11,1.3842575134294084e-18,2.440157417540206e-14,5.4830044156496085e-14,9.128542580890193e-10,1.944711141697544e-12,1.9464764781664716e-22,4.655551288207789e-15,5.525811902266845e-14,4.951264846077766e-19,1.041527568454927e-25,1.6755513586257827e-13,0.0029384835429208597,4.445345953328885e-14,4.168449455962843e-14,5.393251389836398e-24,1.3483265749999935e-11,4.395763334767452e-13,8.411875553528207e-20,5.703577721472272e-14,1.1430854073896303e-28,9.092942044851046e-28,9.489670558315706e-23,1.9519160539084548e-22,2.145301341787177e-21,1.0087044308324757e-29,1.6225018666180304e-28,4.035245012519301e-24,1.8170543361266013e-15,3.864631699827267e-30,8.464048112626462e-29,1.6586976487299005e-21,1.2550207151478396e-23,1.1417647549006321e-29,1.343723663295848e-32,3.3791822698808942e-22,9.986329471382264e-30,3.414217745606962e-32,3.617869314993761e-31,8.006493521253232e-32,1.6109872548991756e-30,7.08453975018519e-32,4.746226202292251e-38,2.9737285370863605e-20,2.326387642519029e-22,1.750230576909546e-39,2.9022971146394138e-24,1.3128837215282839e-16,3.979443198844816e-18,3.968358275650487e-28,2.885038173260081e-38,5.151022844399168e-33,1.8028609179488333e-29
9.999999999999998e-05,0.0028733546784512542,0.0915567593028733,0.0,0.005414704283065018,0.44855256888263445,7.415204068115901e-12,0.4569005828391077,1.6546434351465931e-10,1.0419796094019098e-13,2.8421100935854624e-08,1.424855883335671e-10,1.7297733355516233e-19,0.0001030940655592382,1.781518326746925e-11,1.4550502204881021e-18,2.6941085433077844e-14,5.91635701681587e-14,9.128542561620043e-10,2.042759467660371e-12,1.9464818983619608e-22,4.758219188354422e-15,5.8314582429739e-14,5.226780936779987e-19,1.0952276617529455e-25,1.849365894129212e-13,0.0029384835364197276,4.6687512603968564e-14,4.6011503291972193e-14,5.9420625262523465e-24,1.497092672813782e-11,4.840667923790821e-13,8.876528890186605e-20,6.034495507663345e-14,1.2698036267979011e-28,1.0376830869491606e-27,1.0542808377521497e-22,2.0503332029683203e-22,2.25346913515985e-21,1.1500353459494785e-29,1.8519573024906848e-28,4.478881016687767e-24,1.921226965560892e-15,4.291134447700251e-30,9.841049988307682e-29,1.937270961574308e-21,1.478828902321523e-23,1.3298578719559975e-29,1.5833508348120372e-32,4.20290865580931e-22,1.2416306592158456e-29,4.048267671521027e-32,4.4997792535328725e-31,9.326427624639322e-32,1.9992929570321673e-30,9.16731152538325e-32,6.141559676729601e-38,3.3842203154383776e-20,2.6477392717038607e-22,2.2647778903525325e-39,3.2703570818112266e-24,1.4816313523316604e-16,4.483955530628119e-18,4.47146527517842e-28,3.4147009925671043e-38,5.8040676184437685e-33,2.032761318906047e-29
0.00010082684523398049,0.0028733546784512542,0.0915567593028733,0.0,0.005414704283891368,0.44855256864609017,7.510196965907732e-12,0.4569005826066786,1.6818945700914314e-10,1.050896723183729e-13,2.865081504997302e-08,1.4481461987928653e-10,1.767655214679627e-19,0.00010309406554779236,1.8071237959089007e-11,1.4670302641917547e-18,2.7383051526407234e-14,5.992090765045879e-14,9.128542558358704e-10,2.0593121107099667e-12,1.9464828138818903e-22,4.7755607709479526e-15,5.883318374804686e-14,5.273543303104805e-19,1.1042982755567037e-25,1.8795730751553706e-13,0.0029384835353185625,4.706486536701002e-14,4.676350597156766e-14,6.037605267728098e-24,1.5230720755037475e-11,4.918160413563075e-13,8.95501814164054e-20,6.090395833441949e-14,1.2919270410968976e-28,1.0603750163446354e-27,1.0726579707388806e-22,2.0669481173860115e-22,2.2717301663946443e-21,1.1750104653635395e-29,1.8925149996951406e-28,4.556273774479365e-24,1.938824212215327e-15,4.3655469816375474e-30,1.0087916024661784e-28,1.9873014288135905e-21,1.5195067844756844e-23,1.3638623067872216e-29,1.6269038740553586e-32,4.35587416606979e-22,1.2867494680406667e-29,4.164018943768981e-32,4.663549415734847e-31,9.563155593175656e-32,2.0713538257469442e-30,9.562376988886547e-32,6.406230065976552e-38,3.456901244743358e-20,2.704638805792275e-22,2.362378537577482e-39,3.335360177900307e-24,1.511448884134947e-16,4.573056506095937e-18,4.560318057699522e-28,3.510774749760285e-38,5.919400629583836e-33,2.0733710539043655e-29
0.00010654260408909575,0.0028733546784512542,0.0915567593028733,0.0,0.005414704289572955,0.448552567011537,8.19243863487158e-12,0.456900581001705,1.8763854403343128e-10,1.1125875120282814e-13,3.0236434831726195e-08,1.6140667544367413e-10,2.0426133888144953e-19,0.00010309406546815477,1.9882542234275195e-11,1.5499047177894133e-18,3.0536975023096014e-14,6.536022739124702e-14,9.128542535797311e-10,2.1734938044625332e-12,1.946489133310583e-22,4.895262412191426e-15,6.243111721728022e-14,5.598083831627722e-19,1.1669098535741712e-25,2.0947645811754775e-13,0.0029384835276938573,4.9669572564690585e-14,5.212076200614383e-14,6.719699697955476e-24,1.7091832779196525e-11,5.471734929808525e-13,9.49682575798441e-20,6.476283276289432e-14,1.4503589465813886e-28,1.2250672071263747e-27,1.204178198495299e-22,2.1815594163302897e-22,2.3976965398454506e-21,1.3562413080594726e-29,2.186895073659462e-28,5.1099791381422955e-24,2.060299603081944e-15,4.8980017263468136e-30,1.1909503300172231e-28,2.357185756066821e-21,1.8247319598411025e-23,1.6174951449188186e-29,1.9537027242274442e-32,5.530417576129074e-22,1.6331455875787485e-29,5.03727081577924e-32,5.92105618696623e-31,1.1310552297176467e-31,2.6242910551889933e-30,1.267057574462864e-31,8.488538366823151e-38,3.985704836706164e-20,3.118634595024223e-22,3.1302568742268336e-39,3.8070867315042896e-24,1.7279535844293002e-16,5.219653228622178e-18,5.205113670438342e-28,4.2293579720430396e-38,6.75636056846951e-33,2.3681271615817236e-29
0.000112258362944211,0.0028733546784512542,0.0915567593028733,0.0,0.005414704295202127,0.4485525653780569,8.921973552867343e-12,0.4569005793997778,2.081563780973585e-10,1.1743578780482256e-13,3.181798726471111e-08,1.788532705257419e-10,2.3407054777550685e-19,0.0001030940653876424,2.1763864816242204e-11,1.6328891867222598e-18,3.386356572071468e-14,7.117674383134399e-14,9.128542513208976e-10,2.287242924865162e-12,1.946495436494745e-22,5.0146570015820675e-15,6.605128876399143e-14,5.924828379114303e-19,1.2293620445491016e-25,2.321030802795987e-13,0.0029384835200477635,5.2267598309050716e-14,5.775389480617667e-14,7.439734226062057e-24,1.9067670794082946e-11,6.056765702012089e-13,1.0037281255989743e-19,6.861220697221302e-14,1.6184462938450076e-28,1.4035940460317346e-27,1.343545114735566e-22,2.295736608873837e-22,2.5231857984283456e-21,1.5526423714587654e-29,2.5060431462352187e-28,5.696425959424729e-24,2.181474954205932e-15,5.4620624778656766e-30,1.39405171355946e-28,2.7708725857201583e-21,2.1752486418619293e-23,1.9059854766862846e-29,2.3289943707180147e-32,6.927369198011562e-22,2.0450462368920667e-29,6.049784545465529e-32,7.416680878830789e-31,1.325971903909003e-31,3.281261528581997e-30,1.651475985199609e-31,1.1063912696691787e-37,4.561738853918229e-20,3.5696287717998694e-22,4.079959882879252e-39,4.3190071413825994e-24,1.9631144832785074e-16,5.9213301281974785e-18,5.904836035358924e-28,5.049004391211193e-38,7.664616725955222e-33,2.6880811833137634e-29
0.00011797412179932626,0.0028733546784512542,0.0915567593028733,0.0,0.005414704300780809,0.4485525637456496,9.702507984865725e-12,0.456900577800889,2.297444214779846e-10,1.236199354227478e-13,3.339548278215607e-08,1.9714700096256378e-10,2.6622628150906623e-19,0.00010309406530629253,2.3712198890091967e-11,1.7159910942172187e-18,3.7363060919145735e-14,7.73999626285866e-14,9.128542490596754e-10,2.4005475488142533e-12,1.9465017234765298e-22,5.1337453267378924e-15,6.969310077037488e-14,6.253721815571206e-19,1.2916547764169826e-25,2.558275762550226e-13,0.0029384835123812893,5.485895973874044e-14,6.366051397122522e-14,8.197902580907138e-24,2.115928210857987e-11,6.673526138042329e-13,1.057637325307987e-19,7.245194838258335e-14,1.7962565116933789e-28,1.5961530407152058e-27,1.4907727395472435e-22,2.4094677332079517e-22,2.6481847952193745e-21,1.7644307271274712e-29,2.850313955103253e-28,6.315676873602884e-24,2.302346479859131e-15,6.057789091975743e-30,1.619268636801418e-28,3.230888829600067e-21,2.5759402049394293e-23,2.2328966116046465e-29,2.758007332591399e-32,8.572509575683524e-22,2.530036045049089e-29,7.219047762992036e-32,9.17802503340996e-31,1.5421680256209757e-31,4.054304664613657e-30,2.1209544723092977e-31,1.420913845858037e-37,5.186570121067025e-20,4.0588494586734777e-22,5.239803222817041e-39,4.8726557795841686e-24,2.217650093527817e-16,6.680189459551666e-18,6.661581551621126e-28,5.978238893811208e-38,8.646890277052764e-33,3.034186161104261e-29
0.00012940563950955677,0.0028733546784512542,0.0915567593028733,0.0,0.00541470431179465,0.4485525604840524,1.1431810747519448e-11,0.45690057461219574,2.7613741841182137e-10,1.3600650653120402e-13,3.6538344669577947e-08,2.362459695628265e-10,3.3769062812000814e-19,0.00010309406514122928,2.7797369109865854e-11,1.882572016548912e-18,4.4881783275806265e-14,9.118777615935566e-14,9.128542445313535e-10,2.6257822269606566e-12,1.9465142490014122e-22,5.371006324724278e-15,7.703941549027317e-14,6.917748980944468e-19,1.4157625211477562e-25,3.065314344462463e-13,0.002938483496991511,6.002175798900797e-14,7.62845589027835e-14,9.829388503621328e-24,2.569391121057003e-11,8.003303918673233e-13,1.16504505626528e-19,8.010231280775886e-14,2.1813094268050632e-28,2.0240427265939333e-27,1.8088513746111073e-22,2.6355505666407652e-22,2.8966667098800363e-21,2.2349116464558697e-29,3.615436861908958e-28,7.652745401741821e-24,2.543171917969732e-15,7.344399837003195e-30,2.1407477236973097e-28,4.3000359241700454e-21,3.54903270653636e-23,3.0174325861098936e-29,3.79987919687323e-32,1.2716330940526796e-21,3.751341504070394e-29,1.0106840329598275e-31,1.361454343102381e-30,2.042779278668931e-31,5.9995285579838846e-30,3.3654010597798693e-31,2.2546186749987063e-37,6.588728781329409e-20,5.156755164017684e-22,8.314199887519709e-39,6.111292853240746e-24,2.7877280641369956e-16,8.377888576016741e-18,8.354551707105848e-28,8.201013710577881e-38,1.0844405506402174e-32,3.808665273591886e-29
0.0001396940054487642,0.0028733546784512542,0.0915567593028733,0.0,0.005414704321554741,0.44855255755228246,1.3201333619895667e-11,0.45690057175268545,3.215675438894356e-10,1.4717158936868638e-13,3.935314983627821e-08,2.742569319494159e-10,4.1029170882381527e-19,0.00010309406499019295,3.16711098478446e-11,2.032951172165494e-18,5.224260990535804e-14,1.0529599651112145e-13,9.128542404509851e-10,2.8268809703870774e-12,1.9465254669837688e-22,5.583501659333444e-15,8.371977928236826e-14,7.5222285112593045e-19,1.5269163755122215e-25,3.558220145121159e-13,0.002938483483082059,6.46456554945814e-14,8.855720866048707e-14,1.1429979606253626e-23,3.0181118251007135e-11,9.311259835904841e-13,1.2612434579171924e-19,8.695433740273331e-14,2.56178020760708e-28,2.4586711879966703e-27,2.1220894469394227e-22,2.837406983766754e-22,3.1185219857264777e-21,2.712659745608934e-29,4.392730053324271e-28,8.9686100984503e-24,2.7588659252362486e-15,8.610972991158889e-30,2.6975056750623375e-28,5.446131207205967e-21,4.652159236978107e-23,3.895566813507568e-29,4.980975799039036e-32,1.75766948032384e-21,5.183473300348832e-29,1.3455701336530416e-31,1.8818217008267296e-30,2.5770556248476523e-31,8.279070437873064e-30,4.909506853845627e-31,3.289077090595916e-37,8.032612214732889e-20,6.287404814843743e-22,1.2128902571164908e-38,7.384239882281412e-24,3.374301734753531e-16,1.0122567828495307e-17,1.0094371144421448e-27,1.0667740609114985e-37,1.3102732192748642e-32,4.604709553789685e-29
0.00014998237138797165,0.0028733546784512542,0.0915567593028733,0.0,0.005414704331183361,0.44855255462398647,1.5196874361979504e-11,0.45690056890289926,3.704912301789586e-10,1.5834947389770244e-13,4.2154971635015985e-08,3.1489545374665427e-10,4.9085434812272275e-19,0.00010309406483705388,3.571125563398891e-11,2.1837825434641254e-18,6.016787104264298e-14,1.2120562287358852e-13,9.128542363680728e-10,3.026415102875888e-12,1.9465366331240707e-22,5.7950168548429084e-15,9.046246021103193e-14,8.132945671543246e-19,1.6375578224378325e-25,4.0851784502514357e-13,0.002938483469123997,6.924822515836701e-14,1.0167813029683692e-13,1.3156907026952864e-23,3.505882796822492e-11,1.072605057825794e-12,1.3569990447271677e-19,9.37748521372587e-14,2.9748150466303455e-28,2.9409019525622804e-27,2.4608945291964325e-22,3.037693308196894e-22,3.338651613960515e-21,3.24261371918143e-29,5.255262546715433e-28,1.0391133814833755e-23,2.973567804641674e-15,9.98053417093443e-30,3.34420659563539e-28,6.781759047896917e-21,6.008810273523922e-23,4.9645080214545816e-29,6.4335158267028e-32,2.369339288176848e-21,6.985435726501705e-29,1.767286588715655e-31,2.536696544328319e-30,3.197186119186974e-31,1.1146148168107991e-29,6.947886651633632e-31,4.654669317733064e-37,9.657493024235696e-20,7.559853685829305e-22,1.7164705795560418e-38,8.816401609511884e-24,4.0348969626387097e-16,1.2085421625445997e-17,1.2051757409437056e-27,1.363529898193072e-37,1.5643465737510426e-32,5.500338019063883e-29
0.00016027073732717908,0.0028733546784512542,0.0915567593028733,0.0,0.005414704340693166,0.4485525516991647,1.744195742611875e-11,0.45690056606279217,4.229190677042392e-10,1.6953752620582106e-13,4.4943869951187086e-08,3.5811729418641637e-10,5.794637009945977e-19,0.00010309406468204998,3.989777434253353e-11,2.335075441926437e-18,6.865927887457158e-14,1.391038007038371e-13,9.128542322846745e-10,3.2243629208355526e-12,1.946547747666437e-22,6.005556432097204e-15,9.726516665675072e-14,8.749684886322712e-19,1.747689048935686e-25,4.645615847811774e-13,0.002938483455124231,7.382956535420168e-14,1.1563304110821476e-13,1.5011135713970238e-23,4.033249041073381e-11,1.2249108458393695e-12,1.452313314260404e-19,1.0056394476324841e-13,3.420847043365098e-28,3.4712421963712296e-27,2.825270928187905e-22,3.2363877706425133e-22,3.557031668488893e-21,3.825331718957205e-29,6.203946042198904e-28,1.1920313236330814e-23,3.1872804609458366e-15,1.1453094388460572e-29,4.087715186969993e-28,8.321723730038503e-21,7.65916966160811e-23,6.253546675691251e-29,8.20052305419197e-32,3.125525603797881e-21,9.21277056576996e-29,2.2935316179705508e-31,3.346295759129256e-30,3.909409274136969e-31,1.4689181153464328e-29,9.578861884384246e-31,6.4172647671435355e-37,1.147136326459414e-19,8.980366269522786e-22,2.366451199538276e-38,1.0416840343186461e-23,4.77375840939999e-16,1.427886632927732e-17,1.4239092280619368e-27,1.7163740262676856e-37,1.8482677977003585e-32,6.50113191296804e-29
0.00017055910326638652,0.0028733546784512542,0.0915567593028733,0.0,0.00541470435009694,0.44855254877781703,1.996017932837043e-11,0.4569005632323198,4.788617578054226e-10,1.8073380491337087e-13,4.771990439396869e-08,4.038783486973999e-10,6.761853323776234e-19,0.00010309406452542682,4.4210438284921285e-11,2.4868302235802775e-18,7.771856220907202e-14,1.5917821697433586e-13,9.128542282028549e-10,3.4207159109596003e-12,1.9465588108542642e-22,6.215124891087816e-15,1.041259537169589e-13,9.372261469438927e-19,1.8573123269708185e-25,5.238960708271126e-13,0.002938483441089705,7.838977400219627e-14,1.3040770240347882e-13,1.6993597472091717e-23,4.60074052794847e-11,1.3881829831898576e-12,1.5471880506643157e-19,1.0732173364524673e-13,3.900349734950107e-28,4.0500824105996276e-27,3.215218572718537e-22,3.433481833549017e-22,3.773652765879627e-21,4.461243665274041e-29,7.239482501907144e-28,1.3556146028426294e-23,3.4000076857430603e-15,1.3028658171893243e-29,4.934896067121176e-28,1.0080829646628125e-20,9.646606122389704e-23,7.794294387585977e-29,1.0328431181908636e-31,4.046054910584871e-21,1.1923792055496134e-28,2.9445782688005576e-31,4.331846264549756e-30,4.719912635987037e-31,1.900106917595691e-29,1.2909371445346292e-30,8.648506026288435e-37,1.348190044890648e-19,1.0554960522479166e-21,3.189251299052442e-38,1.2194647968289035e-23,5.595144543570349e-16,1.671535885275665e-17,1.6668797973953237e-27,2.131605698986019e-37,2.1636493236096932e-32,7.612677841968677e-29
