Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(318),SX(259),SX(262),SX(450),C2HOX(465),C2H6O(236)
1.0159931258127678e-21,0.00053584454179025,0.0915567593028733,0.0,0.0015769904864844394,0.4515426283560965,1.4839843443485616e-55,0.4569006123410269,1.302552173300883e-69,1.1252930182412601e-82,3.831986909221378e-45,1.8476449377730562e-108,1.176649308578434e-130,1.6648435730186315e-15,1.0120376072290701e-42,2.452489307930244e-50,8.275220925975386e-62,1.0120376317537139e-42,5.966900078597634e-23,1.0107004243149578e-55,4.640695551382312e-42,6.413391836544618e-36,2.0323939148972155e-67,6.8233474530672895e-90,2.0407271845850252e-80,7.078520463925801e-103,2.6013180828453375e-15,3.089095347975924e-60,3.852726807892042e-94,1.3107837441853356e-103,5.948415938689432e-124,9.380606576174259e-110,2.254502599671044e-80,1.6650589086243292e-100,1.0308108895292565e-139,1.1130554179759857e-112,5.447556315896508e-159,2.1754123803012406e-85,3.6073388328124766e-86,7.090408887463308e-123,3.319657748727652e-138,4.256445074598005e-145,2.9785542091321965e-97,6.152319482353311e-155,6.83410964528668e-163,3.794805439806763e-171,1.0234082352836878e-202
2.0328689563395344e-21,0.00053584454179025,0.0915567593028733,0.0,0.0015769904864801696,0.45154262835609305,1.1880898283638825e-54,0.4569006123410269,4.1733129133606475e-68,3.605338203398212e-81,7.667303086465989e-45,4.739749976776282e-106,1.508231876603638e-128,3.3311335783215e-15,4.050787875022359e-42,1.963482664881156e-49,1.3255762223263337e-60,4.050788071368629e-42,1.1938984258023413e-22,8.091807006357444e-55,1.8574874658195047e-41,2.5670281127539446e-35,3.255614336191404e-66,4.374035561821052e-88,1.634236765381423e-79,2.2685186450413438e-101,5.204896216142259e-15,1.2456753000801831e-59,2.469750393207657e-92,1.6805500510557625e-101,3.051908413156366e-121,2.4064002589505894e-107,1.8054310613311777e-79,5.336164387989845e-99,5.291945570097851e-137,3.565204468194938e-111,1.1186658423971883e-155,6.969963226850664e-84,5.778459753811159e-85,1.8188562176661615e-120,4.255145141303137e-136,4.370336141917064e-142,9.54564051087115e-96,6.317077812001796e-152,1.4034270693262384e-159,1.5585749800504531e-167,1.6848778068200445e-198
4.066620617393068e-21,0.00053584454179025,0.0915567593028733,0.0,0.0015769904864716298,0.45154262835608616,9.508329904577412e-54,0.4569006123410269,1.336284091521254e-66,1.1544188733476704e-79,1.533793544859087e-44,1.2146290920401087e-103,1.931895816356461e-126,6.6637135888910924e-15,1.6208427895516822e-41,1.5713828744422507e-48,2.12215551321494e-59,1.6208429466883716e-41,2.3883152616808735e-22,6.47599792121885e-54,7.432368113162106e-41,1.0271456159874093e-34,5.212011549031303e-65,2.801654230445814e-86,1.3080516416093025e-78,7.264728129338031e-100,1.0412052482702012e-14,5.132110986274717e-59,1.5819229977475797e-90,2.15286336549284e-99,1.564196680800315e-118,6.166746819444045e-105,1.445077438952519e-78,1.7088498982268475e-97,2.713115348413664e-134,1.141414422802823e-109,2.294110667368615e-152,2.2317958852210398e-82,9.250916855918161e-84,4.661027840985047e-118,5.450419838691717e-134,4.481242128174746e-139,3.0568894099620656e-94,6.477678131259383e-149,2.8782151710325735e-156,6.3928018737757736e-164,2.767181218368569e-194
8.134123939500134e-21,0.00053584454179025,0.0915567593028733,0.0,0.0015769904864545504,0.4515426283560724,7.608109259762758e-53,0.4569006123410269,4.277427912756313e-65,3.695316595007055e-78,3.0679200295041205e-44,3.111054203458418e-101,2.4737011058615236e-124,1.3328873609885703e-14,6.484426587548947e-41,1.257345047668057e-47,3.396436150833157e-58,6.484427844881205e-41,4.777148933411443e-22,5.181931186047444e-53,2.9734302201838194e-40,4.109251300926507e-34,8.341640141251485e-64,1.7937851891307328e-84,1.0467061112132417e-77,2.325682803073352e-98,2.082636501568516e-14,2.289696791652423e-58,1.0128411557695182e-88,2.756790479782288e-97,8.012832508459312e-116,1.5795014173305142e-102,1.1563563209813039e-77,5.470364869300867e-96,1.390046967664758e-131,3.6534112136320724e-108,4.701495725384395e-149,7.144151331556374e-81,1.4805795575677725e-82,1.1938317812672834e-115,6.979004240259585e-132,4.591873168955569e-136,9.785701333850683e-93,6.638198354920749e-146,5.89907934611863e-153,2.6204886728935313e-160,4.539226367448568e-190
1.626913058371427e-20,0.00053584454179025,0.0915567593028733,0.0,0.0015769904864203915,0.4515426283560449,6.087066430155456e-52,0.4569006123410269,1.3689879822426744e-63,1.1827143405145926e-76,6.13617319433851e-44,7.966345591298048e-99,3.166921225939127e-122,2.6659193651296627e-14,2.5939817358618684e-40,1.0059715477203158e-46,5.435088347610003e-57,2.593982741823183e-40,9.554816276766602e-22,4.146176870338521e-52,1.189468094757802e-39,1.6438342972437758e-33,1.3348555409321868e-62,1.1482540968896491e-82,8.374705906554542e-77,7.446162889716458e-97,4.165499008110603e-14,1.2944293452653288e-57,6.4834940039651695e-87,3.529409306817057e-95,4.103628443479078e-113,4.0445628358205704e-100,9.252063665450257e-77,1.7508451302614956e-94,7.119421923151165e-129,1.169242145362157e-106,9.631886810811935e-146,2.2866101354564695e-79,2.3692875117685165e-81,3.056986147667132e-113,8.934771977696141e-130,4.70365117589345e-133,3.1320085422820885e-91,6.801024462813231e-143,1.208755262526085e-149,1.0739064447421619e-156,7.441551004484619e-186
3.253914387214254e-20,0.00053584454179025,0.0915567593028733,0.0,0.0015769904863520735,0.4515426283559899,4.8698860872807047e-51,0.4569006123410269,4.381099255670094e-62,3.7851855203705617e-75,1.2272682652900874e-43,2.0396431212701283e-96,4.054160276127705e-120,5.3319833731805245e-14,1.0376349159691284e-39,8.048154442711763e-46,8.69677545509265e-56,1.037635720776385e-39,1.9110150963053e-21,3.317480257008121e-51,4.7580596377600585e-39,6.57560475185746e-33,2.135921304193536e-61,7.3495551241361e-81,6.700185354974222e-76,2.3896240380549535e-95,8.331224020976608e-14,1.123392128619786e-56,4.1498516212250676e-85,4.518095676570674e-93,2.1013252280923656e-110,1.0355394121066134e-97,7.402290741044026e-76,5.6032534756106535e-93,3.645748437951712e-126,3.7419340712376596e-105,1.972936220519345e-142,7.318543538601688e-78,3.7912359648269935e-80,7.826865980065212e-111,1.1437921572332193e-127,4.8173337193163315e-130,1.0023358815144518e-89,6.967929704785861e-140,2.476838878373825e-146,4.401045122418615e-153,1.219588590963462e-181
6.507917044899908e-20,0.00053584454179025,0.0915567593028733,0.0,0.0015769904862154378,0.45154262835587994,3.896004164550391e-50,0.4569006123410269,1.4020057990650558e-60,1.2114409137842463e-73,2.4545751633788457e-43,5.22180014543888e-94,5.190309384068125e-118,1.0664111388356961e-13,4.150624108249502e-39,6.438676386150996e-45,1.3915353282857742e-54,4.1506305468603825e-39,3.82208203339301e-21,2.654657285568681e-50,1.90325749832925e-38,2.6302954139596325e-32,3.4175894230318944e-60,4.703932888809786e-79,5.360322513967789e-75,7.816910341543074e-94,1.6662674045835934e-13,1.41835504882866e-55,2.656032888969677e-83,5.783432441280107e-91,1.0759434316416042e-107,2.6511402301149755e-95,5.922961599950116e-75,1.79318696440325e-91,1.8667724519689943e-123,1.1976303381448479e-103,4.0408891725764555e-139,2.3425535169264404e-76,6.06683664879896e-79,2.003796666344275e-108,1.4643326497604862e-125,4.933334943107219e-127,3.2076274561166183e-88,7.1409021945062e-137,5.076646695460839e-143,1.8041181335350013e-149,1.998464779199067e-177
1.3015922360271215e-19,0.00053584454179025,0.0915567593028733,0.0,0.0015769904859421662,0.45154262835566,3.1168448340147346e-49,0.4569006123410269,4.486505023515404e-59,3.8775516689045384e-72,4.909269062745134e-43,1.3368121193334653e-91,6.647652131392109e-116,2.1328367415008697e-13,1.660266532021465e-38,5.151002248162992e-44,2.226499212022588e-53,1.6602716829712992e-38,7.644215906890155e-21,2.124727179219144e-49,7.613066807043361e-38,1.0521288680724594e-31,5.468214165010033e-59,3.010566648546605e-77,4.288398045711472e-74,2.9360788252920756e-92,3.3325574092063866e-13,2.1177546305466266e-54,1.6998954300715901e-81,7.402917235048536e-89,5.508960086064558e-105,6.787078013203367e-93,4.744223062052184e-74,5.739900833011527e-90,9.55820079674914e-121,3.8347422806236765e-102,8.275991246864039e-136,7.499703414220043e-75,9.71119040214498e-78,5.129837665184431e-106,1.87550389716144e-123,5.051887524403131e-124,1.0264819489205859e-86,7.323124087432771e-134,1.0412378489892007e-139,7.400616537215276e-146,3.274496314961935e-173
2.603193299101383e-19,0.00053584454179025,0.0915567593028733,0.0,0.0015769904853956231,0.4515426283552201,2.4934978826446634e-48,0.4569006123410269,1.4356954454736848e-57,1.2413832247139233e-70,9.819938521825934e-43,3.422233601580736e-89,8.52921494034669e-114,4.265687945350759e-13,6.641099903253402e-38,4.1208262634038694e-43,3.562438269973556e-52,6.641141111096586e-38,1.528848365117135e-20,1.7013536734690288e-48,3.045209707325829e-37,4.208536875362401e-31,8.749131751136268e-58,1.9267528797715357e-75,3.431276019201033e-73,2.0521669173303155e-90,6.665137417055686e-13,3.3277773494104574e-53,1.0879357157885276e-79,9.475687595638642e-87,2.820583424526266e-102,1.7374893214887332e-90,3.831997254279366e-73,1.8407918290905782e-88,4.893824614523894e-118,1.2300431190850393e-100,1.6949186618002638e-132,2.4020963620229116e-73,1.5564109348092337e-76,1.3132361155691984e-103,2.4064993177663625e-121,5.173119389944891e-121,3.2852849729619275e-85,7.520608232826632e-131,2.1386312422907747e-136,3.040070874526885e-142,5.365020796144025e-169
5.206395425249906e-19,0.00053584454179025,0.0915567593028733,0.0,0.0015769904843025368,0.4515426283543403,1.9948157753235506e-47,0.4569006123410269,4.594247586512484e-56,3.975996522983258e-69,1.9661784080081583e-42,8.760678302218556e-87,1.1020862412399966e-111,8.531390347128707e-13,2.6564467144090076e-37,3.296670811126469e-42,5.699950075860812e-51,2.6564796807813353e-37,3.0577019128881345e-20,1.3635859350578316e-47,1.218060977874361e-36,1.6834190291690654e-30,1.399838516977756e-56,1.2330858876221891e-73,2.7485360673255334e-72,3.504904468584106e-88,1.3330297427169129e-12,5.3002068665636674e-52,6.962690005903714e-78,1.2128528757042607e-84,1.444099411346248e-99,4.4478514885105463e-88,3.2991460544171493e-72,5.99293776539848e-87,2.505585817552255e-115,3.973569492553998e-99,3.471066222852834e-129,7.700621553858169e-72,2.5069694409871024e-75,3.361792103945618e-101,3.111064635562002e-119,5.297079913942815e-118,1.0526297391411628e-83,7.745359766957242e-128,4.405075083730771e-133,1.2523646859898736e-138,8.789834386641997e-165
1.0412799677546951e-18,0.00053584454179025,0.0915567593028733,0.0,0.0015769904821163643,0.4515426283525807,1.5958734687697354e-46,0.4569006123410269,1.4701627863505757e-54,1.274594761727017e-67,3.967358203291062e-42,2.2425837911738376e-84,1.463797697932694e-109,1.7062795126997286e-12,1.0625800348339176e-36,2.6373405921430936e-41,9.12001429793188e-50,1.062606407970856e-36,6.115409004089178e-20,1.09486870750356e-46,4.872042096555391e-36,6.733684661934516e-30,2.2396541727177227e-55,7.89121447138239e-72,2.221436146132249e-71,8.412464256798341e-86,2.6660617425055403e-12,8.470656240715708e-51,4.4559530768710295e-76,1.5523468640700504e-82,7.393296806073583e-97,1.1385741713695652e-85,4.132946151293852e-71,2.1797580349070348e-85,1.282786125636474e-112,1.319490968015227e-97,7.10811065698239e-126,2.4730855589081934e-70,4.118442019012909e-74,8.605612022936608e-99,4.1480225916829254e-117,5.423726445491665e-115,3.4027977109831184e-82,8.021749561562214e-125,9.124485777595424e-130,5.1881831771426104e-135,1.4400150347996103e-160
2.0825608182141043e-18,0.00053584454179025,0.0915567593028733,0.0,0.0015769904777440194,0.4515426283490615,1.276729291738892e-45,0.4569006123410269,4.704526692736204e-53,4.0932543763416753e-66,8.494689204188452e-42,5.740212651686062e-82,2.147005483770795e-107,3.4125604591985146e-12,4.25032282505601e-36,2.109874087930682e-40,1.459227454237409e-48,4.250533810307241e-36,1.223082316912744e-19,8.822929742386448e-46,1.9486516891694797e-35,2.6934755635868014e-29,3.58315465080877e-54,5.0496682986721634e-70,1.9220824451252306e-70,2.1353881788291867e-83,5.33212573314655e-12,1.3549221136382002e-49,2.8515807264309706e-74,1.986726177494481e-80,3.7848410741743395e-94,2.914344166043255e-83,1.286397479836414e-69,1.3682413889208686e-83,6.567057590140732e-110,4.836354335057593e-96,1.4554703773447076e-122,7.970719527155287e-69,7.281664980855638e-73,2.202728756014211e-96,6.244325397922641e-115,5.552862360880696e-112,1.177055336955437e-80,8.399498978678538e-122,1.9108118309824062e-126,2.172969732710266e-131,2.3589221705030273e-156
4.165122519132923e-18,0.00053584454179025,0.0915567593028733,0.0,0.0015769904689993293,0.4515426283420231,1.0214311237887599e-44,0.4569006123410269,1.5054495134129038e-51,1.3191518542881602e-64,2.5948897415986596e-41,1.4690795582615757e-79,2.7807980279360334e-105,6.825122314296361e-12,1.7001296572291154e-35,1.6878999750992667e-39,2.334840479294117e-47,1.7002984454914592e-35,2.446165142974865e-19,7.160704439890084e-45,7.793278444447484e-35,1.0773905570056938e-28,5.732103406341326e-53,3.230872823939051e-68,2.465578828638455e-69,5.45932304351014e-81,1.0664253678683585e-11,2.1677335153997792e-48,1.8247139547527767e-72,2.542292428555216e-78,1.9372933571464288e-91,7.458621822092963e-81,7.1457729174013875e-68,2.1548534768413946e-81,5.2292736884410577e-107,1.5502984774900808e-94,4.6983951800468094e-119,2.58700632220566e-67,1.6152887313244462e-71,5.637392636368401e-94,9.760805030221478e-113,8.964351782975974e-109,6.024280070399009e-79,1.3981628855290377e-118,6.360194944238306e-123,1.4464309975240708e-127,5.628832436016093e-151
8.33024592097056e-18,0.00053584454179025,0.0915567593028733,0.0,0.0015769904515099498,0.4515426283279463,8.172207491217518e-44,0.4569006123410269,4.817440326732569e-50,4.2808697494499594e-63,1.9525007863005743e-40,3.758715172823442e-77,1.3966878234134284e-102,1.3650245872893077e-11,6.80051960382882e-35,1.3503203564867914e-38,3.7359865610139655e-46,6.801869910158126e-35,4.892330767316985e-19,5.892338301602972e-44,3.1162477498450346e-34,4.309562825630488e-28,9.168338168900827e-52,2.066585844538883e-66,7.910531103936256e-68,1.3966125705480183e-78,2.132850942677772e-11,3.4683515298531023e-47,1.1674346605240743e-70,3.252295835445335e-76,9.913346903475075e-89,1.9083301838570115e-78,4.4863268856182235e-66,5.085097106687861e-79,2.6780033472353507e-104,1.9366892871896516e-92,9.618768265731772e-116,8.511211572282939e-66,5.5590870406146925e-70,1.4423552763054618e-91,5.900586996923826e-110,9.174463262549582e-106,7.706950995148861e-77,1.5555060411986097e-115,1.4153673581794858e-119,6.4381159354905646e-124,9.214576083533721e-147
1.6660492724645833e-17,0.00053584454179025,0.0915567593028733,0.0,0.001576990416531192,0.45154262829979264,6.538977776194232e-43,0.4569006123410269,1.54158141405826e-48,1.4080121493361963e-61,2.6841367584095967e-39,9.611419356495181e-75,7.290718370513591e-100,2.7300492383690013e-11,2.7202079729111887e-34,1.0802565869504535e-37,5.978349695099937e-45,2.721288218043049e-34,9.784661904872746e-19,4.975911597235573e-43,1.2456487134140765e-33,1.723825197345398e-27,1.4659656637526834e-50,1.3211149057402592e-64,4.43167071840508e-66,3.571222973949211e-76,4.265702035104632e-11,5.5494633121122795e-46,7.466688911477009e-69,4.158235451534763e-74,5.069907461999288e-86,4.879814242799645e-76,2.8643446167309658e-64,1.287979243967678e-76,1.3698569189275581e-101,2.475185051791752e-90,1.9663623383919433e-112,2.872562387742671e-64,2.912657084189584e-68,3.688247734771554e-89,4.0616353398112626e-107,9.3776461622371e-103,1.7255098708864887e-74,1.842701478025852e-112,3.3531334714386295e-116,3.050454358183939e-120,1.5070230672430767e-142
3.3320986331996384e-17,0.00053584454179025,0.0915567593028733,0.0,0.001576990346573681,0.45154262824348534,5.2331203466572174e-42,0.4569006123410269,4.933062671556783e-47,4.7497044117933094e-60,4.2066455918878864e-38,2.454959970620044e-72,3.877130089059961e-97,5.4600982979693126e-11,1.0880831645551863e-33,8.642056321476152e-37,9.567825309400198e-44,1.0889473606499383e-33,1.9569323735470366e-18,4.400002597342771e-42,4.9758041500854815e-33,6.895300504126985e-27,2.342451364817245e-49,8.435980642612129e-63,2.783692082139587e-64,9.121642198427999e-74,8.531403991190486e-11,8.879531745312403e-45,4.772428267675821e-67,5.310529000028988e-72,2.589942493022028e-83,1.246417396274457e-73,1.832702847862145e-62,3.292796437068889e-74,7.000560543213764e-99,3.159773737488618e-88,4.012567208100651e-109,1.0145499924035798e-62,1.9137872536076607e-66,9.420553632017096e-87,3.1416795947078864e-104,9.567996722557584e-100,4.3349351362305013e-72,2.3957143001646337e-109,8.717763223144968e-113,1.5861366425156114e-116,2.4603110906762073e-138
4.998147993934693e-17,0.00053584454179025,0.0915567593028733,0.0,0.0015769902766161745,0.45154262818717805,1.4966636755661227e-41,0.4569006123410269,2.307798501435743e-46,2.275565234829544e-59,1.600877321897068e-37,1.882533563761243e-71,3.0118710652246565e-96,8.190147115009912e-11,2.3121766429995306e-33,2.471088640862026e-36,3.6481603081678756e-43,2.314647703657101e-33,2.9353985121554103e-18,1.3381700593109509e-41,1.056362555233546e-32,1.4652512921093775e-26,8.925246428578652e-49,4.810471119024024e-62,1.5861285614465483e-63,6.994735783288978e-73,1.2797105718508493e-10,3.385391429895428e-44,2.7222679533838395e-66,3.5355775918767683e-71,2.2384892507680393e-82,9.557903815697807e-73,1.0458328509648217e-61,2.5262335213580828e-73,4.761628647808096e-98,1.776449555175754e-87,3.372367683710309e-108,4.94262012903827e-62,1.1022174072797456e-65,7.222094839993788e-86,2.82705657745965e-103,7.087567003418585e-99,3.322086483610571e-71,1.929935333927284e-108,7.891757413649782e-112,1.5941881138068585e-115,1.2932708983279e-137
6.664197354669748e-17,0.00053584454179025,0.0915567593028733,0.0,0.001576990206658673,0.45154262813087087,3.1575061895025435e-41,0.4569006123410269,7.445075949768248e-46,7.42481304002449e-59,4.3047196755880146e-37,9.87833762453925e-71,1.8777452161667144e-95,1.0920195689490162e-10,3.9443011790432645e-33,5.2122431620821836e-36,9.816879629972799e-43,3.949513361522621e-33,3.9138646063124e-18,3.009009379079889e-41,1.8004681920869968e-32,2.499546208118401e-26,2.3998567812075035e-48,1.8806637571824876e-61,6.200441866199242e-63,3.6703919250035955e-72,1.7062807217058667e-10,9.108804720610393e-44,1.064527715467434e-65,1.528182735872051e-70,1.2795904403017454e-81,5.015387655190723e-72,4.091600482352798e-61,1.3262927768061247e-72,3.359814622417221e-97,9.26365482567659e-87,2.649258016665769e-107,1.6693883770862075e-61,4.165871349799528e-65,3.7707565699794164e-85,1.8395542469446376e-102,5.515320677444794e-98,1.7428567390125772e-70,1.440893308896306e-107,6.030281463832981e-111,1.2563757291178782e-114,3.308459662375951e-136
9.996296076139857e-17,0.00053584454179025,0.0915567593028733,0.0,0.0015769900667436804,0.45154262801825634,8.626899105352347e-41,0.4569006123410269,4.0980365707424314e-45,4.2236202582430715e-58,1.7404776117001374e-36,1.6743427455738114e-69,5.791331485401558e-94,1.6380292269173867e-10,8.16617396604993e-33,1.423626221543989e-35,3.971691114049483e-42,8.180410052432223e-33,5.870796690301714e-18,9.353993510791461e-41,3.722252009608199e-32,5.174992508823595e-26,9.693052227601093e-48,1.572440589721465e-60,5.1888961064600615e-62,6.2211827837550015e-71,2.5594209677254964e-10,3.684314568543863e-43,8.903468864603628e-65,1.4433683979230514e-69,2.410480643264052e-80,8.500922819502851e-71,3.4267518037274476e-60,2.2510631926993694e-71,1.1051270824721263e-95,1.3668998728350632e-85,1.0555004229391765e-105,1.0417240170895139e-60,3.0008482487712287e-64,6.275847840352364e-84,5.641268996070756e-101,2.0802212777123153e-96,2.9554697213492847e-69,5.337183017007141e-106,2.334596144384168e-109,5.0636514659536197e-113,1.0440850343725017e-133
1.3328394797609967e-16,0.00053584454179025,0.0915567593028733,0.0,0.0015769899268287054,0.4515426279056418,1.8055500307725634e-40,0.4569006123410269,1.3151645237366525e-44,1.4110148691487132e-57,4.7139562551592424e-36,8.994220190272328e-69,3.653868675846612e-93,2.1840387956870305e-10,1.3888521974856092e-32,2.9787040728587596e-35,1.0760269409681424e-41,1.3918308628529477e-32,7.827728610827456e-18,2.172735899186257e-40,6.321870885686592e-32,8.801306127101133e-26,2.6230215811517187e-47,6.173151962188851e-60,2.038390813637373e-61,3.341889881207282e-70,3.4125611296190465e-10,9.980041885372889e-43,3.496707194066673e-64,6.448372397112858e-69,1.4093598008476587e-79,4.566525698520345e-70,1.3467672466947875e-59,1.2101755800052371e-70,7.119663136137609e-95,6.497719391710539e-85,8.05486118557557e-105,3.60152091625546e-60,1.1777650448899053e-63,3.362992280548969e-83,3.8886235467472566e-100,1.422843319728863e-95,1.58840935519777e-68,3.968019227495509e-105,1.9045035072969616e-108,4.467259205047087e-112,1.321119674173092e-132
1.6660493519080076e-16,0.00053584454179025,0.0915567593028733,0.0,0.001576989786913749,0.4515426277930274,3.2878868751059353e-40,0.4569006123410269,3.4364745490543187e-44,3.8578985346993503e-57,1.0589254662781448e-35,3.768291425771983e-68,1.806931491452642e-92,2.7300482688861735e-10,2.1218521642551872e-32,5.422620338717276e-35,2.4177429636599884e-41,2.1272747105464946e-32,9.784660356213682e-18,4.358971475701009e-40,9.644803481877564e-32,1.3446405911649214e-25,5.886531287821176e-47,1.936335555739944e-59,6.398566598289442e-61,1.4001453728307194e-69,4.265701201377521e-10,2.2420440452501292e-42,1.0971995667502614e-63,2.2466232915651233e-68,6.538378690327196e-79,1.9132336475721417e-69,4.229116702077368e-59,5.0749497250968476e-70,3.6417240070873523e-94,2.4653971764523332e-84,4.847017094883997e-104,1.0153251849509027e-59,3.6975856505924666e-63,1.4056574203105242e-82,2.079536165187007e-99,8.189661477254536e-95,6.6588337970225734e-68,2.281721524922076e-104,1.1662143467210853e-107,2.9178785156816527e-111,1.5337847549735763e-131
2.3324690962020297e-16,0.00053584454179025,0.0915567593028733,0.0,0.0015769895070838929,0.4515426275677985,8.687855074175608e-40,0.4569006123410269,1.922373839489857e-43,2.5634172738416043e-56,4.1062190215520395e-35,9.98026032102693e-67,9.53443540570281e-91,3.82206692256688e-10,4.080245685659374e-32,1.4317338807106762e-34,9.381589228876921e-41,4.094562805574751e-32,1.3698523310566467e-17,1.4141396987010681e-39,1.8486285757451112e-31,2.5856956542329705e-25,2.2754086869595616e-46,1.7526388493243587e-58,5.813955941458462e-60,3.7082646610730953e-68,5.971981068827554e-10,8.695176436187088e-42,9.951431396850889e-63,3.213819362097182e-67,2.9721052574924294e-77,5.0672612290804796e-68,3.849982887705155e-58,1.352661002164672e-68,1.50366912702581e-92,3.341224409143363e-83,6.6055791345612305e-102,7.230543359908611e-59,3.993203380569507e-62,3.7105350407874544e-81,1.7931427661200136e-97,5.839549663147766e-93,1.771323974292809e-66,2.482697426551197e-102,2.4229496380250292e-105,1.1792173312831078e-108,8.299111623514712e-129
2.9988888404960516e-16,0.00053584454179025,0.0915567593028733,0.0,0.0015769892272541122,0.45154262734256956,1.802496066197656e-39,0.4569006123410269,6.354667190129725e-43,9.36314862702747e-56,1.0926135801764738e-34,6.020720660006178e-66,6.995517421817857e-90,4.914085188078689e-10,6.691591214390781e-32,2.968346848064143e-34,2.497590752020174e-40,6.721274186005677e-32,1.761238555358514e-17,3.416555308018227e-39,3.0221682947713753e-31,4.2405334074695585e-25,6.039334808743201e-46,7.251301270051041e-58,2.4107022580183334e-59,2.237058859349913e-67,7.678260570191425e-10,2.3138783239581154e-41,4.122418468200763e-62,1.6287458753785012e-66,2.1149150443615436e-76,3.056914034737008e-67,1.5981585036131947e-57,8.180530384256624e-68,1.0695879776138829e-91,1.6884008460944285e-82,6.240596203036202e-101,2.7300327780053306e-58,1.8449871323089424e-61,2.238996008306946e-80,1.4431131551451734e-96,4.786625607698613e-92,1.0703957549515337e-65,2.2554029481157993e-101,2.509591346135667e-104,1.374504200995976e-107,9.307449916610055e-128
4.3317283290840954e-16,0.00053584454179025,0.0915567593028733,0.0,0.0015769886675947775,0.451542626892112,5.425090289528861e-39,0.4569006123410269,4.255317179303217e-42,7.923722443589785e-55,4.897312341363259e-34,1.589056688312413e-64,3.487468794225886e-88,7.098120554738221e-10,1.387286125907091e-31,8.919050734706462e-34,1.1208849270055768e-39,1.396204998567693e-31,2.544010790592101e-17,1.3507457715379872e-38,6.223197419485057e-31,8.79138133366589e-25,2.6897483570109933e-45,7.507846031151361e-57,2.514016934745489e-58,5.904303623771923e-66,1.1090818474815504e-09,1.0373405049824307e-40,4.286022688840688e-61,2.717282417606267e-65,9.380219098254416e-75,8.068435072324628e-66,1.6728595289390862e-56,2.1834039484095898e-66,4.392881616741913e-90,2.627034270189492e-81,7.5460214599913e-99,2.4565467143234555e-57,2.628394660361783e-60,5.915081068691768e-79,1.0043177615860226e-94,3.331687221785532e-90,2.846671796526215e-64,2.390406560919539e-99,4.667156702541575e-102,4.546286419462928e-105,3.3876172357193016e-125
6.997407306260183e-16,0.00053584454179025,0.0915567593028733,0.0,0.0015769875482770125,0.45154262599119754,2.3411214903256072e-38,0.4569006123410269,5.295139345208338e-41,1.4128288471920043e-53,3.5545788486785106e-33,1.0552504487688997e-62,5.245838318930847e-86,1.146618663050222e-09,3.6069644745303026e-31,3.834611001792132e-33,8.157719282129699e-39,3.6453095609147127e-31,4.109554407585979e-17,8.716278761811788e-38,1.5953023845862702e-30,2.2857720302126808e-24,1.9257796022076735e-44,1.5947930642927736e-55,5.422222786174722e-57,3.9208982890670144e-64,1.7915929891686468e-09,7.532711738801032e-40,9.193672046283935e-60,1.096403134102223e-63,1.2040592275846983e-72,5.358460552196305e-64,3.6396631933687605e-55,1.4846173325107038e-64,4.764885107432088e-88,9.16156809511199e-80,3.063688066004615e-96,4.676754416923783e-56,9.404829684348206e-59,3.944743735677269e-77,2.071825626453824e-92,6.821405630193856e-88,1.919990006171979e-62,8.798079884106282e-97,3.4133656390085425e-99,6.628686806003457e-102,4.022883882843356e-122
1.232876526061236e-15,0.00053584454179025,0.0915567593028733,0.0,0.0015769853096451025,0.4515426241893713,1.3286155730009089e-37,0.45690061234102686,1.009503971389213e-39,4.2928392746169095e-52,3.646321155791745e-32,1.2413152460841434e-60,1.6898090496430518e-83,2.020230015087148e-09,1.1179983493005614e-30,2.159342467922111e-32,8.414902532916162e-38,1.139590905293136e-30,7.240638227713792e-17,8.209834265116063e-37,4.804710194050378e-30,7.084874391818385e-24,1.921594325277626e-43,5.36841698935054e-54,1.881758641115041e-55,4.612258306746788e-62,3.1566135156090026e-09,7.73453346747449e-39,3.1567528632450173e-58,7.286671346481223e-62,2.8113015967788886e-70,6.304306639952772e-62,1.2857557573624472e-53,1.8308641098293638e-62,9.984482395075232e-86,5.411303909549702e-78,2.430321373624707e-93,1.5039093243605727e-54,5.952779299804047e-57,4.656330367022646e-75,8.427455498993897e-90,2.710135908339292e-85,2.3292798792571963e-60,6.581531641717792e-94,5.092593439105026e-96,1.977089838479317e-98,4.763865767008887e-118
