Time (s),Volume (m^3),Ne,N2,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(52),COX(53),CHOX(64),CH2O2X(54),CH3OX(48),SX(57),OCO(174),SX(231),CH3X(25),CH4(24),CH4X(249),CH3O2X(51),C2HO2X(68),SX(130),SX(55),SX(162)
4.377102530640639e-22,0.000897708597878115,0.0,0.0,0.0024417673862238494,0.799999999999997,0.09999999999999942,0.1,1.0724271151256877e-62,2.6692112779309907e-46,1.2284193791467713e-42,9.257754067227656e-103,6.437777518245268e-125,1.930426482694958e-15,1.4942467592336084e-45,2.3823111511370013e-42,2.7527973780175246e-69,5.910575392270445e-16,2.8067555641999434e-18,2.930387515318137e-38,1.0166004754545566e-39,6.0858389155691776e-43,1.2098724026871904e-61,1.1385825403219333e-80,1.216023190860998e-78,3.096137465469936e-118,2.098289655105476e-15,2.0995841108193063e-19,5.151773895876269e-40,4.497313730186658e-58,1.1385825403219333e-80,5.4002496581964085e-142,5.648129787076299e-100,1.5426625263127532e-115,2.3452639639090703e-109,3.09359954169071e-133,1.4507052460438955e-148,1.0800114305124538e-79,6.258125019331068e-63,6.066747125690237e-150,1.5614081165503417e-103,2.0617506479425432e-162
8.758007930552035e-22,0.000897708597878115,0.0,0.0,0.0024417673862192225,0.7999999999999939,0.09999999999999883,0.1,3.436903727311256e-61,5.340741592593422e-46,2.4579060210034804e-42,2.96691584456341e-101,8.256622590219536e-123,3.862530138692653e-15,5.981258546466607e-45,1.9077810273732886e-41,6.206760808619475e-68,1.182628594756972e-15,5.615949640555057e-18,2.3466866551250288e-37,4.069051230452241e-39,2.435921580254567e-42,4.842642629218809e-61,9.11789463327894e-80,9.738047867912969e-78,1.9845419450759902e-116,4.1984023246749744e-15,4.2009923593746546e-19,2.062052149370652e-39,1.800097525553452e-57,9.117894633278944e-80,1.3852037773161558e-139,1.8101070266434376e-98,9.888057336373432e-114,3.75649818096498e-108,1.9829638152733957e-131,1.8597954796211587e-146,8.648850715510562e-79,1.0023876013641829e-61,1.944265086181167e-148,5.003985238302092e-102,1.0581612539235277e-159
1.7519818730374826e-21,0.000897708597878115,0.0,0.0,0.002441767386209969,0.7999999999999878,0.09999999999999765,0.1,1.1006317810888796e-59,1.0683802221918174e-45,4.9168793047168775e-42,9.501232039779077e-100,1.0578900524541797e-120,7.726737450658727e-15,2.3938866395883127e-44,1.5269980026757297e-40,1.5694249382838302e-66,2.3657707051007688e-15,1.1234337720061656e-17,1.8783004386680535e-36,1.6281505037137182e-38,9.746859244870805e-42,1.9376878350944813e-60,7.298011236064818e-79,7.794385109441987e-77,1.2710721667080367e-114,8.398627663795679e-15,8.403808852374181e-19,8.250894544754294e-39,7.202734835387118e-57,7.298011236064822e-79,3.5496329171517064e-137,5.796674943117895e-97,6.333166396902776e-112,6.013659619836032e-107,1.2700769596633352e-129,2.3823912799287315e-144,6.922585985234504e-78,1.604690731013679e-60,6.22630178243352e-147,1.602472976163796e-100,5.424317085521769e-157
3.504344033002041e-21,0.000897708597878115,0.0,0.0,0.0024417673861914617,0.7999999999999756,0.09999999999999527,0.09999999999999999,3.5233382239821975e-58,2.1369923480567228e-45,9.834825872143588e-42,3.041530952302318e-98,1.3547667693744793e-118,1.5455152074473606e-14,9.586773794530569e-44,1.2219076867702447e-39,4.355067921180058e-65,4.732054922924126e-15,2.2471113586260352e-17,1.503020878192313e-35,6.513662147308757e-38,3.899378366553049e-41,7.752013086871601e-60,5.839887561639583e-78,6.237087120384935e-76,8.137952261113851e-113,1.6799078341963917e-14,1.6809441821928548e-18,3.300895083860364e-38,2.881562946131971e-56,5.839887561639589e-78,9.091557209138002e-135,1.855629448269513e-95,4.0547662282738413e-110,9.624466159643812e-106,8.131630332568135e-128,3.050647343643694e-142,5.539471282898227e-77,2.568201804153875e-59,1.99316142365011e-145,5.129830624080433e-99,2.778924044135399e-154
7.009068352931158e-21,0.000897708597878115,0.0,0.0,0.002441767386154447,0.7999999999999511,0.09999999999999054,0.09999999999999996,1.1276788057574858e-56,4.274216599786356e-45,1.9670719006996736e-41,9.734718155047014e-97,1.7345287688446302e-116,3.091198132163427e-14,3.850493035476451e-43,9.77649777215721e-39,1.286862306722991e-63,9.464623347113901e-15,4.4944664147399806e-17,1.2025689136519326e-34,2.60567686721888e-37,1.5598782841290639e-40,3.101057601988802e-59,4.672501550572427e-77,4.990301260447532e-75,5.2092785914020326e-111,3.359997969800771e-14,3.3620707695258555e-18,1.320465494371242e-37,1.1527189863591728e-55,4.67250155057244e-77,2.3280143360047904e-132,5.939123870146868e-94,2.595543145754751e-108,1.540123476690029e-104,5.2052477319190315e-126,3.9055881369448537e-140,4.4321380720616807e-76,4.1096802128419775e-58,6.379309682355815e-144,1.6418525765934186e-97,1.423237710366984e-151
1.4018516992789388e-20,0.000897708597878115,0.0,0.0,0.002441767386080418,0.799999999999902,0.09999999999998108,0.09999999999999992,3.608908397911872e-55,8.54866510324491e-45,3.9342505276702743e-41,3.115400897778309e-95,2.2204702736237226e-114,6.182563981407921e-14,1.5650156978392622e-42,7.821691140553744e-38,3.947125109132594e-62,1.8929760149665692e-14,8.989176058464746e-17,9.6211598965326e-34,1.0423131234197103e-36,6.239766978546663e-40,1.2404735160164566e-58,3.7382378552986146e-76,3.992493447652436e-74,3.334254859355902e-109,6.720178240892458e-14,6.724323917880365e-18,5.282076906654008e-37,4.611063558574201e-55,3.7382378552986355e-76,5.9604532220513895e-130,1.9006971045595612e-92,1.661305231740519e-106,2.4643646874011476e-103,3.3316799664994325e-124,4.999638974196246e-138,3.5459348566247433e-75,6.575934038630893e-57,2.041577248603583e-142,5.2544189824027395e-96,7.288073936647507e-149
2.8037414272505854e-20,0.000897708597878115,0.0,0.0,0.0024417673859323604,0.7999999999998039,0.09999999999996213,0.09999999999999984,1.1549040148897112e-53,1.7097562110159158e-44,7.868607781612686e-41,9.969748637820011e-94,2.8423768015911453e-112,1.236529567914637e-13,6.65629523946268e-42,6.257547497865345e-37,1.2357453965870656e-60,3.7860033571458226e-14,1.7978593471902153e-16,7.697170888793273e-33,4.169337035157248e-36,2.495957527108473e-39,4.9619950161106825e-58,2.9906849328937814e-75,3.1940954140671875e-73,2.1340244147286866e-107,1.3440538782607546e-13,1.3448830109343412e-17,2.1128737491504835e-36,1.844462939240914e-54,2.9906849328938143e-75,1.5259700643065255e-127,6.082514090325534e-91,1.0632856839918668e-104,3.943117203971211e-102,2.1323780378371567e-122,6.399849045294952e-136,2.8368375947960038e-74,1.0521850410162708e-55,6.533744429933656e-141,1.6814924953131628e-94,3.7317740831903315e-146
5.607520883193878e-20,0.000897708597878115,0.0,0.0,0.002441767385636245,0.7999999999996076,0.09999999999992426,0.09999999999999966,3.6957751631947125e-52,3.4195356123976244e-44,1.573732228952355e-40,3.19039408783698e-92,3.6383537812234324e-110,2.473075907162108e-13,3.296322421847923e-41,5.006111690032936e-36,3.910651357476103e-59,7.572057968179912e-14,3.59574208027316e-16,6.157833147878283e-32,1.6677515520328294e-35,9.983931311755283e-39,1.984818196877609e-57,2.392585806082837e-74,2.555316077680113e-72,1.3658080434226472e-105,2.6881259864164567e-13,2.689784207128564e-17,8.451580969463462e-36,7.377926729387367e-54,2.3925858060828898e-74,3.906602498172214e-125,1.9464494596967817e-89,6.805188112003409e-103,6.309094490322161e-101,1.3647548597315151e-120,8.192005921984127e-134,2.26950587565178e-73,1.68352434270111e-54,2.0928627486228688e-139,5.380900814063606e-93,1.910739461740523e-143
1.1215079795080462e-19,0.000897708597878115,0.0,0.0,0.0024417673850440137,0.7999999999992151,0.09999999999984852,0.0999999999999993,1.1826592959199013e-50,6.839094415156476e-44,3.147475130578856e-40,1.0209380316523112e-90,4.657163074674687e-108,4.946168584456179e-13,2.3325846512511724e-40,4.004912199040115e-35,1.244412686740331e-57,1.5144166896950438e-13,7.191504548023428e-16,4.926303888105985e-31,6.671038320408717e-35,3.9935925502870346e-38,7.939313167314008e-57,1.914083788453975e-73,2.044267934348397e-71,8.741275211608129e-104,5.376270201978602e-13,5.3795864311234745e-17,3.380649581729022e-35,2.9511856384376744e-53,1.914083788454059e-73,1.0001048532519598e-122,6.228707714359281e-88,4.355369786923827e-101,1.009463675251595e-99,8.734536428578901e-119,1.0485895026431593e-131,1.8156188853240328e-72,2.6936609324212245e-53,6.80049871560885e-138,1.7219078188232446e-91,9.783161891489468e-141
2.2430197618853635e-19,0.000897708597878115,0.0,0.0,0.002441767383859551,0.7999999999984302,0.09999999999969703,0.09999999999999858,3.7845154039834305e-49,1.367821202065595e-43,6.294960934551781e-40,3.267020776447473e-89,5.96121084268963e-106,9.892353934240837e-13,2.5555128413315868e-39,3.20392828987119e-34,3.970938710922264e-56,3.0288383581300943e-13,1.438301748988137e-15,3.9410561300972175e-30,2.6684206595842607e-34,1.5974408531050724e-37,3.175733341910037e-56,1.5312730875254359e-72,1.6354190541294168e-70,5.594449323638506e-102,1.075255863010585e-12,1.075919020553924e-16,1.3522632709238348e-34,1.1804772065020207e-52,1.531273087525569e-72,2.5602838754658436e-120,1.9931959932544726e-86,2.7874502681950594e-99,1.6151487246332023e-98,5.590137012819766e-117,1.3422027180501986e-129,1.4525005659407848e-71,4.3098730383925125e-52,2.704900144963709e-136,5.510133660357582e-90,5.0090175030905363e-138
4.486043326639998e-19,0.000897708597878115,0.0,0.0,0.002441767381490626,0.7999999999968603,0.09999999999939403,0.09999999999999713,1.2110379400338908e-47,2.735644723158281e-43,1.2589932554059019e-39,1.0454496981649481e-87,7.83224326864897e-104,1.9784724614596216e-12,3.618148194023926e-38,2.56312506994356e-33,1.2672355651562704e-54,6.057681225724055e-13,2.8765995399187114e-15,3.1528470265515733e-29,1.0673684572810772e-33,6.389769701324364e-37,1.2702949509673279e-55,1.2250208916164094e-71,1.3083350111692967e-69,3.580458176506269e-100,2.1505135474372187e-12,2.1518395060075205e-16,5.409059955654208e-34,4.7219144250593696e-52,1.225020891616623e-71,6.727057830174278e-118,6.378232265186776e-85,1.7839697065030194e-97,2.5842434309677284e-97,3.577698461300471e-115,1.7180246918525605e-127,1.1620022905238757e-70,6.895802767993243e-51,3.6489219715458644e-134,1.7632456555705888e-88,2.6323389290416333e-135
8.972090456149266e-19,0.000897708597878115,0.0,0.0,0.0024417673767527766,0.7999999999937206,0.09999999999878804,0.09999999999999426,3.8752596984740155e-46,5.471291765317521e-43,2.517987597822608e-39,3.3454439017560066e-86,1.0027283514264198e-101,3.956946589845123e-12,5.600688230893563e-37,2.0504658689856228e-32,4.054874099335708e-53,1.211536508380799e-12,5.753175932143752e-15,2.5222735336405575e-28,4.269467233339066e-33,2.5559080366441103e-36,5.0811830259166766e-55,9.800176801513627e-71,1.0466645375607706e-68,2.291496616061321e-98,4.3010289114952224e-12,4.3036793991970254e-16,2.1636253530436357e-33,1.8887666553340555e-51,9.800176801517046e-71,1.7226365695960165e-115,2.0410286526232023e-83,1.1417375018899745e-95,4.134793855306279e-96,2.2897304523309512e-113,2.19907492866434e-125,9.296020195984341e-70,1.1033268255956134e-49,1.5397703111395953e-131,5.642379844353887e-87,1.3480900519135114e-132
1.79441847151678e-18,0.000897708597878115,0.0,0.0,0.002441767367277078,0.7999999999874411,0.09999999999757608,0.0999999999999885,1.2400408843100365e-44,1.094258584961788e-42,5.035976578967131e-39,1.0705428194723904e-84,1.283488951010181e-99,7.913894815873826e-12,8.885498974483212e-36,1.6403155498911469e-31,1.2975969742992993e-51,2.4230725291564537e-12,1.1506251959073201e-14,2.017809293389474e-27,1.7077799880732703e-32,1.0223623645483726e-35,2.0324738496997064e-54,7.840145280202466e-70,8.373248687900698e-68,1.4665589012525593e-96,8.602059620430172e-12,8.607354874709589e-16,8.654504124854515e-33,7.55506677408823e-51,7.840145280207947e-70,4.4099059608464714e-113,6.531241349569118e-82,7.307064234642381e-94,6.615673629506888e-95,1.4654285767686782e-111,2.8148180031539923e-123,7.436808430387059e-69,1.7653149397895737e-48,7.778236915826727e-129,1.8055535939988706e-85,6.902148951595724e-130
3.588837323320487e-18,0.000897708597878115,0.0,0.0,0.0024417673483256848,0.799999999974882,0.09999999999515215,0.099999999999977,3.96785616284834e-43,2.188517402091136e-42,1.007195928246358e-38,3.425738205481004e-83,1.6428498159653422e-97,1.5827791144962058e-11,1.4185710709419916e-34,1.312159993766574e-30,4.152566018716425e-50,4.846141567346929e-12,2.3012096991039776e-14,1.6142309839373912e-26,6.831061453560688e-32,4.0894407073435695e-35,8.1298966376348e-54,6.2721177149487e-69,6.698488046628194e-67,9.385980183293206e-95,1.720412096157586e-11,1.721468858230335e-15,3.4618021693701213e-32,3.0220262719132847e-50,6.272117714957487e-69,1.1289057909746671e-110,2.089963407800796e-80,4.676446015307037e-92,1.0585080508908492e-93,9.378746239080248e-110,3.6029683130919067e-121,5.949431960726985e-68,2.8244761196000667e-47,3.978905411413425e-126,5.777714256225785e-84,3.5338057337877297e-127
5.383256175124195e-18,0.000897708597878115,0.0,0.0,0.002441767329374295,0.799999999962323,0.09999999999272821,0.09999999999996549,1.8982440959470324e-42,3.2827762201534115e-42,1.510795282306136e-38,1.6389348287647373e-82,1.089810234404391e-96,2.374168735108114e-11,5.364905524799029e-34,3.8953227971279525e-30,1.9868257240082104e-49,7.269207602180275e-12,3.451763500930313e-14,4.7922210498584446e-26,1.4515918753550297e-31,8.690048101891507e-35,1.727603107455321e-53,1.862035067540199e-68,1.98859589206652e-66,5.358857073418532e-94,2.5806182225997352e-11,2.5822005046500206e-15,7.356329908542271e-32,6.421806498064029e-50,1.862035067543527e-68,8.588388669539335e-110,9.998700823736523e-80,2.669968949138373e-91,4.004551210862413e-93,5.324974713208097e-109,2.3899739625155325e-120,1.7662354877208793e-67,1.0685517134597808e-46,3.427651923828852e-125,2.7641518929491553e-83,3.0443082764624285e-126
7.177675026927902e-18,0.000897708597878115,0.0,0.0,0.0024417673104229084,0.7999999999497641,0.0999999999903043,0.09999999999995399,6.282360096585869e-42,4.377035040697128e-42,2.014396736048391e-38,5.424309151352491e-82,5.077521140330389e-96,3.1655583434231073e-11,1.3962488605696075e-33,8.487390579768662e-30,6.575683082139627e-49,9.692270633660178e-12,4.6022866022053904e-14,1.0441942911533087e-25,2.4762312787131447e-31,1.4824178378942513e-34,2.9470877120033543e-53,4.057276543926896e-68,4.333012254541651e-66,1.9988390285947628e-93,3.4408243413694655e-11,3.4429304267334544e-15,1.254903360976689e-31,1.0954850703022676e-49,4.05727654393557e-68,4.334265863672798e-109,3.3092051605210936e-79,9.958858962669667e-91,1.042382442166398e-92,2.04787728505422e-108,1.0195700557429525e-119,3.8485312463672414e-67,2.7814222309355537e-46,2.057169751872841e-124,9.148353255640654e-83,1.827129537129153e-125
1.0766512730535318e-17,0.000897708597878115,0.0,0.0,0.0024417672725201437,0.7999999999246461,0.09999999998545647,0.09999999999993098,3.665318743225629e-41,6.565552700622317e-42,3.021610244130437e-38,3.1649112520491517e-81,6.30482266068109e-95,4.7483375311929955e-11,5.123183053826672e-33,2.4634690283071618e-29,3.836565429222657e-48,1.4538389647944783e-11,6.903260754981916e-14,3.030947518210971e-25,5.126674944896599e-31,3.069150411195679e-34,6.101570858140107e-53,1.1777022534077365e-67,1.257726549693398e-65,1.3686683375460774e-92,5.1612365609022336e-11,5.164386223999384e-15,2.5981180452171125e-31,2.26806667813138e-49,1.1777022534109318e-67,5.8900992070664164e-108,1.9307927373026947e-78,6.819073393401536e-90,3.82539662274832e-92,1.5585955617855507e-107,8.927996294887179e-119,1.1171107879457916e-66,1.0207353241195027e-45,4.9895473674858864e-123,5.337724661380151e-82,4.431664700088558e-124
1.4355350434142733e-17,0.000897708597878115,0.0,0.0,0.0024417672346173924,0.7999999998995281,0.09999999998060863,0.09999999999990797,1.219449612631651e-40,8.754070408547866e-42,4.0288466758544324e-38,1.0530042522681528e-80,2.930079381151153e-94,6.331116673742756e-11,1.3283550004763638e-32,5.387025283801158e-29,1.2764916428395636e-47,1.9384497617858303e-11,9.204122017684907e-14,6.628289292401064e-25,8.7190545463776e-31,5.219808917735002e-34,1.0377173973973625e-52,2.5755020373536006e-67,2.750483375352531e-65,5.195267866352016e-92,6.881648752220792e-11,6.885835680294514e-15,4.418718314232289e-31,3.857398615006685e-49,2.575502037361908e-67,3.102620085459288e-107,6.423942585817734e-78,2.5884073112395075e-89,9.919540064091482e-92,5.885251735394814e-107,3.830736830688954e-118,2.4429996831523186e-66,2.6468274677824035e-45,3.1168533631930487e-122,1.775916394133437e-81,2.7683787626249906e-123
1.794418813775015e-17,0.000897708597878115,0.0,0.0,0.0024417671967146555,0.7999999998744101,0.09999999997576081,0.09999999999988496,3.2879426699606216e-40,1.0942588222915671e-41,5.03612309596366e-38,2.8392840271963375e-80,1.0806664798420633e-93,7.913895767842395e-11,2.904203832515847e-32,1.0106195956152703e-28,3.4419371300054993e-47,2.4230593754541795e-11,1.1504862332211362e-13,1.2435471784306846e-24,1.3320625087055244e-30,7.974669657746244e-34,1.5853977065455829e-52,4.831992373505944e-67,5.160245719501706e-65,1.5744778611344185e-91,8.602060913309849e-11,8.607278342715368e-15,6.750803124836784e-31,5.893260947525216e-49,4.8319923735241616e-67,1.2537309723097216e-106,1.7321191035325305e-77,7.844386236787613e-89,2.1688844440209104e-91,1.8001792694235143e-106,1.2976108833521578e-117,4.5834171177274597e-66,5.787191491821398e-45,1.507503041836456e-121,4.788491414648243e-81,1.3389663119568488e-122
2.512186354496498e-17,0.000897708597878115,0.0,0.0,0.002441767120909223,0.799999999824174,0.09999999996606522,0.09999999999983894,1.9380239153582954e-39,1.5319624899961366e-41,7.05093393137567e-38,1.673860795332966e-79,1.655427840904961e-92,1.1079453807648024e-10,1.1168820301782693e-31,2.7647881143333957e-28,2.0293449817344603e-46,3.392274978509135e-11,1.610597255656521e-13,3.4024935002153906e-24,2.5614553391557068e-30,1.5334922365959217e-33,3.0486636237349152e-52,1.3221212025993278e-66,1.411934877952652e-64,1.4092228378161175e-90,1.2042885142900674e-10,1.2050142859338476e-14,1.2981554765507931e-30,1.1332803227014287e-48,1.3221212026063937e-66,3.1866296269054476e-105,1.0211398888680595e-76,7.020983238429258e-88,8.342497061057093e-91,1.5930608164382782e-105,1.7892759283582774e-116,1.254142414659306e-65,2.2259653602811436e-44,7.667501884345933e-120,2.8229205809358887e-80,6.810616792338673e-121
3.229953895217981e-17,0.000897708597878115,0.0,0.0,0.002441767045103846,0.799999999773938,0.09999999995636964,0.09999999999979295,6.535951241693578e-39,1.969666419863806e-41,9.066264626850774e-38,5.645724678210489e-79,8.436995189270887e-92,1.4245011650672185e-10,2.966328729496568e-31,5.827654092101268e-28,6.845245653101325e-46,4.361485775499471e-11,2.0706591628888568e-13,7.172721966220521e-24,4.20069465036577e-30,2.514909834049866e-33,4.999800779953953e-52,2.787192554243033e-66,2.9765772612525434e-64,5.886933491537457e-90,1.5483709249713594e-10,1.5492979782784533e-14,2.128971602701751e-30,1.8586480448908967e-48,2.787192554261921e-66,1.9605652375707335e-104,3.444200286686505e-76,2.932978041924123e-87,2.2159819195923802e-90,6.5840427017932205e-105,9.034675579329384e-116,2.6439986502773067e-65,5.912635667580281e-44,5.475009713692759e-119,9.521205226523668e-80,4.863236660500264e-120
4.665488976660947e-17,0.000897708597878115,0.0,0.0,0.002441766893493262,0.7999999996734659,0.0999999999369787,0.09999999999970095,4.4696947658654873e-38,2.8450768217261597e-41,1.3100289103474031e-37,3.862224532135435e-78,1.4045160182099182e-90,2.0576126746459626e-10,1.3457065977747751e-30,1.7770038100353418e-27,4.6838899215954103e-45,6.299892953434394e-11,2.9906356794803146e-13,2.1877962173257156e-23,8.70841086048982e-30,5.21379819036339e-33,1.0365487055793345e-51,8.501807547494465e-66,9.080972650259482e-64,6.335164024970033e-89,2.23653570950579e-10,2.2378570862914478e-14,4.413739097424375e-30,3.8539956609980426e-48,8.501807547581481e-66,5.387452692791946e-103,2.3564925215806125e-75,3.156680534240832e-86,1.0056348853099567e-89,6.953131762671406e-104,1.5335060556020023e-114,8.06685986010397e-65,2.6830911067036737e-43,2.4259261569365568e-117,6.513117846476316e-79,2.1550462530420264e-118
7.53655913954688e-17,0.000897708597878115,0.0,0.0,0.002441766590272768,0.7999999994725218,0.09999999989819737,0.09999999999951702,5.628393941990779e-37,4.595936430215445e-41,2.120008078480417e-37,4.8671300978680455e-77,5.403015534365436e-89,3.323835457701295e-10,1.0066873947595307e-29,7.704739175749822e-27,5.906022105411059e-44,1.0176649646355472e-10,4.829999699380335e-13,9.492016875387383e-23,2.2639926102272855e-29,1.355563370064392e-32,2.6950576978919523e-51,3.68903199431837e-65,3.9450450540637e-63,1.480293701840637e-87,3.61286513126345e-10,3.6149421966012666e-14,1.1475795165730148e-29,1.0030813197978696e-47,3.6890319943854877e-65,4.0103551388646226e-101,2.972896758198522e-74,7.383802546342202e-85,7.528459127535398e-89,1.5587953241177215e-102,6.529494257212598e-113,3.5049852535511704e-64,2.008414693013415e-42,2.953189158740769e-115,8.206895529203954e-78,2.6239795702905277e-116
1.3278699465318744e-16,0.000897708597878115,0.0,0.0,0.002441765983834474,0.7999999990706338,0.09999999982063698,0.09999999999914938,1.0767950464840338e-35,8.098462089422559e-41,3.776854496239109e-37,9.326896549143118e-76,3.589012480677385e-87,5.856280079413971e-10,1.0690370705588418e-28,4.348977812768717e-26,1.1330558037489082e-42,1.7929932388640987e-10,8.506373108089497e-13,5.3651672797651025e-22,7.016042540022634e-29,4.2014385105904653e-32,8.354024789480687e-51,2.085791053520208e-64,2.2496099201673975e-62,5.551007819875509e-86,6.365523385540961e-10,6.368980001350217e-14,3.556990597668756e-29,3.13078304040626e-47,2.0857910535957472e-64,5.28646860687101e-99,5.743117658548193e-73,2.790723659320976e-83,8.007674429478487e-88,5.707440893369395e-101,4.721722804971744e-111,1.9992694974774308e-63,2.135627230703572e-41,6.873415878998836e-113,1.5723784574156577e-76,6.1097491779071494e-114
2.4762980116862474e-16,0.000897708597878115,0.0,0.0,0.002441764770968674,0.7999999982668581,0.09999999966552549,0.09999999999841505,2.6206025039308586e-34,1.512388066976902e-40,7.582997194272519e-37,2.2797939413437092e-74,3.2483989529053814e-85,1.0921165545273533e-09,1.3816509287924128e-27,2.8821782281683037e-25,2.773011169803594e-41,3.3435575350348514e-10,1.5849712582887704e-12,3.5658315565282284e-21,2.4377782692056867e-28,1.4602373326166433e-31,2.9064069325906746e-50,1.3885028389790105e-63,1.5901520407657926e-61,2.6922084249363626e-84,1.1870837537163886e-09,1.1876525994908477e-13,1.2363805906180047e-28,1.1432807934981306e-46,1.3885028390877458e-63,9.538178141001437e-97,1.486943703286421e-71,1.4319722357908017e-81,1.0393411707093917e-86,2.739477832121033e-99,4.513313662727212e-109,1.4140462392228285e-62,2.767727705486505e-40,2.312871926659756e-110,3.8426358801326697e-75,2.057620036048044e-111
3.6247260768406203e-16,0.000897708597878115,0.0,0.0,0.0024417635581172503,0.7999999974630829,0.09999999951042629,0.09999999999768197,1.396594653298112e-33,2.2227357124793507e-40,1.2785148170278177e-36,1.2184355567887711e-73,2.626000065680089e-84,1.5986045974410196e-09,5.540883378776236e-27,8.641655038897426e-25,1.4815650587289205e-40,4.89399883479789e-10,2.3180523510045413e-12,1.0714270126952946e-20,5.220940510737776e-28,3.1281117716253665e-31,6.238981207760774e-50,4.182048896151439e-63,5.185591069291994e-61,1.7592033370074106e-83,1.7376148546234004e-09,1.738336589557623e-13,2.648793997039211e-28,2.6474317510382775e-46,4.182048896619094e-63,8.92643963466486e-96,8.34441759668862e-71,9.741904238415735e-81,4.1823596127267644e-86,1.8045469145735333e-98,3.5349149219463615e-108,4.613061002012108e-62,1.1117963432472643e-39,2.5205180743844267e-109,2.0540869196693306e-74,2.242801330916725e-110
4.773154141994993e-16,0.000897708597878115,0.0,0.0,0.0024417623452802012,0.7999999966593083,0.0999999993553394,0.09999999999695014,4.8393408047197925e-33,2.9535303354312326e-40,2.0741851773591755e-36,4.239439300932094e-73,1.3418048785080372e-83,2.1050921366866505e-09,1.5183098129711424e-26,1.9104926580648197e-24,5.145778146202236e-40,6.444317147394715e-10,3.0498826227292065e-12,2.3737398563646968e-20,9.05011791960157e-28,5.423613266468093e-31,1.0860796762376187e-49,9.307514927887301e-63,1.2999974968396645e-60,7.134319729377717e-83,2.2881456412782983e-09,2.2889499789335415e-13,4.592938673834638e-28,5.140058044967305e-46,9.307514929263217e-63,5.0698688392956644e-95,3.1286331652668865e-70,4.191411512796979e-80,1.1513636714992316e-85,7.535878334092615e-98,1.6818283008077506e-107,1.1568309137300379e-61,3.0515024827361605e-39,1.733729610419324e-108,7.162214370841939e-74,1.5429360478031754e-109
5.921582207149366e-16,0.000897708597878115,0.0,0.0,0.0024417611324575243,0.7999999958555343,0.09999999920026482,0.09999999999621956,1.317758125935652e-32,3.7278066921788456e-40,3.331892569967886e-36,1.1617268503078865e-72,5.245038594624438e-83,2.6115791722685784e-09,3.382217118932639e-26,3.569533365365507e-24,1.404490298311094e-39,7.994512482362563e-10,3.780464172667377e-12,4.444809382223776e-20,1.3924305533027191e-27,8.346582844026088e-31,1.683276469023379e-49,1.757342480853106e-62,2.877083740697206e-60,2.22943729900726e-82,2.8386761136843148e-09,2.839492776497325e-13,7.068814065652928e-28,9.169542022060531e-46,1.7573424811827749e-62,2.1749197793981327e-94,9.552706653474754e-70,1.4241246482830482e-79,2.582184312360362e-85,2.430521433778077e-97,6.077332721079318e-107,2.560892493806223e-61,6.808964095455478e-39,9.169239006788083e-108,1.9731631208860076e-73,8.161302424273717e-109
8.218438337458112e-16,0.000897708597878115,0.0,0.0,0.0024417587068552727,0.7999999942479881,0.09999999889015256,0.09999999999476213,6.306586656137755e-32,5.572824339436205e-40,8.202780705833261e-36,5.728074940764313e-72,5.0940912721486474e-82,3.624551732457298e-09,1.1583721421486752e-25,9.243845729721532e-24,6.756464148487274e-39,1.1094534254747165e-09,5.237888872233928e-12,1.156422225821971e-19,2.6803990265413264e-27,1.6074337237803803e-30,3.3392346291897762e-49,4.757016137211267e-62,1.1694911570670398e-59,1.3854467624895079e-81,3.939736115761619e-09,3.9403666290908085e-13,1.361575503996211e-27,2.560658383040854e-45,4.7570161385353124e-62,2.5440335409843556e-93,6.719079033611487e-69,1.1756086203261686e-78,9.086457638485052e-85,1.5985893070294587e-96,4.960309980263087e-106,1.0413803750717192e-60,2.3404435321477428e-38,1.7314355133102884e-106,1.0028128778913058e-72,1.5415944177602747e-107
1.0515294467766858e-15,0.000897708597878115,0.0,0.0,0.002441756281310471,0.799999992640444,0.09999999858008948,0.09999999999330966,2.0179964208622963e-31,8.214107036089926e-40,1.8259806444434396e-35,1.904281104063025e-71,2.503629677939076e-81,4.637522278041732e-09,2.946961616160201e-25,1.899757284825228e-23,2.1715761103268521e-38,1.4194064228382814e-09,6.690343227287119e-12,2.3879875522275817e-19,4.3851950808003944e-27,2.631010123770545e-30,5.772103048209451e-49,1.049794576455725e-61,3.7009888971223174e-59,5.37738664654519e-81,5.040794860881089e-09,5.040958218502916e-13,2.228961268936827e-27,6.248189900123488e-45,1.0497945768449764e-61,1.416321865059262e-92,2.9553258848966047e-68,5.74412844807662e-78,2.4049478827359817e-84,6.298053213689747e-96,2.256512891147169e-105,3.296547746845251e-60,5.97471048477051e-38,1.1617352929773178e-105,3.488024440804016e-72,1.0346619758230584e-106
