Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(318),SX(259),SX(262),SX(450),C2HOX(465),C2H6O(236),SX(357),SX(497),OCCO(227),SX(387)
1.1309201148380298e-17,0.0028149649241145727,0.1557,0.0,0.008284441685192975,0.6423999999446305,0.2018999999823163,6.373079394032365e-89,2.0414672655393083e-104,9.67319751839589e-45,5.578123827132894e-119,1.4781845621668488e-77,4.751571401734436e-96,2.6845857721486724e-11,5.2616938607020847e-76,1.183506946378709e-92,2.0251819461236806e-104,1.768369947069446e-11,2.0835870220594285e-93,5.125002073729247e-34,4.4417289360844475e-116,3.2389035835504313e-106,1.1942995505137651e-51,1.6607701157670555e-66,6.658892542383461e-146,8.455379508957663e-79,4.1946652803771505e-11,2.2965148565883542e-125,1.5756321497836877e-70,5.249825115906708e-76,8.190797796013043e-89,1.1851615726784772e-78,3.113654060159702e-144,1.72714984031139e-157,1.7129068411447017e-81,2.983104007954744e-93,5.2446851168298315e-96,8.116579004207758e-56,1.5455357185224792e-46,4.783066710113179e-83,5.573631738035938e-102,8.661476220372674e-96,3.341107240344624e-155,1.9276548917067062e-92,2.3812826760769838e-96,1.4705616972474942e-100,3.471189837422657e-127,1.1005564074645079e-114,9.47588833422081e-135,2.079330737698069e-107,1.375712536118373e-118
2.2618402895943663e-17,0.0028149649241145727,0.1557,0.0,0.008284441598716764,0.6423999998892609,0.20189999996463262,6.519999733110975e-86,8.354130240986053e-101,1.9346396079516566e-44,4.566944913816844e-115,7.561319756282494e-75,9.722222560977484e-93,5.369171611495812e-11,1.3487853200795879e-73,1.2107922786470405e-89,8.287486493696161e-101,3.536739950869379e-11,4.2602528765468965e-90,4.100001818944226e-33,3.313143125398304e-112,6.629422005712981e-103,3.8214532708263397e-50,2.1238246464790192e-64,2.1789961143426287e-141,4.3251586823407916e-76,8.389330688541778e-11,1.8802389119480232e-121,1.961030578225065e-68,1.3427141011217959e-73,8.379643896148468e-86,6.062456977831542e-76,1.0776211920443146e-139,2.3807152158653014e-152,8.761979774103544e-79,1.488430135497506e-90,1.0731189694619073e-92,2.5971091317938316e-54,1.236428623053391e-45,2.446666570757929e-80,1.1403031920063423e-98,1.7722311650942255e-92,4.378399148430519e-150,1.9718507636716282e-89,4.8714567238372785e-93,6.01673830856972e-97,1.1363884110540205e-122,9.007426838504462e-111,3.101833216825429e-130,1.992032148915867e-107,2.8763170905032073e-118
4.52368063910704e-17,0.0028149649241145727,0.1557,0.0,0.008284441425764344,0.6423999997785217,0.20189999992926522,6.665267099161143e-83,3.41611502883217e-97,3.869280970940943e-44,3.73752522075983e-111,3.864901683215786e-72,1.9877665004897982e-89,1.0738343065081386e-10,3.462619550252433e-71,1.2377723802433126e-86,3.3888629732263857e-97,7.073479847585863e-11,8.707286302276901e-87,3.2800014069762367e-32,2.5748751696482615e-108,1.3563570045626815e-99,1.2228527936598367e-48,2.713931457140302e-62,7.122376294655975e-137,2.210766572062392e-73,1.6778661221509346e-10,1.5388054055159446e-117,2.50564408531565e-66,3.4315867427681738e-71,8.566402453923056e-83,3.0988021488736014e-73,3.906450349794297e-135,3.426582831301767e-147,4.4785993622982795e-76,7.608400885452768e-88,2.194057415622563e-89,8.309493009671453e-53,9.891428839030394e-45,1.2505885582191694e-77,2.3309218018632425e-95,3.623435074302262e-89,5.738035781493645e-145,2.015287730641701e-86,9.956309998034588e-90,2.4594090719414205e-93,3.7174653595391802e-118,7.366494730998271e-107,1.0144689317040829e-125,-4.2704862600472695e-106,-5.864833636318254e-117
6.785520988619713e-17,0.0028149649241145727,0.1557,0.0,0.008284441252811933,0.6423999996677825,0.2018999998938978,6.460449334282262e-82,3.993305454103184e-96,5.803927452895617e-44,4.744859537387193e-110,3.3629382467731973e-71,2.1260077306482505e-88,1.6107514293557485e-10,2.667244476324065e-70,1.1997373942142898e-85,3.9614487542841274e-96,1.0610219633418965e-10,9.31256728194282e-86,9.737504010125434e-32,3.254625184287177e-107,1.4508766652202855e-98,5.8503427905353e-48,1.823825678061913e-61,6.863834357927937e-136,1.9236379234712987e-72,2.516799147111524e-10,1.9535515293661727e-116,1.684554404353788e-65,2.6402420689211677e-70,8.297737368395229e-82,2.6963438114594877e-72,5.054784708037957e-134,5.041846659646225e-146,3.8969286465549956e-75,4.419359575495777e-87,2.3466539630213102e-88,3.9751783411245084e-52,2.9365178862513637e-44,1.088164670176703e-76,2.4929379665256435e-94,3.875444691854288e-88,6.722487452511159e-144,1.9532609349485288e-85,1.0640538137727507e-88,2.873725075832886e-92,5.462200192019559e-117,9.350899324682302e-106,1.4905476041732671e-124,6.585507208265853e-98,9.919504865641664e-109
9.047361338132387e-17,0.0028149649241145727,0.1557,0.0,0.008284441079859525,0.6423999995570433,0.2018999998585304,4.106377515057594e-81,3.131352168706727e-95,7.738587146282199e-44,4.190713283505153e-109,2.008464739289806e-70,1.570955281168939e-87,2.1476685296923336e-10,1.3367002438197674e-69,7.625748935066469e-85,3.10637167161696e-95,1.4146959308368692e-10,6.88096746213325e-85,2.12175082563348e-31,2.8575299257415905e-106,1.0721809931275469e-97,1.9362609909323595e-47,8.38873230600833e-61,1.06969636983384e-134,1.1488640745587366e-71,3.3557321437359454e-10,1.725402906038489e-115,7.750524292507407e-65,1.320573429640411e-69,5.330285133888812e-81,1.610354035934383e-71,6.027768280312e-133,6.618878787536998e-145,2.327381878898563e-74,3.8659766037793206e-86,1.733990755213648e-87,1.315586593829826e-51,6.398517775289923e-44,6.498898771196748e-76,1.8420401337946825e-93,2.863645616411345e-87,1.0353260768733015e-142,1.241484706649922e-84,7.194211045873573e-88,2.0640527373801838e-91,5.620091180510462e-116,8.258128241935103e-105,1.5336083479718614e-123,3.231883058759732e-97,5.860015746458412e-108
1.3571042037157734e-16,0.0028149649241145727,0.1557,0.0,0.008284440733954727,0.642399999335565,0.2018999997877956,1.0099988582971239e-79,1.3437329549076878e-93,1.1608005550789756e-43,2.7061986893819993e-107,4.731891740270967e-69,6.4201022492846076e-86,3.221502677533204e-10,1.7950728431462027e-68,1.875618951663343e-83,1.3330132555914413e-93,2.1220438398031664e-10,2.8117626472489486e-83,6.15878779105431e-31,1.817997608289858e-104,4.382043083377164e-96,1.1297460855953813e-46,1.021580624651272e-59,3.3204610088375136e-132,2.706694479058817e-70,5.033598070481544e-10,1.1141981058427179e-113,9.442044959527408e-64,1.7570783944963514e-68,1.35427708899733e-79,3.793961613318265e-70,1.116889707619481e-130,1.719983488602265e-142,5.4832513227320015e-73,1.6004853512022012e-84,7.086319280038443e-86,7.675485254406908e-51,1.857292226683851e-43,1.531123574837427e-74,7.527815494647982e-92,1.1702892740651262e-85,4.344674851156798e-140,3.0534517037957204e-83,1.8563559104794913e-86,5.611599811761301e-90,5.3349549536971576e-114,5.33227825025091e-103,1.4558011157878563e-121,2.034058941542052e-96,5.070655806546067e-107
1.809472273618308e-16,0.0028149649241145727,0.1557,0.0,0.008284440388049952,0.6423999991140867,0.20189999971706085,7.059694006812631e-79,1.157995276616914e-92,1.5477675702046658e-43,2.814301480335243e-106,2.958638815099283e-68,5.273410107778448e-85,4.2953367425922403e-10,9.452339617888592e-68,1.3110216272980655e-82,1.1487572712736923e-92,2.829391707993695e-10,2.3094752683584294e-82,1.3468573658952985e-30,1.8831432994105918e-103,3.599657769504968e-95,3.758801380476414e-46,4.720976700514013e-59,5.229223609859733e-131,1.6923741644970688e-69,6.711463893024957e-10,1.1587121711560127e-112,4.3660561909567784e-63,9.214777046977632e-68,9.141826753112207e-79,2.3721972807879085e-69,1.6809194393959727e-129,3.0308875059570057e-141,3.4284281136107367e-72,1.0571337116111576e-83,5.820624658915572e-85,2.553554969557857e-50,4.061688437599587e-43,9.573418628260755e-74,6.182965457390399e-91,9.612627338547183e-85,8.014000322368737e-139,2.1341853869348853e-82,1.415314017156179e-85,4.590871780405879e-89,6.789979376727387e-113,5.545046951170868e-102,1.8527852832906745e-120,1.1669131008896556e-95,2.638724008862239e-106
2.2618403435208425e-16,0.0028149649241145727,0.1557,0.0,0.008284440042145201,0.6423999988926085,0.20189999964632607,3.679457299980002e-78,8.00354549291283e-92,1.9347903087709417e-43,2.282338336533262e-105,1.426467041064928e-67,3.328228459715277e-84,5.369170718955924e-10,3.818285001543565e-67,6.832945883394012e-82,7.939696379206491e-92,3.5367395324959015e-10,1.457552305239676e-81,2.5268875951911105e-30,1.5205406303214878e-102,2.272238751645637e-94,1.0135100287679774e-45,1.729385090512705e-58,7.058428874537481e-130,8.159549421134339e-69,8.389329603923182e-10,9.396937449874771e-112,1.6001681946448468e-62,3.703747119016992e-67,4.855658572093484e-78,1.143725856390913e-68,2.313827861923961e-128,4.628467664424619e-140,1.6529687572982652e-71,5.756772926061429e-83,3.6735835080071526e-84,6.884851830453667e-50,7.620279910869247e-43,4.615689424142228e-73,3.902135147766344e-90,6.066838470613472e-84,1.2385116519663784e-137,1.1122613056307614e-81,7.972075034947917e-85,2.780818678216475e-88,6.876880105845611e-112,4.496481919061219e-101,1.8764641756143266e-119,4.8367387462926967e-95,1.1707092933053473e-105
3.166576483325912e-16,0.0028149649241145727,0.1557,0.0,0.008284439350335774,0.6423999984496519,0.20189999950485651,3.387030788700425e-76,3.2502789145851494e-89,2.7093839504017244e-43,2.471175000204685e-102,7.266204636872676e-66,7.016636561572555e-82,7.516838400022405e-10,1.0031057919297491e-65,6.289934712074264e-80,3.2243480982315706e-89,4.951435047691123e-10,3.072658275863553e-79,6.914023956703813e-30,1.6161449701639516e-99,4.798949685155286e-92,5.975007216259292e-45,2.667653487036775e-57,1.3542983503487567e-126,4.156349439221134e-67,1.17450606837712e-09,1.0175227014008018e-108,2.477425336502711e-61,9.447605343650367e-66,4.4288223483632914e-76,5.826105826798022e-67,8.905223689607738e-125,1.4416430510733366e-135,8.41992863410619e-70,2.1616094767995266e-81,7.744804122060567e-82,4.057582587049074e-49,2.08504715270058e-42,2.3511460320577906e-71,8.222040906859336e-88,1.2790364910611758e-81,2.0464720713659467e-133,1.0232414276432145e-79,1.3574034427129006e-82,8.976193793064543e-86,4.578231266007102e-108,4.8592748511664017e-98,1.248409144206762e-115,6.381182904090742e-95,4.107532936602974e-105
4.0713126231309813e-16,0.0028149649241145727,0.1557,0.0,0.008284438658526445,0.6423999980066957,0.20189999936338698,2.829846268462372e-75,3.443847124699756e-88,3.4853481316336624e-43,2.8684156529385065e-101,5.179195520512381e-65,6.550913655749721e-81,9.664505720842244e-10,6.21679406199771e-65,5.255218399639281e-79,3.4163716543584053e-88,6.366130385444954e-10,2.868696752669697e-78,1.457560200242119e-29,1.872167102437454e-98,4.482657568868259e-91,2.0152953818030583e-44,1.3557925471747302e-56,1.718665895032225e-125,2.9625571170113064e-66,1.5100791310169026e-09,1.1811095724585051e-107,1.2615464250948408e-60,5.800917842831791e-65,3.674484711814089e-75,4.15276065674045e-66,1.1909317061357005e-123,2.2516689359234013e-134,6.001534076612606e-69,1.552088875284015e-80,7.230754034740386e-81,1.3682689784696181e-48,4.39553256425234e-42,1.675842442309631e-70,7.675092506435182e-87,1.1941423037211796e-80,3.068433763248914e-132,8.547414958149793e-79,1.3056570072673958e-81,9.794421081607503e-85,6.356753833958543e-107,5.638128066046448e-97,1.73317962394998e-114,7.537190585841779e-93,3.0783612781961613e-103
5.88078490274112e-16,0.0028149649241145727,0.1557,0.0,0.008284437274908085,0.6423999971207829,0.20189999908044798,2.1402603353376622e-73,7.649658136691725e-86,5.0505643807713344e-43,1.0847608442062501e-98,2.2882433400723979e-63,8.242811816564283e-79,1.3959839281868386e-09,1.773691107063325e-63,3.97465803421581e-77,7.58862246243017e-86,9.195520528703377e-10,3.6095335339552166e-76,4.446009621871898e-29,6.983534627211862e-96,5.658497185593445e-89,1.3786566656939875e-43,2.252020414524592e-55,1.4727490705791894e-122,1.3089004570502996e-64,2.1812251202805595e-09,4.467251415962289e-105,2.1107340959186553e-59,1.5899425675849162e-63,2.7835755787774113e-73,1.834833853917008e-64,1.4866534922526747e-120,8.762257099941579e-131,2.651540227093755e-67,6.099929239249358e-79,9.098282143552962e-79,9.354119348165481e-48,1.3407734425551053e-41,7.404022693141488e-69,9.647844676438961e-85,1.5025602101384207e-78,8.395284385611382e-129,6.457272824776275e-77,1.7161435201779368e-79,2.2734214403183357e-82,7.44405165090408e-104,2.125200814568704e-94,2.027386123139308e-111,4.6846483715450704e-91,3.8044631591389735e-101
9.499729461961397e-16,0.0028149649241145727,0.1557,0.0,0.008284434507672555,0.6423999953489583,0.20189999851457016,5.095127728040185e-71,5.857733022963288e-83,8.383841257874405e-43,1.3609857443612312e-95,2.7583303730988114e-61,3.186149805382921e-76,2.2550502081336546e-09,1.3932306363547635e-61,9.462383317544342e-75,5.8109850304206064e-83,1.4854298686240698e-09,1.3952056672019974e-73,1.9291605252967037e-28,8.54048567469021e-93,2.2030520090959648e-86,1.7373548572140143e-42,8.575095759722444e-54,4.430787516407208e-119,1.57779531675226e-62,3.523516554748698e-09,5.606487952338877e-102,8.175084099930121e-58,1.1717104385793758e-61,6.5706051237069466e-71,2.212005783235996e-62,6.4040120848631e-117,1.2050577351253952e-126,3.1961930556627637e-65,6.224178670056152e-77,3.516855713194453e-76,1.1769702799051383e-46,5.817727409537306e-41,8.924815706525414e-67,3.7208501698367017e-82,5.808005386768585e-76,8.308649857058095e-125,1.5332292356799846e-74,8.077543269471786e-77,2.130598816052678e-79,2.993238831096945e-100,2.6472127738621836e-91,8.132198355900565e-108,4.119616987851707e-89,6.6663061645941036e-99
1.6737618580401953e-15,0.0028149649241145727,0.1557,0.0,0.00828442897320625,0.6423999918053122,0.2018999973828154,2.2942479513827154e-68,9.287363537522887e-80,1.9266800875136385e-42,3.8609037284653e-92,6.22576742672178e-59,2.529817590084799e-73,3.973181038875531e-09,1.9972556314406163e-59,4.2609909211004316e-72,9.213213829702665e-80,2.6171846485474e-09,1.1077910462898962e-70,1.0906615135218015e-27,2.308621083167012e-89,1.774532460596176e-83,3.3290315996936786e-41,5.519191981881787e-52,6.010114247977171e-115,3.5612069374337377e-60,6.208097247467925e-09,1.5914315116396418e-98,5.442787506940676e-56,1.4971611525277204e-59,2.9536542689084077e-68,4.993731035989146e-60,1.7632159721532612e-112,1.1530175032444223e-121,7.213746653112697e-63,1.473882054262582e-74,2.792441465479228e-73,2.2480546143133865e-45,3.2890842624772993e-40,2.0142829451156764e-64,2.941075438944643e-79,4.611651691042187e-73,4.218345175380673e-120,6.867973686803988e-72,7.208642513911184e-74,3.800454255098826e-76,2.9490353043159354e-96,7.402757353691798e-88,7.973217148772619e-104,5.065648427299447e-89,2.7960957751002163e-98
3.1213396817283063e-15,0.0028149649241145727,0.1557,0.0,0.008284417904292673,0.6423999847180322,0.20189999511930926,1.4500466529005642e-65,2.1890334408784096e-76,1.4756998192117772e-41,1.7459365261472562e-88,1.9692329042369736e-56,2.9826319150982804e-70,7.409435782702881e-09,4.118745795444214e-57,2.693407867740079e-69,2.1715415632335626e-76,4.880690802065804e-09,1.3060702891738749e-67,7.252098278848226e-27,9.528075985261564e-86,2.1518615276224514e-80,8.128252629257283e-40,4.687982475370274e-50,9.21738941224322e-111,1.1264223922302482e-57,1.1577249928059603e-08,7.20525516104118e-95,4.931447137417952e-54,2.5362570662978704e-57,1.8657023241431703e-65,1.5802071877409954e-57,5.053571231740697e-108,1.2248048015497941e-116,2.2815373768320222e-60,4.778784576435457e-72,3.292368862093179e-70,5.453878166831469e-44,2.1869999747979796e-39,6.370500157955981e-62,3.4365629383078505e-76,5.4372690745343586e-70,2.655193586354795e-115,4.296119045715121e-69,8.967892882697413e-71,9.454041272714815e-73,4.835786910558955e-92,3.254808425685958e-84,1.294877948288523e-99,8.896101769462368e-89,1.5528607736779136e-95
4.568917505416417e-15,0.0028149649241145727,0.1557,0.0,0.008284406835404469,0.6423999776307682,0.20189999285580762,1.7394226991299833e-64,3.2538530694443177e-75,6.842891429561374e-41,2.878873632616478e-87,2.103893311569511e-55,4.0392155773446717e-69,1.0845681301613342e-08,4.0095126231255876e-56,3.2309947253468485e-68,3.227848623775303e-75,7.1441924138216e-09,1.7687388382598888e-66,2.1797289476261663e-26,1.5485771006933792e-84,2.929939860380291e-79,4.338827042956087e-39,3.689015957296766e-49,1.4779186462578366e-109,1.2034495068162154e-56,1.6946391002210747e-08,1.1883040979134982e-93,3.9593861996623937e-53,2.3186345619022677e-56,2.236917778896841e-64,1.688440554135651e-56,7.320602399939496e-107,2.128247725007609e-115,2.4375022863781505e-59,5.402861625776095e-71,4.458704141724797e-69,2.90291097306778e-43,6.573364413483493e-39,6.805931004830849e-61,4.64581543698861e-75,7.363443856509469e-69,4.941032718570176e-114,5.1417755978339274e-68,1.1905718934147105e-69,1.3805365921717166e-71,9.329615746953653e-91,5.3429390446759675e-83,2.494876563442107e-98,5.552873720233367e-84,3.7694422260689414e-93
6.016495329104528e-15,0.0028149649241145727,0.1557,0.0,0.008284395766541637,0.6423999705435205,0.20189999059231056,1.268379356526263e-63,3.009897049486782e-74,2.2911941965703986e-40,3.0449187833725587e-86,1.416937280490063e-54,3.4753437683039184e-68,1.4281917593683224e-08,2.4246955798656167e-55,2.356073567319963e-67,2.9858396361932584e-74,9.407689483825207e-09,1.5218177668907044e-65,4.8306257454871275e-26,1.620751284194843e-83,2.532389784269435e-78,1.506148650794929e-38,1.8350118115462528e-48,3.08381619678995e-108,8.105032558633093e-56,2.231552046994847e-08,1.2570021311067791e-92,2.0018689665729608e-52,1.2858076663836023e-55,1.649940345192389e-63,1.1372463184431214e-55,2.2384559473876745e-105,6.1551739501566765e-114,1.6415913729665896e-58,4.733625624223153e-70,3.836279818419654e-68,1.0050664786022096e-42,1.4567626459815928e-38,4.583580225696634e-60,3.9923479571974935e-74,6.3355247833898636e-68,1.118622431928681e-112,3.7425786301919293e-67,9.346098309019556e-69,1.1657099497479604e-70,1.1664091689641234e-89,5.62866561350217e-82,3.1165486862773087e-97,3.0193871137298807e-83,2.874544412742097e-92
7.46407315279264e-15,0.0028149649241145727,0.1557,0.0,0.008284384697704185,0.6423999634562892,0.20189998832881806,7.020254217684731e-63,2.1421174084183906e-73,6.174738103314864e-40,2.5369384244925123e-85,7.330606533669431e-54,2.3250763528327895e-67,1.771814465692254e-08,1.1279312383879595e-54,1.3040678049129793e-66,2.1249943339923452e-73,1.1671182012086794e-08,1.0181227037499389e-64,9.048011529702769e-26,1.3383314368690747e-82,1.701224197630706e-77,4.109381346122948e-38,6.987139798247973e-48,5.152133156130631e-107,4.1931850128650475e-55,2.768463833129928e-08,1.0474045697374017e-91,7.74257322225612e-52,5.3866553714592796e-55,9.249314391948116e-63,5.884164246014232e-55,4.6544843450433795e-104,1.4249942386840322e-112,8.492745118601723e-58,2.959858620554941e-69,2.5665534654019462e-67,2.7351232496864052e-42,2.728593428977495e-38,2.3712930533109744e-59,2.6681535955573596e-73,4.2386018900245713e-67,2.197584630021288e-111,2.0680399925421632e-66,5.506583918273984e-68,7.31049380424274e-70,1.163114825670455e-88,4.672358192124389e-81,3.1057668419256654e-96,1.0656704100936288e-82,1.6721203730640955e-91
