Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(262),SX(259),SX(436),C2HOX(464),C2H6O(236),SX(357),OCCO(227),SX(387),SX(190),SX(495),SX(318),SX(533),SX(213),S(309),C2H4O3(79),SX(386),SX(390),SX(718),SX(572),S(233),SX(1093),SX(1139),SX(217),SX(923),SX(1337),S(257)
2.2323807637424706e-21,0.0005512981296411278,0.0915567593028733,0.0,0.0016224703955300256,0.45154262835609793,4.96630247273829e-54,0.4569006123410269,1.2012888383091172e-67,1.5596570284422893e-80,7.119314283095662e-44,4.201558070432587e-105,1.929495425406562e-127,3.710434674472957e-15,9.675048749731949e-42,4.818805558475622e-49,4.4471697174050064e-60,9.675049231603939e-42,1.5953346875474932e-22,3.600343134185678e-54,5.506365993863364e-41,5.119689914288145e-35,1.78873748413499e-65,3.352276343987341e-87,3.035063236432567e-78,5.868347275897028e-100,1.0295343111481749e-16,2.739802601919932e-60,2.782263490975827e-91,1.933354959492109e-100,4.2009772518602706e-120,3.057299538325182e-106,3.3436488336162735e-78,1.1502903533692694e-97,1.1818221803956947e-135,4.110049518201177e-110,9.045033044709946e-156,6.750140310623809e-83,7.3632545514377445e-84,2.6888872883042016e-119,9.141224316804122e-135,2.3509144944210345e-150,2.139555622037738e-94,5.737958326867429e-158,7.000716022537691e-166,1.6324581214946286e-164,1.829043105044182e-157,3.3172005553842416e-127,2.467961723374877e-142,1.2732285569778653e-126,5.1006619484463135e-145,1.6430073441144786e-140,1.6921879054494235e-144,5.820841330029001e-154,6.012805808820361e-192,1.1197796361002465e-132,1.4502166119111008e-122,4.647849443159026e-196,1.8505190341845008e-207,9.823555361526653e-135,4.080815877744137e-136,9.143689923570077e-121,1.4007676933483794e-146,5.791865425970169e-149,3.373695405940979e-139,4.119152251218565e-147,1.0167077790977354e-166
4.466701041615039e-21,0.0005512981296411278,0.0915567593028733,0.0,0.001622470395526209,0.451542628356096,3.976061887562369e-53,0.4569006123410269,3.848870171883235e-66,4.9971092974899404e-79,1.4244813897574082e-43,1.0778224596889068e-102,2.4732340601126323e-125,7.424093010672802e-15,3.872540890352752e-41,3.857974487111782e-48,7.12375240748201e-59,3.872541276143342e-41,3.192055417389899e-22,2.882492216503755e-53,2.2039809951446885e-40,2.0492101953975576e-34,2.8653101125544546e-64,2.148941292532369e-85,2.4305118484788803e-77,1.8806868227687504e-98,2.059963091720666e-16,1.6662615990268742e-59,1.7835408628770932e-89,2.4787453781276554e-98,2.155362785514882e-117,7.842867003922153e-104,2.6776309567089198e-77,3.6864388064116095e-96,6.067201670386387e-133,1.3164825440477307e-108,1.8574561827492898e-152,2.1627327193147947e-81,1.1794922314631823e-82,6.897563829069307e-117,1.1717253657314176e-132,2.413997651000759e-147,6.856825852637797e-93,1.1783870222262009e-154,2.8754333048524766e-162,1.6749844079631062e-161,9.380579782099812e-155,4.2526372103919215e-125,6.327871943809241e-140,8.165401841158117e-125,1.307813461316859e-142,1.6869694003798618e-137,2.3982616657591207e-142,1.4945624754426356e-151,1.2346428119065672e-188,5.748690324195945e-130,3.721111620334856e-120,9.549368694890625e-193,7.599553364276667e-204,1.0086397506321267e-131,4.190003791430062e-133,4.694158738525559e-118,2.877735879487712e-143,1.188997225139114e-145,1.731321123385426e-136,4.227762384022982e-144,8.35846347882392e-163
8.935341597360176e-21,0.0005512981296411278,0.0915567593028733,0.0,0.0016224703955185756,0.45154262835609205,3.182058212311037e-52,0.4569006123410269,1.2323983561159552e-64,1.6000917906153172e-77,2.8495813154416672e-43,2.7620740219047373e-100,3.167980305019796e-123,1.485140968300253e-14,1.5495207779417286e-40,3.0875521073033613e-47,1.1404633341214414e-57,1.5495210866914501e-40,6.385496877058796e-22,2.3069155243678397e-52,8.818791575377565e-40,8.199510001354734e-34,4.587160819404715e-63,1.3764378548387787e-83,1.9453941232290804e-76,6.022824050840732e-97,4.120820652855842e-16,1.5785764493760336e-58,1.142392274903595e-87,3.1753877546629074e-96,1.104689075009614e-114,2.0098467112182534e-101,2.1431903372543e-76,1.1805425937832635e-94,3.1105785118298374e-130,4.214787625858206e-107,3.8092308507937538e-149,6.925149533206176e-80,1.8882878817025772e-81,1.767571342898601e-114,1.5008700339358658e-130,2.475627511618494e-144,2.1958249551929368e-91,2.4169444126582787e-151,1.1795385525325816e-158,1.7168994859464258e-158,4.811498027448353e-152,5.4476151106791005e-123,1.621201846120606e-137,5.231219218091155e-123,3.350620266493508e-140,1.729778751041631e-134,3.6585648156952473e-140,3.8317550695982835e-149,2.5318501655451216e-185,2.947282464718071e-127,9.53714954319147e-118,1.9588741749002634e-189,3.116842925324552e-200,1.034235289501358e-128,4.296330600254642e-130,2.4066364103476785e-115,5.902782340705089e-140,2.4352442557853608e-142,8.874716333366663e-134,4.3342893631938995e-141,6.859303921440874e-159
1.787262270885045e-20,0.0005512981296411278,0.0915567593028733,0.0,0.0016224703955033087,0.4515426283560842,2.5461305092506435e-51,0.4569006123410269,3.9448910292960777e-63,5.122068426590731e-76,5.699781211437911e-43,7.074550927141812e-98,4.056512770922284e-121,2.970604302738219e-14,6.19909209902687e-40,2.470510793612358e-46,1.8252720143902343e-56,6.199094569493742e-40,1.277237979633293e-21,1.8459560637451152e-51,3.5280882962418414e-39,3.2803379204700005e-33,7.341585824875791e-62,8.812764593604795e-82,1.5567087208900372e-75,1.9283465178967526e-95,8.242535775086975e-16,2.0908629335345513e-57,7.314271757968771e-86,4.06615305980379e-94,5.658931278252331e-112,5.147857320244045e-99,1.7149882637060882e-75,3.7791481563092883e-93,1.5936835065935752e-127,1.3490802725972306e-105,7.80658378257465e-146,2.2168176301987014e-78,3.0221560082360075e-80,4.52727719960839e-112,1.9218233640182984e-128,2.5375042158427008e-141,7.0292637108646566e-90,4.954709764296679e-148,4.8360830300805816e-155,1.75898298021469e-155,2.4843835109406657e-149,6.975658087324655e-121,4.15189652217884e-135,3.349696453362494e-121,8.580935597200108e-138,1.7724810492218254e-131,6.186548607019865e-138,9.816555335431262e-147,5.188608413572583e-182,1.5100206598797306e-124,2.443001942110229e-115,4.015146985409625e-186,1.2774911597893094e-196,1.0597672454921297e-125,4.402393244179979e-127,1.2330234681909134e-112,1.2098233701592435e-136,4.9764803908485766e-139,4.546635823263413e-131,4.441031182321463e-138,5.623921687896455e-155
3.5747184931831e-20,0.0005512981296411278,0.0915567593028733,0.0,0.0016224703954727752,0.45154262835606856,2.0370985721337046e-50,0.4569006123410269,1.26255977203902e-61,1.6394401101483826e-74,1.1400181717557643e-42,1.811547681373665e-95,5.193625905542062e-119,5.941530971502228e-14,2.479838651388664e-39,1.9765962988282374e-45,2.9208603064472074e-55,2.479840627949822e-39,2.5546145634626575e-21,1.4770221139125211e-50,1.4113481121683039e-38,1.3122419597193144e-32,1.1748227941634448e-60,5.641298297910521e-80,1.2455235977511378e-74,6.180131413206655e-94,1.6485966019392355e-15,3.171630127094209e-56,4.682076812112254e-84,5.2057261360997934e-92,2.8981156445764415e-109,1.3181881315243861e-96,1.3721753765504527e-74,1.2095546950594631e-91,8.16237837609677e-125,4.317890618493998e-104,1.59932508231535e-142,7.095462698913726e-77,4.8362597731927635e-79,1.15927444943576e-109,2.4605452150264343e-126,2.600830202869733e-138,2.2497829361152904e-88,1.0156718321643328e-144,1.9827088126415635e-151,1.8016462669735352e-152,1.3534120785015967e-146,8.930568028282109e-119,1.0630917510840668e-132,2.1443543157925376e-119,2.1971457624899098e-135,1.815624192990806e-128,1.1765574448405397e-135,2.5139640082133338e-144,1.062971393195483e-178,7.733889656223393e-122,6.256350255215712e-113,8.227182238676378e-183,5.234300376838767e-193,1.0855633551802251e-122,4.509553208128412e-124,6.315182215894984e-110,2.478644572945605e-133,1.0135732230835141e-135,2.3287221262331334e-128,4.5492669743728813e-135,4.6088126796304076e-151
7.149630937779209e-20,0.0005512981296411278,0.0915567593028733,0.0,0.001622470395411708,0.4515426283560372,1.6297574370316383e-49,0.4569006123410269,4.040502730823218e-60,5.2474165125101945e-73,2.280099415649965e-42,4.638135857666982e-93,6.650375275627572e-117,1.1883384308582542e-13,9.919758243116842e-39,1.5813521099012036e-44,4.673718089087291e-54,9.919774056356787e-39,5.1093677310195345e-21,1.18186106368491e-49,5.645605662447582e-38,5.249181429070951e-32,1.8798477415847241e-59,3.610777801438104e-78,9.964808381951856e-74,1.999009555081345e-92,3.2972826507375567e-15,5.005282377061806e-55,2.996824610807135e-82,6.663975169237682e-90,1.4840195097728896e-106,3.3749791968661105e-94,1.0978799995523425e-73,3.8709853361975367e-90,4.1798189077747763e-122,1.3822155729888047e-102,3.2759507923608202e-139,2.2710767225320725e-75,7.739259327395931e-78,2.9681039164123913e-107,3.150702221911783e-124,2.666878487786346e-135,7.19997035922269e-87,2.0829289526277524e-141,8.13223529205412e-148,1.8451110786137127e-149,1.0213592249913394e-143,1.143220707736127e-116,2.7217730666799776e-130,1.372562007595218e-117,5.625226753817384e-133,1.8594986287203398e-125,2.4906158303745904e-133,6.436913568332423e-142,2.1773108228780205e-175,3.9604048964444407e-119,1.6020975943756796e-110,1.6857840234957587e-179,2.1443099451254664e-189,1.1117977287419438e-119,4.618533769401453e-121,3.233898805066828e-107,5.077089487633067e-130,2.0520209466065357e-132,1.1926579979172048e-125,4.659826037957566e-132,3.77581029615866e-147
1.4299455826971427e-19,0.0005512981296411278,0.0915567593028733,0.0,0.0016224703952895734,0.4515426283559745,1.3038388370605224e-48,0.4569006123410269,1.293010711985427e-58,1.6797525005417858e-71,4.5602801866947915e-42,1.1874267655009387e-90,8.522892301345467e-115,2.3767090980952393e-13,3.967984025904157e-38,1.265111719064557e-43,7.47822704620025e-53,3.9679966767963897e-38,1.021887406572588e-20,9.458109436331408e-49,2.2582750032479963e-37,2.099715290048526e-31,3.007848639840726e-58,2.3109903468435262e-76,7.97211772656441e-73,6.939504281241726e-91,6.594654748083182e-15,7.98086497139258e-54,1.91805422435329e-80,8.530233635488499e-88,7.598591361715186e-104,8.640412622290965e-92,8.787802396090516e-73,1.2389081886302092e-88,2.140226335767384e-119,4.428467138241e-101,6.7096246992093684e-136,7.269988898887801e-74,1.2387608418871425e-76,7.598747956850438e-105,4.0378703984763076e-122,2.7376281541842e-132,2.3041038469161446e-85,4.2763700492639515e-138,3.3391862000482016e-144,1.8895010102726976e-146,1.8352103589787449e-140,1.4633853433913659e-114,6.968039668886779e-128,8.784985209832096e-116,1.440120179287861e-130,1.9042601643968053e-122,5.708502223667419e-131,1.647992377640645e-139,4.459456331404799e-172,2.0278861766495247e-116,4.102905432360722e-108,3.456289959790788e-176,8.78373444950406e-186,1.1385645222405434e-116,4.729726063547321e-118,1.6558776979037266e-104,1.0398219260599908e-126,4.107270886666061e-129,6.108712871979322e-123,4.77346180982421e-129,3.0925819054129613e-143
2.8599105605355867e-19,0.0005512981296411278,0.0915567593028733,0.0,0.0016224703950453046,0.451542628355849,1.0430865525940722e-47,0.4569006123410269,4.137714035160455e-57,5.3786045623283446e-70,9.120934265142145e-42,3.0398459619311594e-88,1.0961089825509325e-112,4.753450431852894e-13,1.587209756003122e-37,1.0121013910795022e-42,1.196540116456006e-51,1.5872198768370223e-37,2.0437886733508945e-20,7.571371811171264e-48,9.033086249430991e-37,8.398946594762194e-31,4.812590771642628e-57,1.4790398143830016e-74,6.378058866870726e-72,3.609229167997757e-89,1.3189398941770363e-14,1.2758464841466102e-52,1.2275720378365268e-78,1.0918746398004717e-85,3.8905222958592375e-101,2.2119701087755208e-89,7.059039260234245e-72,3.9681223766080368e-87,1.0958208908137228e-116,1.4238611736646614e-99,1.37415201908861e-132,2.3278898017221793e-72,1.9848291959213975e-75,1.9452998977013254e-102,5.19340616934687e-120,2.8167921941713866e-129,7.373613886731133e-84,8.800043006551003e-135,1.3742947977028818e-140,1.9348873768458105e-143,6.064455654710214e-137,1.8731573634269407e-112,1.7838413390926345e-125,5.62277646743674e-114,3.6867555743464556e-128,1.9499903136179244e-119,1.375922531508632e-128,4.219076677812884e-137,9.133175368897926e-169,1.0383097769014543e-113,1.0510172733102515e-105,7.103886594923754e-173,3.597904208876878e-182,1.1659145540226034e-113,4.843341195998052e-115,8.478271416471088e-102,2.1293831753167553e-123,8.045771498202095e-126,3.129705306019895e-120,4.8912185062673395e-126,2.532175892706049e-139
5.719840516212475e-19,0.0005512981296411278,0.0915567593028733,0.0,0.0016224703945567668,0.45154262835559816,8.344791597766344e-47,0.4569006123410269,1.3240812614341846e-55,1.7232775903678986e-68,1.8246923037778624e-41,7.781800350447314e-86,1.429481064763841e-110,9.506933096502947e-13,6.348871313569186e-37,8.096859243628829e-42,1.914488146802513e-50,6.348952280720853e-37,4.087591206255657e-20,6.064804581936188e-47,3.6131683568305966e-36,3.3595957224683914e-30,7.700040857661658e-56,9.46557159332171e-73,5.104405860871305e-71,4.709540710668958e-87,2.637888732512845e-14,2.0409268842778134e-51,7.85638418921542e-77,1.3975580962195834e-83,1.9918952533401044e-98,5.662494813129419e-87,5.830845430689682e-71,1.2788774887550543e-85,5.610506083109609e-114,4.642648400953887e-98,2.814169971926828e-129,7.45858974572151e-71,3.193527103690446e-74,4.979835019114208e-100,6.776989375085736e-118,2.9117809553291802e-126,2.3604806861283e-82,1.819353217805311e-131,5.682528679803555e-137,1.981310400006622e-140,2.2299723717588806e-133,2.397615667359666e-110,4.566585189043687e-123,3.5997849453896873e-112,9.437993746140304e-126,1.9967214593477728e-116,3.412919748753331e-126,1.0802682606505028e-134,1.8704454205310461e-165,5.316139870315849e-111,2.69390812997994e-103,1.4740985078264016e-169,1.473685338337379e-178,1.1938714665792709e-110,4.959477380753616e-112,4.340783757671552e-99,4.3599531453255926e-120,1.5157853580081774e-122,1.6044603382559657e-117,5.0150161349862594e-123,2.0723226045609683e-135
1.143970042756625e-18,0.0005512981296411278,0.0915567593028733,0.0,0.0016224703935796912,0.45154262835509645,6.6759325409256185e-46,0.4569006123410269,4.2370805262607276e-54,5.528003266410847e-67,3.657379070684533e-41,1.9919875860396805e-83,1.965432094903141e-108,1.9013898414342016e-12,2.539554981857423e-36,6.47750672314106e-41,3.0632159762738925e-49,2.539619755770954e-36,8.175196269457776e-20,4.8641320151421716e-46,1.4452034057779807e-35,1.3438417039667377e-29,1.2319563547231057e-54,6.0574881652682e-71,4.0961867711479454e-70,1.0606031002751873e-84,5.2757864075779506e-14,3.265319468954939e-50,5.027891926279581e-75,1.788734001098756e-81,1.0197722004208624e-95,1.4494874940493155e-84,5.839507445851382e-70,4.324734355790014e-84,2.8723895714310797e-111,1.5961265892568416e-96,5.762854554946916e-126,2.3926934039775763e-69,5.2236691994464934e-73,1.2747394499820655e-97,9.359036009410578e-116,3.037647760884095e-123,7.577207381267303e-81,3.7959672713211785e-128,2.3712432691061656e-133,2.0287857860968045e-137,7.846466559492552e-130,3.0688261116560954e-108,1.1689994883156115e-120,2.3098943513622146e-110,2.4160306672443735e-123,2.0444378612250764e-113,8.596695684303935e-124,2.7693868134532274e-132,3.8304367162473444e-162,2.7217716689709955e-108,6.913136032407681e-101,3.170877804113604e-166,6.035947286704454e-175,1.2224346223735258e-107,5.078131970241957e-109,2.2223179937365023e-96,8.92466786879227e-117,2.6755516460625454e-119,8.23652107525751e-115,5.1489252101401304e-120,1.6947704325176493e-131
2.2879420250273798e-18,0.0005512981296411278,0.0915567593028733,0.0,0.0016224703916255401,0.451542628354093,5.340881084784172e-45,0.4569006123410269,1.35586908340738e-52,1.7775979339916887e-65,7.44257701956506e-41,5.098641771867337e-81,3.212677786466278e-106,3.802782900417598e-12,1.0158232828335637e-35,5.182013241302703e-40,4.9012239885901715e-48,1.015875102041284e-35,1.635040638543239e-19,3.910949783478269e-45,5.780280144209739e-35,5.375373630305854e-29,1.9709561781008336e-53,3.8761442933665283e-69,3.358474691514323e-69,2.668315991320001e-82,1.0551581751282117e-13,5.224451781622647e-49,3.21757201626887e-73,2.289198324910045e-79,5.2203699816606894e-93,3.7100739769126205e-82,1.219037774607236e-68,1.978790510440077e-82,1.4704462765746739e-108,6.521893932506175e-95,1.1799822591394678e-122,7.69460947334741e-68,9.09149070342609e-72,3.2627908459134546e-95,1.5707322128435974e-113,3.225119225277497e-120,2.4856193980934105e-79,8.06036070936549e-125,1.0070158643288092e-129,2.0773053621436148e-134,2.517021129994059e-126,3.9277494488803297e-106,2.9923741484484288e-118,1.5092848062578338e-108,6.184491768009155e-121,2.0930518346673594e-110,2.1826366486138786e-121,7.171946015516397e-130,7.843649956814282e-159,1.393431040802925e-105,1.7783054864541216e-98,7.719618619204905e-163,2.4721486808363216e-171,1.2515695561607656e-104,5.199161793629658e-106,1.1376417417916547e-93,1.825891232290269e-113,4.2931652615254293e-116,4.241089742594535e-112,5.3024788404313544e-117,1.3846947951455108e-127
4.57588598956889e-18,0.0005512981296411278,0.0915567593028733,0.0,0.0016224703877172379,0.4515426283520861,4.272911443760029e-44,0.4569006123410269,4.338786605456167e-51,5.74356937424456e-64,1.693016527768528e-40,1.3048111815554102e-78,7.701262285955425e-104,7.605569000046711e-12,4.063295701942188e-35,4.14561394852861e-39,7.842182637929858e-47,4.063710255911788e-35,3.270082657566314e-19,3.160183745288111e-44,2.3116809770566053e-34,2.1501508025888315e-28,3.1529625231138384e-52,2.4798912611888495e-67,3.2093830200383414e-68,6.813743426914121e-80,2.110317241298627e-13,8.359104227162394e-48,2.0588795108780107e-71,2.9291843163201532e-77,2.6719291237066664e-90,9.494589404307665e-80,5.787236871340148e-67,2.156192976009949e-80,7.526402585177913e-106,3.896956030294555e-93,2.4155594561980176e-119,2.4865797484285276e-66,1.9294350569789046e-70,8.349920079877332e-93,4.14692129859066e-111,3.536968138427733e-117,9.515752293043936e-78,1.7679008108100087e-121,4.417397325543834e-126,2.1268948011607163e-131,7.193348803480348e-123,5.026605777265457e-104,7.65908863420735e-116,1.1245794237197075e-106,1.5829427832966848e-118,2.1423418147236562e-107,5.563597823242708e-119,2.0060458627811395e-127,1.6059231835009344e-155,7.133122749981436e-103,4.5961694199337825e-96,2.582329904704315e-159,1.0125762987690575e-167,1.2811805327229798e-101,5.322169159463059e-103,5.822785502996244e-91,3.731708049720437e-110,6.134543947698818e-113,2.1997620459901384e-109,5.500524689538405e-114,1.1300039440623909e-123
9.15177391865191e-18,0.0005512981296411278,0.0915567593028733,0.0,0.0016224703799006337,0.45154262834807224,3.4186558735613545e-43,0.4569006123410269,1.3884127457600405e-49,1.8733030797630276e-62,6.658043271911369e-40,3.3380496948968417e-76,3.5484420041812346e-101,1.5211141125954095e-11,1.6253187872382841e-34,3.3164928375971465e-38,1.2548188452250429e-45,1.6256504305375145e-34,6.540166678925071e-19,2.578422945647225e-43,9.243268253647225e-34,8.600605811911385e-28,5.0429168178578786e-51,1.5860508461294975e-65,5.9128476036234754e-67,1.7426600226761275e-77,4.220635363357787e-13,1.3374564300116995e-46,1.3172107682269258e-69,3.746815567423308e-75,1.367102314358978e-87,2.428970355689361e-77,3.5426638240082363e-65,4.588845464483178e-78,5.991225806523979e-103,4.4627478939905237e-91,7.787383753164246e-116,8.112585561611553e-65,6.194107574237846e-69,2.136128108103484e-90,2.1910786563271855e-108,6.3987836316925834e-114,7.04396940043032e-76,6.395364983728293e-118,3.1956920198641814e-122,2.962757456794562e-130,2.8550626675083016e-119,5.0266020555862526e-104,2.291740692271787e-115,2.2419836640735675e-104,4.736456996494753e-118,3.4561387432314244e-104,1.6601600942013287e-118,2.8324697740923813e-124,1.995543043317632e-152,5.679193578428271e-100,1.8176648505831957e-93,1.1596834795910112e-154,2.578067637827918e-164,2.0387037855217936e-98,8.469008525679262e-100,4.6344270688523244e-88,1.1837390819849343e-106,1.2174028585754069e-109,1.7627586775471352e-106,8.812590024443797e-111,1.431531488623409e-119
1.830354977681795e-17,0.0005512981296411278,0.0915567593028733,0.0,0.0016224703642674255,0.4515426283400446,2.7354459273568128e-42,0.4569006123410269,4.4429233910157097e-48,6.220878263083394e-61,6.566825103053997e-39,8.533805126348745e-74,1.83776472103562e-98,3.0422285084364555e-11,6.501276100584461e-34,2.653195480083664e-37,2.0079312403561563e-44,6.503929247479119e-34,1.3080334654893013e-18,2.1431801691072454e-42,3.694543909400508e-33,3.440242765571649e-27,8.062831763881197e-50,1.0136915790659473e-63,2.6132444718780468e-65,4.455001247598245e-75,8.44127156634942e-13,2.139930878254035e-45,8.42410203101745e-68,4.789424452995007e-73,6.99009124334643e-85,6.209747394273422e-75,2.2544121857897113e-63,1.14493713547504e-75,3.066105244118534e-100,5.698738330363044e-89,1.5924791564667983e-112,2.695557266989484e-63,3.0671847397013634e-67,5.461059663127661e-88,1.3921416400815862e-105,8.102338650038275e-111,1.2487659322293635e-73,1.6197128474807018e-114,1.618800419926311e-118,1.961524240612773e-127,6.668861774241895e-116,5.025650215438017e-104,5.342826405109251e-115,7.911206211991498e-102,1.1042290991314138e-117,3.532915340776379e-101,3.867335528482452e-118,4.002965857657129e-121,3.953672270994306e-149,2.9076914385869536e-97,4.837583289491225e-91,8.988867979708753e-151,1.094033077902233e-160,2.0869784688983766e-95,8.669547071851643e-97,2.3712560556605473e-85,2.406502317131494e-103,1.421223276468987e-106,9.873417554117388e-104,9.874720234219182e-108,1.1628780602100224e-115
3.6607101493150026e-17,0.0005512981296411278,0.0915567593028733,0.0,0.00162247033300101,0.45154262832398934,2.1891900990225616e-41,0.4569006123410269,1.4217365099663155e-46,2.1355226575078938e-59,9.68971148483637e-38,2.1787299916211853e-71,9.643931666043063e-96,6.084457182756081e-11,2.600510581512287e-33,2.1225577295654794e-36,3.2133960994436036e-43,2.6026330992388817e-33,2.616067033983062e-18,1.8432550518516494e-41,1.4756111198114994e-32,1.3760971307834592e-26,1.2881891292100218e-48,6.469998956175524e-62,1.5775035991990354e-63,1.1373829794277303e-72,1.6882543807825952e-12,3.423891115476839e-44,5.383697948009355e-66,6.113869808716447e-71,3.569252682254079e-82,1.5853976730903085e-72,1.4417930049174329e-61,2.9214016821897874e-73,1.5662283198046381e-97,7.272999049503699e-87,3.2480929382034767e-109,9.262677455737787e-62,1.931696439234221e-65,1.39423832865792e-85,9.894307666355875e-103,1.1437863318052723e-107,3.017025839253593e-71,4.572371195858839e-111,9.139405281278897e-115,1.7014250345701923e-123,1.4658932825327282e-112,4.78244136166963e-104,1.114969204837278e-114,3.819157110450234e-99,2.3043683313002656e-117,3.602535131258765e-98,8.067923587058645e-118,7.717352696736047e-118,8.061689712967346e-146,1.4866084025198124e-94,1.3297023363081488e-88,7.692449460996753e-147,5.733413320135087e-157,2.131273052356298e-92,8.853552014246307e-94,1.2107892891915053e-82,4.848669295873627e-100,1.561236157753955e-103,6.405770591532221e-101,1.2811671050527672e-104,9.365663248800879e-112
7.321420492581418e-17,0.0005512981296411278,0.0915567593028733,0.0,0.0016224702704681845,0.4515426282918788,1.7526852072342606e-40,0.4569006123410269,4.549562362511474e-45,7.760722033046697e-58,1.5340094950275608e-36,5.547396379979991e-69,5.1759854370548485e-93,1.2168914061939477e-10,1.0402042215993685e-32,1.6980480999330767e-35,5.14369223569333e-42,1.0419022358817163e-32,5.232134064171281e-18,1.6805555292775481e-40,5.884865834727034e-32,5.504388063338076e-26,2.05516199863956e-47,4.118370276133106e-60,1.0003086732341153e-61,2.8959588686488267e-70,3.376508763275212e-12,5.478230602991835e-43,3.435715084081329e-64,7.783520208852776e-69,1.8176087557374247e-79,4.036743806122398e-70,9.226656914662848e-60,7.475183350692413e-71,7.982227322329739e-95,9.255165490618878e-85,6.598025996587474e-106,3.3715487765895386e-60,1.3749008275198583e-63,3.549944770369032e-83,7.875825309370347e-100,1.806049729238124e-104,7.653580421441853e-69,1.4436209442782648e-107,5.77100515781015e-111,1.4421362393331377e-119,3.10627334609197e-109,-5.724346371041362e-103,-1.2786091125488197e-113,1.9387849999626604e-96,-2.6405433993651114e-116,3.658175522771938e-95,-9.252100722186567e-117,1.5602815126263207e-114,1.6376172007310954e-142,7.589693026814075e-92,3.871227572545186e-86,7.075837511691477e-143,4.722736650771635e-153,2.170619363858017e-89,9.017001473352864e-91,6.1656947077293446e-80,9.616214742305505e-97,1.6525903674653365e-100,5.676662247804182e-98,2.270218875436522e-101,7.427068407876402e-108
1.0982130835847834e-16,0.0005512981296411278,0.0915567593028733,0.0,0.0016224702079353636,0.45154262825976826,5.013773946662058e-40,0.4569006123410269,2.128389718049857e-44,3.821879076612335e-57,5.8430114562328864e-36,4.250584091557755e-68,4.03304188987246e-92,1.8253370471659042e-10,2.2104339123098248e-32,4.855359897537377e-35,1.961423688635106e-41,2.2152891720443802e-32,7.84820098756021e-18,5.198878669143599e-40,1.2479609967458373e-31,1.1696823774626022e-25,7.825049531543662e-47,2.3460003073979837e-59,5.70191972876727e-61,2.2189719743632674e-69,5.064763079965146e-12,2.088576257838658e-42,1.9588140776641324e-63,5.177349009661634e-68,1.5699075233712571e-78,3.0930890319115976e-69,5.265200468643008e-59,5.735148368315541e-70,5.425873593075648e-94,5.17837127757564e-84,5.5582413414974215e-105,1.6612718178786882e-59,8.038914236579925e-63,2.7190986364356044e-82,7.1440070004741e-99,1.485722621049481e-103,5.867336789759114e-68,1.3315038509097096e-106,5.899064458021789e-110,2.4573472356576773e-118,2.744134903310771e-108,5.190365875463552e-95,1.2604338323078635e-105,1.3183152863182876e-95,2.605002719490081e-108,2.7096803921035907e-94,9.12036967177042e-109,8.733603009634764e-114,1.2348923888019904e-141,5.162327221148723e-91,2.4430057859350324e-85,4.90927899729318e-142,3.848030985981706e-152,1.6913462560514598e-88,7.026040682869438e-90,4.1918547659148126e-79,8.405823073415301e-96,1.2950961503208882e-99,4.5495874537413423e-97,2.0454725932978873e-100,7.976248858241583e-107
1.464284117911425e-16,0.0005512981296411278,0.0915567593028733,0.0,0.0016224701454025474,0.4515426282276577,1.057969079968423e-39,0.4569006123410269,6.866275552414285e-44,1.305339765142953e-56,1.5716298596903686e-35,2.228727922302759e-67,2.516793999542605e-91,2.4337826411906786e-10,3.7707400883661904e-32,1.024136868321735e-34,5.278486616561983e-41,3.780981237704092e-32,1.0464267804149847e-17,1.1883373944931076e-39,2.1248451374955833e-31,1.9953403819168249e-25,2.102425508399987e-46,9.163022387437333e-59,2.2292032482296425e-60,1.1634836362357778e-68,6.753017330852399e-12,5.619470224974705e-42,7.655587082107604e-63,2.2358963163791703e-67,8.965191318805201e-78,1.6218190841507817e-68,2.0598852089496285e-58,3.011041351521865e-69,3.826726236397779e-93,2.7014330727327822e-83,4.36102211041857e-104,5.679896397911738e-59,3.0796199728976304e-62,1.4157893647143426e-81,4.652469786669771e-98,1.1370980520242437e-102,3.078632039850561e-67,1.041720460089011e-105,4.753618526471723e-109,2.1345677927835958e-117,2.163570501132692e-107,2.1779033180440396e-94,6.549276460254007e-105,9.30316133065929e-95,1.3535722879451405e-107,2.104786986116687e-93,4.738741392778402e-108,1.1961622975913023e-112,1.5738292815974462e-140,3.640916797392449e-90,1.5483913310044343e-84,9.496942935213044e-141,6.093674054051803e-151,1.208322071261713e-87,5.0195111197200395e-89,2.954737311798258e-78,6.613223084332606e-95,1.0052010330376368e-98,3.149915945113575e-96,1.4635552226861437e-99,7.128400756310636e-106
