Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(49),H2X(48),COX(58),CHOX2(59),SX(51),CH3OX(44),CH2OX2(50),CHO3X(91),H(23),HCO(31),CH3X(53)
9.57142750508536e-18,0.002719578564615631,0.1557,0.0,0.008003719693331352,0.6423999999888338,0.2019,3.826691305890557e-145,4.0624107008411205e-112,4.693816651897068e-46,5.656388900844741e-148,6.068623673978947e-85,4.2835402149962935e-121,2.2332450764667825e-11,1.7113806805855172e-83,3.164233209100153e-100,8.124142322145225e-112,1.2492488597638322e-69,2.026322240427959e-143,1.1107086501897764e-56,3.1251466474082183e-140,6.019734159959789e-152,4.4042279128840684e-68,8.774531704012604e-74,1.0927492948228883e-162,4.602591636251228e-86,4.634491508763953e-156,3.4894968880928477e-22,1.271155151763776e-66,2.28256713127819e-62,3.2185682306653415e-159,8.779715670186857e-74,4.404124423596571e-57,3.9068871335303285e-238,2.4426255442624733e-38,5.978164828651076e-47,1.7113806805855172e-83
1.9142856024395782e-17,0.002719578564615631,0.1557,0.0,0.008003719670998898,0.6423999999776676,0.2019,9.78427376306944e-143,1.0393794349924613e-109,9.387633800943847e-46,2.894408270101707e-145,1.940832207181851e-83,2.739886771036565e-119,4.466490372908014e-11,2.736645669303813e-82,2.023942866560242e-98,2.0785849440318986e-109,3.6966078094326144e-68,5.181000912898204e-141,4.454034734603402e-56,3.995255105145007e-138,1.5391386069542336e-149,1.7616945263278486e-67,7.015483769676354e-73,2.7958279735909486e-160,1.471974223772734e-84,2.8873901505082366e-153,6.979302831773392e-22,2.0292097423745368e-65,1.8234182658675056e-61,3.2944792897067603e-156,7.023773379880587e-73,1.761609582731181e-56,1.6872069625520152e-233,9.770502906669172e-38,1.1999470441553504e-46,2.736645669303813e-82
3.828571306301662e-17,0.002719578564615631,0.1557,0.0,0.008003719626333993,0.6423999999553351,0.2019,2.4986177210963977e-140,2.6577553345343803e-107,1.8775268098362268e-45,1.4802366280457539e-142,6.203458467566725e-82,1.751509389978103e-117,8.932980915783887e-11,4.373637684987136e-81,1.2938326260824636e-96,5.315065001773265e-107,1.1543280600077353e-66,1.323076245294659e-138,1.7995336243066146e-55,5.101332456291349e-136,3.9304245039325175e-147,7.046830576446672e-67,5.605770766843434e-72,7.149086654771769e-158,4.7048528891860316e-83,1.771466396445482e-150,1.3961075574501008e-21,3.2319674505409586e-64,1.4545351087875442e-60,3.3696738597913665e-153,5.619019011901767e-72,7.04611601789947e-56,1.3772965441659116e-229,3.908201287634376e-37,2.434406274418217e-46,4.373637684987137e-81
7.65714271402583e-17,0.002719578564615631,0.1557,0.0,0.008003719537004184,0.6423999999106702,0.2019,6.36511300049838e-138,6.788258376021774e-105,3.755053669049871e-45,7.561456695745568e-140,1.9805111205724865e-80,1.1183913487537613e-115,1.7865961801506669e-10,6.981888092925497e-80,8.261509711042704e-95,1.3575373717168415e-104,3.6424438724294834e-65,3.3704752380215248e-136,7.484849267898434e-55,6.497641027293866e-134,1.0012136798201436e-144,2.8188197658656914e-66,4.474066352857206e-71,1.8259647944569923e-155,1.5020672077299707e-81,1.2049463026466366e-147,2.794190806601494e-21,5.124367912200707e-63,1.156963962709247e-59,3.4426420921065925e-150,4.495215285527106e-71,2.8181884218048257e-55,1.1201470481396981e-225,1.5632805232811896e-36,5.144909597857943e-46,6.981888092925507e-80
1.1485714121749997e-16,0.002719578564615631,0.1557,0.0,0.008003719447674376,0.6423999998660053,0.2019,4.856112357153029e-137,5.207362118097357e-104,5.632580527993488e-45,6.5452831129898344e-139,9.466928458645104e-80,6.380627262553826e-115,2.6798942487197017e-10,2.638587282747771e-79,4.713342403094847e-94,1.0413846465039168e-103,1.6559207818708752e-64,2.5714242816448942e-135,1.6500013656610675e-54,4.3244328054070825e-133,7.638436642946458e-144,5.990196407458001e-66,1.3265244580243302e-70,1.4007202907647059e-154,7.179945392629314e-81,8.440478872824002e-147,4.1951552342697695e-21,1.8778892514920922e-62,3.297316648438214e-59,3.321004852017773e-149,1.3345170389938382e-70,5.988271461341999e-55,6.611778340273374e-225,3.321971098252786e-36,8.217790213255695e-46,2.6385872827477757e-79
1.5314285529474164e-16,0.002719578564615631,0.1557,0.0,0.00800371935834457,0.6423999998213403,0.2019,2.242988408609818e-136,2.6624465893690326e-103,7.51010738666709e-45,3.614428718194882e-138,3.130439372436596e-79,2.3781319117430784e-114,3.5731922972851446e-10,6.861684704559606e-79,1.7567159748278034e-93,5.324444051416062e-103,4.9180452970666965e-64,1.187714433863315e-134,2.931541799035834e-54,1.801037413588413e-132,3.528080437813869e-143,1.0219046513249364e-65,2.8870575561101155e-70,7.161669445123647e-154,2.3742000434450645e-80,6.252031987530553e-146,5.600153318262129e-21,4.743987241497639e-62,6.934287844437308e-59,1.9761420049224764e-148,2.907842379638972e-70,1.0214691434066181e-54,1.1562035383635316e-223,5.666891839007583e-36,1.177384054651502e-45,6.861684704559624e-79
2.29714283449225e-16,0.002719578564615631,0.1557,0.0,0.008003719179684964,0.6423999997320106,0.2019,2.0652362944304307e-135,3.8095561832246445e-102,1.1265161103380623e-44,5.638520728837106e-137,1.8229686117052746e-78,1.6256156447428034e-113,5.359788347467469e-10,2.514156249028116e-78,1.200835333472935e-92,7.618469148080655e-102,2.1399717197373415e-63,1.0935905084517736e-133,6.578512103739167e-54,1.4326905307499984e-131,3.2484344509593638e-142,2.116007023936556e-65,8.36441263241189e-70,1.0247252257942457e-152,1.3825827267958126e-79,1.8784849441373882e-144,8.424132061657828e-21,1.6480092541012417e-61,1.8846108814217216e-58,3.3636879147344553e-147,8.44056928622857e-70,2.1146164422642177e-54,1.310639789224618e-221,1.1732579582457498e-35,2.0394613982185388e-45,2.514156249028128e-78
3.0628571160370834e-16,0.002719578564615631,0.1557,0.0,0.00800371900102537,0.6423999996426808,0.2019,9.604716985665647e-135,1.914861441777318e-101,1.5020214819101333e-44,3.1907839459080944e-136,6.05843570306873e-78,6.16433496751832e-113,7.146384324086015e-10,6.510999146428832e-78,4.553567796153483e-92,3.8293991246243365e-101,6.20681902577521e-63,5.085920235122828e-133,1.2184189908455495e-53,6.057399119114495e-131,1.5107204530875932e-141,3.5994014713236535e-65,1.8261347242944949e-69,5.150743126279989e-152,4.594861182299231e-79,1.190129078548037e-143,1.1274394854897275e-20,4.095405034321187e-61,3.925972837199642e-58,2.0898320370440543e-146,1.8458572822890836e-69,3.596075910315373e-54,1.1716269087109754e-220,1.9954044606679833e-35,3.1795608819378544e-45,6.510999146428877e-78
3.828571397581917e-16,0.002719578564615631,0.1557,0.0,0.008003718822365778,0.642399999553351,0.2019,3.5480025170374605e-134,7.817735328733585e-101,1.8775268533758376e-44,1.4042715585104486e-135,1.6315060638031074e-77,1.8662278730750097e-112,8.932980221883842e-10,1.421722669166489e-77,1.3785744829863213e-91,1.5634147584622746e-100,1.5001922759841096e-62,1.87874949861066e-132,2.0466460568282615e-53,2.0364620711146234e-130,5.580565908303034e-141,5.50041366138269e-65,3.4200138209505367e-69,2.1028735136959508e-151,1.2373727137240968e-78,6.5173814645303405e-143,1.4160721832912706e-20,8.640711631425095e-61,7.115328631569819e-58,9.954085250992693e-146,3.4630794220766466e-69,5.493471037343112e-54,1.0091693591544525e-219,3.048527090509158e-35,4.698280805707195e-45,1.4217226691665026e-77
5.359999960671584e-16,0.002719578564615631,0.1557,0.0,0.008003718465046623,0.6423999993746914,0.2019,7.738910577110806e-133,1.9781120038812873e-99,2.628537595981527e-44,6.049652482768955e-134,9.567120602801413e-77,1.6615258458998716e-111,1.2506171776050534e-09,5.443672828387999e-77,1.227361823359173e-90,3.955886101293722e-99,7.627574032513114e-62,4.0979314905115254e-131,5.087268604710721e-53,2.7950286289030882e-129,1.2171203404182904e-139,1.0588465400559044e-64,9.310720761321128e-69,5.320832852263983e-150,7.255926622474297e-78,2.9393094315236836e-141,2.009617418563873e-20,3.109332565693246e-60,1.8561874753975253e-57,7.473195955146753e-144,9.475615853410957e-69,1.0561428893321242e-53,2.8442576698160485e-217,5.862209243967507e-35,9.44253855484245e-45,5.443672828388121e-77
8.422857086850918e-16,0.002719578564615631,0.1557,0.0,0.00800371775040841,0.6423999990173723,0.2019,5.434457156140052e-131,1.1947274030964005e-97,4.130559079898331e-44,7.158348565428006e-132,1.0420272395061062e-75,3.299187649810011e-110,1.9652553924484784e-09,3.5541087049781246e-76,2.437094904881713e-89,2.38924632435149e-97,7.902683440948644e-61,2.8776690398005403e-129,2.186927797226925e-52,1.0258091279175122e-127,8.544976383682412e-138,2.599667286779867e-64,3.655566252278113e-68,3.213583060925311e-148,7.90296855762102e-77,3.905948280991084e-139,3.2912401009135645e-20,1.8894910304084247e-59,6.986031184975159e-57,1.7460825028866827e-141,3.763224326230888e-68,2.5754502888216344e-53,2.5986303310049086e-214,1.4302013665598628e-34,2.8837519871221944e-44,3.554108704978369e-76
1.1485714213030252e-15,0.002719578564615631,0.1557,0.0,0.008003717035770321,0.6423999986600535,0.2019,4.134989240397052e-130,9.08314801031811e-97,5.632580562088012e-44,6.337993036602395e-131,4.4112397519024316e-75,1.7420908640671585e-109,2.6798934791831403e-09,1.163277225390918e-75,1.286874453779149e-88,1.8164699762981897e-96,3.2199973176131707e-60,2.1895707915227575e-128,6.211381509742763e-52,6.558307696563366e-127,6.501225985556769e-137,4.87347354907801e-64,9.069383028961227e-68,2.4431740364773567e-147,3.345581235071556e-76,3.8982960423200345e-138,4.739457054954894e-20,5.979730177089377e-59,1.6969142326613377e-56,1.7704264015473393e-140,9.421753292215807e-68,4.769032719685106e-53,3.3683871325940205e-213,2.649496185277723e-34,6.569244599774779e-44,1.1632772253910468e-75
1.761142846538892e-15,0.002719578564615631,0.1557,0.0,0.008003715606494533,0.6423999979454155,0.2019,1.726247314877805e-128,3.9807494562010444e-95,8.636623521290991e-44,4.8050028197859845e-129,3.997972263806395e-74,2.6021690506090803e-108,4.109169268350712e-09,6.594951244557221e-75,1.9222093657608828e-87,7.960773915911907e-95,2.7496083599688176e-59,9.140864317134168e-127,3.1493763825741756e-51,1.6056145516051466e-125,2.713001130399661e-135,1.244784137694186e-63,3.2443160660875456e-67,1.0707028576390973e-145,3.032143894500051e-75,4.032238374387083e-136,8.438841573434443e-20,3.168703487569435e-58,5.862469054377465e-56,2.3552576169814144e-138,3.444084990027585e-67,1.1173978138999198e-52,2.1244289694701826e-210,6.21368924630971e-34,2.2355829534392636e-43,6.594951244559141e-75
2.9862856970106256e-15,0.002719578564615631,0.1557,0.0,0.00800371274794449,0.6423999965161404,0.2019,1.7947469734065037e-126,3.823803546480023e-93,1.4644709419013807e-43,9.127889062246498e-127,6.052520927086074e-73,7.503943902583386e-107,6.967719308916034e-09,5.7010436375614284e-74,5.5431213131030104e-86,7.646854088987996e-93,3.892973786551381e-58,9.503568549282252e-125,2.657423654051073e-50,8.519414443489266e-124,2.818053291267425e-133,6.568476987298532e-63,1.5538934640829803e-66,1.0284130715321733e-143,4.590335618171759e-74,1.178473678019857e-133,2.1004997169504688e-19,2.4162245084762207e-57,2.6464643803102647e-55,8.886588117410221e-136,1.7265850034152679e-66,3.2026374145261533e-52,5.4940080863357904e-207,1.7844411166786988e-33,1.0808855257504958e-42,5.7010436375669706e-74
4.211428547482359e-15,0.002719578564615631,0.1557,0.0,0.0080037098893965,0.6423999950868664,0.2019,1.4526504490457296e-125,3.178195611502214e-92,2.0652795289188472e-43,8.753081958310314e-126,2.817214284183853e-72,4.3325700038881157e-106,9.826267298369366e-09,2.0217102768792407e-73,3.200443654848677e-85,6.355750728100145e-92,1.6753960772506974e-57,7.69208981241664e-124,9.534187108623198e-50,5.831630218814461e-123,2.280228439878368e-132,2.595738263424192e-62,4.1132051550691473e-66,8.54757165131603e-143,2.1366185753827157e-73,1.2636770139072267e-132,4.304598558619932e-19,7.94946824372888e-57,6.726750490328064e-55,9.678163231892597e-135,4.7256057391503166e-66,6.356445666594522e-52,7.342333974726613e-206,3.547816878621703e-33,2.931278268057358e-42,2.021710276882441e-73
6.661714248425827e-15,0.002719578564615631,0.1557,0.0,0.00800370417230668,0.6423999922283216,0.2019,6.51313566503814e-124,1.6591621513637665e-90,3.2668966947110522e-43,7.986657273295446e-124,2.7943968692418548e-71,7.20412996092668e-105,1.5543357118140873e-08,1.216276576798864e-72,5.321635653898649e-84,3.3179470801928268e-90,1.386606667342443e-56,3.4488308274754473e-122,6.101124212882434e-49,1.5179231950211936e-121,1.0207201781770209e-130,3.692356689311101e-61,1.5204183039134604e-65,4.461662213524029e-141,2.119295635701655e-72,1.7720675106910806e-130,1.3497389171455492e-18,3.969941894427784e-56,2.2900837707426996e-54,1.562923078490617e-132,1.8888380206003658e-65,1.5841747691237354e-51,8.496685274486603e-203,8.875463230121163e-33,1.1646856154062838e-41,1.2162765768041853e-72
8.866971379274949e-15,0.002719578564615631,0.1557,0.0,0.008003699026932867,0.6423999896556346,0.2019,3.548179189872022e-123,1.044216525161196e-89,4.3483521345442055e-43,5.499421252764466e-123,9.92633691248941e-71,3.0476362515392775e-104,2.0688730929927652e-08,3.4006745054423413e-72,2.2512622157589182e-83,2.088189709366127e-89,4.395977912091676e-56,1.8788269856743727e-121,1.7732390589482758e-48,7.264062499450614e-121,5.558244720149337e-130,1.6297548560651938e-60,3.3246380352794905e-65,2.807937845842007e-140,7.528186857957146e-72,1.6682714429710955e-129,2.8751508835443353e-18,9.958667862620925e-56,4.7494936678684723e-54,1.1579223569123692e-131,4.354703866972375e-65,2.7979261791719666e-51,1.4070322204678324e-201,1.572336323572822e-32,2.680734975193759e-41,3.4006745054648533e-72
1.107222851012407e-14,0.002719578564615631,0.1557,0.0,0.008003693881565717,0.6423999870829509,0.2019,1.485288595682632e-122,4.3613604571689934e-89,5.429807565517357e-43,2.673681223659815e-122,2.6845801440030952e-70,9.752417883451237e-104,2.583409807834187e-08,7.577303813469109e-72,7.204017140696858e-83,8.721657308580933e-89,1.0767422247810591e-55,7.864870773638218e-121,4.113484463818545e-48,2.6262281513728878e-120,2.325281558736436e-129,5.285706053801728e-60,6.059974920971559e-65,1.1727263448670992e-139,2.0359908939019663e-71,8.363339150517801e-129,5.299778229611356e-18,1.9986630871479135e-55,8.259833007225585e-54,6.460041505451212e-131,8.355050558481108e-65,4.349420003273713e-51,8.216482757220243e-201,2.4516223542295343e-32,5.139266050012208e-41,7.577303813541149e-72
1.3277485640973192e-14,0.002719578564615631,0.1557,0.0,0.008003688736205234,0.6423999845102706,0.2019,4.7672818168922573e-122,1.5047202361118354e-88,6.51126298765336e-43,1.010485640739452e-121,6.079651707380814e-70,2.527201219275563e-103,3.0979458557073164e-08,1.4542044835919748e-71,1.8668162239537236e-82,3.009062475605707e-88,2.2179244004078536e-55,2.524358301366844e-120,8.202032732279344e-48,7.48762285730962e-120,7.459210265067619e-129,1.4298165249840756e-59,9.84346586419887e-65,4.0459135394111935e-139,4.61079785818423e-71,3.7835625960741135e-128,8.833339292620791e-18,3.4829053820281395e-55,1.2869598101500278e-53,2.676899910159402e-130,1.4247757151397051e-64,6.235702390701627e-51,5.921890007904846e-200,3.525404113331753e-32,8.760089371580065e-41,1.4542044836106432e-71
1.5482742771822314e-14,0.002719578564615631,0.1557,0.0,0.008003683590851428,0.6423999819375936,0.2019,1.2906223295478011e-121,4.399250197166983e-88,7.592718400975824e-43,3.208257056804618e-121,1.2161240516999664e-69,5.688363258176688e-103,3.612481235954379e-08,2.5209604845407707e-71,4.2019248924501917e-82,8.797363421407627e-88,4.064175309813362e-55,6.834059556824419e-120,1.4754618636611598e-47,1.827606085524338e-119,2.018303020422769e-128,3.368220492406066e-59,1.4771626289524772e-64,1.1828414197616551e-138,9.223019555953605e-71,1.3731915459217673e-127,1.3694416749161212e-17,5.511981244121856e-55,1.8603888977121667e-53,9.197488309843045e-130,2.2405830158508045e-64,8.453721154530342e-51,3.254345668263125e-199,4.793681305868461e-32,1.37723068364354e-40,2.52096048458279e-71
1.9893257033520554e-14,0.002719578564615631,0.1557,0.0,0.008003673300163862,0.6423999767922498,0.2019,6.713477764357647e-121,2.724417168549046e-87,9.755629201263775e-43,2.3191324816067277e-120,3.749835726657789e-69,2.1479239571511596e-102,4.6415499912098755e-08,6.128016538632854e-71,1.5866381744104088e-81,5.4480885488702895e-87,1.06939397098584e-54,3.554886912861457e-119,3.8468508928128404e-47,7.902125663726052e-119,1.048687439112947e-127,1.4044213845605549e-58,2.8308703120083216e-64,7.324833630463101e-138,2.843825556041589e-70,1.1893017401618553e-126,2.818345606292926e-17,1.1351643318893993e-54,3.347091115414104e-53,7.698241450245484e-129,4.685653051834273e-64,1.3874156809187935e-50,6.364151161763093e-198,7.913720977319669e-32,2.8793008493425884e-40,6.1280165387915184e-71
2.4303771295218797e-14,0.002719578564615631,0.1557,0.0,0.008003663009503064,0.6423999716469193,0.2019,2.4304510778050347e-120,1.0791731102288779e-86,1.1918539966566352e-42,1.0395694692785767e-119,9.16022108303992e-69,6.1581604170904834e-102,5.670616068343182e-08,1.2411739676167322e-70,4.548919162747734e-81,2.1580356392840677e-86,2.2859688937505548e-54,1.2869571861664108e-118,8.310328482594333e-47,2.49969881557727e-118,3.7930822479104545e-127,4.318766659870441e-58,4.7154217115955476e-64,2.9013059457036703e-137,6.946922832189634e-70,5.744869262322907e-126,5.051388670568846e-17,1.9785655642636936e-54,5.289915382267065e-53,3.831382276179848e-128,8.468836651867601e-64,2.0586793642361108e-50,4.655481812091851e-197,1.1811739105339274e-31,5.203244492256121e-40,1.2411739676622218e-70
2.871428555691704e-14,0.002719578564615631,0.1557,0.0,0.008003652718869098,0.6423999665016025,0.2019,7.203624041377939e-120,3.4399894585152394e-86,1.4081450697075722e-42,3.6815964207337543e-119,1.9278746113532613e-68,1.4913832338431444e-101,6.699679461803923e-08,2.232013958116851e-70,1.1016524340294348e-80,6.878942774032478e-86,4.27232922479757e-54,3.814408873041877e-118,1.5893973967605674e-46,6.575073793515492e-118,1.1232211382565072e-126,1.1116755460673384e-57,7.16490487542278e-64,9.247871406436384e-137,1.462046213786488e-69,2.159165285466379e-125,8.253000867433513e-17,3.094605431859942e-54,7.687730407337117e-53,1.4963144062411778e-127,1.3904862358490862e-63,2.8566791314059134e-50,2.6351784251680407e-196,1.648773331166021e-31,8.542369115778575e-40,2.232013958227017e-70
3.312479981861528e-14,0.002719578564615631,0.1557,0.0,0.008003642428262011,0.642399961356299,0.2019,1.872128811237767e-119,9.587953294619954e-86,1.6244361392976556e-42,1.131628450679418e-118,3.6503793577331794e-68,3.214102166541984e-101,7.728740166139758e-08,3.6850501586959406e-70,2.374175839346129e-80,1.9172886357630622e-85,7.252119018465302e-54,9.913130808574575e-118,2.785928529491925e-46,1.5253874790069935e-117,2.9163085093896152e-126,2.5406602665787574e-57,1.0202506831187631e-63,2.5774857727581446e-136,2.768317719388838e-69,6.840789549127701e-125,1.260435350098375e-16,4.485008061914604e-54,1.0538564514736274e-52,5.044788961860067e-127,2.1302899734430173e-63,3.779027796625894e-50,1.2560198788602386e-195,2.1941701268372432e-31,1.3086567710523885e-39,3.685050158933361e-70
3.7535314080313526e-14,0.002719578564615631,0.1557,0.0,0.008003632137681854,0.6423999562110089,0.2019,4.3974971262311444e-119,2.4044831469748486e-85,1.8407272054444366e-42,3.1253356535081985e-118,6.37911463806257e-68,6.334173851685524e-101,8.75779817605197e-08,5.702383210477289e-70,4.678867708746289e-80,4.8081728326910544e-85,1.1445326408912198e-53,2.3285174438976957e-117,4.5680623507048345e-46,3.2122496150938325e-117,6.843148205272563e-126,5.299304415904203e-57,1.3854618893477639e-63,6.463694881250229e-136,4.837642883229283e-69,1.8872398556713497e-124,1.828151352248881e-16,6.14856695910245e-54,1.3843171356226113e-52,1.5234526163150162e-126,3.096341028420291e-63,4.8234566045601365e-50,5.129631074884283e-195,2.817364071149011e-31,1.9020384250448416e-39,5.702383210945183e-70
4.194582834201177e-14,0.002719578564615631,0.1557,0.0,0.008003621847128682,0.6423999510657322,0.2019,9.554294185861274e-119,5.568111778103197e-85,2.057018268164886e-42,8.003289969495005e-118,1.0474839098473164e-67,1.1632411813772094e-100,9.786853486309743e-08,8.391129792955981e-70,8.59246517370457e-80,1.1134290080438132e-84,1.706761619687871e-53,5.059076123724501e-117,7.104417917548783e-46,6.264469894579847e-117,1.4850643280090659e-125,1.0283225315255022e-56,1.8168909437311204e-63,1.4967977638408763e-135,7.943577943992858e-69,4.67441811739555e-124,2.5458292547209273e-16,8.086638831736241e-54,1.760523819629427e-52,4.2902888773873576e-126,4.318301043871353e-63,5.98777196513627e-50,1.91195947710084e-194,3.5183549397931025e-31,2.6525999814442884e-39,8.391129793815241e-70
4.635634260371001e-14,0.002719578564615631,0.1557,0.0,0.008003611556602539,0.642399945920469,0.2019,1.926943241642675e-118,1.1859877802979044e-84,2.2733093274758054e-42,1.8767500229347578e-117,1.6363455593252947e-67,2.012059354369841e-100,1.0815906091654514e-07,1.1867470518342846e-69,1.4862292967912825e-79,2.3715421591144926e-84,2.433569450621545e-53,1.0203289158326773e-116,1.0581689159192864e-45,1.1421220524541895e-116,2.991550267603772e-125,1.8721691087845399e-56,2.3218099643422732e-63,3.188127434907414e-135,1.2409072463146097e-68,1.0489608287797376e-123,3.4309424739001045e-16,1.0302730667435631e-53,2.182990943547224e-52,1.0991738139243422e-125,5.825989492603271e-63,7.269802042950321e-50,6.061793972919836e-194,4.297142506594869e-31,3.5786563230204444e-39,1.1867470519829108e-69
5.0766856865408256e-14,0.002719578564615631,0.1557,0.0,0.00800360126610348,0.6423999407752196,0.2019,3.639380059036564e-118,2.3464439904832467e-84,2.4896003833939533e-42,4.0649598924655186e-117,2.4551732468742494e-67,3.30879714422995e-100,1.1844955986765815e-07,1.6263195400373117e-69,2.4440610196680952e-79,4.691986386340057e-84,3.3471652270752203e-53,1.92706945344481e-116,1.52051303317617e-45,1.965486183477985e-116,5.643209125433555e-125,3.226474873277709e-56,2.9111200193033547e-63,6.307705121329493e-135,1.861839129676611e-68,2.1730594199335718e-123,4.501170192692472e-16,1.2800498920667495e-53,2.6523051044428057e-52,2.5894827107045096e-125,7.649577550512739e-63,8.667380568566889e-50,1.7070322153107275e-193,5.15372654234638e-31,4.698738081091671e-39,1.6263195402817247e-69
5.958788538880474e-14,0.002719578564615631,0.1557,0.0,0.008003580685186822,0.6423999304847612,0.2019,1.122300189414261e-117,7.901374116245475e-84,2.9221824851170274e-42,1.6379951750856044e-116,5.059431126860844e-67,7.983534086427463e-100,1.3903047625086668e-07,2.8500889450663655e-69,5.896985165209765e-79,1.5799374708349138e-83,5.825317670371558e-53,5.94259493948633e-116,2.8823861946590263e-45,5.106769568360316e-116,1.735505445186441e-124,8.449831241444636e-56,4.4222069367467e-63,2.1243114671105739e-134,3.836668782650656e-68,7.943031689266935e-123,7.267418349280944e-16,1.8654913647078074e-53,3.734676611350762e-52,1.2561205519859062e-124,1.236468625725715e-62,1.1800769662416295e-49,1.168744861087198e-192,7.10028310600378e-31,7.594820483493428e-39,2.8500889456560877e-69
6.752681105986157e-14,0.002719578564615631,0.1557,0.0,0.008003562162454967,0.642399921223395,0.2019,2.683553635632124e-117,2.0257117580834082e-83,3.3115063652258846e-42,4.776623691494238e-116,9.023825263289578e-67,1.595877383552465e-99,1.5755320777292648e-07,4.469785089274562e-69,1.1787658337545166e-78,4.050486254986239e-83,8.924799003324045e-53,1.4209372611680293e-115,4.750100601632198e-45,1.0733132699837468e-115,4.139998260517052e-124,1.7889688980148367e-55,6.335256598903612e-63,5.447232503391522e-134,6.842875069807179e-68,2.1622993931821542e-122,1.0567190335646943e-15,2.492956731942983e-53,4.87825903469327e-52,4.170886194661945e-124,1.7990849294888793e-62,1.4995137788866846e-49,4.910463170895604e-192,9.118245634878246e-31,1.1050447845114995e-38,4.4697850904533883e-69
7.54657367309184e-14,0.002719578564615631,0.1557,0.0,0.008003543639811667,0.642399911962073,0.2019,5.816317911129573e-117,4.6877067327400745e-83,3.700830234588072e-42,1.232743508737057e-115,1.5419050533330642e-66,2.9847774254774968e-99,1.7607585065781257e-07,6.794189495611402e-69,2.204614842581337e-78,9.373084831100194e-83,1.2992533467915243e-52,3.0797137624959556e-115,7.405914535294534e-45,2.0854137796211675e-115,8.95243567568757e-124,3.482088995087102e-55,9.102398091291921e-63,1.2608877017952382e-133,1.169239590148782e-67,5.281624291469319e-122,1.474107342824206e-15,3.219713688993874e-53,6.190293110854038e-52,1.2029810797294325e-123,2.510877902613718e-62,1.853209800251831e-49,1.7557065132404474e-191,1.1388265150231675e-30,1.5422274540292326e-38,6.794189497816159e-69
8.340466240197524e-14,0.002719578564615631,0.1557,0.0,0.008003525117257208,0.6423999027007956,0.2019,1.1698327240473885e-116,1.0050652152884189e-82,4.090154093290175e-42,2.896284227724119e-115,2.570053169747225e-66,5.325012600807091e-99,1.9459840459645372e-07,1.0159255267498478e-68,3.9330895081664104e-78,2.009599412173047e-82,1.8174713468948795e-52,6.1941775521774985e-115,1.1045695594756268e-44,3.8271597751970545e-115,1.7966667519501483e-123,6.3385845180159225e-55,1.3263567532612056e-62,2.7043729713700217e-133,1.948898173030305e-67,1.1937703974571696e-121,1.9891769138058593e-15,4.0507824246424465e-53,7.680161881952761e-52,3.1066081930730124e-123,3.3893822612729903e-62,2.2400459651841665e-49,5.64333296171668e-191,1.3910340306702484e-30,2.0817951700530467e-38,1.0159255271431867e-68
9.134358807303208e-14,0.002719578564615631,0.1557,0.0,0.008003506594791905,0.6423998934395626,0.2019,2.2237726169118225e-116,2.035200746616056e-82,4.479477941415899e-42,6.335203499910006e-115,4.233083267906038e-66,9.199457238553521e-99,2.1312086927990275e-07,1.5109058551819406e-68,6.79465757130092e-78,4.069267236916221e-82,2.462569194929675e-52,1.1774650155750881e-114,1.5887075027027674e-44,6.746097682586995e-115,3.4083445961141705e-123,1.092619588392442e-54,1.9667797159938424e-62,5.478642545580768e-133,3.2100248184738004e-67,2.552577474412607e-121,2.6121938271844088e-15,4.9921937049017875e-53,9.358873026277744e-52,7.371402408652789e-123,4.452131336292455e-62,2.6589403712157403e-49,1.67866482894578e-190,1.668446975524452e-30,2.7345088778685156e-38,1.5109058558614676e-68
1.0722143941514575e-13,0.002719578564615631,0.1557,0.0,0.008003469550129932,0.6423998749172308,0.2019,7.365042041510003e-116,7.739713080766421e-82,5.2581256062600426e-42,2.7503058918388124e-114,1.1579347634074496e-65,2.6610388498625397e-98,2.501655296445602e-07,3.4014371589193372e-68,1.9653476149801513e-77,1.5474685087263019e-81,4.200472007239058e-52,3.899674547567513e-114,3.015347351821879e-44,1.9979400834205173e-114,1.1245644697601988e-122,2.860987354204008e-54,4.511040432445253e-62,2.0862687927368616e-132,8.781204093564502e-67,1.0989748957535137e-120,4.22316329871781e-15,7.2349788711648e-53,1.3335106827178364e-51,3.720423735762357e-122,7.200598438375879e-62,3.588744553629715e-49,1.506236004177023e-189,2.2988886107508443e-30,4.4224492481180593e-38,3.4014371608849173e-68
