Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(318),SX(259),SX(262),SX(450),C2HOX(465),C2H6O(236),SX(357),SX(497),OCCO(227)
1.1567746353694628e-08,0.0027149456784039327,0.1557,0.0,0.0030770097257091823,0.6398010179176643,0.19962630366331444,5.293904300774463e-19,4.0560895285874834e-20,9.128014829557131e-15,4.02596320017218e-24,4.932805169852662e-15,-1.651397086913941e-20,8.079411762185807e-05,2.6080505289860027e-16,9.12172708237795e-24,1.3920420485291375e-21,0.002273696193359774,-1.5207776375519095e-19,1.4265726396162438e-10,-7.390985424956712e-33,1.737369848705615e-26,6.3267985796357e-13,2.3408013298330784e-19,5.457145344974697e-42,7.547535419476635e-17,0.0025585849515401397,5.194895365069761e-30,3.461592966429505e-17,2.8893045374970806e-24,2.8665134770163677e-18,2.570221958125782e-16,2.1415957897705184e-35,1.3594939249537775e-33,8.620740789259775e-20,-1.739568491934774e-27,6.808597532936754e-19,7.45597135881468e-21,5.695450111698942e-20,1.1081073750084724e-21,-8.592108999318326e-30,5.607524053814973e-19,3.242389150628134e-33,-8.132470401212149e-24,2.9689784783134376e-22,8.399023594062947e-21,1.1580826403266519e-22,1.2334994519395292e-25,5.559413435241238e-32,2.2223879835737865e-32
1.1631868996695871e-08,0.0027149456784039327,0.1557,0.0,0.0030767788260850706,0.6398014708858186,0.19962561666053852,5.287843535468949e-19,4.167591548539784e-20,9.242385812915889e-15,4.138941842300476e-24,5.012313387516752e-15,-1.646460792973148e-20,8.078784854724584e-05,2.6500613352834167e-16,9.325316574622456e-24,1.4235023894641251e-21,0.0022743831952233328,-1.4267776899401978e-19,1.4356200174701162e-10,-7.081012274797803e-33,1.7769873602385495e-26,6.400499323645878e-13,2.3672009404872317e-19,1.2758013549247636e-42,7.647315045359931e-17,0.0025581351174632123,5.340304698129195e-30,3.5089462784581416e-17,-2.04218641081567e-21,2.9267816002384385e-18,2.6116334937517624e-16,2.078433860070626e-35,1.4069535832329286e-33,8.215140218605593e-20,3.667332449747144e-27,6.893499298011809e-19,7.488487227061891e-21,5.732889811819699e-20,-1.3228368553829957e-21,-7.129736863505791e-30,5.67869078178212e-19,3.352285992783225e-33,8.474858431782389e-24,3.878741368695725e-22,8.38430413618e-21,1.170785252964694e-22,1.2491552349372047e-25,5.619846805302577e-32,2.2969876621129743e-32
1.1695991639697114e-08,0.0027149456784039327,0.1557,0.0,0.0030765526378506176,0.6398019147109432,0.19962494357617566,5.280202999423954e-19,4.281589804742186e-20,9.35758449166075e-15,4.254481443583489e-24,5.092715298706801e-15,-1.6405896939279813e-20,8.078170746016125e-05,2.6925424596577387e-16,9.532591312204158e-24,1.455515816624593e-21,0.002275056278673451,-1.3671961761622424e-19,1.4446717529685457e-10,-6.704334085445793e-33,1.8172367341076623e-26,6.474643484298499e-13,2.3937629002533664e-19,2.6712615047727562e-42,7.747885712264633e-17,0.002557694362422033,5.489003931878356e-30,3.556659351908599e-17,1.997769189523264e-21,2.988016084394372e-18,2.6534461192986606e-16,2.2013407747556624e-35,1.4558201979603084e-33,7.424080323950106e-20,5.053303922274491e-27,6.979246928654138e-19,7.579630159374916e-21,5.765299150232361e-20,-8.358655414852332e-23,-7.763286883026955e-30,5.750514284509396e-19,3.465316730502004e-33,2.4340822062440758e-24,-7.455137532070474e-22,9.618026833911735e-21,1.1836479676603582e-22,1.2649830679188494e-25,5.681299418735261e-32,2.373636025698522e-32
1.1760114282698357e-08,0.0027149456784039327,0.1557,0.0,0.0030763310631117227,0.6398023495762004,0.1996242841278361,5.278089221877716e-19,4.398126743013846e-20,9.473612672877112e-15,4.372626291701141e-24,5.174016459890568e-15,-1.640824029307144e-20,8.077569169528402e-05,2.735496791856679e-16,9.744907842332798e-24,1.488082113847449e-21,0.0022757157260997044,-1.3176709830757286e-19,1.4537278228855976e-10,-6.352359199858645e-33,1.8581992896055174e-26,6.549231117071924e-13,2.420487286060685e-19,6.770402083423808e-42,7.84924905214113e-17,0.002557262504586446,5.641054686179839e-30,3.6047325245620036e-17,6.375323165813166e-22,3.050227604134373e-18,2.695527533270892e-16,2.3716574418948022e-35,1.5062217590573383e-33,9.054573255864019e-20,-3.0223350096331578e-27,7.066223609933938e-19,7.603280114406235e-21,5.803546700875485e-20,1.7515211567770894e-21,-8.941497224383128e-30,5.823378000339178e-19,3.581817915845748e-33,-1.2454063946205327e-23,2.3458070240183204e-22,8.741955481033007e-21,1.196672601488488e-22,1.2809869465052332e-25,5.743433919291823e-32,2.4523766540496957e-32
1.18242369256996e-08,0.0027149456784039327,0.1557,0.0,0.003076114006128617,0.6398027756611807,0.19962363803888736,5.273483171964501e-19,4.517246272458096e-20,9.590472161885214e-15,4.493421137393974e-24,5.25622243060592e-15,-1.636059197743238e-20,8.07697986463917e-05,2.778927222867222e-16,9.959195011935346e-24,1.5212104237634677e-21,0.0022763618141347255,-1.2135224338467763e-19,1.4627882048272896e-10,-6.051311650686567e-33,1.8999147008770762e-26,6.624262275875255e-13,2.4473741678644444e-19,1.318627239392919e-42,7.951406683446843e-17,0.0025568393656699015,5.79651159210503e-30,3.653166129541489e-17,-3.1573061714231954e-21,3.1134270660990137e-18,2.738340646923593e-16,2.2461724979463626e-35,1.5580094500455285e-33,8.779691486995697e-20,3.2204536288984565e-27,7.154152480938502e-19,7.618610503225086e-21,5.842524545264822e-20,-1.596561512600247e-21,-6.911438122752023e-30,5.897025853492822e-19,3.7013378963277504e-33,9.617348718016019e-24,7.099796767076168e-22,8.340566233805137e-21,1.2098609670351993e-22,1.2971780499668436e-25,5.806139720594737e-32,2.5332537769964614e-32
1.1888359568700843e-08,0.0027149456784039327,0.1557,0.0,0.0030759013732601244,0.6398031931419632,0.19962300503833444,5.265149400408088e-19,4.638993154379903e-20,9.708164762283419e-15,4.616911619941952e-24,5.339338773341763e-15,-1.6281249558602576e-20,8.07640257648168e-05,2.8228366448845625e-16,1.0177077634908186e-23,1.5549133646639678e-21,0.002276994813773444,-1.1483475644112199e-19,1.4718528772047456e-10,-5.662559218056446e-33,1.942281444088491e-26,6.699737013020544e-13,2.4744236195499884e-19,1.9097023396997562e-42,8.054360211037636e-17,0.002556424770867234,5.9554305953345756e-30,3.7019604954235244e-17,2.2820078145128503e-21,3.1776252793198224e-18,2.7816130297913363e-16,2.3563045268974826e-35,1.6112803964259375e-33,7.240249877856385e-20,7.484422688175456e-27,7.24286885881523e-19,7.726981338466895e-21,5.873506038316776e-20,-6.2521545249131355e-22,-7.352056823860882e-30,5.971267340344607e-19,3.8241310899894174e-33,6.772092885084663e-24,-9.786655623017162e-22,1.0131808033130325e-20,1.223214942434941e-22,1.3135532811821555e-25,5.869965657235848e-32,2.616312279846485e-32
1.1952482211702086e-08,0.0027149456784039327,0.1557,0.0,0.0030756930729103726,0.6398036021911793,0.19962238486070347,5.264749794728491e-19,4.763411259840793e-20,9.826692275990722e-15,4.743143764826608e-24,5.423371053446576e-15,-1.629605976063716e-20,8.075837055793635e-05,2.8672279516611334e-16,1.0400535985117545e-23,1.589189319924425e-21,0.002277614990489723,-1.1121333457232407e-19,1.4809218192299104e-10,-5.288006606869029e-33,1.9853677166981584e-26,6.775655379270603e-13,2.501635711762539e-19,8.395592891321964e-42,8.158111226220197e-17,0.002556018548793042,6.11787634014676e-30,3.751115946299998e-17,1.7822955650780256e-21,3.242833061273239e-18,2.825018976704163e-16,2.638109494886643e-35,1.6662471160592918e-33,9.44617904832081e-20,-4.465350267268321e-27,7.332887289250626e-19,7.755873211051632e-21,5.911361036365672e-20,2.627286500428972e-21,-9.443744430311758e-30,6.046606023257584e-19,3.950773071091086e-33,-1.8105069877544347e-23,5.392245620221451e-23,9.215188608244824e-21,1.236736388950663e-22,1.330101756381374e-25,5.93453628590831e-32,2.701597708756753e-32
1.2016604854703329e-08,0.0027149456784039327,0.1557,0.0,0.0030754890154772252,0.6398040029780752,0.19962177724592753,5.262277572249273e-19,4.890546034003047e-20,9.946056503288478e-15,4.872163765644733e-24,5.508324839098509e-15,-1.6257139128219527e-20,8.075283058773284e-05,2.912104038062513e-16,1.0625941760037125e-23,1.624046976075886e-21,0.002278222604350481,-9.97055948853386e-20,1.489995010899566e-10,-5.000461167581763e-33,2.0292518885813856e-26,6.852017423962809e-13,2.5290105097689015e-19,1.6154881532228347e-42,8.262661307098288e-17,0.0025556205314207063,6.2839067323121045e-30,3.800632801861166e-17,-4.6427353816071044e-21,3.3090615601360076e-18,2.869241098810395e-16,2.4340330346625854e-35,1.7226931963084803e-33,9.580081033457413e-20,1.902316380566728e-27,7.423917872706233e-19,7.744534659539935e-21,5.952693463077487e-20,-1.771431903230319e-21,-6.75585792112434e-30,6.122786574675049e-19,4.080616263725312e-33,9.694450917798871e-24,1.1790589165394654e-21,8.160949991806982e-21,1.2504271373312086e-22,1.346833093960818e-25,5.999577799362352e-32,2.789156276107568e-32
1.2080727497704572e-08,0.0027149456784039327,0.1557,0.0,0.003075289113301934,0.6398043956685713,0.1996211819392351,5.252569644652117e-19,5.0204440683808976e-20,1.006625924286143e-14,5.004018887502159e-24,5.594205701186878e-15,-1.6147452837935424e-20,8.074740346941717e-05,2.957467799982707e-16,1.085478059906269e-23,1.659501401857098e-21,0.00227881791012732,-9.207583927933044e-20,1.4990724329628e-10,-4.603282452857593e-33,2.0738166169066934e-26,6.928823194957443e-13,2.5565480797847017e-19,5.727834895862397e-43,8.368012018440484e-17,0.0025552305540220677,6.4535777715733e-30,3.8505113775184484e-17,2.2756845771796335e-21,3.3763217988170664e-18,2.9140419460538544e-16,2.4870837093250317e-35,1.7806790818892337e-33,6.895776913745616e-20,1.0987004383202531e-26,7.515653331271848e-19,7.872357376200997e-21,5.982053754656578e-20,-1.5574810421721041e-21,-6.675478401605148e-30,6.19947763851578e-19,4.2138099024671534e-33,1.3829853233987835e-23,-1.2042828623822923e-21,1.064649399225156e-20,1.2642890842010886e-22,1.3637627777305185e-25,6.065846247341109e-32,2.879034865884818e-32
1.2144850140705815e-08,0.0027149456784039327,0.1557,0.0,0.00307509328062114,0.6398047804253231,0.19962059869104054,5.253741932206832e-19,5.153150686200928e-20,1.0187302291837999e-14,5.138756978080965e-24,5.681019213221608e-15,-1.6175050144669626e-20,8.074208687006542e-05,3.003322134823422e-16,1.1089777441959525e-23,1.695549537910793e-21,0.0022794011574057567,-9.041428741309439e-20,1.508154066920762e-10,-4.196341914845298e-33,2.1191031016203073e-26,7.006072738658153e-13,2.5842484857756283e-19,1.0334271435655459e-41,8.474164911705371e-17,0.002554848455107805,6.626956564394512e-30,3.9007519844552574e-17,3.687388071846584e-21,3.4446247080599126e-18,2.9587774761009905e-16,2.947152970037298e-35,1.8405496242358795e-33,9.707500271841116e-20,-5.828379139313175e-27,7.608765090816475e-19,7.916383526825802e-21,6.01866366303799e-20,3.761043859704283e-21,-1.011969613288221e-29,6.27732023630509e-19,4.3513052978710317e-33,-2.5067164621223152e-23,-3.203396822081206e-22,9.894543480745751e-21,1.2783241366949112e-22,1.3808690122860417e-25,6.132962660943939e-32,2.9712810390674725e-32
1.2208972783707058e-08,0.0027149456784039327,0.1557,0.0,0.003074901433520482,0.6398051574077812,0.19962002725683756,5.254485468019515e-19,5.2887128579839065e-20,1.0309187445829903e-14,5.276425750204413e-24,5.768770951311906e-15,-1.6156859124013392e-20,8.073687850731963e-05,3.049669940987499e-16,1.1326737438286694e-23,1.732199173047669e-21,0.0022799725906921227,-7.788745955125512e-20,1.5172398950173213e-10,-3.9266054837853485e-33,2.1652274895994824e-26,7.08376610018605e-13,2.61211178977379e-19,2.3831002206312753e-42,8.581121525454594e-17,0.0025544740763685167,6.804105133992277e-30,3.9513549296917804e-17,-6.5015420669166545e-21,3.513981684806099e-18,3.0043969881690123e-16,2.6586761441202003e-35,1.902012161044232e-33,1.0733077344523409e-19,-8.530053054681158e-28,7.702975960458133e-19,7.865935476646416e-21,6.063422351441005e-20,-1.7051298823381466e-21,-6.76081226763198e-30,6.35608709976653e-19,4.492233573841287e-33,7.617801685237963e-24,1.826114219354724e-21,7.815605854791584e-21,1.2925341508706281e-22,1.3981467615613856e-25,6.200403907119803e-32,3.0659430390150533e-32
1.2273095426708301e-08,0.0027149456784039327,0.1557,0.0,0.003074713489888834,0.63980552677225,0.19961946739709455,5.242585931758262e-19,5.427179084121396e-20,1.0431916498971098e-14,5.4170740572794224e-24,5.8574664940488845e-15,-1.6004476927396757e-20,8.073177614815739e-05,3.096514117715047e-16,1.1566887670054994e-23,1.7694682928709708e-21,0.0022805324495181385,-6.826708615121019e-20,1.5263299001980756e-10,-3.5285718539826365e-33,2.2120715852283003e-26,7.161903323306833e-13,2.6401380503966345e-19,-1.5514394055432094e-42,8.688883385201095e-17,0.002554107262616542,6.985079615924278e-30,4.0023205162267083e-17,1.6596206656227169e-21,3.5844039977168905e-18,3.0508130991991684e-16,2.571277655654886e-35,1.965036134121568e-33,6.389457808052072e-20,1.5806911377383986e-26,7.797779492946683e-19,8.012703562158034e-21,6.091202984383142e-20,-3.0524916570269398e-21,-5.610131309322346e-30,6.435258482848008e-19,4.636483668147209e-33,2.4647970471099592e-23,-1.3566707696012975e-21,1.1095686597605398e-20,1.3069210350670873e-22,1.415635248853714e-25,6.269175548977146e-32,3.1630697968645917e-32
1.2337218069709544e-08,0.0027149456784039327,0.1557,0.0,0.0030745293693748357,0.6398058886719455,0.19961891887715194,5.2448046492462505e-19,5.56859617406668e-20,1.055549124395607e-14,5.560751608921612e-24,5.947111422416688e-15,-1.604135375633576e-20,8.072677760765512e-05,3.143857565716252e-16,1.1813821159426521e-23,1.807352429244638e-21,0.0022810809685432634,-6.932013401362208e-20,1.5354240661129299e-10,-3.076000825357792e-33,2.2596377094887622e-26,7.24048445040031e-13,2.6683273240443044e-19,1.2528598535698574e-41,8.797452003389922e-17,0.0025537478617285313,7.169948707192956e-30,4.053649043079826e-17,6.670227003678081e-21,3.655902649958177e-18,3.096890091373672e-16,3.3009925026701555e-35,2.0301632601412673e-33,9.689137925861493e-20,-6.624437604119125e-27,7.894032746364539e-19,8.088185374968642e-21,6.125161402118036e-20,5.141086201479595e-21,-1.0965333422010734e-29,6.515631275531387e-19,4.785567360208633e-33,-3.297875501922787e-23,-9.913357955039916e-22,1.0883520470520818e-20,1.321486738804248e-22,1.4333128084721704e-25,6.338958790286618e-32,3.262710936934643e-32
1.2401340712710787e-08,0.0027149456784039327,0.1557,0.0,0.0030743489933451025,0.6398062432570522,0.19961838146712232,5.250399280999952e-19,5.713012603994457e-20,1.0679913472077478e-14,5.707507718763783e-24,6.037711319778458e-15,-1.606302928891774e-20,8.072188074780462e-05,3.191703186607593e-16,1.2062785605842347e-23,1.84585794062807e-21,0.0022816183776548887,-5.613752982298914e-20,1.5445223771179782e-10,-2.826750067060414e-33,2.30807414274937e-26,7.319509522705102e-13,2.6966796712608874e-19,3.9453737028023134e-42,8.906828879889277e-17,0.0025533957245887726,7.358779265438307e-30,4.105340805326522e-17,-8.634151190172324e-21,3.72848928647024e-18,3.143865434274262e-16,2.9506174926451215e-35,2.097033646780402e-33,1.2387162117619865e-19,-5.83820962472538e-27,7.991508966011824e-19,7.98342589325467e-21,6.174656657196197e-20,-1.1678545815381239e-21,-7.08817640484905e-30,6.597042037169248e-19,4.9384195185694346e-33,1.7157839759263063e-24,2.6674619237008552e-21,7.289893623103692e-21,1.3362331520608183e-22,1.451145675696051e-25,6.408866935995571e-32,3.364916782125425e-32
1.246546335571203e-08,0.0027149456784039327,0.1557,0.0,0.0030741722848423854,0.6398065906747799,0.19961785494179243,5.235441698853647e-19,5.86047886288776e-20,1.0805184973263216e-14,5.85739282758694e-24,6.129271771760497e-15,-1.585352771364388e-20,8.071708347641421e-05,3.2400538826387714e-16,1.2314610374291857e-23,1.8850062018050946e-21,0.0022821449020663563,-4.320513087599275e-20,1.553624818222995e-10,-2.4413263600253432e-33,2.357280429944557e-26,7.398978580235465e-13,2.725195143461053e-19,-4.706296551823424e-42,9.017015501830005e-17,0.002553050705033311,7.551628067332567e-30,4.1573960942671056e-17,-7.301797719481565e-23,3.80217547636496e-18,3.192004243491699e-16,2.5783640046041954e-35,2.1654329621252664e-33,5.768032792416315e-20,2.2093970859698517e-26,8.089427785596521e-19,8.14310556146382e-21,6.201374926221019e-20,-5.320690597249091e-21,-4.001414397078078e-30,6.678722947872598e-19,5.0944035875263334e-33,4.0401333089186274e-23,-1.3203277110817139e-21,1.1362922554272151e-20,1.3511621927309196e-22,1.4691949852288133e-25,6.480189367660769e-32,3.4697383593295376e-32
1.2529585998713273e-08,0.0027149456784039327,0.1557,0.0,0.003073999168545945,0.63980693106942,0.19961733908052698,5.237518689174846e-19,6.011043289257693e-20,1.0931307536112861e-14,6.0104585251813646e-24,6.22179836616635e-15,-1.5889037700928105e-20,8.071238374598296e-05,3.2889125575022154e-16,1.2573879268772894e-23,1.9247914589631195e-21,0.0022826607624129086,-4.7793609012043444e-20,1.5627313750937223e-10,-1.9262708339041042e-33,2.407208870930559e-26,7.478891661663616e-13,2.753873787906461e-19,1.4818220395230118e-41,9.12801334351619e-17,0.0025527126597948368,7.748564342105718e-30,4.2098151974692903e-17,1.1099879382601905e-20,3.876972242349069e-18,3.239452943779911e-16,3.6913500258530455e-35,2.2361781805001106e-33,9.15349479537508e-20,-5.980024526557751e-27,8.188864722051819e-19,8.275261527991777e-21,6.230508713131504e-20,6.682081030492501e-21,-1.1925174743623515e-29,6.761648004827587e-19,5.255816416659427e-33,-4.086886181311855e-23,-2.091726145763503e-21,1.2314755097696703e-20,1.366275845541691e-22,1.4874563424080247e-25,6.552773396542699e-32,3.5772274048537333e-32
1.2593708641714516e-08,0.0027149456784039327,0.1557,0.0,0.0030738295707339373,0.6398072645823991,0.19961683366717495,5.250314718316596e-19,6.16475583639758e-20,1.1058282947933493e-14,6.166755785263145e-24,6.315296692968395e-15,-1.5979362015885262e-20,8.07077795526103e-05,3.3382821157222076e-16,1.283531274663624e-23,1.965218017923707e-21,0.0022831661748456376,-3.481620729388147e-20,1.571842034071779e-10,-1.6962341235841012e-33,2.4580282873406702e-26,7.559248804657014e-13,2.782715665650536e-19,6.766283769259316e-42,9.23982386700514e-17,0.0025523814484483785,7.949660194538538e-30,4.2625983987537553e-17,-1.0749149777616405e-20,3.952891458335125e-18,3.2876979820869075e-16,3.361730550861104e-35,2.3088879373502948e-33,1.47157010145586e-19,-1.4100539508964296e-26,8.289700629178282e-19,8.099410815470318e-21,6.286187849637606e-20,1.911332030414237e-22,-7.990454267665873e-30,6.84576631477924e-19,5.4215266705691346e-33,-1.0449193960628284e-23,3.684440009611438e-21,6.604884486494284e-21,1.3815760402348322e-22,1.505856146049344e-25,6.625222832628892e-32,3.687436369831059e-32
1.265783128471576e-08,0.0027149456784039327,0.1557,0.0,0.0030736634192449494,0.6398075913523343,0.1996163384899774,5.231584649056234e-19,6.321669061001745e-20,1.1186112994774999e-14,6.3263366651585664e-24,6.409772344193687e-15,-1.5698040649210277e-20,8.070326893501703e-05,3.388165462238116e-16,1.3099184372875861e-23,2.0063111052026782e-21,0.0022836613511234083,-1.667970675588188e-20,1.5809567821078565e-10,-1.3452385273543094e-33,2.5096813258439675e-26,7.640050045810443e-13,2.8117208219116777e-19,-9.145087683787644e-42,9.352448521960286e-17,0.002552056933357792,8.154973977569054e-30,4.3157459783992896e-17,-3.684154599225269e-21,4.029945082272408e-18,3.3376870479449526e-16,2.471052662471588e-35,2.3830181026921398e-33,5.1676895199255144e-20,2.974846487521785e-26,8.390780448463065e-19,8.256129150874487e-21,6.313208238957494e-20,-8.597457417791667e-21,-1.6715412174975603e-30,6.929984064680769e-19,5.5899545651917246e-33,6.223910986274596e-23,-9.081486515852291e-22,1.1259935312353886e-20,1.397064707303102e-22,1.5244670388043358e-25,6.69912467164321e-32,3.8004184256436464e-32
