Time (s),Volume (m^3),Ne,N2,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(52),COX(53),CHOX(64),CH2O2X(54),CH3OX(48),SX(57),OCO(174),SX(231),CH3X(25),CH4(24),CH4X(249),CH3O2X(51),C2HO2X(68),SX(130),SX(55)
7.448493043541204e-12,0.00264225016925734,0.0,0.0,0.007118178775897557,0.7999514014012105,0.09999514055266427,0.09999999983592411,5.2536464349259944e-21,1.4615125326090423e-25,6.596327467129597e-24,2.310972719778299e-44,1.6499436210169667e-48,3.0567164187039826e-05,9.441255737553336e-18,1.589921116150434e-20,1.6780456331520606e-25,4.859067490176774e-06,1.640760801685611e-10,2.1562754261449273e-10,7.905072819386314e-23,6.557565705208419e-26,3.402801926866118e-31,2.2597810332013885e-41,5.540479539735644e-43,2.773330766325952e-50,3.331490888329252e-05,1.6421796172043472e-10,4.50889586496108e-21,9.149490949265942e-30,2.262092146497664e-41,1.6623160674225167e-57,8.336319828628111e-45,1.0083540048873077e-50,6.804048341661777e-58,1.0909846023579073e-62,1.3709706733688621e-68,1.6931843187035582e-43,2.445225089520854e-26,2.260122738303564e-68,1.4452056448946457e-46
7.489990753731892e-12,0.00264225016925734,0.0,0.0,0.007117814376399132,0.7999511327463649,0.09999512914828047,0.09999999983593252,5.862135101821024e-21,1.490622858560363e-25,6.707751405312645e-24,2.411255175478122e-44,1.7267288540784827e-48,3.0735846481392355e-05,9.05759741513772e-18,-1.7410249830122967e-20,1.7090598863141312e-25,4.870470142231978e-06,1.6406767924871537e-10,2.1736709140722608e-10,7.949200737565976e-23,6.595989233110983e-26,3.491310980549668e-31,2.331276573119511e-41,5.665674389487975e-43,2.9103229572662655e-50,3.349922171212764e-05,1.6421018775606697e-10,4.5591136073403046e-21,9.335634659092459e-30,2.3336879742634987e-41,1.7401090567798328e-57,8.620255855700419e-45,1.0485419213932679e-50,7.139825265752459e-58,1.1577754938720259e-62,1.4631829791147083e-68,1.7324969168691569e-43,2.4806825209424686e-26,2.378739850745822e-68,1.4950375614156416e-46
7.53148846392258e-12,0.00264225016925734,0.0,0.0,0.007117450106025576,0.7999508641142145,0.09999511784166255,0.0999999998359409,6.652612684152117e-21,1.5201286554453158e-25,6.820524890230349e-24,2.515270050365761e-44,1.806589506380385e-48,3.090451144996431e-05,8.517265707269447e-18,1.5728003244869684e-20,1.7449087435397326e-25,4.881775027081591e-06,1.6405928105653337e-10,2.1910800221871467e-10,7.993322298655084e-23,6.634408935127199e-26,3.581572830437804e-31,2.4045917751709137e-41,5.793192585293785e-43,3.0532344516682133e-50,3.368352050781391e-05,1.6420238108845555e-10,4.609607689500606e-21,9.524432187748248e-30,2.4071071967561466e-41,1.8210345848962487e-57,8.912191358781139e-45,1.0900925821738872e-50,7.490093459596629e-58,1.2282383695839723e-62,1.5610187649708458e-68,1.7725055617132711e-43,2.516424880946494e-26,2.502811051016005e-68,1.5462585834765178e-46
7.572986174113269e-12,0.00264225016925734,0.0,0.0,0.007117085963949761,0.7999505955047524,0.09999510663199411,0.0999999998359493,6.970053685062116e-21,1.5500326644087607e-25,6.934233757671839e-24,2.6231332408150076e-44,1.889628653464649e-48,3.1073159099569835e-05,8.384811964502158e-18,1.651863666271704e-20,1.7826057786580242e-25,4.892982961138401e-06,1.6405088560125366e-10,2.2085023742809706e-10,8.037437505190135e-23,6.672822940528597e-26,3.6736110920800204e-31,2.4797615878679203e-41,5.92294087993987e-43,3.2022845312323717e-50,3.386780527405275e-05,1.641945435418985e-10,4.660378083047804e-21,9.715902510701868e-30,2.482384878388898e-41,1.9051981702461462e-57,9.212314503306479e-45,1.1330442046050478e-50,7.855388914651661e-58,1.3025519183214836e-62,1.6647859304938928e-68,1.8132173632607376e-43,2.5524523881377757e-26,2.6325515289852413e-68,1.5988980038069628e-46
7.61033411328489e-12,0.00264225016925734,0.0,0.0,0.0071167583450980005,0.799950353775629,0.09999509662551506,0.09999999983595685,6.925222155111535e-21,1.577289007332703e-25,7.037424464961445e-24,2.7235985314160894e-44,1.9671689218365674e-48,3.122492718230698e-05,8.550727120839348e-18,1.526185412026175e-20,1.8158589986851064e-25,4.902987878157438e-06,1.640433322850479e-10,2.224193508037805e-10,8.077135760004603e-23,6.707390989207024e-26,3.757984007362443e-31,2.549029356934443e-41,6.0414232014762945e-43,3.341864784474451e-50,3.403364957153199e-05,1.6418746478052353e-10,4.7063076600176514e-21,9.890514270205825e-30,2.551753118073655e-41,1.98380344094225e-57,9.489577598470233e-45,1.1729307882247144e-50,8.197459434382124e-58,1.3728806388003505e-62,1.7635142072749674e-68,1.8504514755269457e-43,2.5851211211977726e-26,2.7543487421532485e-68,1.6475107512738498e-46
7.64768205245651e-12,0.00264225016925734,0.0,0.0,0.007116430828909655,0.7999501120648721,0.0999950866963237,0.0999999998359644,6.907775146859241e-21,1.6048721150554853e-25,7.141646778648839e-24,2.8273657496791844e-44,2.047448585192875e-48,3.1376681247560946e-05,8.69351151926573e-18,1.677404713046242e-20,1.8484561050056428e-25,4.91291550646267e-06,1.6403578149996993e-10,2.2398948019838366e-10,8.116828871498719e-23,6.74195599314339e-26,3.8438325169321843e-31,2.61985414105597e-41,6.1615090710801014e-43,3.4867699010803513e-50,3.419948251080761e-05,1.6418036360949592e-10,4.752461005538246e-21,1.0067301518487366e-29,2.622681674893299e-41,2.0652002862754232e-57,9.77374878819963e-45,1.2140129082645507e-50,8.552563840038064e-58,1.4466213695974778e-62,1.8675543143868934e-68,1.888244918076615e-43,2.618021146385579e-26,2.881085058519255e-68,1.6973183881080085e-46
7.685029991628131e-12,0.00264225016925734,0.0,0.0,0.00711610341479592,0.7999498703724763,0.099995076843839,0.09999999983597195,6.980261066564935e-21,1.6327839805710948e-25,7.246945757028232e-24,2.934525473013658e-44,2.130548646049362e-48,3.152842130040046e-05,8.758858881233206e-18,1.2339883097246628e-20,1.880881432070879e-25,4.9227664271864624e-06,1.6402823308520352e-10,2.2556059926131133e-10,8.156516841508612e-23,6.776518195382502e-26,3.9311741700566724e-31,2.6922623526078235e-41,6.283336100818533e-43,3.6371741294498146e-50,3.436530409453359e-05,1.6417324117255664e-10,4.798838098934838e-21,1.0246280064366722e-29,2.695197051804107e-41,2.1494716552304888e-57,1.0064958807062126e-44,1.256320204014472e-50,8.921127969551293e-58,1.5239210849501655e-62,1.977163002236878e-68,1.92660602663544e-43,2.651152610507627e-26,3.0129323999037234e-68,1.7483431194120529e-46
7.722377930799751e-12,0.00264225016925734,0.0,0.0,0.007115776102172395,0.7999496286984369,0.09999506706748416,0.0999999998359795,7.131739581862487e-21,1.6610265951523066e-25,7.353319165221737e-24,3.0451702687259304e-44,2.2165520269750287e-48,3.16801473458412e-05,8.756790336894845e-18,1.5325500531025243e-20,1.914395684635302e-25,4.932541217089653e-06,1.6402068693391006e-10,2.2713268197393906e-10,8.196199671867476e-23,6.811077417266415e-26,4.0200266210991515e-31,2.7662807025041625e-41,6.4070113577295736e-43,3.793256473620093e-50,3.453111432535005e-05,1.641660985602633e-10,4.84543891954047e-21,1.0427471911011575e-29,2.76932605229116e-41,2.2367024712968623e-57,1.0363344022783551e-44,1.2998828657405724e-50,9.303589257549776e-58,1.6049322463093853e-62,2.0926080416092444e-68,1.965546012090815e-43,2.6845156565091913e-26,3.1500676737579936e-68,1.80060742177333e-46
7.759725869971372e-12,0.00264225016925734,0.0,0.0,0.007115448890459063,0.7999493870427483,0.09999505736668682,0.09999999983598705,7.263478429196323e-21,1.6896019483292095e-25,7.46070833733654e-24,3.1593947267647635e-44,2.3055436044971712e-48,3.1831859388842716e-05,8.773309356935402e-18,1.8898245433192342e-20,1.948826933868536e-25,4.942240448594058e-06,1.6401314310773652e-10,2.2870570264569601e-10,8.23587736439278e-23,6.845633318557356e-26,4.110407629406418e-31,2.8419362017702694e-41,6.5325531852144806e-43,3.9552007973026964e-50,3.469691320588345e-05,1.6415893681242566e-10,4.892263446695718e-21,1.0610893565876342e-29,2.8450957819733596e-41,2.3269796674314235e-57,1.066904795944302e-44,1.3447316791455742e-50,9.700396988230065e-58,1.6898129705924922e-62,2.214168619332959e-68,2.0050749404673515e-43,2.7181104235230503e-26,3.2926728882258184e-68,1.8541340446022003e-46
7.797073809142993e-12,0.00264225016925734,0.0,0.0,0.007115121779080241,0.7999491454054056,0.09999504774087882,0.0999999998359946,7.339892803454185e-21,1.7185120278680274e-25,7.569095348911827e-24,3.277295492775438e-44,2.3976102433390308e-48,3.1983557434364464e-05,8.837918661630957e-18,1.4627444318590776e-20,1.9840060305079307e-25,4.951864689821482e-06,1.640056016507641e-10,2.3027963591058413e-10,8.275549920891492e-23,6.880185824310106e-26,4.202335059195531e-31,2.919256163110546e-41,6.65990839871537e-43,4.123195929412157e-50,3.486270073874671e-05,1.6415175692043722e-10,4.939311659748715e-21,1.0796559573335855e-29,2.9225336502044973e-41,2.4203922213623027e-57,1.0982215856221159e-44,1.390898041103448e-50,1.0112012551821977e-57,1.7787272978395677e-62,2.3421357696091107e-68,2.0451964166940285e-43,2.751937046917587e-26,3.440935269274379e-68,1.9089460114613897e-46
7.834421748314613e-12,0.00264225016925734,0.0,0.0,0.007114794767464555,0.799948903786404,0.09999503818949639,0.09999999983600212,7.378734432290199e-21,1.74775881975083e-25,7.678496416695521e-24,3.398971301570525e-44,2.4928408311038983e-48,3.213524148735597e-05,8.935606035269916e-18,1.6363966900733503e-20,2.0191282988599468e-25,4.961414504624903e-06,1.6399806251923208e-10,2.318544567240543e-10,8.315217343161453e-23,6.914734990711952e-26,4.295826879439245e-31,2.9982682024736595e-41,6.78906001857734e-43,4.297435771609111e-50,3.502847692653919e-05,1.6414455982948236e-10,4.9865835380550674e-21,1.0984480220036824e-29,3.0016673716718603e-41,2.517031191354822e-57,1.1302992451707473e-44,1.4384139780947197e-50,1.0538909705936536e-57,1.871845383251004e-62,2.4768128118721474e-68,2.0859133566417372e-43,2.785995658344314e-26,3.5950473796363695e-68,1.965066621383628e-46
7.871769687486234e-12,0.00264225016925734,0.0,0.0,0.007114467855044912,0.7999486621857381,0.09999502871197992,0.09999999983600966,7.442470027344762e-21,1.7773443081555173e-25,7.788956461777633e-24,3.5245230108629764e-44,2.5913263132403646e-48,3.228691155275645e-05,9.013027462385506e-18,1.830080199373863e-20,2.0543666818666893e-25,4.970890452620409e-06,1.6399052567358217e-10,2.334301403598128e-10,8.35487963299896e-23,6.949281066361886e-26,4.390901163750679e-31,3.0790002406139654e-41,6.920043565276901e-43,4.4781194071401465e-50,3.5194241771846916e-05,1.641373464406722e-10,5.034079060977971e-21,1.1174669981286972e-29,3.082524967991391e-41,2.616989752264797e-57,1.163152204534553e-44,1.4873121251821593e-50,1.0981574840047416e-57,1.9693436808964207e-62,2.6185158163953844e-68,2.127229466527916e-43,2.820286385785069e-26,3.755207239666033e-68,2.022519450181895e-46
7.909117626657854e-12,0.00264225016925734,0.0,0.0,0.007114141041258463,0.7999484206034033,0.09999501930777403,0.09999999983601719,7.511907631422327e-21,1.80727047543657e-25,7.900468100518189e-24,3.654053635389815e-44,2.693159728425343e-48,3.2438567635455455e-05,9.08541327491949e-18,1.50924336795888e-20,2.089620213282379e-25,4.980293089214558e-06,1.639829910911807e-10,2.3500666240641213e-10,8.394536792194525e-23,6.983824009886707e-26,4.487576090266866e-31,3.1614805046500565e-41,7.052914823982454e-43,4.66545121158924e-50,3.5359995277242584e-05,1.641301176130748e-10,5.081798207888097e-21,1.1367143494173096e-29,3.165134769300364e-41,2.720363232022652e-57,1.1967951319802458e-44,1.5376257329435295e-50,1.1440507244603191e-57,2.07140505979065e-62,2.7675740661143503e-68,2.1691518747632036e-43,2.8548093535987115e-26,3.921618450227631e-68,2.0813283517487735e-46
7.946465565829475e-12,0.00264225016925734,0.0,0.0,0.007113814325546568,0.7999481790393941,0.09999500997632751,0.09999999983602473,7.599259380494925e-21,1.8375393021060826e-25,8.01304393606515e-24,3.7876683813534483e-44,2.7984362442870405e-48,3.2590209740324593e-05,9.143105724077025e-18,1.6768670136288383e-20,2.125464192798554e-25,4.9896229656396384e-06,1.6397545877573586e-10,2.365839987637524e-10,8.434188822532815e-23,7.018363787250485e-26,4.5858699415314065e-31,3.2457375296190267e-41,7.187698815027946e-43,4.859640965204873e-50,3.552573744528576e-05,1.6412287416566248e-10,5.129740958163603e-21,1.1561918645646727e-29,3.249525415846089e-41,2.827249148465199e-57,1.2312430725943742e-44,1.5893886693186763e-50,1.1916219383924204e-57,2.1782190859424475e-62,2.924330542916523e-68,2.2116876332723322e-43,2.889564682567382e-26,4.094490317672157e-68,2.1415174593469406e-46
7.983813505001096e-12,0.00264225016925734,0.0,0.0,0.007113487707354775,0.7999479374937059,0.0999950007170933,0.09999999983603226,7.6870704529835e-21,1.8681527668155365e-25,8.126677539153754e-24,3.925474681271645e-44,2.907253193564354e-48,3.274183787220148e-05,9.201670267331797e-18,1.765070848292752e-20,2.1616951198316323e-25,4.998880628983211e-06,1.639679287373276e-10,2.3816212563970497e-10,8.473835725787919e-23,7.052900364080007e-26,4.685801104376003e-31,3.3318001600276875e-41,7.324407422851075e-43,5.060903967242258e-50,3.569146827852287e-05,1.641156168791534e-10,5.17790729118998e-21,1.1759009814688044e-29,3.335725859571976e-41,2.9377472466175853e-57,1.266511415931681e-44,1.6426354489872459e-50,1.240923717398539e-57,2.2899821868343246e-62,3.08914241471652e-68,2.2548443573746336e-43,2.924552489942151e-26,4.274037980819739e-68,2.203111186888244e-46
8.021161444172716e-12,0.00264225016925734,0.0,0.0,0.007113161186132775,0.7999476959663335,0.09999499152952845,0.0999999998360398,7.761893385807398e-21,1.8991128463378751e-25,8.24136520856406e-24,4.0675822291627003e-44,3.019710110624172e-48,3.289345203590348e-05,9.271438683632325e-18,1.5797487802064263e-20,2.198437159462825e-25,5.008066622220806e-06,1.6396040094392854e-10,2.397410195468553e-10,8.513477503727284e-23,7.08743370255289e-26,4.787388069801096e-31,3.4196975513993253e-41,7.463038781386437e-43,5.269461151989324e-50,3.585718777948741e-05,1.6410834649777486e-10,5.226297186360098e-21,1.1958432684423025e-29,3.4237653656994843e-41,3.051959536343017e-57,1.3026157683555981e-44,1.6974012433632175e-50,1.2920100264257417e-57,2.4068978811355563e-62,3.2623815560634217e-68,2.2986271241409715e-43,2.9597728894882023e-26,4.460482539973121e-68,2.2661342302034414e-46
8.058509383344337e-12,0.00264225016925734,0.0,0.0,0.007112834761334379,0.7999474544572726,0.09999498241309406,0.0999999998360473,7.833619435548021e-21,1.9304215155502858e-25,8.357118042358714e-24,4.2141030161179797e-44,3.135908768391047e-48,3.304505223622813e-05,9.344839746677705e-18,1.7050513343921323e-20,2.2353857933469542e-25,5.017181484246883e-06,1.639528753714581e-10,2.4132065729936867e-10,8.553114158110898e-23,7.121963827264658e-26,4.890649432855525e-31,3.509459171817754e-41,7.60361013888531e-43,5.485539206728955e-50,3.6022895950699904e-05,1.6410106373093906e-10,5.27491062307409e-21,1.2160200528129572e-29,3.513673514307742e-41,3.169990330417279e-57,1.3395718270008204e-44,1.7537218933680322e-50,1.344936232422617e-57,2.529177021559175e-62,3.4444350711998996e-68,2.343041577883798e-43,2.9952259915295126e-26,4.654051188043368e-68,2.330611568301171e-46
8.095857322515958e-12,0.00264225016925734,0.0,0.0,0.007112508432417488,0.7999472129665174,0.09999497336725532,0.09999999983605483,7.912549693950763e-21,1.9620807474173292e-25,8.473947486573844e-24,4.3651513662102155e-44,3.2559532156342215e-48,3.319663847795071e-05,9.412948892362772e-18,1.7169165325762903e-20,2.2726731405897967e-25,5.0262257499051525e-06,1.639453520194621e-10,2.4290101600981106e-10,8.592745690693852e-23,7.156490789758835e-26,4.995603892515373e-31,3.6011148034671317e-41,7.746147780641953e-43,5.709370691409852e-50,3.618859279466815e-05,1.6409376925485008e-10,5.3237475807394066e-21,1.2364328743824777e-29,3.6054802019092786e-41,3.291946282969694e-57,1.3773954852225725e-44,1.8116339075836035e-50,1.399759133404285e-57,2.657037996120028e-62,3.6357058459327486e-68,2.388093162179436e-43,3.0309119029930977e-26,4.854977343814488e-68,2.396568464617706e-46
8.170553200859197e-12,0.00264225016925734,0.0,0.0,0.007111856060080075,0.7999467300399065,0.09999495548524565,0.09999999983606987,8.118112961478617e-21,2.0264587813143176e-25,8.710871881283114e-24,4.681299935800448e-44,3.5080072801266827e-48,3.349976910455893e-05,9.515107200394039e-18,-6.803997800210371e-21,2.34722058965219e-25,5.0441046114191776e-06,1.6393031195616268e-10,2.4606380622759137e-10,8.671993397441451e-23,7.225535437598649e-26,5.2106674164571e-31,3.7902288089078317e-41,8.037212777247582e-43,6.181254288745742e-50,3.65199525108396e-05,1.6407914772266052e-10,5.422091976589849e-21,1.277972087385836e-29,3.79491037173884e-41,3.548072221101651e-57,1.4557102195221642e-44,1.932381458378432e-50,1.5153295462097368e-57,2.9304180947702254e-62,4.047593018700543e-68,2.4801340441213352e-43,3.1029825651717464e-26,5.2798677999288346e-68,2.5330234151970864e-46
8.245249079202437e-12,0.00264225016925734,0.0,0.0,0.007111204064864316,0.7999462471864626,0.0999949378793007,0.0999999998360849,8.337094495625594e-21,2.0922626928859483e-25,8.952149973627031e-24,5.016990578148104e-44,3.7767516529936936e-48,3.380284395340576e-05,9.617627889418722e-18,2.211418902296402e-20,2.4203608940846405e-25,5.061707405640156e-06,1.639152805650292e-10,2.4922921294793116e-10,8.751220637873613e-23,7.294567202939327e-26,5.432730307321366e-31,3.98728416550732e-41,8.336385352534907e-43,6.687094543971422e-50,3.685126694781164e-05,1.6406448670310832e-10,5.521330209314854e-21,1.3204721978539504e-29,3.9923014356501394e-41,3.821238897252794e-57,1.53769174165767e-44,2.0599496468560107e-50,1.6392054036324398e-57,3.228944889825257e-62,4.501603491829527e-68,2.5748056807370428e-43,3.17598566515332e-26,5.737150971787825e-68,2.6757069248312416e-46
8.319944957545676e-12,0.00264225016925734,0.0,0.0,0.007110552442577455,0.799945764406147,0.09999492054528462,0.09999999983609992,8.473100366537349e-21,2.1595081953919803e-25,9.19775978413243e-24,5.373225620996801e-44,4.063104548462347e-48,3.4105863061808205e-05,9.787615195695796e-18,9.606950719723249e-20,2.495784385443985e-25,5.079038268557517e-06,1.6390025772961113e-10,2.523970634922118e-10,8.830427425799448e-23,7.363585671437481e-26,5.661945885744796e-31,4.1925305946307355e-41,8.643800748322213e-43,7.228975993972803e-50,3.718253612519546e-05,1.6404979055781518e-10,5.621462114432349e-21,1.3639471082296586e-29,4.197904117373143e-41,4.1123878470542846e-57,1.6234762416766623e-44,2.1946555306008367e-50,1.771895677812089e-57,3.5546609765773837e-62,5.001587914205281e-68,2.6721540979738505e-43,3.2499219404700385e-26,6.228932423418012e-68,2.8248314655502323e-46
