Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(318),SX(259),SX(262),SX(450),C2HOX(465),C2H6O(236),SX(357),SX(497),OCCO(227),SX(387),SX(190),SX(577),SX(213),SX(496),S(309),SX(390),C2H4O3(79),SX(386),SX(747),SX(616),S(233),SX(1122),SX(1168),SX(1172),SX(217),SX(993),SX(1423),S(257),SX(1479)
1.2239609107575658e-21,0.0005579325240476547,0.0915567593028733,0.0,0.0016419954182670035,0.45154262835609565,1.3145112530965193e-54,0.4569006123410269,7.582522298168819e-69,3.003405997988152e-81,9.41312173614576e-44,6.184515448014206e-107,6.262899018966038e-129,2.046546638935127e-15,3.856404001412486e-42,1.024502053198339e-49,5.671919455569681e-61,3.8564041038603984e-42,9.485120615271863e-23,9.778071893981989e-55,2.3981911872671554e-41,1.893617073237468e-35,2.795575466303633e-66,1.6718869047662777e-88,1.4859761280293596e-78,9.164672783502942e-101,3.197729123341474e-15,9.311212029260476e-59,1.6264494323645796e-92,6.012729559101146e-102,3.9127071941651913e-122,5.225570540470629e-108,1.6351771796814045e-78,1.6654123082142477e-98,1.3449180257255325e-137,4.598613458614741e-111,2.0006778538895102e-156,7.028180233235197e-84,1.6284169725998292e-84,4.902912099344996e-121,3.608216286108234e-136,1.2219382322395401e-142,3.148925521229545e-95,1.7416700062021187e-152,2.3306964289069028e-160,1.5590859584884254e-168,1.0743315472239355e-166,2.378569340602119e-159,1.076295473438482e-171,1.267507755651598e-128,5.201327167307631e-144,1.4224173810702682e-127,3.1683569231298163e-145,2.7071115295153532e-155,1.1474842543827153e-146,3.0859593190456056e-194,2.9162713775728393e-198,1.3719902256610823e-134,3.020792496651503e-124,5.239229906385062e-210,6.344044738254097e-137,1.3046020368775807e-136,9.303971017742548e-123,5.331273470627426e-149,1.9691108524526165e-174,2.342040271329332e-151,5.1569656936143447e-141,3.4521963952536597e-149,1.1423389171336301e-169,2.5584487490424562e-166
2.448985210664356e-21,0.0005579325240476547,0.0915567593028733,0.0,0.0016419954182617547,0.45154262835609144,1.052408307689807e-53,0.4569006123410269,2.4294027312001354e-67,9.62263247068566e-80,1.8834421684253607e-43,1.5865085394386823e-104,8.02780095690209e-127,4.0948713374869495e-15,1.543566608445703e-41,8.202245836950571e-49,9.08563241236619e-60,1.5435666904663256e-41,1.8978481995589445e-22,7.828437986210809e-54,9.599013654754007e-41,7.57940320141558e-35,4.47812569800719e-65,1.0717455696109641e-86,1.1899860071089394e-77,2.9370858994076434e-99,6.398236464844728e-15,3.7346000899546396e-58,1.042618452060241e-90,7.70889362759517e-100,2.0074625235464222e-119,1.3405117844579433e-105,1.309468388165588e-77,5.337296986619855e-97,6.904498888915002e-135,1.472972626468751e-109,4.1084279527178277e-153,2.2518041758229116e-82,2.608499579221647e-83,1.257694974741797e-118,4.625021374738001e-134,1.2546339504983371e-139,1.00916446656745e-93,1.7883565770939154e-149,4.786350639203683e-157,6.403525424990575e-165,1.1023184681955072e-163,1.219767727060815e-156,1.1043335415909623e-168,1.62493976244512e-126,1.3336242049339633e-141,9.122171987601968e-126,6.8986180722811735e-143,6.95079557353715e-153,2.942158274612099e-144,6.336572466612338e-191,5.99167975419892e-195,7.043481858069103e-132,7.751012898491916e-122,2.1516026029345584e-206,6.513783855857392e-134,1.3395086704282236e-133,4.776444014975208e-120,1.0952572210220749e-145,8.093374960312708e-171,4.809474412404152e-148,2.6464503316983412e-138,3.543202460970783e-146,9.391326839429897e-166,4.773774176097205e-163
4.899033810477937e-21,0.0005579325240476547,0.0915567593028733,0.0,0.001641995418251257,0.451542628356083,8.422465362896895e-53,0.4569006123410269,7.778885220666517e-66,3.081131100294798e-78,3.767702158349901e-43,4.06565549468972e-102,1.0282830066075378e-124,8.191520734538137e-15,6.176277022344443e-41,6.564289499970264e-48,1.4545466713853376e-58,6.176277678758706e-41,3.7965204756100355e-22,6.265185697588825e-53,3.840855022344739e-40,3.03274854351274e-34,7.16916676568223e-64,6.864736601830449e-85,9.524709931846706e-77,9.405725035820238e-98,1.2799251147801343e-14,1.5066345263308796e-57,6.678173060696298e-89,9.875452967186936e-98,1.0288859615606831e-116,3.43525392738442e-103,1.0481061870495964e-76,1.70921261117682e-95,3.5398512388578316e-132,4.715785783406542e-108,8.425381097611937e-150,7.210282642186162e-81,4.1760283026246796e-82,3.222965727120257e-116,5.92420116721781e-132,1.286472632029179e-136,3.231741337229378e-92,1.8339143367643124e-146,9.816568581691992e-154,2.6266636576318246e-161,1.1299032444842748e-160,6.251335935911178e-154,1.1319687167365963e-165,2.081543145800304e-124,3.4167479866672755e-139,5.844180773102248e-124,1.6104968295721435e-140,1.7820434586488998e-150,7.537815618562225e-142,1.2994248989798635e-187,1.2290687146489047e-191,3.6111066428664994e-129,1.9865515865631376e-119,8.824478232929003e-203,6.67908078328257e-131,1.3735008361850705e-130,2.448823731445402e-117,2.2465840061615096e-142,3.319366641862389e-167,9.856910443736157e-145,1.3565509127075466e-135,3.6324429362866696e-143,7.706974192433938e-162,2.2496022589233103e-159
9.7991310101051e-21,0.0005579325240476547,0.0915567593028733,0.0,0.0016419954182302617,0.4515426283560661,6.739252625708842e-52,0.4569006123410269,2.490010990051285e-64,9.862706773739878e-77,7.536222143048124e-43,1.0413443764304545e-99,1.3166735628514628e-122,1.6384819528430678e-14,2.470912983901866e-40,5.252428945788254e-47,2.3279513766032996e-57,2.4709135091330085e-40,7.593865027662517e-22,5.013190250159151e-52,1.5365914951080246e-39,1.2132968980990235e-33,1.1473997100686578e-62,4.395210583251258e-83,7.621695733023332e-76,3.011011312044887e-96,2.5601280513515007e-14,6.224496606950421e-57,4.27576316716722e-87,1.2645739442442878e-95,5.270621702567964e-114,8.798784026095082e-101,8.386985478764873e-76,5.471525869421116e-94,1.8136193597438164e-129,1.50942388323266e-106,1.7266769953750681e-146,2.3080426609156382e-79,6.6835978501731e-81,8.254971479052668e-114,7.58569253932136e-130,1.3182322164230128e-133,1.0345436093115935e-90,1.8795482527962333e-143,2.012168034071452e-150,1.0768099562231495e-157,1.1575990525401089e-157,3.2069752981312676e-151,1.1597151143488267e-162,2.665411870210635e-122,8.750291458723596e-137,3.7421933868065746e-122,3.923533541066627e-138,4.5654110391314465e-148,1.9304345501044612e-139,2.662957891505604e-184,2.5191893727189187e-188,1.850127161762045e-126,5.0885735392750705e-117,3.616864594928879e-199,6.843969663229755e-128,1.4074089662221428e-127,1.2546385566510913e-114,4.6045719398296255e-139,1.359347734115393e-163,2.0168875879142505e-141,6.949647495944453e-133,3.721822996892679e-140,6.31902088455851e-158,1.6732625705240501e-155
1.9599325409359422e-20,0.0005579325240476547,0.0915567593028733,0.0,0.001641995418188271,0.4515426283560323,5.39191509166971e-51,0.4569006123410269,7.969263746774402e-63,3.156601326979428e-75,1.507326219004187e-42,2.666525622603797e-97,1.6856831961698317e-120,3.2771417115376435e-14,9.884456342561333e-40,4.202342138447943e-46,3.72526394897037e-56,9.884460544809441e-40,1.5188554131568674e-21,4.0110767020523876e-51,6.146861296065558e-39,4.853582581722884e-33,1.836104934405942e-61,2.81350103923513e-81,6.098125539702844e-75,9.638434836800195e-95,5.1205339244144054e-14,2.8052042834303106e-56,2.737041355397949e-85,1.6189831115339381e-93,2.6992532294619872e-111,2.2530666936310125e-98,6.710462049790282e-75,1.7512161819726527e-92,9.28883461853781e-127,4.830865781789372e-105,3.5374165633201463e-143,7.387135270625937e-78,1.0695373218499007e-79,2.1138054055056235e-111,9.711650607426008e-128,1.3503207315527142e-130,3.311156691590292e-89,1.9260373320701008e-140,4.123874781621847e-147,4.4137760921027954e-154,1.1856768270578434e-154,1.662863534580804e-148,1.1878442716219985e-159,3.41238878773153e-120,2.240510723585193e-134,2.3956170785225556e-120,9.7889367694653e-136,1.1691769333924174e-145,4.942874567209567e-137,5.455510806872145e-181,5.161588764656617e-185,9.475822848302869e-124,1.3030925936829142e-114,1.4819495753734314e-195,7.010568652649948e-125,1.4416687510662035e-124,6.425895562160022e-112,9.433749665816542e-136,5.557954225133644e-160,4.11840453390777e-138,3.559362534592649e-130,3.812372020485036e-137,5.1786047507798105e-154,1.3533175575075615e-151
3.919971420786807e-20,0.0005579325240476547,0.0915567593028733,0.0,0.0016419954181042897,0.4515426283559647,4.313738564331345e-50,0.4569006123410269,2.550360990692619e-61,1.010224369114411e-73,3.0147343525666105e-42,6.827165770552832e-95,2.1580969442862785e-118,6.55446122859106e-14,3.953943423937019e-39,3.362033313404682e-45,5.960856697616499e-55,3.9539467858951025e-39,3.037793233858577e-21,3.209243625617556e-50,2.4588406312588377e-38,1.941512033215854e-32,2.937976815334665e-60,1.800817790514661e-79,4.878804664754416e-74,3.0881752987613773e-93,1.0241345670220906e-13,1.626483466129563e-55,1.7518814057460833e-83,2.0725039228765004e-91,1.3821924492530228e-108,5.768577596856562e-96,5.36877461801694e-74,5.604425630620179e-91,4.7566682033266725e-124,1.5461376807798262e-103,7.245818585161412e-140,2.3642319052988818e-76,1.7114233188697484e-78,5.412011502451149e-109,1.2433346799124304e-125,1.3829553042791935e-127,1.0596681797733072e-87,1.9740956681908643e-137,8.453544997985985e-144,1.809562843107638e-150,1.214282912028031e-151,9.351473164381056e-146,1.216503874650986e-156,4.368275976294566e-118,5.736259000129162e-132,1.5333906102949066e-118,2.4732754631251697e-133,2.993640109842656e-143,1.2654975682259464e-134,1.1174681524536309e-177,1.0574352054692382e-181,4.852427927998344e-121,3.3366231238075507e-112,6.071041588690997e-192,7.180006427996859e-122,1.476512308095062e-121,3.2906006702272256e-109,1.9323709903478532e-132,2.2668690082662172e-156,8.380194241176504e-135,1.8227799670006701e-127,3.904696990281291e-134,4.2428692001651755e-150,1.1062510930116636e-147
7.840049180488536e-20,0.0005579325240476547,0.0915567593028733,0.0,0.001641995417936327,0.45154262835582953,3.451075503838725e-49,0.4569006123410269,8.16146973834411e-60,3.2330654951657114e-72,6.029552606371152e-42,1.7478566025589438e-92,2.763686942246157e-116,1.310910026135496e-13,1.5816095473647888e-38,2.689690495719599e-44,9.537721263137224e-54,1.5816122369950965e-38,6.075668874943909e-21,2.567823735852877e-49,9.835531123535242e-38,7.766206135517744e-32,4.700919117147581e-59,1.152574818959963e-77,3.903161592646352e-73,9.974537830034284e-92,2.048296916055667e-13,1.4576014374378468e-54,1.1212574970403445e-81,2.6529245368950143e-89,7.077240779031378e-106,1.4768422149351793e-93,4.2954293179269355e-73,1.7935218523744155e-89,2.4356050519929537e-121,4.949953445231762e-102,1.4840567607236564e-136,7.566898626622591e-75,2.7386258212859046e-77,1.3855543659557258e-106,1.592232390472883e-123,1.4162540976012147e-124,3.391091842806582e-86,2.0247204608678737e-134,1.7340655263071755e-140,7.423867803852395e-147,1.2434995071558234e-148,8.167938968762535e-143,1.24578534798236e-153,5.591647836555068e-116,1.4685494569249656e-129,9.814321631286041e-117,6.289716468538451e-131,7.664392152157313e-141,3.239821923200247e-132,2.288750217312643e-174,2.1666866031477304e-178,2.4846439691914104e-118,8.543535880637888e-110,2.4868898075365237e-188,7.35289992127101e-119,1.5120665063773858e-118,1.684918780951968e-106,3.957727220482239e-129,9.203720934970547e-153,1.6939643062895305e-131,9.334585750647601e-125,3.999246167568059e-131,3.475521321403701e-146,9.048087688308752e-144
1.5680204699891996e-19,0.0005579325240476547,0.0915567593028733,0.0,0.0016419954176004018,0.45154262835555914,2.760897550518749e-48,0.4569006123410269,2.6117206527519206e-58,1.0347443354567904e-70,1.2059220901329834e-41,4.474602991408975e-90,3.543773495473955e-114,2.621837832151103e-13,6.326502544289109e-38,2.1517779384869933e-43,1.526064415818233e-52,6.326524061586933e-38,1.215142015584222e-20,2.0548720082704515e-48,3.934227265085994e-37,3.1065140540497254e-31,7.521560582735178e-58,7.376576225030257e-76,3.1225802100634543e-72,3.4272713727606307e-90,4.096621613611925e-13,1.874258365524988e-53,7.176185752855459e-80,3.395789081785863e-87,3.623620790940682e-103,3.7807923212749925e-91,3.4379201180782824e-72,5.739936496203761e-88,1.24706840919011e-118,1.5867898965599854e-100,3.039428448517314e-133,2.4221357908400242e-73,4.3834680090202134e-76,3.5470885711675943e-104,2.041684163961991e-121,1.4502824149718332e-121,1.0851754405423784e-84,2.0797021134577534e-131,3.562304702076724e-137,3.0501811264952333e-143,1.273375306616246e-145,1.7648169131829468e-139,1.275810326889585e-150,7.157438486256644e-114,3.759554907819495e-127,6.281375834590209e-115,1.6047994448979873e-128,1.9621597252995098e-138,8.294094798540558e-130,4.687505594921149e-171,4.443571435810242e-175,1.2721833532644851e-115,2.1878220597156392e-107,1.018662288268358e-184,7.529595503166903e-116,1.5484025746569612e-115,8.627042677007932e-104,8.105188047652167e-126,3.7042772852106425e-149,3.380899117898443e-128,4.780801825527602e-122,4.0965077523135816e-128,2.8463147534336706e-142,7.391137660287504e-140
3.1360515738698916e-19,0.0005579325240476547,0.0915567593028733,0.0,0.0016419954169285512,0.4515426283550184,2.208738157178924e-47,0.4569006123410269,8.357586656422324e-57,3.312133033281739e-69,2.41190660925859e-41,1.1454890654372273e-87,4.567774973373547e-112,5.243693442033622e-13,2.5306138876806387e-37,1.7214325733375247e-42,2.4417293785658542e-51,2.530631101621038e-37,2.4302922712549438e-20,1.6448491910043198e-47,1.5736787460134665e-36,1.2426119408409268e-30,1.2034457003758797e-56,4.7209539244843865e-74,2.498154150913855e-71,1.6992398545559578e-88,8.193271006680863e-13,2.8156625923762655e-52,4.592760595716831e-78,4.346560365253069e-85,1.8552790323592126e-100,9.678750428147712e-89,2.7597336019887473e-71,1.8381469606095837e-86,6.384984086071319e-116,5.1134308231309105e-99,6.224685644224231e-130,7.75527127626742e-72,7.023753555373066e-75,9.080470355254405e-102,2.631896335091903e-119,1.4850739234285376e-118,3.472702388151558e-83,2.142564403385026e-128,7.339945064074301e-134,1.256947258938382e-139,1.3039403621097097e-142,6.133014918833474e-136,1.3071720574480294e-147,9.161517755516037e-112,9.624457568792805e-125,4.020247793078867e-113,4.10137240727893e-126,5.023229759176291e-136,2.123287607726532e-127,9.600018741735518e-168,9.145815764495299e-172,6.513636381367679e-113,5.603989460940164e-105,4.172453944489333e-181,7.710283098639289e-113,1.5855595697232256e-112,4.417032707824676e-101,1.6597239818382834e-122,1.4661459254927817e-145,6.588094194516962e-125,2.4491869234122285e-119,4.197250158388794e-125,2.3302349929126873e-138,6.022579980735921e-136
6.272113781631276e-19,0.0005579325240476547,0.0915567593028733,0.0,0.0016419954155848502,0.4515426283539369,1.7670069847819098e-46,0.4569006123410269,2.6744406390726405e-55,1.0604762010255383e-67,4.824689412625992e-41,2.932333449413542e-85,6.009322447153083e-110,1.0487404653203883e-12,1.012248128224357e-36,1.3771501568471513e-41,3.9067979829829125e-50,1.0122618994175249e-36,4.860592780560625e-20,1.3173901899018415e-46,6.294569683584201e-36,4.9704603956289686e-30,1.925474111519949e-55,3.0212828539179404e-72,1.999077354781273e-70,2.086107674094996e-86,1.6386569784644423e-12,4.43181082386916e-51,2.93931309337753e-76,5.5633635345887624e-83,9.498646352611767e-98,2.4776602767544067e-86,2.2672135694795338e-70,5.916446762908323e-85,3.2690027123698775e-113,1.6819972244069236e-97,1.2747493085960511e-126,2.4844904906462e-70,1.1302970172108974e-73,2.3245060490374827e-99,3.46509157001387e-117,1.5206365357429612e-115,1.1115810901857128e-81,2.2204355364675444e-125,1.5213358533159336e-130,5.210491832550562e-136,1.3352119984901572e-139,2.253515984293922e-132,1.3440087808988576e-144,1.17265197384762e-109,2.46381446199751e-122,2.5735802005479143e-111,1.0490443334601039e-123,1.2860850985563542e-133,5.435513303412778e-125,1.966026688266154e-164,1.9085400416905282e-168,3.334935925476994e-110,1.436203293799934e-102,1.7090031579276218e-177,7.895034838501625e-110,1.623552325077559e-109,2.2614361574075675e-98,3.398095741000925e-119,5.62592406575323e-142,1.229836314100797e-121,1.2554377526771091e-116,4.302965418424806e-122,1.9067016652668524e-134,4.887555514697569e-132
1.2544238197154042e-18,0.0005579325240476547,0.0915567593028733,0.0,0.0016419954128974483,0.45154262835177383,1.413625631149612e-45,0.4569006123410269,8.558230815518589e-54,3.3972989083164866e-66,9.663275284877876e-41,7.506075876601978e-83,8.525599732349031e-108,2.0974827041165294e-12,4.048997652434317e-36,1.1017217793821568e-40,6.2509333196922354e-49,4.0491078221429294e-36,9.721193791028941e-20,1.0563248151314626e-45,2.5177020370743433e-35,1.9881866797434953e-29,3.080612773148452e-54,1.933439262044002e-70,1.602914933203177e-69,4.615581524360903e-84,3.277316730787428e-12,7.061610047663692e-50,1.8810737826782852e-74,7.120438803705798e-81,4.8628564705467885e-95,6.3422224967297705e-84,2.1931112477686772e-69,1.9811134049469057e-83,1.673591319968778e-110,5.9675015460429875e-96,2.610373871664537e-123,7.968255724690547e-69,1.8501083252161564e-72,5.950181683515213e-97,4.942335258928447e-115,1.556945190033494e-112,3.5653391398404184e-80,2.3278490736444883e-122,3.189832312135547e-127,2.1849940825628735e-132,1.3671949666698924e-136,7.825206830538221e-129,1.4139742597363325e-141,1.5009237493171563e-107,6.307068280878526e-120,1.6502702004890507e-109,2.6842800288253073e-121,3.2957176015851815e-131,1.3914259405778176e-122,4.0261270174482494e-161,4.1931694364960154e-165,1.707413341398028e-107,3.6847309389839336e-100,6.999814515005845e-174,8.08378420435394e-107,1.6623671624648484e-106,1.1577504940365994e-95,6.955002582568911e-116,2.0457878976902807e-138,2.1398603573686313e-118,6.443409568663225e-114,4.416903088778241e-119,1.5589043383185786e-130,3.9447664687737917e-128
2.5088487028199578e-18,0.0005579325240476547,0.0915567593028733,0.0,0.0016419954075226441,0.4515426283474478,1.1309300577780036e-44,0.4569006123410269,2.738637258487218e-52,1.0895478377725311e-64,1.954877146482166e-40,1.9211866299835768e-80,1.5192793535929231e-105,4.194967167957165e-12,1.6196000834631918e-35,8.81378108477226e-40,1.0001640197258354e-47,1.6196882192951915e-35,1.9442395779393382e-19,8.489182525040179e-45,1.0069782395036434e-34,7.952751722248865e-29,4.928497139517944e-53,1.2371626383006063e-68,1.3059385879836884e-68,1.158185835158557e-81,6.554636222354495e-12,1.128688207939653e-48,1.2037706706903272e-72,9.112412075459883e-79,2.4893062263645974e-92,1.6232982448700524e-81,4.180750421016737e-68,8.587947885604876e-82,8.567306652832003e-108,2.658569728034569e-94,5.344723018350499e-120,2.5612796883812992e-67,3.227908137838343e-71,1.5229539740095484e-94,9.065739405858895e-113,1.593917213546783e-109,1.1622943071264577e-78,2.4944997044833625e-119,6.836267081475809e-124,9.365461541735363e-129,1.3998827791842886e-133,2.463164145174108e-125,1.681346377125512e-138,1.9209924704450745e-105,1.6144501745163e-117,1.0725381883866712e-107,6.869550975701934e-119,8.509122563935958e-129,3.5616989594848846e-120,8.244234353777637e-158,1.0898537908322417e-161,8.741131428465832e-105,9.474066363229025e-98,2.8670895857008354e-170,8.276232143181613e-104,1.701942585469984e-103,5.926562808157363e-93,1.4226141104545235e-112,6.843073240390174e-135,3.3686934729647766e-115,3.3165118974583506e-111,4.5468693461891127e-116,1.273220190007947e-126,3.166978728034159e-124
5.017698469029064e-18,0.0005579325240476547,0.0915567593028733,0.0,0.0016419953967730361,0.45154262833879566,9.047903242101779e-44,0.4569006123410269,8.763645101795698e-51,3.5019850610195727e-63,4.2652956221588175e-40,4.916335416178497e-78,4.2579741165713857e-103,8.38993604063183e-12,6.478402335483538e-35,7.051027982245765e-39,1.6003067061604122e-46,6.47910742239679e-35,3.888479962583351e-19,6.853073294275908e-44,4.027088750223544e-34,3.1811016577852698e-28,7.884035863018084e-52,7.914770657120673e-67,1.1962019615603813e-67,2.956394586192078e-79,1.3109275153173012e-11,1.8054385280337726e-47,7.70262250529709e-71,1.165938235947921e-76,1.2740333916664592e-89,4.1540407087013177e-79,1.8870318328000296e-66,8.503688959530008e-80,6.821376147248649e-105,1.8579616558921635e-92,1.7250757946904392e-116,8.269281161115112e-66,6.89557515457314e-70,3.8972534024092434e-92,2.773368081504187e-110,2.5727694176645084e-106,4.268092022692508e-77,4.334702487341288e-116,2.3754244203941563e-120,6.507925040169411e-125,1.8377133202939013e-132,1.0726226194184599e-121,2.447692418986942e-135,1.920990536176723e-105,4.830733099343396e-117,1.0403804416853801e-105,2.0551445994854246e-118,5.448485054070517e-126,1.0657261116118574e-119,1.0251087184914035e-154,3.169218488450543e-157,6.960590275483091e-102,3.706739155807062e-95,7.238317010119591e-167,1.317362169466454e-100,2.7090525762203795e-100,4.718423273418174e-90,4.520125404584212e-109,4.4033801941258186e-131,7.335290412228021e-112,2.603445664603402e-108,7.136152858868512e-113,1.6151067940560327e-122,3.9439296226661325e-120
1.0035398001447279e-17,0.0005579325240476547,0.0915567593028733,0.0,0.0016419953752738205,0.4515426283214914,7.239059015127083e-43,0.4569006123410269,2.804367670375782e-49,1.1305109353873333e-61,1.42192413643641e-39,1.2576068089910347e-75,2.1745901426308128e-100,1.6779873565954575e-11,2.591361299839291e-34,5.640824230814138e-38,2.560630234001396e-45,2.5919253694677024e-34,7.776960679755873e-19,5.5812204160725944e-43,1.610175744265671e-33,1.2724408314754301e-27,1.2609458895531806e-50,5.061520719017047e-65,1.926622178609304e-66,7.560135655630306e-77,2.621855280554757e-11,2.888531878580669e-46,4.927741142849261e-69,1.4912468306122793e-74,6.518013513180078e-87,1.0626128980207867e-76,1.1445764595754005e-64,1.745513287178903e-77,3.4926546629205884e-102,2.36085185812183e-90,3.53067536058387e-113,2.6930049662840344e-64,2.233631431508642e-68,9.969235695332645e-90,1.5804746163748836e-107,2.632342895248704e-103,2.7711141107228515e-75,5.1741786078662847e-113,5.671505490856791e-117,3.1078362009477227e-121,2.573567065027237e-130,2.692325017811705e-118,1.2193112957377137e-131,1.9204956227628426e-105,1.1261641501506391e-116,1.3372509968507635e-103,4.790565150751501e-118,2.8088317942494267e-123,2.484472891364116e-119,2.032901561753483e-151,2.1120906173231348e-153,3.5649090842901702e-99,9.669589868124013e-93,2.9752795340223266e-163,1.3493433633082647e-97,2.774819443641866e-97,2.4156439188013106e-87,9.219291021299423e-106,1.1737639502090693e-127,9.203040947105835e-109,1.3794338683030511e-105,7.564488983672213e-110,1.3156792161885548e-118,3.1624384239576814e-116
2.0070797066283704e-17,0.0005579325240476547,0.0915567593028733,0.0,0.001641995332275391,0.4515426282868829,5.792423875823916e-42,0.4569006123410269,8.973980414880137e-48,3.680841002466924e-60,1.1945687498202281e-38,3.214487251481576e-73,1.1256314022872915e-97,3.355974773649247e-11,1.036544565318474e-33,4.512661081390536e-37,4.097453044252195e-44,1.036995821052175e-33,1.5553921905638912e-18,4.622997616803642e-42,6.435429447068393e-33,5.089763459294033e-27,2.015914854643062e-49,3.2343463613075596e-63,7.74484582599478e-65,1.932321590119066e-74,5.243710727324685e-11,4.62163099528858e-45,3.151275552766039e-67,1.905845239313581e-72,3.3320707486970903e-84,2.716087958193645e-74,7.274808301624806e-63,4.3304139113190364e-75,1.7858610134808476e-99,3.016887606980653e-88,7.213758304675831e-110,8.917332939050065e-63,1.1097347250097488e-66,2.5481699088600815e-87,9.834434769686725e-105,2.68915272193507e-100,4.4831362368507276e-73,6.790248220605764e-110,1.48844349924584e-113,1.6312251179165607e-117,2.2123910150925513e-126,6.205853730596421e-115,5.618649937892664e-128,1.793929864781049e-105,2.3275829760018985e-116,4.281341367624922e-101,9.899848822224675e-118,3.606404296354115e-120,5.134969272895879e-119,4.152823488693812e-148,1.678727801097643e-149,1.823802805728257e-96,2.561359277296124e-90,1.391830159520036e-159,1.3795898606032583e-94,2.8370190827924774e-94,1.2348939892944325e-84,1.8695127009432974e-102,2.8247805043519303e-124,1.0603119663594091e-105,7.720175594912853e-103,8.466699931914859e-107,1.0660389185683683e-114,2.5341723156405593e-112
4.0141595195956556e-17,0.0005579325240476547,0.0915567593028733,0.0,0.001641995246278539,0.45154262821766594,4.635821118228154e-41,0.4569006123410269,2.8716755606717737e-46,1.2183245584734624e-58,1.6952078311399526e-37,8.203642269212982e-71,5.8887253900124486e-95,6.711949255712782e-11,4.146178130033634e-33,3.610131077582382e-36,6.5573464199622814e-43,4.149788175896592e-33,3.1107843523557043e-18,3.9512432640334164e-41,2.569962307926648e-32,2.0359052477260957e-26,3.220359188936489e-48,2.06356863885324e-61,4.585811608239157e-63,4.93142386832966e-72,1.0487421286044627e-10,7.39475406719319e-44,2.0136500392574725e-65,2.4319527072021005e-70,1.7007615398055448e-81,6.931746555607442e-72,4.651929927862687e-61,1.1041503069310764e-72,9.11930557788435e-97,3.849244596967449e-86,1.470417550250983e-106,3.0453351847337678e-61,6.961203372467294e-65,6.503134965432878e-85,6.8110852499894205e-102,2.7407106827946036e-97,1.0632407640699796e-70,9.985914332517695e-107,4.3772274057031433e-110,9.594044440892517e-114,1.9302026746563275e-122,1.3536558704189497e-111,2.4491677757453683e-124,-3.053945455310625e-104,-3.8577768909143215e-115,2.026847758166254e-98,-1.6406311709275628e-116,6.818072390409421e-117,-8.510212069743869e-118,8.466991580075138e-145,1.4385125048033844e-145,9.323224148395158e-94,6.996980458366166e-88,8.773734913791077e-156,1.4083295827857653e-91,2.896120237116854e-91,6.303087742797987e-82,3.754477771361155e-99,6.32075456786529e-121,1.155706972146288e-102,5.05036992547655e-100,1.1076028797453476e-103,8.558010046663287e-111,2.0207460873906886e-108
6.021239332562941e-17,0.0005579325240476547,0.0915567593028733,0.0,0.001641995160281694,0.451542628148449,1.3258642135818232e-40,0.4569006123410269,1.3434356329364813e-45,5.791754981975939e-58,6.391588677972074e-37,6.289481269718589e-70,4.5264506280675405e-94,1.0067923385730922e-10,8.810628153787847e-33,1.0322722665762312e-35,2.50023443834851e-42,8.82095062855404e-33,4.666176430762728e-18,1.1781471400134965e-40,5.4549988621987e-32,4.326298383411206e-26,1.2268795351330453e-47,1.176390059538098e-60,2.601733539582679e-62,3.7807707517925325e-71,1.5731131509944685e-10,2.8192790231317852e-43,1.1485215418972919e-64,1.6187270647069553e-69,1.4697536503603406e-80,5.314369673410925e-71,2.65450474696891e-60,8.469806271657306e-72,6.201807121532452e-96,2.1565100317825572e-85,1.235715737670985e-105,1.464227104909777e-60,3.9578642563043536e-64,4.983713067861178e-84,5.907640859659285e-101,2.0300839256521934e-96,8.12144451368101e-70,8.155518305763816e-106,4.0113027394654387e-109,9.749917114427215e-113,8.006638998111756e-121,1.1999860132411347e-110,2.4219717468997398e-123,1.9896362906831522e-96,2.6649717416100396e-107,1.3747461313906031e-97,1.1333387962431342e-108,3.815508455350077e-116,5.879293972068817e-110,6.369989464052208e-144,9.965756756729734e-145,6.342814950140941e-93,4.362731829422735e-87,7.234996026038317e-155,1.0977559075569375e-90,2.2574496302207475e-90,4.286982080070847e-81,3.290407650794947e-98,4.806155011366129e-120,9.092772102887357e-102,3.8264253738528626e-99,9.49296881955196e-103,9.209959144886911e-110,2.1732315851168953e-107
