Time (s),Volume (m^3),Ne,N2,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(52),COX(53),CH3OX(48),CHOX(64),SX(57),CH2O2X(54)
1.2061210961516168e-09,0.0007926750507772021,0.0,0.0,0.00032078804604709134,0.798526557208102,0.0999986394071481,0.09999999997534977,3.1918172018639272e-15,6.3611107013801e-14,9.28256121033932e-19,4.695710570529786e-17,4.544964796382652e-18,0.0007213945931029794,6.797283155511293e-17,2.956292495680196e-19,1.435370073317865e-19,9.357468140171466e-07,2.464691237396005e-11,4.2441514541093497e-07,6.304612942632679e-21,3.085038692026093e-24,4.0617833366548813e-10,1.61412758969585e-16,8.711604328704048e-36,5.855990643250195e-18,0.0011125328815285527,2.4653897459683703e-11,9.755656573050635e-17,1.9733685305195613e-16,7.32242820261195e-28,4.570774948867779e-25
1.208875061175461e-09,0.0007926750507772021,0.0,0.0,0.0003204965416357758,0.7985263910095806,0.09999863960041039,0.09999999997537214,3.2037735759726424e-15,6.415282429428535e-14,9.32928761482387e-19,4.7448738153872764e-17,4.598022963639158e-18,0.0007216462609202854,6.792084490005492e-17,2.9808550636767957e-19,1.438992577645975e-19,9.348864850788357e-07,2.4624513919197117e-11,4.2507985649365864e-07,6.306801964998861e-21,3.0856455561093105e-24,4.0855581067809406e-10,1.625633065508293e-16,9.596098202324425e-36,5.915956770974155e-18,0.001112572911407598,2.463145138445815e-11,9.842292306533052e-17,1.977680995983331e-16,7.400996122024052e-28,4.590697762128645e-25
1.2116290261993054e-09,0.0007926750507772021,0.0,0.0,0.000320207220071187,0.7985262267711669,0.09999863978795973,0.09999999997539437,3.2141594164250672e-15,6.469770714429273e-14,9.367876628493627e-19,4.794405930091099e-17,4.651542302038896e-18,0.0007218974710939933,6.784826295299008e-17,2.9420043896902543e-19,1.4426481717122053e-19,9.340326160491767e-07,2.4602283188892765e-11,4.257438130130417e-07,6.3089869982697904e-21,3.086251131793884e-24,4.1094072654865256e-10,1.6371836560060872e-16,9.495005252132245e-36,5.976354673458315e-18,0.0011126112103709044,2.4609173449453717e-11,9.929464668977787e-17,1.981993421780423e-16,7.480197883554177e-28,4.608723126884596e-25
1.2143829912231497e-09,0.0007926750507772021,0.0,0.0,0.0003199200623052289,0.7985260644756724,0.09999863996984863,0.09999999997541642,3.2241834099080863e-15,6.524576545286065e-14,9.404575349404836e-19,4.844308523516705e-17,4.70552538001927e-18,0.0007221482274517995,6.777415683816511e-17,2.952690277268383e-19,1.4462703178774124e-19,9.331851505232675e-07,2.4580218717693262e-11,4.264070188411526e-07,6.311168075763364e-21,3.0868554294176424e-24,4.1333308444017486e-10,1.648779379565057e-16,9.295662006169575e-36,6.037186042284093e-18,0.0011126477936907893,2.458706218730719e-11,1.0017175539312718e-16,1.9863058156573562e-16,7.560036881994853e-28,4.622547410878148e-25
1.217136956246994e-09,0.0007926750507772021,0.0,0.0,0.0003196350494618946,0.798525904106062,0.09999864014612916,0.0999999999754383,3.234839102555921e-15,6.579700911323096e-14,9.444594758698344e-19,4.894583206289238e-17,4.7599747720287725e-18,0.0007223985337828216,6.771118241309973e-17,2.9720217161349735e-19,1.4498408270006343e-19,9.323440326026108e-07,2.4558319060636817e-11,4.27069477819523e-07,6.313345230766364e-21,3.0874584592750716e-24,4.1573288751961443e-10,1.660420254688962e-16,9.621203599274627e-36,6.098452569519168e-18,0.0011126826765060272,2.4565116143913103e-11,1.0105426798279384e-16,1.9906181852975715e-16,7.640516520597618e-28,4.635919005948474e-25
1.2198909212708383e-09,0.0007926750507772021,0.0,0.0,0.0003193521628355709,0.7985257456454514,0.09999864031685295,0.09999999997546002,3.2459262887236244e-15,6.635144802285521e-14,9.486901420002715e-19,4.945231590787777e-17,4.814893058529239e-18,0.0007226483938380245,6.765413874788401e-17,2.9567379359091153e-19,1.4534061291560924e-19,9.315092068912159e-07,2.4536582779636007e-11,4.277311937593899e-07,6.315518495886428e-21,3.088060231444516e-24,4.1814013895778073e-10,1.6721063000151969e-16,9.554248527309888e-36,6.1601559477230495e-18,0.0011127158738230532,2.4543333878296263e-11,1.019422032843478e-16,1.9949305383218923e-16,7.721640211063006e-28,4.651968841317021e-25
1.2226448862946826e-09,0.0007926750507772021,0.0,0.0,0.00031907138388940554,0.7985255890771075,0.09999864048207101,0.09999999997548158,3.256880951489778e-15,6.690909208339951e-14,9.528549731648558e-19,4.9962552911498905e-17,4.8702828259983956e-18,0.000722897811330273,6.759434772834904e-17,2.962937175854567e-19,1.457004059148435e-19,9.306806184945872e-07,2.4515008448298663e-11,4.2839217044191924e-07,6.317687903348259e-21,3.088660755882308e-24,4.2055484192929726e-10,1.6838375343179252e-16,9.598378727165508e-36,6.222297869953001e-18,0.0011127474005171462,2.452171396248346e-11,1.0283558014153188e-16,1.9992428822889894e-16,7.803411373533134e-28,4.669431800224114e-25
1.225398851318527e-09,0.0007926750507772021,0.0,0.0,0.00031879269425372036,0.7985254343844456,0.09999864064183404,0.09999999997550299,3.267575271955964e-15,6.746995120074964e-14,9.568869869414855e-19,5.047655923276245e-17,4.926146666932592e-18,0.0007231467899345679,6.753108689987706e-17,2.965504407855723e-19,1.4606226218268598e-19,9.298582130157604e-07,2.4493594656650655e-11,4.2905241161842104e-07,6.319853485184195e-21,3.0892600424958455e-24,4.2297699961258835e-10,1.6956139765095552e-16,9.689792931755926e-36,6.28488002977009e-18,0.0011127772713336083,2.4500254981380166e-11,1.0373441741627937e-16,2.0035552246958387e-16,7.885833436584806e-28,4.685777609521341e-25
1.2281528163423712e-09,0.0007926750507772021,0.0,0.0,0.0003185160757244378,0.7985252815510283,0.09999864079619225,0.09999999997552422,3.2782302770021613e-15,6.803403528501622e-14,9.609007864191408e-19,5.0994351048352124e-17,4.982487179849564e-18,0.0007233953332885797,6.746853056342215e-17,2.9627070305036424e-19,1.4642322693749646e-19,9.290419365487063e-07,2.4472340005628157e-11,4.297119210105669e-07,6.322015273112998e-21,3.0898581011012137e-24,4.2540661518986044e-10,1.7074356456432895e-16,9.700312631622645e-36,6.347904121245206e-18,0.0011128055008889262,2.4478955532650687e-11,1.0463873398873097e-16,2.007867572978177e-16,7.9689098372209415e-28,4.700871966300245e-25
1.2309067813662155e-09,0.0007926750507772021,0.0,0.0,0.0003182415102615081,0.798525130560565,0.09999864094519535,0.09999999997554533,3.289009973237159e-15,6.860135425053941e-14,9.649823403331431e-19,5.151594455267534e-17,5.039306969291326e-18,0.0007236434449932295,6.740878566565094e-17,2.9667339855948075e-19,1.467827487330044e-19,9.282317356725227e-07,2.4451243108639572e-11,4.303707023106087e-07,6.324173298512984e-21,3.0904549413899303e-24,4.278436918470696e-10,1.7193025609169674e-16,9.767962743845194e-36,6.411371838965143e-18,0.0011128321036719278,2.445781422659737e-11,1.0554854875725166e-16,2.0121799345109521e-16,8.052644020863325e-28,4.716256675840944e-25
1.2336607463900598e-09,0.0007926750507772021,0.0,0.0,0.00031796897998734547,0.7985249813969082,0.09999864108889259,0.09999999997556624,3.2998710124459176e-15,6.917191801589415e-14,9.69109474113675e-19,5.2041355957911406e-17,5.096608645827239e-18,0.0007238911286131058,6.735044517948041e-17,2.967098345426407e-19,1.4714244359889978e-19,9.274275574475034e-07,2.4430302592510823e-11,4.3102875918159885e-07,6.326327592434604e-21,3.0910505729451842e-24,4.302882327738803e-10,1.7312147416764815e-16,9.81988273562351e-36,6.475284878038904e-18,0.0011128570940449264,2.4436829686039305e-11,1.0646388063844785e-16,2.0164923166087721e-16,8.137039441344958e-28,4.732552646844081e-25
1.2364147114139041e-09,0.0007926750507772021,0.0,0.0,0.00031769846718528573,0.7985248340440558,0.09999864122733279,0.09999999997558702,3.310710016262482e-15,6.974573650389483e-14,9.732280209598466e-19,5.257060149406128e-17,5.154394826057261e-18,0.0007241383876767975,6.72917672883626e-17,2.9671775219950606e-19,1.4750340205711142e-19,9.266293494114668e-07,2.4409517095679004e-11,4.3168609525760585e-07,6.328478185603094e-21,3.0916450052582014e-24,4.327402411636289e-10,1.743172207418186e-16,9.857704633255253e-36,6.5396449341041835e-18,0.0011128804862448546,2.4416000546193323e-11,1.0738474856718465e-16,2.0208047265263555e-16,8.222099560902214e-28,4.749019343702646e-25
1.2391686764377484e-09,0.0007926750507772021,0.0,0.0,0.00031742995429806753,0.7985246884861467,0.09999864136056438,0.09999999997560764,3.3215083210292944e-15,7.032281964160025e-14,9.773281750454966e-19,5.310369740899794e-17,5.212668132615328e-18,0.0007243852256772721,6.723280022604776e-17,2.9694859086968756e-19,1.4786516352139224e-19,9.258370595751426e-07,2.4388885268998588e-11,4.3234271414392876e-07,6.330625108442149e-21,3.0922382477248303e-24,4.351997202132927e-10,1.755174977791225e-16,9.917857673304594e-36,6.604453703333954e-18,0.0011129022943843839,2.4395325454557347e-11,1.0831117149660278e-16,2.0251171714589742e-16,8.307827850167511e-28,4.76502750156186e-25
1.2419226414615927e-09,0.0007926750507772021,0.0,0.0,0.0003171634239263267,0.7985245447074601,0.09999864148863526,0.09999999997562811,3.3323085500572813e-15,7.090317736031839e-14,9.814321454128494e-19,5.364065996851753e-17,5.271431194172872e-18,0.0007246316460722949,6.71744516633923e-17,2.9698724329883803e-19,1.4822689468168817e-19,9.250506364171552e-07,2.436840577571941e-11,4.329986194173102e-07,6.3327683910780464e-21,3.092830309643741e-24,4.3766667312345654e-10,1.7672230726003748e-16,9.964313190943378e-36,6.669712882443128e-18,0.0011129225324530393,2.437480307079451e-11,1.0924316839813525e-16,2.0294296585428943e-16,8.394227788161797e-28,4.780819321836108e-25
1.244676606485437e-09,0.0007926750507772021,0.0,0.0,0.0003168988588271041,0.7985244026924159,0.09999864161159297,0.09999999997564843,3.3431374786681557e-15,7.148681959561113e-14,9.855538845465321e-19,5.41815054563913e-17,5.330686645442447e-18,0.0007248776522848513,6.711704278157935e-17,2.970775399557864e-19,1.485885172697651e-19,9.242700288794531e-07,2.4348077290782126e-11,4.3365381462614924e-07,6.334908063331073e-21,3.0934212002173415e-24,4.4014110309827703e-10,1.7793165118089387e-16,1.0011394497545915e-35,6.735424168695327e-18,0.0011129412143182987,2.4354432066617816e-11,1.1018075826152414e-16,2.0337421948558133e-16,8.481302862287145e-28,4.796852891922864e-25
1.2501845365331257e-09,0.0007926750507772021,0.0,0.0,0.00031637555624758443,0.7985241238916208,0.09999864184235667,0.0999999999756886,3.3649763691332923e-15,7.266399737946575e-14,9.93900428556923e-19,5.527491044248333e-17,5.450685286196758e-18,0.0007253684356828594,6.700619306610006e-17,2.973079140916686e-19,1.4931129952331578e-19,9.227260587250247e-07,2.4307868105731665e-11,4.349620889033433e-07,6.339176694493366e-21,3.0945995036571092e-24,4.451124070761415e-10,1.8036395040843945e-16,1.0110176026233408e-35,6.868209854468756e-18,0.0011129739643048195,2.4314138943445264e-11,1.120727929244833e-16,2.0423674431892137e-16,8.6574924104028e-28,4.829983554533388e-25
1.2551416735760454e-09,0.0007926750507772021,0.0,0.0,0.00031591113532704063,0.7985238788490654,0.09999864203302473,0.09999999997572429,3.3846767984386437e-15,7.373479019243898e-14,1.0014459139261629e-18,5.627241827365493e-17,5.560394590952536e-18,0.00072580875787783,6.690719114573685e-17,2.9746517182749524e-19,1.499651520637166e-19,9.213558721315962e-07,2.427218323831602e-11,4.361371423567497e-07,6.343006408060646e-21,3.0956560611307537e-24,4.496121844332278e-10,1.825685478582101e-16,1.0205273566367267e-35,6.989280216524101e-18,0.0011129982537351406,2.4278379768114392e-11,1.1379494293123714e-16,2.0501304048721435e-16,8.81840712623526e-28,4.8597829411123495e-25
1.260098810618965e-09,0.0007926750507772021,0.0,0.0,0.00031545282072091704,0.798523639284638,0.09999864220784546,0.0999999999757595,3.4043207456396857e-15,7.481637955189329e-14,1.008971327732114e-18,5.728276086516815e-17,5.67174048995321e-18,0.0007262477898065097,6.680737422364986e-17,2.9780495470004923e-19,1.5062318000591622e-19,9.200037548249256e-07,2.4236967570090657e-11,4.3730994911248843e-07,6.3468248741672225e-21,3.096708962276315e-24,4.5413623747007135e-10,1.847878686905156e-16,1.0304917292038924e-35,7.111841827388517e-18,0.001113017711269555,2.424309094396e-11,1.1553551030144e-16,2.0578936334983298e-16,8.981563901506885e-28,4.888860631347279e-25
1.2650559476618848e-09,0.0007926750507772021,0.0,0.0,0.00031500051733240414,0.7985234051123479,0.09999864236708068,0.09999999997579422,3.423886233841521e-15,7.590882355644951e-14,1.0164650619814938e-18,5.83060338411175e-17,5.784738567810209e-18,0.0007266855502240012,6.670745015118743e-17,2.979432412497243e-19,1.512834114478171e-19,9.186694252309385e-07,2.4202213794179333e-11,4.384805288675183e-07,6.350632256223196e-21,3.097758257429656e-24,4.586845849974219e-10,1.8702192515268886e-16,1.0391141951154277e-35,7.235904606280108e-18,0.0011130324135116489,2.4208265145385112e-11,1.1729460644745296e-16,2.0656571682840063e-16,9.146983376841854e-28,4.917801700858959e-25
1.2700130847048045e-09,0.0007926750507772021,0.0,0.0,0.0003145541315926975,0.7985231762475684,0.09999864251098806,0.09999999997582851,3.4434538850755177e-15,7.701218034974631e-14,1.0239690588901959e-18,5.934233301874843e-17,5.899404472889738e-18,0.0007271220575499518,6.660936477866204e-17,2.979189687414705e-19,1.5194355883118784e-19,9.173526063039699e-07,2.4167914720907398e-11,4.3964890103778014e-07,6.354428714682361e-21,3.0988039960084413e-24,4.632572458604116e-10,1.8927072967697907e-16,1.0476853203754387e-35,7.361478478756741e-18,0.0011130424358681782,2.41738951645134e-11,1.19072342975132e-16,2.0734210478646176e-16,9.314686280276852e-28,4.947220704781002e-25
1.2749702217477242e-09,0.0007926750507772021,0.0,0.0,0.0003141135714352735,0.7985229526070157,0.099998642639821,0.09999999997586233,3.46307433159701e-15,7.812650812052134e-14,1.0315098499536083e-18,6.039175440958033e-17,6.015753917403605e-18,0.0007275573298752546,6.651368870165581e-17,2.9828599611084e-19,1.5260332218287603e-19,9.160530254504647e-07,2.4134063275647274e-11,4.408150847620024e-07,6.358214407119087e-21,3.099846226531307e-24,4.678542389377679e-10,1.9153429488439033e-16,1.0578383815613728e-35,7.488573376861739e-18,0.0011130478525682086,2.413997390920756e-11,1.2086883168412376e-16,2.0811853103026362e-16,9.48469342713464e-28,4.976906057527398e-25
1.279927358790644e-09,0.0007926750507772021,0.0,0.0,0.0003136787462706384,0.798522734108726,0.09999864275382889,0.09999999997589573,3.482748837800844e-15,7.925186510269034e-14,1.0390882312148802e-18,6.14543942205546e-17,6.1338026775042115e-18,0.000727991384968563,6.641976431657286e-17,2.9852075751196704e-19,1.5326395653782062e-19,9.147704144542549e-07,2.4100652497937284e-11,4.419790989054644e-07,6.3619894883407466e-21,3.1008849966261056e-24,4.724755831410093e-10,1.938126335883055e-16,1.0669741187681584e-35,7.617199239272696e-18,0.0011130487366819222,2.410649440112358e-11,1.2268418456815769e-16,2.0889499930952971e-16,9.657025719894842e-28,5.006541397847493e-25
1.2848844958335636e-09,0.0007926750507772021,0.0,0.0,0.0003132495669615334,0.7985225206720331,0.09999864285325698,0.09999999997592868,3.5024474039739645e-15,8.038830957542441e-14,1.0466883535926676e-18,6.253034885520568e-17,6.253566593383429e-18,0.0007284242402826568,6.632681785195003e-17,2.983972544467013e-19,1.5392641046715443e-19,9.135045094029964e-07,2.4067675538776938e-11,4.4314096206371946e-07,6.365754110354464e-21,3.1019203530567662e-24,4.771212974136217e-10,1.9610575879797085e-16,1.0751209205222329e-35,7.747366011453065e-18,0.001113045160139125,2.4073449773799502e-11,1.2451851381533427e-16,2.0967151331822289e-16,9.831704148067682e-28,5.036190114051432e-25
1.2898416328764833e-09,0.0007926750507772021,0.0,0.0,0.0003128259457985953,0.7985223122175492,0.09999864293834665,0.0999999999759612,3.5221561360024903e-15,8.15358998632251e-14,1.054303073989174e-18,6.361971491485517e-17,6.375061569375381e-18,0.0007288559129606328,6.623477425319248e-17,2.988123603093523e-19,1.5459060663285761e-19,9.122550506158879e-07,2.4035125658128924e-11,4.4430069256627413e-07,6.369508422452675e-21,3.1029523417451173e-24,4.817914007302216e-10,1.9841368372179056e-16,1.0857548719208291e-35,7.879083645806572e-18,0.0011130371937474305,2.4040833270780202e-11,1.2637193180840847e-16,2.104480766953e-16,1.000874978807508e-27,5.066018659124821e-25
1.294798769919403e-09,0.0007926750507772021,0.0,0.0,0.0003124077964764572,0.7985221086671422,0.09999864300933531,0.0999999999759933,3.541881480155885e-15,8.269469433599773e-14,1.0619359974017551e-18,6.472258919982683e-17,6.498303574062952e-18,0.0007292864198419919,6.61439701170093e-17,2.9919236482614943e-19,1.5525597407519452e-19,9.110217825726021e-07,2.4002996224747353e-11,4.454583084802281e-07,6.37325257136038e-21,3.1039810077755895e-24,4.864859120957e-10,2.007364217703881e-16,1.0958864427432587e-35,8.012362101834112e-18,0.001113024907210147,2.4008638243776132e-11,1.2824455112506894e-16,2.1122469302545761e-16,1.0188183803128984e-27,5.095986818088815e-25
1.2997559069623228e-09,0.0007926750507772021,0.0,0.0,0.0003119950340702779,0.7985219099439154,0.0999986430664566,0.09999999997602502,3.561629639985492e-15,8.38647514091224e-14,1.0695898835285775e-18,6.583906871068176e-17,6.623308640387885e-18,0.0007297157774685996,6.60545516885491e-17,2.9885727212831773e-19,1.5592226222831402e-19,9.098044538435717e-07,2.3971280713583713e-11,4.4661382761387174e-07,6.376986701167757e-21,3.1050063954178897e-24,4.912048505443552e-10,2.030739865594835e-16,1.1028566987316748e-35,8.147211346293072e-18,0.0011130083691438682,2.397685815085433e-11,1.3013648453821243e-16,2.120013658398679e-16,1.037002744311077e-27,5.12599062199131e-25
1.3047130440052425e-09,0.0007926750507772021,0.0,0.0,0.0003115875750126906,0.798521715972188,0.09999864310994033,0.0999999999760563,3.581405242337548e-15,8.50461295435232e-14,1.0772672173871465e-18,6.696925064947267e-17,6.750092865764369e-18,0.0007301440020904916,6.596642281815694e-17,2.9925381295954622e-19,1.5658968385910212e-19,9.086028170217772e-07,2.3939972702537804e-11,4.4776726752024274e-07,6.380710953371903e-21,3.1060285481522343e-24,4.959482351390091e-10,2.0542639191261602e-16,1.1134323566143861e-35,8.283641353358898e-18,0.0011129876470957715,2.3945486554662157e-11,1.3204784501621416e-16,2.1277809861690667e-16,1.0554302044460206e-27,5.156051255283167e-25
1.3096701810481622e-09,0.0007926750507772021,0.0,0.0,0.0003111853370711664,0.7985215266774747,0.09999864314001267,0.0999999999760872,3.601211992152755e-15,8.6238887245735e-14,1.0849706707999163e-18,6.811323242101616e-17,6.8786724121959816e-18,0.0007305711096715593,6.587945567306173e-17,2.9995310847686466e-19,1.5725855070543456e-19,9.074166286555611e-07,2.390906587323636e-11,4.489186455006421e-07,6.384425467067482e-21,3.107047508672247e-24,5.007160849701119e-10,2.0779365186368685e-16,1.1258875650059359e-35,8.42166210478875e-18,0.0011129628075606305,2.391451712068332e-11,1.33978745723193e-16,2.1355489478287222e-16,1.0741029030061127e-27,5.186243550456622e-25
