Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(318),SX(259),SX(262),SX(450),C2HOX(465),C2H6O(236),SX(357),SX(497),OCCO(227),SX(387),SX(190)
2.8343025533380494e-21,0.002724645380668153,0.1557,0.0,0.008018631355285051,0.6423999999999864,0.20189999999999564,8.654996767773945e-118,2.9768981211531977e-140,1.6260411546017458e-49,6.946882961453696e-159,1.6893703521815377e-102,1.944195600621895e-127,6.6192695790432656e-15,1.6465094453766614e-97,2.6485501568686392e-121,2.9752388508869683e-140,4.3601949601780036e-15,4.237894452584795e-125,3.8116697784031695e-45,4.070953928121747e-152,6.020474577544336e-139,4.52268258757528e-64,2.7931964685399733e-84,8.296307554323496e-188,6.551713611155347e-104,1.0342608717262688e-14,1.5708816784428797e-165,2.7577332606435566e-84,1.646508546120907e-97,1.6389285678787167e-117,8.9762885917895e-104,6.934632589334896e-192,1.114069766855852e-207,1.6268953557245591e-106,7.487837730232296e-110,2.8175668639605886e-128,1.934097966691964e-74,4.392562715032652e-58,2.885536019784326e-108,1.9292900119529404e-134,3.144529553924176e-128,2.5637174934035724e-204,2.896203945237876e-121,9.034753276194613e-129,1.4037149464166181e-136,2.5611536032072578e-174,1.37346195605278e-154,4.1779366988666815e-181,4.125434623326887e-121,3.954770918851101e-136,7.955902008876404e-114
5.669220323206018e-21,0.002724645380668153,0.1557,0.0,0.008018631355263725,0.6423999999999728,0.20189999999999128,5.610024847181458e-116,7.718964543601035e-138,3.2524352593129157e-49,3.601730918138093e-156,5.4755953208943114e-101,8.098010480702847e-126,1.3239975943274694e-14,2.667526460812829e-96,1.716744244338899e-119,7.714662129399673e-138,8.7213363485887e-15,3.2319379331724306e-123,3.0501080647919146e-44,3.387647558949114e-150,7.805950776891084e-137,1.8093786621793498e-63,2.2635049549616454e-83,2.1510756318137794e-185,2.1235469191875853e-102,2.068746241139705e-14,8.147812606681861e-163,2.2067470065872702e-83,2.66752354613752e-96,1.0621783811376974e-115,2.9094022025273318e-102,1.4388877659445628e-188,1.155720158594793e-204,5.273106892048354e-105,5.99069391496242e-109,3.6531643230975984e-126,6.191427276671608e-73,3.51494010266496e-57,9.352623583426924e-107,1.9867817524435138e-132,4.0770933694878085e-126,2.659169421292837e-201,1.8772711331939743e-119,1.1711832427714925e-126,3.6392164187227745e-134,5.314214266268578e-171,7.1238388058466964e-152,1.291350525855576e-178,6.60172497817043e-120,1.2657306162863823e-134,2.546842374605863e-112
1.1339055862941956e-20,0.002724645380668153,0.1557,0.0,0.008018631355221071,0.6423999999999455,0.20189999999998257,3.679086888738375e-114,2.024871789622532e-135,6.505223468734942e-49,1.8897744717080201e-153,1.7957867867413542e-99,5.061792924818661e-124,2.6481388671596123e-14,4.3723131816785e-95,1.1258484674361297e-117,2.023743161859386e-135,1.7443619125350078e-14,2.755757284389862e-121,2.4403953863568225e-43,4.232004521528869e-148,1.0239876584155137e-134,7.238459842230632e-63,1.856453919834803e-82,5.6413100805126204e-183,6.964440221699236e-101,4.13771697994903e-14,4.275469551447682e-160,1.7656238120282355e-82,4.372303622632815e-95,6.963914302389525e-114,9.541751864336992e-101,3.0203299141492196e-185,1.2138697378157151e-201,1.7293819781048431e-103,4.794165039686571e-108,4.7922328490408785e-124,1.9816269577387073e-71,2.8123080978277872e-56,3.0673109802612346e-105,2.4389825221323152e-130,5.348344351690272e-124,2.7896505066751985e-198,1.2311252394389524e-117,1.535999152959083e-124,9.545189905691263e-132,1.115482546847513e-167,3.7381493959098687e-149,1.74470396682577e-175,1.0563598250646632e-118,4.0506697651611575e-133,8.151431071807249e-111
2.2678726942413833e-20,0.002724645380668153,0.1557,0.0,0.008018631355135765,0.6423999999998908,0.2018999999999651,2.467552758128209e-112,5.4319680518392335e-133,1.3010799887577736e-48,1.0141354485378013e-150,6.024191060966014e-98,4.95813061743696e-122,5.296421412767325e-14,7.328237886386625e-94,7.551002780752699e-116,5.428940368433561e-133,3.488818467863277e-14,2.7019804747551144e-119,1.9524398904059584e-42,8.310032568785685e-146,1.3738469877447805e-132,2.896641530981054e-62,1.5579854645087537e-81,1.513199177178008e-180,2.3363177362043067e-99,8.275658457497488e-14,2.2944617914217284e-157,1.412592773082595e-81,7.328205819246432e-94,4.668269284316466e-112,3.2009125681070523e-99,6.483753290769963e-182,1.3148029060150792e-198,5.801450879241214e-102,3.842108489877708e-107,6.429558255624751e-122,6.341798341350051e-70,2.249988893196435e-55,1.0289718640420326e-103,3.2171503468324576e-128,7.175672105562934e-122,2.993186935460526e-195,8.257119753672871e-116,2.060029657363235e-122,2.560120210135611e-129,2.3945645151569417e-164,2.0061030344946405e-146,3.616201043903574e-172,1.690247466515494e-117,1.2962709465313669e-131,2.608709523101085e-109
4.5358069101357586e-20,0.002724645380668153,0.1557,0.0,0.008018631354965151,0.6423999999997816,0.20189999999993022,1.7243766221455202e-110,1.5181703122792537e-130,2.602195272525829e-48,5.671026353240187e-148,2.106181765506131e-96,6.313368322258895e-120,1.0592986503756457e-13,1.2793980294319845e-92,5.276759476102314e-114,1.5173241106515073e-130,6.977731578423786e-14,3.082004162715766e-117,1.5620013463104052e-41,2.1313056511919036e-143,1.920762304492106e-130,1.1623276232936702e-61,1.363445346928042e-80,4.245185995333116e-178,8.168306901418529e-98,1.6551541412313638e-13,1.2830669223548977e-154,1.130116922687529e-80,1.2793868180183453e-92,3.2593064469552306e-110,1.1191130426009856e-97,1.4503353619765663e-178,1.5861454464473147e-195,2.0283213384075762e-100,3.1057688227998396e-106,8.989086407012243e-120,2.0294699803534347e-68,1.800048082210379e-54,3.5975234993796056e-102,4.4792515704240916e-126,1.0032219013151904e-119,3.3591188805669755e-192,5.77024368913527e-114,2.8783136679441e-120,7.153027659723585e-127,5.356139573908897e-161,1.1218139898053672e-143,8.070768222632157e-169,2.7044684558872296e-116,4.148180432243861e-130,8.348310911907302e-108
9.071675341924509e-20,0.002724645380668153,0.1557,0.0,0.008018631354623924,0.6423999999995631,0.20189999999986044,1.2973866693400773e-108,4.567778221150916e-128,5.204425840059926e-48,3.4148031664574744e-145,7.931344874680169e-95,9.288504633237647e-118,2.1186116684829555e-13,2.4037194791585516e-91,3.970084117549001e-112,4.565232220045878e-128,1.3955557799160696e-13,4.116740529146055e-115,1.2496208508623774e-40,6.363160920052501e-141,2.89181745202128e-128,4.766078293898535e-61,1.2863083199175851e-79,1.3263884081689938e-175,3.076011480634161e-96,3.3103307320822876e-13,7.725988459756643e-152,9.041194390828657e-80,2.4036772593470007e-91,2.448446818226401e-108,4.2143429262863404e-96,3.4934365588186274e-175,3.043958878856657e-192,7.638228800604078e-99,2.6538190102861627e-105,1.3533531244519963e-117,6.494453711322986e-67,1.4400612530828904e-53,1.3547511945663514e-100,6.737225003829781e-124,1.5104020953119807e-117,4.200982717241669e-189,4.341414413710721e-112,4.328953319237881e-118,2.15106783191904e-124,1.2900424320795585e-157,6.754977009884081e-141,1.9436019089077105e-165,4.327259094512094e-115,1.327451432647426e-128,2.6715555806831633e-106
1.8143412205502008e-19,0.002724645380668153,0.1557,0.0,0.00801863135394147,0.6423999999991261,0.20189999999972089,1.160976768869887e-106,1.6341143787075612e-125,1.040888697512007e-47,2.446626029764748e-142,3.5562592099100332e-93,1.655733090862994e-115,4.2372377043355074e-13,5.36490550152898e-90,3.55259636645471e-110,1.6332035505196117e-125,2.791121023909807e-13,6.906836475820918e-113,9.997045901447781e-40,2.3337994785616067e-138,5.181157108410434e-126,2.2799506409966624e-60,1.4482094148648007e-78,6.199391774423045e-173,1.3792484153265333e-94,6.620683913334909e-13,5.535492158360355e-149,7.23326128211629e-79,5.364716192708093e-90,2.184053252576834e-106,1.88966331434977e-94,1.0012548151529108e-171,1.739582933228249e-188,3.4248945316941706e-97,3.090371032086595e-104,2.424731611344685e-115,2.0782482253210475e-65,1.1520581173106196e-52,6.0745495651320965e-99,1.2068182452919182e-121,2.70610799111712e-115,7.886893103813895e-186,3.8849453271204864e-110,7.739360975298162e-116,7.687350129763985e-122,3.6968806438309287e-154,4.839746590195672e-138,5.5697373236856e-162,6.923949058582636e-114,4.248046770087243e-127,8.549365603971716e-105
3.6286885932657006e-19,0.002724645380668153,0.1557,0.0,0.008018631352576562,0.6423999999982521,0.20189999999944178,2.0123367509171124e-104,1.1314093895185648e-122,2.081780924520829e-47,3.399671512834315e-139,3.098815343598301e-91,5.748452314799039e-113,8.474489774592341e-13,2.3111957498809627e-88,6.157585075665955e-108,1.1307787594786825e-122,5.582251511282707e-13,2.3191861395981776e-110,7.997668357000969e-39,1.710452395861527e-135,1.8010648824581048e-123,2.107219798055568e-59,3.1898340255795632e-77,1.2220820122223904e-169,1.2018695984087523e-92,1.3241390274043247e-12,7.691762037157739e-146,5.787836381749616e-78,2.3110307871862314e-88,3.755359219546789e-104,1.6466425128071798e-92,5.565343650785229e-168,3.3783238479690013e-184,2.9844345048068824e-95,8.293257547966875e-103,8.428681241029785e-113,6.650425252033666e-64,9.216501395584142e-52,5.293329486744542e-97,4.194835964736599e-119,9.406781983772464e-113,6.276400866552525e-182,6.733815029010838e-108,2.67567241167462e-113,5.308196059967002e-119,2.0544023587242162e-150,6.72489314524233e-135,3.0951647434942675e-158,1.1081471951782952e-112,1.359751844109439e-125,2.736367466198828e-103
7.257383338696701e-19,0.002724645380668153,0.1557,0.0,0.008018631349846744,0.6423999999965043,0.20189999999888356,1.1576410473182088e-101,2.600806986555681e-119,4.163565378526077e-47,1.567035000714015e-135,8.949313604005834e-89,6.624362420257637e-110,1.6948993909312924e-12,3.30969487657186e-86,3.542233199962237e-105,2.5993573313224705e-119,1.1164512483570196e-12,2.627442283590204e-107,6.398147336606079e-38,4.3627142835894325e-132,2.0764868226011984e-120,4.667658365897384e-58,2.321745290411911e-75,1.7202034486500374e-165,3.4710259796591754e-90,2.6482802988272302e-12,3.545422338647587e-142,4.6425324261356966e-77,3.309218460583381e-86,2.1474697387004382e-101,4.755540772154632e-90,1.0263762824938115e-163,2.4451449278128898e-179,8.619112625347377e-93,4.2706734980499046e-101,9.717313071561766e-110,2.1281372347238607e-62,7.37321569546739e-51,1.528725203551687e-94,4.8360640829740795e-116,1.08449522342982e-109,3.549715709806757e-177,3.873760156716124e-105,3.072232010050461e-110,1.2177495233101007e-115,3.7872132397447493e-146,3.099658731586236e-131,5.70579818200377e-154,1.7795768200957245e-111,4.366795089197946e-124,8.77890669777574e-102
1.4514772829558702e-18,0.002724645380668153,0.1557,0.0,0.008018631344387107,0.6423999999930086,0.20189999999776712,1.0929155943675864e-98,9.819883670161047e-116,8.327134286500734e-47,1.1839137020157384e-131,4.227338770729069e-86,1.2511201028105064e-106,3.3898002155581753e-12,7.807037847135625e-84,3.344175981014471e-102,9.814410153981558e-116,2.232903441831196e-12,4.9198312763472265e-104,5.1185229243223225e-37,1.9682041442655467e-128,3.922356824865853e-117,1.4106342933923478e-56,2.745481279451295e-73,4.9949994464210465e-161,1.63959257651052e-87,5.296562838797993e-12,2.6786137919957438e-138,3.8658223187146223e-76,7.804787422101833e-84,2.0253651563887932e-98,2.246353663408537e-87,3.1042844032408034e-159,2.950821790901518e-174,4.071370372287347e-90,2.613234466739139e-99,1.8354288366534562e-106,6.810016710434899e-61,5.898578381791609e-50,7.221168374223752e-92,9.134374763873682e-113,2.048419960508017e-106,4.126236534300763e-172,3.657143501188209e-102,5.798869114295662e-107,4.596243072065588e-112,1.144420254438608e-141,2.341686055262514e-127,1.72416557968075e-149,3.010039353775139e-110,1.4748997188497683e-122,2.9207148510606787e-100
2.9029551811282704e-18,0.002724645380668153,0.1557,0.0,0.008018631333467837,0.642399999986017,0.2018999999955342,1.1086963222210042e-95,3.984597243556413e-112,1.6654272102746583e-46,9.6095142660711e-128,2.1443466365996643e-83,2.53843693578702e-103,6.779601855543007e-12,1.9803566879661306e-81,3.3924630094794293e-99,3.982376228968785e-112,4.465807824846258e-12,9.938684535960283e-101,4.094820352882627e-36,1.058727275944235e-124,7.959254367200555e-114,4.480825596064411e-55,3.482168350563866e-71,1.6134537395011754e-156,8.316946977080872e-85,1.0593127907239328e-11,2.174167666219209e-134,5.027510434438017e-75,1.9792151435165665e-81,2.054387984244473e-95,1.1394792189333241e-84,1.0095721954703835e-154,3.837101724365444e-169,2.065230621299275e-87,1.6550590657742687e-97,3.7240001457541293e-103,2.1791862132704533e-59,4.718865025700737e-49,3.6629871423379855e-89,1.8532952549184176e-109,4.156149275566382e-103,5.332053287850344e-167,3.709890755586078e-99,1.1764485824607467e-103,1.864895918066011e-108,3.7151202120569827e-137,1.900452049001025e-123,5.5970589777969985e-145,8.966563045766463e-109,8.674441504495718e-121,1.5028977893966987e-98
5.805910977473071e-18,0.002724645380668153,0.1557,0.0,0.008018631311629295,0.6423999999720341,0.2018999999910684,1.133881103268274e-92,1.6300414166210215e-108,3.3308547750501273e-46,7.86419085775486e-124,1.0965375390509422e-80,5.192237608043228e-100,1.3559205098436917e-11,5.066231438426845e-79,3.4695261016326747e-96,1.6291328025562863e-108,8.931616575143224e-12,2.028458434859304e-97,3.2758570739303057e-35,6.458264282629486e-121,1.6284161318656065e-110,1.432536403123205e-53,4.451692230688347e-69,1.0037463858954542e-151,4.25297126759526e-82,2.1186257998121235e-11,1.7792981463332637e-130,2.877515875986538e-73,5.060394005319572e-79,2.1010316250459833e-92,5.826872303215541e-82,3.530374272230658e-150,5.614544746631096e-164,1.0560803959821912e-84,8.485573299727354e-97,7.617218681459519e-100,6.973265780328289e-58,3.7750929328262756e-48,1.8731121342773804e-86,3.7906964626810115e-106,8.501153850513485e-100,1.3150909421940325e-161,3.794043470513336e-96,2.406220960008905e-100,7.62862520372273e-105,1.2158475945111818e-132,1.5549028440050442e-119,1.8316956174727263e-140,8.966558206404136e-109,2.57283352459412e-120,3.388919748813491e-96
1.161182257016267e-17,0.002724645380668153,0.1557,0.0,0.00801863126795221,0.6423999999440683,0.20189999998213679,1.1605464366747729e-89,6.673502712061235e-105,6.661709955752141e-46,6.44246031869695e-120,5.611631086882018e-78,1.0628690115499098e-96,2.7118411435921646e-11,1.2978366818015453e-76,3.5511206320913537e-93,6.669782546003473e-105,1.786323401280452e-11,4.147780795942814e-94,2.6206859538005267e-34,4.384700088887636e-117,3.3350561159727005e-107,4.583585924228638e-52,5.695493876963182e-67,3.2872098084894744e-147,2.1764969195887414e-79,4.2372517995881995e-11,1.457647804279818e-126,3.3983979750069114e-71,1.2948493141535838e-76,2.1504418529192022e-89,2.9819630621723425e-79,1.2343521888464384e-145,7.802196173351683e-159,5.404585690155823e-82,3.264841484392183e-94,1.5592713391407864e-96,2.231360571182134e-56,3.0200746858199e-47,9.585816679316133e-84,7.759248513349975e-103,1.7402159623029664e-96,1.7240806253621542e-156,3.883021988282663e-93,4.92514609645199e-97,3.1229124222264386e-101,3.982212052485908e-128,1.2731761650278332e-115,5.998917076259581e-136,8.964080532140098e-109,5.9826700073302004e-120,1.5972385813898392e-93
2.322364575554187e-17,0.002724645380668153,0.1557,0.0,0.008018631180598045,0.6423999998881366,0.20189999996427355,1.1875691374725763e-86,2.7315602308865734e-101,1.3323421963228474e-45,5.279136398381605e-116,2.871150341245247e-75,2.175234476713494e-93,5.423682351767809e-11,3.3277872847885207e-74,3.6338109519953354e-90,2.7300373196249362e-101,3.5726468636396586e-11,8.48406882324573e-91,2.0965488457134177e-33,3.217878266566719e-113,6.832101224767074e-104,1.4667263233610294e-50,7.2851419917346776e-65,1.0762846022349955e-142,1.1135888589164878e-76,8.47450372553913e-11,1.1944722685601816e-122,4.327131194901866e-69,3.3125025541099944e-74,2.2005204684462593e-86,1.5257078530100206e-76,4.553081025923216e-141,1.1389109434151672e-153,2.765214741467684e-79,1.6627991394023272e-91,3.1911572007503535e-93,7.13981127234926e-55,2.4160598439206255e-46,4.904507548147755e-81,1.5878041292709382e-99,3.561472945972156e-93,2.2614639778655626e-151,3.972933722168243e-90,1.0077738977059125e-93,1.2780087230466139e-97,1.3039798853111425e-123,1.0422574541982707e-111,1.9641198889637922e-131,7.695514245864626e-109,1.1839381831022252e-119,8.133668910050983e-91
4.644729212630027e-17,0.002724645380668153,0.1557,0.0,0.008018631005889721,0.6423999997762732,0.20189999992854707,1.2144097268999098e-83,1.1173217405507944e-97,2.6646898689444736e-45,4.3272045279235e-112,1.4680236628379724e-72,4.448793621526538e-90,1.0847364530833356e-10,8.54660038289977e-72,3.7159487153242736e-87,1.1166986477838292e-97,7.145293687665864e-11,1.7346878707410238e-87,1.6772390533366232e-32,2.4776024724974573e-109,1.400034893829e-100,4.693515605511083e-49,9.312249231979289e-63,3.521245929766284e-138,5.693797236239742e-74,1.6949007283036124e-10,9.791411099584809e-119,5.5368982060442415e-67,8.468448489487596e-72,2.250269400285383e-83,7.801050777702766e-74,1.8243917464407136e-136,1.7969146645721618e-148,1.413856247907104e-76,8.510962217165475e-89,6.526565774540629e-90,2.2843921375988355e-53,1.9328478483405675e-45,2.5076762235553357e-78,3.2466463911387837e-96,7.283936796911294e-90,2.9686610242043678e-146,4.061700118786505e-87,2.0603202522621186e-90,5.225592278829168e-94,4.267046978417138e-119,8.526514770018093e-108,6.42571999623961e-127,-6.41811725878924e-107,-9.472189818732739e-118,4.163014190978369e-88
6.967093849705868e-17,0.002724645380668153,0.1557,0.0,0.0080186308311814,0.6423999996644097,0.2018999998928206,1.1771653872258181e-82,1.3061731713007724e-96,3.997053883166126e-45,5.4948187291723376e-111,1.2774488894571347e-71,4.758460029079985e-89,1.6271046472612435e-10,6.584090138456546e-71,3.601987285794455e-86,1.3054447307414474e-96,1.071794041099986e-10,1.8553916956482447e-86,4.979303356647993e-32,3.1292859180424315e-108,1.498034800162718e-99,2.245461855430928e-48,6.258606121683665e-62,3.488366436901355e-137,4.954644214845761e-73,2.5423510546128255e-10,1.2433549226305043e-117,3.722681034979826e-66,6.516083545470722e-71,2.179792245110718e-82,6.78835616897339e-73,2.0803504894461304e-135,2.3894071162065228e-147,1.2303128606273363e-75,4.9776641195119274e-88,6.980882165934257e-89,1.0928299574900971e-52,5.738141954128537e-45,2.1821353954175274e-77,3.472499710119723e-95,7.790973985211604e-89,3.542111623499448e-145,3.93692877271805e-86,2.2020325025497442e-89,6.106210491248071e-93,6.269977436138991e-118,1.0823923852587242e-106,9.441616866979525e-126,9.170514854907884e-99,1.3953445033806266e-109,3.623659113777435e-87
9.289458486781708e-17,0.002724645380668153,0.1557,0.0,0.008018630656473088,0.6423999995525463,0.20189999985709411,7.482666374295477e-82,1.0242824832684342e-95,5.329460070090715e-45,4.854039029611609e-110,7.629792321861115e-71,3.516302154445329e-88,2.1694728177104344e-10,3.299966706663951e-70,2.289608430308249e-85,1.0237112351225867e-95,1.4290587033641653e-10,1.3710096780149028e-85,1.0849639704783957e-31,2.7444191156852514e-107,1.1072708197785974e-98,7.431703482860558e-48,2.87883799919251e-61,5.291505698052067e-136,2.959250007901924e-72,3.3898013514815537e-10,1.0983661732934534e-116,1.7128200230554916e-65,3.259348473629291e-70,1.4007242044503664e-81,4.0544750406022604e-72,2.8653680937981125e-134,3.4405668912614018e-146,7.348262211343824e-75,4.337013856145055e-87,5.158565665708502e-88,3.6167233601047085e-52,1.2503109032995396e-44,1.3033190007047121e-76,2.565961552041552e-94,5.75718800636011e-88,5.378670095251371e-144,2.502424705828435e-85,1.4888956972275557e-88,4.385985065348499e-92,6.45146053449302e-117,9.55941610725241e-106,9.714738115774698e-125,4.5005455449025183e-98,8.243173010354999e-109,2.1648124965108768e-86
1.3934187760933387e-16,0.002724645380668153,0.1557,0.0,0.008018630307056476,0.6423999993288194,0.2018999997856412,1.8405575679804895e-80,4.395743446131246e-94,7.994588512379153e-45,3.1353107419178074e-108,1.797683584604216e-69,1.4371275836636717e-86,3.254209102918686e-10,4.432708508695508e-69,5.631892042972329e-84,4.393291880831085e-94,2.1435880042606817e-10,5.602876459090233e-84,3.1493155470283046e-31,1.7408817039783605e-105,4.5264484273132344e-97,4.33616098155824e-47,3.506098442616904e-60,1.5817211677991784e-133,6.972398375846563e-71,5.084701876123998e-10,7.094549138866089e-115,2.0866687113697776e-64,4.337006159275204e-69,3.562165395944775e-80,9.552921430611483e-71,7.494892907564661e-132,1.2271902329527068e-143,1.7313509697858338e-73,1.7907790528171703e-85,2.108309701738669e-86,2.1100925550915425e-51,3.629266660831586e-44,3.0707973744261196e-75,1.0487000226275158e-92,2.3529671426441436e-86,2.1858101239218614e-141,6.155188917358083e-84,3.84214176316662e-87,1.1925159804991489e-90,6.124557927161849e-115,6.172960426213685e-104,9.222485766254907e-123,2.8325449451142086e-97,7.13285822204237e-108,5.1021355495761695e-85
1.8578917035085068e-16,0.002724645380668153,0.1557,0.0,0.008018629957639889,0.6423999991050927,0.20189999971418826,1.2865688290719721e-79,3.7882512694538154e-93,1.0660520535694244e-44,3.2608934967952007e-107,1.1240675013367466e-68,1.1804777804142892e-85,4.3389453008672643e-10,2.334519774944241e-68,3.936752956979015e-83,3.7861383991459e-93,2.8581172681290874e-10,4.602159652526061e-83,6.88719759421634e-31,1.8019506601522125e-104,3.7189539329642337e-96,1.4426930827650812e-46,1.6204357027151188e-59,2.4829045121124952e-132,4.359747442152658e-70,6.779602292503288e-10,7.37879190993767e-114,9.64890175693854e-64,2.2746782706643185e-68,2.4024610075303755e-79,5.97332452607848e-70,1.1813274747368217e-130,2.2489558355979974e-142,1.0825900798278302e-72,1.1827552389120062e-84,1.7317941428961242e-85,7.020057919980825e-51,7.936796501109783e-44,1.92012716098544e-74,8.613721393856451e-92,1.9327590829296442e-85,4.0212639471829537e-140,4.302297776895859e-83,2.929414335098246e-86,9.75635153046669e-90,7.795123784946221e-114,6.419436791071573e-103,1.1737650759557332e-121,1.6249969308277298e-96,3.711885006960304e-107,3.19101537283884e-84
2.322364630923675e-16,0.002724645380668153,0.1557,0.0,0.008018629608223325,0.6423999988813659,0.20189999964273533,6.70600068848373e-79,2.6183893828925494e-92,1.332823125523422e-44,2.6450731356842717e-106,5.420048264398425e-68,7.450800683634349e-85,5.423681405322847e-10,9.432067529498992e-68,2.0519602275207483e-82,2.6169289501089893e-92,3.572646492324518e-10,2.90468010001537e-82,1.2921319378618963e-30,1.4537893424510118e-103,2.348391205796448e-95,3.890027137622463e-46,5.93651079195352e-59,3.3400783869811535e-131,2.1021906161083826e-69,8.474502592886347e-10,5.985343264002891e-113,3.5363455253563776e-63,9.143521774762972e-68,1.276802026591346e-78,2.8802374969533484e-69,1.7324647897508647e-129,3.6018092382335465e-141,5.220049800929949e-72,6.440612300073982e-84,1.0930506703475364e-84,1.8927353887970028e-50,1.4890509677942726e-43,9.258497596481798e-74,5.436496375316538e-91,1.219893039132687e-84,6.20053700660666e-139,2.2423697246527846e-82,1.6501570829255775e-85,5.909990273078304e-89,7.895097135714557e-113,5.205702555212733e-102,1.1887967408639026e-120,6.735453733651059e-96,1.646834249045248e-106,1.5392979217553064e-83
3.251310485754011e-16,0.002724645380668153,0.1557,0.0,0.008018628909390276,0.6423999984339123,0.20189999949982948,6.177730982442314e-77,1.0642091928691285e-89,1.8681150093879258e-44,2.8763577284207213e-103,2.76292228617879e-66,1.5720642964470072e-82,7.593153327879074e-10,2.4810325679971373e-66,1.8903264866864794e-80,1.0636152140433196e-89,5.00170481920445e-10,6.1283833786736345e-80,3.535507954936886e-30,1.5423763732081348e-100,4.980000314076231e-93,2.2933113595211152e-45,9.163466802306223e-58,6.585572973298939e-128,1.0716120877402962e-67,1.1864302838377615e-09,6.509730918078487e-110,5.475074846025754e-62,2.3339397790716146e-66,1.16515233246406e-76,1.4682669283426072e-67,5.842810681889422e-126,1.0427297226818e-136,2.6609603658321366e-70,2.4182564620728837e-82,2.306279615528511e-82,1.1154801014400215e-49,4.074314230084764e-43,4.719581177950791e-72,1.1463906122653944e-88,2.5739103053735346e-82,1.0488791335573716e-134,2.0644364785451277e-80,2.8118395692501824e-83,1.9091536833163373e-86,5.260687360221974e-109,5.63049372005736e-99,7.915796183770798e-117,8.886186629937406e-96,5.777779064111293e-106,7.872671029248034e-82
4.180256340584347e-16,0.002724645380668153,0.1557,0.0,0.00801862821055733,0.6423999979864587,0.2018999993569237,5.1626740510842805e-76,1.1277992794600732e-88,2.407781650161353e-44,3.3417611423680136e-102,1.9698791500038326e-65,1.4680277502358217e-81,9.762624870703443e-10,1.5383731842442975e-65,1.5797318318542008e-79,1.127169702156332e-88,6.430762984951441e-10,5.722791446046917e-79,7.453280066024269e-30,1.7867273797945134e-99,4.656987110976335e-92,7.735053097542143e-45,4.6588226687957897e-57,8.388463937235274e-127,7.640266647163148e-67,1.525410261274682e-09,7.563286785579412e-109,2.788000039817169e-61,1.4334995359276176e-65,9.667453505647824e-76,1.0468393022535355e-66,7.714186940005665e-125,1.6128678165918998e-135,1.8971804633359313e-69,1.7363768086314106e-81,2.1536553161428665e-81,3.761537101570549e-49,8.589149117991593e-43,3.364909461644433e-71,1.0703441926207501e-87,2.4035748142052223e-81,1.576968624890723e-133,1.7248761856565574e-79,2.705190802218556e-82,2.0835563107025862e-85,7.3053650538629e-108,6.534069543578371e-98,1.099110934275195e-115,1.0496001050346515e-93,4.3302987381862746e-104,5.619727788341767e-81
6.038148050245019e-16,0.002724645380668153,0.1557,0.0,0.008018626812891736,0.6423999970915518,0.2018999990711121,3.910063152945037e-74,2.5087215530558374e-86,3.5295297922384416e-44,1.2731992646763192e-99,8.715172181161919e-64,1.8498042536023557e-79,1.4101566817293004e-09,4.3982244470855184e-64,1.1964570909136866e-77,2.5073194224117566e-86,9.288878833114648e-10,7.210975000138932e-77,2.2734810565675172e-29,6.669021760477527e-97,5.9212900932534295e-90,5.291523324199516e-44,7.748639694161633e-56,7.322744206040383e-124,3.3802194367953763e-65,2.2033700748317986e-09,2.8823614147084294e-106,4.664693249058735e-60,3.934218122653113e-64,7.33396246188597e-74,4.6316697668892904e-65,9.859045369275774e-122,6.44243149501742e-132,8.393474017903064e-68,6.824204953903285e-80,2.7137513786839264e-79,2.571550288869041e-48,2.6199562667820026e-42,1.4886923524513298e-69,1.3472923047657654e-85,3.0286667954360826e-79,4.3974509435974695e-130,1.3048620968358694e-77,3.560541278421393e-80,4.8429206666526255e-83,8.56763233674881e-105,2.4665068679358637e-95,1.287553901411322e-112,6.523660707005744e-92,5.351661451388036e-102,2.5017702134222096e-79
