Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(51),H2X(50),COX(60),CHOX2(61),SX(53),CH3OX(46),CH3X(55),CH4(41),CH2OX2(52)
9.442392088241797e-22,0.0027332747035799065,0.1557,0.0,0.008044027452632002,0.642399999999999,0.20189999999999855,2.883983043738529e-138,6.283977239654798e-144,7.066902425895223e-50,2.6042917994853792e-163,9.415696102331074e-105,5.450472327237351e-137,2.2086786798529793e-15,2.866461785745549e-99,5.049549734939906e-124,6.275495310175493e-144,1.4548840372095063e-15,6.760145519607892e-128,1.5178636969069737e-46,4.145226855062191e-157,2.045469599658265e-142,1.817182045939197e-72,1.408057822692471e-85,2.8286100861547756e-194,3.7932512686408084e-106,1.2503557565199056e-122,3.451060437271328e-26,8.61760130651784e-31,6.28053486631455e-52,1.9393754001405466e-178,1.4080579076550574e-85,2.866461785745549e-99,2.2499248543350195e-120,6.560808532772881e-65
1.8892987818610647e-21,0.0027332747035799065,0.1557,0.0,0.008044027452628335,0.6423999999999979,0.2018999999999971,3.69724886609151e-136,1.6118572289114785e-141,1.4139944645383654e-49,1.336580399102178e-160,3.017532776613365e-103,6.995508617628706e-135,4.419276281232246e-15,4.591320224984006e-98,3.236627180993859e-122,1.6096815909541194e-141,2.911032091826118e-15,4.333179848523203e-126,1.2155219991521231e-45,1.0632887810190204e-154,2.6232992936549764e-140,5.8218470060082454e-71,1.1275881769529852e-84,7.256121315717457e-192,1.215657335219002e-104,8.01464458408798e-121,6.905119189429577e-26,3.449285998920018e-30,1.0060547874528852e-50,1.999680772060519e-175,1.127588311335624e-84,4.591320224984006e-98,1.4421773926637274e-118,2.6260395716806206e-64
3.779417927934835e-21,0.0027332747035799065,0.1557,0.0,0.008044027452621002,0.6423999999999956,0.2018999999999942,4.736161984842361e-134,4.130402698573534e-139,2.8286029084360206e-49,6.8514519603610104e-158,9.66332646790603e-102,8.96636773272956e-133,8.840471483982702e-15,7.35009925519685e-97,2.0730155643285797e-120,4.124827601221768e-139,5.823328201055084e-15,2.775376604862462e-124,9.72910256628811e-45,2.7247238469104695e-152,3.361089597190025e-138,1.8643109174031932e-69,9.025274731137217e-84,1.8607421654015064e-189,3.8930127931888885e-103,5.133333453156264e-119,1.3813236693739754e-25,1.380163421466525e-29,1.6106230823479465e-49,2.0675897611368793e-172,9.025276663968335e-84,7.35009925519685e-97,9.237062701249645e-117,1.0507986722344217e-63
7.559656220082375e-21,0.0027332747035799065,0.1557,0.0,0.008044027452606335,0.6423999999999912,0.20189999999998837,6.064647012158413e-132,1.0579017895176042e-136,5.6578197962312095e-49,3.5100347427937455e-155,3.093421071840462e-100,1.1484712562408977e-130,1.7682861889451307e-14,1.1763351620057768e-95,1.3272341928722727e-118,1.0564738644463334e-136,1.1647920419495997e-14,1.7769269696573527e-122,7.785253163738092e-44,6.97875702580557e-150,4.3042873735388755e-136,5.967995909853783e-68,7.222049551327383e-83,4.793559231028688e-187,1.2462300479630417e-101,3.286602128582405e-117,2.7629471702334827e-25,5.521550246694492e-29,2.5777437297464222e-48,2.1537614640692124e-169,7.222049847160433e-83,1.1763351620057768e-95,5.9140030961947195e-115,4.206490524191449e-63
1.5120132804377458e-20,0.0027332747035799065,0.1557,0.0,0.008044027452577,0.6423999999999823,0.2018999999999767,7.764302005848846e-130,2.708908364575562e-134,1.1316253571821098e-48,1.797683846981821e-152,9.900856680825575e-99,1.4705456506124674e-128,3.536764270025929e-14,1.8824024586703457e-94,8.495961998853605e-117,2.7052519587140603e-134,2.329710485630973e-14,1.1374592024392355e-120,6.228991072071367e-43,1.7870146250597703e-147,5.510859725368336e-134,1.9101144536744383e-66,5.77840671889909e-82,1.2842544551817074e-184,3.988705325454636e-100,2.1038432641011753e-115,5.526194171942382e-25,2.208798134864477e-28,4.1249817910804775e-47,2.2781435475996006e-166,5.778371375707513e-82,1.8824024586703457e-94,3.7857139656758664e-113,1.6994508099882527e-62
3.0241085972967624e-20,0.0027332747035799065,0.1557,0.0,0.008044027452518332,0.6423999999999647,0.20189999999995342,9.94023621271573e-128,6.936351097985338e-132,2.2633121122998923e-48,9.206444281739502e-150,3.168893984546757e-97,1.882740286845013e-126,7.073720432135834e-14,3.0123466407365464e-93,5.438479477932952e-115,6.926988612008336e-132,4.6595473729664826e-14,7.281152003004576e-119,4.9835082951028095e-42,4.575765500082551e-145,7.05547327541413e-132,6.112936947260187e-65,4.623504804056934e-81,4.4519051875840174e-182,1.276635430696916e-98,1.3467210572102837e-113,1.105268817531972e-24,8.835538314419757e-28,6.600426082023346e-46,2.4807846279211263e-163,4.622989747053744e-81,3.0123466407365464e-93,2.4233272511971456e-111,7.86811178142203e-62
6.048299231014796e-20,0.0027332747035799065,0.1557,0.0,0.008044027452400996,0.6423999999999292,0.20189999999990682,1.2744012721100017e-125,1.778688104992666e-129,4.526685622534678e-48,4.7217497291381874e-147,1.0157648887277409e-95,2.4126727045204495e-124,1.4147632756148883e-13,4.827621725168766e-92,3.486445020944242e-113,1.7762872829290223e-129,9.319221147528562e-14,4.66750114516945e-117,3.9869328206404937e-41,1.1733038925365056e-142,9.046332381712745e-130,1.9562311985084525e-63,3.7052025306692864e-80,3.528506476848471e-179,4.092158502235618e-97,8.633004879124921e-112,2.210567618191256e-24,3.5342762339124136e-27,1.0560987418887193e-44,2.8465709468811285e-160,3.698509236959664e-80,4.8276217251687664e-92,1.553446860523755e-109,9.995795499871623e-61
1.2096680498450862e-19,0.0027332747035799065,0.1557,0.0,0.008044027452166324,0.6423999999998585,0.20189999999981362,1.6720550526640573e-123,4.67140060115044e-127,9.05343264300113e-48,2.4807659013544527e-144,3.3361904330192074e-94,3.1408820294653646e-122,2.829545740334795e-13,7.921746750373966e-91,2.2893244376485837e-111,4.66509527717592e-127,1.8638568696216944e-13,3.06250487725694e-115,3.1895967495959735e-40,3.07908959752113e-140,1.1882631696372302e-127,6.2600860976422075e-62,3.044695925498407e-79,5.9430495216956185e-176,1.3440366951114915e-95,5.6644055835136e-110,4.4211652194450906e-24,1.4137160768865928e-26,1.6897637226701223e-43,3.616848203142546e-157,2.95885919422475e-79,7.921746750373966e-91,1.0192688633447831e-107,4.782907228524636e-59
2.4193443033322995e-19,0.0027332747035799065,0.1557,0.0,0.00804402745169698,0.6423999999997171,0.20189999999962724,2.975584067879013e-121,1.6785539425941477e-124,1.8106926683921575e-47,1.7874945398307757e-141,1.5062677568996587e-92,5.096434990679523e-120,5.659110669443792e-13,1.7729564376545076e-89,2.0586405772036517e-109,1.6762882768540735e-124,3.727726379185062e-13,2.7305109574924316e-113,2.5516976564816612e-39,1.0969316557902094e-137,2.14158028168237e-125,2.003250999903455e-60,3.4661452027518044e-78,1.6596281967157973e-172,6.068397228886902e-94,5.050350002177943e-108,8.842360421693823e-24,5.654822687908467e-26,2.7035666433606937e-42,6.797684481202592e-154,2.3671698803126093e-78,1.7729564376545076e-89,9.087739976006175e-106,2.9964313477689435e-57
4.838696810306725e-19,0.0027332747035799065,0.1557,0.0,0.008044027450758294,0.6423999999994341,0.20189999999925445,2.0916457172320545e-118,2.4066997433230153e-121,3.6213914765713413e-47,5.153137715989828e-138,2.728043446194416e-90,2.8560859179708653e-117,1.1318240526338526e-12,1.577678709844156e-87,7.394583681775817e-107,2.403451242890925e-121,7.455465397614562e-13,9.637377073301113e-111,2.0413664184618205e-38,1.545155610602485e-134,1.5450877068820917e-122,6.4104413017447124e-59,1.5961757812211745e-76,1.9056796230203352e-168,1.0991227627055302e-91,1.7825281817658473e-105,1.7684750825155538e-23,2.2618785238381575e-25,4.325470708446659e-41,5.441971133492094e-150,1.8945599986975443e-77,1.5776787098441556e-87,3.207530687675385e-103,1.915031785626117e-55
9.677401824255577e-19,0.0027332747035799065,0.1557,0.0,0.00804402744888092,0.6423999999988682,0.2018999999985089,3.7713050220967825e-115,8.713674719539775e-118,7.242789092914033e-47,3.7354796107438157e-134,1.237240941191142e-87,4.878744763719836e-114,2.263650023483495e-12,3.565001379757412e-85,6.696006041523567e-104,8.701913202944011e-118,1.4910943431684615e-12,8.695803611852984e-108,1.633097062316353e-37,5.574012554372176e-131,2.800645598404775e-119,2.0513480609638805e-57,1.8158240461553055e-74,5.522629072018885e-164,4.984869684092107e-89,1.608374860044441e-102,3.536953162793599e-23,9.047075200899179e-25,6.919951144494769e-40,1.2847205384452444e-145,1.5261035592821016e-76,3.5650013797574094e-85,2.8941543665063875e-100,1.225375956595254e-53
1.935481185215328e-18,0.0027332747035799065,0.1557,0.0,0.008044027445126173,0.6423999999977363,0.20189999999701783,7.657646213349144e-112,3.5396461180515475e-114,1.4485584325843957e-46,3.035062975229144e-130,6.283298292648696e-85,9.866953451118596e-111,4.527301963065559e-12,9.05010878310341e-83,6.800286407851625e-101,3.534868364360145e-114,2.982189948866896e-12,8.828976555452567e-105,1.3064811740701425e-36,2.263525996072932e-127,5.688866954546961e-116,6.564334325725285e-56,2.3059502965630413e-72,1.7947283855489758e-159,2.5315559618405792e-86,1.6330065127954618e-99,7.073909321692498e-23,3.6184721119587346e-24,1.1069318433558169e-38,3.7380997141732396e-141,1.3546773385149081e-75,9.050108783103379e-83,2.938477245932691e-97,7.840522432794858e-52
3.870963190794869e-18,0.0027332747035799065,0.1557,0.0,0.008044027437616678,0.6423999999954727,0.20189999999403563,1.5672767210879373e-108,1.4489324273580364e-110,2.89711748256876e-46,2.4847758165037143e-126,3.215066490010501e-82,2.0189531037251574e-107,9.054605833760806e-12,2.3153633646982982e-80,6.959150402423573e-98,1.4469766658082425e-110,5.964381155801457e-12,9.035089200623965e-102,1.0451925971857281e-35,9.264222504769022e-124,1.164355510968527e-112,2.1006025286199957e-54,2.949840848747535e-70,5.87725819670659e-155,1.2953580665105907e-83,1.6711290846160407e-96,1.414782163286152e-22,1.4471011697763406e-23,1.770255283901149e-37,1.1532106602206894e-136,2.796309977976158e-74,2.315363364698268e-80,3.007076059351309e-94,5.015563798879356e-50
7.741927201953952e-18,0.0027332747035799065,0.1557,0.0,0.008044027422597688,0.6423999999909454,0.20189999998807123,3.2090161584256595e-105,5.933415983503202e-107,5.7942359980359535e-46,2.0350361733030542e-122,1.6457232061464778e-79,4.133815369593015e-104,1.8109213541275755e-11,5.925917512590332e-78,7.124475329922994e-95,5.9254069467233e-107,1.1928763551821361e-11,9.249723603954838e-99,8.361771146986141e-35,3.7927110647513904e-120,2.384023367984304e-109,6.722109732681879e-53,3.774902216442259e-68,1.925391962971222e-150,6.630658629583643e-81,1.7108278399789487e-93,2.829564622868448e-22,5.786101802229172e-23,2.8297347194562717e-36,3.660628742909056e-132,2.415853440940286e-72,5.925917512590026e-78,3.078511100681302e-91,3.2069279328495615e-48
1.5483855224272117e-17,0.0027332747035799065,0.1557,0.0,0.008044027392559707,0.6423999999818908,0.20189999997614247,6.569692881149516e-102,2.4294494565061306e-103,1.158852539108325e-45,1.6664850118516585e-118,8.423057868386245e-77,2.3566012154917984e-100,3.6218428820803246e-11,1.5164869587489032e-75,7.292827197065874e-92,2.426170023242912e-103,2.3857528272464492e-11,9.468297545360006e-96,6.690146785021504e-34,1.5540574689137164e-116,4.880673604604052e-106,2.1513043930972637e-51,4.830127344470582e-66,6.30705186210773e-146,3.393670402427143e-78,1.75125525208625e-90,5.659129531427006e-22,2.3125999196122844e-22,4.5190355996911427e-35,6.393904525609293e-127,2.999531017134209e-70,1.51648695874859e-75,3.151257303820454e-88,2.0485587512575688e-46
3.096771126890845e-17,0.0027332747035799065,0.1557,0.0,0.008044027332483748,0.6423999999637816,0.20189999995228494,1.3447884830077704e-98,9.94595886419828e-100,2.318375763575747e-45,1.3644656670114535e-114,4.310409069032218e-74,4.827463637011568e-97,7.243685883784697e-11,3.880230306710803e-73,7.464052381035687e-89,9.932532189628386e-100,4.77150574281649e-11,9.690602574405082e-93,5.3544406950489375e-33,6.355433763386405e-113,9.990355774951452e-103,6.887092028384807e-50,6.17941211437698e-64,2.065603766861019e-141,1.7366742468898711e-75,1.7923727662037568e-87,1.1318259306119985e-21,9.235704920734615e-22,7.203241877917144e-34,2.0806223259804388e-122,3.8335686783896146e-68,3.880230306707597e-73,3.225245293445948e-85,1.3061377872580672e-44
6.193542335818111e-17,0.0027332747035799065,0.1557,0.0,0.008044027212331833,0.6423999999275631,0.2018999999045699,2.7535971802359266e-95,4.073084444984239e-96,4.721867778927486e-45,1.1175175130255605e-110,2.2065074551425482e-71,9.901761564837021e-94,1.4487371670387635e-10,9.931483957994166e-71,7.641725576222396e-86,4.067585150690192e-96,9.543011459722995e-11,9.92127025737514e-90,4.290922266919857e-32,2.597176713235978e-109,2.0455622450475685e-99,2.207571858694207e-48,7.908140078053957e-62,6.767021911603708e-137,8.890071943392415e-73,1.835037036793632e-84,2.26365186858094e-21,3.682578089944165e-21,1.1438822701590765e-32,6.75623607186175e-118,4.914568460222034e-66,9.931483957961334e-71,3.3020165527076255e-82,8.29657707160753e-43
9.290313544745376e-17,0.0027332747035799065,0.1557,0.0,0.008044027092179922,0.6423999998913447,0.20189999985685483,2.9415589459519837e-94,4.762846063202353e-95,7.527934110185963e-45,1.4189798575769136e-109,1.9207791376311346e-70,6.319891762618927e-93,2.1731057240183012e-10,7.64504041508617e-70,7.409846983567217e-85,4.756415327854343e-95,1.4314517062395928e-10,9.611067342511205e-89,1.275552998350988e-31,3.031312809387858e-108,2.188604329992398e-98,1.0570502685099952e-47,5.317475679529788e-61,9.94528616836518e-136,7.73886563632796e-72,1.7776619407241972e-83,3.3954777895802274e-21,7.808351158996393e-21,4.3460351754187384e-32,4.239685192674705e-117,3.306345511331586e-65,7.645040415054366e-70,3.198774217403784e-81,4.722994397338008e-42
1.238708475367264e-16,0.0027332747035799065,0.1557,0.0,0.008044026972028015,0.6423999998551262,0.20189999980913978,2.0159052728599406e-93,3.7362789729720124e-94,1.175140900069622e-44,1.2536023680191542e-108,1.1477844503162975e-69,7.356515104004752e-92,2.897474259316908e-10,3.8262652180823523e-69,4.712186554307958e-84,3.731234219913552e-94,1.908602255083682e-10,6.206531392012955e-88,2.7836493451404266e-31,2.4028558587426015e-107,1.6179048266800084e-97,3.5021530933917855e-47,2.4475503615096152e-60,1.0236165253223518e-134,4.624451331460288e-71,1.1479593522510959e-82,4.527303693609862e-21,1.3293310832355687e-20,1.165557573377922e-31,9.152309727362882e-116,1.5224211915545523e-64,3.826265218061815e-69,2.065669903886162e-80,1.8431604962740802e-41
1.8580627171527173e-16,0.0027332747035799065,0.1557,0.0,0.008044026731724205,0.6423999997826894,0.20189999971370967,5.4547703429629264e-92,1.6054548171426564e-92,3.724556601974548e-44,8.103695359904254e-107,2.7093016503361837e-68,6.598363716259514e-90,4.3462112790296197e-10,5.10232081251378e-68,1.1610348490923614e-82,1.603287102647126e-92,2.8629033259626437e-10,1.6021619511926646e-86,8.108725065416654e-31,1.0846053453517795e-105,6.621462894150613e-96,2.0498925479450502e-46,2.9881826473936294e-59,9.727627231705541e-133,1.0915841925506322e-69,2.9633569537126215e-81,6.790955461842396e-21,2.742981241589553e-20,4.686017152027394e-31,2.798084019247552e-113,1.8594945107840546e-63,5.1023208124607644e-68,5.332346660854937e-79,1.5345842306718746e-40
2.47741695893817e-16,0.0027332747035799065,0.1557,0.0,0.008044026491420405,0.6423999997102525,0.20189999961827956,4.0223510455782747e-91,1.384746488995192e-91,1.2260264807250343e-43,8.433177796754207e-106,1.6960547686920056e-67,5.969230209488241e-89,5.794948219012077e-10,2.6794986536385637e-67,8.124165879080889e-82,1.3828767238804712e-91,3.8172043548350364e-10,1.066249012792921e-85,1.7798819391785033e-30,9.257006535614607e-105,5.443850328074492e-95,6.835399603624855e-46,1.3830230245079552e-58,1.2388699560797276e-131,6.833445714604902e-69,1.9721329825097436e-80,9.054607167671463e-21,4.6502176822025666e-20,1.263348235803249e-30,3.9917897677639512e-112,8.612159599423827e-63,2.6794986536032816e-67,3.5487107537138103e-78,6.011834076628405e-40
3.096771200723623e-16,0.0027332747035799065,0.1557,0.0,0.008044026251116622,0.6423999996378157,0.20189999952284945,2.287684304452638e-90,9.580568562996906e-91,3.849475173392025e-43,6.844718941037369e-105,8.18893930414547e-67,4.3782386698783723e-88,7.243685073568062e-10,1.0786720626440711e-66,4.239560869222568e-81,9.567632102681852e-91,4.771505338700891e-10,5.718306583033191e-85,3.354330675203779e-30,6.24175948681044e-104,3.4397381704596686e-94,1.8483812175800458e-45,5.075687130310063e-58,1.2557866013818846e-130,3.2993434662584997e-68,1.0576573467373154e-79,1.131825880663968e-20,7.081324271724798e-20,2.824066001404326e-30,5.231968828139029e-111,3.162410341163567e-62,1.0786720626251495e-66,1.9031779366838162e-77,1.880834083779823e-39
4.3354796842945296e-16,0.0027332747035799065,0.1557,0.0,0.008044025770509094,0.642399999492942,0.20189999933198927,3.9454199360800644e-88,3.9693292102063166e-88,5.140115474289104e-42,7.551013965374473e-102,4.250371507671976e-65,5.844372302384111e-86,1.0141158521026684e-09,2.800270492317282e-65,3.9776845509758783e-79,3.9639674560077915e-88,6.680107168589287e-10,5.2924048367160475e-83,9.336397677857376e-30,2.578328931664794e-101,7.396499763234958e-92,1.1082691181630068e-44,7.968395399772476e-57,8.536980388917378e-127,1.71248496809182e-66,9.788826097072188e-78,1.5845561879793772e-20,1.3514957068812224e-19,1.0770788418096995e-29,8.828214122545795e-108,4.9850709830030796e-61,2.8002704921421575e-65,1.7614284636944611e-75,1.6805518937420454e-38
5.574188167865436e-16,0.0027332747035799065,0.1557,0.0,0.00804402528990162,0.6423999993480684,0.2018999991411291,3.784937490419437e-87,4.227804477607888e-87,2.576168932642507e-41,8.802785811715082e-101,3.052395380018886e-64,5.483882334972598e-85,1.303863162150545e-09,1.7342040934409385e-64,3.3451932551142776e-78,4.2220930405538e-87,8.588708815689672e-10,4.4063648348358534e-82,2.005071801609567e-29,2.720926374410017e-100,6.945964756515119e-91,3.7892053956910074e-44,4.090185697752312e-56,1.1900175370869622e-125,1.2298174866636201e-65,8.150007502027994e-77,2.037286468139056e-20,2.20032264241242e-19,2.8284032801056707e-29,1.1416491244317687e-106,2.5643014295237473e-60,1.7342040932951333e-64,1.4665349007869966e-74,6.902897324408025e-38
8.051605135007248e-16,0.0027332747035799065,0.1557,0.0,0.008044024328686828,0.642399999058321,0.20189999875940884,5.276149493198985e-85,9.946303282528989e-85,4.189094387100871e-40,3.516617694489207e-98,1.4264949462586725e-62,6.5502339257489315e-83,1.8833576781611916e-09,5.01962093094494e-63,2.6768575396994533e-76,9.932857626351708e-85,1.2405911561626909e-09,3.532026991855225e-80,6.4831877517912e-29,6.333925826291615e-98,9.254279411166721e-89,2.7394887087106236e-43,7.177681934750234e-55,1.4779372445147125e-122,5.747382665492749e-64,6.532833228508012e-75,2.9427469470026845e-20,4.491302221473258e-19,1.2257182412280408e-28,1.0368770547360124e-103,4.536330603748606e-59,5.019620929776207e-63,1.175536052580345e-72,6.9767665866543655e-37
1.3006439069290874e-15,0.0027332747035799065,0.1557,0.0,0.00804402240625788,0.6423999984788268,0.2018999979959685,2.904884555496726e-82,8.983973801506147e-82,1.605649001332592e-38,5.1645097125727965e-95,2.027726997313061e-60,2.6135268363134768e-80,3.0423462938082115e-09,4.362193343449996e-61,7.516310867372226e-74,8.97181068876702e-82,2.0040314860607728e-09,9.79514106132664e-78,3.3406153854738515e-28,5.5265777831655107e-95,4.2172611743545706e-86,4.07993438015529e-42,3.2225062337105197e-53,7.006315868851291e-119,8.169761151371856e-62,1.8117082291713516e-72,4.75366757890967e-20,1.1308492071358468e-18,8.266767575000629e-28,3.4359594104940713e-100,2.0754293985445982e-57,4.362193340208826e-61,3.2600376625766084e-70,1.4084904081447936e-35
2.291610693785812e-15,0.0027332747035799065,0.1557,0.0,0.008044018561402527,0.6423999973198391,0.20189999646908874,3.866151317091123e-79,2.1137464579245802e-78,9.676831886954338e-37,2.1418745163071122e-91,6.792404489783385e-58,5.429873014120224e-77,5.360321859318958e-09,8.270123130103005e-59,5.022726113619666e-71,2.1108760721743814e-78,3.5309112688025996e-09,6.526790170507156e-75,2.83276839994799e-27,1.244976328005557e-91,4.966113009809195e-83,1.165830710873853e-40,3.0788483902064886e-51,1.0237614051764723e-114,2.736676209231816e-59,1.2071944278054822e-69,8.375507539454106e-20,3.288754516639139e-18,7.334645257670447e-27,6.066807128918015e-96,2.058374998575171e-55,8.27012310850616e-59,2.1722586742711286e-67,4.2975289943904345e-34
4.273544267499262e-15,0.0027332747035799065,0.1557,0.0,0.008044010871701989,0.6423999950018667,0.20189999341533263,9.357215824078147e-76,9.552353689763216e-75,6.888460299721491e-35,1.803194836421472e-87,4.119453260249855e-55,2.2760041068515067e-73,9.996266324821245e-09,2.6866585725960054e-56,6.087326178575335e-68,9.539303747306821e-75,6.584667326720746e-09,7.901641225842007e-72,3.6461846856590423e-26,5.207785607780235e-88,1.1211174938153299e-79,5.495228233706334e-39,5.014680937510223e-49,3.2143502159435287e-110,1.6597376891722546e-56,1.4614867963527104e-66,1.5619182247475904e-19,1.0143886923343665e-17,7.088469317382284e-26,1.421124499679243e-91,3.598989174953439e-53,2.686658546449855e-56,2.629838793797345e-64,1.534637384890019e-32
6.255477841212711e-15,0.0027332747035799065,0.1557,0.0,0.00804400318201501,0.6423999926838989,0.20189999036158127,1.3885125930180396e-74,1.565870955422321e-73,4.985890929548387e-34,3.234612115383166e-86,5.0251572641693646e-54,3.1387092570403806e-72,1.4632201899844566e-08,2.862115850438217e-55,8.22966416995922e-67,1.5637296592359767e-73,9.638418708718596e-09,1.067715623122539e-70,1.5339845482835134e-25,8.421379018801182e-87,1.6886831813578407e-78,3.716483369290069e-38,4.691767769692521e-48,6.69055104144917e-109,2.024648024472419e-55,1.9748457993131152e-65,2.2862850004752375e-19,1.9716191766416164e-17,2.5128578544292946e-25,2.3694531529798896e-90,3.431327844517968e-52,2.8621158151080267e-55,3.5535905887999403e-63,9.228596950835158e-32
8.23741141492616e-15,0.0027332747035799065,0.1557,0.0,0.008043995492341596,0.6423999903659355,0.20189998730783454,1.2435439569256384e-73,1.6080269385357103e-72,2.192173540659861e-33,3.748782665161158e-85,3.889605309934401e-53,6.243126733618216e-71,1.926812858002739e-08,1.855196186155596e-54,6.818866845230998e-66,1.6058264920149775e-72,1.2692165415480086e-08,8.968535479298455e-70,4.383727683579386e-25,8.711151424040123e-86,1.6279415781157146e-77,1.6017795698886226e-37,2.7776542735026793e-47,9.080481793320066e-108,1.567131393619479e-54,1.6588194778975216e-64,3.010651081129654e-19,3.124611026028709e-17,6.118210214176086e-25,5.049732457378267e-89,2.0610056892551633e-51,1.855196156479059e-54,2.9849239346947714e-62,3.5148032276365707e-31
1.021934498863961e-14,0.0027332747035799065,0.1557,0.0,0.008043987802681755,0.6423999880479766,0.20189998425409247,8.440758456887986e-73,1.2811242425469105e-71,7.266967835822486e-33,3.4502708114210503e-84,2.3303187948122776e-52,8.669565015503312e-70,2.3904046360859496e-08,9.102208921203273e-54,4.321782579588266e-65,1.2793701335920854e-71,1.5745907447501887e-08,5.769605277079092e-69,1.005919713420603e-24,7.053746347990492e-85,1.230766720943115e-76,5.307659622100393e-37,1.2598012516245947e-46,9.900227783037207e-107,9.388910826173992e-54,1.0671456546161132e-63,3.7350164667120974e-19,4.415287887092725e-17,1.205644257532709e-24,7.853384226202413e-88,9.474209043834047e-51,9.102208730288646e-54,1.9202499609820784e-61,1.022524063433038e-30
1.418321213606651e-14,0.0027332747035799065,0.1557,0.0,0.008043972423402806,0.6423999834120722,0.20189997814662242,2.7519111101750612e-71,6.383013733683842e-70,4.756810680691836e-32,2.561064276210396e-82,5.864970002997402e-51,8.301718941680287e-68,3.3175855207746135e-08,1.39848342104228e-52,1.2250618906116565e-63,6.374263940718568e-70,2.1853377488472418e-08,1.6815034064763734e-67,3.527032963437977e-24,3.6881104444750296e-83,5.553351924254882e-75,3.559679996751638e-36,1.6293922928955068e-45,1.1253939494960419e-104,2.363010609351409e-52,3.1101071724193407e-62,5.183745152665584e-19,7.276508580735263e-17,3.2266537773832186e-24,1.0857575580971654e-85,1.2660630773280079e-49,1.398483365401484e-52,5.596405902423724e-60,5.1798020763872754e-30
1.814707928349341e-14,0.0027332747035799065,0.1557,0.0,0.008043957044178205,0.6423999787761855,0.20189997203917107,2.5040667044083184e-70,6.870724640643641e-69,1.8429870952085244e-31,3.3090734952803343e-81,4.414557619909967e-50,1.1073906706638764e-66,4.24476284043263e-08,8.683381927570212e-52,1.0299836570717789e-62,6.861294355416282e-69,2.7960828834025e-08,1.3873142642998958e-66,8.966739347426676e-24,3.952315012480425e-82,5.578858802900393e-74,1.3869821587638418e-35,8.836991264109643e-45,1.8123253422901228e-103,1.7786359497390513e-51,2.5659752329101796e-61,6.632471058345484e-19,1.0316177170055354e-16,6.556984479020116e-24,1.7708786876068067e-84,7.068582055132682e-49,8.683381468511233e-52,4.6172796736471425e-59,1.6773554123049372e-29
2.211094643092031e-14,0.0027332747035799065,0.1557,0.0,0.008043941665007992,0.6423999741403169,0.20189996593173837,1.6102200790621372e-69,5.32077534123613e-68,5.478765132963788e-31,3.0286615966959053e-80,2.3290087923243538e-49,9.927732596534573e-66,5.171936591251127e-08,3.8588095808563195e-51,6.0049368796178505e-62,5.313464495844491e-68,3.4068261485492695e-08,8.22674166533315e-66,1.8817113231674237e-23,3.0339769851697756e-81,3.912218429504486e-73,4.147012430090977e-35,3.498026330968785e-44,2.113134001972336e-102,9.38363279344398e-51,1.5216174251883244e-60,8.081194183762075e-19,1.3410673069329955e-16,1.1266664984869177e-23,2.012221176011319e-83,2.875575982162917e-48,3.858809308634467e-51,2.7380352707995487e-58,4.2561763233551334e-29
2.6074813578347208e-14,0.0027332747035799065,0.1557,0.0,0.008043926285892197,0.6423999695044659,0.2018999598243244,8.578090267638822e-69,3.3821314428104966e-67,1.378440543922671e-30,2.291180053379992e-79,1.027179116526057e-48,6.953486017976427e-65,6.099106769453321e-08,1.4278512462200344e-50,2.8876933840064697e-61,3.377478685214554e-67,4.017567544335575e-08,4.047796430295695e-65,3.465000900630615e-23,1.958671230504655e-80,2.2641229410360894e-72,1.0505685538175474e-34,1.1625821796519428e-43,2.0601130793161702e-101,4.138529521096305e-50,7.486800853704279e-60,9.529914528925526e-19,1.6535620684626005e-16,1.735754647354766e-23,1.7155349685348437e-82,9.824518712386835e-48,1.4278511122783387e-50,1.347192567014612e-57,9.177824151512592e-29
3.003868072577411e-14,0.0027332747035799065,0.1557,0.0,0.008043910906830858,0.6423999648686328,0.2018999537169291,3.959517787093021e-68,1.8449559856869227e-66,3.061879782622257e-30,1.490101754271343e-78,3.9367084026470444e-48,3.9311418860056556e-64,7.026273371360545e-08,4.606560749097378e-50,1.2079338557539168e-60,1.8424144681904964e-66,4.6283070707933164e-08,1.7198757175116917e-64,5.802914827559409e-23,1.0848613509844922e-79,1.1357081467662717e-71,2.3480147759741767e-34,3.352282192739206e-43,1.7302144386124832e-100,1.5861093432635205e-49,3.1810807134604886e-59,1.0978632093845726e-18,1.9697540923910075e-16,2.4867739864120487e-23,1.1867919189108806e-81,2.922922250099537e-47,4.606560179988349e-50,5.724109211857515e-57,1.760556780077353e-28
