Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(51)
1.1318207322157041e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0019874391074644064,0.45152079027391173,3.3525585972740813e-14,0.45389415614716644,6.575276230136697e-16,4.6665551656668474e-20,1.579676488925069e-16,6.665027417001326e-19,7.397762385676061e-31,4.367616438779882e-05,5.341328667644179e-14,1.6396256577379195e-20,1.532892247778913e-18,1.9907778522945748e-14,2.068924857258273e-10,6.353286892894775e-16,1.5935993189981515e-21,7.796626761301763e-20,2.93035275042129e-18,3.1371105817950126e-23,5.311676633191821e-32,2.6851030499655247e-20,0.003006455986913575
1.1385212823940793e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0019788205138997904,0.45152088504253823,3.389840517103278e-14,0.453889752081694,6.587099528876914e-16,4.6925299985128667e-20,1.5825318544650242e-16,6.721998438209502e-19,7.5419808317415484e-31,4.348662713471228e-05,5.3854050161141256e-14,1.6332675189154225e-20,1.520472543956736e-18,1.997575846149146e-14,2.0701921214463934e-10,6.364426988669034e-16,1.594963215554997e-21,7.766392516759665e-20,2.9443511317128216e-18,3.1497662239110214e-23,5.298184042016038e-32,2.708053725608304e-20,0.0030108600522588003
1.1452218325724545e-08,0.0027332747035799065,0.0915567593028733,0.0,0.001970278350433386,0.45152097897107496,3.427247550571439e-14,0.45388538707136306,6.598825540381116e-16,4.718437492609688e-20,1.5853623538307258e-16,6.778998307022525e-19,7.656121559499807e-31,4.329877006131378e-05,5.429545546782269e-14,1.6269599206293705e-20,1.5082083479234662e-18,2.0043128794120046e-14,2.071410281866432e-10,6.375474817067756e-16,1.5949255972652685e-21,7.736398672606419e-20,2.9582927078771133e-18,3.165567115258835e-23,5.284741089849698e-32,2.731016010935085e-20,0.003015225062467537
1.1519223827508297e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0019618116138227773,0.4515210720705491,3.4647785589519254e-14,0.453881060603525,6.610455483464463e-16,4.7442778825541274e-20,1.5881700989410534e-16,6.836019731339339e-19,7.771961455897009e-31,4.3112571113211075e-05,5.4737496914858556e-14,1.620702291334636e-20,1.4960970628491635e-18,2.0109895230061986e-14,2.0725799359730946e-10,6.386431532732229e-16,1.594931285889119e-21,7.706642402224896e-20,2.972178470609275e-18,3.1813211409748714e-23,5.271330438451747e-32,2.7539869680417514e-20,0.0030195515301881582
1.158622932929205e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0019534193183154674,0.45152116435179546,3.502432414302516e-14,0.4538767721744687,6.621990556652726e-16,4.7700514044463114e-20,1.590956217743798e-16,6.893059005551995e-19,7.902689599981708e-31,4.292800862051145e-05,5.51801688950401e-14,1.6144940389747915e-20,1.4841361461677159e-18,2.0176063445087425e-14,2.0737016731943113e-10,6.397298271030438e-16,1.5958056729973023e-21,7.677120923186401e-20,2.9860090312653445e-18,3.1946435883470137e-23,5.257969176693047e-32,2.776965104031587e-20,0.0030238399591318225
1.1653234831075801e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0019451004952690605,0.451521255825461,3.5402079993998596e-14,0.45387252128922606,6.633431938602687e-16,4.795758295786805e-20,1.5937204972613983e-16,6.950116683281281e-19,8.039098374895592e-31,4.2745061289462686e-05,5.562346587427773e-14,1.6083345799438167e-20,1.4723231081710714e-18,2.0241639080866916e-14,2.0747760749125588e-10,6.408076148408614e-16,1.5957157421858433e-21,7.647831496320399e-20,2.9997844886483804e-18,3.2102019148722405e-23,5.244659963754387e-32,2.7999506420564775e-20,0.003028090844266574
1.1720240332859554e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0019368541927813287,0.45152134650200854,3.578104207672828e-14,0.453868307461383,6.644780788511341e-16,4.82139879537872e-20,1.5964626046239355e-16,7.007193553221867e-19,8.171161372694026e-31,4.2563708194311874e-05,5.6067382390361854e-14,1.6022233610130264e-20,1.460655510556565e-18,2.0306627744371636e-14,2.075803715077109e-10,6.418766262923847e-16,1.5957970710961185e-21,7.618771425002415e-20,3.01350499075651e-18,3.225391728676299e-23,5.231393567828362e-32,2.8229438999764035e-20,0.003032304672006377
1.1787245834643306e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0019286794753299928,0.45152143639172093,3.6161199431347495e-14,0.4538641302128958,6.656038246518014e-16,4.846973143234261e-20,1.599182804548873e-16,7.064288393526412e-19,8.299389956215173e-31,4.238392876938828e-05,5.651191305173737e-14,1.5961598170475593e-20,1.4491309652906962e-18,2.037103500731221e-14,2.0767851606080638e-10,6.429369694707582e-16,1.5965148155194513e-21,7.589938054256666e-20,3.0271708856611587e-18,3.238585194366653e-23,5.218171541979162e-32,2.8459443855988605e-20,0.0030364819203951795
1.1854251336427058e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0019205754234218205,0.451521525504705,3.6542541203146884e-14,0.4538599890739106,6.667205434093958e-16,4.872481580484611e-20,1.6018816631721956e-16,7.1213990351896e-19,8.429086270456127e-31,4.220570280139469e-05,5.695705253628273e-14,1.590143390797917e-20,1.4377471332537686e-18,2.0434866405614092e-14,2.077720971389288e-10,6.439887506298009e-16,1.5962986601272949e-21,7.561328769924027e-20,3.0407825614686943e-18,3.2540584693758536e-23,5.204997901659404e-32,2.868951225120183e-20,0.003040623059286217
1.192125683821081e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0019125411332506642,0.4515216138508947,3.692505664187796e-14,0.4538558835825906,6.67828345442224e-16,4.8979243492925927e-20,1.604559566023958e-16,7.178524025512297e-19,8.562235548701546e-31,4.202901042189097e-05,5.740279559011204e-14,1.5841735549839895e-20,1.426501722974179e-18,2.0498127438927904e-14,2.0786117001857417e-10,6.450320742940469e-16,1.596267665263271e-21,7.532940997974069e-20,3.0543404011171343e-18,3.269205835063473e-23,5.191871900255548e-32,2.891963833338193e-20,0.0030447285505167555
1.1988262339994562e-08,0.0027332747035799065,0.0915567593028733,0.0,0.00190457571636417,0.4515217014400557,3.730873510104816e-14,0.4538518132849438,6.689273392771543e-16,4.9233016927683e-20,1.6072166649612176e-16,7.235662672645167e-19,8.69695107084822e-31,4.1853832099964474e-05,5.784913702641266e-14,1.5782497714747853e-20,1.4153924896858979e-18,2.0560823570173282e-14,2.0794578927325432e-10,6.460670432930305e-16,1.5969736158579774e-21,7.504772203676711e-20,3.0678447041157645e-18,3.2819029024786256e-23,5.178792810990546e-32,2.914981931597652e-20,0.0030487988480784015
1.2055267841778314e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0018966782993389555,0.4515217882817882,3.769356603720807e-14,0.4538477777346585,6.70017631685834e-16,4.9486138548880184e-20,1.6098531022165883e-16,7.29281421908839e-19,8.831462905100682e-31,4.168014863508789e-05,5.829607172431284e-14,1.5723715043159327e-20,1.404417234099943e-18,2.0622960225115323e-14,2.0802600879332197e-10,6.470937587980774e-16,1.5966197236586163e-21,7.476819890815791e-20,3.0812957047203956e-18,3.297282056575187e-23,5.165761111936887e-32,2.9380052147911936e-20,0.0030528343982830814
1.2122273343562066e-08,0.0027332747035799065,0.0915567593028733,0.0,0.001888848023464033,0.45152187438553054,3.8079539009231144e-14,0.4538437764929405,6.710993277198937e-16,4.973861080416434e-20,1.6124691288525508e-16,7.349977603777325e-19,8.966004654709558e-31,4.150794115016058e-05,5.874359462777057e-14,1.566538252853008e-20,1.393573801129918e-18,2.0684542791972456e-14,2.0810188180124763e-10,6.48112320357035e-16,1.5963585381826984e-21,7.449081601061051e-20,3.094693745754847e-18,3.312816344307644e-23,5.152776941014296e-32,2.961033255503682e-20,0.003056835639924815
1.2189278845345818e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0018810840444322054,0.45152195976056336,3.8466643677586784e-14,0.45383980912835586,6.721725307456956e-16,4.999043614831756e-20,1.6150650399598865e-16,7.407151668413397e-19,9.10148964225986e-31,4.133719108472556e-05,5.919170074448224e-14,1.560749506230634e-20,1.3828600790579101e-18,2.07455766210545e-14,2.0817346085928494e-10,6.491228259260132e-16,1.5972164891205955e-21,7.421554913197684e-20,3.108039194652236e-18,3.3245611062042187e-23,5.139840488350306e-32,2.984065587143848e-20,0.0030608030044374027
1.225628434712957e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0018733855320391952,0.45152204441601146,3.885486980360722e-14,0.45383587521667723,6.732373424780533e-16,5.024161704253514e-20,1.617641093092079e-16,7.464335301014933e-19,9.238205357222991e-31,4.116788018835529e-05,5.964038514481349e-14,1.555004743771152e-20,1.3722739984801142e-18,2.0806067024429624e-14,2.0824079787629383e-10,6.501253719001265e-16,1.596742500500432e-21,7.394237442359429e-20,3.121332303487199e-18,3.33965268487704e-23,5.126952116018067e-32,3.007101761781134e-20,0.0030647369160481685
1.2323289848913322e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0018657516698902786,0.45152212836084865,3.924420724874857e-14,0.45383197434073386,6.742938630128405e-16,5.049215595372948e-20,1.6201975042624993e-16,7.521527584611736e-19,9.375886341306466e-31,4.099999051420176e-05,6.008964296075435e-14,1.5493034911731162e-20,1.3618135310247882e-18,2.0866019275619216e-14,2.0830394411752556e-10,6.511200531443968e-16,1.5960062470395328e-21,7.367126839479839e-20,3.1345733916867373e-18,3.3564869721390624e-23,5.114111878312349e-32,3.0301414100548007e-20,0.0030686377919278756
1.2390295350697074e-08,0.0027332747035799065,0.0915567593028733,0.0,0.001858181655114212,0.4515222116038994,3.963464597384706e-14,0.4538281060902654,6.753421908593377e-16,5.0742055353860364e-20,1.622734482753482e-16,7.578727698810797e-19,9.514166186549666e-31,4.083350441270739e-05,6.053946938489689e-14,1.5436452698797518e-20,1.3514766886365215e-18,2.0925438609319577e-14,2.083629502157771e-10,6.5210696302439185e-16,1.5972401512710672e-21,7.340220790584668e-20,3.1477628362617443e-18,3.36671584372794e-23,5.101319736025299e-32,3.05318420151444e-20,0.003072506042336898
1.2457300852480827e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0018506746980842515,0.45152229415384293,4.002617603837019e-14,0.4538242700617791,6.763824229717689e-16,5.099131771929106e-20,1.6252522554352307e-16,7.635934620991225e-19,9.653015891614586e-31,4.066840452547239e-05,6.09898596694337e-14,1.5380295658898473e-20,1.3412615227408273e-18,2.0984330221149436e-14,2.0841786618191414e-10,6.530861934360347e-16,1.59683324671602e-21,7.313517016000599e-20,3.160900849907609e-18,3.380540172472368e-23,5.088575838353985e-32,3.0762297242308214e-20,0.003076342070767783
1.2524306354264579e-08,0.0027332747035799065,0.0915567593028733,0.0,0.001843230022146053,0.451522376019216,4.0418787599664005e-14,0.45382046585841135,6.77414654779426e-16,5.1239945530168754e-20,1.6277510587156387e-16,7.693147332110306e-19,9.792775152371165e-31,4.050467377927327e-05,6.144080912517593e-14,1.5324559260402717e-20,1.3311661228338574e-18,2.104269926742227e-14,2.084687414139015e-10,6.540578348343327e-16,1.5950744767150674e-21,7.287013269901397e-20,3.1739877203166437e-18,3.400632463390529e-23,5.075880357683223e-32,3.09927756771576e-20,0.0030801462740842884
1.259131185604833e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0018358468633522496,0.45152245720841555,4.0812470912196394e-14,0.4538166930897913,6.784389802167029e-16,5.1487941269828114e-20,1.6302311128018423e-16,7.750365071262121e-19,9.93344715240156e-31,4.034229538022788e-05,6.18923131205919e-14,1.5269239189889782e-20,1.3211886158216096e-18,2.1100550864942527e-14,2.0851562470495162e-10,6.550219762612113e-16,1.5969182181332103e-21,7.260707339706972e-20,3.1870239132395823e-18,3.409178262855486e-23,5.063233366352532e-32,3.1223274254843894e-20,0.0030839190426570164
1.2658317357832083e-08,0.0027332747035799065,0.0915567593028733,0.0,0.001828524470203529,0.4515225377297017,4.120721632679727e-14,0.4538129513719092,6.794554917528616e-16,5.1735307424216897e-20,1.6326926258496936e-16,7.807586906369079e-19,1.0074731321126935e-30,4.018125280810311e-05,6.234436708086523e-14,1.5214330281668874e-20,1.3113271656328042e-18,2.115789009082469e-14,2.085585642527115e-10,6.559787053730454e-16,1.5973172848561721e-21,7.234597045188559e-20,3.2000096121603732e-18,3.4183709251188424e-23,5.050634906562982e-32,3.145378922085674e-20,0.0030876607604957136
1.2725322859615835e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0018212621033960076,0.4515226175912003,4.160301428989568e-14,0.45380924032698705,6.80464280419833e-16,5.198204648134375e-20,1.6351358141716334e-16,7.864811764508472e-19,1.0216863345141368e-30,4.002152981076152e-05,6.279696648697268e-14,1.5159827992798965e-20,1.3015799715891296e-18,2.1214721982334445e-14,2.0859760766892357e-10,6.569281084677486e-16,1.5934110656405925e-21,7.2086802380973e-20,3.212944966440833e-18,3.4452777932515515e-23,5.038085030692662e-32,3.1684316253210347e-20,0.003091371805378369
1.2792328361399587e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0018140590355747424,0.45152269680090634,4.199985534275449e-14,0.4538055595833526,6.814654358397583e-16,5.222816093074679e-20,1.637560886866907e-16,7.922039047880418e-19,1.0359971938590087e-30,3.986311039874255e-05,6.32501068747803e-14,1.5105728805101552e-20,1.2919452674694976e-18,2.1271051536750957e-14,2.086328019874864e-10,6.578702705108098e-16,1.5956397221360233e-21,7.182954801806072e-20,3.2258305954923486e-18,3.45501117182881e-23,5.025583789517554e-32,3.1914852944193464e-20,0.0030950525489771585
1.2859333863183339e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0018069145510931977,0.4515227753666857,4.2397730120703077e-14,0.4538019087753165,6.824590462535255e-16,5.247365326298265e-20,1.6399680404080163e-16,7.979268015987434e-19,1.050347772515457e-30,3.9705978839974854e-05,6.37037838341576e-14,1.5052027595530168e-20,1.2824213219871872e-18,2.1326883711249515e-14,2.086641936727524e-10,6.588052751608493e-16,1.599120139214038e-21,7.157418650191936e-20,3.2386667582306384e-18,3.4502061195257796e-23,5.013131229709906e-32,3.2145396311156357e-20,0.0030987033569813633
1.2926339364967091e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0017998279457785002,0.45152285329627845,4.2796629352368003e-14,0.4537982875430525,6.834451985467351e-16,5.271852596913519e-20,1.642357489513186e-16,8.036497291486014e-19,1.0647729295657807e-30,3.955011965461586e-05,6.415799300811015e-14,1.499871911936625e-20,1.273006437121734e-18,2.1382223422803684e-14,2.086918286291265e-10,6.5973320479502e-16,1.5913342724018882e-21,7.132069727205082e-20,3.2514532430464955e-18,3.487160408566509e-23,5.000727382723095e-32,3.2375940805574714e-20,0.003102324589217319
1.2993344866750843e-08,0.0027332747035799065,0.0915567593028733,0.0,0.001792798526702318,0.45152293059730064,4.3196543858902596e-14,0.4537946955324799,6.844239782739521e-16,5.2962781540342686e-20,1.6447294421459367e-16,8.093726332347787e-19,1.0793487925394582e-30,3.939551761001485e-05,6.461273009192875e-14,1.494580108826533e-20,1.263698945976795e-18,2.1437075548106203e-14,2.0871575220826516e-10,6.606541405331603e-16,1.5913477749632988e-21,7.106906007088071e-20,3.2641908415625493e-18,3.513140770965659e-23,4.988372256680063e-32,3.260648424442269e-20,0.003105916599765494
1.3060350368534595e-08,0.0027332747035799065,0.0915567593028733,0.0,0.001785825611957215,0.4515230072772478,4.3597464553215254e-14,0.45379113239515,6.853954696864013e-16,5.320642246734316e-20,1.647084066595234e-16,8.150955075503816e-19,1.0939438174123192e-30,3.9242157715796215e-05,6.506799083235578e-14,1.4893269292226323e-20,1.2544972145747184e-18,2.1491444923507793e-14,2.0873600921580934e-10,6.615681622612922e-16,1.6035849993255167e-21,7.081925492975574e-20,3.2768803041980555e-18,3.4745303078222367e-23,4.976065858092288e-32,3.2837026374406904e-20,0.0031094797370747706
1.3127355870318348e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0017789085304383203,0.45152308334349617,4.399938243919721e-14,0.4537875977881337,6.863597557578242e-16,5.344945124003786e-20,1.6494215658690206e-16,8.20818164548957e-19,1.1085283398989246e-30,3.9090025219060245e-05,6.552377102676905e-14,1.4841116195066316e-20,1.2453996414632175e-18,2.1545336344973343e-14,2.0875264392228173e-10,6.62475348655875e-16,1.5916993470253671e-21,7.05712621583221e-20,3.2895206519523533e-18,3.5094837184359217e-23,4.963808194663577e-32,3.3067559640041686e-20,0.003113014344074013
1.31943613721021e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0017720466216301712,0.4515231588033058,4.440228861094976e-14,0.4537840913739132,6.873169182038673e-16,5.369187034707166e-20,1.6517421733437496e-16,8.265404813472922e-19,1.1233715486059697e-30,3.893910559969702e-05,6.598006652238066e-14,1.4789340364833604e-20,1.2364046524079432e-18,2.159875456805455e-14,2.0876570007066704e-10,6.633757772065799e-16,1.5788022396195963e-21,7.032506235859902e-20,3.302112384443374e-18,3.6015393737631225e-23,4.951599249967453e-32,3.329807909113282e-20,0.003116520758280986
1.3261366873885852e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0017652392353985828,0.4515232336638228,4.480617425201146e-14,0.4537806128202755,6.882670375074986e-16,5.3933682275428637e-20,1.6540460240161992e-16,8.3226262035151505e-19,1.1383041975001377e-30,3.8789384565810685e-05,6.643687321545119e-14,1.4737941820138782e-20,1.2275107026041558e-18,2.165170430787839e-14,2.0877522087886025e-10,6.642695242370391e-16,1.609713176747806e-21,7.008063641339103e-20,3.3146579399119447e-18,3.510664467272131e-23,4.939439003580399e-32,3.352859127185624e-20,0.003119999311908708
1.3328372375669604e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0017584857317874112,0.45152330793208106,4.521103063458543e-14,0.45377716180020844,6.892101929494344e-16,5.41748895100447e-20,1.6563332703962954e-16,8.379844060482516e-19,1.1529486312740813e-30,3.86408480492519e-05,6.689418705052088e-14,1.4686908767329788e-20,1.2187162819834526e-18,2.17041902391509e-14,2.087812490518139e-10,6.651566649280567e-16,1.606057282109728e-21,6.983796545313498e-20,3.327155494945513e-18,3.45811170349447e-23,4.927327448989858e-32,3.375908911152281e-20,0.003123450331969303
1.3395377877453356e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0017517854808200733,0.45152338161500505,4.561684911876723e-14,0.4537737379917992,6.901464626223001e-16,5.441549453343655e-20,1.65860422204287e-16,8.437053892931009e-19,1.1679399592845838e-30,3.849348220125506e-05,6.735200401965642e-14,1.4636235645373676e-20,1.2100199049765297e-18,2.1756216996175536e-14,2.087838267944829e-10,6.6603727334062e-16,1.5500143490415793e-21,6.959703088556488e-20,3.3396029139650505e-18,3.7247801079763667e-23,4.91526453885362e-32,3.398955451477699e-20,0.003126874140375427
