Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(49),H2X(48),COX(58),CHOX2(59),SX(51),CH3OX(44),CH2OX2(50),CH3X(53),CH4(39),H(23),CH4X(405),CH2OX(174)
4.0461265478208056e-10,0.0028149649241145727,0.0915567593028733,0.0,0.007336945808492292,0.45146797157128743,1.0607055244176692e-40,0.4565015211302639,2.5980974891494922e-18,3.470614440002685e-25,3.047930354326454e-17,1.5981751965242543e-28,-1.6881149127788756e-36,0.0001493135696070509,5.077933342610762e-16,1.6540284230861484e-23,1.6665197830741447e-18,5.120579011473118e-16,2.8103266927785896e-11,6.288631947707797e-23,6.334501194006022e-22,5.457928131547804e-19,1.931705514475916e-26,1.431168167731943e-31,5.10077230300749e-32,9.14102012917366e-30,0.0003990911826590773,9.855120638201892e-15,3.671437001425446e-24,1.3318740428248475e-27,4.9896443977764446e-21,2.2551339993094373e-31,6.14341933941863e-28,3.5871227411918303e-19,1.26313680504213e-24,5.867746334751936e-23,-3.59840006224104e-19,4.749459948975048e-33
4.054114154482485e-10,0.0028149649241145727,0.0915567593028733,0.0,0.007335559336406884,0.45146798470110716,1.0658947742869364e-40,0.4565008147643756,2.6075439647891764e-18,3.4902449848563563e-25,3.0553239539385554e-17,1.6112660614993174e-28,-1.602153706776085e-36,0.0001492873099675805,5.097246778749659e-16,1.6537369209151472e-23,1.6674103126864614e-18,5.139995814159305e-16,2.8155107607024537e-11,6.321860658966067e-23,6.326843017174751e-22,5.457036299422419e-19,1.944043823977121e-26,1.1415479709536166e-31,5.112474254122622e-32,9.215893607479126e-30,0.00039979754849543496,9.873558667475899e-15,3.6846629275785964e-24,1.3364479767245004e-27,5.012739838968946e-21,2.2731848856956574e-31,6.1636668123460255e-28,-5.144977280124334e-19,9.441760030068808e-24,5.881020449524687e-23,5.134278722885699e-19,4.7746290814527574e-33
4.0621017611441643e-10,0.0028149649241145727,0.0915567593028733,0.0,0.007334173419635584,0.45146799783988084,1.0710965947445215e-40,0.4565001086671904,2.6169954326874587e-18,3.509940171184736e-25,3.0627150509385957e-17,1.6239128001565537e-28,-1.670071078946822e-36,0.00014926103242013898,5.116594360651988e-16,1.6534455507792008e-23,1.6682923412108107e-18,5.15944672750974e-16,2.8206935583882335e-11,6.355195708933805e-23,6.489256309798514e-22,5.456143838526418e-19,1.9563520451466907e-26,1.013484871112558e-30,5.124166858409334e-32,9.288226569754368e-30,0.00040050364562876624,9.891993213396834e-15,3.6979083869287284e-24,1.341027031699082e-27,5.035882473951326e-21,2.291345681257448e-31,6.183931738145745e-28,-3.4862917996425956e-19,7.861009652915646e-24,5.894291581065002e-23,3.476128891411996e-19,4.799878792336945e-33
4.0700893678058437e-10,0.0028149649241145727,0.0915567593028733,0.0,0.0073327880574406,0.4514680109873984,1.076310981539404e-40,0.45649940283854956,2.6264518448948677e-18,3.529700055043653e-25,3.070103653195611e-17,1.637678433783942e-28,-1.845216163577493e-36,0.00014923473738491706,5.135976075326083e-16,1.653154312173358e-23,1.6691659147981943e-18,5.178931738514585e-16,2.8258750863119216e-11,6.388638999978704e-23,6.381222981241579e-22,5.455250763062509e-19,1.9688682476036688e-26,2.9365691155138e-31,5.135850126085323e-32,9.366959670783311e-30,0.00040120947421786645,9.910424277359577e-15,3.71117305584271e-24,1.3456109144248752e-27,5.0590722466800204e-21,2.309617128146548e-31,6.204214334178833e-28,5.0594588406466535e-19,-1.8599008929552222e-25,5.907559728136002e-23,-5.069162348369726e-19,4.825209147380649e-33
4.078076974467523e-10,0.0028149649241145727,0.0915567593028733,0.0,0.007331403249090991,0.451468024143453,1.0815379304186268e-40,0.45649869727829423,2.635913153722486e-18,3.5495246925355747e-25,3.0774897533622945e-17,1.6513987933902273e-28,-1.9602189021308486e-36,0.00014920842527569008,5.155391909787663e-16,1.6528632045957515e-23,1.6700310793956714e-18,5.198450834172245e-16,2.8310553449419883e-11,6.422189558726852e-23,6.277706470201191e-22,5.454357087014577e-19,1.9814302880600627e-26,-2.9604707904224773e-31,5.147524067387614e-32,9.445433734716745e-30,0.0004019150344213271,9.928851860757153e-15,3.72445725881952e-24,1.3502005711873889e-27,5.082309101154493e-21,2.327999243648702e-31,6.224514500020251e-28,-3.303727723640287e-19,7.666960040888662e-24,5.920824889538548e-23,3.2941360811994515e-19,4.8506202545259555e-33
4.0860645811292024e-10,0.0028149649241145727,0.0915567593028733,0.0,0.00733001899386252,0.45146803730784085,1.0867774371259763e-40,0.4564979919862662,2.6453793117407972e-18,3.5694141397826036e-25,3.0848733443439776e-17,1.664149132415854e-28,-1.922281204277051e-36,0.00014918209649992243,5.174841851060116e-16,1.6525722275556156e-23,1.6708878807466476e-18,5.218004001489347e-16,2.836234334746276e-11,6.45584638173744e-23,6.456823563101991e-22,5.453462824156073e-19,1.9939008441901046e-26,7.184329818329639e-31,5.159188692402433e-32,9.518359107787765e-30,0.00040262032639753754,9.947275964980768e-15,3.737761023802933e-24,1.3547954762120086e-27,5.1055929814124416e-21,2.3464922302816224e-31,6.2448320320115595e-28,-2.969762346198159e-19,7.349242788423302e-24,5.934087064110651e-23,2.960178083138261e-19,4.876112235467136e-33
4.094052187790882e-10,0.0028149649241145727,0.0915567593028733,0.0,0.007328635291037509,0.45146805048036137,1.092029497403703e-40,0.45649728696230735,2.654850271778537e-18,3.589368452511681e-25,3.0922544363079174e-17,1.6779232851783088e-28,-1.8422759278831354e-36,0.00014915575145885783,5.19432588617482e-16,1.6522813805676943e-23,1.671736364391164e-18,5.237591227480731e-16,2.841412056199927e-11,6.489611708861387e-23,6.389456273646686e-22,5.452567988052591e-19,2.0065702077630075e-26,2.206544223500649e-31,5.170844011302573e-32,9.5971407430272e-30,0.0004033253503046867,9.965696591419796e-15,3.751083941526512e-24,1.3593951424408825e-27,5.128923831537634e-21,2.3650971224213162e-31,6.265167022499613e-28,6.786739808326476e-19,-1.8242972718078123e-24,5.947346250726917e-23,-6.796277994748178e-19,4.901685144764579e-33
4.101241033786393e-10,0.0028149649241145727,0.0915567593028733,0.0,0.0073273904302120635,0.45146806234241993,1.0967670814367097e-40,0.45649665266981276,2.6633782027592633e-18,3.607382839915479e-25,3.098895276159009e-17,1.6901772775416069e-28,-1.832160602839789e-36,0.00014913202734175772,5.211890657300495e-16,1.6520197290726037e-23,1.6724929255074014e-18,5.255248840313842e-16,2.8460709214539024e-11,6.52009232412365e-23,6.375808098516518e-22,5.45176215647676e-19,2.0179862525419946e-26,1.5504427250799707e-31,5.181325850121324e-32,9.667227640530295e-30,0.0004039596427526558,9.982272182855967e-15,3.763091255591775e-24,1.3635398076771966e-27,5.149961709711218e-21,2.381937470544573e-31,6.283483381466114e-28,2.8845255678284913e-22,4.5496404769520744e-24,5.959276963078217e-23,-1.2484859869766874e-21,4.92477003039044e-33
4.1084298797819045e-10,0.0028149649241145727,0.0915567593028733,0.0,0.007326146015744339,0.4514680742107639,1.1015148273062368e-40,0.4564960185942111,2.6719099513488396e-18,3.6254498539504607e-25,3.105534085284465e-17,1.7024296253316878e-28,-2.055901090890095e-36,0.00014910829065378677,5.229483024496207e-16,1.6517581821844737e-23,1.6732428189171607e-18,5.272934020707106e-16,2.8507287600637312e-11,6.55066007534502e-23,6.392708112340437e-22,5.450955880989966e-19,2.029437303012167e-26,2.16961214924658e-31,5.191800166811642e-32,9.737305071733003e-30,0.0004045937183076961,9.998844959420867e-15,3.775114223560318e-24,1.3676885489150003e-27,5.17103754752452e-21,2.3988690777460723e-31,6.301813787347986e-28,-1.5252564504778264e-21,4.563531468733729e-24,5.97120525353287e-23,5.477307335317727e-22,4.94792060745782e-33
4.115618725777416e-10,0.0028149649241145727,0.0915567593028733,0.0,0.0073249020471220245,0.45146808608525335,1.1062727319044958e-40,0.4564953847353875,2.680445483691388e-18,3.6435695350444203e-25,3.11217086377507e-17,1.7147911538650683e-28,-2.217247791517861e-36,0.00014908454167479146,5.247102978323569e-16,1.651496739562304e-23,1.6739860773977975e-18,5.29064675921131e-16,2.8553855723713795e-11,6.581315237966653e-23,6.394537087501758e-22,5.4501491710568515e-19,2.0409437304353504e-26,1.9218707934680873e-31,5.202266968758655e-32,9.80800698393508e-30,0.0004052275770847159,1.0015414922123654e-14,3.7871528378515235e-24,1.371841495329349e-27,5.192151304304747e-21,2.4158922318178074e-31,6.320158190324902e-28,4.353130075155619e-21,4.502872488857526e-24,5.98313112134426e-23,-5.315796826163086e-21,4.971136948237605e-33
4.122807571772927e-10,0.0028149649241145727,0.0915567593028733,0.0,0.007323658523841358,0.45146809796575016,1.1110407921224715e-40,0.4564947510932271,2.6889847660976056e-18,3.661741923474022e-25,3.118805610478473e-17,1.7271922320627905e-28,-2.4222598209278394e-36,0.0001490607806809555,5.264750509349157e-16,1.6512354008704556e-23,1.6747227335940132e-18,5.308387046382585e-16,2.860041358717809e-11,6.612057818887006e-23,6.4005290463227525e-22,5.449342036011332e-19,2.052494767548933e-26,1.9712565182835023e-31,5.212726263345167e-32,9.878935068457617e-30,0.0004058612191984949,1.0031982071972323e-14,3.799207101497464e-24,1.3759986806916153e-27,5.21330293940805e-21,2.4330072581296365e-31,6.338516582672359e-28,-4.778774956347494e-21,4.587064706257684e-24,5.995054565788387e-23,3.822696902509713e-21,4.99441912016919e-33
4.1299964177684384e-10,0.0028149649241145727,0.0915567593028733,0.0,0.0073224154454009085,0.4514681098521185,1.1158190048502303e-40,0.45649411766761533,2.697527765044088e-18,3.679967059446402e-25,3.125438324789561e-17,1.739665056687397e-28,-2.498462118550411e-36,0.0001490370079445942,5.282425608144545e-16,1.6509741657749455e-23,1.6754528200180548e-18,5.326154872782385e-16,2.8646961194438554e-11,6.64288791308873e-23,6.407238925344497e-22,5.448534485061104e-19,2.0640932130168018e-26,2.014728697131927e-31,5.223178057985486e-32,9.950273493041158e-30,0.00040649464476368534,1.0048546409973704e-14,3.811276992836342e-24,1.3801600784340785e-27,5.234492412220764e-21,2.4502145476267382e-31,6.356888947934597e-28,2.4550114553090123e-21,4.517888584270284e-24,6.006975586163575e-23,-3.414651992648019e-21,5.0177671828584104e-33
4.13718526376395e-10,0.0028149649241145727,0.0915567593028733,0.0,0.0073211728113026404,0.45146812174422357,1.120607366976909e-40,0.45649348445843774,2.7060744471726567e-18,3.6982449831133083e-25,3.13206900605605e-17,1.7522155141576312e-28,-2.456545212339981e-36,0.00014901322373425118,5.300128265286301e-16,1.6507130339466138e-23,1.676176369049921e-18,5.343950228977491e-16,2.869349854889999e-11,6.673805613020475e-23,6.41260185133753e-22,5.447726527288006e-19,2.075739669043884e-26,1.998092704594485e-31,5.233622360108025e-32,1.002205593080152e-29,0.00040712785389481317,1.0065107937133498e-14,3.823362498239784e-24,1.3843256875091767e-27,5.255719682159054e-21,2.467514458516443e-31,6.375275232312842e-28,-3.7620820624713084e-22,4.5417578608457006e-24,6.018894181790158e-23,-5.875262108988559e-22,5.0411811988614614e-33
4.144374109759461e-10,0.0028149649241145727,0.0915567593028733,0.0,0.007319930621052655,0.4514681336419333,1.125405875390541e-40,0.4564928514655798,2.7146247792896855e-18,3.716575734522465e-25,3.138697653534749e-17,1.7648333656588561e-28,-2.4142731355772765e-36,0.00014898942831478352,5.317858471355976e-16,1.650452005061739e-23,1.6768934129375686e-18,5.361773105539982e-16,2.8740025653963445e-11,6.704810996535747e-23,6.418599306754825e-22,5.446918171648112e-19,2.0874333890287647e-26,2.0192183159723664e-31,5.24405917712314e-32,1.009422381561105e-29,0.00040776084670627775,1.0081666654456284e-14,3.8354636034556836e-24,1.3884955013936111e-27,5.2769847086681506e-21,2.484907325366508e-31,6.393675397104062e-28,-2.0461578456923925e-22,4.536819319201783e-24,6.030810352010175e-23,-7.591672912869259e-22,5.0646612357549325e-33
4.1515629557549724e-10,0.0028149649241145727,0.0915567593028733,0.0,0.007318688874161233,0.45146814554511694,1.1302145269780205e-40,0.4564922186889271,2.7231787283654267e-18,3.734959353612589e-25,3.1453242665671206e-17,1.777518705051933e-28,-2.41872770498895e-36,0.0001489656219474162,5.335616216940095e-16,1.650191078799832e-23,1.677603983797128e-18,5.379623493047248e-16,2.878654251302681e-11,6.73590415178584e-23,6.424518785843964e-22,5.446109426974251e-19,2.0991749657270874e-26,2.03092950526201e-31,5.2544885164167e-32,1.0166777683765562e-29,0.0004083936233123537,1.0098222562945536e-14,3.847580293434711e-24,1.3926695129746527e-27,5.2982874512222676e-21,2.502393485300274e-31,6.412089424847601e-28,1.7246915930098073e-22,4.5303305539478964e-24,6.042724096187057e-23,-1.1340450497408957e-21,5.088207360527402e-33
4.1587518017504837e-10,0.0028149649241145727,0.0915567593028733,0.0,0.0073174475701426114,0.45146815745364577,1.1350333186252173e-40,0.45649158612836577,2.7317362615333405e-18,3.7533958802405485e-25,3.151948844518538e-17,1.7902721108471543e-28,-2.4427335735929815e-36,0.00014894180488978553,5.353401492630158e-16,1.6499302548434063e-23,1.6783081136131226e-18,5.397501382081951e-16,2.8833049129484505e-11,6.76708516301429e-23,6.430332288371328e-22,5.445300301978978e-19,2.1109644493164368e-26,2.0397792743579097e-31,5.264910385364996e-32,1.0239720843160199e-29,0.000409026183827191,1.0114775663603598e-14,3.859712553580819e-24,1.3968477159571376e-27,5.319627869325133e-21,2.5199732860758814e-31,6.430517286211741e-28,-9.385451647522674e-23,4.5304427160153086e-24,6.054635413705342e-23,-8.668182504600263e-22,5.1118196371411426e-33
4.173129493741507e-10,0.0028149649241145727,0.0915567593028733,0.0,0.007314966288799143,0.4514681812862323,1.1447013096375597e-40,0.4564903216550609,2.748861949491558e-18,3.7904278151011427e-25,3.1651918927222674e-17,1.8159815084891646e-28,-2.5318705638019597e-36,0.00014889413971658176,5.389054596718935e-16,1.6494089125988815e-23,1.6796971773958671e-18,5.433339627090743e-16,2.8926031648143848e-11,6.829711088903338e-23,6.442013622007465e-22,5.443680945278922e-19,2.13468753203703e-26,2.059891668351725e-31,5.285731741705596e-32,1.0386765806013818e-29,0.00041029065703913176,1.0147873445430112e-14,3.884023725695483e-24,1.4052166700067555e-27,5.362421570341148e-21,2.5554151940410696e-31,6.467414375731018e-28,-4.426372641653248e-24,4.526809319265757e-24,6.078450766408081e-23,-9.63068310318949e-22,5.159242905009846e-33
4.18750718573253e-10,0.0028149649241145727,0.0915567593028733,0.0,0.007312486773209786,0.45146820513869745,1.1544098234964441e-40,0.4564890580447542,2.7660015834707677e-18,3.827671856204695e-25,3.1784267935375715e-17,1.8419770202983593e-28,-2.488463167211016e-36,0.00014884643478617888,5.424817708453537e-16,1.6488879758691626e-23,1.6810608575386202e-18,5.469287765333113e-16,2.9018973237030348e-11,6.892689441980023e-23,6.453829537028911e-22,5.442060168891122e-19,2.1586033632561042e-26,2.0876081345204887e-31,5.306523305089369e-32,1.0535447144729352e-29,0.0004115542672528387,1.0180960007932815e-14,3.908397002650616e-24,1.4136023115405285e-27,5.405365488345471e-21,2.5912358914951534e-31,6.504366368336726e-28,2.945560027934849e-24,4.5229247941542586e-24,6.102256405605797e-23,-9.836631147491452e-22,5.206931547160323e-33
4.201884877723553e-10,0.0028149649241145727,0.0915567593028733,0.0,0.007310009019619515,0.4514682290100729,1.1641588352572422e-40,0.45648779529653705,2.7831549063459726e-18,3.865128319144924e-25,3.191653542655241e-17,1.8682625928056954e-28,-2.378794389053175e-36,0.00014879869203513642,5.4606907527444e-16,1.6483674422556558e-23,1.6823994052034683e-18,5.505345721659809e-16,2.911187392318061e-11,6.95602089314034e-23,6.465543494809647e-22,5.440438038318902e-19,2.1827130014876176e-26,2.1105037079027177e-31,5.327285134345504e-32,1.0685787434640682e-29,0.0004128170153771049,1.0214035359091515e-14,3.9328322674074734e-24,1.422004588503878e-27,5.448459300450246e-21,2.627438202376844e-31,6.541373042727475e-28,-2.28406217050161e-23,4.517276050990257e-24,6.126052327105248e-23,-9.642143110854514e-22,5.254886082739846e-33
4.2162625697145764e-10,0.0028149649241145727,0.0915567593028733,0.0,0.00730753302433103,0.45146825289941694,1.1739483199624558e-40,0.4564865334095025,2.800321663539492e-18,3.902797518079506e-25,3.2048721360578535e-17,1.8948328897227505e-28,-2.330211682796698e-36,0.00014875091334708745,5.496673654581014e-16,1.6478473094139064e-23,1.6837130694696645e-18,5.54151342100526e-16,2.9204733733579587e-11,7.019706111868931e-23,6.477255653148408e-22,5.438814617280984e-19,2.207017430721956e-26,2.133869740519906e-31,5.348017288115831e-32,1.0837756150103468e-29,0.0004140789023188005,1.024709950686911e-14,3.957329403256004e-24,1.4304234490233386e-27,5.491702684252691e-21,2.6640249299981183e-31,6.5784341615321805e-28,1.1575651532534934e-23,4.5105441647667165e-24,6.149838527023728e-23,-9.964936614075122e-22,5.3031070298035365e-33
4.2306402617055996e-10,0.0028149649241145727,0.0915567593028733,0.0,0.007305058783702715,0.4514682768058134,1.1837782526426634e-40,0.45648527238274567,2.8175016029997768e-18,3.9406797657451907e-25,3.2180825700683407e-17,1.921686556472247e-28,-2.3543129465055973e-36,0.00014870310055417445,5.532766339031733e-16,1.6473275750553732e-23,1.6850020973418337e-18,5.577790788387288e-16,2.9297552695161334e-11,7.083745764957017e-23,6.488965548430297e-22,5.437189967763897e-19,2.2315176444764165e-26,2.1578133815882493e-31,5.368719824857774e-32,1.099134553881243e-29,0.0004153399289828932,1.028015245921182e-14,3.9818882936724685e-24,1.438858841205354e-27,5.5350953178387345e-21,2.7009988912025497e-31,6.615549450380179e-28,-1.4745719144203964e-24,4.5050677636704926e-24,6.17361500178052e-23,-9.800317907352395e-22,5.3515948975047516e-33
4.245017953696623e-10,0.0028149649241145727,0.0915567593028733,0.0,0.007302586294146527,0.4514683007283712,1.1936486083177013e-40,0.4564840122153633,2.834694475180318e-18,3.9787753734141773e-25,3.231284841348076e-17,1.9488279911441032e-28,-2.3849405912762883e-36,0.00014865525543842652,5.568968731243631e-16,1.6468082369478116e-23,1.6862667337584474e-18,5.614177748906824e-16,2.9390330834809717e-11,7.148140515772827e-23,6.500660722596798e-22,5.435564150065155e-19,2.2562145832122323e-26,2.181566548297715e-31,5.389392802881687e-32,1.1146580754557828e-29,0.00041660009627247067,1.0313194224049447e-14,4.006508822357618e-24,1.4473107132203513e-27,5.57863687978762e-21,2.738362930746955e-31,6.652718654241214e-28,-9.975344510295199e-25,4.5000784260819195e-24,6.19738174808857e-23,-9.803326931007162e-22,5.400350193274334e-33
