Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(262),SX(259),SX(436),C2HOX(464),C2H6O(236)
2.0497024124065157e-08,0.0005485282325552088,0.0915567593028733,0.0,0.0009401092482191928,0.45089038949716354,3.351147609788365e-16,0.4569006117675544,4.477459921754877e-16,1.3398381149577427e-19,9.682027590804406e-12,6.628473638666596e-18,3.5801615530704495e-30,4.393985432002604e-05,2.0605665570641232e-16,3.1535463287153525e-21,1.4602821337512842e-18,5.750566720255648e-17,5.637886978264962e-10,2.526139214294873e-16,1.2746262572595087e-22,1.415523204801231e-15,2.060335931377199e-18,4.2123220213724347e-23,1.7441305917332416e-29,3.0511711596028634e-19,0.0006302689220960161,1.6863304993803403e-17,1.2016440690151662e-21,6.348990799565506e-20,1.1459373862759488e-20,3.665964144058532e-19,7.062990222146152e-24,8.41469002885926e-21,-7.303268086462688e-31,6.071748560408207e-38,-1.0388004518543643e-30,3.5401184563005086e-26,1.5440961689258535e-25,-2.2652839973361473e-31,7.448798243130501e-39,-4.7806479414996464e-35,3.0444003446457297e-20,-1.3186311842424333e-34,-2.685636390040725e-33,-1.016525802094985e-34
2.0587498252637616e-08,0.0005485282325552088,0.0915567593028733,0.0,0.0009383397982852554,0.45088857865967025,3.36906571828628e-16,0.4569006117670842,4.493194765664945e-16,1.3490908112690928e-19,9.715346049294106e-12,6.679743040551547e-18,3.663384218614319e-30,4.385707839757821e-05,2.0717049284275775e-16,3.153865689867677e-21,1.4578379512950694e-18,5.746726039179589e-17,5.642255427990449e-10,2.5347593571848995e-16,1.2757227247884718e-22,1.4154720026897387e-15,2.0683691499944314e-18,4.2286566653870986e-23,1.708787576391757e-29,3.0737393731419033e-19,0.0006321211475172188,1.6889843585900476e-17,1.2085240835085963e-21,-3.0351231860080723e-20,1.1600271744026133e-20,4.637865349699712e-19,7.029463639135055e-24,8.464928010190865e-21,1.004743050307143e-30,3.359057611177887e-38,1.9738896106924348e-30,3.5521906120829657e-26,1.549364413739596e-25,1.68534662784713e-31,1.2676500583773137e-39,2.8670881568113903e-35,3.061955080542232e-20,6.98861302428074e-35,-3.0143334809936684e-33,3.4248463572419083e-34
2.0677972381210076e-08,0.0005485282325552088,0.0915567593028733,0.0,0.0009365762853235725,0.4508867738980753,3.386966148017779e-16,0.4569006117666234,4.508900569341955e-16,1.3583575350991337e-19,9.748600902148214e-12,6.7311161667598854e-18,3.7131076524128805e-30,4.3774580342926714e-05,2.0828309785454536e-16,3.153853412062031e-21,1.4554004468038764e-18,5.742815599750296e-17,5.646531015386463e-10,2.5433617966056933e-16,1.276546304812877e-22,1.415435462345211e-15,2.0763862004086515e-18,4.245082198499683e-23,1.7359335837902657e-29,3.0963390346138554e-19,0.0006339671581062393,1.691615766931804e-17,1.2153959550636203e-21,1.695178825568565e-20,1.174653347769112e-20,4.1982884755488703e-19,7.046360328681311e-24,8.515155204799142e-21,-2.2842094675059236e-31,4.772242511064062e-38,2.4337032503694794e-30,3.5642579022398905e-26,1.5546217950223217e-25,-1.4210467007904964e-31,3.279842389850743e-39,-2.0079344944205117e-35,3.079498760260275e-20,-4.1299917523874337e-35,-2.7922315152735436e-33,4.0143067187857795e-34
2.0768446509782535e-08,0.0005485282325552088,0.0915567593028733,0.0,0.0009348186893821667,0.450884975191958,3.4048486926629154e-16,0.45690061176617186,4.524577419063672e-16,1.367638162672478e-19,9.781792365751348e-12,6.782592200659968e-18,3.747565009911158e-30,4.3692359219988785e-05,2.0939445636424057e-16,3.1541108709356097e-21,1.4529693721264247e-18,5.738836449837272e-17,5.650714494169722e-10,2.551946589480933e-16,1.277495942455659e-22,1.4154106598282501e-15,2.084387132298023e-18,4.26143716415254e-23,1.7287758059460712e-29,3.1189697145155214e-19,0.0006358069747518217,1.694224899550504e-17,1.222259588794459e-21,1.7874501140889826e-20,1.1896752873445218e-20,4.222520307480223e-19,7.092723112749776e-24,8.565375329980543e-21,-2.360585865640306e-31,4.885981121667664e-38,1.698021780360297e-30,3.5762427789831434e-26,1.5598744940653973e-25,1.5035378443190058e-31,5.2307661537797114e-39,5.586528785947532e-36,3.0970327953578506e-20,-1.965136878172943e-35,-2.7715205997788313e-33,2.9548145852546038e-34
2.0858920638354995e-08,0.0005485282325552088,0.0915567593028733,0.0,0.0009330669905734561,0.45088318252096654,3.4227131493203243e-16,0.45690061176572955,4.540225414521196e-16,1.3769325711752693e-19,9.814920710374947e-12,6.834170332054449e-18,3.7062206503296065e-30,4.361041409598754e-05,2.105045542349357e-16,3.1547853255817772e-21,1.4505460402428375e-18,5.73478973115514e-17,5.654806613026995e-10,2.5605138067581604e-16,1.27883000123205e-22,1.4153403606888455e-15,2.0923719954077675e-18,4.2775046297059427e-23,1.6181562498870582e-29,3.1416309868788667e-19,0.0006376406182722593,1.6968119320714285e-17,1.2291148916495676e-21,-2.655593081836577e-19,1.2063114314143363e-20,7.090125551879943e-19,6.988204995674118e-24,8.615625230414908e-21,3.1171791576916423e-30,-3.428131159009681e-38,-5.1158105841950796e-30,3.58824839836729e-26,1.5651087547478214e-25,1.2631640290129458e-30,-1.1912160743237076e-38,2.2888561788166095e-34,3.114571125735192e-20,5.74688215038326e-34,-3.5814733494130476e-33,-6.68462644994054e-34
2.0949394766927454e-08,0.0005485282325552088,0.0915567593028733,0.0,0.000931321169081576,0.45088139586481724,3.4405593184650507e-16,0.4569006117652963,4.555844641633169e-16,1.386240638754545e-19,9.847986097818036e-12,6.885849755095221e-18,3.685310892950526e-30,4.3528744041719973e-05,2.1161337757146548e-16,3.1543076816625806e-21,1.4481299637250178e-18,5.730676366380114e-17,5.658808115646514e-10,2.569063491299967e-16,1.279373051260811e-22,1.4152753389825115e-15,2.100340833450712e-18,4.2938543096006303e-23,1.6949822829365257e-29,3.1643224282431726e-19,0.0006394681094156484,1.6993770354747534e-17,1.2359617727989401e-21,-1.8349328257813745e-19,1.2225975315721418e-20,6.30285209977214e-19,6.921527004879235e-24,8.665865074889189e-21,1.2812851408133702e-30,-1.1566595315404868e-38,-1.1151608847567308e-29,3.600374139944231e-26,1.5703203369983797e-25,-1.4380111270188014e-31,-1.2307646443661033e-38,6.77510640825151e-35,3.1320987030539455e-20,3.133354876542337e-34,-3.166922678177712e-33,-1.551373496728975e-33
2.1039868895499914e-08,0.0005485282325552088,0.0915567593028733,0.0,0.0009295812051575415,0.4508796152032952,3.4583870038734264e-16,0.4569006117648721,4.5714351633496005e-16,1.3955622445096613e-19,9.880988656027411e-12,6.937629670815653e-18,3.751714803064276e-30,4.3447348130644774e-05,2.1272091271508114e-16,3.1540733714061964e-21,1.4457184701866942e-18,5.726497203697925e-17,5.662719740748506e-10,2.577595677236886e-16,1.2798007870243023e-22,1.415297799188484e-15,2.108293695526178e-18,4.310412150680719e-23,1.8068491626976853e-29,3.1870436188972116e-19,0.0006412894688601132,1.7019203787338902e-17,1.24280014338094e-21,1.5347449418097044e-19,1.2373239847571734e-20,2.966901184430009e-19,7.13294876513562e-24,8.71604432912991e-21,-1.8561969894068824e-30,8.907178244453875e-38,-1.0230268975237324e-29,3.6122203386233645e-26,1.5755494254240499e-25,-7.437816062763733e-31,1.0958074106445291e-38,-1.3430112401293088e-34,3.149596452541658e-20,-3.3345318651109497e-34,-2.4060680006313627e-33,-1.4374778818785121e-33
2.112129561121513e-08,0.0005485282325552088,0.0915567593028733,0.0,0.0009280202295733696,0.45087801771667924,3.474415957581468e-16,0.45690061176449803,4.585442179915688e-16,1.4039631656569294e-19,9.910637528031846e-12,6.984316861998921e-18,3.826693538566348e-30,4.337432544000632e-05,2.1371658183694732e-16,3.1551092888663424e-21,1.4435544192274679e-18,5.722680746518115e-17,5.666163964635829e-10,2.5852597589435406e-16,1.2811252829951802e-22,1.4152756817476257e-15,2.1154376573248358e-18,4.324788568155246e-23,1.66849183018272e-29,3.2075177825488225e-19,0.0006429234667918245,1.704190926977399e-17,1.2489473282150961e-21,-1.0824843418191354e-19,1.2507447415440932e-20,5.614557155379777e-19,7.15680165688102e-24,8.761237335206573e-21,9.283551435979814e-31,1.416405008485918e-38,-7.390684964676217e-30,3.622825497094915e-26,1.5802474461533501e-25,1.2619507168641506e-30,5.5458255922707295e-40,1.589477742919111e-34,3.1653504705557007e-20,2.903086640123554e-34,-3.448019112214096e-33,-1.0111281972468223e-33
2.1202722326930344e-08,0.0005485282325552088,0.0915567593028733,0.0,0.0009264639683620872,0.4508764250547516,3.490429644824014e-16,0.45690061176413116,4.599426133896379e-16,1.4123748687353585e-19,9.940236055017872e-12,7.031084237611859e-18,3.793767831056419e-30,4.3301523386851e-05,2.1471118701342813e-16,3.155076984667709e-21,1.441400026935195e-18,5.718812950487858e-17,5.669536513689221e-10,2.592909810114174e-16,1.2821895272384143e-22,1.4151032655948448e-15,2.1225687556085018e-18,4.3388475970700967e-23,1.566591098572844e-29,3.228015405353491e-19,0.0006445525297164729,1.706444117302938e-17,1.2550874862299087e-21,-6.604685687003249e-19,1.2666299012256701e-20,1.1166847828050343e-18,6.698845877782426e-24,8.806527258793523e-21,3.665897211791308e-30,-1.52627106675388e-37,-1.4679647982845869e-29,3.6339856595019626e-26,1.5848782742647036e-25,3.044395938487521e-31,-4.1524910783889557e-38,3.1985639212070146e-34,3.181135503181049e-20,1.1869036923397939e-33,-4.650366356956191e-33,-2.0508356139275426e-33
2.128414904264556e-08,0.0005485282325552088,0.0915567593028733,0.0,0.0009249124072657563,0.45087483720291716,3.506427929393478e-16,0.45690061176377145,4.613387008494945e-16,1.4207972675685008e-19,9.969784013710506e-12,7.077931225205304e-18,3.732536524885822e-30,4.322894130192096e-05,2.1570471876835709e-16,3.1545191730546887e-21,1.4392457951286927e-18,5.71489380282847e-17,5.672837916235523e-10,2.600545773629481e-16,1.282134267154382e-22,1.4151592085463386e-15,2.1296870138360842e-18,4.354017904661046e-23,1.7742588496212648e-29,3.24853618700656e-19,0.0006461766725639789,1.7086800605619654e-17,1.2612205566796802e-21,2.5798643385616382e-20,1.2819877923047595e-20,4.3343306053721457e-19,7.046323147379738e-24,8.851646215173869e-21,4.1369695222232e-31,5.181850442161904e-38,-2.4374533205986058e-29,3.6444031317690885e-26,1.5895721348817322e-25,-5.023148281044187e-31,-1.9592103849427702e-39,-5.537328912972548e-35,3.196850431497672e-20,-7.849712715273891e-35,-3.1952901608962455e-33,-3.473629901619255e-33
2.1357433086789252e-08,0.0005485282325552088,0.0915567593028733,0.0,0.000923520009128897,0.45087341223686817,3.520813105139953e-16,0.45690061176345376,4.625932150198957e-16,1.4283865006326571e-19,9.996334279554788e-12,7.1201611159791e-18,3.7521332521580434e-30,4.3163804947147565e-05,2.165979718609311e-16,3.1549235054249207e-21,1.4373119178911136e-18,5.711323661013107e-17,5.675748782360032e-10,2.6074061844142045e-16,1.282867769217199e-22,1.4151840608754892e-15,2.1360825103451198e-18,4.367069313137649e-23,1.751822786348541e-29,3.2670244466521125e-19,0.0006476342067638379,1.710677770884724e-17,1.26673421101483e-21,2.154974888514089e-24,1.2950442452757204e-20,4.619576700652682e-19,7.198970516043177e-24,8.892283082728634e-21,-8.955161683511552e-31,4.553673244704028e-38,-2.6153837017347714e-29,3.653964692234911e-26,1.593777352596268e-25,4.695277971511486e-34,9.352547719871731e-39,-1.4365850226486471e-36,3.211000345337497e-20,-1.2515108614619616e-35,-3.57521544001113e-33,-3.738932482961733e-33
2.1423388726518576e-08,0.0005485282325552088,0.0915567593028733,0.0,0.0009222700874828072,0.4508721330798332,3.5337489234345866e-16,0.4569006117631728,4.637206922723316e-16,1.4352241072199213e-19,1.0020194928658602e-11,7.158222422589525e-18,3.815071765645864e-30,4.3105333704770314e-05,2.1740114424638398e-16,3.1549589620460966e-21,1.4355774511903238e-18,5.708076333517383e-17,5.678319967719906e-10,2.613570910539027e-16,1.2834357696456433e-22,1.415123746990674e-15,2.1418296168916747e-18,4.378796000937723e-23,1.749751355839747e-29,3.2836795359151935e-19,0.0006489425993961153,1.7124639303035068e-17,1.2716915147999634e-21,-1.9367411374339755e-20,1.3060172991802968e-20,4.837844974105847e-19,7.109260298108574e-24,8.928900388460027e-21,4.063988650110756e-31,3.9684837436787715e-38,-2.3686506390618764e-29,3.662611249914172e-26,1.5975417693142457e-25,-1.2027933594816341e-32,-1.167246924385316e-39,8.206311470274914e-36,3.2237480695188116e-20,4.217943142313631e-35,-3.955715871909597e-33,-3.3741438184881985e-33
2.14893443662479e-08,0.0005485282325552088,0.0915567593028733,0.0,0.0009210232243670387,0.4508708570528939,3.5466744005297676e-16,0.4569006117628964,4.6484666858643675e-16,1.442068580021886e-19,1.0044022778084256e-11,7.196334962566089e-18,3.866072956673707e-30,4.304700560140061e-05,2.182035959932208e-16,3.1550191344492315e-21,1.4338455916821499e-18,5.704796768433762e-17,5.680845402829828e-10,2.6197264933205393e-16,1.2839450414262814e-22,1.415102612448175e-15,2.1475683668936513e-18,4.390556459717778e-23,1.7611189630655626e-29,3.300349295251239e-19,0.000650247790363287,1.7142389924588263e-17,1.276644063934427e-21,1.5571410132892382e-20,1.3171865307792614e-20,4.513359924119675e-19,7.150594335099926e-24,8.965487345750587e-21,3.891467567807993e-31,5.06846467348411e-38,-2.213763727072521e-29,3.671210108743884e-26,1.6013054424772284e-25,-1.4299727395472925e-32,2.7360777122796408e-39,-8.719432531855202e-36,3.236480704111217e-20,-3.123330028390643e-35,-4.1430172895324184e-33,-3.150109354435459e-33
2.1555300005977223e-08,0.0005485282325552088,0.0915567593028733,0.0,0.0009197794122852365,0.4508695841483784,3.559589467987223e-16,0.45690061176262464,4.659711480119104e-16,1.4489198743901172e-19,1.0067817941577388e-11,7.234498440486003e-18,3.892770787194528e-30,4.2988820285236324e-05,2.1900532234602218e-16,3.1551623935122507e-21,1.4321171025388998e-18,5.701485395805615e-17,5.683325362391934e-10,2.6258729627289953e-16,1.2845018979559052e-22,1.415087526116695e-15,2.1532987796138848e-18,4.4022478705380384e-23,1.756879374172944e-29,3.317033569837118e-19,0.0006515497875130079,1.716003022140669e-17,1.2815918282566308e-21,-6.0804481726648194e-21,1.3289162055304222e-20,4.754754187925051e-19,7.180190429525371e-24,9.002073404665111e-21,-3.0150787412074944e-31,4.452973079682862e-38,-2.279006836225141e-29,3.679832363963399e-26,1.6050644576880676e-25,1.660193525283124e-32,4.7214187405087574e-39,3.683452043806416e-36,3.2492093719758426e-20,9.5588660037576e-36,-4.4321492499125185e-33,-3.248691541051738e-33
2.1621255645706547e-08,0.0005485282325552088,0.0915567593028733,0.0,0.0009185386437602863,0.450868314358634,3.572494058214837e-16,0.45690061176235747,4.670941348875483e-16,1.4557779459324802e-19,1.0091580542876912e-11,7.272712562154359e-18,3.912090461434148e-30,4.293077740551659e-05,2.1980631861152532e-16,3.155155080203947e-21,1.4303932059800765e-18,5.698142662781429e-17,5.685760119764541e-10,2.632010351338037e-16,1.2850029063358788e-22,1.4150337894121244e-15,2.159020873027168e-18,4.413937649003016e-23,1.763819101151913e-29,3.333732205551374e-19,0.000652848598673632,1.7177560841810212e-17,1.2865347781898858e-21,-8.647767338316986e-21,1.3408439237937339e-20,4.800768628256578e-19,7.100500340154293e-24,9.038678617077242e-21,2.51955549867655e-31,4.3387267010913314e-38,-2.429084899052165e-29,3.688452634781366e-26,1.608813094115343e-25,-1.243253419395663e-31,-3.362322592022574e-39,-5.229392173469753e-36,3.261941644467724e-20,2.6974735814477816e-35,-4.697377305314663e-33,-3.462842876587881e-33
2.168721128543587e-08,0.0005485282325552088,0.0915567593028733,0.0,0.0009173009113334613,0.4508670476760261,3.585388104500144e-16,0.45690061176209473,4.682156307847836e-16,1.462642750516166e-19,1.0115310583268893e-11,7.310977035014677e-18,3.9427575947081345e-30,4.2872876612610143e-05,2.2060658015768792e-16,3.1552405207780683e-21,1.428671879789352e-18,5.694768777606024e-17,5.688149946968232e-10,2.638138659975487e-16,1.2854881301744208e-22,1.4150200170116289e-15,2.1647346654502107e-18,4.425656806032998e-23,1.7743751217884894e-29,3.350445049175601e-19,0.0006541442316542643,1.7194982392120478e-17,1.2914728846743767e-21,3.5687105366461705e-20,1.3525951585469614e-20,4.395790092782698e-19,7.175211192921637e-24,9.075247981525536e-21,4.414901506467181e-31,5.757763039486811e-38,-2.4748642979544144e-29,3.696992074501523e-26,1.612561282751662e-25,-4.094963456190919e-32,3.281050717419405e-39,-2.0388001397687402e-35,3.274656765022784e-20,-7.160014358122854e-35,-4.857254585302918e-33,-3.527595835771195e-33
2.1753166925165195e-08,0.0005485282325552088,0.0915567593028733,0.0,0.0009160662075635786,0.45086578409293926,3.5982715409608377e-16,0.4569006117618365,4.693356394395801e-16,1.4695142442572297e-19,1.0139008164313247e-11,7.349291568436537e-18,3.982616416862076e-30,4.281511755764188e-05,2.2140610241265362e-16,3.1554800042764854e-21,1.4269536572553284e-18,5.69136413971386e-17,5.690495114691876e-10,2.644257915486233e-16,1.2860579609584917e-22,1.4150233218016331e-15,2.1704401763560566e-18,4.437278869234078e-23,1.7595726822978953e-29,3.367171948535337e-19,0.000655436694244807,1.721229550630692e-17,1.2964061190824635e-21,-7.688981172344662e-21,1.3643336936628134e-20,4.866315227883436e-19,7.26229302919851e-24,9.111810796019948e-21,-3.8098206243761223e-31,4.541270849665175e-38,-2.427913186544574e-29,3.705568432208713e-26,1.6163052521516567e-25,1.2599794437356638e-31,9.138717302896533e-39,1.232916788423429e-35,3.287365799798762e-20,3.685735110091059e-36,-5.2368470951936306e-33,-3.464169093970882e-33
2.181912256489452e-08,0.0005485282325552088,0.0915567593028733,0.0,0.0009148345250275787,0.450864523601777,3.611144302575256e-16,0.4569006117615827,4.704541660792006e-16,1.476392383521477e-19,1.0162673445523626e-11,7.387655873121786e-18,4.021255548784568e-30,4.2757499892439316e-05,2.222048808644832e-16,3.155465163747805e-21,1.42524067258033e-18,5.68792925759723e-17,5.692795892298625e-10,2.650368159756028e-16,1.2865392004044404e-22,1.4149634287486731e-15,2.1761374232938127e-18,4.448894920132827e-23,1.763213708520308e-29,3.383912752207512e-19,0.000656725994216007,1.7229500831799808e-17,1.3013344532318876e-21,-3.38763730008292e-20,1.3761721723847685e-20,5.141629642636578e-19,7.141386952772863e-24,9.148412637897207e-21,-2.077156315856513e-31,3.6751485577510294e-38,-2.4043413873898902e-29,3.7141814026309386e-26,1.6200367535481116e-25,-8.901169613582046e-32,-1.9196197277717824e-39,9.568465996192029e-36,3.3000859596694995e-20,7.753061395197099e-35,-5.591479310027016e-33,-3.429685779482738e-33
2.1885078204623843e-08,0.0005485282325552088,0.0915567593028733,0.0,0.0009136058563211619,0.45086326619496125,3.624006325201799e-16,0.45690061176133345,4.715712121676616e-16,1.4832771249326852e-19,1.0186306419722565e-11,7.42606966129607e-18,4.05967390056728e-30,4.270002326976583e-05,2.230029110610846e-16,3.1554449952333043e-21,1.4235306297340422e-18,5.68446431529949e-17,5.695052547831883e-10,2.6564693914510995e-16,1.2869524070909323e-22,1.4149285252696831e-15,2.1818264239343037e-18,4.4605935807024276e-23,1.784969845782521e-29,3.4006673096140763e-19,0.0006580121393195017,1.7246598961618522e-17,1.3062578594642569e-21,4.418601979761701e-20,1.3879713429474203e-20,4.387880465778656e-19,7.164817098559106e-24,9.184980098406768e-21,4.742523637455165e-31,6.090098301362528e-38,-2.383450605083595e-29,3.7226700404367173e-26,1.623766750168061e-25,-7.853274069051659e-32,1.3277469210996077e-39,-2.7016206504828916e-35,3.312789542408946e-20,-8.356481994213302e-35,-5.6710319908288436e-33,-3.39523830567414e-33
