Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(51),H2X(50),COX(60),SX(53),CH3OX(46),CHOX2(61),CHO3X(93),CH2O3(187),CH2OX2(52),CHX(32),SX(489),SX(504),C2HOX(502),C2H4O(540),CH2X(63),SX(57),SX(394),CH2O2X(54),CH3X(55),CH4(41),CH4X(776),CH3O2X(49),CH2OX(176),CHOX(175),SX(56),OCCO(335),SX(681),C2H6O(768),SX(505)
1.2006706731184627e-21,0.00053584454179025,0.1557,0.0,0.0015769904864840628,0.6423999999999986,0.20189999999999816,9.272274906994586e-89,1.4251750570622253e-106,2.5832867615258074e-49,2.188593271309242e-119,2.068273679157875e-102,3.508813549490731e-132,2.799067314939792e-15,1.639029962027628e-66,1.388849027111431e-87,1.4998832067258325e-105,1.843780352811894e-15,2.8430908483395403e-94,1.3510477347150086e-45,1.242378144357825e-122,1.4100253638821672e-108,1.5373717539891507e-70,3.73871473026645e-84,1.0017387179882251e-124,7.683349403365308e-104,3.763161079668131e-73,4.373542679602013e-22,1.2485857905636929e-30,1.1999566063643422e-132,3.7387149938959963e-84,7.32491565520111e-51,3.3641475436561705e-181,4.137013875631216e-201,3.039366532707932e-64,1.6390303383436562e-66,6.722050122589105e-116,7.489447819537032e-128,4.4142683440305644e-124,2.7117824141089154e-147,7.96124451898315e-80,1.630265755109159e-114,2.54108076003157e-216,9.183171043634808e-118,8.981730751415542e-98,8.142216039778224e-118,1.049796693586847e-103,5.147648031297711e-110,5.786104102137427e-75,1.3988699783073079e-58,2.5420585880414638e-138,1.138017648977283e-120,3.9750182666777155e-144,2.8100259858020307e-164,1.4379680905230537e-125
2.4023845006010592e-21,0.00053584454179025,0.1557,0.0,0.001576990486479416,0.6423999999999972,0.20189999999999633,1.188794092847882e-86,3.6556129095831875e-104,5.1688179077270884e-49,2.805278751376925e-117,6.62838271705099e-101,4.500095063657562e-130,5.6005664867775884e-15,5.251201502145708e-65,8.902153599237191e-86,2.106437597361388e-103,3.68916259992751e-15,3.645161453643167e-92,1.081933935696119e-44,6.372546918114611e-120,1.8083470285472305e-106,4.0745573069087447e-69,2.9940038957397417e-83,1.2840011753439921e-122,2.4623521010473704e-102,2.4123347097670716e-71,8.750885135624358e-22,4.997596455433675e-30,1.221305370873248e-129,2.994004226394047e-83,1.1733500676253297e-49,2.7681307604498696e-177,1.3422324906522877e-196,1.2165999465246213e-63,5.251203914480354e-65,3.452149025995879e-113,9.609810141379793e-126,4.5339612187447065e-121,1.3693422292439915e-144,6.37412074433626e-79,5.224642067741533e-113,1.648880458791512e-211,1.1770736428708999e-115,1.4386383919112517e-96,5.219037120644326e-116,3.3643779033432263e-102,3.2990210142125126e-108,1.854324891264508e-73,1.120230516112988e-57,6.527003780140667e-136,1.8219586258551424e-119,1.27282187463061e-142,3.600734960361133e-162,7.3872583544059e-123
4.8058121555662524e-21,0.00053584454179025,0.1557,0.0,0.0015769904864701221,0.6423999999999944,0.20189999999999264,1.5229004806442712e-84,9.367550876473703e-102,1.0339880200129513e-48,3.59324126217567e-115,2.1226697556260035e-99,5.765741365275484e-128,1.1203564830387117e-14,1.6813933635181272e-63,5.701708404544399e-84,3.167411143518158e-101,7.379927094134677e-15,4.669651845071147e-90,8.659856619316324e-44,3.265707551025516e-117,2.316936293447798e-104,1.2707430842408604e-67,2.3964175107966783e-82,1.644658648927357e-120,7.885423271226318e-101,1.5451464911488342e-69,1.750557004761741e-21,1.999689056857515e-29,1.2498811568561198e-126,2.3964168664431286e-82,1.8784508498759373e-48,2.272672742245435e-173,4.376083809172074e-192,4.871907834351598e-63,1.6813949086646132e-63,1.7701826676657196e-110,1.2327315053442627e-123,4.649829076552077e-118,6.968533974445114e-142,5.104861858901153e-78,1.6731248666798755e-111,1.0751697024721308e-206,1.507696711239156e-113,2.3030735997524414e-95,3.3427547965266986e-114,1.0774065915229388e-100,2.1128227970357327e-106,5.938277900469186e-72,8.966384480559421e-57,1.6733916866832222e-133,2.9160381114861793e-118,4.074335644793967e-141,4.611438820890275e-160,3.788654008366009e-120
9.612667465496639e-21,0.00053584454179025,0.1557,0.0,0.0015769904864515346,0.6423999999999889,0.20189999999998526,1.9501075099001257e-82,2.399268949420433e-99,2.0682004784933795e-48,4.6009392092625925e-113,6.795136159296416e-98,7.383677094495471e-126,2.240956151734191e-14,5.38206889856099e-62,3.6504795379080346e-82,5.256323427389088e-99,1.4761456082452743e-14,5.979611383233901e-88,6.9296397775227506e-43,1.6727994883255373e-114,2.967120927096013e-102,4.0542630182061517e-66,1.91763506798579e-81,2.10589093447356e-118,2.5242986901993534e-99,9.89293819330961e-68,3.501493987139699e-21,8.000054406908523e-29,1.280291142606128e-123,1.917619006702899e-81,3.006391603158916e-47,1.863831913976505e-169,1.4303088983672796e-187,1.9741997412203197e-62,5.382078791499179e-62,9.070206797812779e-108,1.60382142545183e-121,4.765038471680592e-115,3.611169208087132e-139,4.131099026016954e-77,5.35593012850079e-110,7.0283148166451345e-202,1.930519044278982e-111,3.685951914822065e-94,2.1402039421813646e-112,3.449017206300824e-99,1.352670437987178e-104,1.90095930665152e-70,7.174924168578609e-56,4.28706931502269e-131,4.666384429415637e-117,1.303996309785761e-139,5.904240772340636e-158,1.9414251966671863e-117
1.9226378085357414e-20,0.00053584454179025,0.1557,0.0,0.0015769904864143594,0.6423999999999777,0.2018999999999705,2.496642146116826e-80,6.14363386101742e-97,4.13662539545401e-48,5.8902199666884386e-111,2.1751323950972076e-96,9.45320089930337e-124,4.482155489019445e-14,1.7225167421354213e-60,2.336750463996114e-80,9.802644220095877e-97,2.952451405870385e-14,7.65546230297673e-86,5.5444137011836635e-42,8.566653430841782e-112,3.7988389454512073e-100,1.297061263339377e-64,1.5345075754510911e-80,2.696005877750586e-116,8.080314786325393e-98,6.3327499497189e-66,7.003367951813004e-21,3.2002790529233963e-28,1.3114304176357457e-120,1.534289445738368e-80,4.8109144384838865e-46,1.5276934894440482e-165,4.68084359014093e-183,9.505391626310328e-62,1.7225230748853707e-60,4.645704129800338e-105,2.5655269837006496e-119,4.881248600283728e-112,2.304102252811277e-136,3.899626966218257e-76,1.7141724581186265e-108,4.6001869607228283e-197,2.4714911053070904e-109,5.899092254739925e-93,1.370169504028949e-110,1.1040351511761506e-97,8.658574005197538e-103,6.08420634358558e-69,5.740666057039256e-55,1.0979571141554868e-128,7.46679392457675e-116,4.173122473933115e-138,7.558451768295477e-156,9.944282656221958e-115
3.8453799325078966e-20,0.00053584454179025,0.1557,0.0,0.0015769904863400094,0.6423999999999552,0.20189999999994096,3.196013813326182e-78,1.5729628361696093e-94,8.273475229374369e-48,7.540134069428881e-109,6.975591541340597e-95,1.210135068305759e-121,8.964554163167139e-14,5.512442099000876e-59,1.495662112546342e-78,2.0416525790498684e-94,5.90506300096659e-14,9.799956415768233e-84,4.4358117321355026e-41,4.386598737778739e-109,4.863107201464586e-98,4.1507657440193664e-63,1.2303217911675633e-79,3.451184346327548e-114,2.591335858929705e-96,4.05335215792508e-64,1.4007115880829164e-20,1.2801611896360948e-27,1.3431643823039932e-117,1.2275094018077041e-79,7.697986451867125e-45,1.251829450498592e-161,1.5328330925411585e-178,1.409414424322842e-60,5.512482632522454e-59,2.379049016333269e-102,1.377287812527598e-116,4.999341978863072e-109,4.935144977167887e-133,1.07292855628987e-74,5.485573401323235e-107,3.0128409976792142e-192,3.16378074687735e-107,9.458702206936291e-92,8.787837418417976e-109,3.540611942885167e-96,5.541960273727901e-101,1.9471277167666173e-67,4.5928235519321817e-54,2.8138706821809416e-126,1.1947335317008213e-114,1.3354528874832267e-136,9.675474901028422e-154,5.092544080584928e-112
7.690864180452207e-20,0.00053584454179025,0.1557,0.0,0.0015769904861913091,0.6423999999999104,0.2018999999998819,4.091068934623468e-76,4.027030622561694e-92,1.654717489721147e-47,9.651800845849346e-107,2.3066639422743568e-93,1.5497150956854576e-119,1.7929351509771244e-13,1.764031463559178e-57,9.572689584686387e-77,4.6277055025890775e-92,1.181028619054294e-13,1.2544475399587597e-81,3.5487617057280436e-40,2.246039555876035e-106,6.225161611406907e-96,1.3282983712222797e-61,1.0180731888481712e-78,4.417703096752184e-112,8.568961888072641e-95,2.594252839253593e-62,2.801461173753968e-20,5.120728766070351e-27,1.3755397080662603e-114,9.820405085331804e-79,1.2317110640976502e-43,1.0256355382489298e-157,5.021153648906365e-174,7.150807292691388e-59,1.7640574060875692e-57,1.218186172091171e-99,2.3245754827741116e-113,5.119801900749843e-106,3.33013912560515e-129,1.0598888631502477e-72,1.7552805882055954e-105,1.9738531959540513e-187,4.0498109765830806e-105,1.5642173286129739e-90,5.810052293782644e-107,1.1708003522883668e-94,3.547003669713005e-99,6.231098246953951e-66,3.674375127112523e-53,7.310346762538355e-124,1.9116158926734746e-113,4.273546069040951e-135,1.2385059533744955e-151,2.6076564240979825e-109
1.5381832676340825e-19,0.00053584454179025,0.1557,0.0,0.0015769904858939088,0.6423999999998208,0.2018999999997638,5.236605258509938e-74,1.0309509223277291e-89,3.309457423287126e-47,1.2354654877435453e-104,1.1189608950698583e-91,1.9998185068752265e-117,3.5858946196214366e-13,5.644902755277616e-56,6.126663761101759e-75,1.1080228306736376e-89,2.362073256723139e-13,1.605704771312362e-79,2.839054320025339e-39,1.1499777487205958e-103,7.968464749803611e-94,4.250650632505661e-60,1.2469507289000692e-77,5.654772485473224e-110,4.156916262543252e-93,1.660333100655436e-60,5.602960344567354e-20,2.048296203264839e-26,1.4086134259505595e-111,7.856692585244115e-78,1.9707366476166555e-42,8.402507269423585e-154,1.6450521838140868e-169,4.5017555186052357e-57,5.645068788587667e-56,6.237384743840202e-97,4.6974202711182665e-110,5.242905646591645e-103,2.6917033966062713e-125,1.3316040536399435e-70,5.615913971929429e-104,1.2933647239850532e-182,5.183861382987998e-103,3.849831598029503e-89,5.668189215175909e-105,5.679706915991868e-93,2.2701271996483223e-97,1.9939970350818456e-64,2.9395466158226702e-52,2.306684452184402e-121,3.0587482266365063e-112,1.367606209619755e-133,1.585380939448885e-149,1.3351897492345336e-106
3.0763769668118066e-19,0.00053584454179025,0.1557,0.0,0.0015769904852991079,0.6423999999996415,0.2018999999995276,6.702692619665639e-72,2.6392722733349465e-87,6.618937290413466e-47,1.5814606525769795e-102,2.3078573037808898e-89,2.897336188665398e-115,7.171813554204026e-13,1.8063193486121556e-54,3.9211075933379555e-73,2.738394782150268e-87,4.724162531075133e-13,2.055253221853199e-77,2.271261525171905e-38,5.887691654390141e-101,1.0199830499966639e-91,1.360224006966309e-58,6.533375478835649e-76,7.238162389681782e-108,8.574045030790874e-91,1.0625872231815396e-58,1.1205958684079253e-19,8.193097370578994e-26,1.4424234815762158e-108,6.288529586633591e-77,3.153089345258647e-41,6.883441516513216e-150,5.389972647322801e-165,2.8780606241451473e-55,1.8064256073344567e-54,3.193592153640426e-94,9.612333293151499e-107,5.368821538931149e-100,2.2032170014284813e-121,1.7024528168691665e-68,1.7967478597463806e-102,8.47535481378574e-178,6.635392179515418e-101,4.307877791893504e-87,2.4611169640523552e-102,1.1714950221845626e-90,1.4528921283101516e-95,6.380858891800613e-63,2.3516558971670178e-51,2.3730279716193025e-118,4.897429983181944e-111,4.3793207123400494e-132,2.0306667709302448e-147,6.836345402737032e-104
6.152764365167255e-19,0.00053584454179025,0.1557,0.0,0.001576990484109506,0.6423999999992829,0.20189999999905517,8.578867182936077e-70,6.756576452399133e-85,1.323789702464959e-46,2.0245386707089277e-100,1.0721340901452716e-86,1.0639956617143976e-112,1.4343651412545052e-12,5.77982355898572e-53,2.509519166442146e-71,6.884654791615487e-85,9.448341075836323e-13,2.630548173560984e-75,1.8170167276678944e-37,3.014234885457157e-98,1.3055987476822161e-89,4.352742929357105e-57,7.608435709445964e-74,9.264835788355387e-106,3.983175187729594e-88,6.800096665439026e-57,2.241195535464356e-19,3.277143994670445e-25,1.4769849927351832e-105,5.0708539986884686e-76,5.0445885159649026e-40,5.638799757345953e-146,1.7660487031969013e-160,1.8417129403732978e-53,5.780503568652047e-53,1.635113542703028e-91,1.9684829336348103e-103,5.497654393508742e-97,1.8047654970021776e-117,2.1789532038711574e-66,5.765069732093028e-101,5.553975995784e-173,8.493292115795117e-99,1.1387460979459425e-84,2.514921130840045e-99,5.442321392524165e-88,9.298498185546896e-94,2.0418830124740575e-61,1.881332157507729e-50,7.908373156335823e-115,7.923180956397358e-110,1.4165364568407279e-130,2.627159226043075e-145,3.5002491585524425e-101
1.2305539161878151e-18,0.00053584454179025,0.1557,0.0,0.0015769904817303025,0.6423999999985657,0.20189999999811034,1.0979361846153172e-67,1.7296844776847627e-82,2.647581649341106e-46,2.592772962459659e-98,5.454130049847169e-84,1.5561666106213223e-109,2.8687327085930523e-12,1.849275614686646e-51,1.6060917117908554e-69,1.746385912223258e-82,1.8896698149587534e-12,3.366618785520861e-73,1.4536172836631856e-36,1.5430023264752733e-95,1.6712002683510325e-87,1.3928827602854107e-55,9.67816345037379e-72,1.1858867141394348e-103,2.0263106831205043e-85,4.3514297956213925e-55,4.482394866193419e-19,1.3107766414706364e-24,1.5122840816442897e-102,4.568827000113887e-75,8.070152639770204e-39,4.6189971822406735e-142,5.786437023218903e-156,1.17851879282282e-51,1.849710757665929e-51,8.371576131958828e-89,4.0312810088964543e-100,5.629460215383145e-94,1.4784020316871763e-113,2.788954303482453e-64,1.94555136683447e-99,3.639506903910614e-168,1.0871304505487375e-96,3.559329077012917e-82,3.00232032320667e-96,2.768605293119511e-85,5.950978543259575e-92,6.534022931189894e-60,1.5050686986289532e-49,3.1925553802645605e-111,1.491132917725765e-108,5.3086250171312605e-129,3.9340607221586947e-143,1.7921343065014712e-98
2.4611088755299944e-18,0.00053584454179025,0.1557,0.0,0.0015769904769718955,0.6423999999971313,0.20189999999622066,1.404945153043253e-65,4.427977491503705e-80,5.295165546470853e-46,3.3257887739198836e-96,2.791210775035693e-81,3.1072170863242466e-106,5.737467825951503e-12,5.915946993182519e-50,1.0278948141672847e-67,4.450142170589296e-80,3.779341223400526e-12,4.308015481156613e-71,1.1628982668084069e-35,7.897203014503485e-93,2.1392138064164295e-85,4.4572436372763794e-54,1.238240555905567e-69,1.517899657405048e-101,1.0369867163377802e-82,2.784093052313688e-53,8.96479351411636e-19,5.242449029646007e-24,1.5482594423578095e-99,1.0210434245393199e-73,1.2908396760978499e-37,3.783334093597902e-138,1.8957976819699193e-151,7.540272659376325e-50,5.918731086231264e-50,4.286001377249727e-86,8.255331989840182e-97,5.764237117881948e-91,1.2110001454061036e-109,3.5696054069767528e-62,1.1502640666224345e-97,2.3848073311301804e-163,1.3914953634118338e-94,1.2483124918518379e-79,3.976870792539454e-93,1.4168663608577072e-82,3.8085393735932667e-90,2.0908793351741226e-58,1.2040561426852189e-48,1.3061828012419624e-107,8.105455318518548e-107,5.670378725285611e-127,1.6735681833564482e-140,9.175722978983504e-96
4.922218794214353e-18,0.00053584454179025,0.1557,0.0,0.0015769904674550815,0.6423999999942626,0.20189999999244132,1.797268481580786e-63,1.1335575739783566e-77,1.0590333730335011e-45,1.4753909818590926e-95,1.428879749701363e-78,1.7682919587524765e-102,1.1474937991393807e-11,1.8919900521369403e-48,6.578498353133934e-66,1.1365960779921903e-77,7.558684015050201e-12,5.511031788976174e-69,9.303296044024254e-35,4.040378133767921e-90,2.7383991841412306e-83,1.4263347550937597e-52,1.5847043902251843e-67,4.529750071276993e-101,5.3085540375163664e-80,1.7807638263734514e-51,1.79295907558215e-18,2.0964517690732156e-23,6.2081515191693665e-96,9.207812079549415e-72,2.0641095910260982e-36,2.741115173467757e-133,5.494039419760781e-146,4.822890338620663e-48,1.8937708159587472e-48,5.424873087153512e-83,4.415553039051312e-93,1.4583321622444846e-87,2.5907297709081024e-105,4.568430833691978e-60,7.288740655506845e-95,1.3822200651313844e-157,4.152537763913973e-94,4.922560132235029e-77,5.922019306811467e-90,7.25327568771347e-80,3.808255640157398e-90,6.690784911291994e-57,9.632453792318176e-48,2.6876789649417904e-103,8.105440587229323e-107,1.6917028969883712e-126,2.1598327159552367e-139,1.1615452796071551e-92
9.844438631583069e-18,0.00053584454179025,0.1557,0.0,0.0015769904484214544,0.642399999988525,0.20189999998488264,2.2977875347844847e-61,2.901942375089209e-75,2.1180718421773494e-45,2.51044013069116e-93,7.314113995000273e-76,3.621702151787289e-99,2.294987804517978e-11,6.04724912906086e-47,4.210289531051654e-64,2.9063473274613984e-75,1.5117369497414096e-11,7.045859328284702e-67,7.442975375594242e-34,2.0655538575324173e-87,3.505748879208113e-81,4.564474418039219e-51,2.0279357986161154e-65,1.055232429658801e-100,2.7173293898568463e-77,1.1383379571613919e-49,3.5859185022668794e-18,8.381583315656176e-23,6.354258485590471e-93,1.1477576019868646e-69,3.2986293339527414e-35,2.2435029099379428e-129,1.7987064144889578e-141,3.0829594348149308e-46,6.058632508574038e-47,2.7801600859416315e-80,9.048188834906045e-90,1.4956109900641193e-84,2.123691258909083e-101,5.84588444820397e-58,3.595960238283851e-92,9.050687582321107e-153,9.67361978125826e-94,2.1439771181153976e-74,9.850846968496508e-87,3.712856972453334e-77,3.807560504279554e-90,2.1410774770486482e-55,7.705964759309513e-47,1.0995099513842542e-99,8.097897682709165e-107,4.2517411338776833e-125,2.0246063693181684e-137,5.954372053716106e-90
1.9688878306320503e-17,0.00053584454179025,0.1557,0.0,0.0015769904103542013,0.6423999999770501,0.20189999996976526,2.9342313446149946e-59,7.429788740349107e-73,4.2367610374564124e-45,1.2741550574635125e-90,3.7433702404615765e-73,7.415408674977304e-96,4.589975704435515e-11,1.9305746738055415e-45,2.6948822654764273e-62,7.436747504171592e-73,3.0234740058400293e-11,8.997600950298175e-65,5.9554558011460806e-33,1.054377932870656e-84,4.4892777352935657e-79,1.4608894553074888e-49,2.5947476830293074e-63,2.2541230119899247e-100,1.390731670105967e-74,7.268112862476563e-48,7.171837269011149e-18,3.349258281744461e-22,6.491977924053913e-90,1.4669156316098533e-67,5.265210937200649e-34,1.8343388335903423e-125,5.882635040833032e-137,1.968381697280824e-44,1.9378427865932637e-45,1.4229507208736582e-77,1.8519796348434426e-86,1.5309798746356982e-81,1.7387053841129137e-97,7.4783566929601035e-56,1.7887392691085802e-89,5.920020052517164e-148,2.0667012813250894e-93,1.000976310739443e-71,1.7835855906203807e-83,1.9003747511378353e-74,3.789816000665559e-90,6.852213857251233e-54,6.164772281793381e-46,4.49109788832811e-96,4.234946473747552e-107,1.2616183855184151e-120,2.377501262566628e-132,3.0495349530814105e-87
3.9377757655795365e-17,0.00053584454179025,0.1557,0.0,0.001576990334219701,0.6423999999541002,0.20189999993953053,3.738150407531564e-57,1.9030955365792115e-70,8.551978854829088e-45,6.531492338342082e-88,1.9157791715157628e-70,1.5190062273365556e-92,9.179951060910349e-11,6.148901915979352e-44,1.725697584955151e-60,1.9043246514257114e-70,6.046947956540826e-11,1.146319517633933e-62,4.7677858268314313e-32,5.365990599773542e-82,5.7531773037507456e-77,4.6781238686624903e-48,3.319844834599839e-61,3.3036844198226674e-100,7.117475952447863e-72,4.629627083023136e-46,1.4343674455998956e-17,1.3370107154425508e-21,6.619956199822296e-87,1.878763281770752e-65,8.38424167954778e-33,1.4974378779902241e-121,1.9208811954965673e-132,1.2537639859156775e-42,6.195198185853849e-44,7.283019517622261e-75,3.7897248119675295e-83,1.5671878995533482e-78,1.4231722309879072e-93,9.561087915753797e-54,8.695343836628024e-87,3.86617707626876e-143,3.1673152294587854e-93,4.873361649247002e-69,3.4106057548904175e-80,9.728317129794592e-72,1.658951379869801e-90,2.1939612664200754e-52,4.9318176697594174e-45,1.83000998049046e-92,-1.9755913296192272e-104,4.131641882235467e-116,3.1144077251677e-127,1.563372182665013e-84
5.906663700527023e-17,0.00053584454179025,0.1557,0.0,0.001576990258085207,0.6423999999311504,0.2018999999092958,2.4870340829523824e-56,1.4609969251217044e-69,1.323861415118639e-44,8.384127705551196e-87,1.667504237035873e-69,9.699084258528426e-92,1.376992597402278e-10,2.880592553505352e-43,9.855333221210368e-60,1.461887812115871e-69,9.070421745745189e-11,7.59382966986374e-62,1.416220388151995e-31,4.616309587189931e-81,3.869699536914093e-76,2.2389040601786153e-47,2.2319459988718269e-60,1.2344567645913854e-92,6.1950883923221e-71,2.6378868526001e-45,2.1515511296486067e-17,2.8372021356040767e-21,3.633895974543483e-86,1.2635082946891092e-64,3.1895050884225594e-32,8.117676413215996e-121,1.4254441567175503e-131,7.143646494854407e-42,2.906971421394808e-43,4.1646421584083306e-74,2.677812183422705e-82,1.0520068897336182e-77,1.2900701566410902e-92,6.367938369836918e-53,4.91070118415294e-86,3.2555796221532726e-142,1.1316753804024121e-85,4.188020258620565e-68,3.604861319960171e-79,8.468240986950668e-71,1.9511242232151482e-82,1.0499554994697663e-51,1.4641333187066314e-44,1.0532977488580198e-91,1.26604144673272e-96,3.547296004330747e-115,3.29678466762659e-126,8.99008964557204e-84
7.875551635474509e-17,0.00053584454179025,0.1557,0.0,0.001576990181950719,0.6423999999082005,0.20189999987906107,1.074153443079048e-55,7.476055022592215e-69,1.9234233313207717e-44,4.6345207484549146e-86,9.962312797205963e-69,1.127451978334311e-90,1.835990044377065e-10,8.964135380237568e-43,3.6772423035319646e-59,7.480422154099889e-69,1.2093895373453487e-10,3.369296345159412e-61,3.087866476058572e-31,2.690479323239755e-80,1.7812693681947032e-75,7.413268349579247e-47,1.0270269385629588e-59,5.6558348519351216e-92,3.7011845007574804e-70,1.030391904845503e-44,2.8687347790472496e-17,4.8337479094131805e-21,4.21812678240623e-85,5.815318460079507e-64,8.564006961212036e-32,1.669448857199203e-119,2.4730612960486874e-130,2.7903701192513633e-41,9.06717456796805e-43,3.5939253714697334e-73,2.6552182194151926e-81,8.777997461997384e-77,1.3128786860282037e-91,2.755144346231633e-52,4.345152951524572e-85,5.303037209330736e-141,5.184947832130174e-85,2.3944301182217957e-67,2.5778933377726973e-78,5.0596974334164406e-70,6.988257236635424e-82,3.4763854941753925e-51,3.190269292748492e-44,1.6727133705253895e-90,6.215292593196121e-96,7.415199211024683e-114,6.422808511954241e-125,7.918688132796642e-83
1.1813327505369481e-16,0.00053584454179025,0.1557,0.0,0.0015769900296817567,0.6423999998623008,0.2018999998185916,1.012657240454622e-54,1.0722570657359677e-67,4.699939502919099e-44,8.543423830354664e-85,2.3492987284670784e-67,1.0075007565012035e-88,2.7539848342708404e-10,4.402324613401433e-42,2.5205541886505143e-58,1.0728466338805205e-67,1.8140842249849536e-10,3.479700916197051e-60,8.97650009971018e-31,5.62773379448797e-79,2.1729088637573027e-74,4.331185112336266e-46,1.2522233839819375e-58,2.3979120403422175e-91,8.728081740100566e-69,8.597439917569185e-44,4.3031019965229576e-17,9.986341497448159e-21,2.9585305496555615e-83,7.092276271153378e-63,3.4506541889359925e-31,3.523169961095678e-117,8.749652661275087e-128,2.3282119232193355e-40,4.488299009960167e-42,1.236141189326949e-71,1.930903490941346e-79,3.3243259698846356e-75,1.6055019803583746e-89,2.6179695211303088e-51,1.794787563754907e-83,1.8815982648144377e-138,2.1982921751115397e-84,4.5494154267332385e-66,8.968838325887294e-77,1.1934746322023612e-68,1.61566622935174e-81,2.0309446016670627e-50,9.260366607528157e-44,2.586717632447417e-88,3.9184013632078934e-95,3.11988043486263e-111,3.926043826758619e-122,3.3011088700842698e-81
1.5751103375264454e-16,0.00053584454179025,0.1557,0.0,0.0015769898774128164,0.6423999998164011,0.20189999975812215,4.5200574488839144e-54,5.396609070978231e-67,1.3021712434107885e-43,5.187954899536162e-84,1.4698094191262412e-66,9.096659156882055e-88,3.6719794611214995e-10,1.3779750239460846e-41,9.574830594308286e-58,5.3994913743236084e-67,2.418778853236849e-10,1.5114879922293246e-59,1.9661445650867704e-30,3.2771610584246017e-78,1.0055733187203164e-73,1.4423883128594343e-45,5.791871847637892e-58,7.740063987864145e-91,5.4606153730332835e-68,3.372094965156074e-43,5.737469086578033e-17,1.69497406455646e-20,2.2372404757850655e-82,3.2817231921884775e-62,9.31896467140089e-31,3.9949075622603994e-116,1.188149367489273e-126,9.131580488711885e-40,1.4116959724253614e-41,7.731178042477084e-71,1.5288359114524254e-78,2.3132101336910536e-74,1.6790223265384644e-88,1.1727359123612946e-50,1.1700465012849434e-82,2.7789988073607645e-137,7.095740352732379e-84,2.624440030945012e-65,6.728665096049565e-76,7.467993537416498e-68,6.572538647094576e-81,6.76313613392017e-50,2.0251375439978453e-43,2.674627005331995e-87,2.2495763349910234e-94,4.671426419319897e-110,6.946235493196426e-121,2.1838161704221247e-80
1.9688879245159426e-16,0.00053584454179025,0.1557,0.0,0.0015769897251439007,0.6423999997705013,0.20189999969765268,1.5732326605702794e-53,2.206536288130827e-66,3.776186601105845e-43,2.478048406553937e-83,7.092095258721365e-66,6.653480421687708e-87,4.589973913281623e-10,3.5335504963235e-41,2.904317353221656e-57,2.20767406476451e-66,3.023473417859182e-10,5.316251525004446e-59,3.695800643158898e-30,1.498167121269416e-77,3.6891177367963536e-73,3.893942993197031e-45,2.1237307075832608e-57,2.521740570205101e-90,2.6348452998620276e-67,1.0564189151266552e-42,7.171836040111018e-17,2.5841714284761136e-20,1.433988211587043e-81,1.2037296498271416e-61,2.0869099460099774e-30,3.9501743612966477e-115,1.348092081737001e-125,2.8607224633678623e-39,3.6391923837384003e-41,4.074106809005189e-70,1.0280764528223071e-77,1.275660033467164e-73,1.348243083302384e-87,4.0993385672669294e-50,6.342918419931499e-82,3.2314907581292622e-136,2.3118168415853087e-83,1.2239663830149741e-64,3.9702167849302936e-75,3.60420029070679e-67,2.0988863851347315e-80,1.8257020236007445e-49,3.799433267802529e-43,2.3055410418372946e-86,9.331627339308015e-94,6.354857939998532e-109,1.0501477171347712e-119,1.1919538507815223e-79
2.756443098494937e-16,0.00053584454179025,0.1557,0.0,0.0015769894206061417,0.6423999996787019,0.20189999957671378,2.236699277606165e-52,5.656271954298408e-65,4.824920762636548e-42,1.2530027123649253e-81,3.647179760542135e-64,8.698921607406271e-85,6.425962282547404e-10,1.9733258236590372e-40,2.616724094857741e-56,5.658831409569595e-65,4.2328623522191573e-10,7.510436896885521e-58,1.0187168100663276e-29,6.71692906313279e-76,5.762471272500977e-72,2.3123309235771586e-44,3.3052135147216513e-56,7.905488481598209e-90,1.3549951176998514e-65,9.503976744130586e-42,1.0040569529035325e-16,4.9454976569234117e-20,8.511221757376097e-80,1.8780624310149417e-60,8.007505706309355e-30,1.2887716248309658e-112,3.0876840852224716e-122,2.5733961563229623e-38,2.0683655851486774e-40,1.436121055819745e-68,1.3818436659657834e-75,8.401724846475425e-72,9.703425659596778e-85,5.953902540530246e-49,2.148895731755491e-80,1.6576331003220318e-132,7.247617776186348e-83,5.595054405619691e-63,7.244559988401301e-73,1.8589573901239993e-65,2.7403196317388295e-80,1.0838491047316075e-48,1.0395938983712183e-42,4.669722601085708e-84,1.231155583442332e-93,6.866607418314572e-106,9.663203071131697e-116,4.549794464777777e-78
