Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(262),SX(259),SX(436),C2HOX(464),C2H6O(236),SX(357),OCCO(227),SX(387),SX(190),SX(495)
1.140741819879107e-21,0.0005485282325552088,0.1557,0.0,0.0016143185884054413,0.6423999999999986,0.20189999999999825,5.433383427021316e-117,1.1088071197125184e-139,1.7322844681167606e-48,1.0149812882357125e-157,1.653152093912231e-101,2.539394174900325e-127,2.6906480294683886e-15,1.0118411962228923e-96,1.225044434178107e-120,1.1029686476029077e-139,1.7723632249164873e-15,3.326327678711034e-124,1.9929996086424017e-45,3.2484095275059723e-152,1.1102657036401241e-137,3.4791278857619506e-65,3.4267877270245495e-83,2.7271229317021605e-187,8.128052296417471e-103,7.465741102032151e-17,3.304218323983292e-164,3.426540099404683e-83,1.011840065360154e-96,8.221684813249081e-117,1.1290808042339884e-102,1.7279272562308545e-190,2.9431054974207607e-207,1.7819342482505563e-105,1.8500495599650557e-110,2.716035313258752e-127,1.2540215497486646e-74,4.137880736447686e-58,4.1736136137039835e-107,2.19336063775432e-133,1.708756038590421e-120,6.922699533230446e-204,2.1468634017435258e-128,1.3433760440274706e-136,1.3398831674584195e-157,2.0100764250545488e-150,1.41174415846421e-119,5.50457587188927e-135,1.373356079360327e-112,1.1065604170622486e-137
2.2824747273515063e-21,0.0005485282325552088,0.1557,0.0,0.0016143185884008998,0.6423999999999972,0.20189999999999647,3.4829004086037444e-115,2.8443208843189516e-137,3.466073961835681e-48,5.201253850243828e-155,5.298382339567557e-100,2.934582097763242e-125,5.383633720106382e-15,1.6208195974186283e-95,7.852763908139839e-119,2.8293439889846775e-137,3.5462662962413896e-15,2.723850748166682e-122,1.5960160807113866e-44,7.520975074595551e-150,1.4240084374815848e-135,1.3926167370490821e-64,2.744407822376701e-82,7.000093082482139e-185,2.6050554719629757e-101,1.4937968512552252e-16,1.6959184880688756e-161,2.7440111412262803e-82,1.620815972983082e-95,5.270340018102448e-115,3.618724414761037e-101,3.548997918699923e-187,3.0264718754829755e-204,5.71113151632855e-104,1.4856881412471895e-109,3.483541811824699e-125,4.018875798794537e-73,3.3136605580846043e-57,1.3376507168385918e-105,2.7991882232876984e-131,1.0953445694367018e-118,7.11091008615814e-201,2.752391538799178e-126,3.4445774390623134e-134,1.7169108831014777e-155,1.2872875443111072e-148,2.2601929476163684e-118,1.7625943224160288e-133,4.401317970444943e-111,3.543265010634238e-136
4.565940542296305e-21,0.0005485282325552088,0.1557,0.0,0.0016143185883918166,0.6423999999999943,0.20189999999999292,2.231065504552507e-113,7.289633050348489e-135,6.933652949273441e-48,2.6655426401519527e-152,1.6969920598897566e-98,3.6573659536239415e-123,1.0769605101321736e-14,2.595088104632987e-94,5.030298988011277e-117,7.251249170337918e-135,7.094072438868165e-15,2.5027490122448266e-120,1.2774597380612226e-43,1.8827127666483897e-147,1.82476305804977e-133,5.574166878744704e-64,2.196956361662629e-81,1.7954287339869545e-182,8.343600438744183e-100,2.9882423333507964e-16,8.694690227238764e-159,2.1963210994423535e-81,2.595076496111644e-94,3.37608145245029e-113,1.1590229448982045e-99,7.279625141992582e-184,3.133196131667704e-201,1.8291894329770513e-102,1.2070654528320989e-108,4.4639045521292595e-123,1.2870021573085152e-71,2.652271490064043e-56,4.284293837530517e-104,3.582485427787367e-129,7.016523978704996e-117,7.297101981291349e-198,3.5262559745419237e-124,8.826138907892598e-132,2.1988370967201467e-153,8.241323989882044e-147,3.6174305883620364e-117,5.642109957853906e-132,1.4094752248888166e-109,1.1342082829599117e-134
9.132872172185901e-21,0.0005485282325552088,0.1557,0.0,0.0016143185883736502,0.6423999999999886,0.2018999999999858,1.4288297323120433e-111,1.8675899423693523e-132,1.386881092414864e-47,1.365825372648901e-149,5.433958572421027e-97,4.652088918744926e-121,2.1541547863509908e-14,4.154454352386127e-93,3.22152824255795e-115,1.8577560662091546e-132,1.418968472402961e-14,2.5735861605393163e-118,1.0222266030283071e-42,4.831222087570333e-145,2.3374987788353546e-131,2.23606687622154e-63,1.7585212111369513e-80,4.618562144230857e-180,2.671714360881288e-98,5.977133297508141e-16,4.455603472241397e-156,1.757501892601262e-80,4.154417180599826e-93,2.162128468745092e-111,3.7113213605003766e-98,1.492348670605366e-180,3.449874267377483e-198,5.857269545545212e-101,1.027672582937885e-107,5.718205011138029e-121,4.1199465102714816e-70,2.122354540669725e-55,1.3718788968815916e-102,4.587689544046416e-127,4.493555906552898e-115,7.510073950582265e-195,4.516611946518657e-122,2.2609976501728303e-129,2.8152740372559507e-151,5.275306249518406e-145,5.788786557997545e-116,1.805764523152052e-130,4.5120070730439434e-108,3.630048146057568e-133
1.8266735431965094e-20,0.0005485282325552088,0.1557,0.0,0.0016143185883373172,0.6423999999999773,0.20189999999997163,9.151630953281344e-110,4.785011360802569e-130,2.7739126873897755e-47,6.999070106551878e-147,1.740223824052118e-95,5.949174589630966e-119,4.308543338691612e-14,6.651965829704702e-92,2.0633834123800796e-113,4.75981567484245e-130,2.838090929398405e-14,2.89192353606387e-116,8.178848200674296e-42,1.2569855365243282e-142,2.9944959435362866e-129,9.138217670658396e-63,1.4078440729143327e-79,1.2204492142583833e-177,8.556158877005387e-97,1.1954915225687646e-15,2.283297066681657e-153,1.406179591068966e-79,6.651846787147099e-92,1.3848328783240634e-109,1.1885497868521006e-96,3.0592404869187244e-177,5.489328312236226e-195,1.875789175405028e-99,1.0382786396897733e-106,7.325408988863351e-119,1.3186292130673648e-68,1.6980985981704902e-54,4.393438894968358e-101,5.876688010067154e-125,2.8781148847500146e-113,7.945292574942043e-192,5.785759090189288e-120,5.792652631469145e-127,3.604039003051718e-149,3.376471011297921e-143,9.26277698816351e-115,5.778909659160623e-129,1.444112187256187e-106,1.161708518776867e-131
3.653446195152348e-20,0.0005485282325552088,0.1557,0.0,0.0016143185882646514,0.6423999999999546,0.20189999999994324,5.866482224624171e-108,1.2269661205830273e-127,5.547975877339085e-47,3.589493193003534e-144,5.577762642137676e-94,7.624322060394549e-117,8.617320442984796e-14,1.0660026117214044e-90,1.3226932080451083e-111,1.2205054768268699e-127,5.6763358432419164e-14,3.448133308848721e-114,6.54349273596554e-41,3.3311632910738186e-140,3.83926499808501e-127,4.273800008112057e-62,1.1281051305688378e-78,3.88929328252313e-175,2.7424191515031077e-95,2.391047908150591e-15,1.1710026784851911e-150,1.1250150181283653e-78,1.0659644562129188e-90,8.877032443914978e-108,3.809538571053057e-95,6.276081592694127e-174,2.1659800011467665e-191,6.012277500879175e-98,1.6352901534493252e-105,9.39195223171586e-117,4.2200072678332006e-67,1.358564869949022e-53,1.4081845737423823e-99,7.534401411977827e-123,1.8449614624762685e-111,1.018192336679364e-188,7.417655348710837e-118,1.4852938587070035e-124,4.613482968135854e-147,2.1610298243864555e-141,1.4821019818912953e-113,1.8493254254818378e-127,4.621591361480233e-105,3.717616691541548e-130
7.306991499064026e-20,0.0005485282325552088,0.1557,0.0,0.00161431858811932,0.642399999999909,0.20189999999988648,3.7864773284536244e-106,3.16770038003465e-125,1.109610225723565e-46,1.8535757531244577e-141,1.80025598296903e-92,9.842276522674539e-115,1.7234874650018934e-13,1.7199447358578078e-89,8.537217067963157e-110,3.151020714408313e-125,1.1352825670339433e-13,4.283839233632155e-112,5.234959863305246e-40,9.164578181738638e-138,4.956394765683165e-125,3.6884052135344364e-61,9.104481781238505e-78,2.5724416352260757e-172,8.851328824876652e-94,4.782160679097945e-15,6.0469414609318886e-148,9.0004111463707e-78,1.7198215865727194e-89,5.728719513947701e-106,1.2295523508333046e-93,1.2964226981199348e-170,1.5481014892654834e-187,1.9405000492446976e-96,4.606306130540637e-104,1.2124754407343982e-114,1.3504650892409266e-65,1.0868862934299885e-52,4.545003504979233e-98,9.726684496790334e-121,1.1908161794261926e-109,2.729551372119954e-185,9.574824304851078e-116,3.834379039426701e-122,5.9054633903006715e-145,1.3830890795412206e-139,2.371411312027099e-112,5.917965177718547e-126,1.4789793115880003e-103,1.1896622315174162e-128
1.461408210688738e-19,0.0005485282325552088,0.1557,0.0,0.0016143185878286568,0.6423999999998181,0.20189999999977296,2.672748250667588e-104,8.940900148820107e-123,2.2192355017020566e-46,1.0472499524968463e-138,6.362197119986534e-91,1.3904867995216215e-112,3.44699830578783e-13,3.0309432469023575e-88,6.026075585895963e-108,8.893821441634987e-123,2.2705805322176436e-13,5.933047701750462e-110,4.188034160358526e-39,2.907467645979081e-135,7.001895216713431e-123,7.807834455260997e-60,8.066263049398092e-77,4.242558079862063e-169,3.128137511090524e-92,9.564386220127461e-15,3.416456868565803e-145,7.200503572026034e-77,3.030508026475035e-88,4.0359098051249096e-104,4.345346375297377e-92,2.929958575430299e-167,1.3716991106704245e-183,6.857897924374156e-95,1.886671780929196e-102,1.7128574525831677e-112,4.3215871380958865e-64,8.695227937117868e-52,1.606244227677317e-96,1.3740866089494606e-118,8.405568120791285e-108,1.8135080057866255e-181,1.3508113840505196e-113,1.0815480108502844e-119,7.559206663930515e-143,8.851995346342482e-138,3.794339414065091e-111,1.8937894110386933e-124,4.732883081987287e-102,3.8070006651530805e-127
2.922826332253409e-19,0.0005485282325552088,0.1557,0.0,0.0016143185872473306,0.6423999999996362,0.2018999999995459,4.1668847233441205e-102,5.564519133209597e-120,4.438486053655782e-46,1.3100380645826895e-135,4.998123481687038e-89,4.3520596365852375e-110,6.894019984876141e-13,1.1715235891928473e-86,9.394259264938911e-106,5.535218904955304e-120,4.541176461641833e-13,1.8384354552099234e-107,3.3504538345987587e-38,2.2156160250773072e-132,2.1918447706225674e-120,2.3387230790169374e-58,1.609677686571627e-75,1.9439396832306655e-165,2.4576004011778576e-90,1.9128837298725713e-14,4.273754306622747e-142,5.761196640857145e-76,1.1711816611404132e-86,6.221037297777107e-102,3.4138926625735233e-90,1.4658600156149796e-163,2.7322653365054795e-179,5.387861764116819e-93,9.32936861546119e-101,5.36182389995484e-110,1.3829226948436492e-62,6.956237382297939e-51,1.2619350583913543e-94,4.301328935830669e-116,1.3104480640438982e-105,3.331731018269344e-177,4.1955441783869215e-111,6.705451319984718e-117,9.677561462319224e-141,5.666768658858557e-136,6.072076166315132e-110,6.061225905450297e-123,1.514731215604594e-100,1.2184612988040742e-125
5.845662575382751e-19,0.0005485282325552088,0.1557,0.0,0.0016143185860846782,0.6423999999992723,0.20189999999909178,2.769493487557224e-99,1.4774964098715905e-116,8.87698715755102e-46,6.978809219088719e-132,1.66913208346232e-86,5.798309446995514e-107,1.3788063333118504e-12,1.9366919133283732e-84,6.243604523666634e-103,1.4697165825470794e-116,9.082368316717366e-13,2.4376690992736526e-104,2.680373667402564e-37,8.02270887470442e-129,2.9208702928931084e-117,7.420032369793038e-57,1.357184223752683e-73,4.006311817212268e-161,8.207499858936329e-88,3.825773944207912e-14,2.2767061300254167e-138,4.618506320385174e-75,1.9355499966821795e-84,4.1048729021548166e-99,1.140117294532651e-87,3.1236449786437956e-159,2.324977498508067e-174,1.7993516599938316e-90,5.145006180661763e-99,7.145116425604271e-107,4.42536988255189e-61,5.565011913063846e-50,4.214408276088169e-92,5.731858315884743e-113,8.709782227935174e-103,2.749208776339004e-172,5.563296487540453e-108,1.7760895345665763e-113,1.2421898412468617e-138,3.6632749919658674e-134,9.743482041257968e-109,1.9450496010973615e-121,4.856897309665407e-99,3.910046746808835e-124
1.1691335061641435e-18,0.0005485282325552088,0.1557,0.0,0.0016143185837593733,0.6423999999985447,0.20189999999818353,2.7384443574780204e-96,5.842988549536787e-113,1.775398936531873e-45,5.521645403006093e-128,8.256143097227982e-84,1.1469055419257663e-103,2.757614998986619e-12,4.787665616154973e-82,6.173584392328202e-100,5.812221993912266e-113,1.8164752011777047e-12,4.8100807853130895e-101,2.1443031692728942e-36,4.854430032079362e-125,5.7778430465114164e-114,2.3718602760649066e-55,1.6799254411802727e-71,1.2633885669454133e-156,4.059746963140594e-85,7.651554367341353e-14,1.8013336989550903e-134,3.816732581360319e-74,4.782017253146058e-82,4.055883909428055e-96,5.639462719879101e-85,9.889574397882793e-155,2.9438091167379175e-169,8.900289020134775e-88,3.0360466088995916e-97,1.4133551800151629e-103,1.41611700348086e-59,4.452018323918083e-49,2.0846092421185832e-89,1.1338006757187145e-109,8.612080974422366e-100,3.468254029819042e-167,1.099901257592575e-104,7.022022379846572e-110,1.660762789234751e-136,4.5513245357686585e-132,1.630951268178402e-107,6.503184855633502e-120,1.6039948077435503e-97,1.307306342072355e-122
2.3382680034158805e-18,0.0005485282325552088,0.1557,0.0,0.0016143185791087636,0.6423999999970894,0.20189999999636707,2.797513621378581e-93,2.3875908969438334e-109,3.5507993781598325e-45,4.512897392866039e-124,4.217252155822135e-81,2.343318686791757e-100,5.5152323144413366e-12,1.2241328776013778e-79,6.306750203981473e-97,2.375018896193158e-109,3.6329519341530876e-12,9.81580787741867e-98,1.7154442222855997e-35,3.3572333434163613e-121,1.1805768595035422e-110,7.588941098593174e-54,2.1454091575823428e-69,4.128908781264892e-152,2.0737262492480427e-82,1.5303115191459277e-13,1.4722485506023124e-130,4.613852094094132e-73,1.2212476818161771e-79,4.1431725301641976e-93,2.8806495015478264e-82,3.235776588765236e-150,3.852532292255723e-164,4.5462836397084246e-85,1.8782966735574414e-95,2.887732149351273e-100,4.531545866661024e-58,3.561618161420389e-48,1.0648221103226265e-86,2.316552355512421e-106,8.79773473879006e-97,4.534032496084462e-162,2.247173365910365e-101,2.8692706908190077e-106,3.574776896341797e-134,1.7596461816806223e-128,4.452407584209225e-106,3.5095019057235723e-118,7.681499708661356e-96,7.054995670229056e-121
4.676536997919354e-18,0.0005485282325552088,0.1557,0.0,0.0016143185698075443,0.6423999999941787,0.2018999999927341,2.8637656485550227e-90,9.776539180649046e-106,7.101600264386169e-45,3.6962140575606325e-120,2.1585684501509896e-78,4.797657280238266e-97,1.1030466881771465e-11,3.140185445136554e-77,6.456111148680524e-94,9.725060084935678e-106,7.265905375957639e-12,2.0084253272357992e-94,1.3723560409362395e-34,2.4992861726061364e-117,2.417330068742542e-107,2.4284219623779274e-52,2.7452888467672715e-67,2.6721243466813496e-147,1.0614210287606174e-79,3.060623675109928e-13,1.205820935449908e-126,2.3664838435008714e-71,3.1254177740577125e-77,4.2412828030685245e-90,1.4744401275627917e-79,1.0949840957046484e-145,5.445128753968756e-159,2.3269803076012458e-82,3.0746878516686884e-94,5.912249210299891e-97,1.4500732284340803e-56,2.8492959058837597e-47,5.450209648442867e-84,4.742831855537914e-103,9.005857456345768e-94,1.1566298770850793e-156,4.600603367268691e-98,1.1748421235829158e-102,4.574909873077378e-133,1.42382823372215e-124,4.45240305254626e-106,1.0398434920139405e-117,1.5507359427506207e-93,2.090351147750259e-120
9.353074986926302e-18,0.0005485282325552088,0.1557,0.0,0.0016143185512051063,0.6423999999883574,0.2018999999854682,2.9315379861599797e-87,4.003164668058666e-102,1.4203202134248345e-44,3.027589584687133e-116,1.1048265525902691e-75,9.82239292713907e-94,2.206093576211427e-11,8.074044759271144e-75,6.608901350869751e-91,3.982085581839989e-102,1.4531812162981884e-11,4.110651286371524e-91,1.0978850793689866e-33,1.943871988620025e-113,4.950121008808469e-104,7.770936459828877e-51,3.5128230831465723e-65,8.752105184667597e-143,5.432703035308607e-77,6.121247951599597e-13,9.876947980133775e-123,2.7459575172880375e-69,7.998458786378949e-75,4.341659748877738e-87,7.546687040622744e-77,3.7075918455964216e-141,7.353469499089124e-154,1.1910248455917936e-79,1.3578511096561624e-91,1.2104333478913954e-93,4.640092000140523e-55,2.27943723673546e-46,2.7895956440191147e-81,9.71013944002783e-100,9.218515705655903e-91,1.5161752860793247e-151,9.418237409381948e-95,4.810213431620694e-99,5.622549614648277e-132,1.1660050412065478e-120,4.450082844095001e-106,2.4169138709603542e-117,7.177459009425017e-91,4.858610910993896e-120
1.8706150964940196e-17,0.0005485282325552088,0.1557,0.0,0.0016143185140002315,0.6423999999767148,0.20189999997093638,2.999993821865923e-84,1.638659715212976e-98,2.8406409000502016e-44,2.479677978661876e-112,5.653133905840448e-73,2.0103518678823876e-90,4.41218725055281e-11,2.0849868687058247e-72,6.763236036498814e-88,1.630031077710149e-98,2.9063625350690962e-11,8.411991551375611e-88,8.783081323460873e-33,1.5485445008244992e-109,1.0135708002015776e-100,2.486699280235114e-49,4.493566631043692e-63,2.865303577049097e-138,2.7797845424352046e-74,1.2242496362825603e-12,8.089490432037759e-119,3.492174493238774e-67,2.0463111660007796e-72,4.44305592223861e-84,3.861476084991018e-74,1.2931904437879237e-136,1.0205245975078602e-148,6.094185369224508e-77,6.910578115869122e-89,2.4773980208507524e-90,1.484737544009801e-53,1.8235499323191363e-45,1.4273680277255202e-78,1.9873737673934057e-96,9.432821119625686e-88,1.9876617392999565e-146,1.9273390250154115e-91,1.968715018951228e-95,4.080557290227983e-128,9.545864398074514e-117,3.262133697440048e-106,4.450454636914396e-117,3.6504627126301966e-88,8.917157168928422e-120
3.7412302920967985e-17,0.0005485282325552088,0.1557,0.0,0.0016143184395904873,0.6423999999534297,0.20189999994187277,3.0681110456382427e-81,6.703481933868476e-95,5.681292281963874e-44,2.0304981942813205e-108,2.8907507396480617e-70,4.111995568741165e-87,8.824374192325317e-11,5.429718770364653e-70,6.916814690781796e-85,6.66818279312634e-95,5.81272501807516e-11,1.7204659921299636e-84,7.02646485741744e-32,1.2481936057802167e-105,2.0749203055324032e-97,7.957436969841175e-48,5.744497517644413e-61,9.37212699284922e-134,1.4214530126548061e-71,2.448499261826434e-12,6.624128060192485e-115,4.468171599478492e-65,5.2319474748288294e-70,4.543962647261377e-81,1.9745966759334496e-71,4.7495231403853736e-132,1.4859251816743235e-143,3.1162792773605538e-74,3.536909926617051e-86,5.067299924805224e-87,4.750570814352427e-52,1.4588399039973784e-44,7.298883210269973e-76,4.0649830321915275e-93,9.645036055491215e-85,2.6062670068514043e-141,3.9409974043583223e-88,8.051206154364544e-92,1.3344095026283755e-123,7.810087857276328e-113,-6.049701876779369e-104,-6.246701663638188e-115,1.8682535386440105e-85,-1.4964135091942946e-117
5.611845487699577e-17,0.0005485282325552088,0.1557,0.0,0.0016143183651807494,0.6423999999301445,0.20189999991280916,2.9740770332153313e-80,7.836647576522811e-94,8.521974691862684e-44,2.5779826524458132e-107,2.5155384792228597e-69,4.398299060178518e-86,1.3236560727185498e-10,4.1979483680786237e-69,6.704825293858795e-84,7.795381255063324e-94,8.719087346545483e-11,1.8402487264989742e-83,2.085981683921719e-31,1.5824923695572754e-104,2.2197452840969345e-96,3.8069807382425783e-47,3.8608925279753714e-60,9.093923070942704e-133,1.2369519449129015e-70,3.672748830668984e-12,8.410196462653145e-114,3.004124547194e-64,4.025846966556592e-69,4.401785067178779e-80,1.7183022220816512e-70,6.04942692768145e-131,2.1569002775733364e-142,2.7117929960487833e-73,2.04291208111953e-85,5.420136715646309e-86,2.272649400767981e-51,4.33093081823925e-44,6.351503151058745e-75,4.348025298651591e-92,9.349035993017481e-84,3.065903857695625e-140,4.21220210471476e-87,9.408276393803941e-91,1.3284000246218277e-120,9.896131907140568e-112,4.073918763421717e-96,5.0426609138108564e-107,1.6262012071620992e-84,1.0137037015472445e-109
7.482460683302356e-17,0.0005485282325552088,0.1557,0.0,0.0016143182907710169,0.6423999999068594,0.20189999988374555,1.890508215449541e-79,6.145478525871035e-93,1.13627371748226e-43,2.277074840092596e-106,1.502477414183883e-68,3.250210294779361e-85,1.764874685513128e-10,2.1165615600086144e-68,4.262004791734633e-83,6.113117503841177e-93,1.1625449520480077e-10,1.3598723789180513e-82,4.545244096430116e-31,1.3953316842327248e-103,1.6405053446377922e-95,1.2599792127908745e-46,1.7759716118087051e-59,1.4079049086596596e-131,7.38804981512966e-70,4.896998342810216e-12,7.428540120784335e-113,1.3822077656869155e-63,2.0137689119078865e-68,2.828123696230562e-79,1.0263067852022306e-69,7.346641225003813e-130,2.866379888485437e-141,1.6196957114093817e-72,1.793144231108237e-84,4.005306383581197e-85,7.521402383277892e-51,9.436869884634759e-44,3.7936160823109485e-74,3.213049221634233e-91,5.9426581907139446e-83,4.706948793967755e-139,2.8481389861189723e-86,6.757970868150909e-90,1.1860178048164409e-119,8.756910682044772e-111,1.999325663381917e-95,2.9790138026439344e-106,9.715086838620668e-84,5.988578799609767e-109
1.1223691074507914e-16,0.0005485282325552088,0.1557,0.0,0.001614318141951565,0.642399999860289,0.2018999998256183,4.650307854326595e-78,2.637415293762256e-91,1.704486225554877e-43,1.470616132053914e-104,3.540121922472148e-67,1.3284069658341116e-83,2.647311815601152e-10,2.921852418671682e-67,1.0483760376981018e-81,2.6235271051473403e-91,1.7438173505663403e-10,5.557814465700274e-81,1.3193440097641381e-30,8.974863265734152e-102,6.705572408420171e-94,7.351574715020667e-46,2.1629817376616578e-58,4.331401963926313e-129,1.740764744126278e-68,7.345497234018167e-12,4.797616047481926e-111,1.6838938091554817e-62,2.679652969651727e-67,7.188596056081608e-78,2.4181781798622476e-68,1.436681525750208e-127,7.829652393506914e-139,3.8163100839825644e-71,7.439805826196665e-83,1.6370103809536329e-83,4.388243153277008e-50,2.739231928518663e-43,8.938477922503288e-73,1.3132063621759633e-89,1.461751981210018e-81,1.9614250197349992e-136,7.349953040109579e-85,1.837502435169136e-88,2.970372591316053e-118,5.711752255297674e-109,1.258331054410795e-94,2.577756627451069e-105,2.2896960445890678e-82,5.181942467870209e-108
1.4964921465713472e-16,0.0005485282325552088,0.1557,0.0,0.0016143179931321341,0.6423999998137188,0.20189999976749104,3.2506590850849112e-77,2.2729455851667198e-90,2.2728513083383274e-43,1.5294281420810735e-103,2.213627463428715e-66,1.091183809601266e-82,3.529748796050176e-10,1.5569122931267948e-66,7.328363046491838e-81,2.260976574659689e-90,2.3250896922563833e-10,4.565275352891447e-80,2.8852562854562646e-30,9.322075296389934e-101,5.508657720715988e-93,2.4459574909677867e-45,9.997155171580435e-58,6.816444227744295e-128,1.0884948962937164e-67,9.793995916715185e-12,4.9894799155082905e-110,7.786440853135619e-62,1.4054655018397402e-66,4.851040307215284e-77,1.5120815866531512e-67,2.1806527610959532e-126,1.3895510309023626e-137,2.386326057786419e-70,4.914304734218034e-82,1.344675553887766e-82,1.4599408781196963e-49,5.990390739449848e-43,5.589199657650957e-72,1.0786951092756454e-88,1.0217476357749564e-80,3.616000769895558e-135,5.604064721189083e-84,1.503352850463296e-87,1.703982118028308e-117,5.9519596682098916e-108,7.218892418260822e-94,1.3414469004653699e-104,1.4320383400863374e-81,2.6966425155469596e-107
1.870615185691903e-16,0.0005485282325552088,0.1557,0.0,0.0016143178443127255,0.6423999997671485,0.20189999970936384,1.69438737443955e-76,1.5710533322927782e-89,2.8415541092458697e-43,1.2404167963254832e-102,1.0674036876731462e-65,6.887329890409738e-82,4.412185616170276e-10,6.379975653833495e-66,3.819868449690746e-80,1.5627803638563356e-89,2.90636197305898e-10,2.8814867215394683e-79,5.413132942501809e-30,7.550332350379177e-100,3.4776552845463407e-92,6.595193745760395e-45,3.662594650808415e-57,9.194096776708378e-127,5.248685632462726e-67,1.2242494376007654e-11,4.0466333780236946e-109,2.8537487220740402e-61,5.649702424185984e-66,2.5773874581069447e-76,7.29122551554424e-67,3.038520843108497e-125,2.1404367304961174e-136,1.1506780050584835e-69,2.676244866744168e-81,8.48729449265146e-82,3.9363153831527845e-49,1.1238787212576206e-42,2.6950919833521177e-71,6.808480336036116e-88,5.3255656067440425e-80,5.585358838044387e-134,3.1569138348880653e-83,9.10695732134017e-87,1.0155154229533329e-116,4.8459553180552606e-107,2.992160119539938e-93,5.951555569899966e-104,6.907936966399197e-81,1.196405976263253e-106
2.618861263933014e-16,0.0005485282325552088,0.1557,0.0,0.0016143175466739768,0.6423999996740077,0.20189999959310942,1.5613005822946453e-74,6.387039915998023e-87,3.982281911389837e-43,1.345143924277629e-99,5.4425066825641954e-64,1.4535609192799342e-79,6.177058765343373e-10,1.8147956063556496e-64,3.519850175262206e-78,6.353404442459186e-87,4.0689063481772916e-10,6.081296663793702e-77,1.481131428656676e-29,8.1125069414077e-97,7.355653380301205e-90,3.888103790150376e-44,5.654741984755806e-56,1.7779021495271828e-123,2.6762139716127006e-65,1.7139490610346173e-11,4.38829257601301e-106,4.418255940216334e-60,1.4424342590550962e-64,2.3529212790817168e-74,3.71774638553988e-65,1.1421563704675391e-121,6.567718850647815e-132,5.867086679960147e-68,1.004948387791402e-79,1.7912492003528874e-79,2.3199961768564408e-48,3.075136179217408e-42,1.3741737261670984e-69,1.4369200942041287e-85,4.904798061891746e-78,9.278965600915399e-130,5.381707435260234e-81,2.9432254425469846e-84,1.6619667782619366e-113,5.1751204276915986e-104,3.947602285993981e-93,2.089503539587979e-103,3.533032455520246e-79,4.197325738339137e-106
3.367107342174126e-16,0.0005485282325552088,0.1557,0.0,0.001614317249035319,0.6423999995808672,0.20189999947685497,1.3048655706195963e-73,6.769103244271671e-86,5.131315984809108e-43,1.5618712558198905e-98,3.880681465654052e-63,1.3574602311681088e-78,7.941931263314796e-10,1.1515331728333008e-63,2.9417388146028297e-77,6.733455188730354e-86,5.231450475999529e-10,5.679231094289037e-76,3.122404553300677e-29,9.405727259862907e-96,6.873545785020956e-89,1.3114086856913758e-43,2.875273833969519e-55,2.2586756692050848e-122,1.9082262204933593e-64,2.2036485937320857e-11,5.095328423034371e-105,2.2498495513596942e-59,8.860256189423522e-64,1.9526249314094374e-73,2.6508921235197964e-64,1.5242112620528576e-120,1.0240570888920309e-130,4.183414747476763e-67,7.215749537918458e-79,1.672823470684657e-78,7.823634934845164e-48,6.482759746513599e-42,9.798279206553663e-69,1.341916520037373e-84,4.098532898227343e-77,1.3922326336036882e-128,5.178215655929754e-80,3.2124387094087453e-83,2.3695594196155803e-112,6.003155167797369e-103,4.66274249139655e-91,1.565087383050941e-101,2.521974926889881e-78,3.1458911487085864e-104
4.863599498656349e-16,0.0005485282325552088,0.1557,0.0,0.0016143166537582756,0.6423999993945861,0.20189999924434623,9.887217095358176e-72,1.5064538660681438e-83,7.509916410053975e-43,5.922477831981848e-96,1.7176720798221243e-61,1.71128299680112e-76,1.1471674305858728e-09,3.6079341776617674e-62,2.2290316379638034e-75,1.4985195655010264e-83,7.556537989860399e-10,7.159510633494138e-74,9.524297710087198e-29,3.52731728706136e-93,8.699286539390035e-87,8.97129791974248e-43,4.784271872571908e-54,1.94824763815021e-119,8.446214739793533e-63,3.183047386956265e-11,1.9321076845663926e-102,3.764292969499073e-58,2.432695580972759e-62,1.4819190916208809e-71,1.1733869405291915e-62,1.9138888117035867e-117,4.006247849265753e-127,1.8516556736697064e-65,2.835897195776718e-77,2.1088559735827873e-76,5.349228366895306e-47,1.9774418318495658e-41,4.336884885798965e-67,1.6916661225722167e-82,3.1026435638645274e-75,3.828508455868073e-125,6.82101138645927e-78,7.472945806241798e-81,2.718121107823967e-109,2.2624997710275646e-100,2.8980679823280353e-89,1.934425595927075e-99,1.1227233023000438e-76,3.8878674572230214e-102
