Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(48),CH2O2X(49),CH3OX(44),CH3X(50),CH4(39),CH4X(236),CH3O2X(47),CH4O2(169),H(23),HCO(31),OCHCO(260),SX(257),CH2OX(167),CHOX(166),SX(186),C2H6O(234),SX(408),SX(460),C2H4O(229),SX(525)
4.0407289199672883e-10,0.002725616131494464,0.0915567593028733,0.0,0.00700827515173239,0.45060690221790023,2.927831813904837e-38,0.4569006123186563,1.8851979554127323e-18,3.991944087874169e-27,6.212958877537688e-14,2.9496049332858262e-27,-4.0569048078935095e-40,0.00015497392565890883,1.1239725022510529e-19,1.5257120065882207e-21,4.90194917475473e-19,2.4877157922066013e-18,2.2306832969349028e-11,1.599717182869733e-21,2.567444904188606e-24,9.635508639793385e-16,3.1834834665135897e-25,3.417733514294084e-30,9.669030769892763e-32,1.1163003298593883e-28,0.0008582391753056057,1.7737619929045348e-19,1.0365759637888911e-29,-9.826287817093815e-31,9.037312406132973e-26,-9.312209983393805e-22,5.558696001800133e-26,5.403042588036435e-25,1.0268061121798956e-23,2.0043886324930398e-38,1.8368021132193306e-82,1.6114457488090468e-24,1.040451826314995e-31,9.407374540605593e-31,-5.999957023795175e-39,-8.441741423467304e-39,-9.751193657368552e-41,-9.402907200547354e-48,-4.8559212136070564e-36,-4.143695443732261e-34
4.0544439822939757e-10,0.002725616131494464,0.0915567593028733,0.0,0.007005905082070994,0.45060450798171403,2.951453297705432e-38,0.45690061231858564,1.8931854459315308e-18,4.0378505849290046e-27,6.238057610345759e-14,2.9952674313582565e-27,-4.056903877318135e-40,0.00015492559246910515,1.1311433095110985e-19,1.5256725474374614e-21,4.905428504581236e-19,2.4967561327071808e-18,2.237719110631544e-11,1.6118377163777675e-21,2.5721070789930065e-24,9.635458641992894e-16,3.2198423840091283e-25,3.456851287339951e-30,9.705645046062294e-32,1.1334436860623696e-28,0.0008606575780864497,1.7803830394709222e-19,1.0492833563206592e-29,-9.593447362259773e-31,8.571284496970238e-26,-9.312163356498029e-22,5.579755983169614e-26,5.44654531999854e-25,1.0308443163437916e-23,2.027560075698873e-38,1.8731238516901152e-82,1.624343209171135e-24,1.047298796989075e-31,9.469184888710211e-31,-5.99973879888788e-39,-8.482923923522662e-39,-9.750832845490545e-41,-9.445490959532354e-48,-4.870300754192777e-36,-4.143540465345865e-34
4.068159044620663e-10,0.002725616131494464,0.0915567593028733,0.0,0.0070035379575094665,0.45060211665679906,2.975169998697032e-38,0.4569006123185151,1.901174522443874e-18,4.084090704324229e-27,6.263148377886614e-14,3.041437293174831e-27,-4.056902933179808e-40,0.00015487719162223464,1.1383342621681202e-19,1.5256343502515871e-21,4.908863957341184e-19,2.5057956466524918e-18,2.2447518636290452e-11,1.6239988666912297e-21,2.576765422594244e-24,9.635408529541598e-16,3.2564622902373783e-25,3.496248481914018e-30,9.742227143367157e-32,1.1507748004686974e-28,0.0008630731034245178,1.7869976614653165e-19,1.0620918690839816e-29,-9.366076119480543e-31,8.105259011756871e-26,-9.312116729568884e-22,5.60079556240172e-26,5.490201248335824e-25,1.0348809319312644e-23,2.0509064887739728e-38,1.9100153530115897e-82,1.6372850988229557e-24,1.0541635629859879e-31,9.531161756952713e-31,-5.999519015952025e-39,-8.524092027823163e-39,-9.750472053653852e-41,-9.488031736106602e-48,-4.884679727459855e-36,-4.143385496793633e-34
4.0955891692740373e-10,0.002725616131494464,0.0915567593028733,0.0,0.006998812517750038,0.45059734272083984,3.0228889312400346e-38,0.45690061231837403,1.9171572930832125e-18,4.177575556927927e-27,6.313305973954632e-14,3.1353126143798615e-27,-4.056901003399342e-40,0.0001547801989423212,1.1527765155339614e-19,1.5255616241887335e-21,4.915604750414853e-19,2.52387219772913e-18,2.2588082007358965e-11,1.6484427434781592e-21,2.586070775144275e-24,9.635307973774721e-16,3.3304878654752694e-25,3.575884107483064e-30,9.815294961793094e-32,1.1860051323952122e-28,0.0008678955357232977,1.8002076572100804e-19,1.0880136556287312e-29,-2.880681551203959e-33,7.173215311692403e-26,-9.312023484501728e-22,5.642813597693484e-26,5.577971644968462e-25,1.0429493916877088e-23,2.09812655262192e-38,1.9855339512793938e-82,1.6633018254323242e-24,1.0679463628995272e-31,9.655613804432536e-31,-5.999075823930636e-39,-8.606384983888462e-39,-9.749750530020141e-41,-9.572984531177639e-48,-4.913435972181228e-36,-4.1430755891660535e-34
4.120276281462074e-10,0.002725616131494464,0.0915567593028733,0.0,0.006994569629781839,0.4505930560853386,3.066161309507696e-38,0.4569006123182472,1.9315468612165293e-18,4.262862289636901e-27,6.358420464669294e-14,3.221569514072406e-27,-4.056899218154737e-40,0.00015469270362421383,1.1658432201030608e-19,1.5255001972578144e-21,4.921525189194469e-19,2.540138274122016e-18,2.2714484696149955e-11,1.6705804552950964e-21,2.594432882057053e-24,9.635217113701145e-16,3.3980104614000022e-25,3.648519228057589e-30,9.8809463531934e-32,1.218366689095418e-28,0.0008722259188832016,1.8120747463266174e-19,1.1116926024646245e-29,1.4429985864075763e-32,6.334384271291277e-26,-9.311939555596954e-22,5.680560266317119e-26,5.657486309416887e-25,1.0502055588854895e-23,2.141228837924837e-38,2.0555156332626054e-82,1.686867975679518e-24,1.0804114474312577e-31,9.768187022133532e-31,-5.998674168618525e-39,-8.680399253370264e-39,-9.749101227081923e-41,-9.649295527687338e-48,-4.9393146525717916e-36,-4.142796705873734e-34
4.144963393650111e-10,0.002725616131494464,0.0915567593028733,0.0,0.006990336185127651,0.450588778805903,3.1097417199652836e-38,0.45690061231812046,1.9459410304561205e-18,4.349244460190443e-27,6.403508992454878e-14,3.3095229589204146e-27,-4.056897385755885e-40,0.0001546050338096377,1.1789748541818486e-19,1.5254424199110661e-21,4.9273092905952025e-19,2.5564016838594678e-18,2.284078873006129e-11,1.6928487028015696e-21,2.602783173185854e-24,9.63512593107773e-16,3.466389477476239e-25,3.722071171229562e-30,9.94649412246591e-32,1.2513554051218626e-28,0.0008765470332256617,1.823921122444486e-19,1.1357046092587054e-29,-6.949483646537537e-31,5.495561084058464e-26,-9.311855619306639e-22,5.718241166744098e-26,5.737493274684311e-25,1.0574565589895945e-23,2.1849070508889437e-38,2.127446876825784e-82,1.7105767601784225e-24,1.0929337320402607e-31,9.881294939131149e-31,-5.998271124508113e-39,-8.754366647084985e-39,-9.748451988759784e-41,-9.725468017082342e-48,-4.9651914954439596e-36,-4.1425178543587854e-34
4.1696505058381475e-10,0.002725616131494464,0.0915567593028733,0.0,0.006986112148146905,0.4505845108546211,3.153629985123013e-38,0.45690061231799384,1.9603396051116048e-18,4.436727459050443e-27,6.448571507723252e-14,3.399192831334211e-27,-4.0568955049603884e-40,0.0001545172049559527,1.1921712904796829e-19,1.5253881399525866e-21,4.932959181123499e-19,2.5726624314160065e-18,2.296699429972681e-11,1.7152470900527703e-21,2.611121858058986e-24,9.6350344428814e-16,3.53562892928846e-25,3.79654420667594e-30,1.001193851800721e-31,1.2849783744210114e-28,0.0008808588989338871,1.8357468265142487e-19,1.1600517023348587e-29,3.903047171534081e-31,4.6567457475568777e-26,-9.311771700833473e-22,5.755856432146558e-26,5.817991037016519e-25,1.064702385857959e-23,2.2291645569966117e-38,2.2013674133541343e-82,1.7344276905455874e-24,1.105513046998056e-31,9.994935768450496e-31,-5.99786747019628e-39,-8.828287091522271e-39,-9.74780281494664e-41,-9.801502296527342e-48,-4.991066501042356e-36,-4.142239034591333e-34
4.1943376180261843e-10,0.002725616131494464,0.0915567593028733,0.0,0.006981897483930661,0.4505802522039749,3.197825927167827e-38,0.4569006123178672,1.9747423926639395e-18,4.525316650635303e-27,6.493607965375592e-14,3.490599081746757e-27,-4.056893574501551e-40,0.00015442923184481947,1.205432402145952e-19,1.5253372116324821e-21,4.938476956144932e-19,2.5889205213724037e-18,2.309310159509509e-11,1.7377752225509004e-21,2.6194491386792995e-24,9.63494266538307e-16,3.6057328101707095e-25,3.871942581200586e-30,1.0077279792914983e-31,1.3192427100935746e-28,0.0008851615361351553,1.84755190074585e-19,1.184735902536474e-29,4.591611549225841e-31,3.8179382641826173e-26,-9.311687772056848e-22,5.793406199591774e-26,5.89897810193148e-25,1.0719430340684647e-23,2.2740047113018406e-38,2.277317478722013e-82,1.7584202813151832e-24,1.1181492234076327e-31,1.0109107735444592e-30,-5.997463621593399e-39,-8.902160520416207e-39,-9.747153705540381e-41,-9.877398670620146e-48,-5.0169396696194375e-36,-4.141960246539867e-34
4.219024730214221e-10,0.002725616131494464,0.0915567593028733,0.0,0.0069776921582718286,0.45057600282682503,3.2423293679934097e-38,0.45690061231774076,1.989149203718894e-18,4.61501737346347e-27,6.538618324605907e-14,3.5837617280077084e-27,-4.056891593094761e-40,0.00015434112861133838,1.2187580627688585e-19,1.5252894953685589e-21,4.943864680308783e-19,2.6051759584112134e-18,2.3219110805442857e-11,1.760432707255415e-21,2.627765209806432e-24,9.6348506141778e-16,3.6767050913316068e-25,3.948270518790927e-30,1.0142518204695868e-31,1.3541555441384432e-28,0.0008894549649014602,1.8593363885445024e-19,1.2097592252795773e-29,-8.987351141251389e-31,2.9791386339135364e-26,-9.311603828862455e-22,5.830890609840832e-26,5.9804529841341525e-25,1.0791784988871569e-23,2.3194308584688662e-38,2.3553378155593083e-82,1.7825540499125546e-24,1.130842093183712e-31,1.0223809077645947e-30,-5.997060007678608e-39,-8.975986874426929e-39,-9.746504660440615e-41,-9.953157450612852e-48,-5.042811001435704e-36,-4.141681490178008e-34
4.243711842402258e-10,0.002725616131494464,0.0915567593028733,0.0,0.006973496137636672,0.4505717626963956,3.2871401292288715e-38,0.4569006123176144,2.0035598519611617e-18,4.7058349402957654e-27,6.58360254871312e-14,3.678700854779693e-27,-4.056889559422366e-40,0.00015425290877190827,1.2321481463742059e-19,1.5252448574804072e-21,4.949124387968063e-19,2.621428747312478e-18,2.3345022119387906e-11,1.783219152592499e-21,2.6360702592324252e-24,9.63475830421356e-16,3.748549721978353e-25,4.025532220690258e-30,1.0207654014992365e-31,1.389724027197748e-28,0.0008937392052501354,1.8711003344493873e-19,1.2351236806052448e-29,3.3453300829833965e-31,2.1403468524239238e-26,-9.311519911418255e-22,5.86830980715628e-26,6.0624142074313445e-25,1.0864087762378491e-23,2.365446332811025e-38,2.4354696755018636e-82,1.806828516627795e-24,1.1435914890365684e-31,1.0339038044617694e-30,-5.996656650960401e-39,-9.049766100836171e-39,-9.74585567954411e-41,-1.002877895360979e-47,-5.068680496752786e-36,-4.141402765469195e-34
4.2683989545902945e-10,0.002725616131494464,0.0915567593028733,0.0,0.006969309389137559,0.45056753178626124,3.332258032266191e-38,0.4569006123174882,2.0179741541090834e-18,4.797774638276639e-27,6.628560604921198e-14,3.7754366129368356e-27,-4.056887472143432e-40,0.00015416458525088756,1.24560252742417e-19,1.5252031699350402e-21,4.954258083595068e-19,2.6376788929496316e-18,2.3470835724901424e-11,1.806134168463796e-21,2.6443644680475143e-24,9.634665749818768e-16,3.821270629439872e-25,4.103731865482883e-30,1.0272687489323635e-31,1.4259553283030672e-28,0.0008980142771444564,1.882843784074999e-19,1.260831273231323e-29,8.227396035964183e-31,1.3015629225540093e-26,-9.311435986351552e-22,5.90566393911818e-26,6.144860304646725e-25,1.0936338626730305e-23,2.4120544583298393e-38,2.5177548214276268e-82,1.831243204589373e-24,1.1563972444575421e-31,1.0454792897805387e-30,-5.996253546833678e-39,-9.123498153255795e-39,-9.745206762747216e-41,-1.0104263503289152e-47,-5.094548155835993e-36,-4.14112407237694e-34
4.293086066778331e-10,0.002725616131494464,0.0915567593028733,0.0,0.006965131880506894,0.45056331007033346,3.377682898286425e-38,0.45690061231736195,2.0323919298699995e-18,4.890841729074355e-27,6.673492464207186e-14,3.873989218965657e-27,-4.056885329912132e-40,0.00015407617040607435,1.2591210808160742e-19,1.525164310104066e-21,4.959267742192353e-19,2.6539264002855683e-18,2.359655180931989e-11,1.8291773662544323e-21,2.65264801089009e-24,9.63457296472861e-16,3.894871719289031e-25,4.182873609151503e-30,1.0337618896833196e-31,1.4628566346228097e-28,0.0009022802004942181,1.8945667840550934e-19,1.2868840026034455e-29,-1.249918043819427e-30,4.627868458238479e-27,-9.311352035493753e-22,5.942953156448425e-26,6.227789817536112e-25,1.1008537553460532e-23,2.45925854875433e-38,2.6022355296789907e-82,1.855797639737855e-24,1.1692591937018991e-31,1.057107191039362e-30,-5.99585126924165e-39,-9.197182991349222e-39,-9.744557909953236e-41,-1.0179611429269698e-47,-5.12041397896047e-36,-4.140845410883866e-34
4.317773178966368e-10,0.002725616131494464,0.0915567593028733,0.0,0.006960963580072193,0.4505590975228475,3.423414548284769e-38,0.4569006123172359,2.046813001896207e-18,4.985041449020146e-27,6.718398101136668e-14,3.974378954368319e-27,-4.056883131340352e-40,0.00015398767605308237,1.2727036818811531e-19,1.5251281605315465e-21,4.964155309699196e-19,2.670171274368889e-18,2.3722170559356412e-11,1.852348358840365e-21,2.66092105619177e-24,9.634479962110205e-16,3.969356875464037e-25,4.26296158514707e-30,1.0402448510054234e-31,1.5004351512107864e-28,0.0009065369951562928,1.9062693819890844e-19,1.313283862945365e-29,1.5202572181405562e-31,-3.759813838987438e-27,-9.311268119188146e-22,5.980177612842766e-26,6.311201296703087e-25,1.108068451984521e-23,2.5070619075805257e-38,2.688954592270368e-82,1.8804913507997273e-24,1.1821771717744412e-31,1.0687873367162998e-30,-5.995449679674294e-39,-9.270820580564931e-39,-9.7439091210692e-41,-1.0254823065392277e-47,-5.1462779663994684e-36,-4.140566780953646e-34
4.342460291154405e-10,0.002725616131494464,0.0915567593028733,0.0,0.006956804456732217,0.4505548941183504,3.469452803094521e-38,0.45690061231710993,2.0612371957415223e-18,5.0803790092464146e-27,6.763277493706284e-14,4.0766261650682965e-27,-4.056880875006868e-40,0.00015389911348866287,1.2863502063833157e-19,1.5250946087119223e-21,4.96892270339351e-19,2.6864135203302985e-18,2.384769216111169e-11,1.8756467605950867e-21,2.669183766415798e-24,9.634386754586668e-16,4.044729960389017e-25,4.3439999044849535e-30,1.0467176604689138e-31,1.5386981007559782e-28,0.0009107846809351665,1.9179516263907604e-19,1.3400328433086115e-29,1.4623409497412184e-30,-1.214741763596904e-26,-9.311184201761902e-22,6.017337464810229e-26,6.395093301515033e-25,1.1152779508648182e-23,2.555467828111137e-38,2.7779553190810106e-82,1.9053238692613577e-24,1.1951510144184083e-31,1.0805195564346896e-30,-5.995048298595319e-39,-9.344410891881382e-39,-9.743260396001002e-41,-1.0329898751353944e-47,-5.172140118426125e-36,-4.140288182540613e-34
4.3671474033424415e-10,0.002725616131494464,0.0915567593028733,0.0,0.006952654479934139,0.4505506998316894,3.515797483409999e-38,0.4569006123169841,2.07566433981843e-18,5.176859595824014e-27,6.808130623192972e-14,4.180751260818555e-27,-4.056878559504806e-40,0.00015381049351302325,1.3000605305179e-19,1.525063546877655e-21,4.973571812289296e-19,2.7026531433791578e-18,2.397311680008451e-11,1.8990721873957286e-21,2.6774362982783236e-24,9.63429335426015e-16,4.120994815093838e-25,4.425992655803272e-30,1.0531803459390918e-31,1.5776527233335376e-28,0.0009150232775834592,1.9296135666392202e-19,1.3671329276214818e-29,-1.6387402409332123e-30,-2.0534942893444192e-26,-9.311100240006864e-22,6.054432871519535e-26,6.479464400019699e-25,1.1224822507877322e-23,2.6044795934954015e-38,2.8692815400338606e-82,1.9302947293431236e-24,1.2081805581008135e-31,1.0923036809493936e-30,-5.994647973937816e-39,-9.417953901562853e-39,-9.74261173465827e-41,-1.0404838832718634e-47,-5.198000435328091e-36,-4.1400096156385985e-34
4.391834515530478e-10,0.002725616131494464,0.0915567593028733,0.0,0.006948513619651692,0.450546514638001,3.5624484098084485e-38,0.45690061231685825,2.0900942653558295e-18,5.274488369898652e-27,6.852957474009712e-14,4.286774714612279e-27,-4.056876183375678e-40,0.0001537218264511797,1.3138345309104267e-19,1.5250348717962308e-21,4.978104497529514e-19,2.7188901488001845e-18,2.4098444661181787e-11,1.922624256628576e-21,2.6856788029660435e-24,9.634199772733885e-16,4.198155259333182e-25,4.508943905427599e-30,1.0596329355560889e-31,1.617306276157044e-28,0.0009192528048024217,1.9412552529319406e-19,1.3945860947373716e-29,-3.208277458800231e-31,-2.892238969980557e-26,-9.311016322215148e-22,6.091463994652299e-26,6.564313168862343e-25,1.129681351055122e-23,2.654100476769075e-38,2.962977607260567e-82,1.9554034679737184e-24,1.2212656399993852e-31,1.1041395421331545e-30,-5.994248588361605e-39,-9.491449590925789e-39,-9.741963136952711e-41,-1.047964365722468e-47,-5.2238589173870387e-36,-4.139731080213603e-34
4.416521627718515e-10,0.002725616131494464,0.0915567593028733,0.0,0.00694438184636426,0.4505423385126994,3.609405402770993e-38,0.45690061231673257,2.1045268063573543e-18,5.373270467826468e-27,6.897758033567469e-14,4.394717062096249e-27,-4.056873745106146e-40,0.0001536331221733828,1.3276720846153473e-19,1.52500848457596e-21,4.982522592774478e-19,2.735124541950288e-18,2.4223675928728284e-11,1.9463025871940285e-21,2.693911426351642e-24,9.63410602113325e-16,4.2762150917049375e-25,4.592857697481689e-30,1.0660754577162858e-31,1.657666033332044e-28,0.0009234732822424199,1.952876736239897e-19,1.422394318482462e-29,2.4610518302662858e-30,-3.730975803157036e-26,-9.310932418825806e-22,6.128430998262693e-26,6.649638193203507e-25,1.1368752514475938e-23,2.704333740894545e-38,3.059088397252349e-82,1.980649624764654e-24,1.2344060979946739e-31,1.1160269729627751e-30,-5.993848978363853e-39,-9.564897946115231e-39,-9.741314602794075e-41,-1.0554313577626122e-47,-5.249715564876996e-36,-4.139452576200688e-34
4.4412087399065517e-10,0.002725616131494464,0.0915567593028733,0.0,0.006940259131036872,0.45053817143146724,3.656668282702648e-38,0.456900612316607,2.1189617995602775e-18,5.473211001308811e-27,6.942532292143083e-14,4.504598900986922e-27,-4.056871243231393e-40,0.00015354439011465746,1.3415730691147864e-19,1.5249842904802683e-21,4.98682790458571e-19,2.7513563282555446e-18,2.43488107864759e-11,1.9701067995110244e-21,2.7021343091892557e-24,9.634012110125935e-16,4.355178089767892e-25,4.677738053949798e-30,1.0725079410533386e-31,1.6987392856108982e-28,0.000927684729503398,1.964478068264635e-19,1.4505595677027547e-29,-1.986771757102065e-30,-4.569704780632326e-26,-9.310848442892003e-22,6.165334048643319e-26,6.735438066637494e-25,1.1440639522031406e-23,2.7551826388010696e-38,3.157659312996842e-82,2.0060327419849962e-24,1.247601770658003e-31,1.127965807505907e-30,-5.99345053284614e-39,-9.638298957890922e-39,-9.74066613209836e-41,-1.0628848953645625e-47,-5.275570378097046e-36,-4.139174103610107e-34
4.4658958520945885e-10,0.002725616131494464,0.0915567593028733,0.0,0.006936145445101064,0.4505340133702455,3.70423686995146e-38,0.45690061231648155,2.133399084394978e-18,5.574315057526252e-27,6.987280242752845e-14,4.616440890489231e-27,-4.0568686762312585e-40,0.00015345563929349728,1.355537362317283e-19,1.524962198750192e-21,4.991022212805318e-19,2.7675855132082925e-18,2.4473849417612568e-11,1.994036515520956e-21,2.7103475873059516e-24,9.63391804994126e-16,4.43504801015881e-25,4.7635889747289185e-30,1.0789304144205893e-31,1.7405333401489496e-28,0.0009318871661353286,1.9760593013972204e-19,1.479083806310482e-29,-1.3424247599356804e-30,-5.408425914519766e-26,-9.310764517620292e-22,6.202173314196967e-26,6.8217113911115975e-25,1.1512474539966978e-23,2.8066504134251196e-38,3.2587362861012845e-82,2.03155236453631e-24,1.2608524972387602e-31,1.1399558809081676e-30,-5.993053548367633e-39,-9.711652621422601e-39,-9.74001772478561e-41,-1.0703250144531738e-47,-5.301423357339287e-36,-4.138895662421139e-34
