Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(51),H2X(50),COX(60),CHOX2(61),SX(53),CH3OX(46),CH3X(55),CH4(41),CH2OX2(52),CHX(32),SX(406),SX(420),C2HOX(418),C2H4O(376),CH2X(63),SX(57),CH4X(383),SX(56),CH2OX(176)
1.6615578330143187e-08,0.0028149649241145727,0.1557,0.0,0.005778813797520492,0.6423307142219317,0.19953292040661008,2.0753103447335005e-14,4.343322735114005e-16,1.3617075026044447e-10,9.22735317678778e-21,8.56525899080485e-12,1.4246980494562844e-16,0.00013854851283836596,8.68008431511259e-15,3.6370133767795115e-20,7.876729219537793e-18,0.002367057020352974,4.438665402237263e-18,2.208983162034481e-08,5.242313655429104e-29,4.171197735342715e-28,3.163092131552453e-10,1.935844122414899e-16,6.431915359681207e-32,4.804632354788645e-13,3.0524940168709027e-12,4.4662611001775943e-13,1.3368281721548349e-11,4.708706061231961e-15,2.240944920634882e-23,3.413946210541884e-14,3.300292261203714e-23,1.045173183769415e-14,2.1111853368696066e-15,2.828285883530691e-13,2.969598785621599e-16,3.717212524257744e-16,4.9396026013233425e-14,2.064630334425313e-12,7.17169989807171e-15,1.0409342892919516e-24,6.672268357715794e-13,2.3066490648711197e-19,1.975392075839023e-18
1.6730087591167527e-08,0.0028149649241145727,0.1557,0.0,0.005778809917663741,0.6423307141707243,0.199532916428554,2.110847129676567e-14,4.473563134878982e-16,1.3719862949214587e-10,9.582452115825565e-21,8.749986975056035e-12,1.4674502064147857e-16,0.00013854841586055243,8.807794060252903e-15,3.721570904363766e-20,8.061784272568875e-18,0.002367060805273872,4.528039509434648e-18,2.2277071534920706e-08,5.34794953461869e-29,4.292689688905805e-28,3.2089182833361803e-10,1.964230845842778e-16,6.580499469333578e-32,4.908130507917806e-13,3.085544358681513e-12,4.495989166405173e-13,1.3368294189578512e-11,4.710222644516323e-15,2.3240007017915732e-23,3.468066102138423e-14,3.323271124813117e-23,1.0746349015509607e-14,2.112014753599998e-15,2.797253564369555e-13,2.964673768742534e-16,3.711090210417696e-16,4.9314257190517075e-14,2.0868716895897185e-12,7.115438143658708e-15,1.0649669164731337e-24,6.814799497312659e-13,2.391824584829043e-19,1.9921364961432797e-18
1.6844596852191867e-08,0.0028149649241145727,0.1557,0.0,0.005778806303711065,0.6423307141158672,0.1995329127230269,2.1467660719350386e-14,4.606833220868587e-16,1.3822743304789415e-10,9.948848415963918e-21,8.937416996615242e-12,1.5111932574113613e-16,0.00013854832551096012,8.936515307245549e-15,3.80756000622978e-20,8.250007726148982e-18,0.002367064317039705,4.61855286294495e-18,2.2464898581174647e-08,5.454934623722742e-29,4.417038817514624e-28,3.2550924984649897e-10,1.9928417934311396e-16,6.731562863879218e-32,5.013140779791664e-13,3.118808244238303e-12,4.525718098437908e-13,1.3368305729902262e-11,4.711743881122273e-15,2.4098032360482556e-23,3.522659721644998e-14,3.346407906157917e-23,1.1047237365970855e-14,2.112846464736436e-15,2.76665581335522e-13,2.959712920959035e-16,3.7049231097831355e-16,4.923186229051208e-14,2.1090759451682597e-12,7.0598674219606836e-15,1.089400142351628e-24,6.959390625189292e-13,2.479545618881764e-19,2.0089334232720353e-18
1.6959106113216208e-08,0.0028149649241145727,0.1557,0.0,0.005778802936763356,0.642330714057594,0.19953290927065837,2.183069621689437e-14,4.743184317287157e-16,1.3925716394726652e-10,1.0326832180388645e-20,9.127570352957124e-12,1.5559439138477763e-16,0.00013854824131833226,9.06625051671705e-15,3.894997560646288e-20,8.441437313091244e-18,0.0023670675750161246,4.710211392505892e-18,2.26533173982381e-08,5.56327600735857e-29,4.544299295962851e-28,3.301615445682517e-10,2.0216775325114046e-16,6.885133985776188e-32,5.11967507765502e-13,3.1522873301245795e-12,4.555447900375352e-13,1.3368316408199682e-11,4.713269815521425e-15,2.4984324672260896e-23,3.577728439573588e-14,3.3697024252789286e-23,1.1354487195018088e-14,2.1136804843268208e-15,2.7364936194956576e-13,2.954725560330432e-16,3.698722841453196e-16,4.914899767797207e-14,2.131242869275775e-12,7.004979146393265e-15,1.1142385553171355e-24,7.106057556633896e-13,2.5698709437726426e-19,2.0257832719141485e-18
1.7073615374240548e-08,0.0028149649241145727,0.1557,0.0,0.0057787997992623345,0.6423307139961209,0.1995329060534522,2.2197602481472004e-14,4.882668353425977e-16,1.4028782523216586e-10,1.0716699464310865e-20,9.32046839506768e-12,1.6017190840982237e-16,0.00013854816284484614,9.19700218651038e-15,3.983900611347102e-20,8.636111137729579e-18,0.002367070597194511,4.8030210206882034e-18,2.284233263331233e-08,5.672980763039592e-29,4.6745261834054765e-28,3.348487803035729e-10,2.0507386381385772e-16,7.04124154082691e-32,5.227745338777817e-13,3.185983277174575e-12,4.585178576245341e-13,1.3368326285488759e-11,4.7148004917539714e-15,2.5899703215317955e-23,3.633273638690617e-14,3.3931545589944977e-23,1.1668189499467634e-14,2.114516826665209e-15,2.7067673714883527e-13,2.949720559081412e-16,3.69250046869512e-16,4.9065812288265466e-14,2.1533722979328008e-12,6.950764708563612e-15,1.1394867860512056e-24,7.254816142185932e-13,2.662860323989271e-19,2.0426864574907386e-18
1.7188124635264888e-08,0.0028149649241145727,0.1557,0.0,0.0057787968748954244,0.642330713931649,0.19953290305468918,2.2568404395899093e-14,5.025337869600243e-16,1.4131941996696273e-10,1.111875237677193e-20,9.51613252818901e-12,1.6485358754404036e-16,0.00013854808968374066,9.3287728515393e-15,4.074286369420785e-20,8.834067680131398e-18,0.0023670734002894708,4.896987663435654e-18,2.3031948941779572e-08,5.784055961823264e-29,4.8077754373510475e-28,3.395710257879503e-10,2.0800256930958914e-16,7.199914501095562e-32,5.337363530873636e-13,3.219897750520267e-12,4.614910130010684e-13,1.3368335418455915e-11,4.716335953465311e-15,2.684500747990439e-23,3.6892967140476605e-14,3.416764238427244e-23,1.1988435968556398e-14,2.1153555062775213e-15,2.6774768897882513e-13,2.9447063488041373e-16,3.6862665054279754e-16,4.8982447711673596e-14,2.1754641317572906e-12,6.897215482696199e-15,1.1651495079931183e-24,7.405682268214084e-13,2.7585745233820567e-19,2.059643396164593e-18
1.7302633896289228e-08,0.0028149649241145727,0.1557,0.0,0.005778794148507367,0.6423307138643646,0.19953290025883602,2.2943127034210572e-14,5.171246023153418e-16,1.4235195123863036e-10,1.1533299184077447e-20,9.714584212563e-12,1.696411596008979e-16,0.00013854802145711278,9.461565083651704e-15,4.1661722152239784e-20,9.035345800346365e-18,0.0023670759998294265,4.992117230600435e-18,2.3222170987315423e-08,5.896508668951798e-29,4.944103928111502e-28,3.44328350688107e-10,2.109539287896418e-16,7.361182107843029e-32,5.448541652517555e-13,3.2540324196388924e-12,4.644642565575362e-13,1.336834385976402e-11,4.7178762439398916e-15,2.7821097595676936e-23,3.745799073011776e-14,3.4405314466058363e-23,1.2315318985511544e-14,2.1161965379081134e-15,2.648621458129171e-13,2.9396909265161713e-16,3.680030923772616e-16,4.8899038291052826e-14,2.1975183326980283e-12,6.844322830284791e-15,1.1912314378114403e-24,7.558671857492869e-13,2.857075316896742e-19,2.0766545048493604e-18
1.741714315731357e-08,0.0028149649241145727,0.1557,0.0,0.005778791606018103,0.6423307137944408,0.19953289765146157,2.332179566214376e-14,5.320446594529538e-16,1.4338542215687417e-10,1.1960654414883704e-20,9.915844964174138e-12,1.7453637567712813e-16,0.00013854795781386946,9.595381491502767e-15,4.259575700272276e-20,9.239984742691356e-18,0.0023670784102407826,5.088415626474039e-18,2.341300344200221e-08,6.010345944472324e-29,5.083569453168572e-28,3.491208256024361e-10,2.139280020765941e-16,7.525073874487108e-32,5.561291733563519e-13,3.288388958401114e-12,4.674375886790296e-13,1.3368351658337641e-11,4.719421406132596e-15,2.882885474992372e-23,3.8027821352954706e-14,3.464456216115685e-23,1.2648931629145305e-14,2.1170399365071706e-15,2.6201998544498934e-13,2.9346818613943197e-16,3.6738031624440506e-16,4.881571123196008e-14,2.219534920815546e-12,6.792078104928548e-15,1.2177373358824882e-24,7.713800869777967e-13,2.9584255024221036e-19,2.093720201219261e-18
1.753165241833791e-08,0.0028149649241145727,0.1557,0.0,0.005778789234346457,0.6423307137220383,0.19953289521915848,2.3704435737627225e-14,5.472993993414014e-16,1.4441983585425593e-10,1.2401138966961978e-20,1.0119936355491528e-11,1.7954100735255418e-16,0.0001385478984278254,9.730224720437766e-15,4.354514549176398e-20,9.448024140072011e-18,0.002367080644926139,5.185888750313738e-18,2.3604450986443356e-08,6.125574843869753e-29,5.226230751751652e-28,3.5394852206142557e-10,2.169248497651386e-16,7.691619589588488e-32,5.675625835561266e-13,3.3229690451197832e-12,4.704110097458723e-13,1.336835885962793e-11,4.7209714826983646e-15,2.9869181612905083e-23,3.8602473329864135e-14,3.4885386268469516e-23,1.2989367675474887e-14,2.117885717219354e-15,2.5922103811810155e-13,2.9296863021791065e-16,3.6675921359814986e-16,4.873258672433069e-14,2.2415139711158406e-12,6.740472657313898e-15,1.2446720067660329e-24,7.871085302380421e-13,3.062688912754174e-19,2.1108409037189576e-18
1.764616167936225e-08,0.0028149649241145727,0.1557,0.0,0.005778787021339265,0.6423307136473064,0.19953289294947046,2.4091072911275316e-14,5.628943264943603e-16,1.4545519548631257e-10,1.2855080215670712e-20,1.0326880016210262e-11,1.8465684689222032e-16,0.0001385478429959351,9.866097452384026e-15,4.45100666161446e-20,9.659504018341971e-18,0.0023670827163369385,5.284542496864763e-18,2.379651830987865e-08,6.242202418696284e-29,5.372147520081752e-28,3.5881151252807616e-10,2.1994453322303397e-16,7.860849319848894e-32,5.791556052172841e-13,3.3577743625992813e-12,4.733845201341176e-13,1.3368365505859959e-11,4.7225265160194935e-15,3.0943002770424955e-23,3.9181961105768694e-14,3.5127788038241255e-23,1.333672159936743e-14,2.1187338953730863e-15,2.5646508948528543e-13,2.9247109852984943e-16,3.661406244874276e-16,4.864977807477595e-14,2.263455610441755e-12,6.689497840306531e-15,1.272040299686387e-24,8.030541190739762e-13,3.1699304276783314e-19,2.128017031573034e-18
1.776067094038659e-08,0.0028149649241145727,0.1557,0.0,0.005778784955705515,0.6423307135703832,0.199532890830825,2.448173302688843e-14,5.788350095986099e-16,1.4649150423167048e-10,1.332281212415976e-20,1.053669763399224e-11,1.898857074508036e-16,0.0001385477912366512,1.0003002405751489e-14,4.549070114267462e-20,9.874464800700775e-18,0.0023670846360409636,5.384382756878307e-18,2.3989210110300205e-08,6.360235717173229e-29,5.521380426398157e-28,3.637098703983166e-10,2.2298711458915195e-16,8.032793413134483e-32,5.909094509588848e-13,3.392806598185385e-12,4.763581202160118e-13,1.3368371636261407e-11,4.724086548230841e-15,3.205126516374916e-23,3.97662992499293e-14,3.537176915072991e-23,1.3691088576209982e-14,2.11958448647039e-15,2.537518834988531e-13,2.9197622434953646e-16,3.655253386315187e-16,4.8567391848614775e-14,2.285360014426545e-12,6.639145014118894e-15,1.299847109022838e-24,8.19218460899622e-13,3.2802159861706172e-19,2.1452490047960007e-18
1.787518020141093e-08,0.0028149649241145727,0.1557,0.0,0.0057787830269551725,0.6423307134913966,0.19953288885247042,2.487644212195907e-14,5.951270821490395e-16,1.475287652921558e-10,1.3804675355332127e-20,1.0749410955206568e-11,1.9522942327932742e-16,0.00013854774288839852,1.0140942335341949e-14,4.648723162801669e-20,1.009294731213092e-17,0.002367086414785034,5.485415417625479e-18,2.4182531094569324e-08,6.479681784809064e-29,5.6739911260827415e-28,3.6864367000141406e-10,2.260526567745736e-16,8.207482501535574e-32,6.028253366944406e-13,3.42806744381564e-12,4.793318103604263e-13,1.336837728727453e-11,4.725651621243806e-15,3.319493853698682e-23,4.03555024562356e-14,3.561733169586821e-23,1.405256448360445e-14,2.120437506177878e-15,2.5108112522499466e-13,2.9148460149352877e-16,3.6491409655547657e-16,4.8485528020728e-14,2.3072274045137705e-12,6.589405551520001e-15,1.3280973747956906e-24,8.356031670562084e-13,3.393612598719618e-19,2.162537244202582e-18
1.798968946243527e-08,0.0028149649241145727,0.1557,0.0,0.005778781225342349,0.6423307134104664,0.19953288700441774,2.527522642818383e-14,6.117762430907544e-16,1.4856698189290044e-10,1.430101738559564e-20,1.096504178566968e-11,2.0068984993426172e-16,0.00013854769770815776,1.0279920032267024e-14,4.7499842439057504e-20,1.031499278387449e-17,0.002367088062553265,5.587646363407279e-18,2.437648597853391e-08,6.600547665020888e-29,5.830042277792156e-28,3.7361298660038513e-10,2.2914122346456186e-16,8.384947504431566e-32,6.149044816734978e-13,3.4635585960701984e-12,4.823055909332584e-13,1.3368382492754891e-11,4.727221776768475e-15,3.437501589205358e-23,4.0949585543495184e-14,3.586447815383441e-23,1.4421245903087475e-14,2.1212929703183094e-15,2.484524835808213e-13,2.9099678529072846e-16,3.6430759079937227e-16,4.8404280134323916e-14,2.3290580450472156e-12,6.540270843057102e-15,1.35679608315673e-24,8.522098528692336e-13,3.510188359770262e-19,2.179882171417413e-18
1.810419872345961e-08,0.0028149649241145727,0.1557,0.0,0.005778779541812485,0.6423307133277023,0.19953288527738666,2.5678112371981147e-14,6.287882574683387e-16,1.4960615728244466e-10,1.481219262042932e-20,1.1183611991385234e-11,2.0626886448896164e-16,0.00013854765547014766,1.0419938323874446e-14,4.8528719772739476e-20,1.0540642857950388e-17,0.002367089588621187,5.691081476060748e-18,2.4571079487146532e-08,6.722840399718455e-29,5.989597559207649e-28,3.7861789639240813e-10,2.322528791162531e-16,8.565219631576034e-32,6.271481085232068e-13,3.4992817562231053e-12,4.852794622978033e-13,1.3368387284154791e-11,4.7287970563337875e-15,3.559251395133706e-23,4.154856345572153e-14,3.611321137583946e-23,1.4797230121875243e-14,2.1221508948623136e-15,2.4586559399138984e-13,2.905132935867702e-16,3.637064671702274e-16,4.8323735466802255e-14,2.350852240434174e-12,6.491732302262122e-15,1.3859482668923909e-24,8.690401377054658e-13,3.6300124602908994e-19,2.197284208885225e-18
1.821870798448395e-08,0.0028149649241145727,0.1557,0.0,0.0057787779679533005,0.642330713243207,0.1995328836627551,2.6085126575015134e-14,6.461689570823501e-16,1.5064629473283664e-10,1.5338562511789252e-20,1.1405143499283979e-11,2.119683657474498e-16,0.0001385476159646024,1.0561000073682309e-14,4.9574051676328406e-20,1.0769939591712539e-17,0.0023670910016060274,5.795726635461355e-18,2.4766316354583132e-08,6.846567029907141e-29,6.152721682620272e-28,3.8365847650923624e-10,2.353876889597981e-16,8.748330386235257e-32,6.395574432898868e-13,3.5352386302939977e-12,4.882534248151013e-13,1.3368391690692651e-11,4.7303775013070256e-15,3.6848473628187637e-23,4.215245126242123e-14,3.636353456589454e-23,1.5180615134633103e-14,2.1230112959212932e-15,2.4332006096461733e-13,2.9003460777699e-16,3.6311132602984175e-16,4.8243975201882546e-14,2.372610332385027e-12,6.443781370817783e-15,1.415559005920838e-24,8.860956450298896e-13,3.7531552004650764e-19,2.2147437798815346e-18
