Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(49),H2X(48),COX(58),CHOX2(59),SX(51),CH3OX(44),CH2OX2(50),CHO3X(91),H(23),HCO(31)
2.9742453574521465e-10,0.0027344314106420324,0.1557,0.0,0.007836006501261369,0.6422859637076628,0.2019,0.0,0.0,6.894934303999078e-18,0.0,5.061579830994149e-18,3.837607514795024e-31,0.00019477769584851448,0.0,0.0,0.0,-1.1849774517026897e-18,0.0,-5.861403860684661e-18,0.0,0.0,-5.472371275210024e-18,-7.125334085530592e-23,0.0,4.0994396464584896e-19,0.0,1.6647444411953515e-05,4.965667153395493e-22,2.5479776515921754e-21,0.0,-7.516672393025233e-24,1.493441019368147e-19,0.0,1.0738265502155785e-23,7.271312607761474e-28
2.9788206752261855e-10,0.0027344314106420324,0.1557,0.0,0.007835967860172008,0.642285926609529,0.2019,0.0,0.0,7.386625777947544e-18,0.0,5.060828897328347e-18,3.8376179400216684e-31,0.00019478078175953084,0.0,0.0,0.0,-1.2020300495409204e-18,0.0,-5.8656033347963876e-18,0.0,0.0,-5.471510961620655e-18,-6.233352691181935e-23,0.0,4.0988324250380676e-19,0.0,1.6682999590331752e-05,-1.413257892984169e-22,-1.5749585803729615e-21,0.0,-6.250528088267385e-24,-3.1639564305792064e-19,0.0,1.0758624264336923e-23,7.297954823791002e-28
2.9833959930002245e-10,0.0027344314106420324,0.1557,0.0,0.00783592925965667,0.6422858895312268,0.2019,0.0,0.0,7.065698630094701e-18,0.0,5.060558704761144e-18,3.837600210535312e-31,0.00019478382618578647,0.0,0.0,0.0,-1.174993678679611e-18,0.0,-5.766488760089266e-18,0.0,0.0,-5.4711579700553634e-18,-6.53873182198707e-23,0.0,4.098614561524109e-19,0.0,1.6718555679366668e-05,-6.69887204814487e-23,-4.339786711485047e-22,0.0,-4.986027575845121e-24,-1.2289296016233466e-19,0.0,1.0778982728209186e-23,7.324647357036379e-28
2.9879713107742635e-10,0.0027344314106420324,0.1557,0.0,0.007835890699291742,0.642285852472552,0.2019,0.0,0.0,6.6876246795303555e-18,0.0,5.060424827260768e-18,3.837748511938572e-31,0.00019478682956607744,0.0,0.0,0.0,-1.1542964865959026e-18,0.0,-5.7175993833882504e-18,0.0,0.0,-5.470954611650425e-18,-6.566996250306851e-23,0.0,4.098507101043631e-19,0.0,1.675411266396445e-05,7.181865675320387e-23,7.001454423000734e-22,0.0,-3.722117596829834e-24,1.8426392449501422e-19,0.0,1.0799340889403163e-23,7.351390206372921e-28
2.9925466285483025e-10,0.0027344314106420324,0.1557,0.0,0.007835852178658032,0.6422858154333025,0.2019,0.0,0.0,6.78524219190621e-18,0.0,5.060109242135428e-18,3.8378405822056633e-31,0.00019478979233457017,0.0,0.0,0.0,-1.1579260136477956e-18,0.0,-5.720199679359234e-18,0.0,0.0,-5.470555772381987e-18,-6.495369612749749e-23,0.0,4.0982524727019203e-19,0.0,1.6789670529190475e-05,1.0168402701824422e-23,2.828295254309947e-22,0.0,-2.458432527585844e-24,9.329559352613404e-20,0.0,1.0819698743595943e-23,7.378183370352022e-28
2.9971219463223415e-10,0.0027344314106420324,0.1557,0.0,0.007835813697340691,0.6422857784132783,0.2019,0.0,0.0,7.01935231221419e-18,0.0,5.059650564655529e-18,3.837833506691713e-31,0.00019479271492085367,0.0,0.0,0.0,-1.1698426155465612e-18,0.0,-5.744935317245679e-18,0.0,0.0,-5.470001482415278e-18,-6.523401487363736e-23,0.0,4.0978819512921784e-19,0.0,1.6825229260267633e-05,-2.2935218077568238e-23,-3.459468888204817e-22,0.0,-1.1953680016737793e-24,-1.0356119787072623e-19,0.0,1.0840056286510623e-23,7.405026847476236e-28
3.0016972640963806e-10,0.0027344314106420324,0.1557,0.0,0.007835775254929254,0.6422857414122813,0.2019,0.0,0.0,7.010281183725346e-18,0.0,5.059223955230891e-18,3.837803437017279e-31,0.00019479559774998956,0.0,0.0,0.0,-1.173642333076477e-18,0.0,-5.769857706354931e-18,0.0,0.0,-5.469482296968383e-18,-6.523223209504601e-23,0.0,4.09753740149877e-19,0.0,1.6860788842574708e-05,-1.110707150188558e-23,-2.1988194271665575e-22,0.0,6.671446919507527e-26,-6.596571688312678e-20,0.0,1.0860413513915836e-23,7.431920636383296e-28
3.0062725818704196e-10,0.0027344314106420324,0.1557,0.0,0.00783573685101761,0.6422857044301161,0.2019,0.0,0.0,6.881986020924239e-18,0.0,5.05888323724639e-18,3.837807072928642e-31,0.00019479844124255862,0.0,0.0,0.0,-1.16933404476842e-18,0.0,-5.769889217717382e-18,0.0,0.0,-5.469055998090565e-18,-6.517129914816196e-23,0.0,4.097262415688782e-19,0.0,1.6896349261644713e-05,1.0924214326509246e-23,1.923919304740738e-22,0.0,1.327865916605438e-24,5.755950320571787e-20,0.0,1.0880770421625258e-23,7.4588647357905835e-28
3.0108478996444586e-10,0.0027344314106420324,0.1557,0.0,0.007835698485203938,0.6422856674665886,0.2019,0.0,0.0,6.867988970398056e-18,0.0,5.058562694607478e-18,3.8378403339966602e-31,0.00019480124581470714,0.0,0.0,0.0,-1.1652368632679613e-18,0.0,-5.7478817611550495e-18,0.0,0.0,-5.468651335981645e-18,-6.519391800298699e-23,0.0,4.0970037695981065e-19,0.0,1.693191050316329e-05,9.23574555984099e-24,1.5361128757855763e-22,0.0,2.5882969767022405e-24,4.5433262593004084e-20,0.0,1.0901127005497137e-23,7.4858591443762304e-28
3.0154232174184976e-10,0.0027344314106420324,0.1557,0.0,0.007835660157090647,0.6422856305215071,0.2019,0.0,0.0,6.934007329167454e-18,0.0,5.058207560196671e-18,3.8378691533437523e-31,0.00019480401187819366,0.0,0.0,0.0,-1.1655981865015053e-18,0.0,-5.736664192162266e-18,0.0,0.0,-5.4682092681433575e-18,-6.518833660615147e-23,0.0,4.096717106596305e-19,0.0,1.696747255296711e-05,-6.219847256782573e-24,-1.0523499036651402e-22,0.0,3.848072031343494e-24,-3.122676871318992e-20,0.0,1.0921483261433823e-23,7.512903860746129e-28
3.024573852966576e-10,0.0027344314106420324,0.1557,0.0,0.00783558361239577,0.6422855566859254,0.2019,0.0,0.0,7.384301874180527e-18,0.0,5.057233970169951e-18,3.8378739753788935e-31,0.00019480943010454852,0.0,0.0,0.0,-1.1980504935417673e-18,0.0,-5.842264933365313e-18,0.0,0.0,-5.467040591548774e-18,-6.518162169103916e-23,0.0,4.0959305115497545e-19,0.0,1.703859902152289e-05,-6.893573364184578e-23,-1.1543269784967318e-21,0.0,6.36594869859632e-24,-3.4248029755119008e-19,0.0,1.0962194773328772e-23,7.567144211238558e-28
3.0322553243129696e-10,0.0027344314106420324,0.1557,0.0,0.00783551947015019,0.6422854947601745,0.2019,0.0,0.0,7.462408764211437e-18,0.0,5.056374435900654e-18,3.8378594972367497e-31,0.0001948138630944012,0.0,0.0,0.0,-1.2319769703733087e-18,0.0,-6.032907816085498e-18,0.0,0.0,-5.466014432126621e-18,-6.518911380705214e-23,0.0,4.095235980180952e-19,0.0,1.7098308277283656e-05,-3.875711963349707e-23,-6.6077401627555135e-22,0.0,8.477168869537307e-24,-1.9664549297308355e-19,0.0,1.0996368871440682e-23,7.612831447156647e-28
3.039936795659363e-10,0.0027344314106420324,0.1557,0.0,0.007835455429083118,0.6422854328839647,0.2019,0.0,0.0,7.322809840433236e-18,0.0,5.055619112852842e-18,3.8378732844829487e-31,0.00019481819280864435,0.0,0.0,0.0,-1.2549184080086347e-18,0.0,-6.201257010406604e-18,0.0,0.0,-5.465101768225393e-18,-6.505983246770017e-23,0.0,4.0946258489924246e-19,0.0,1.715801963014003e-05,2.349289997991996e-23,4.401704958280157e-22,0.0,1.058587468252494e-23,1.3297922571855136e-19,0.0,1.1030541992796906e-23,7.658660465934662e-28
3.0476182670057565e-10,0.0027344314106420324,0.1557,0.0,0.007835391487429266,0.6422853710564443,0.2019,0.0,0.0,7.36354294113786e-18,0.0,5.055037436562685e-18,3.8379166380291805e-31,0.00019482242107542354,0.0,0.0,0.0,-1.251997924528062e-18,0.0,-6.175239820857719e-18,0.0,0.0,-5.464377020520078e-18,-6.508401148595895e-23,0.0,4.094156354768999e-19,0.0,1.721773301721169e-05,1.0649536696031836e-23,2.0827388984935012e-22,0.0,1.2691975911533063e-23,6.345512413134574e-20,0.0,1.1064714119216194e-23,7.704631260833317e-28
3.05529973835215e-10,0.0027344314106420324,0.1557,0.0,0.00783532764345454,0.6422853092767771,0.2019,0.0,0.0,7.466334444842253e-18,0.0,5.0544985172518644e-18,3.8379655352629423e-31,0.00019482654969062285,0.0,0.0,0.0,-1.2426384138974563e-18,0.0,-6.0973040403218404e-18,0.0,0.0,-5.4636982760047375e-18,-6.526386143897525e-23,0.0,4.093721488271979e-19,0.0,1.7277448376728823e-05,-2.0960232368426367e-23,-4.140807134679156e-22,0.0,1.479586372455958e-23,-1.2607494125427374e-19,0.0,1.1098885232841417e-23,7.750743825136083e-28
3.0629812096985435e-10,0.0027344314106420324,0.1557,0.0,0.007835263895455441,0.6422852475441418,0.2019,0.0,0.0,7.348169248464495e-18,0.0,5.053932748757335e-18,3.838001816236427e-31,0.00019483058041843147,0.0,0.0,0.0,-1.2384827929997525e-18,0.0,-6.096309969538355e-18,0.0,0.0,-5.4629904879806766e-18,-6.509877227375847e-23,0.0,4.0932648746049376e-19,0.0,1.7337165648012593e-05,-4.503513427732395e-24,-4.8832853497549394e-23,0.0,1.689773033900077e-23,-1.3538997176879244e-20,0.0,1.1133055316133834e-23,7.796998151967664e-28
3.070662681044937e-10,0.0027344314106420324,0.1557,0.0,0.007835200241758537,0.6422851858577316,0.2019,0.0,0.0,7.267732742767972e-18,0.0,5.053308490907598e-18,3.838025932057385e-31,0.0001948345149918974,0.0,0.0,0.0,-1.2416553316692145e-18,0.0,-6.132197493489652e-18,0.0,0.0,-5.46221938989256e-18,-6.49712683229933e-23,0.0,4.0927608879602866e-19,0.0,1.7396884771456035e-05,1.5632253126941602e-23,3.4115858532175595e-22,0.0,1.899761412597724e-23,1.0544851705088885e-19,0.0,1.116722435186748e-23,7.843394234241436e-28
3.0783441523913304e-10,0.0027344314106420324,0.1557,0.0,0.00783513668071991,0.6422851242167539,0.2019,0.0,0.0,7.382331856068591e-18,0.0,5.052674118558767e-18,3.8380478443555273e-31,0.00019483835511347494,0.0,0.0,0.0,-1.243906365444616e-18,0.0,-6.122475349640378e-18,0.0,0.0,-5.461437011481308e-18,-6.532108759468087e-23,0.0,4.0922487077312187e-19,0.0,1.7456605688505204e-05,4.868018267320754e-24,-3.6585478048819215e-23,0.0,2.1095375248138467e-23,-1.6332181630624344e-20,0.0,1.1201392323123644e-23,7.889932064796605e-28
3.086025623737724e-10,0.0027344314106420324,0.1557,0.0,0.007835073210724689,0.6422850626204295,0.2019,0.0,0.0,7.443277865668786e-18,0.0,5.052052994195091e-18,3.8380744755544827e-31,0.00019484210245556354,0.0,0.0,0.0,-1.2451672412274474e-18,0.0,-6.117791203940436e-18,0.0,0.0,-5.460669611013494e-18,-6.518456217440651e-23,0.0,4.0917472554829304e-19,0.0,1.7516328341640745e-05,-1.422014413790723e-23,-2.6480043038253583e-22,0.0,2.3190948097716747e-23,-8.055279959685938e-20,0.0,1.1235559213285439e-23,7.936611636450408e-28
3.0937070950841173e-10,0.0027344314106420324,0.1557,0.0,0.007835009830186496,0.6422850010679941,0.2019,0.0,0.0,7.34867902199336e-18,0.0,5.051454373653406e-18,3.838105302491415e-31,0.00019484575866103452,0.0,0.0,0.0,-1.2451039464457997e-18,0.0,-6.136929615948165e-18,0.0,0.0,-5.459926852058423e-18,-6.472753593378024e-23,0.0,4.09126402765701e-19,0.0,1.757605267435966e-05,-8.097205241670796e-24,7.484666750725083e-23,0.0,2.528433818396807e-23,3.2677147819037383e-20,0.0,1.126972500603248e-23,7.983432941994454e-28
3.101388566430511e-10,0.0027344314106420324,0.1557,0.0,0.007834946537546988,0.6422849395586959,0.2019,0.0,0.0,7.32304717453745e-18,0.0,5.0508585077801854e-18,3.8381365902384926e-31,0.0001948493253437481,0.0,0.0,0.0,-1.24402488190081e-18,0.0,-6.135597245797864e-18,0.0,0.0,-5.4591860346720285e-18,-6.531011978837964e-23,0.0,4.090783029172994e-19,0.0,1.7635778631157525e-05,2.071948978034336e-23,2.076840201673982e-22,0.0,2.73756065169598e-23,5.563772434777503e-20,0.0,1.1303889685335648e-23,8.03039597413653e-28
3.109070037776904e-10,0.0027344314106420324,0.1557,0.0,0.007834883331275315,0.6422848780917971,0.2019,0.0,0.0,7.393933267464505e-18,0.0,5.0502567598212134e-18,3.83816587148142e-31,0.00019485280408906454,0.0,0.0,0.0,-1.2425655210667862e-18,0.0,-6.112273506614359e-18,0.0,0.0,-5.4584392201924584e-18,-6.549097271884339e-23,0.0,4.0902972650199907e-19,0.0,1.769550615751092e-05,6.711252806529904e-24,-9.640196627455666e-23,0.0,2.9464781651630997e-23,-3.9811669241705194e-20,0.0,1.1338053235451941e-23,8.077500725520831e-28
3.1167515091232977e-10,0.0027344314106420324,0.1557,0.0,0.007834820209867685,0.6422848166665721,0.2019,0.0,0.0,7.392031086808014e-18,0.0,5.0496463805047646e-18,3.838193516112881e-31,0.00019485619645434512,0.0,0.0,0.0,-1.2430068822266184e-18,0.0,-6.1156208106528444e-18,0.0,0.0,-5.457684335433083e-18,-6.440228349302077e-23,0.0,4.089804508518712e-19,0.0,1.7755235199860183e-05,-3.462605917665762e-23,-1.8017680676226419e-22,0.0,3.1551858525377574e-23,-3.409417049818909e-20,0.0,1.1372215640919427e-23,8.124747188705154e-28
3.124432980469691e-10,0.0027344314106420324,0.1557,0.0,0.007834757171846854,0.6422847552823087,0.2019,0.0,0.0,7.33683719039637e-18,0.0,5.049035672022642e-18,3.838221108027164e-31,0.00019485950396944373,0.0,0.0,0.0,-1.2441711692585185e-18,0.0,-6.1339705408359714e-18,0.0,0.0,-5.4569273832716705e-18,-6.504129442032465e-23,0.0,4.089311483718416e-19,0.0,1.7814965705592518e-05,9.169530807059554e-24,1.3311801839726378e-22,0.0,3.3636815474528236e-23,4.015819532583961e-20,0.0,1.1406376886552278e-23,8.17213535617565e-28
3.1321144518160846e-10,0.0027344314106420324,0.1557,0.0,0.007834694215761677,0.6422846939383074,0.2019,0.0,0.0,7.35624400220176e-18,0.0,5.048427543722496e-18,3.8382495481423814e-31,0.0001948627281371896,0.0,0.0,0.0,-1.2442339714239972e-18,0.0,-6.130297789331706e-18,0.0,0.0,-5.456172819086836e-18,-6.615546878746855e-23,0.0,4.0888205469358963e-19,0.0,1.787469762302532e-05,4.588004491385766e-23,1.620212070379431e-22,0.0,3.571964446018803e-23,1.6977474416261116e-20,0.0,1.1440536957435892e-23,8.219665220358693e-28
3.139795923162478e-10,0.0027344314106420324,0.1557,0.0,0.007834631340186637,0.6422846326338807,0.2019,0.0,0.0,7.396653983117638e-18,0.0,5.047822421043291e-18,3.838278595508931e-31,0.0001948658704338633,0.0,0.0,0.0,-1.2434973835608592e-18,0.0,-6.1179829336663805e-18,0.0,0.0,-5.455424628345085e-18,-6.416645442834253e-23,0.0,4.0883320427459046e-19,0.0,1.793443090138984e-05,-4.603985570379385e-23,-2.1087121380613176e-22,0.0,3.780035249730657e-23,-3.611739930796483e-20,0.0,1.1474695838922105e-23,8.267336773643033e-28
3.1474773945088715e-10,0.0027344314106420324,0.1557,0.0,0.007834568543721412,0.6422845713683535,0.2019,0.0,0.0,7.370717657353232e-18,0.0,5.047217576671395e-18,3.8383075339821395e-31,0.00019486893230966356,0.0,0.0,0.0,-1.2435861624337059e-18,0.0,-6.123889402329224e-18,0.0,0.0,-5.4546747724424375e-18,-6.413351062157654e-23,0.0,4.0878437622659124e-19,0.0,1.7994165490815104e-05,-3.3465541231165084e-23,-1.0163746870883022e-22,0.0,3.987895105943779e-23,-4.4059026405536464e-21,0.0,1.1508853516624478e-23,8.315150008352426e-28
3.155158865855265e-10,0.0027344314106420324,0.1557,0.0,0.007834505824990415,0.6422845101410621,0.2019,0.0,0.0,7.343563371393606e-18,0.0,5.046611996352356e-18,3.838336247728017e-31,0.00019487191518916547,0.0,0.0,0.0,-1.2439433959692044e-18,0.0,-6.131193164527639e-18,0.0,0.0,-5.453920986464281e-18,-6.7233677613846e-23,0.0,4.0873548840408346e-19,0.0,1.8053901342312156e-05,9.505160000404219e-23,3.1750998765302853e-22,0.0,4.195544590603786e-23,2.9763431072155234e-20,0.0,1.154300997641368e-23,8.363104916740961e-28
3.170521808548052e-10,0.0027344314106420324,0.1557,0.0,0.007834380615349886,0.6422843877985931,0.2019,0.0,0.0,7.260903910778198e-18,0.0,5.045387665557724e-18,3.8383915872682106e-31,0.00019487764953213496,0.0,0.0,0.0,-1.2464520976802386e-18,0.0,-6.1639899951618174e-18,0.0,0.0,-5.452407338405391e-18,-6.538083795074078e-23,0.0,4.08636645582659e-19,0.0,1.8173376639883622e-05,4.1491057244284694e-23,5.1266489929363e-22,0.0,4.610213692864945e-23,1.4739011365996436e-19,0.0,1.161131918699378e-23,8.459439723265294e-28
3.184326679599335e-10,0.0027344314106420324,0.1557,0.0,0.007834268356122128,0.6422842779878583,0.2019,0.0,0.0,7.357954626983783e-18,0.0,5.044285924090111e-18,3.8384412888750126e-31,0.0001948825465178657,0.0,0.0,0.0,-1.2471703711283454e-18,0.0,-6.148880328568461e-18,0.0,0.0,-5.451044700026325e-18,-6.468776119655937e-23,0.0,4.085476986704994e-19,0.0,1.8280738881923058e-05,-3.145161823734526e-24,9.622793753745296e-23,0.0,4.982109515880424e-23,3.623245555698887e-20,0.0,1.1672696354546306e-23,8.546487813266205e-28
3.1981315506506184e-10,0.0027344314106420324,0.1557,0.0,0.007834156327728327,0.6422841682908623,0.2019,0.0,0.0,7.474017285929393e-18,0.0,5.0431900784248454e-18,3.8384903603571328e-31,0.0001948872093138733,0.0,0.0,0.0,-1.2473756426438523e-18,0.0,-6.1252949991046315e-18,0.0,0.0,-5.4496796524350605e-18,-7.290201568340496e-23,0.0,4.0845922872097815e-19,0.0,1.838810447971115e-05,2.7989892165009803e-22,4.448593499154168e-22,0.0,5.353324814630975e-23,-1.0401828788568239e-19,0.0,1.1734069380793634e-23,8.633993358563542e-28
3.2119364217019016e-10,0.0027344314106420324,0.1557,0.0,0.007834044523018422,0.6422840587041581,0.2019,0.0,0.0,7.386934750269548e-18,0.0,5.04210109143883e-18,3.8385408618811668e-31,0.0001948916453248398,0.0,0.0,0.0,-1.2478618708353996e-18,0.0,-6.1477056976703694e-18,0.0,0.0,-5.448339236716116e-18,-6.386215916361881e-23,0.0,4.0837131372054686e-19,0.0,1.8495473178641107e-05,-5.224627517666237e-23,-1.2199412707594296e-22,0.0,5.72386158985808e-23,6.683936950785807e-21,0.0,1.179543819239158e-23,8.721956312293695e-28
3.225741292753185e-10,0.0027344314106420324,0.1557,0.0,0.007833932935067924,0.642283949224406,0.2019,0.0,0.0,7.336634008114469e-18,0.0,5.041015115382548e-18,3.838587772610922e-31,0.00019489586172183256,0.0,0.0,0.0,-1.2477584888907521e-18,0.0,-6.158348454957199e-18,0.0,0.0,-5.446998391234967e-18,-5.85214406124174e-23,0.0,4.082836420365537e-19,0.0,1.8602844732147573e-05,-2.290056470968021e-22,-4.0415742324166173e-22,0.0,6.093722862917249e-23,6.780678858360588e-20,0.0,1.1856802718338664e-23,8.810376626955607e-28
3.239546163804468e-10,0.0027344314106420324,0.1557,0.0,0.0078338215571708,0.6422838398483728,0.2019,0.0,0.0,7.423586494409362e-18,0.0,5.039929278256201e-18,3.838636665023017e-31,0.00019489986544964953,0.0,0.0,0.0,-1.247162281836258e-18,0.0,-6.134854782684225e-18,0.0,0.0,-5.445638748597276e-18,-7.218621789495995e-23,0.0,4.0819598106295067e-19,0.0,1.8710218901453854e-05,2.7459243727998675e-22,6.042327351703348e-22,0.0,6.462910567986877e-23,-4.492369796997854e-20,0.0,1.1918162889902146e-23,8.899254254512229e-28
3.2533510348557514e-10,0.0027344314106420324,0.1557,0.0,0.007833710382832636,0.6422837305729268,0.2019,0.0,0.0,7.417020852888626e-18,0.0,5.038839347469875e-18,3.8386881009092084e-31,0.00019490366323393805,0.0,0.0,0.0,-1.2470332288886818e-18,0.0,-6.136741499201456e-18,0.0,0.0,-5.4442955012257545e-18,-6.506325890181678e-23,0.0,4.0810798799676427e-19,0.0,1.8817595455327003e-05,-1.5382809091596017e-23,-1.5860595285526528e-22,0.0,6.831425341694081e-23,-3.572371648885603e-20,0.0,1.1979518640546428e-23,8.98858914646774e-28
3.2671559059070346e-10,0.0027344314106420324,0.1557,0.0,0.00783359940576398,0.6422836213950351,0.2019,0.0,0.0,7.346109700655306e-18,0.0,5.03774938788283e-18,3.838733398981609e-31,0.0001949072615880874,0.0,0.0,0.0,-1.2476086814585832e-18,0.0,-6.156450998875548e-18,0.0,0.0,-5.442954563350858e-18,-5.565060455673889e-23,0.0,4.0801999205713127e-19,0.0,1.892497416984051e-05,-3.4046600329485524e-22,-7.367115499482024e-22,0.0,7.19926768021336e-23,5.619946436946671e-20,0.0,1.204086990586368e-23,9.078381253830085e-28
3.280960776958318e-10,0.0027344314106420324,0.1557,0.0,0.00783348861987386,0.6422835123117608,0.2019,0.0,0.0,7.387491037615597e-18,0.0,5.036662848700964e-18,3.8387819213626872e-31,0.00019491066681990156,0.0,0.0,0.0,-1.2479836087884087e-18,0.0,-6.147510470966837e-18,0.0,0.0,-5.4415899649937025e-18,-7.368666832303909e-23,0.0,4.079322726009173e-19,0.0,1.90323548281446e-05,3.503801597184417e-22,9.591253732418172e-22,0.0,7.566438599383669e-23,3.689857281862208e-21,0.0,1.210221662350668e-23,9.168630527102953e-28
3.294765648009601e-10,0.0027344314106420324,0.1557,0.0,0.007833378019263587,0.6422834033202598,0.2019,0.0,0.0,7.428378513808483e-18,0.0,5.035574870360608e-18,3.8388347816776797e-31,0.00019491388503806918,0.0,0.0,0.0,-1.2471982757821708e-18,0.0,-6.135457927886593e-18,0.0,0.0,-5.440247737543299e-18,-6.784153608077652e-23,0.0,4.078444360462851e-19,0.0,1.9139737220243606e-05,8.433862591459622e-23,5.65562856177725e-23,0.0,7.932939497107726e-23,-4.904278464293245e-20,0.0,1.2163558733123806e-23,9.259336916367165e-28
3.3085705190608844e-10,0.0027344314106420324,0.1557,0.0,0.007833267598220698,0.6422832944177771,0.2019,0.0,0.0,7.373721245019653e-18,0.0,5.034486733316213e-18,3.8388782364607896e-31,0.00019491692215842902,0.0,0.0,0.0,-1.2470497631532493e-18,0.0,-6.148554990036244e-18,0.0,0.0,-5.438915924111805e-18,-5.142650629309761e-23,0.0,4.0775658610010006e-19,0.0,1.9247121142780368e-05,-5.118236694944102e-22,-1.3036133645983654e-21,0.0,8.298771812415279e-23,2.0343472479497772e-20,0.0,1.2224896176296016e-23,9.350500371271827e-28
3.3223753901121677e-10,0.0027344314106420324,0.1557,0.0,0.007833157351213045,0.6422831856016453,0.2019,0.0,0.0,7.364995136978125e-18,0.0,5.033401786142942e-18,3.838926922259103e-31,0.00019491978391003576,0.0,0.0,0.0,-1.248129815361922e-18,0.0,-6.1533897044862355e-18,0.0,0.0,-5.437548383137209e-18,-7.42465835664038e-23,0.0,4.0766899396906726e-19,0.0,1.9354506398827312e-05,3.898842834237761e-22,1.169148562005317e-21,0.0,8.663936753701624e-23,3.14340355195629e-20,0.0,1.2286228896475845e-23,9.442120841000644e-28
