Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(48),CH2O2X(49),CH3OX(44),CH3X(50),CH4(39),CH4X(236),CH3O2X(47),CH4O2(169),H(23),HCO(31),OCHCO(260),SX(257),CH2OX(167),CHOX(166),SX(186),C2H6O(234),SX(408)
9.524025093849834e-22,0.0005555851823910342,0.0915567593028733,0.0,0.0016350871917727415,0.4515426283560966,7.271790170571416e-79,0.4569006123410269,1.9868571216634865e-69,6.733426545518853e-82,5.377333655644302e-44,6.760107369661295e-108,9.628832022616302e-149,1.5891288675946158e-15,2.1147384875472392e-42,4.414050125014405e-50,1.8424625274531952e-61,2.114738531687354e-42,7.173597953874147e-23,3.8659412008064664e-55,1.2748474028313e-41,1.0660634185800523e-35,8.456385860313817e-67,2.99862049302834e-89,4.777057494285566e-79,1.7472773440565682e-101,2.483013855619824e-15,4.129455543105224e-59,2.7589197956311346e-93,8.020766628045584e-103,3.164619223603965e-123,5.420008958555758e-109,5.2588280779077844e-79,3.260574227043832e-99,1.1479931112012138e-45,1.0793887286195637e-82,5.105595076280324e-176,6.129466534721354e-96,1.5447998253102232e-84,4.360155686251983e-85,1.013822238331736e-138,5.0598336652313096e-201,1.5386723966496986e-181
1.9056324753376337e-21,0.0005555851823910342,0.0915567593028733,0.0,0.0016350871917686657,0.4515426283560933,2.910611151453896e-78,0.4569006123410269,6.365792186679622e-68,2.157322151333238e-80,1.0759339191163001e-43,1.7341645017216003e-105,9.889921672908358e-146,3.1796383858021016e-15,8.464465117711669e-42,3.533924031431467e-49,2.9513707566652764e-60,8.464465471100979e-42,1.435342839943011e-22,3.0951033610713307e-54,5.102711561927458e-41,4.2670319157480736e-35,1.3545962218801408e-65,1.9222343097201081e-87,3.8255201720561515e-78,5.599657706259173e-100,4.968184977828741e-15,1.6553068091543704e-58,1.7685768095237325e-91,1.0283389409135442e-100,1.6236468846137545e-120,1.3903909906132317e-106,4.211328695793338e-78,1.0449456155799462e-97,4.5949641733287665e-45,1.728428165250092e-81,6.547210393041184e-174,1.9643652633536474e-94,4.94946202897061e-83,6.984368279261019e-84,5.2047297036336004e-136,8.329663025270597e-197,6.328491026439492e-178
3.812092407242935e-21,0.0005555851823910342,0.0915567593028733,0.0,0.0016350871917605143,0.4515426283560868,1.1646235852873615e-77,0.4569006123410269,2.038310327579393e-66,6.907634201640385e-79,2.1523350263241525e-43,4.444045306351691e-103,1.0142666295907958e-142,6.360657422185308e-15,3.386888594700793e-41,2.8282132567625115e-48,4.724939655717874e-59,3.3868888775196417e-41,2.8713089290468758e-22,2.4770229807571845e-53,2.041748965537601e-40,1.7073685729278809e-34,2.168614122675679e-64,1.2312281723578183e-85,3.061966340664352e-77,1.7932328001383748e-98,9.93852722221639e-15,6.662577613710692e-58,1.1328077385251336e-89,1.3173503526719563e-98,8.321687817971759e-118,3.5630768684913504e-104,3.3707716666753424e-77,3.3463271883024905e-96,1.8385841855506577e-44,2.7666102931154276e-80,8.388147862210581e-172,6.290669962493862e-93,1.5848047967056913e-81,1.118149138812477e-82,2.6684008001356516e-133,1.3679886203519473e-192,2.5975068875189516e-174
7.625012271053538e-21,0.0005555851823910342,0.0915567593028733,0.0,0.0016350871917442116,0.45154262835607367,4.659252699974471e-77,0.4569006123410269,6.524604712270339e-65,2.2111152335348993e-77,4.3051372424062665e-43,1.1382622981799525e-100,1.0393970296178726e-139,1.2722695494824674e-14,1.3549759788025638e-40,2.2630003098244937e-47,7.562101567542506e-58,1.3549762051006128e-40,5.743241107225292e-22,1.981994149247478e-52,8.168322823269107e-40,6.830586063222041e-34,3.470790275386769e-63,7.88305271363238e-84,2.450192946288185e-76,5.740546199849245e-97,1.9879211710870954e-14,2.728191230458324e-57,7.252908800779562e-88,1.6868970265701629e-96,4.262909388684189e-115,9.126181065790857e-102,2.6973033049694e-76,1.0712251399278602e-94,7.35553394509948e-44,4.427475941443579e-79,1.0741769610858785e-169,2.013766599307066e-91,5.072937853923293e-80,1.7895604803714306e-81,1.367137711895341e-130,2.2439834792560958e-188,1.0650368679433442e-170
1.5250851998674744e-20,0.0005555851823910342,0.0915567593028733,0.0,0.0016350871917116061,0.4515426283560474,1.863852767025363e-76,0.4569006123410269,2.0881954332676397e-63,7.076641507971965e-76,8.610741701237014e-43,2.9147001860577606e-98,1.064745049521104e-136,2.5446771639595203e-14,5.420345028356674e-40,1.8105721479122506e-46,1.2101122066676646e-56,5.420346838912965e-40,1.1487105463464878e-21,1.5857449492897858e-51,3.267593012642828e-39,2.732456795344351e-33,5.554068202697612e-62,5.04617114924888e-82,1.9604017695447927e-75,1.8374633050861998e-95,3.976058068769716e-14,1.1917399092872452e-56,4.642800347193475e-86,2.1596671121648196e-94,2.1831724312888327e-112,2.336902664203192e-99,2.1581214721401952e-75,3.428561999053575e-93,2.942453035620358e-43,7.084678181929905e-78,1.3752622223981252e-167,6.4452550843646865e-90,1.6235894005404364e-78,2.8637236833620436e-80,7.002086789776406e-128,3.6787284830215557e-184,4.364636750940702e-167
3.0502531453917155e-20,0.0005555851823910342,0.0915567593028733,0.0,0.0016350871916463953,0.4515426283559949,7.455714595987645e-76,0.4569006123410269,6.682740513865152e-62,2.2646949587606646e-74,1.722195104559112e-42,7.462577970393124e-96,1.0905026708299233e-133,5.089492392710345e-14,2.1682262370244686e-39,1.4485264819017044e-45,1.9363205551626908e-55,2.1682276855382645e-39,2.2974834175475046e-21,1.2686547073317501e-50,1.3070887613599632e-38,1.0930271936666779e-32,8.887144144021034e-61,3.229869502647825e-80,1.568419523909116e-74,5.884162820651746e-94,7.952331863941788e-14,6.373246861255766e-56,2.9716899799393406e-84,2.764650033314098e-92,1.117926447625081e-109,5.983228937186719e-97,1.726620199647423e-74,1.0972435669136534e-91,1.1770291074286492e-42,1.133604889261108e-76,1.7605363173087724e-165,2.0626728516811152e-88,5.195880117707108e-77,4.582358248227028e-79,3.585662380996353e-125,6.0290076902279905e-180,1.7882115303338065e-163
6.100589036440198e-20,0.0005555851823910342,0.0915567593028733,0.0,0.0016350871915159736,0.45154262835588993,2.982347002709905e-75,0.4569006123410269,2.1385593883035483e-60,7.247282684135353e-73,3.44443765615935e-42,1.910534329540293e-93,1.1167741752614092e-130,1.0179122849398867e-13,8.673081401892575e-39,1.1588486914898538e-44,3.098226506975134e-54,8.673092990277998e-39,4.5950291597619396e-21,1.0149454940384497e-49,5.228448381915853e-38,4.372197726782312e-32,1.4219912930374462e-59,2.067211651915542e-78,1.2547737703231528e-73,1.892580191831118e-92,1.5904879453513253e-13,5.1191796067382026e-55,1.9019734605563668e-82,3.538916455385147e-90,5.724127473827946e-107,1.5317983265035235e-94,1.3813921235055996e-73,3.5113679168061955e-90,4.7082122174541855e-42,1.813809864420965e-75,2.2536114100474476e-163,6.600853526796837e-87,1.6627415756598118e-75,7.332466237777588e-78,1.8360054114171867e-122,9.879342835804748e-176,7.32541825916174e-160
1.220126081853716e-19,0.0005555851823910342,0.0915567593028733,0.0,0.00163508719125513,0.45154262835568,1.1929524985815687e-74,0.4569006123410269,6.84352192182908e-59,2.3191637564925015e-71,6.888933683194808e-42,4.891080157901584e-91,1.1436176623462109e-127,2.0358383759523409e-13,3.4692678512619497e-38,9.270899554145233e-44,4.957255850409571e-53,3.4692771220803127e-38,9.190120643440413e-21,8.119622520426506e-49,2.0913901978959433e-37,1.7488968808737353e-31,2.2752164179351372e-58,1.3230366639447136e-76,1.0038343653709054e-72,6.301198033271066e-91,3.180997462956548e-13,6.159483188874935e-54,1.2172880440212588e-80,4.529886747787903e-88,2.9308209677882714e-104,3.921493839719379e-92,1.1054085203486353e-72,1.1237224932838178e-88,1.883304044438798e-41,2.902119612348745e-74,2.884694531436898e-161,2.1123215509167713e-85,5.320849036877954e-74,1.1734874628952907e-76,9.400662858398143e-120,1.6187341689779015e-171,3.0006511531981256e-156
2.440260438273109e-19,0.0005555851823910342,0.0915567593028733,0.0,0.0016350871907334428,0.4515426283552601,4.771884254639788e-74,0.4569006123410269,2.1899481146552066e-57,7.421325368911226e-70,1.3778100519917541e-41,1.2521134202659874e-88,1.1710649316464278e-124,4.0716905566762474e-13,1.387714198182656e-37,7.416763647513988e-43,7.931692248580934e-52,1.3877216148813547e-37,1.838030360779578e-20,6.495676091185315e-48,8.365519904212075e-37,6.99562310060959e-31,3.640344194265661e-57,8.467384130826918e-75,8.030855347222959e-72,2.643127699395292e-89,6.362016496930708e-13,9.042722834723225e-53,7.79066762683158e-79,5.798221448802107e-86,1.500576796263337e-101,1.0038999915879259e-89,8.860174814611371e-72,3.5974256266669702e-87,7.53325449074943e-41,4.643379069231939e-73,3.6924444321452857e-159,6.759609190414154e-84,1.702671109990011e-72,1.8793300783827763e-75,4.813159316703447e-117,2.6521741621603623e-167,1.2290787336358839e-152
4.880529151111895e-19,0.0005555851823910342,0.0915567593028733,0.0,0.0016350871896900687,0.45154262835442033,1.9089185231703073e-73,0.4569006123410269,7.007867718538465e-56,2.374791100453473e-68,2.7559230726035126e-41,3.2053169370690426e-86,1.199128737013952e-121,8.143394912920053e-13,5.550870904481615e-37,5.933428511770522e-42,1.2690799942888727e-50,5.550930238247214e-37,3.676066952450017e-20,5.196459540968108e-47,3.346149723604299e-36,2.798256352990339e-30,5.824464721226637e-56,5.4189581569669445e-73,6.425699604376334e-71,2.4501823081875922e-87,1.2724054559933893e-12,1.4143410228463978e-51,4.98596339404353e-77,7.421495253495574e-84,7.682730425598323e-99,2.569909356005618e-87,7.194462692452184e-71,1.1549335500916644e-85,3.0133094572432444e-40,7.429296268193911e-72,4.726426277166126e-157,2.163426730676776e-82,5.448465080357016e-71,3.0180177892588288e-74,2.464280469972146e-114,4.3452108702081724e-163,5.034161430330903e-149
9.761066576789464e-19,0.0005555851823910342,0.0915567593028733,0.0,0.0016350871876033202,0.4515426283527407,7.64080276005901e-73,0.4569006123410269,2.242523065075111e-54,7.599066013241006e-67,5.516623574246438e-41,8.205033838319576e-84,1.2278004809700916e-118,1.6286803604591636e-12,2.2203511812370378e-36,4.746749834166066e-41,2.030543709534242e-49,2.220398648319881e-36,7.352140130988362e-20,4.157019008162962e-46,1.3384081959369714e-35,1.1193039615932075e-29,9.318804923036856e-55,3.467885632309237e-71,5.147292082966569e-70,4.8909675599798306e-85,2.5448130666159717e-12,2.2499515287213084e-50,3.190904468533353e-75,9.498838761491686e-82,3.933282128722537e-96,6.578506336066987e-85,6.43353369455627e-70,3.7917068656301203e-84,1.2053253137497563e-39,1.1886464593427393e-70,6.05112236777816e-155,6.932179252296935e-81,1.7434434474089415e-69,4.899673089339283e-73,1.2616332926181518e-111,7.118630100046332e-159,2.061823822687032e-145
1.9522141428144604e-18,0.0005555851823910342,0.0915567593028733,0.0,0.0016350871834298231,0.4515426283493816,3.072703730976529e-72,0.4569006123410269,7.176082407613774e-53,2.4315225448370657e-65,1.1109616008779988e-40,2.1001803172848162e-81,1.2570367068608288e-115,3.2573620904670663e-12,8.881410340568331e-36,3.797402656809235e-40,3.2489091695485336e-48,8.881790077511891e-36,1.470428646885491e-19,3.3253700331844365e-45,5.353209071363433e-35,4.4772186699380307e-29,1.4908953597111842e-53,2.2191193957498977e-69,4.1614769468841465e-69,1.2077147106171689e-82,5.0896282799489204e-12,3.594730780696132e-49,2.0420256771234082e-73,1.2156727232167862e-79,2.0135458034040344e-93,1.683851128668803e-82,9.481998787772967e-69,1.4588056557174983e-82,4.8213043060021175e-39,1.901698795522524e-69,7.760107132543361e-153,2.2421620206652288e-79,5.578580498280654e-68,8.292620958873994e-72,6.458709920739902e-109,1.166115493624035e-154,8.443746510500973e-142
3.904429113085488e-18,0.0005555851823910342,0.0915567593028733,0.0,0.001635087175082829,0.4515426283426633,1.2815000990387386e-71,0.4569006123410269,2.2963477178384487e-51,7.779715589009784e-64,2.3441064275921486e-40,5.374867088705879e-79,3.351374342641085e-112,6.514725517177209e-12,3.552565240734026e-35,3.037923208555513e-39,5.198371359291486e-47,3.5528690304001793e-35,2.940857906774745e-19,2.65990087454178e-44,2.1409426925450376e-34,1.7908880189039411e-28,2.3850656197161e-52,1.4198140846886357e-67,3.6094359510876725e-68,3.0766952174188995e-80,1.0179258674965942e-11,5.749506828946083e-48,1.3066972892737433e-71,1.5556001833067245e-77,1.0306306916535665e-90,4.309384177454172e-80,3.532478091057944e-67,1.0951453828513636e-80,1.928522324038808e-38,3.0422808122918507e-68,1.4973906427769564e-150,7.787810175022497e-78,1.7848619282267615e-66,1.6167223111865986e-70,5.142872995435054e-106,2.453633467751221e-149,2.5804763029692847e-137
7.808859053627546e-18,0.0005555851823910342,0.0915567593028733,0.0,0.0016350871583888415,0.45154262832922665,6.803384521433099e-71,0.4569006123410269,7.348314705593313e-50,2.4887669004092944e-62,6.6431378663574926e-40,1.3751480497444775e-76,3.430805457818352e-109,1.3029452237374774e-11,1.4210263023004395e-34,2.4303389477900845e-38,8.317760508586072e-46,1.4212693340762499e-34,5.881716395817031e-19,2.1272875462355536e-43,8.561040417858916e-34,7.1635530671968665e-28,3.8149280069444034e-51,9.081397150221601e-66,4.682382121137773e-67,7.86713586386959e-78,2.035851933840451e-11,9.198427652587228e-47,8.360304836047306e-70,1.9899867120494634e-75,5.27370247480884e-88,1.1025484693952054e-77,2.057820018648454e-65,1.9589320936562938e-78,7.714090430928677e-38,4.866247760565934e-67,2.5449059708259498e-148,4.062121001768335e-76,5.709737296119613e-65,4.4412830819273475e-69,2.633644591167534e-103,4.01675631652395e-145,1.0562202896989302e-133
1.5617718934711657e-17,0.0005555851823910342,0.0915567593028733,0.0,0.0016350871250008672,0.4515426283023534,8.088980973876964e-70,0.4569006123410269,2.3514609293689917e-48,7.959305275464374e-61,4.4565070456593226e-39,3.516194073937117e-74,3.506872537877263e-106,2.6058905144878432e-11,5.684105502052486e-34,1.944271226917971e-37,1.3309583417312639e-44,5.6860497564043505e-34,1.1763433250956722e-18,1.7008173936143265e-42,3.422233019167004e-33,2.8654213369725478e-27,6.100119172565653e-50,5.8051712078120125e-64,1.5230634907542247e-65,2.0114481190259809e-75,4.071704015889973e-11,1.4717301218951458e-45,5.347320779948895e-68,2.5441606664532664e-73,2.696936060652152e-85,2.819178477492959e-75,1.300764389509282e-63,4.744539405609042e-76,3.085636344524e-37,7.78151298571236e-66,9.645458694218303e-146,5.3184078245346615e-74,1.8259507582394942e-63,1.8965742817543042e-67,1.347052491309235e-100,6.56919525053763e-141,4.318371485978667e-130
3.123543869687988e-17,0.0005555851823910342,0.0915567593028733,0.0,0.0016350870582249226,0.4515426282486069,2.041199749685787e-68,0.4569006123410269,7.524674705307715e-47,2.543943133870088e-59,5.895908078286052e-38,8.98008279202297e-72,3.578231261315197e-103,5.211780882831522e-11,2.273642164050176e-33,1.555416875049375e-36,2.1299062065568456e-43,2.2751975675479274e-33,2.3526866469456585e-18,1.359036292754552e-41,1.367149640961237e-32,1.1461684862278787e-26,9.748159706096309e-49,3.706470344561403e-62,8.563026775947414e-64,5.13703441359159e-73,8.143407977436263e-11,2.354802314051325e-44,3.4181004861798933e-66,3.2488074355703837e-71,1.377562818294921e-82,7.200009582787222e-73,8.312029231535184e-62,1.2059380138443826e-73,1.2342545283982782e-36,1.243609631206244e-64,7.768779873953329e-143,1.1981779611052904e-71,5.835596859571117e-62,1.0613358568567801e-65,6.882856800735435e-98,1.0724241836146039e-136,1.7623496121099925e-126
4.6853158459048103e-17,0.0005555851823910342,0.0915567593028733,0.0,0.0016350869914489822,0.4515426281948604,9.37928419946852e-68,0.4569006123410269,3.520213993803329e-46,1.1914786264206928e-58,2.2070321894103135e-37,6.885979775003139e-71,2.1792589962030665e-102,7.817671038017523e-11,4.8314894509448867e-33,4.4475198709710396e-36,8.120912925354006e-43,4.83593693279489e-33,3.529029919617698e-18,3.883340801411001e-41,2.90263585680326e-32,2.4356079234782822e-26,3.714405390731202e-48,2.1134668144993765e-61,4.83923670390068e-63,3.939106085488886e-72,1.221511173642981e-10,8.977759822190411e-44,1.9497915154997394e-65,2.162876265472351e-70,1.1906383227823984e-81,5.521018927252134e-72,4.742815026847101e-61,9.249039244466715e-73,2.622790817642086e-36,4.5747770008523585e-64,4.243192032869678e-142,9.124409575034947e-71,2.72868230236131e-61,5.8561877197966955e-65,4.681529050442519e-97,5.9567752298078956e-136,9.469281305967605e-126
6.247087822121633e-17,0.0005555851823910342,0.0915567593028733,0.0,0.0016350869246730463,0.4515426281411139,2.9003564773951617e-67,0.4569006123410269,1.1356340616159437e-45,3.7774461276149126e-58,5.902278614937806e-37,3.613253607501409e-70,2.116093365246678e-101,1.042356098004522e-10,8.241952310034769e-33,9.381106911044128e-36,2.1851782916015194e-42,8.251333337271932e-33,4.7053731431117925e-18,8.1860185423498e-41,4.947543825552561e-32,4.154860383684074e-26,9.987866243303007e-48,8.262489812619981e-61,1.8842352408048508e-62,2.0669513819749406e-71,1.6286815292870635e-10,2.4155504904769845e-43,7.624784544213306e-65,9.348423946891367e-70,6.803308481000217e-81,2.8970272633641186e-71,1.8554346773427983e-60,4.854875025663275e-72,4.4741724638219896e-36,1.1596823029524502e-63,4.5740188897363627e-141,4.768317867952556e-70,8.798493147960932e-61,2.1184702182736812e-64,3.3030923273997687e-96,1.406309498258905e-134,1.6504614684969624e-124
9.370631774555277e-17,0.0005555851823910342,0.0915567593028733,0.0,0.0016350867911211838,0.45154262803362094,1.4209413700210852e-66,0.4569006123410269,6.250854593017861e-45,1.9704687471632287e-57,2.378301725840906e-36,6.124379348511684e-69,1.1793576371618765e-99,1.5635340363828677e-10,1.7063914205459995e-32,2.562270930138643e-35,8.839969724097168e-42,1.7089536700252407e-32,7.058059474682366e-18,2.233551512903439e-40,1.0229420904449713e-31,8.602109962267808e-26,4.0344812673256553e-47,6.908487248067217e-60,1.5716851045325567e-61,3.503432757705157e-70,2.4430221930373456e-10,9.770225270435825e-43,6.37775327919128e-64,8.829691043579959e-69,1.2800551253127769e-79,4.910403541328614e-70,1.5538659753821203e-59,8.238141525261657e-71,9.263205352439468e-36,4.052044847104583e-63,2.146706580562148e-139,8.050632990867239e-69,4.8378074337969066e-60,1.365758691274343e-63,1.0863662738812477e-94,4.3823110656299875e-132,2.7166957415725925e-122
1.2494175726988922e-16,0.0005555851823910342,0.0915567593028733,0.0,0.0016350866575693367,0.451542627926128,4.4501105395296236e-66,0.4569006123410269,2.0060530723209432e-44,6.254361079441689e-57,6.434887993325255e-36,3.289883504557925e-68,8.735318707916397e-99,2.0847118963746804e-10,2.9021246699735314e-32,5.361127252348484e-35,2.3948147293236334e-41,2.9074857529320286e-32,9.410745625408126e-18,4.669066132683634e-40,1.7375205780444655e-31,1.4629934808908362e-25,1.0918342539732489e-46,2.7120691734797867e-59,6.1694796286806965e-61,1.8819678962557082e-69,3.257362782301776e-10,2.6465142224076105e-42,2.504884029313333e-63,3.944669585618278e-68,7.491642437799964e-79,2.6377658214404777e-69,6.106835754076588e-59,4.4286369305337316e-70,1.5754285376846262e-35,1.0117908465970328e-62,1.4468328531379325e-138,4.323036325285966e-68,1.5515327992533877e-59,4.998062210561299e-63,6.998584835291407e-94,5.530102408012466e-131,2.6949915341034126e-121
1.5617719679422566e-16,0.0005555851823910342,0.0915567593028733,0.0,0.0016350865240175054,0.451542627818635,1.1429594303155298e-65,0.4569006123410269,5.241728336328746e-44,1.6210277203192789e-56,1.4448745687288021e-35,1.3783173226642386e-67,5.282177922109612e-98,2.605889672380493e-10,4.433790414924036e-32,9.759726155094554e-35,5.3806055418894e-41,4.4435500615453564e-32,1.1763431582371602e-17,8.491959666305524e-40,2.651048403915112e-31,2.2351232744107285e-25,2.4504353586225474e-46,8.506752146551178e-59,1.9358874917074142e-60,7.884622539004119e-69,4.071703291759944e-10,5.945381006428961e-42,7.860226972552097e-63,1.374298320058131e-67,3.4739272432872664e-78,1.1051111438998902e-68,1.917639266382041e-58,1.857128201537092e-69,2.406898707603644e-35,2.1451096702186536e-62,8.463575973326225e-138,1.811387756710343e-67,4.0511375866761035e-59,1.467120820198365e-62,3.579495842572899e-93,6.322746230828345e-130,2.287465715361182e-120
2.1864807584289858e-16,0.0005555851823910342,0.0915567593028733,0.0,0.001635086256913894,0.4515426276036492,6.442466867011779e-65,0.4569006123410269,2.9322348203464084e-43,9.077554645872752e-56,5.600850060211563e-35,3.649708971689234e-66,3.2875986274842935e-96,3.6482449671557725e-10,8.526020260490662e-32,2.5768547366440334e-34,2.0874205086368862e-40,8.551788605114841e-32,1.6468802902840822e-17,2.2364569184936612e-39,5.082368627875504e-31,4.298061921904367e-25,9.474014257103949e-46,7.698274325767825e-58,1.7584516395095716e-59,2.087805461432622e-67,5.700384066244584e-10,2.3056385894727056e-41,7.130781144398013e-62,1.9655849177615665e-66,1.579069108751285e-76,2.9263219777090515e-67,1.7456202717384472e-57,4.949648306490745e-68,4.628380307643242e-35,7.840956503272389e-62,4.229502298360878e-136,4.815688449553055e-66,2.2596572907303467e-58,1.221906204966063e-61,1.4774276721430011e-91,3.7187558317977e-127,3.80913188238893e-118
2.8111895489157147e-16,0.0005555851823910342,0.0915567593028733,0.0,0.0016350859898103488,0.45154262738866335,2.1421211902472857e-64,0.4569006123410269,9.692892920965334e-43,3.0032154304193515e-55,1.4901629719794505e-34,2.2015218295377585e-65,2.65814563134528e-95,4.690599920813079e-10,1.3982649004579962e-31,5.342463599497057e-34,5.556301104295566e-40,1.4036073233620032e-31,2.117417343633902e-17,4.626145878653178e-39,8.310451225283235e-31,7.048809126149392e-25,2.5149848163693773e-45,3.1846450516842595e-57,7.2910162285849455e-59,1.2593743262872618e-66,7.329064516593815e-10,6.135291586378904e-41,2.9543387503378906e-61,9.960383053357243e-66,1.123860583398974e-75,1.7651835485917624e-66,7.245968917019817e-57,2.9933779751672384e-67,7.590530939946237e-35,2.032184613241114e-61,3.34817572917328e-135,2.909980660775408e-65,7.45478656509947e-58,4.977192243816177e-61,1.050762604750785e-90,4.223418737761582e-126,3.739625541351332e-117
4.0606071298891726e-16,0.0005555851823910342,0.0915567593028733,0.0,0.0016350854556034583,0.45154262695869196,1.4661273370020807e-63,0.4569006123410269,6.49070655480533e-42,2.020212037576438e-54,6.6787729553452474e-34,5.807890030741134e-64,1.6400252970581695e-93,6.775308804896951e-10,2.8988524665302114e-31,1.6052548115479904e-33,2.4925904545323474e-39,2.914904901378284e-31,3.058491214275512e-17,1.382581074381476e-38,1.712025683166075e-30,1.4613437205673267e-24,1.1205666252113326e-44,3.295893434910697e-56,7.604350268391978e-58,3.322388668983299e-65,1.0586424445023103e-09,2.7502248640205535e-40,3.0728943603535423e-60,1.6610061794213634e-64,4.9824580904706144e-74,4.656921931483814e-65,7.583817075030274e-56,7.989067519025084e-66,1.5736525791990145e-34,8.963363509037765e-61,1.9278476374059715e-133,7.740298541648534e-64,4.963187058073499e-57,5.176717363307601e-60,4.3123616342042594e-89,1.5840488652045965e-123,5.288694833126309e-115
6.559442291836088e-16,0.0005555851823910342,0.0915567593028733,0.0,0.0016350843871904752,0.4515426260987496,1.9069195646601948e-62,0.4569006123410269,8.076742982578298e-41,2.5351829266081074e-53,4.847486194167727e-33,3.852553279067755e-62,2.7821285960038213e-91,1.0944722480041188e-09,7.537059940617274e-31,6.901497939354394e-33,1.8125194005787995e-38,7.606074514640671e-31,4.9406380113346323e-17,5.874289591757873e-38,4.392734065843745e-30,3.799515049443695e-24,8.029981035282438e-44,6.993221558806644e-55,1.6407504957425992e-56,2.2038455452205662e-63,1.7101140412837934e-09,1.9965884838055106e-39,6.5973038788297855e-59,6.694605053904426e-63,6.390858372054185e-72,3.089302570530187e-63,1.6496113005557375e-54,5.431790556598679e-64,4.091521231985313e-34,6.536261134806213e-60,3.174242006130189e-131,5.223490102380373e-62,6.097338873178001e-56,1.1749043460368146e-58,4.670119180750975e-87,1.924322642225915e-120,2.175677771604906e-112
1.155711261572992e-15,0.0005555851823910342,0.0915567593028733,0.0,0.0016350822503677018,0.45154262437886744,3.7680045680251124e-61,0.45690061234102686,1.5397924647361873e-39,4.796020926579323e-52,4.972569895989226e-32,4.521682126897121e-60,1.1462477676346457e-88,1.9283533457299494e-09,2.3361532914705757e-30,3.886305441270569e-32,1.8663526454091996e-37,2.375016211257879e-30,8.70492782859283e-17,3.227996568271636e-37,1.3254026277736636e-29,1.1776802738098791e-23,8.026559551261452e-43,2.3487831501576957e-53,5.698868983531434e-55,2.5866248387775924e-61,3.013055679244175e-09,2.0489992204863847e-38,2.269203696077486e-57,4.4393929442720426e-61,1.4890045738101058e-69,3.626400010986799e-61,5.824450816344256e-53,6.697478021153401e-62,1.268190139063156e-33,6.747782569806936e-59,1.6612404414829785e-128,6.344351289685588e-60,1.1322701113210132e-54,4.2659734087705715e-57,9.750879780728381e-85,2.0960814891171668e-116,4.62431700557615e-109
2.1552453263517586e-15,0.0005555851823910342,0.0915567593028733,0.0,0.0016350779767349277,0.45154262093911257,9.369480442564031e-60,0.4569006123410268,3.7535027525557404e-38,1.1246688880740778e-50,6.272014426162072e-31,7.120605094261605e-58,6.14600076844328e-86,3.5961089911211798e-09,8.120254856921767e-30,2.580634817301196e-31,2.3720325772742314e-36,8.37831870516285e-30,1.6233492355724215e-16,2.043047014989262e-36,4.370381952865967e-29,4.09350616507962e-23,9.624566705642525e-42,9.944116576105877e-52,2.574774012278539e-53,4.0733541957806e-59,5.6189327327768355e-09,2.586688864321802e-37,1.0061422020839715e-55,3.7411153252383474e-59,4.677043833145753e-67,5.712426210016881e-59,2.717609130049072e-51,1.160716810684183e-59,4.4081167960944605e-33,8.337864062641246e-58,1.0200909857064247e-125,1.0675441612272002e-57,2.621411795697116e-53,1.9601590968252464e-55,2.90728591087773e-82,1.5614446824321798e-112,9.065944552571036e-106
3.154779391130525e-15,0.0005555851823910342,0.0915567593028733,0.0,0.0016350737031191843,0.45154261749937036,4.9076257402022356e-59,0.45690061234102675,2.0030447687824126e-37,5.810189224957828e-50,2.5876907164424727e-30,6.54361665319407e-57,7.515761551316879e-85,5.263855901986214e-09,1.7396612971838397e-29,7.754356216609014e-31,9.831523817196927e-36,1.8172052683799193e-29,2.3762036739736913e-16,5.941489885237689e-36,8.961088860558275e-29,8.769811486426751e-23,3.8514494191994115e-41,6.392322474041137e-51,1.699486853743559e-52,3.7432919559467826e-58,8.224801489816663e-09,1.0677140354093173e-36,6.580430258979144e-55,2.866130593393511e-58,4.901329749340666e-66,5.2499783627277384e-58,1.8152255031014447e-50,1.0965282503847357e-58,9.443836782694401e-33,3.2638007196756723e-57,1.2025287692234764e-124,1.0004759734845997e-56,1.3655619041664079e-52,1.2534736257837858e-54,3.3198995446856217e-81,2.059663007272449e-111,1.1396874369082034e-104
