Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(48),CH2O2X(49),CH3OX(44),CH3X(50),CH4(39),CH4X(236),CH3O2X(47),CH4O2(169),H(23),HCO(31),OCHCO(260),SX(257),CH2OX(167),CHOX(166),SX(186),C2H6O(234)
9.578875052015004e-22,0.00053584454179025,0.0915567593028733,0.0,0.0015769904864846834,0.45154262835609665,4.960774340789088e-81,0.4569006123410269,9.703174053023471e-70,8.38267772039572e-83,3.61283190523248e-45,1.1534756596345653e-108,3.7753889666948003e-150,1.5696295734620781e-15,8.995889842038136e-43,2.055314750072682e-50,6.538446157850863e-62,8.995890047568766e-43,5.62564734431917e-23,8.470138557433047e-56,4.1250627320088406e-42,5.7007927435968295e-36,1.6058421130085662e-67,4.7922550393310235e-90,1.710236485997423e-80,5.273041389926188e-103,2.4525462085378095e-15,2.745103698991432e-60,2.705893188849991e-94,8.67955024654355e-104,3.5011843702527794e-124,5.856266550688432e-110,1.8893914683979645e-80,1.240361554239612e-100,1.5626317987573881e-46,3.7236598130036307e-84,1.058051235480913e-179,2.2188308917793066e-97,1.6205304284126864e-85,2.8502430138028115e-86,6.067260610470832e-140,4.4872602106607743e-203
1.916607232388406e-21,0.00053584454179025,0.0915567593028733,0.0,0.0015769904864806577,0.45154262835609343,1.9856025515051508e-80,0.4569006123410269,3.108849104465638e-68,2.6857253962189136e-81,7.228802674381434e-45,2.959002631012864e-106,3.877757724337216e-147,3.140622856360421e-15,3.600700333354776e-42,1.6455015194047486e-49,1.0473688651384647e-60,3.60070049790425e-42,1.1256182305772777e-22,6.781260538475518e-55,1.6510999853645004e-41,2.2818027668936873e-35,2.572337277030763e-66,3.0720250249242056e-88,1.3695761845597885e-79,1.6898999570711845e-101,4.907223213076416e-15,1.1060513883525137e-59,1.7345846541856597e-92,1.1128013137098346e-101,1.7963259849357838e-121,1.50230385858148e-107,1.5130459325893403e-79,3.975098485355107e-99,6.2545995242420075e-46,5.9627068346064285e-83,1.356802488795952e-177,7.110886900765744e-96,5.192099170184554e-84,4.565696514336613e-85,3.1147918072588847e-137,7.387555576579848e-199
3.834046686762218e-21,0.00053584454179025,0.0915567593028733,0.0,0.0015769904864726065,0.45154262835608694,7.944996575852796e-80,0.4569006123410269,9.954455098959402e-67,8.59955372137728e-80,1.4460744218712442e-44,7.582869869981698e-104,3.9768556687376415e-144,6.282609422124979e-15,1.4407491462694166e-41,1.3169013170101794e-48,1.6767648439124885e-59,1.4407492779590055e-41,2.2517252228621115e-22,5.427068591108514e-54,6.606549559946992e-41,9.130183253231756e-35,4.11813265797744e-65,1.9676913737836206e-86,1.0962159369741075e-78,5.411748783692411e-100,9.816577222123327e-15,4.542416400013874e-59,1.1110351024422096e-90,1.4255506509318404e-99,9.206721851442082e-119,3.849869801767299e-105,1.2110506499386951e-78,1.2729830125946783e-97,2.5026545076448155e-45,9.544212761907262e-82,1.7383067374275446e-175,2.2771855867038788e-94,1.662496580205113e-82,7.309365923389211e-84,1.596915437995762e-134,1.213304926618969e-194
7.66892559550984e-21,0.00053584454179025,0.0915567593028733,0.0,0.0015769904864565037,0.451542628356074,3.178515986210975e-79,0.4569006123410269,3.186408067100684e-65,2.7526940768737095e-78,2.8924627403927956e-44,1.942215946692341e-101,4.0753894655766426e-141,1.256658255352558e-14,5.763934744497988e-41,1.05372113693327e-47,2.683603852944898e-58,5.763935798214782e-41,4.503939207408229e-22,4.342478157032378e-53,2.6430491854470226e-40,3.652667823054057e-34,6.590925787065469e-64,1.2598327504788632e-84,8.77194673877135e-78,1.73246986775207e-98,1.9635285240095943e-14,2.0041409329989837e-58,7.11350741768153e-89,1.8254500727261348e-97,4.7162817426225874e-116,9.860750211308318e-103,9.690871109057002e-78,4.075069117256265e-96,1.0012247658503031e-44,1.527384340020949e-80,2.22605643245317e-173,7.289716861629476e-93,5.321628159618847e-81,1.1698403424356843e-82,8.181692406748522e-132,1.9902801781621036e-190
1.5338683413005086e-20,0.00053584454179025,0.0915567593028733,0.0,0.0015769904864242983,0.4515426283560481,1.2715098993176825e-78,0.4569006123410269,1.019807800000183e-63,8.809956416074513e-77,5.785239531940028e-44,4.973350964082812e-99,4.174777078220653e-138,2.513452881581274e-14,2.305761542996356e-40,8.4305695139292125e-47,4.294390731345121e-57,2.305762386049833e-40,9.008367176406256e-22,3.474310344652117e-52,1.0573050537969545e-39,1.4611860420010855e-33,1.0547007522040925e-62,8.064556545966943e-83,7.018443348869641e-77,5.546554533546581e-97,3.9272701275556346e-14,1.1007644516675857e-57,4.553565395359164e-87,2.3370513393000818e-95,2.41535925122534e-113,2.5250009855700064e-100,7.753709612588295e-77,1.3042666100127374e-94,4.005225012126518e-44,2.4440621720085304e-79,2.8500065064953253e-171,2.3331445638357847e-91,1.703182513634202e-79,1.8720277857613498e-81,4.190428446821497e-129,3.2628407153808986e-186
3.0678199047995575e-20,0.00053584454179025,0.0915567593028733,0.0,0.0015769904863598876,0.45154262835599623,5.086247455652126e-78,0.4569006123410269,3.2636365325207778e-62,2.8193972430205385e-75,1.1570795587246629e-43,1.2733394818933898e-96,4.2757713580346167e-135,5.027042133833087e-14,9.223421475345375e-40,6.744775795083836e-46,6.87152608763977e-56,9.223428220093374e-40,1.8017223114025495e-21,2.779576962594745e-51,4.229386990135956e-39,5.8449820017040285e-33,1.6876417735590558e-61,5.161828777023968e-81,5.615107169671403e-76,1.779201766034085e-95,7.854753334453788e-14,9.188219239421229e-57,2.9145738564857735e-85,2.9917252346235286e-93,1.2368215202696222e-110,6.464823201672477e-98,6.203483465259465e-76,4.174059218906019e-93,1.6021551968599456e-43,3.910693937186076e-78,3.648424367315914e-169,7.4667564675795974e-90,5.450597352388588e-78,2.995532721561384e-80,2.145855357856952e-126,5.347438894996567e-182
6.135723031797656e-20,0.00053584454179025,0.0915567593028733,0.0,0.0015769904862310662,0.45154262835589254,2.0345432470625944e-77,0.4569006123410269,1.04440394370341e-60,9.022393169856564e-74,2.314194725441285e-43,3.259945775004126e-94,4.3787816322863587e-132,1.0054220637514237e-13,3.6894436518287237e-39,5.395948712190721e-45,1.0994846405113229e-54,3.6894490477552e-39,3.603493498775669e-21,2.223709129794499e-50,1.6917849593373704e-38,2.338040368006479e-32,2.700318366467839e-60,3.3037240896969347e-79,4.492230343927328e-75,5.79968866832459e-94,1.570971974747438e-13,1.133157219828485e-55,1.865417335595966e-83,3.829588036520832e-91,6.332909865482082e-108,1.6550946295525658e-95,4.963609672751051e-75,1.3358001956197283e-91,6.408751173324511e-43,6.257255209110153e-77,4.670244124110897e-167,2.389475028437129e-88,1.7442539995438515e-76,4.7934750372424645e-79,1.0987660380670202e-123,8.762521793060062e-178
1.227152928579385e-19,0.00053584454179025,0.0915567593028733,0.0,0.0015769904859734233,0.45154262835568515,8.1383476763246e-77,0.4569006123410269,3.3421570256064456e-59,2.8872071411196864e-72,4.628488350282807e-43,8.345660704051906e-92,4.4840367368784367e-129,2.0108577641586635e-13,1.4757924729490797e-38,4.316810199489806e-44,1.759209051317742e-53,1.4757967897414913e-38,7.207035872918997e-21,1.7789800617508528e-49,6.767174626182995e-38,9.352256605427421e-32,4.320566831039366e-59,2.11441932598652e-77,3.5938905826353115e-74,2.12726770946706e-92,3.1419652570412697e-13,1.678280281597901e-54,1.1938915916067883e-81,4.9019570814675196e-89,3.2425278378346824e-105,4.2371436686778734e-93,3.975016453881094e-74,4.275640229473675e-90,2.5635265463747762e-42,1.0011690136762521e-75,5.97808315053626e-165,7.646603377596119e-87,5.58169232747483e-75,7.672559293166062e-78,5.625876428201328e-121,1.4357452494427146e-173
2.4543141793786244e-19,0.00053584454179025,0.0915567593028733,0.0,0.0015769904854581376,0.4515426283552704,3.255649715040945e-76,0.4569006123410269,1.0695005525939532e-57,9.239063739834932e-71,9.258088269870209e-43,2.1364879184807175e-89,4.591663529234157e-126,4.02172916365718e-13,5.903199914331916e-38,3.4534686493895224e-43,2.8147653920633412e-52,5.90323444887612e-38,1.4414120618794012e-20,1.4231791267760593e-48,2.706856377960831e-37,3.740921667259916e-31,6.91290239108444e-58,1.353222876668105e-75,2.875505753627321e-73,1.3753321212437806e-90,6.283951820387787e-13,2.631351929766789e-53,7.640929209716294e-80,6.274480640488386e-87,1.6601734926980712e-102,1.0847082200217894e-90,3.2057473775387397e-73,1.3707196976093455e-88,1.0254158336908432e-41,1.6018660455114456e-74,7.652242836728392e-163,2.4472548614556006e-85,1.7861408116675247e-73,1.229447504588619e-76,2.880466506498942e-118,2.352365659200759e-169
4.908636680977103e-19,0.00053584454179025,0.0915567593028733,0.0,0.0015769904844275659,0.4515426283544409,1.3032042800720945e-75,0.4569006123410269,3.4224182513431517e-56,2.956458789517277e-69,1.8533490886405214e-42,5.469270497360987e-87,4.7017164981787074e-123,8.043471957390365e-13,2.3612859686266775e-37,2.7627831118835956e-42,4.5036621825493216e-51,2.3613135963439893e-37,2.882829010089748e-20,1.1385252915372437e-47,1.0827235129530107e-36,1.4963724705893955e-30,1.106047861644038e-56,8.660391464171254e-74,2.302871746475475e-72,2.218238058626772e-88,1.2567924942116243e-12,4.188616273466659e-52,4.890131193332207e-78,8.031118797048258e-85,8.499874117725104e-100,2.776783001374419e-88,2.7286464594570474e-72,4.450239649222988e-87,4.1016737627382656e-41,2.562947226848412e-73,9.797360153306439e-161,7.839568739160005e-84,5.715563296345996e-72,1.9788055668523137e-75,1.4747706655331988e-115,3.854030893286992e-165
9.817281684174061e-19,0.00053584454179025,0.0915567593028733,0.0,0.0015769904823664227,0.45154262835278197,5.242938445989219e-75,0.4569006123410269,1.0951764751052514e-54,9.460334375615807e-68,3.734354102730688e-42,1.400045366546599e-84,4.8141711249867396e-120,1.608695752380134e-12,9.4451558672953e-37,2.2102297607419382e-41,7.205930583292583e-50,9.445376889361309e-37,5.765662902651811e-20,9.1078736555952e-47,4.3307252340719215e-36,5.985497479010269e-30,1.7696116600621103e-55,5.542297141342124e-72,1.858170727811819e-71,5.261545309977334e-86,2.513587116571483e-12,6.693182649235854e-51,3.1295729374956196e-76,1.0279179565707187e-82,4.3516634280364113e-97,7.108119909609635e-86,3.2319709108042434e-71,1.58765528872434e-85,1.6406715888284584e-40,4.1005729894995e-72,1.2566742155776818e-158,2.530121237776516e-82,1.8289111681782577e-70,3.240813251754848e-74,7.550418458541507e-113,6.313986977069269e-161
1.9634571690567976e-18,0.00053584454179025,0.0915567593028733,0.0,0.0015769904782441363,0.451542628349464,2.1935438478637e-74,0.4569006123410269,3.504568919061931e-53,3.027082627065728e-66,7.911156356778975e-42,3.5836445791472866e-82,4.9288758367339814e-117,3.2173928572401696e-12,3.778064735067066e-36,1.7681851079377057e-40,1.1529677156567828e-48,3.778241552850437e-36,1.1531330672341428e-19,7.28575688654189e-46,1.732151750806523e-35,2.3942005023541655e-29,2.8311612967843664e-54,3.546601032917814e-70,1.5883206889796383e-70,1.3334424764285479e-83,5.027176353347871e-12,1.0705681809443556e-49,2.0027750629009802e-74,1.3155616670265233e-80,2.2277595409638572e-94,1.8194401035117033e-83,9.298242705239116e-70,9.267771761045194e-84,6.562690507869279e-40,6.560444955820725e-71,1.6355810311754286e-156,8.646728250689325e-81,5.85205248600006e-69,5.663339216923904e-73,3.865366788067984e-110,1.0343191831723474e-156
3.9269151703355805e-18,0.00053584454179025,0.0915567593028733,0.0,0.0015769904699995635,0.45154262834282816,1.1857928171443693e-73,0.4569006123410269,1.121462711435987e-51,9.685211436252461e-65,2.2901439366258225e-41,9.171688613676105e-80,1.3131508165874762e-113,6.434787033271595e-12,1.5112263633286038e-35,1.4145485914457313e-39,1.844805431617808e-47,1.5113678176068197e-35,2.306266614998261e-19,5.827731953596282e-45,6.927493903356339e-35,9.576804962266732e-29,4.529154957756758e-53,2.269218935846333e-68,1.922354477115568e-69,3.408437675671726e-81,1.005435479512733e-11,1.7127811086071835e-48,1.2815789597973587e-72,1.6834713263037447e-78,1.1403103525842464e-91,4.656531293444364e-81,5.039786384092449e-68,1.3684941432499739e-81,2.6250770217284832e-39,1.0495189894519121e-69,4.203519072145273e-154,4.176415205296739e-79,1.872356989743517e-67,1.2119822264987648e-71,3.077986139841371e-107,2.4681574094688703e-151
7.853831172893146e-18,0.00053584454179025,0.0915567593028733,0.0,0.0015769904535104181,0.4515426283295564,1.4611174361476124e-72,0.4569006123410269,3.588681653321252e-50,3.098335409293245e-63,1.5906888173056065e-40,2.3466994488010525e-77,1.3443518104796173e-110,1.286957525057981e-11,6.044906325292022e-35,1.1316390517646803e-38,2.9518688594865358e-46,6.046037959712524e-35,4.612533685831277e-19,4.660785890465494e-44,2.7701061617525903e-34,3.8307225205556393e-28,7.244392799192973e-52,1.4515235335595432e-66,5.708461223586038e-68,8.719580107366827e-79,2.010871155159297e-11,2.740424416997463e-47,8.199574131400294e-71,2.153695516652357e-76,5.835284080153245e-89,1.1914380858604996e-78,3.152574805191988e-66,3.1820353200599064e-79,1.050030962863129e-38,1.6787425403924159e-68,1.654717011685743e-151,4.944436958294596e-77,5.989619055643544e-66,3.895751885320802e-70,1.5763332100422185e-104,4.040657796263956e-147
1.5707663178008278e-17,0.00053584454179025,0.0915567593028733,0.0,0.001576990420532129,0.4515426283030129,3.742207986684232e-71,0.4569006123410269,1.1483782355859287e-48,9.908707695643106e-62,2.130393859136373e-39,6.001139123009856e-75,1.3743185092859422e-107,2.5739151146177184e-11,2.417962651210015e-34,9.05311275358802e-38,4.723564705511317e-45,2.418867958806231e-34,9.225067728716438e-19,3.7263901519986455e-43,1.107329723300404e-33,1.53228907141443e-27,1.158381351821469e-50,9.27981658690984e-65,3.1248445774325956e-66,2.2297867386335724e-76,4.02174245561512e-11,4.384750663417894e-46,5.244487238940608e-69,2.7537936854283272e-74,2.984487435995032e-86,3.046837336424844e-76,2.0118509472924594e-64,8.043171945385184e-77,4.2001240834404063e-38,2.6844275069871727e-67,1.3535953777912651e-148,1.0815277695280559e-74,1.91544738679923e-64,1.8745634951262575e-68,8.06371835330578e-102,6.6090788502566535e-143
3.141532718823854e-17,0.00053584454179025,0.0915567593028733,0.0,0.0015769903545755544,0.4515426282499259,1.1601717657884383e-69,0.4569006123410269,3.674810205593056e-47,3.166974416505975e-60,3.32568829440993e-38,1.5330161277197193e-72,1.4026096024295763e-104,5.147830078129175e-11,9.671850420584453e-34,7.242489738466536e-37,7.559540416889362e-44,9.679092881303877e-34,1.8450135419363293e-18,2.977536247774665e-42,4.4236266943224396e-33,6.129156060529852e-27,1.8511050698622933e-49,5.926395396638899e-63,1.9562320264530513e-64,5.696070530627133e-74,8.043484853177553e-11,7.015890516423695e-45,3.352330689143115e-67,3.517354568400929e-72,1.524810257804188e-83,7.783329752866501e-74,1.2871701589552044e-62,2.0557536850275594e-74,1.6800496186891563e-37,4.290098145259928e-66,1.3410114242787555e-145,2.707883020376557e-72,6.121567426783807e-63,1.0995246200938782e-66,4.1213485179766244e-99,1.0791941032048427e-138
4.71229911984688e-17,0.00053584454179025,0.0915567593028733,0.0,0.0015769902886189839,0.45154262819683894,5.431404448255564e-69,0.4569006123410269,1.7191591243608574e-46,1.483288933763034e-59,1.265178580136102e-37,1.175598065089326e-71,8.544684919438121e-104,7.721744826032079e-11,2.0552681472962827e-33,2.0708992953175452e-36,2.882392805659921e-43,2.0573390383719844e-33,2.767520271488669e-18,8.508026803576978e-42,9.391858608452689e-33,1.3024456092453341e-26,7.053351963661986e-49,3.3795664509860777e-62,1.1143986040630227e-63,4.3680485361656007e-73,1.2065227047390785e-10,2.6748602912014186e-44,1.9122676609596362e-66,2.3418263891775023e-71,1.317932173370351e-82,5.968680914832932e-73,7.345207664257685e-62,1.5771524111080776e-73,3.570105361814775e-37,1.5781596162475508e-65,7.322101054062013e-145,2.0748238350804423e-71,2.862390466003088e-62,6.101380172282551e-66,2.8033281766749385e-98,5.672811446817664e-138
6.283065520869906e-17,0.00053584454179025,0.0915567593028733,0.0,0.001576990222662418,0.45154262814375196,1.691532663805975e-68,0.4569006123410269,5.5460938603277465e-46,4.702097691589569e-59,3.401643846331472e-37,6.168987781150991e-71,8.295208181624928e-103,1.0295659358325899e-10,3.506045535931449e-33,4.368126123108239e-36,7.756210621692644e-43,3.51041364489605e-33,3.6900269615286676e-18,1.7934681050232953e-41,1.6008310027909348e-32,2.2218188859571507e-26,1.8966038564737554e-48,1.3213016768663902e-61,4.355919196381747e-63,2.292147099154405e-72,1.6086969038254828e-10,7.19702753945244e-44,7.478015789452248e-66,1.0122439780584774e-70,7.533928775410654e-82,3.1320889125789566e-72,2.873649746225133e-61,8.280105140197385e-73,6.0901795842716094e-37,4.000535056092401e-65,8.041929410585455e-144,1.0883934389782694e-70,9.22959418954588e-62,2.214309826171476e-65,1.9780645924812147e-97,1.4513182114653154e-136
9.424598322915959e-17,0.00053584454179025,0.0915567593028733,0.0,0.0015769900907492954,0.451542628037578,8.328844905496316e-68,0.4569006123410269,3.0527665489456196e-45,2.4519757687909412e-58,1.3752497989643169e-36,1.0457044029954025e-69,4.6218445709008354e-101,1.5443487916890106e-10,7.258821426496747e-33,1.1930705752187196e-35,3.137941225294444e-42,7.270752086455675e-33,5.5350402488756246e-18,4.893424558367593e-41,3.309799057709431e-32,4.599993434856208e-26,7.66101876749684e-48,1.1048569441360059e-60,3.645001687424148e-62,3.8854159952209296e-71,2.413045254273486e-10,2.911037360553565e-43,6.254918685036801e-65,9.561443030708668e-70,1.4193363112313324e-80,5.30921258148348e-71,2.406699612784803e-60,1.4053346041690826e-71,1.2608942661813173e-36,1.3978160172337775e-64,3.819621051394717e-142,1.8454429714687504e-69,5.0748031687227405e-61,1.432519877610357e-64,6.506636901587014e-96,4.580799486453393e-134
1.2566131124962013e-16,0.00053584454179025,0.0915567593028733,0.0,0.0015769899588361882,0.45154262793140404,2.6127984663327125e-67,0.4569006123410269,9.797102255167694e-45,7.782118110335661e-58,3.724684315494531e-36,5.617560814607669e-69,3.423244355778767e-100,2.0591315682577487e-10,1.23453531320899e-32,2.4963024466442504e-35,8.501347267950109e-42,1.2370316062775064e-32,7.380053390921625e-18,1.0229240631303617e-40,5.621801889775869e-32,7.823383420109972e-26,2.073251520946299e-47,4.3377614652290156e-60,1.4318866289885047e-61,2.087259229043487e-70,3.2173935299427503e-10,7.885383583192297e-43,2.4566259244086125e-64,4.271887536161811e-69,8.298908273237595e-80,2.8521318866807648e-70,9.458695402873533e-60,7.555088766067554e-71,2.1444507944313364e-36,3.490308443618523e-64,2.578102346546703e-141,9.918118717280143e-69,1.6275318556596045e-60,5.250336764148732e-64,4.191954738235368e-95,5.79670155052648e-133
1.5707663927008066e-16,0.00053584454179025,0.0915567593028733,0.0,0.0015769898269230975,0.4515426278252301,6.716071523589759e-67,0.4569006123410269,2.55994395645989e-44,2.0168869584875538e-57,8.366914837574897e-36,2.353704392040725e-68,2.070119083311078e-99,2.573914259875031e-10,1.8860908619776884e-32,4.544422692936982e-35,1.9101602189027712e-41,1.890635267978855e-32,9.225066377288052e-18,1.860448620230429e-40,8.577448634358198e-32,1.1952361167222235e-25,4.653018972615063e-47,1.3607127074693096e-59,4.494758222305492e-61,8.745417555674786e-70,4.021741725491946e-10,1.7714706098961502e-42,7.708746981695299e-64,1.4884137417965534e-68,3.850254450721535e-79,1.1950190027446525e-69,2.9702144051116465e-59,3.1682724399032915e-70,3.2762360946288024e-36,7.399797221602253e-64,1.5097840607390385e-140,4.157815648372012e-68,4.249552732708494e-60,1.5427328279912821e-63,2.144271376803272e-94,6.730434145114498e-132
2.199072953110017e-16,0.00053584454179025,0.0915567593028733,0.0,0.001576989563096967,0.4515426276128822,3.7885618496287556e-66,0.4569006123410269,1.4320372449466067e-43,1.1294309428166706e-56,3.244433620662734e-35,6.236006843553533e-67,1.28927102186193e-97,3.60347938291665e-10,3.6268851872258233e-32,1.199861250804406e-34,7.411745442128472e-41,3.638883758163932e-32,1.2915091873203402e-17,4.899598313848179e-40,1.644352128705822e-31,2.298396231332779e-25,1.7989288190807346e-46,1.232020311841576e-58,4.084445179706437e-60,2.3170500124726667e-68,5.63043787119751e-10,6.870144468496014e-42,6.993148263275355e-63,2.1298879710364566e-67,1.7508280508384422e-77,3.166189624572516e-68,2.7039230102413946e-58,8.444599504904637e-69,6.300085057589891e-36,2.7047706289172036e-63,7.554735419318241e-139,1.106120089489381e-66,2.370281702443273e-59,1.2871285634981613e-62,8.856413229406949e-93,3.6439899237040836e-129
2.8273795135192276e-16,0.00053584454179025,0.0915567593028733,0.0,0.0015769892992709034,0.4515426274005344,1.2599543091588777e-65,0.4569006123410269,4.733786926051807e-43,3.7366062434133468e-56,8.633014192745605e-35,3.7624875516678226e-66,1.0426147876654189e-96,4.6330441609199873e-10,5.94808135895695e-32,2.487612130658675e-34,1.973118015688162e-40,5.972957398695121e-32,1.6605116736821726e-17,1.0134688590264002e-39,2.6886967117457107e-31,3.7693632242628056e-25,4.775360265781502e-46,5.098257175360446e-58,1.6936745258407444e-59,1.3979897003334661e-67,7.239133691493137e-10,1.8282101627530851e-41,2.897267946269549e-62,1.079591721974165e-66,1.2460256242955271e-76,1.9103306471122937e-67,1.122416161685878e-57,5.107066660074417e-68,1.0332122092530996e-35,7.00998730519159e-63,5.981452729642335e-138,6.684469990476514e-66,7.819637244971906e-59,5.2455982130974145e-62,6.300360045358133e-92,4.0869901441962953e-128
4.0839926343376487e-16,0.00053584454179025,0.0915567593028733,0.0,0.0015769887716189778,0.4515426269758389,8.624671065724779e-65,0.4569006123410269,3.1699050626630595e-42,2.51358755487247e-55,3.869484339874132e-34,9.936688022790886e-65,6.440281058853667e-95,6.692172681939649e-10,1.2331433078823451e-31,7.474550523321109e-34,8.854452617765692e-40,1.2406178370044667e-31,2.398516456743469e-17,3.0287329920842235e-39,5.538639051309905e-31,7.814561772768213e-25,2.1275777329752195e-45,5.281833848759659e-57,1.7666087641349794e-58,3.692078216534873e-66,1.0456524355992165e-09,8.196001076431995e-41,3.0133689256037928e-61,1.802213908042408e-65,5.529996069478391e-75,5.045328265840647e-66,1.1748666234774669e-56,1.363089030054908e-66,2.1420333593257033e-35,3.0917616812398875e-62,3.4446234799886864e-136,1.7780641708062313e-64,5.205886780400502e-58,5.45879051504218e-61,2.589010176305796e-90,1.488822549482378e-125
6.59721887597449e-16,0.00053584454179025,0.0915567593028733,0.0,0.0015769877163159304,0.4515426261264485,1.1218224618420888e-63,0.4569006123410269,3.94446800910402e-41,3.1543887042296014e-54,2.8085571317531985e-33,6.607478293111435e-63,1.0952461545624088e-92,1.0810425583950035e-09,3.2061910112961924e-31,3.213545701699144e-33,6.443213288786019e-39,3.238326404468658e-31,3.8745252642230394e-17,1.28670951897748e-38,1.4209443537050982e-30,2.0317976128302316e-24,1.524450554506972e-44,1.1234353836829369e-55,3.811995612207557e-57,2.455080177178098e-64,1.6891301780654472e-09,5.9514215338907775e-40,6.468772837153603e-60,7.281536629271209e-64,7.107916659037697e-73,3.3551822502080504e-64,2.5561076092090934e-55,9.268409781539146e-65,5.569320052966407e-35,2.2543478754634377e-61,5.671585519473565e-134,1.1997981411461183e-62,6.394949404302807e-57,1.2391818237513193e-59,2.811449568117935e-88,1.7709358532824956e-122
1.1623671359248174e-15,0.00053584454179025,0.0915567593028733,0.0,0.0015769856057130532,0.4515426244276701,2.216703576720091e-62,0.45690061234102686,7.519908633851221e-40,5.966750932154145e-53,2.8810450769692373e-32,7.792891989997408e-61,4.533596773428629e-90,1.9046914827076355e-09,9.937765180692026e-31,1.8095812321368696e-32,6.644250375737907e-38,1.0118723268935568e-30,6.826539844639374e-17,7.069135667618347e-38,4.286361942509659e-30,6.297667550388438e-24,1.5234591393372514e-43,3.79164182742205e-54,1.3241788625184172e-55,2.895542915273671e-62,2.9760841012786243e-09,6.11054329914342e-39,2.2244977483632563e-58,4.8520600884025796e-62,1.6639579605022358e-70,3.957726057756714e-62,9.029283092377446e-54,1.143001289670018e-62,1.7262421968687463e-34,2.3268266880609413e-60,2.967594899882223e-131,1.4568973028389615e-60,1.1873318028706243e-55,4.499037753512392e-58,5.903411426653886e-86,2.1075185676634157e-118
2.1676576325795545e-15,0.00053584454179025,0.0915567593028733,0.0,0.001576981384520171,0.4515426210301229,5.5120418217482634e-61,0.4569006123410268,1.8330993886091174e-38,1.3987107725639764e-51,3.63393141213693e-31,1.2385030460529733e-58,2.4523591744547907e-87,3.5519827062511486e-09,3.454275697790807e-30,1.2016217303958577e-31,8.469009352352368e-37,3.5744382888241006e-30,1.2730556867345757e-16,4.4723639534739544e-37,1.4127611643073228e-29,2.189010712776319e-23,1.825990625813394e-42,1.6200967864863274e-52,5.983940346721883e-54,4.6018376567713527e-60,5.549985700850515e-09,7.721421152555651e-38,9.859057444881725e-57,4.126322721944718e-60,5.27423785316535e-68,6.291841936589656e-60,4.216859172200825e-52,1.981619055392515e-60,6.000264953802667e-34,2.874022126091299e-59,1.821616305722497e-128,2.450244585205553e-58,2.7480056283453345e-54,2.0666489194225653e-56,1.778812280604389e-83,1.5887942022671268e-114
3.1729481292342913e-15,0.00053584454179025,0.0915567593028733,0.0,0.0015769771633444521,0.4515426176325885,2.88714462605418e-60,0.45690061234102675,9.782296312597732e-38,7.224063387483668e-51,1.4992779138182288e-30,1.1409453839180395e-57,3.0034797639018366e-86,5.199265095402411e-09,7.4003454320934e-30,3.610663467916895e-31,3.51631498935906e-36,7.761414092735035e-30,1.8634557705933842e-16,1.3002807008203057e-36,2.895697486137624e-29,4.6896754384771837e-23,7.305187420073544e-42,1.0449537349633115e-51,3.950019133994351e-53,4.23935676419483e-59,8.123878971308317e-09,3.1888532220475168e-37,6.446967653827255e-56,3.170393372409838e-59,5.539033198829658e-67,5.7967295023532e-59,2.817642355392629e-51,1.8722366118103683e-59,1.2854813775106221e-33,1.1247777195679125e-58,2.1473624887464464e-127,2.2959877677811746e-57,1.4312932815451233e-53,1.3214094091170705e-55,2.035790164800767e-82,2.03463621266017e-113
5.183529122543765e-15,0.00053584454179025,0.0915567593028733,0.0,0.0015769687210445125,0.45154261083755776,3.530443519823598e-59,0.45690061234102664,1.2233682270255836e-36,8.206836955367617e-50,1.0921199230605979e-29,7.386840878103898e-56,7.080364426728212e-84,8.493803363344302e-09,1.9749134446214755e-29,1.5795849118290043e-30,2.612469799717218e-35,2.1328741455353722e-29,3.044251083110335e-16,5.250707654691491e-36,7.046074454158267e-29,1.2515224552637506e-22,4.86057895037363e-41,1.994222360343608e-50,8.365282460201338e-52,2.744732542517162e-57,1.327164052505648e-08,2.330235901973561e-36,1.3058959211235715e-54,1.039662494453308e-57,6.387381763339588e-65,3.7550631055365937e-57,6.299755688456129e-50,1.426017868523773e-57,3.4305415602410124e-33,7.543744206974355e-58,6.136925080392999e-125,1.6592965229520615e-55,1.6349145136283142e-52,2.5687205855142333e-54,2.62932815450015e-80,1.0605732745611207e-109
