Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(51),H2X(50),COX(60),SX(53),CH3OX(46),CHOX2(61),CHO3X(93),CH2O3(187),CH2OX2(52),CHX(32),SX(489),SX(504),C2HOX(502),C2H4O(540),CH2X(63),SX(57),SX(394),CH2O2X(54),CH3X(55)
1.4942010967655824e-08,0.002724645380668153,0.0915567593028733,0.0,0.001602371497011785,0.45152487515245726,4.839405567050815e-14,0.45371023475328137,6.70866558912761e-16,7.019863972220193e-20,1.6010137392660611e-16,9.039542873432841e-19,5.910508785788009e-29,3.550336449180196e-05,6.966282137201574e-14,1.269833698183414e-20,9.905398152755984e-19,2.1289026715821538e-14,2.028976375796614e-10,6.472812293277895e-16,1.9807836397099216e-21,6.00066337218309e-20,3.3336159743867992e-18,-1.5645872447516372e-20,2.903700282394016e-32,3.5044064921371203e-20,0.003190377384768169,1.5214006110371442e-09,2.1192273662756412e-23,2.5193898318020087e-19,3.1220725617263303e-22,9.72981606349799e-25,3.6296601050196257e-29,1.593191989186239e-26,1.606364808153886e-25,6.483888687412597e-27,8.878657941339643e-33,-7.88931322901984e-33,-5.185043978573849e-34,9.628265212052672e-33,1.964135832323042e-27,4.8137736173240876e-39,7.009307444633553e-30,3.5861076271055555e-23,3.2639276783910265e-24
1.4999857889176154e-08,0.002724645380668153,0.0915567593028733,0.0,0.0015975616077986165,0.45152492849001535,4.8719865400848573e-14,0.4537077764696661,6.71512283892556e-16,7.040540263199993e-20,1.6025733029995317e-16,9.082409867389282e-19,5.87745074662283e-29,3.539668345475189e-05,7.002402034086902e-14,1.2659284630201682e-20,9.849677535157378e-19,2.1324435307428388e-14,2.028379021252442e-10,6.47888039017388e-16,1.7697943926350575e-21,5.984241510381747e-20,3.3382035792468618e-18,-1.0943381780693957e-20,2.901843050625401e-32,3.521021455408483e-20,0.003192835668442799,1.5243610054665414e-09,2.1163766558577706e-23,2.5237435108621956e-19,3.1311644785735854e-22,9.709951480177103e-25,3.6481673953312436e-29,1.6035623027696365e-26,1.5985558663864837e-25,6.505269574175168e-27,6.471843706937615e-33,-5.666879952101739e-33,-3.0790134809342026e-34,9.700826528300321e-33,1.967693616355731e-27,3.1834631756544614e-39,7.046927980554363e-30,3.589535140831387e-23,3.2788727651427622e-24
1.5057704810696484e-08,0.002724645380668153,0.0915567593028733,0.0,0.0015927816201456104,0.45152498149616144,4.904620591236325e-14,0.45370533346824843,6.721542686367763e-16,7.061165360965609e-20,1.6041244630753582e-16,9.080225537921377e-19,5.99487118231398e-29,3.529066525964307e-05,7.038549639760277e-14,1.2673447071739653e-20,9.794184723102432e-19,2.135959009533803e-14,2.027763190049834e-10,6.484913250386026e-16,9.801879927390747e-23,5.967912914248212e-20,3.2996396128918794e-18,4.156070299531041e-20,2.8999780432165786e-32,3.520163028068643e-20,0.003195278669921635,1.527312528244656e-09,2.1135193903530623e-23,2.5280751219334396e-19,3.142520347137391e-22,9.690158730829653e-25,3.666697849087759e-29,1.613954141095852e-26,1.5908037935337429e-25,6.526606674345395e-27,-2.369013465332939e-32,2.101987870905712e-32,3.325714871871312e-33,9.646792892233896e-33,1.9712335550443348e-27,-9.407919337197113e-39,7.084565867394835e-30,3.592943086381515e-23,3.279471648176348e-24
1.5115551732216814e-08,0.002724645380668153,0.0915567593028733,0.0,0.0015880312596582402,0.4515250341739365,4.9373073334996805e-14,0.45370290560878995,6.727926113364941e-16,7.081739507512317e-20,1.6056669338344828e-16,9.158517196775576e-19,6.16719113605723e-29,3.518530382400497e-05,7.074724782183362e-14,1.2609651104162085e-20,9.739571623318887e-19,2.1394493230029236e-14,2.0271290788077563e-10,6.490911185328913e-16,1.4945411436644401e-21,5.951676891198419e-20,3.3476850712104842e-18,-9.335036621368918e-22,2.8981019008149997e-32,3.550517584656108e-20,0.0031977065294431823,1.530255234439519e-09,2.1106558386945906e-23,2.5323848326842107e-19,3.1546698149537207e-22,9.670437622155893e-25,3.6852527859033927e-29,1.6243674294313802e-26,1.5831080657728083e-25,6.547900144143635e-27,4.684017498108286e-34,-4.5204461794866065e-34,5.017490437524086e-34,9.875416312185075e-33,1.974755801391634e-27,1.2057202692110231e-39,7.122220773407163e-30,3.596331621116864e-23,3.3088810740454764e-24
1.5173398653737144e-08,0.002724645380668153,0.0915567593028733,0.0,0.0015833102552904725,0.45152508652634465,4.9700463831766366e-14,0.4537004927527633,6.734273309849412e-16,7.102262943095934e-20,1.6071999068552383e-16,9.273978303535273e-19,5.981529275949275e-29,3.508059313972136e-05,7.110927290955433e-14,1.2497695403338858e-20,9.685668638043075e-19,2.1429146844966232e-14,2.0264768820339475e-10,6.496874501752276e-16,3.762605541588759e-21,5.935532635535851e-20,3.424359817571319e-18,-7.594641124036629e-20,2.8962163913797387e-32,3.5952884843971275e-20,0.0032001193855347447,1.5331891786145877e-09,2.1077862649098315e-23,2.536672807541587e-19,3.1612988907155033e-22,9.650787956468853e-25,3.703790537089383e-29,1.6348020639043595e-26,1.5754681646493708e-25,6.569150142873216e-27,4.3919309894557867e-32,-3.8808299769185375e-32,-4.802036301322027e-33,1.0175027227094255e-32,1.978260472765822e-27,1.857532619660498e-38,7.159892370169695e-30,3.5997008794927934e-23,3.347815756503435e-24
1.5231245575257474e-08,0.002724645380668153,0.0915567593028733,0.0,0.0015786183392926282,0.4515251385563537,5.002837359849337e-14,0.453698094763326,6.740583590533081e-16,7.122735907223383e-20,1.6087240519307807e-16,9.255488865820495e-19,5.637449261439406e-29,3.49765272714867e-05,7.147156997119622e-14,1.2538047067128202e-20,9.631470998943628e-19,2.1463553055973154e-14,2.0258067929377578e-10,6.50280350237027e-16,1.1518537459764709e-21,5.919479261159941e-20,3.354879716660483e-18,9.081537983799961e-21,2.8943238765577247e-32,3.5881060636476807e-20,0.0032025173750386744,1.5361144148349391e-09,2.1049109281082478e-23,2.540939207774362e-19,3.1655204845934286e-22,9.631209532625935e-25,3.722345723938694e-29,1.6452579273764675e-26,1.5678835771143764e-25,6.590356831852664e-27,-5.081098482390302e-33,4.569227208395846e-33,1.0961142391147617e-33,1.0013121959232817e-32,1.9817476711944036e-27,-1.4737748405202685e-39,7.197580332476636e-30,3.6030510531892813e-23,3.338141399399812e-24
1.5289092496777804e-08,0.002724645380668153,0.0915567593028733,0.0,0.0015739552471617994,0.4515251902668949,5.0356798863533085e-14,0.4536957115052952,6.746858296348727e-16,7.14315863821194e-20,1.6102401212692507e-16,9.302894890160395e-19,5.517073707610813e-29,3.4873100355912616e-05,7.183413733234137e-14,1.2521661201393797e-20,9.578039179910243e-19,2.1497713961572173e-14,2.0251190028951957e-10,6.508698487518978e-16,1.1533068262583972e-21,5.903516158533546e-20,3.3616419202531966e-18,1.0992810660180452e-20,2.8924228319636095e-32,3.606481515633259e-20,0.003204900633137854,1.5390309966733078e-09,2.1020300825849684e-23,2.5451841955252407e-19,3.1732264320374017e-22,9.61170214832775e-25,3.740957948017606e-29,1.655734980686864e-26,1.5603537957888964e-25,6.61152036421426e-27,-6.476648048287614e-33,5.667702246380844e-33,1.3953628312069221e-33,1.0111316497409108e-32,1.985217564789408e-27,-1.4833350980251236e-39,7.235284339112601e-30,3.606382335282381e-23,3.3538222137453175e-24
1.5346939418298134e-08,0.002724645380668153,0.0915567593028733,0.0,0.0015693207175942238,0.45152524166086455,5.068573588751266e-14,0.45369334284512264,6.753098529386581e-16,7.163531371427721e-20,1.611745716839598e-16,9.552181192564582e-19,4.534148697913954e-29,3.47703066009861e-05,7.219697333591728e-14,1.2296855055491203e-20,9.526095270900727e-19,2.1531631644044607e-14,2.0244137001946343e-10,6.514559751815626e-16,7.268372455531476e-21,5.887642658740041e-20,3.555864656404988e-18,-1.9555478504122922e-19,2.8905099546229696e-32,3.7031571814093124e-20,0.00320726929338064,1.5419389772160175e-09,2.0991439780223236e-23,2.549407929347018e-19,3.1678312905648366e-22,9.592265594896906e-25,3.7595278504027637e-29,1.6662331147595428e-26,1.5528783180263385e-25,6.632640894596316e-27,1.1299319209000652e-31,-1.000028511002797e-31,-1.2991359950282303e-32,1.077771988773753e-32,1.9886702915754938e-27,4.646992745918239e-38,7.273004071915886e-30,3.609694790846329e-23,3.431841225134465e-24
1.5392674011956098e-08,0.002724645380668153,0.0915567593028733,0.0,0.001565676640729407,0.4515252820714656,5.094615794979119e-14,0.4536914803949707,6.758005752235768e-16,7.179603106715563e-20,1.6129294086543723e-16,9.462609410712904e-19,3.3083538972012516e-29,3.468948081322876e-05,7.248402568148724e-14,1.2411791298196247e-20,9.483871334681368e-19,2.1558276639473956e-14,2.0238438054775264e-10,6.519170072498617e-16,1.759033857528626e-21,5.875155494243671e-20,3.39334151436107e-18,-1.3016978351082092e-20,2.888992775466741e-32,3.6684075894500063e-20,0.0032091317435893195,1.544232014021414e-09,2.0968586218599307e-23,2.5527323297044423e-19,3.156837683298927e-22,9.576948779155647e-25,3.774195058285237e-29,1.6745479024291118e-26,1.5470062104725662e-25,6.649308757518048e-27,7.841875782578754e-33,-6.772733243044404e-33,-4.572964075652508e-34,1.0278178497265418e-32,1.9913879226936386e-27,3.50933668211631e-39,7.302836749366879e-30,3.612300474135608e-23,3.388390313860423e-24
1.5438408605614062e-08,0.002724645380668153,0.0915567593028733,0.0,0.001562050129856636,0.4515253222873748,5.1206895761507e-14,0.4536896269225101,6.762889696947784e-16,7.195643854793089e-20,1.6141116102909484e-16,9.09513351066307e-19,3.707423172199923e-29,3.4609044419185534e-05,7.277124411136862e-14,1.2800229987065566e-20,9.440608423657647e-19,2.15847719059435e-14,2.0232631751144458e-10,6.523759645999569e-16,-1.1543531171428356e-20,5.862723277439611e-20,2.9858987770244174e-18,4.432883581980407e-19,2.8874762024906016e-32,3.5258716345871504e-20,0.003210985216107624,1.5465197330874367e-09,2.0945702505967946e-23,2.5560436251369725e-19,3.1707228138836727e-22,9.561676011201479e-25,3.7889930496948083e-29,1.682875851337073e-26,1.5411674940333122e-25,6.665949923317245e-27,-2.5619008619020775e-31,2.2684542871876035e-31,3.132865422773249e-32,9.045193872856272e-33,1.9940949163760166e-27,-1.021541149018803e-37,7.332678908241646e-30,3.614894769380365e-23,3.2634875912999823e-24
1.5484143199272026e-08,0.002724645380668153,0.0915567593028733,0.0,0.0015584410599709991,0.4515253623099778,5.146794751687496e-14,0.45368778236385304,6.767755633818503e-16,7.211653730328653e-20,1.6152906548546148e-16,9.4682140090905e-19,5.321387619596574e-29,3.452899464806466e-05,7.305862782642721e-14,1.24368288755245e-20,9.401436894184362e-19,2.1611118449934652e-14,2.0226718995594458e-10,6.528328620574093e-16,1.44328885922836e-21,5.85034631316076e-20,3.3967493770254803e-18,4.351789844843332e-21,2.885955300542053e-32,3.6705637709196134e-20,0.0032128297748235416,1.5488021600173213e-09,2.0922789815528984e-23,2.5593419036596816e-19,3.20299186275571e-22,9.546447193130977e-25,3.8038258634570854e-29,1.6912171041599335e-26,1.5353619283866335e-25,6.682564448359162e-27,-3.0182981086193647e-33,2.353686741806583e-33,1.2196603495294827e-33,1.0481828408050992e-32,1.9967915122091608e-27,5.010575633364511e-40,7.362530400270027e-30,3.6174776870692384e-23,3.4107571250261e-24
1.5525304333564194e-08,0.002724645380668153,0.0915567593028733,0.0,0.0015552077067561996,0.451525398166178,5.170316103592445e-14,0.45368612983004775,6.772115492088195e-16,7.226036315119747e-20,1.6163462590778788e-16,9.486233886150328e-19,6.096773967635901e-29,3.445727814804407e-05,7.33174138340405e-14,1.2326269028379147e-20,9.365296231910805e-19,2.1634704009060052e-14,2.0221307235586497e-10,6.5324232006124205e-16,1.4903307990565659e-21,5.839253361386794e-20,3.410605776314191e-18,-1.788826747559339e-21,2.884581467632734e-32,3.677544795360423e-20,0.003214482308682696,1.550851840492226e-09,2.090214457447986e-23,2.5622992854576125e-19,3.2213847377925478e-22,9.53277874487082e-25,3.816992728630937e-29,1.6987354405411888e-26,1.5301650652632062e-25,6.697494826517947e-27,1.4709043658458196e-33,-9.750018549951045e-34,7.085595137907513e-35,1.0539620584123216e-32,1.999209414114784e-27,8.848534975213575e-40,7.389404598038654e-30,3.619792534832035e-23,3.4249480972948825e-24
1.5566465467856363e-08,0.002724645380668153,0.0915567593028733,0.0,0.0015519882909764944,0.45152543386790334,5.193862609736371e-14,0.4536844844194372,6.776457279913147e-16,7.240394066957859e-20,1.6173956363017528e-16,9.521534021512454e-19,5.892962984220664e-29,3.438587060653533e-05,7.357633250644794e-14,1.2364540796982624e-20,9.328599104189535e-19,2.1658170638108255e-14,2.021581062214582e-10,6.53650130388563e-16,1.4109226390424264e-21,5.828204173572875e-20,3.4134410744691704e-18,1.2838921140785503e-21,2.8832019688975405e-32,3.691228044360518e-20,0.003216127719348006,1.5528972733375868e-09,2.0881477629318373e-23,2.56524623052214e-19,3.224796460572698e-22,9.519145723542704e-25,3.830185406326962e-29,1.7062641339857497e-26,1.5249946864170935e-25,6.712403756877497e-27,-9.73475026749869e-34,7.009021924451804e-34,8.190486463018915e-34,1.063238501044366e-32,2.0016188647484352e-27,8.726853259880702e-40,7.416286122177655e-30,3.622098137033289e-23,3.4354707210007736e-24
1.5607626602148532e-08,0.002724645380668153,0.0915567593028733,0.0,0.0015487827239369465,0.45152546941613686,5.2174341410064825e-14,0.4536828460866902,6.780782273145521e-16,7.254727069139371e-20,1.618439866532123e-16,9.59014912482727e-19,5.211138681617212e-29,3.431477005733984e-05,7.383538327111979e-14,1.2310560152810379e-20,9.292585087372356e-19,2.1681519056885817e-14,2.0210229809597363e-10,6.540563029148679e-16,1.978816147484402e-21,5.817198566946027e-20,3.4369624513943115e-18,-1.9787823626485134e-20,2.8818168475575404e-32,3.7178368329705157e-20,0.0032177660521505425,1.554938476843333e-09,2.0860789799427924e-23,2.56818279077841e-19,3.221034285600221e-22,9.505548047195273e-25,3.843495127921621e-29,1.7138031781299306e-26,1.519850619493155e-25,6.727291294081894e-27,1.1456542487222071e-32,-1.0192502713091094e-32,-7.465730294505615e-34,1.0736601782343232e-32,2.004019908803854e-27,5.4695243614980986e-39,7.443174862905585e-30,3.624394591705096e-23,3.452866556810925e-24
1.5644671623011483e-08,0.002724645380668153,0.0915567593028733,0.0,0.0015459094815710602,0.4515255012791174,5.2386698095554254e-14,0.4536813776016345,6.7846599312783e-16,7.267605679057067e-20,1.6193768284950896e-16,9.60707083449474e-19,4.8806214686541696e-29,3.425104042965611e-05,7.406864142826719e-14,1.2293075753344072e-20,9.260218950089781e-19,2.170243215530258e-14,2.0205135627890276e-10,6.544204663400183e-16,1.2985178681216688e-21,5.807330514867251e-20,3.4192124146046506e-18,4.8148972972054976e-21,2.8805677587021024e-32,3.7243974222026816e-20,0.003219234537256872,1.5567719589360563e-09,2.084215356424927e-23,2.570816863572174e-19,3.222054638870734e-22,9.493340296154438e-25,3.8554728452517197e-29,1.7205973094634e-26,1.5152433155475434e-25,6.740671833619038e-27,-2.6911983665405218e-33,2.46971363890292e-33,8.396041772193468e-34,1.0708099821540737e-32,2.006173693083081e-27,-2.695284142399673e-40,7.467380811075456e-30,3.6264536869918064e-23,3.455575682652301e-24
1.5681716643874434e-08,0.002724645380668153,0.0915567593028733,0.0,0.0015430473218403969,0.4515255330192639,5.259925551496588e-14,0.4536799147807331,6.788523715670413e-16,7.280464369281849e-20,1.62031132248309e-16,9.638830384793954e-19,4.9370069603056465e-29,3.418755647636809e-05,7.430200570852607e-14,1.2285401709404472e-20,9.227989987129591e-19,2.1723250601643064e-14,2.019997424219807e-10,6.547833188800445e-16,1.434178396316062e-21,5.797497359162053e-20,3.428867459949664e-18,4.480435632767458e-22,2.879317231303649e-32,3.7367100278287414e-20,0.003220697358209757,1.5586020431545717e-09,2.0823501649098797e-23,2.573442613548809e-19,3.228989101797223e-22,9.481161058738288e-25,3.867418182247328e-29,1.7273999752610002e-26,1.5106570638778533e-25,6.75403513018032e-27,-3.012075491117069e-34,2.2367487754092117e-34,6.705666638118949e-34,1.0797710443169008e-32,2.008320744249088e-27,8.617501808775744e-40,7.491592441247965e-30,3.6285055242712004e-23,3.46739808489351e-24
1.5718761664737385e-08,0.002724645380668153,0.0915567593028733,0.0,0.0015401961816314867,0.45152556463727606,5.28120127433501e-14,0.4536784575917292,6.79237398573282e-16,7.293303199106721e-20,1.6212426940925422e-16,9.68746424283066e-19,5.061013078658761e-29,3.412431679854887e-05,7.453547570307665e-14,1.2232887071976538e-20,9.19615979237285e-19,2.1743974912148844e-14,2.0194746114665477e-10,6.551448677727319e-16,2.1325444623356477e-21,5.787698926070692e-20,3.458446839622312e-18,-2.561574841706667e-20,2.87806410144681e-32,3.755565272323895e-20,0.003222154547265645,1.5604287425925477e-09,2.080483462909637e-23,2.5760600808360545e-19,3.236914641160773e-22,9.469010277566647e-25,3.8793712230061844e-29,1.7342110819252495e-26,1.506091742126564e-25,6.767381224117618e-27,1.5032061911928173e-32,-1.3261471562808145e-32,-1.253216721018591e-33,1.093563462268518e-32,2.0104610883473726e-27,6.575579831234792e-39,7.51580967726709e-30,3.630550116395845e-23,3.485848274598993e-24
1.5755806685600336e-08,0.002724645380668153,0.0915567593028733,0.0,0.0015373559983094924,0.45152559613384813,5.302496886084493e-14,0.45367700600261107,6.796210369230997e-16,7.306122227785846e-20,1.622170696924421e-16,9.682922872436512e-19,5.10969940044118e-29,3.4061320007853086e-05,7.476905100520249e-14,1.2226172152239342e-20,9.164268152481895e-19,2.176460560025909e-14,2.0189451706220112e-10,6.555051201199962e-16,1.0954923754144929e-21,5.777934972799986e-20,3.429667596718212e-18,1.2189171102539072e-20,2.876807698868371e-32,3.7537956433503763e-20,0.0032236061364364667,1.5622520702691575e-09,2.0786153072370348e-23,2.5786693039561667e-19,3.2436494309864774e-22,9.45688789370759e-25,3.891344620172539e-29,1.7410305668842294e-26,1.5015472285649137e-25,6.780710157269346e-27,-6.853279673595005e-33,6.248474773765871e-33,1.250743558019631e-33,1.0879089026822863e-32,2.0125947429045905e-27,-2.065470918496337e-39,7.540032442573242e-30,3.632587492261157e-23,3.484891189704811e-24
1.5792851706463287e-08,0.002724645380668153,0.0915567593028733,0.0,0.001534526709713241,0.45152562750966896,5.3238122952647405e-14,0.45367555998160897,6.800033026610312e-16,7.318921514547428e-20,1.623095347419254e-16,9.706394664291092e-19,5.120308758623223e-29,3.399856472636356e-05,7.500273121035366e-14,1.2246446888804887e-20,9.13241614117532e-19,2.1785143176562423e-14,2.0184091476003686e-10,6.558640829411362e-16,9.601912041833852e-22,5.768205373218306e-20,3.429362716188233e-18,1.8600267241724907e-20,2.8755485508897497e-32,3.762891545336486e-20,0.003225052157491949,1.5640720391296473e-09,2.0767457540106967e-23,2.581270320994673e-19,3.2498039621930165e-22,9.444793847710521e-25,3.903331517683746e-29,1.747858440767088e-26,1.497023402293952e-25,6.794021968256421e-27,-1.1010125957886979e-32,9.634944093274603e-33,2.0178134186060714e-33,1.0948578551812831e-32,2.0147217559262237e-27,-3.064762746070431e-39,7.564260660628856e-30,3.634617691001441e-23,3.493404648405992e-24
1.5829896727326238e-08,0.002724645380668153,0.0915567593028733,0.0,0.0015317082541507646,0.45152565876542217,5.3451474108984865e-14,0.45367411949719305,6.80384258481324e-16,7.33170111827433e-20,1.6240165126340468e-16,9.785677900867624e-19,5.015387281045923e-29,3.393604958654369e-05,7.523651591625117e-14,1.2182713290303042e-20,9.101159681358761e-19,2.1805588148883236e-14,2.017866587976384e-10,6.562217632474782e-16,2.411700848626299e-21,5.758509984946596e-20,3.484398785971591e-18,-3.613443229788246e-20,2.8742865728200036e-32,3.7936352303165973e-20,0.00322649264196191,1.5658886620458946e-09,2.0748748586640847e-23,2.583863170470806e-19,3.25420516813638e-22,9.43272808032766e-25,3.9153127122409527e-29,1.7546947112482605e-26,1.4925201432786855e-25,6.807316696458646e-27,2.0959661248276086e-32,-1.8677842328130608e-32,-1.804104442046394e-33,1.1173449679547462e-32,2.016842159257012e-27,9.152755881596875e-39,7.588494255894485e-30,3.636640745494871e-23,3.520323682470149e-24
