Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(51),H2X(50),COX(60),SX(53),CH3OX(46),CHOX2(61),CHO3X(93),CH2O3(187),CH2OX2(52),CHX(32),SX(489),SX(504),C2HOX(502),C2H4O(540),CH2X(63),SX(57),SX(394),CH2O2X(54)
0.020179367288967347,0.0028149649241145727,0.0915567593028733,0.0,0.0004872889646716052,0.4513521155090849,6.161156244393002e-08,0.4530997096995661,1.276885744306441e-10,9.678079035066418e-17,8.68217146003679e-12,1.0404311376743463e-13,3.428527132858471e-26,9.793282948763734e-06,6.154559462477886e-08,3.682871748394224e-20,2.049328192569114e-15,6.163375996538979e-11,7.100247879023974e-11,2.7050812886839418e-17,8.984768323562951e-22,3.763761281815659e-20,9.294597449296398e-19,9.204328332004113e-24,9.673421347082761e-28,3.414662922329481e-17,0.0038008408883885743,0.00018561606886826888,2.936560189993239e-20,7.281816118767683e-14,3.4630372705152194e-18,7.446196587417143e-25,6.454331194902493e-23,1.503281054063782e-14,1.5097913825704428e-25,1.5260573244064218e-26,5.228963554784234e-37,5.5210766364847485e-37,1.0201734186045003e-34,6.670712270366271e-26,1.1559115339852743e-27,4.502490708963915e-41,1.26086428917859e-16,1.4424660822112117e-18
0.020493163368824813,0.0028149649241145727,0.0915567593028733,0.0,0.0004872414424709363,0.45135059712866393,6.160964509502401e-08,0.4531004448839649,1.302736214281759e-10,9.67670820678298e-17,8.814771714469515e-12,1.0498151058130312e-13,3.303698112778202e-26,9.792311400918376e-06,6.154108494068166e-08,3.6996663336985294e-20,2.090603634900636e-15,6.162583179115665e-11,7.0995669557784e-11,2.7048679372221472e-17,8.983891925103359e-22,3.7634031842175695e-20,9.323422542867118e-19,9.234300740589391e-24,9.820134125451314e-28,3.425847085784351e-17,0.0038001057057869287,0.0001871349323422551,2.9358961131146093e-20,7.391598252690675e-14,3.493935930949268e-18,7.443804561040745e-25,6.453809075196923e-23,1.5287965631205035e-14,1.5092624138437101e-25,1.5256792028061808e-26,5.229273855654003e-37,5.521405896480482e-37,1.0202356745363254e-34,6.671333741892403e-26,1.156236993913338e-27,4.5143256457326886e-41,1.2820178085034472e-16,1.4643173895522506e-18
0.020775579840696532,0.0028149649241145727,0.0915567593028733,0.0,0.000487199393199299,0.4513492537291633,6.160797167226316e-08,0.45310109534248805,1.32609844222833e-10,9.675502289709498e-17,8.934061465981144e-12,1.0582511923107194e-13,3.1975037548284316e-26,9.791451746001133e-06,6.153706887835922e-08,3.7145269059922477e-20,2.1279030172943337e-15,6.161884010210816e-11,7.098964448777066e-11,2.7046826943270973e-17,8.983116457837684e-22,3.763086325872183e-20,9.34935016832457e-19,9.261259378207242e-24,9.952109344604043e-28,3.4359067177917005e-17,0.0037994552488289,0.00018847875921193026,2.9353096927515494e-20,7.490345032693377e-14,3.521713161433895e-18,7.441691448045935e-25,6.453344382995598e-23,1.5517566520722943e-14,1.5087954788752068e-25,1.525345924967235e-26,5.229581365972281e-37,5.521732180438636e-37,1.0202971884637879e-34,6.671893048725809e-26,1.156535077566057e-27,4.525075570638972e-41,1.3010494626326285e-16,1.483973721418975e-18
0.02105799631256825,0.0028149649241145727,0.0915567593028733,0.0,0.00048715801545581465,0.4513479318896765,6.160634709166492e-08,0.4531017353601679,1.3495508452916623e-10,9.674322314797226e-17,9.053303757002964e-12,1.066678338460787e-13,3.096832025501578e-26,9.790605823381781e-06,6.153309277375004e-08,3.7291503009030564e-20,2.165343523639372e-15,6.161198247360808e-11,7.098371561283334e-11,2.7045037539140394e-17,8.982353374924187e-22,3.762774526559071e-20,9.375263556558705e-19,9.288202304952089e-24,1.008402253887266e-27,3.445960533931617e-17,0.0037988152326650813,0.00018980101919254718,2.9347337607716925e-20,7.589038524061376e-14,3.5494606876084145e-18,7.439615343648791e-25,6.45288457320609e-23,1.5747131264884237e-14,1.5083370559223578e-25,1.5250191964551098e-26,5.229915150533461e-37,5.5220863299853005e-37,1.020363804348001e-34,6.672452342054063e-26,1.1568379691206726e-27,4.5359137077957207e-41,1.3200750976026535e-16,1.5036208401545093e-18
0.02134041278443997,0.0028149649241145727,0.0915567593028733,0.0,0.00048711729856882084,0.45134663126421554,6.160477074313738e-08,0.45310236510460866,1.3730919681681254e-10,9.673167879006697e-17,9.172498929280167e-12,1.0750965872438939e-13,3.001403842924633e-26,9.78977341471793e-06,6.152915616031962e-08,3.743540292660791e-20,2.2029228908003666e-15,6.160525692656962e-11,7.097788140508899e-11,2.704331008875667e-17,8.981602479554858e-22,3.762467705924415e-20,9.401162647919097e-19,9.315129475255285e-24,1.0215874433295693e-27,3.4560085150992024e-17,0.003798185489691992,0.00019110205838154142,2.934168155657625e-20,7.687679522635009e-14,3.577178696905585e-18,7.437575663206263e-25,6.45242958612607e-23,1.5976660348394607e-14,1.5078870079547057e-25,1.5246989109547688e-26,5.23027475877386e-37,5.522467867214315e-37,1.0204354346918822e-34,6.673011625389522e-26,1.1571455838186596e-27,4.5468354099480526e-41,1.3390948560378357e-16,1.5232588528809333e-18
0.02162282925631169,0.0028149649241145727,0.0915567593028733,0.0,0.00048707723203458527,0.45134535151234395,6.160324199549663e-08,0.4531029847407235,1.3967203792103322e-10,9.672038583130604e-17,9.291647319135588e-12,1.0835059809942661e-13,2.910954299605936e-26,9.788954305106687e-06,6.152525854807659e-08,3.7577005952426107e-20,2.2406388929866667e-15,6.159866148284259e-11,7.097214036067113e-11,2.704164354951434e-17,8.980863578018702e-22,3.7621657848776063e-20,9.427047386056717e-19,9.342040846514764e-24,1.0347665738103678e-27,3.4660506466210744e-17,0.003797565854997107,0.0001923822173230944,2.933612717059136e-20,7.786268806644673e-14,3.604867373131167e-18,7.435571828241286e-25,6.451979359755449e-23,1.620615424885714e-14,1.507445199767338e-25,1.5243849639298678e-26,5.230659750309622e-37,5.5228763250101935e-37,1.0205119939770678e-34,6.673570902621045e-26,1.1574578385242338e-27,4.557836266809666e-41,1.358108877435742e-16,1.5428878645368673e-18
0.02190524572818341,0.0028149649241145727,0.0915567593028733,0.0,0.0004870378055147187,0.4513440922990874,6.160176020268098e-08,0.4531035944307777,1.4204346700338953e-10,9.67093403205188e-17,9.410749257557314e-12,1.0919065614144324e-13,2.825231936867119e-26,9.788148283031534e-06,6.152139942983225e-08,3.771634863463855e-20,2.2784893410975116e-15,6.159219417107949e-11,7.096649099936099e-11,2.7040036904639098e-17,8.980136479654027e-22,3.7618686855718093e-20,9.452917716874163e-19,9.368936378049016e-24,1.0479397149012116e-27,3.476086913540237e-17,0.0037969561663156164,0.00019364183109724074,2.933067286053961e-20,7.884807137079552e-14,3.632526896550312e-18,7.433603267013416e-25,6.451533830450631e-23,1.6435613436779477e-14,1.5070114980126258e-25,1.5240772525863522e-26,5.231069694186709e-37,5.523311246254441e-37,1.0205933985177413e-34,6.674130177552227e-26,1.1577746516341342e-27,4.5689120922069414e-41,1.3771172982236226e-16,1.5625079779205886e-18
0.02218766220005513,0.0028149649241145727,0.0915567593028733,0.0,0.0004869990088336211,0.4513428532948465,6.160032470874801e-08,0.45310419433443166,1.444233455131845e-10,9.669853835133486e-17,9.52980507028487e-12,1.1002983695888171e-13,2.743998057175016e-26,9.787355140309923e-06,6.151757828624061e-08,3.785346694032213e-20,2.316472082081553e-15,6.158585303138473e-11,7.096093186422381e-11,2.703848916100912e-17,8.979420996801564e-22,3.761576331384807e-20,9.478773587983736e-19,9.395816030570544e-24,1.0611069347507364e-27,3.486117299350271e-17,0.0037963562639878987,0.00019488122940752633,2.932531705350594e-20,7.983295258046848e-14,3.660157443969051e-18,7.431669414950105e-25,6.451092933450773e-23,1.6665038375600608e-14,1.506585771245356e-25,1.523775675837952e-26,5.231504168299057e-37,5.523772183209975e-37,1.0206795663472629e-34,6.674689453659266e-26,1.1580959430192799e-27,4.580058912163112e-41,1.3961202518150005e-16,1.5821192937322102e-18
0.02247007867192685,0.0028149649241145727,0.0915567593028733,0.0,0.0004869608319759627,0.45134163417531076,6.159893485187167e-08,0.45310478460878234,1.46811537149624e-10,9.668797606604726e-17,9.648815077893963e-12,1.1086814459962865e-13,2.667026071668341e-26,9.786574672041611e-06,6.151379458983748e-08,3.7988396265704404e-20,2.3545849983093646e-15,6.157963611896531e-11,7.095546152124837e-11,2.7036999347353293e-17,8.978716944757713e-22,3.76128864690003e-20,9.50461494873079e-19,9.422679766239358e-24,1.0742683001129385e-27,3.496141788785362e-17,0.003795765990917676,0.0001961007366672718,2.932005819443525e-20,8.081733897127221e-14,3.687759188812118e-18,7.42976971496308e-25,6.450656603299255e-23,1.6894429521733656e-14,1.506167889967504e-25,1.5234801342731493e-26,5.231962758927266e-37,5.524258697033006e-37,1.0207704171282997e-34,6.675248734208018e-26,1.158421633983081e-27,4.5912729538872044e-41,1.415117868667089e-16,1.6017219106152089e-18
0.022752495143798568,0.0028149649241145727,0.0915567593028733,0.0,0.00048692326508421245,0.451340434621373,6.159758996747926e-08,0.4531053654084045,1.492079078246914e-10,9.667764965811337e-17,9.767779595879902e-12,1.1170558305221902e-13,2.59410088209231e-26,9.785806676557872e-06,6.151004780821681e-08,3.812117144576847e-20,2.3928260069587178e-15,6.157354150693341e-11,7.095007855899408e-11,2.7035566512775195e-17,8.978024141728956e-22,3.76100555788799e-20,9.53044175001781e-19,9.449527548505682e-24,1.0874238763748607e-27,3.5061603684165334e-17,0.003795185192530839,0.00019730067208442799,2.93148947472876e-20,8.180123765722067e-14,3.715332301197968e-18,7.427903617670887e-25,6.450224774174626e-23,1.7123787324621996e-14,1.5057577266471337e-25,1.52319053012377e-26,5.2324450603415665e-37,5.5247703573529585e-37,1.0208658720755125e-34,6.675808022444393e-26,1.158751647219105e-27,4.602550635296376e-41,1.4341102763380487e-16,1.6213159251971597e-18
0.023034911615670287,0.0028149649241145727,0.0915567593028733,0.0,0.00048688629845619727,0.4513392543190468,6.159628939075285e-08,0.45310593688539136,1.5161232562669349e-10,9.666755537315108e-17,9.88669893473963e-12,1.1254215624700191e-13,2.525018294597485e-26,9.785050955371447e-06,6.150633740657112e-08,3.825182676363166e-20,2.4311930594126286e-15,6.156756728847623e-11,7.094478158824403e-11,2.703418972551702e-17,8.977342408787182e-22,3.7607269912880016e-20,9.556253943877267e-19,9.476359341687135e-24,1.1005737275835077e-27,3.516173024743427e-17,0.0037946137167349505,0.00019848134974507077,2.9309825195893504e-20,8.278465559390533e-14,3.7428769480112175e-18,7.42607058154988e-25,6.449797380154742e-23,1.7353112226805097e-14,1.5053551557160975e-25,1.522906767234823e-26,5.232950674440306e-37,5.525306741889786e-37,1.0209658538851593e-34,6.676367321659142e-26,1.1590859067657787e-27,4.613888554984386e-41,1.4530975995433988e-16,1.6409014321295344e-18
0.023317328087542007,0.0028149649241145727,0.0915567593028733,0.0,0.00048684992254269255,0.4513380929593832,6.159503245864294e-08,0.45310649918939394,1.5402466078445407e-10,9.665768950939845e-17,1.0005573400052434e-11,1.1337786805724314e-13,2.4595844636082723e-26,9.784307313127133e-06,6.150266284974236e-08,3.838039595985439e-20,2.4696841406689386e-15,6.156171157853603e-11,7.093956924165972e-11,2.7032868071908894e-17,8.97667156982487e-22,3.7604528751900156e-20,9.582051483256598e-19,9.503175110761574e-24,1.113717916472511e-27,3.52617974371726e-17,0.003794051413879389,0.00019964307869555878,2.930484804457457e-20,8.376759958183495e-14,3.7703932929729985e-18,7.42427007302818e-25,6.449374355429851e-23,1.75824046639911e-14,1.504960053565443e-25,1.5226287510351256e-26,5.233479210433473e-37,5.525867436118675e-37,1.02107028667347e-34,6.676926635130126e-26,1.1594243379660787e-27,4.625283482807149e-41,1.4720799602126088e-16,1.6604785241267997e-18
0.023599744559413726,0.0028149649241145727,0.0915567593028733,0.0,0.00048681412794506,0.4513369502383914,6.15938185114877e-08,0.45310705246766114,1.564447856321343e-10,9.664804841825496e-17,1.0124403292559341e-11,1.1421272230017342e-13,2.3976153640854762e-26,9.783575557553238e-06,6.149902360387805e-08,3.850691224119141e-20,2.5082972687610244e-15,6.155597251511095e-11,7.09344401734434e-11,2.7031600655471737e-17,8.976011451511496e-22,3.76018313881689e-20,9.607834322019316e-19,9.529974821384017e-24,1.1268565044882911e-27,3.5361805118416075e-17,0.003793498136716135,0.00020078616302337944,2.9299961818591835e-20,8.475007626971059e-14,3.797881496708596e-18,7.422501566540437e-25,6.448955634474149e-23,1.7811665065134827e-14,1.504572298534365e-25,1.5223563885090184e-26,5.2340302845688305e-37,5.526452032980131e-37,1.0211790959233568e-34,6.677485966056329e-26,1.1597668674319288e-27,4.636732351075814e-41,1.4910574775451414e-16,1.6800472920048864e-18
0.023882161031285445,0.0028149649241145727,0.0915567593028733,0.0,0.0004867789054129159,0.45133582585695764,6.159264689429322e-08,0.45310759686507757,1.588725745746668e-10,9.663862850489997e-17,1.0243188908241284e-11,1.1504672273800843e-13,2.3389362909008737e-26,9.782855499413803e-06,6.149541913774648e-08,3.8631408289175615e-20,2.5470304941903603e-15,6.155034826022028e-11,7.092939305900734e-11,2.7030386596149947e-17,8.975361883250998e-22,3.7599177125069414e-20,9.633602414863471e-19,9.556758439815546e-24,1.139989551815416e-27,3.546175316373896e-17,0.0037929537403611833,0.0002019109019366989,2.929516506443689e-20,8.573209215758792e-14,3.825341716812599e-18,7.420764544545766e-25,6.448541152181505e-23,1.804089385252013e-14,1.5041917708970537e-25,1.5220895881690407e-26,5.23460351989686e-37,5.527060132631042e-37,1.0212922084386773e-34,6.678045317546976e-26,1.1601134230142806e-27,4.64823224618321e-41,1.5100302680650307e-16,1.6996078247187882e-18
0.024164577503157165,0.0028149649241145727,0.0915567593028733,0.0,0.00048674424584182476,0.4513347195207682,6.159151695773024e-08,0.45310813252420185,1.613079040537903e-10,9.662942622851168e-17,1.0361930538395947e-11,1.1587987307894455e-13,2.2833813839938193e-26,9.782146952461286e-06,6.149184892376869e-08,3.875391626882231e-20,2.5858818993695232e-15,6.154483700058074e-11,7.092442659464284e-11,2.7029225029651897e-17,8.974722697138799e-22,3.759656527696535e-20,9.659355717151226e-19,9.583525932755492e-24,1.1531171174017196e-27,3.5561641445648326e-17,0.0037924180822565792,0.00020301758984263496,2.929045634998158e-20,8.671365360000957e-14,3.852774107913345e-18,7.419058497510662e-25,6.448130843971686e-23,1.8270091441845625e-14,1.5038183528543284e-25,1.5218282600290522e-26,5.235198546069411e-37,5.527691342231227e-37,1.021409552305066e-34,6.678604692649493e-26,1.1604639337784466e-27,4.659780400614799e-41,1.5289984456753187e-16,1.7191602093993567e-18
0.024446993975028884,0.0028149649241145727,0.0915567593028733,0.0,0.00048671014027104224,0.45133363094023177,6.159042805890766e-08,0.4531086595853037,1.6375065251466898e-10,9.662043810208026e-17,1.048062846971337e-11,1.1671217697811977e-13,2.2307931779636514e-26,9.781449733390214e-06,6.148831243882537e-08,3.887446783674626e-20,2.6248495980753645e-15,6.153943694807653e-11,7.091953949719693e-11,2.7028115106881244e-17,8.974093727920022e-22,3.759399516903142e-20,9.685094184823435e-19,9.610277267262833e-24,1.166239258983032e-27,3.566146983491154e-17,0.003791891022133071,0.0002041065164242727,2.9285834264539224e-20,8.769476680909654e-14,3.880178821735712e-18,7.417382923873104e-25,6.447724645873073e-23,1.849925824231272e-14,1.5034519285113743e-25,1.521572315578221e-26,5.235814999150076e-37,5.528345275742566e-37,1.021531056853062e-34,6.679164094372767e-26,1.160818329975886e-27,4.671374185430125e-41,1.5479621217121206e-16,1.738704531389575e-18
0.024729410446900604,0.0028149649241145727,0.0915567593028733,0.0,0.00048667657988128927,0.4513325598304037,6.158937956197273e-08,0.4531091781864013,1.6620070037308058e-10,9.661166069206339e-17,1.059928298435038e-11,1.1754363803854214e-13,2.181022174764659e-26,9.780763661791555e-06,6.148480916489032e-08,3.899309414908592e-20,2.6639317349135266e-15,6.153414634006257e-11,7.091473050375777e-11,2.702705599343601e-17,8.973474812949164e-22,3.759146613708718e-20,9.710817774397695e-19,9.63701241076392e-24,1.1793560331070925e-27,3.5761238204963643e-17,0.0037913724219733446,0.00020517796671644611,2.928129741885056e-20,8.867543785752066e-14,3.907556007160957e-18,7.4157373299901e-25,6.44732249458684e-23,1.8728394656715257e-14,1.5030923838474343e-25,1.5213216677558604e-26,5.2364525214345335e-37,5.529021553738684e-37,1.0216566526231858e-34,6.679723525688078e-26,1.1611765430153824e-27,4.683011103186192e-41,1.5669214049968846e-16,1.758240874280145e-18
0.025011826918772323,0.0028149649241145727,0.0915567593028733,0.0,0.00048664355599254425,0.4513315059109119,6.158837083857355e-08,0.45310968846329674,1.6865792998316227e-10,9.660309061800578e-17,1.071789436000378e-11,1.183742598119974e-13,2.1339264382813747e-26,9.780088560107445e-06,6.148133858952556e-08,3.910982586977654e-20,2.7031264847922267e-15,6.15289634395184e-11,7.090999837133725e-11,2.7026046869160597e-17,8.972865792148814e-22,3.758897752743009e-20,9.736526442938338e-19,9.663731331026581e-24,1.1924674951571683e-27,3.586094643257936e-17,0.0037908621459758736,0.0002062322211803052,2.927684444499171e-20,8.965567268143301e-14,3.9349058102859025e-18,7.414121230064829e-25,6.446924327536962e-23,1.8957501081529946e-14,1.5027396067010298e-25,1.5210762309264323e-26,5.237110761301036e-37,5.529719803246219e-37,1.0217862713368625e-34,6.680282989518597e-26,1.1615385054431728e-27,4.694688781193896e-41,1.585876401888015e-16,1.7777693199441005e-18
0.025294243390644042,0.0028149649241145727,0.0915567593028733,0.0,0.0004866110600618856,0.45133046890588296,6.158740126820796e-08,0.45311019054961205,1.711222256057001e-10,9.659472455213452e-17,1.083646286998235e-11,1.19204045799938e-13,2.0893712096654704e-26,9.779424253586913e-06,6.147790020626161e-08,3.922469317819432e-20,2.742432052405224e-15,6.152388653510811e-11,7.090534187656111e-11,2.7025086927748265e-17,8.972266507969563e-22,3.758652869667333e-20,9.762220147987847e-19,9.69043399609577e-24,1.2055736993754432e-27,3.5960594394841966e-17,0.0037903600605193287,0.0002072695557766875,2.927247399624817e-20,9.063547708338364e-14,3.96222837448158e-18,7.412534146068178e-25,6.446530082908348e-23,1.9186577907007274e-14,1.5023934867460184e-25,1.5208359208552436e-26,5.237789373069006e-37,5.5304396575949845e-37,1.0219198458689553e-34,6.680842488733282e-26,1.161904150920827e-27,4.706404965118549e-41,1.6048272163325067e-16,1.7972899485709493e-18
0.025576659862515762,0.0028149649241145727,0.0915567593028733,0.0,0.00048657908368136946,0.4513294485438704,6.15864702384769e-08,0.45311068457682385,1.7359347337695432e-10,9.658655921887259e-17,1.0954988783277689e-11,1.2003299945434952e-13,2.0472285423843302e-26,9.778770570242331e-06,6.147449351488234e-08,3.933772577649249e-20,2.7818466717261107e-15,6.151891394115502e-11,7.090075981537017e-11,2.7024175376382307e-17,8.971676805351825e-22,3.7584119011587905e-20,9.787898847530274e-19,9.71712037426394e-24,1.2186746988856017e-27,3.606018196857766e-17,0.0037898660341275678,0.00020829024203831373,2.9268184746954916e-20,9.161485673512636e-14,3.989523840449038e-18,7.410975607654416e-25,6.446139699674458e-23,1.9415625517262655e-14,1.502053915455291e-25,1.5206006546850084e-26,5.238488016855379e-37,5.531180756265831e-37,1.0220573102198665e-34,6.68140202614917e-26,1.1622734141994558e-27,4.718157512945428e-41,1.62377394991581e-16,1.8168028387004065e-18
