Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(48),CH2O2X(49),CH3OX(44),CH3X(50),CH4(39),CH4X(236),CH3O2X(47),CH4O2(169),H(23),HCO(31),OCHCO(260),SX(257),CH2OX(167),CHOX(166),SX(186),C2H6O(234),SX(408),SX(460)
3.396573733187276e-11,0.0005377589567108198,0.0915567593028733,0.0,0.0014557755893297398,0.45143787082416625,1.0297876933406833e-40,0.45690061233906587,6.880308737453654e-20,1.1583672956067302e-30,3.993438419713222e-15,1.4162045924206238e-31,4.850458706365498e-41,4.418297281898553e-05,8.480843915641431e-22,1.103050108027063e-21,6.85779665117036e-20,1.3932600811363237e-19,1.9570617441987977e-12,6.180129425633275e-24,1.668836404602723e-24,9.555017189687006e-16,1.4162077683448248e-28,2.014820382644198e-33,5.9035050396699494e-33,5.5615239822522686e-33,8.26660455201879e-05,1.0255386129900712e-20,1.1924585575387108e-33,6.586822387074396e-19,-6.060572751027488e-24,-6.587724508190329e-19,2.5695043357354416e-27,1.3613305608733211e-27,1.5755422803432181e-25,4.6221184911605476e-42,6.206224150048088e-88,4.098229142537491e-27,1.3121914164823876e-33,8.150900501566892e-33,4.6683921622550326e-36,9.670765692535336e-47,9.047285343708597e-48,-1.7410983243174028e-47
3.402540387477961e-11,0.0005377589567108198,0.0915567593028733,0.0,0.0014555863204497922,0.4514377071813998,1.036243089328445e-40,0.45690061233906254,6.900397959792612e-20,1.1693973440548346e-30,4.009105023692112e-15,1.4331119953991346e-31,3.9938947866546435e-41,4.423422503945697e-05,8.509464612565752e-22,1.1017368125841072e-21,6.876610805886351e-20,1.397165531686502e-19,1.9603586657569723e-12,6.2176180766985406e-24,1.671218092523083e-24,9.556054893575584e-16,1.4273732397221829e-28,2.0330045844998495e-33,5.9289403521765904e-33,5.627545034109846e-33,8.280406217636703e-05,1.0298808793409493e-20,1.206108062197426e-33,-2.0027736977632773e-19,2.1352849877149274e-24,2.0018156448746259e-19,2.5828850313742584e-27,1.373847832370215e-27,1.5805525736897144e-25,4.660413581772641e-42,6.299591851490685e-88,4.13586727286e-27,1.321253398304452e-33,8.199001502938482e-33,3.672492626948341e-36,7.447640073027017e-47,6.678656490752493e-48,-9.221958074343833e-48
3.408507041768646e-11,0.0005377589567108198,0.0915567593028733,0.0,0.001455397169235154,0.4514375436089031,1.0427237768335848e-40,0.4569006123390592,6.920493478860062e-20,1.1805070762642411e-30,4.024791465565781e-15,1.4501741807932806e-31,4.4334379490121354e-41,4.428538246881234e-05,8.53812973120123e-22,1.1004273975955882e-21,6.895422265100648e-20,1.4010714242147357e-19,1.9636551452405936e-12,6.25524380935797e-24,1.6735972420885275e-24,9.557078829795222e-16,1.4386088342559083e-28,2.051320617869877e-33,5.954411955232655e-33,5.6942336295740984e-33,8.294205595835273e-05,1.0342289525621718e-20,1.2198791050446385e-33,-3.0805035360712135e-19,3.2012640571305105e-24,3.079521969206915e-19,2.5962895586710708e-27,1.3864447661828781e-27,1.5855686590652484e-25,4.698940678157474e-42,6.394145165360806e-88,4.1737446374633344e-27,1.3303475407589327e-33,8.247211410820579e-33,4.1245347496354006e-36,6.903258161310202e-47,7.609011039014879e-48,3.547755576089006e-48
3.414473696059331e-11,0.0005377589567108198,0.0915567593028733,0.0,0.0014552081356064648,0.4514373801066305,1.0492297878192138e-40,0.4569006123390559,6.940595269639128e-20,1.1916968677686988e-30,4.040497693187115e-15,1.4674154021060762e-31,4.431848374645637e-41,4.4336445174255705e-05,8.566839285590866e-22,1.0991218579086405e-21,6.914230993306842e-20,1.404977752630036e-19,1.966951182918354e-12,6.293006740112194e-24,1.675973853040406e-24,9.558089180471899e-16,1.4499148532098634e-28,2.069769158682892e-33,5.979919726366263e-33,5.7615975626511444e-33,8.308002687830283e-05,1.0385828114925403e-20,1.2337724236935293e-33,4.83815562601533e-19,-4.4089658833443274e-24,-4.839061734692885e-19,2.6097178071036243e-27,1.399121601964649e-27,1.5905905257007128e-25,4.737700627364746e-42,6.489896254921122e-88,4.211861954655303e-27,1.3394737977516577e-33,8.295529753179804e-33,4.1065990856919956e-36,7.182684954313617e-47,7.44648795541323e-48,1.1298389700148493e-48
3.420440350350016e-11,0.0005377589567108198,0.0915567593028733,0.0,0.0014550192194840283,0.4514372166745359,1.0557611541644834e-40,0.45690061233905255,6.960703307390392e-20,1.2029670947424783e-30,4.056223654642351e-15,1.4848316818108156e-31,4.459956435701936e-41,4.438741322333237e-05,8.595593251820774e-22,1.0978201931817854e-21,6.933036955357516e-20,1.408884510915233e-19,1.970246779058768e-12,6.3309069849096096e-24,1.6783479251360092e-24,9.55908612560535e-16,1.4612915983256704e-28,2.0883508851775597e-33,6.0054635435925534e-33,5.829641837163445e-33,8.321797494836694e-05,1.0429424350642398e-20,1.2477887577330699e-33,-3.070325883960569e-19,3.19344238924469e-24,3.0693434006875306e-19,2.6231696666098197e-27,1.411878578833341e-27,1.5956181628346891e-25,4.7766942771613735e-42,6.586857376946198e-88,4.2502199411326086e-27,1.3486321229871167e-33,8.343956059753532e-33,4.088058576932343e-36,7.43824668595473e-47,7.296408351515313e-48,-1.0263856457675375e-48
3.426407004640701e-11,0.0005377589567108198,0.0915567593028733,0.0,0.0014548304207877905,0.4514370533125732,1.0623179076649956e-40,0.4569006123390492,6.980817567736577e-20,1.2143181339974355e-30,4.071969298249233e-15,1.502429515610294e-31,4.0628720127489957e-41,4.443828668395545e-05,8.624391620065247e-22,1.0965224009030912e-21,6.951840116548107e-20,1.4127916931260414e-19,1.973541933930167e-12,6.368944659149438e-24,1.6807194581485533e-24,9.560069843090275e-16,1.4727393718204098e-28,2.1070664761560685e-33,6.031043285416228e-33,5.898372524906045e-33,8.33559001806865e-05,1.0473078023024914e-20,1.261928848718984e-33,3.405862669670487e-19,-3.0577733047865062e-24,-3.406771485517276e-19,2.6366450275898752e-27,1.4247159353699065e-27,1.6006515597134892e-25,4.815922476027753e-42,6.685040882226037e-88,4.28881931197685e-27,1.3578224699766464e-33,8.392489862084422e-33,3.6305120192457536e-36,7.099791142464582e-47,6.158702373437433e-48,-3.7899953672870725e-48
3.4323736589313857e-11,0.0005377589567108198,0.0915567593028733,0.0,0.0014546417394373176,0.4514368900206963,1.0689000800219026e-40,0.4569006123390459,7.000938026666585e-20,1.2257503630665622e-30,4.087734572586345e-15,1.5201975038001171e-31,4.286673701046408e-41,4.4489065624425945e-05,8.653234356440483e-22,1.0952284809127497e-21,6.970640442631093e-20,1.4166992933999745e-19,1.9768366478006725e-12,6.407119877610371e-24,1.683088451869308e-24,9.561040508452615e-16,1.484258476448821e-28,2.125916612793839e-33,6.056658830892404e-33,5.9677939556533104e-33,8.349380258739373e-05,1.051678892337778e-20,1.2761934403889724e-33,-4.585180045980634e-19,4.63724661399887e-24,4.584188419552634e-19,2.6501437809708237e-27,1.4376339095445592e-27,1.6056907055922518e-25,4.8553860732506454e-42,6.784459228386952e-88,4.327660780432277e-27,1.3670447920362332e-33,8.441130693784465e-33,3.82959012182265e-36,6.974106149018517e-47,6.521326543583218e-48,1.0863313662828925e-48
3.4383403132220706e-11,0.0005377589567108198,0.0915567593028733,0.0,0.001454453175351877,0.45143672679885855,1.0755077028689482e-40,0.45690061233904256,7.021064660450792e-20,1.237264159997598e-30,4.103519426417731e-15,1.5381509676208054e-31,3.997272326597187e-41,4.453975011335233e-05,8.682121462997907e-22,1.093938428965095e-21,6.989437899704864e-20,1.4206073059323544e-19,1.9801309209382573e-12,6.445432754628619e-24,1.6854549061032033e-24,9.56199829553866e-16,1.4958492153493078e-28,2.1449019769329493e-33,6.082310059476564e-33,6.037913152616867e-33,8.36316821806141e-05,1.0560556843757976e-20,1.2905832780471889e-33,4.75431048926049e-19,-4.3582655977216715e-24,-4.7552044469084505e-19,2.6636658180600118e-27,1.4506327388877112e-27,1.6107355897324958e-25,4.895085918692026e-42,6.885124950469529e-88,4.366745058420071e-27,1.3762990423341268e-33,8.48987808999875e-33,3.4990866431390685e-36,6.802919169041137e-47,5.672636793806003e-48,-1.5246171034577936e-48
3.4443069675127555e-11,0.0005377589567108198,0.0915567593028733,0.0,0.001454264728450414,0.4514365636470135,1.0821408077579812e-40,0.4569006123390392,7.041197445658679e-20,1.2488599034636533e-30,4.119323808732523e-15,1.5562774067606225e-31,4.3503299536644926e-41,4.4590340219670624e-05,8.711052904382554e-22,1.0926522447862144e-21,7.008232454245108e-20,1.4245157249884707e-19,1.9834247536107096e-12,6.483883404002991e-24,1.687818820670958e-24,9.562943376156228e-16,1.5075118921263516e-28,2.164023252923482e-33,6.107996851093272e-33,6.108734391911474e-33,8.376953897246481e-05,1.060438157713683e-20,1.305099108909769e-33,-5.438044884887016e-19,5.461127663032361e-24,5.437043327603477e-19,2.6772110306290823e-27,1.46371266039342e-27,1.6157862014035317e-25,4.9350228629126314e-42,6.987050678413678e-88,4.406072856247881e-27,1.3855851738519264e-33,8.538731587765823e-33,3.837051238889894e-36,6.967612037449748e-47,6.357708372597007e-48,2.5095485262563985e-48
3.4502736218034405e-11,0.0005377589567108198,0.0915567593028733,0.0,0.0014540763986515002,0.4514364005651144,1.0887994261562692e-40,0.4569006123390359,7.061336359210976e-20,1.2605379727838071e-30,4.135147668751701e-15,1.5745950904518497e-31,3.960502629534057e-41,4.4640836012700805e-05,8.740028686619629e-22,1.0913699233152825e-21,7.027024073159143e-20,1.4284245449054062e-19,1.98671814608563e-12,6.5224719389775724e-24,1.690180195409931e-24,9.563875920017777e-16,1.5192468108657616e-28,2.183281125542813e-33,6.133719086170735e-33,6.180265059537801e-33,8.390737297505463e-05,1.0648262917430627e-20,1.3197416821720973e-33,6.264704102003276e-19,-5.81232197739979e-24,-6.265582630720497e-19,2.690779310932585e-27,1.4768739104986225e-27,1.620842529882784e-25,4.975197757194654e-42,7.090249141004064e-88,4.44564488254737e-27,1.3949031393903303e-33,8.587690726109096e-33,3.401774485305165e-36,6.865906880330513e-47,5.2684377161797365e-48,-2.4098745438851056e-48
3.4556436106650567e-11,0.0005377589567108198,0.0915567593028733,0.0,0.0014539070018876144,0.45143625385117025,1.094814022709111e-40,0.4569006123390329,7.07946660229092e-20,1.2711189377711928e-30,4.149405754411518e-15,1.5912317807756068e-31,4.1389550654942954e-41,4.4686201646108826e-05,8.766144769611274e-22,1.090219136463117e-21,7.043933993154044e-20,1.4319428209399444e-19,1.9896818231651913e-12,6.5573196058213994e-24,1.6923032609991894e-24,9.564704629261457e-16,1.5298702562986165e-28,2.2007305692031085e-33,6.156899303444907e-33,6.24525256673496e-33,8.403140410256879e-05,1.0687804352991605e-20,1.3330289835621355e-33,-3.666480999769092e-19,3.744164064654352e-24,3.665502493067277e-19,2.7030103974337294e-27,1.4887887665385926e-27,1.6253981045291001e-25,5.0115593134791177e-42,7.184226541003463e-88,4.481469105973552e-27,1.4033164873236919e-33,8.631843893835348e-33,3.5520230359324374e-36,6.898576261710465e-47,5.542211739750557e-48,4.805572973373188e-50
3.461013599526673e-11,0.0005377589567108198,0.0915567593028733,0.0,0.001453737699850737,0.45143610719380983,1.100849333449906e-40,0.4569006123390299,7.097601774492782e-20,1.2817671718678574e-30,4.163679539361667e-15,1.6080241445099107e-31,3.8323337788160407e-41,4.473149099319301e-05,8.792296741198237e-22,1.0890714742781012e-21,7.06084148521671e-20,1.43546141311005e-19,1.992645144096168e-12,6.592279133086938e-24,1.6944242691120887e-24,9.56552344042089e-16,1.5405526867485261e-28,2.2182917143412972e-33,6.180108046968355e-33,6.31082341468705e-33,8.415541678939836e-05,1.072739132503343e-20,1.346420103588647e-33,3.665421857702692e-19,-3.322956385873287e-24,-3.6663215480491216e-19,2.7152600040330622e-27,1.5007698614073394e-27,1.6299582933057745e-25,5.0481149209940404e-42,7.279254661726967e-88,4.517492241396133e-27,1.4117555478179018e-33,8.676081925367477e-33,3.204728776102232e-36,6.666145079401712e-47,4.673055158905978e-48,-2.3640889026546016e-48
3.466383588388289e-11,0.0005377589567108198,0.0915567593028733,0.0,0.0014535684924808117,0.4514359605929989,1.106905381146115e-40,0.4569006123390269,7.115741859634044e-20,1.2924829529128732e-30,4.1779689870532445e-15,1.6249610512155276e-31,4.057653752889187e-41,4.477670410520048e-05,8.818484572907048e-22,1.0879269362865905e-21,7.077746526027097e-20,1.4389803174314499e-19,1.9956081090732443e-12,6.627350602201182e-24,1.6965432196632824e-24,9.566332472989753e-16,1.5512943248738433e-28,2.2359650641486942e-33,6.203345230585652e-33,6.376980607946756e-33,8.427941104435296e-05,1.076702368524701e-20,1.3599155924418261e-33,-3.426840254547607e-19,3.5082855610233984e-24,3.4258664099450536e-19,2.72752805318198e-27,1.5128173663191273e-27,1.6345230884128828e-25,5.0848652017917725e-42,7.375342987088571e-88,4.553714801953349e-27,1.420220286149001e-33,8.720404488825062e-33,3.413208900406438e-36,6.697824321294754e-47,5.0950208989385774e-48,9.641168468037247e-49
3.471753577249905e-11,0.0005377589567108198,0.0915567593028733,0.0,0.0014533993797175482,0.45143581404870275,1.1129821885132174e-40,0.4569006123390239,7.133886841745691e-20,1.3032665591425688e-30,4.192274061077974e-15,1.642055262203541e-31,3.847863449730073e-41,4.4821841033617244e-05,8.844708268393834e-22,1.086785518327777e-21,7.094649092527157e-20,1.4424995299626692e-19,1.998570718290983e-12,6.662534094251007e-24,1.698660112577815e-24,9.567131845199402e-16,1.5620953936286733e-28,2.2537511220458898e-33,6.226610768443339e-33,6.443729570562931e-33,8.440338687623679e-05,1.0806701285905221e-20,1.3735160015398736e-33,3.084631994228777e-19,-2.763754879232829e-24,-3.085537694846815e-19,2.7398144676375437e-27,1.5249314521372114e-27,1.63909248205568e-25,5.121810778367409e-42,7.472501063819695e-88,4.59013729972754e-27,1.4287106675066314e-33,8.764811253633407e-33,3.1716092002983104e-36,6.588091591377194e-47,4.475301576538129e-48,-1.1131340525942807e-48
3.4771235661115214e-11,0.0005377589567108198,0.0915567593028733,0.0,0.0014532303615004572,0.4514356675608869,1.1190797782143387e-40,0.4569006123390209,7.152036705036681e-20,1.3141182691933948e-30,4.206594725168851e-15,1.6592977506716253e-31,4.0482923945424443e-41,4.486690183013448e-05,8.870967802019716e-22,1.08564721940597e-21,7.111549161885517e-20,1.446019046805065e-19,2.001532971943822e-12,6.697829689980891e-24,1.700774947790818e-24,9.567921674014012e-16,1.572956116264967e-28,2.27165039316181e-33,6.249904574999901e-33,6.511073558749855e-33,8.452734429384852e-05,1.0846423979867288e-20,1.3872218835250477e-33,-2.8209002549383733e-19,2.925255363717692e-24,2.819932486350329e-19,2.752119170466502e-27,1.537112289369494e-27,1.64366646644468e-25,5.158952273661822e-42,7.570738502461334e-88,4.6267602457320886e-27,1.4372266569937809e-33,8.809301890555072e-33,3.355377520979252e-36,6.690353723461547e-47,4.846514628135022e-48,1.1339336714239289e-48
3.4824935549731376e-11,0.0005377589567108198,0.0915567593028733,0.0,0.0014530614377688245,0.45143552112951646,1.1251981728601888e-40,0.4569006123390179,7.170191433924625e-20,1.3250383621023914e-30,4.220930943199925e-15,1.6766840451385824e-31,5.063506562604448e-41,4.4911886546671786e-05,8.897263154274148e-22,1.0845120375141979e-21,7.128446711527987e-20,1.4495388641025995e-19,2.0044948702260786e-12,6.7332374697927e-24,1.7028877252476042e-24,9.568702075134862e-16,1.5838767163328059e-28,2.289663383144832e-33,6.273226565025047e-33,6.579016296385532e-33,8.465128330598135e-05,1.088619162057964e-20,1.401033792255408e-33,-6.917206940535442e-19,6.930166329604968e-24,6.916171489990101e-19,2.764442085047487e-27,1.5493600481662493e-27,1.6482450337957026e-25,5.196290311062035e-42,7.670064977982346e-88,4.663584149904582e-27,1.4457682196277824e-33,8.853876071713291e-33,4.430145879595878e-36,7.599309701200699e-47,7.290625016516765e-48,8.989851395663516e-48
3.487863543834754e-11,0.0005377589567108198,0.0915567593028733,0.0,0.0014528926084617121,0.45143537475455664,1.1313373950090175e-40,0.4569006123390149,7.188351013030487e-20,1.3360271173075069e-30,4.2352826791859594e-15,1.6942320211534632e-31,5.564585709050032e-41,4.495679523538157e-05,8.92359433569888e-22,1.0833799673254624e-21,7.145341719132087e-20,1.4530589780415847e-19,2.007456413331942e-12,6.768757513745565e-24,1.7049984449041318e-24,9.56947316300568e-16,1.594857417680575e-28,2.3077905984077053e-33,6.296576653585339e-33,6.647563801721902e-33,8.477520392142285e-05,1.092600406207649e-20,1.4149522828404845e-33,7.265546540889879e-20,-3.823232707712686e-25,-7.275311745587936e-20,2.7767831350730355e-27,1.5616748983179945e-27,1.6528281763299196e-25,5.2338255144014295e-42,7.770490230348907e-88,4.700609521100421e-27,1.4543353203458437e-33,8.898533470610823e-33,4.9592715460202184e-36,8.632980922918595e-47,8.431174906739714e-48,7.431274605817646e-48
3.49323353269637e-11,0.0005377589567108198,0.0915567593028733,0.0,0.0014527238735179942,0.45143522843597245,1.1374974671686458e-40,0.4569006123390119,7.206515427138883e-20,1.3470848146321083e-30,4.2496498972768766e-15,1.7119218603966783e-31,7.260067121820939e-41,4.5001627948606035e-05,8.949961306152558e-22,1.0822510088861433e-21,7.1622341625854e-20,1.4565793848487733e-19,2.010417601455483e-12,6.804389901569372e-24,1.7071071067255595e-24,9.570235050862725e-16,1.6058984444433998e-28,2.3260325471908363e-33,6.319954756037046e-33,6.716718295971685e-33,8.489910614895516e-05,1.0965861158957388e-20,1.4289779115593008e-33,-1.1559967509950081e-18,1.1539144623581558e-23,1.1558826350810703e-18,2.7891422445394826e-27,1.574057009267403e-27,1.657415886273689e-25,5.271558507942323e-42,7.872024062634532e-88,4.737836867128669e-27,1.4629279239967029e-33,8.943273762111065e-33,6.746050665717981e-36,1.0670856809090977e-46,1.2460839044863771e-47,1.5295734522857194e-47
3.498603521557986e-11,0.0005377589567108198,0.0915567593028733,0.0,0.0014525552328763117,0.4514350821737289,1.1436784117974615e-40,0.4569006123390089,7.224684661226371e-20,1.3582117342771814e-30,4.264032561753997e-15,1.7297803425594682e-31,8.036829287986408e-41,4.504638473892749e-05,8.976364088155422e-22,1.081125155626139e-21,7.17912402001255e-20,1.4601000807902992e-19,2.0133784347906486e-12,6.840134712671334e-24,1.709213710688387e-24,9.570987850772545e-16,1.6170000210372668e-28,2.344389737579729e-33,6.34336078809371e-33,6.786486736356307e-33,8.502298999735512e-05,1.100576276637556e-20,1.4431112358875056e-33,3.1453112246686263e-19,-2.5415374105198694e-24,-3.1463335664723686e-19,2.801519337741685e-27,1.586506550115131e-27,1.6620081558584929e-25,5.3094899163673125e-42,7.974676340200827e-88,4.7752666947695654e-27,1.47154599538651e-33,8.988096622385637e-33,7.571503793132451e-36,1.2465485761095317e-46,1.419160638229568e-47,1.113514021441676e-47
