Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(49),H2X(48),COX(58),CHOX2(59)
1.7067253856859937e-09,0.0005284065757894736,0.0915567593028733,0.0,0.00046418559663650256,0.4515302724768947,1.020864771185683e-40,0.4563675107208475,1.2299089390730105e-17,1.003824995151029e-27,1.0666351003187602e-16,1.2718513190461792e-26,2.5537634114473004e-45,2.4711758364868588e-05,6.555963424445141e-16,1.5181926963239199e-24,5.808313209264118e-19,6.6847617186146765e-16,4.283110499147538e-11,9.187695352509647e-23,-1.2668282596442278e-22,1.4350004076117287e-19,9.078499329900383e-26,1.8878939351155347e-30,7.768197109718128e-32,3.9875897611614334e-28,0.0005331015773470044,2.1858527376180873e-14,7.593240249428334e-25,2.2172371024121264e-28
1.7107445911432546e-09,0.0005284065757894736,0.0915567593028733,0.0,0.0004634399851172878,0.45153029232629144,1.0245849528430582e-40,0.4563671180656648,1.2312234803578976e-17,1.0084692586170796e-27,1.067563747236593e-16,1.2786553429623257e-26,2.5924221986229473e-45,2.467205957124132e-05,6.578467017102873e-16,1.5159193192972253e-24,5.788639034479448e-19,6.70737708832599e-16,4.288363936733331e-11,9.216291165899094e-23,6.922285180708956e-22,1.4328608674997777e-19,9.11515750192718e-26,2.1031079093407038e-30,7.762481360497398e-32,4.008922081489658e-28,0.0005334942324771418,2.1889004907244862e-14,7.606696317928255e-25,2.2176433900648223e-28
1.7147637966005155e-09,0.0005284065757894736,0.0915567593028733,0.0,0.00046269677025036535,0.45153031211188965,1.0283083672296115e-40,0.45636672667260697,1.2325335651234694e-17,1.0131204911730853e-27,1.0684894404266769e-16,1.2854725184427152e-26,2.6328678035124236e-45,2.4632488374915335e-05,6.600987140727148e-16,1.513651462224123e-24,5.769064816128307e-19,6.730008643312748e-16,4.293605769318464e-11,9.244854016812408e-23,2.073245940828496e-21,1.4307277059335575e-19,9.151813978906073e-26,2.48061162391073e-30,7.756763218158557e-32,4.0302956348085464e-28,0.0005338856254825394,2.1919433523666916e-14,7.620127657283764e-25,2.2180412155438635e-28
1.7187830020577764e-09,0.0005284065757894736,0.0915567593028733,0.0,0.0004619559405053702,0.4515303318339961,1.032035004263057e-40,0.45636633653560194,1.233839216003924e-17,1.0177786615537987e-27,1.0694125644717259e-16,1.2923276518409657e-26,2.672728449449782e-45,2.459304416201573e-05,6.623523742213902e-16,1.5114254669375096e-24,5.749589894499737e-19,6.752656332058474e-16,4.298836033414124e-11,9.273525617011417e-23,-5.236950212373367e-22,1.4286009011833978e-19,9.188686969644585e-26,1.8172056409922565e-30,7.751042570556464e-32,4.051788195858944e-28,0.0005342757624353174,2.1949813382541933e-14,7.633534328548091e-25,2.2184306383046545e-28
1.7228022075150374e-09,0.0005284065757894736,0.0915567593028733,0.0,0.00046121748442579406,0.45153035149291565,1.0357648541559291e-40,0.4563659476486163,1.2351404554887257e-17,1.0224437538123063e-27,1.0703328266081522e-16,1.299188704334621e-26,2.710640036065553e-45,2.4553726322599853e-05,6.646076768686293e-16,1.5091859597013135e-24,5.730213615327791e-19,6.775320103292189e-16,4.304054764273553e-11,9.302188946862512e-23,-1.0352878496510195e-21,1.4264804304670067e-19,9.22555219845983e-26,1.6651989472135376e-30,7.745319621280773e-32,4.073299314120997e-28,0.0005346646493687039,2.1980144640213365e-14,7.646916392660261e-25,2.2188117304512905e-28
1.7268214129722983e-09,0.0005284065757894736,0.0915567593028733,0.0,0.000460481390628388,0.45153037108895167,1.0394979068114354e-40,0.4563655600056557,1.2364373059175058e-17,1.0271157394227163e-27,1.0712497496978106e-16,1.3060343513661163e-26,2.7530298087066396e-45,2.4514534250617022e-05,6.668646167510626e-16,1.5069111650727942e-24,5.710935329400987e-19,6.797999905987086e-16,4.3092619966881915e-11,9.330656841479604e-23,4.203183321230491e-21,1.4243662541833249e-19,9.262165029002809e-26,3.054717856150656e-30,7.739594513624847e-32,4.094762131241974e-28,0.000535052292277343,2.201042745227916e-14,7.660273910444406e-25,2.2191845318121844e-28
1.73485982388682e-09,0.0005284065757894736,0.0915567593028733,0.0,0.0004590162447099489,0.45153041009357486,1.0469735812402644e-40,0.45636478842802125,1.2390179282163949e-17,1.036480300756039e-27,1.0730763055244185e-16,1.3198579940958714e-26,2.834167610002029e-45,2.4436525004111187e-05,6.713833873138391e-16,1.5024700060690032e-24,5.672670162727229e-19,6.843407402863184e-16,4.319642111978755e-11,9.388027413039565e-23,-9.899623774416674e-22,1.4201566831657605e-19,9.336205285663071e-26,1.804887553231029e-30,7.728138136996083e-32,4.1381027126118455e-28,0.0005358238698078839,2.2070848358233204e-14,7.686915549750139e-25,2.219905487317793e-28
1.7414523439247928e-09,0.0005284065757894736,0.0915567593028733,0.0,0.00045782159447749346,0.4515304418971649,1.053114067492343e-40,0.4563641592992726,1.2411214530902083e-17,1.0441810241046967e-27,1.0745663710287479e-16,1.3312286170300242e-26,2.888033960539825e-45,2.4372917823930345e-05,6.750941974258983e-16,1.4988683462593476e-24,5.64157491127085e-19,6.880694756430852e-16,4.3281211055232826e-11,9.435225086834101e-23,-1.7228612269599866e-21,1.4167228751421465e-19,9.39711457509909e-26,1.540976253990476e-30,7.718739538302795e-32,4.1737524611855264e-28,0.0005364529984717927,2.212025788320282e-14,7.708692323409814e-25,2.220472568683125e-28
1.7480448639627657e-09,0.0005284065757894736,0.0915567593028733,0.0,0.0004566331602605331,0.45153047353528525,1.0592630473920523e-40,0.45636353344400155,1.2432134431840966e-17,1.0518999792759238e-27,1.0760471674053274e-16,1.3427595555165483e-26,3.018008646095897e-45,2.4309641583096292e-05,6.788093476176675e-16,1.4953345359679055e-24,5.610735370014525e-19,6.918024613126347e-16,4.336569600887629e-11,9.481727711366947e-23,-2.5131177382238167e-20,1.4133056759591716e-19,9.457966483804123e-26,-4.3875374523472514e-30,7.709332107497948e-32,4.209904841006487e-28,0.0005370788536583852,2.216953898459589e-14,7.730403811972628e-25,2.221017793754058e-28
1.7546373840007386e-09,0.0005284065757894736,0.0915567593028733,0.0,0.00045545089369873436,0.4515305050092232,1.0654204635066603e-40,0.4563629108367405,1.245293993294137e-17,1.0596362386364275e-27,1.0775167664295583e-16,1.354092842209766e-26,3.1754316380862137e-45,2.4246693706942277e-05,6.825288153187357e-16,1.491663779154988e-24,5.580148801189311e-19,6.955396754044008e-16,4.3449877476013823e-11,9.526775200909487e-23,-2.8827778004823845e-21,1.409904934200226e-19,9.516730426135135e-26,1.3231169626088535e-30,7.699906477570247e-32,4.245437525996911e-28,0.0005377014608351874,2.221869232971994e-14,7.752050280769325e-25,2.2215416883732025e-28
1.7612299040387115e-09,0.0005284065757894736,0.0915567593028733,0.0,0.0004542747469322013,0.451530536320253,1.071586263936071e-40,0.4563622914522857,1.2473631971786226e-17,1.0673891226267024e-27,1.0789816813959044e-16,1.3657584847715834e-26,3.347566892361225e-45,2.4184071647443367e-05,6.8625257816559e-16,1.4881177689029195e-24,5.549812498358765e-19,6.992810961964215e-16,4.353375707638798e-11,9.57283446354836e-23,-3.708240470209553e-20,1.4065205863240115e-19,9.577578279090557e-26,-7.050712549639458e-30,7.690467063310933e-32,4.282012235941188e-28,0.0005383208452061879,2.2267718580710268e-14,7.773631994259777e-25,2.2220442472554366e-28
1.7678224240766844e-09,0.0005284065757894736,0.0915567593028733,0.0,0.0004531046725950343,0.45153056746963516,1.0777604262991241e-40,0.456361675265693,1.249421147620714e-17,1.0751594794372837e-27,1.0804407641885186e-16,1.376774820350563e-26,3.296730737214792e-45,2.4121772882965274e-05,6.899806139457227e-16,1.4844097236876723e-24,5.519723790912453e-19,7.030267021336402e-16,4.361733629463427e-11,9.619437017420569e-23,6.611890475853601e-20,1.403152385241475e-19,9.636360147947825e-26,1.8182483938152588e-29,7.681038641215778e-32,4.3165511878203765e-28,0.0005389370317152566,2.2316618394473436e-14,7.795149216042657e-25,2.2225271614870094e-28
1.7744149441146573e-09,0.0005284065757894736,0.0915567593028733,0.0,0.00045194062380872024,0.45153059845861787,1.0839429350044515e-40,0.4563610622522756,1.2514679363738307e-17,1.0829488190439607e-27,1.08189988801513e-16,1.389297522286836e-26,3.4696425127536325e-45,2.4059794917427114e-05,6.937129006234014e-16,1.4810704160056722e-24,5.489880040930221e-19,7.067764718263514e-16,4.370061671822789e-11,9.668822396165514e-23,-1.2331031507221312e-19,1.3998005666826213e-19,9.703255055793834e-26,-2.7472560581853854e-29,7.67163075189838e-32,4.355813010415429e-28,0.0005395500450494857,2.2365392423144415e-14,7.816602208765498e-25,2.222987180836298e-28
1.7793370219480128e-09,0.0005284065757894736,0.0915567593028733,0.0,0.0004510754280044357,0.45153062149162687,1.088564276405983e-40,0.4563606066213335,1.2529888772027772e-17,1.0887750727183085e-27,1.0829610529794726e-16,1.397383970711518e-26,3.786814100691236e-45,2.4013728899315856e-05,6.965022423319594e-16,1.4783875547488943e-24,5.467756401105663e-19,7.095788103041107e-16,4.376260078366815e-11,9.696697512076532e-23,-4.315185462000614e-21,1.3973082989473877e-19,9.740489931836386e-26,9.14135746277329e-31,7.664574535533755e-32,4.381166030801873e-28,0.0005400056759295556,2.2401726241697578e-14,7.832577623662264e-25,2.2233184819824314e-28
1.7842590997813682e-09,0.0005284065757894736,0.0915567593028733,0.0,0.0004502135460416138,0.4515306444364216,1.0931901673072402e-40,0.4563601527355264,1.2545036842080811e-17,1.0946084004445538e-27,1.0840286286074634e-16,1.4060304891475916e-26,4.023479164003699e-45,2.3967839309471996e-05,6.992939324297945e-16,1.475665605667074e-24,5.44576678416468e-19,7.123834491929797e-16,4.382441983139684e-11,9.728536481893937e-23,4.141583355223067e-21,1.394824894092403e-19,9.783276832275824e-26,3.174962815478936e-30,7.657475558056895e-32,4.408275023535914e-28,0.000540459561674876,2.2437990571322457e-14,7.848517489647579e-25,2.22363789252718e-28
1.7891811776147237e-09,0.0005284065757894736,0.0915567593028733,0.0,0.00044935495892974573,0.45153066729350794,1.0978206691359045e-40,0.4563597005848532,1.2560123945208705e-17,1.1004524203569098e-27,1.0851340178470772e-16,1.4152000365025e-26,3.439288432632659e-45,2.392212513719015e-05,7.020879620672728e-16,1.4731131557565872e-24,5.423910119396236e-19,7.151903797670867e-16,4.388607497474594e-11,9.776302153318094e-23,-8.067100982775413e-20,1.3923503361955637e-19,9.841922140649774e-26,-1.847103026599492e-29,7.650432343084467e-32,4.437023854603735e-28,0.0005409117122863343,2.247418567761744e-14,7.864421915132117e-25,2.2239484774253713e-28
1.7931161976804079e-09,0.0005284065757894736,0.0915567593028733,0.0,0.0004486709074741774,0.45153068550415504,1.1015259840923754e-40,0.45635934034845366,1.257214192272577e-17,1.1051375402359252e-27,1.0860137114906768e-16,1.421731191444934e-26,2.784983621523543e-45,2.3885703843311747e-05,7.043233626287263e-16,1.4710144236620962e-24,5.406531450760534e-19,7.174360600388054e-16,4.393524800020586e-11,9.814024361409221e-23,9.489629045965087e-21,1.3903784522403095e-19,9.885343316143435e-26,4.236202301825925e-30,7.644919820006049e-32,4.45750064346187e-28,0.0005412719486367099,2.2503072718067715e-14,7.877111497995352e-25,2.2241893817530274e-28
1.797051217746092e-09,0.0005284065757894736,0.0915567593028733,0.0,0.0004479889402824333,0.45153070365931924,1.1052343009256215e-40,0.45635898120966906,1.2584121356334284e-17,1.1098340579952584e-27,1.086875859314439e-16,1.4287030592068812e-26,2.586525284401151e-45,2.3849393514959847e-05,7.065602480414054e-16,1.4688872313561124e-24,5.389236562115985e-19,7.196831950657276e-16,4.398431629246759e-11,9.846014197469271e-23,1.636291568093135e-20,1.3884121460226153e-19,9.925434803494002e-26,6.533325506525452e-30,7.639447222321134e-32,4.479359187466974e-28,0.000541631087372296,2.253191581879918e-14,7.8897785534890505e-25,2.2244217755205025e-28
1.8009862378117762e-09,0.0005284065757894736,0.0915567593028733,0.0,0.00044730904784913536,0.4515307217592536,1.1089455841938444e-40,0.45635862316349346,1.2596062431727838e-17,1.1145403184939744e-27,1.0877477212686642e-16,1.4367068077312814e-26,2.35032651770497e-45,2.3813193646283823e-05,7.087986138984358e-16,1.46687931854676e-24,5.372024921724479e-19,7.219317804573126e-16,4.4033280596250386e-11,9.88266533637945e-23,-1.6563371169293158e-19,1.3864512527962182e-19,9.97351475127079e-26,-4.0198959957097327e-29,7.633952579276167e-32,4.504452960702942e-28,0.0005419891334988696,2.2560715113415862e-14,7.902423136626408e-25,2.2246473874756573e-28
1.8039544938863558e-09,0.0005284065757894736,0.0915567593028733,0.0,0.0004467975598527448,0.4515307353759677,1.1117470344394406e-40,0.45635835380276263,1.2605044530920723e-17,1.1180970219990449e-27,1.0883975502391645e-16,1.4412784004433902e-26,1.925467013335315e-45,2.3785960218167467e-05,7.104880300939472e-16,1.4653149657841766e-24,5.359096631939807e-19,7.236288856564347e-16,4.407014639792179e-11,9.907936925701332e-23,-2.0512899879833388e-20,1.384975885518916e-19,1.0002112149085986e-25,-3.6940705419750214e-30,7.629803039886092e-32,4.518786025174169e-28,0.000542258494192823,2.2582410033088722e-14,7.91194633633524e-25,2.2248136297585607e-28
1.8069227499609354e-09,0.0005284065757894736,0.0915567593028733,0.0,0.00044628724297419997,0.45153074896150686,1.1145501464164683e-40,0.45635808505876585,1.2614004988363866e-17,1.121658199811633e-27,1.0890451192397965e-16,1.446310009941634e-26,1.6535529150813542e-45,2.3758789140053452e-05,7.121782841354585e-16,1.4637070702151682e-24,5.346215185750684e-19,7.253268117505531e-16,4.410695320965868e-11,9.932886963377604e-23,3.348491693009725e-20,1.3835037253213018e-19,1.0032173087277788e-25,1.0960212458708327e-29,7.625644524496477e-32,4.534561368358155e-28,0.0005425272381528396,2.2604080160034638e-14,7.921456804080618e-25,2.2249754225781283e-28
1.809891006035515e-09,0.0005284065757894736,0.0915567593028733,0.0,0.0004457780931984853,0.4515307625159778,1.1173549121499846e-40,0.45635781692938865,1.2622943882419374e-17,1.1252236380745936e-27,1.0896880868010759e-16,1.4520288550590366e-26,1.6312982608169003e-45,2.3731680198133153e-05,7.138693740928692e-16,1.4621559765112109e-24,5.333380362346648e-19,7.270255568777705e-16,4.414370112396741e-11,9.956622615995478e-23,-3.672485981661092e-20,1.3820345922276683e-19,1.0063784482379143e-25,-7.28625277751905e-30,7.621469142159572e-32,4.552491383786693e-28,0.0005427953674932932,2.262572555102664e-14,7.930954563317772e-25,2.2251327195402573e-28
1.8128592621100946e-09,0.0005284065757894736,0.0915567593028733,0.0,0.0004452701065289674,0.45153077603948694,1.1201613047514147e-40,0.4563575494125263,1.2631861291147498e-17,1.1287920292939176e-27,1.0903169758442852e-16,1.4571154191798086e-26,1.7356890020699818e-45,2.3704633179673225e-05,7.155612980208545e-16,1.460623526935184e-24,5.320591939258366e-19,7.287251191822107e-16,4.418039011773606e-11,9.975516792999846e-23,1.407618818651531e-20,1.3805685786473286e-19,1.0088746094939765e-25,5.463276928768672e-30,7.617259299660419e-32,4.568439023972459e-28,0.0005430628843189017,2.2647346262565345e-14,7.940439637456571e-25,2.225285795557837e-28
1.8158275181846742e-09,0.0005284065757894736,0.0915567593028733,0.0,0.0004447632789872535,0.4515307895321404,1.1229693105684644e-40,0.45635728250608387,1.2640757292241475e-17,1.1323628298605358e-27,1.0909473767718463e-16,1.4624277912952908e-26,1.835121616626903e-45,2.3677647872927375e-05,7.172540540774922e-16,1.459062962781319e-24,5.307849695086906e-19,7.304254968142835e-16,4.421702057096252e-11,9.995519743362794e-23,1.9720745172090085e-20,1.3791057385065073e-19,1.011552039422796e-25,7.625269661242898e-30,7.613017890388253e-32,4.585094633896953e-28,0.0005433297907247824,2.2668942350944534e-14,7.949912049905015e-25,2.2254349458617505e-28
1.8187957742592538e-09,0.0005284065757894736,0.0915567593028733,0.0,0.0004442576066130671,0.4515308029940432,1.1257789457605222e-40,0.45635701620797553,1.2649631962980196e-17,1.1359371558301955e-27,1.091583445583066e-16,1.468063961631465e-26,1.844696245816752e-45,2.3650724067083067e-05,7.189476403820982e-16,1.4575151311598983e-24,5.295153410704312e-19,7.321266879308033e-16,4.4253592679164657e-11,1.0018214589073177e-22,-2.907541924219658e-20,1.3776459618537043e-19,1.0145865335638199e-25,-5.45608162799299e-30,7.608773024883754e-32,4.6027654398677205e-28,0.0005435960887965069,2.2690513872287094e-14,7.959371824009509e-25,2.2255805234511834e-28
1.8217640303338334e-09,0.0005284065757894736,0.0915567593028733,0.0,0.0004437530854640841,0.45153081642530063,1.1285901875357644e-40,0.4563567505161254,1.2658485380275338e-17,1.1395140642328392e-27,1.0921971395792548e-16,1.4724694393777943e-26,2.0045806701520993e-45,2.3623861552161126e-05,7.206420549299506e-16,1.45603198967256e-24,5.282502870370317e-19,7.33828690694974e-16,4.429010611957816e-11,1.0032893745806243e-22,1.6419508635249234e-19,1.3761892197656707e-19,1.0164508074786286e-25,4.1428292626557095e-29,7.604519131972963e-32,4.616577685674561e-28,0.0005438617806101562,2.2712060882628245e-14,7.968818983043862e-25,2.2257219775417327e-28
1.824732286408413e-09,0.0005284065757894736,0.0915567593028733,0.0,0.00044324971161594726,0.45153082982601705,1.1314030213247024e-40,0.4563564854284667,1.2667317620768494e-17,1.1430928938790696e-27,1.0928169734436115e-16,1.4780378723234698e-26,2.3259237057225147e-45,2.359706011922881e-05,7.223372959443204e-16,1.4544740366325445e-24,5.269897856472945e-19,7.355315032758605e-16,4.432656147920926e-11,1.0050450594410216e-22,1.1599918770557926e-19,1.374735698870643e-19,1.019007943634865e-25,3.223408393188223e-29,7.600247394847278e-32,4.634036115444081e-28,0.0005441268682323743,2.2733583437739125e-14,7.978253550340098e-25,2.225858993723178e-28
1.8277005424829926e-09,0.0005284065757894736,0.0915567593028733,0.0,0.0004427474811622988,0.4515308431962964,1.1342175034218127e-40,0.45635622094294226,1.267612876069355e-17,1.1466761460075682e-27,1.093515504414175e-16,1.487674290875649e-26,1.843450999373308e-45,2.357031956063777e-05,7.240333618427423e-16,1.4527657499778499e-24,5.257338147701877e-19,7.372351238484434e-16,4.4362960052228066e-11,1.0098572155961381e-22,-7.168234140917567e-19,1.3732852328273799e-19,1.0257821345883668e-25,-1.7341374714959329e-28,7.595999885989638e-32,4.664248798449153e-28,0.0005443913537204209,2.275508159292599e-14,7.987675549200043e-25,2.22599394576386e-28
