Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(49),H2X(48),COX(58),CHOX2(59),SX(51),CH3OX(44),CH2OX2(50),CHO3X(91)
2.2265511413684322e-09,0.0026772599839999995,0.1557,0.0,0.007551688821647013,0.6421727455607145,0.2019,0.0,0.0,2.8745811778927796e-38,0.0,-7.546771709475819e-44,-1.1494981132633474e-71,0.00020046574395742012,0.0,0.0,0.0,3.763001622078283e-43,0.0,2.3295081279738663e-41,0.0,0.0,1.3746817735207116e-43,1.761433458760111e-48,0.0,-4.735001034616832e-45,0.0,0.00012702156730758405,1.8643781249357524e-48,3.1656342997377517e-47,0.0,-4.2602287724246252e-47,1.0173799617339489e-44,0.0
2.298905144202367e-09,0.0026772599839999995,0.1557,0.0,0.007547609339625192,0.6421686135472766,0.2019,0.0,0.0,2.967906020125938e-38,0.0,-7.379190961827453e-44,-1.1811343105794418e-71,0.00020036068112523994,0.0,0.0,0.0,4.006204845740714e-43,0.0,2.4810013009040754e-41,0.0,0.0,1.4171546651010874e-43,1.8158813605144437e-48,0.0,-4.6299155693582844e-45,0.0,0.00013120611216158387,1.921334213281079e-48,3.264026969566198e-47,0.0,-4.2274488340085074e-47,1.0494060891507135e-44,0.0
2.371259147036302e-09,0.0026772599839999995,0.1557,0.0,0.007543537060691761,0.6421644888300024,0.2019,0.0,0.0,3.061225524221161e-38,0.0,-7.206404605606777e-44,-1.2120490844855986e-71,0.00020025580444379935,0.0,0.0,0.0,4.256706862635119e-43,0.0,2.6371197088016345e-41,0.0,0.0,1.4629756790216736e-43,1.874621015808407e-48,0.0,-4.5215631805392014e-45,0.0,0.00013538326777645703,1.9780733492400638e-48,3.362149373076045e-47,0.0,-4.1872808017749956e-47,1.0813691740688008e-44,0.0
2.443613149870237e-09,0.0026772599839999995,0.1557,0.0,0.007539471966717361,0.6421603713905273,0.2019,0.0,0.0,3.1545397033650267e-38,0.0,-7.028011986840557e-44,-1.2422195225433415e-71,0.00020015111344269114,0.0,0.0,0.0,4.5144795636353276e-43,0.0,2.797850403100406e-41,0.0,0.0,1.5122126135074829e-43,1.9377394828978024e-48,0.0,-4.409692835535818e-45,0.0,0.00013955305275196368,2.0345965746525622e-48,3.4600025974815056e-47,0.0,-4.139852339290689e-47,1.1132694225791533e-44,0.0
2.5883211555381073e-09,0.0026772599839999995,0.1557,0.0,0.007531363261431404,0.6421521582718239,0.2019,0.0,0.0,3.3411521393012325e-38,0.0,-6.652768462785585e-44,-1.3002271412656164e-71,0.00019994228660769885,0.0,0.0,0.0,5.0517252567145935e-43,0.0,3.1330971114665147e-41,0.0,0.0,1.621198388201301e-43,2.0774520764583944e-48,0.0,-4.1743709441966373e-45,0.0,0.0001478705848729135,2.146999432388783e-48,3.6549058320053845e-47,0.0,-4.0235801236786405e-47,1.1768822306189712e-44,0.0
2.7330291612059776e-09,0.0026772599839999995,0.1557,0.0,0.007523283079941399,0.6421439740454743,0.2019,0.0,0.0,3.5277434324551934e-38,0.0,-6.250110159290751e-44,-1.3549390307150798e-71,0.00019973419688847424,0.0,0.0,0.0,5.617719742507421e-43,0.0,3.486638853180669e-41,0.0,0.0,1.7446265267365481e-43,2.2356800142276285e-48,0.0,-3.921850429875279e-45,0.0,0.00015615885608214234,2.2585510064818154e-48,3.84874526792742e-47,0.0,-3.8791010831966636e-47,1.24024614556706e-44,0.0
2.877737166873848e-09,0.0026772599839999995,0.1557,0.0,0.007515231279380158,0.6421358185667578,0.2019,0.0,0.0,3.714313686577295e-38,0.0,-5.816576756690159e-44,-1.406108178068086e-71,0.00019952684057810227,0.0,0.0,0.0,6.212242966056204e-43,0.0,3.8583738594120673e-41,0.0,0.0,1.8829900991860727e-43,2.4130567298401524e-48,0.0,-3.649962603707281e-45,0.0,0.0001644180129537563,2.3692594263562417e-48,4.0415294186525333e-47,0.0,-3.70649857583852e-47,1.3033627867079956e-44,0.0
3.0224451725417182e-09,0.0026772599839999995,0.1557,0.0,0.0075072077178311115,0.6421276916919169,0.2019,0.0,0.0,3.9008630046546e-38,0.0,-5.348603255094732e-44,-1.4534577844830118e-71,0.00019932021399446032,0.0,0.0,0.0,6.8350769765030935e-43,0.0,4.248201157273399e-41,0.0,0.0,2.0367614520822413e-43,2.6101891668499466e-48,0.0,-3.3564729734191614e-45,0.0,0.0001726482010864447,2.47913273200943e-48,4.2332667170994514e-47,0.0,-3.5055166056250087e-47,1.3662337604386604e-44,0.0
3.1671531782095885e-09,0.0026772599839999995,0.1557,0.0,0.007499212254320381,0.6421195932781489,0.2019,0.0,0.0,4.087391488917688e-38,0.0,-4.842525179893242e-44,-1.4966804017599235e-71,0.0001991143134800501,0.0,0.0,0.0,7.486005903934145e-43,0.0,4.656020561884698e-41,0.0,0.0,2.2063929259919674e-43,2.8276586944630947e-48,0.0,-3.03908453192982e-45,0.0,0.00018084956511158564,2.5881788751340087e-48,4.423965516585653e-47,0.0,-3.275600022420845e-47,1.4288606603910523e-44,0.0
3.311861183877459e-09,0.0026772599839999995,0.1557,0.0,0.0074912447488090315,0.6421115231835985,0.2019,0.0,0.0,4.2738992408474334e-38,0.0,-4.2945836012893086e-44,-1.5354371108873226e-71,0.00019890913540170725,0.0,0.0,0.0,8.164815936495999e-43,0.0,5.08173266854078e-41,0.0,0.0,2.3923175490519387e-43,3.066021992576462e-48,0.0,-2.6954409263564828e-45,0.0,0.00018902224870127635,2.6964057202273443e-48,4.613634091705018e-47,0.0,-3.0159299402378707e-47,1.4912450675544066e-44,0.0
3.456569189545329e-09,0.0026772599839999995,0.1557,0.0,0.00748330506218535,0.6421034812673492,0.2019,0.0,0.0,4.4603863611817083e-38,0.0,-3.7009299750912398e-44,-1.5693567411276313e-71,0.00019870467615038445,0.0,0.0,0.0,8.871295297809818e-43,0.0,5.525238844980315e-41,0.0,0.0,2.5949497073887166e-43,3.3258119073952404e-48,0.0,-2.3231295122920234e-45,0.0,0.00019716639457628362,2.803821045682516e-48,4.802280639190881e-47,0.0,-2.725454918972772e-47,1.5533885503953368e-44,0.0
3.6012771952131994e-09,0.0026772599839999995,0.1557,0.0,0.007475393056257098,0.642095467389416,0.2019,0.0,0.0,4.646852949922017e-38,0.0,-3.0576308047650764e-44,-1.5980351296126611e-71,0.0001985009321410054,0.0,0.0,0.0,9.605234224681684e-43,0.0,5.986441223757891e-41,0.0,0.0,2.814685792440242e-43,3.6075382775845153e-48,0.0,-1.919684293536672e-45,0.0,0.00020528214451391352,2.9104325448656703e-48,4.989913278770165e-47,0.0,-2.402918190864536e-47,1.615292664976897e-44,0.0
3.745985200881069e-09,0.0026772599839999995,0.1557,0.0,0.007467508593743945,0.6420874814107388,0.2019,0.0,0.0,4.833299106340058e-38,0.0,-2.360672127660861e-44,-1.621034420500905e-71,0.00019829789981227008,0.0,0.0,0.0,1.0366424945092411e-42,0.0,6.465242694718651e-41,0.0,0.0,3.0519048256005392e-43,3.9116887314933914e-48,0.0,-1.4825887493939007e-45,0.0,0.0002133696393558028,3.0162478271775743e-48,5.176540054006654e-47,0.0,-2.0468813864432543e-47,1.67695895507639e-44,0.0
3.890693206548939e-09,0.0026772599839999995,0.1557,0.0,0.007459651538269959,0.6420795231931719,0.2019,0.0,0.0,5.019724928984206e-38,0.0,-1.6059638332096558e-44,-1.6378824017034026e-71,0.00019809557562642396,0.0,0.0,0.0,1.1154661656455714e-42,0.0,6.961546897572452e-41,0.0,0.0,3.306969061233439e-43,4.2387294568130895e-48,0.0,-1.009278554786997e-45,0.0,0.00022142901901563386,3.1212744191008107e-48,5.362168933133771e-47,0.0,-1.655745345944708e-47,1.7383889523017617e-44,0.0
4.035401212216809e-09,0.0026772599839999995,0.1557,0.0,0.00745182175435618,0.6420715925994793,0.2019,0.0,0.0,5.206130515685955e-38,0.0,-7.893438212927205e-45,-1.6480718772661072e-71,0.00019789395606906488,0.0,0.0,0.0,1.1969740504144444e-42,0.0,7.475258214564522e-41,0.0,0.0,3.580224569126793e-43,4.5891059440189204e-48,0.0,-4.971441986359651e-46,0.0,0.00022946042248677307,3.2255197652315013e-48,5.546807809876504e-47,0.0,-1.2277684903431179e-47,1.7995841762066864e-44,0.0
4.180109217884679e-09,0.0026772599839999995,0.1557,0.0,0.0074440191074132125,0.6420636894933264,0.2019,0.0,0.0,5.392515963566256e-38,0.0,9.341799353344384e-46,-1.6510600741210456e-71,0.00019769303764897108,0.0,0.0,0.0,1.2811459560285976e-42,0.0,8.006281763240822e-41,0.0,0.0,3.872001797118958e-43,4.9632437045255245e-48,0.0,5.646649575700744e-47,0.0,0.00023746398784983341,3.3289912292971304e-48,5.7304645042635215e-47,0.0,-7.610830461644526e-48,1.8605461344044297e-44,0.0
4.324817223552549e-09,0.0026772599839999995,0.1557,0.0,0.0074362434637339474,0.6420558137392715,0.2019,0.0,0.0,5.578881369041816e-38,0.0,1.0466158277393238e-44,-1.6462680821959108e-71,0.00019749281689790697,0.0,0.0,0.0,1.367961880282354e-42,0.0,8.554523389306998e-41,0.0,0.0,4.182616114442031e-43,5.361548964253325e-48,0.0,6.542459455297514e-46,0.0,0.0002454398522801631,3.4316960951601877e-48,5.91314676342942e-47,0.0,-2.537093469563456e-48,1.921276322680486e-44,0.0
4.469525229220419e-09,0.0026772599839999995,0.1557,0.0,0.007428494690486334,0.6420479652027601,0.2019,0.0,0.0,5.765226827831317e-38,0.0,2.0746043197725889e-44,-1.6330803267235257e-71,0.00019729329037042136,0.0,0.0,0.0,1.4574020094837304e-42,0.0,9.119889659579508e-41,0.0,0.0,4.512368336390375e-43,5.784409333383388e-48,0.0,1.2989244752056011e-45,0.0,0.0002533881520552614,3.533641567807657e-48,6.094862262406732e-47,0.0,2.96431548739873e-48,1.9817762251039217e-44,0.0
4.6142332348882886e-09,0.0026772599839999995,0.1557,0.0,0.007420772655706233,0.6420401437501165,0.2019,0.0,0.0,5.951552434961571e-38,0.0,3.181794960828755e-44,-1.6108440714391694e-71,0.00019709445464366428,0.0,0.0,0.0,1.5494467164120495e-42,0.0,9.702287855027018e-41,0.0,0.0,4.861545231016881e-43,6.232194453195491e-48,0.0,1.993268072206826e-45,0.0,0.0002613090225621194,3.634834774326613e-48,6.275618604908047e-47,0.0,8.915066800962532e-48,2.0420473141374822e-44,0.0
4.7589412405561585e-09,0.0026772599839999995,0.1557,0.0,0.007413077228290318,0.6420323492485377,0.2019,0.0,0.0,6.137858284773631e-38,0.0,4.3726526601162666e-44,-1.5788689514119825e-71,0.00019689630631720913,0.0,0.0,0.0,1.644076558300758e-42,0.0,1.030162596390027e-40,0.0,0.0,5.230420008539542e-43,6.7052566208541e-48,0.0,2.740076227471308e-45,0.0,0.0002692025983044911,3.7352827648664006e-48,6.455423324098713e-47,0.0,1.533761247683034e-47,2.1020910507465263e-44,0.0
4.903649246224028e-09,0.0026772599839999995,0.1557,0.0,0.007405408277989059,0.6420245815660841,0.2019,0.0,0.0,6.324144470928788e-38,0.0,5.65169243988763e-44,-1.536426534404522e-71,0.00019669884201286572,0.0,0.0,0.0,1.7412722748452006e-42,0.0,1.0917812674948837e-40,0.0,0.0,5.619252794059887e-43,7.203931392910724e-48,0.0,3.542179858113623e-45,0.0,0.0002770690129100913,3.834992513587544e-48,6.63428388336005e-47,0.0,2.2255097680515013e-47,2.1619088845067748e-44,0.0
5.048357251891898e-09,0.0026772599839999995,0.1557,0.0,0.0073977656753997974,0.6420168405716756,0.2019,0.0,0.0,6.51041108641457e-38,0.0,7.02347625588024e-44,-1.4827499097308242e-71,0.00019650205837449473,0.0,0.0,0.0,1.841014786234997e-42,0.0,1.1550757370723392e-40,0.0,0.0,6.028291084146804e-43,7.728538168233761e-48,0.0,4.402439309319931e-45,0.0,0.0002849083991377255,3.9339709195973505e-48,6.812207677043004e-47,0.0,2.969128193052212e-47,2.221502253710851e-44,0.0
5.337773263227639e-09,0.0026772599839999995,0.1557,0.0,0.007382558999939835,0.6420014381269187,0.2019,0.0,0.0,6.882885973994411e-38,0.0,1.0063740557810562e-43,-1.3384317858580594e-71,0.00019611051978031045,0.0,0.0,0.0,2.048064765207137e-42,0.0,1.2866561676276367e-40,0.0,0.0,6.90791361330384e-43,8.856747844495701e-48,0.0,6.309002930655981e-45,0.0,0.0003005066131918717,4.129760930170425e-48,7.165274204384249e-47,0.0,4.621746157021915e-47,2.340021295836594e-44,0.0
5.598247673429805e-09,0.0026772599839999995,0.1557,0.0,0.007368961820130482,0.6419876659020687,0.2019,0.0,0.0,7.218047360390039e-38,0.0,1.3163783958360792e-43,-1.1616299751236903e-71,0.00019576042969959647,0.0,0.0,0.0,2.2429320033286288e-42,0.0,1.4107202757945511e-40,0.0,0.0,7.770916298176532e-43,9.963716877303176e-48,0.0,8.25303428977241e-45,0.0,0.0003144538830819385,4.303538455162333e-48,7.479903133629303e-47,0.0,6.311357515762606e-47,2.4459349666080046e-44,0.0
5.858722083631971e-09,0.0026772599839999995,0.1557,0.0,0.007355448032423604,0.6419739781463978,0.2019,0.0,0.0,7.553146753781177e-38,0.0,1.6637099580471489e-43,-9.347056500279537e-72,0.0001954124937711082,0.0,0.0,0.0,2.4457621742082093e-42,0.0,1.5400761447655932e-40,0.0,0.0,8.702701737520839e-43,1.115899191244981e-47,0.0,1.0431124177285441e-44,0.0,0.0003283156067173066,4.4750503905749875e-48,7.791608862038672e-47,0.0,8.208114394361731e-47,2.5511432358667923e-44,0.0
6.119196493834138e-09,0.0026772599839999995,0.1557,0.0,0.0073420169118725755,0.6419603741255591,0.2019,0.0,0.0,7.88818467287239e-38,0.0,2.0511612880415774e-43,-6.517498607407769e-72,0.00019506669319597402,0.0,0.0,0.0,2.6564502801286922e-42,0.0,1.6746733498398666e-40,0.0,0.0,9.704311451219826e-43,1.244392135239799e-47,0.0,1.2860781443020716e-44,0.0,0.0003420925278434668,4.6443343768349417e-48,8.100432113420941e-47,0.0,1.0327317474841556e-46,2.655654097377492e-44,0.0
6.379670904036304e-09,0.0026772599839999995,0.1557,0.0,0.007328667741889516,0.6419468531136745,0.2019,0.0,0.0,8.223161629750149e-38,0.0,2.481552728219091e-43,-3.0642538635758695e-72,0.00019472300939293237,0.0,0.0,0.0,2.8748930693254004e-42,0.0,1.8144621440192866e-40,0.0,0.0,1.077668579653951e-42,1.3819724086536541e-47,0.0,1.5559689010304215e-44,0.0,0.00035578538162956954,4.8114273368062836e-48,8.40641294395318e-47,0.0,1.2684509129268755e-46,2.7594754345675173e-44,0.0
6.64014531423847e-09,0.0026772599839999995,0.1557,0.0,0.00731539981412494,0.6419334143932112,0.2019,0.0,0.0,8.558078129985544e-38,0.0,2.957728186733746e-43,1.0803719414451392e-72,0.00019438142399520202,0.0,0.0,0.0,3.100989002686154e-42,0.0,1.9593934466799427e-40,0.0,0.0,1.1920670301802957e-42,1.528749757983981e-47,0.0,1.854567731731461e-44,0.0,0.00036939489479187514,4.976365491421192e-48,8.70959075494943e-47,0.0,1.5295413508365315e-46,2.8626150223548383e-44,0.0
6.9006197244406365e-09,0.0026772599839999995,0.1557,0.0,0.007302212428349574,0.6419200572548617,0.2019,0.0,0.0,8.892934672735059e-38,0.0,3.482551203928709e-43,5.988428001520482e-72,0.0001940419188473973,0.0,0.0,0.0,3.3346382211867324e-42,0.0,2.109418832490729e-40,0.0,0.0,1.3137021613904965e-42,1.684822546984541e-47,0.0,2.1836699629046218e-44,0.0,0.00038292178571504564,5.139184374832951e-48,9.010004305277425e-47,0.0,1.8175885711112288e-46,2.965080528930646e-44,0.0
7.161094134642803e-09,0.0026772599839999995,0.1557,0.0,0.007289104892338171,0.6419067809974278,0.2019,0.0,0.0,9.227731750839533e-38,0.0,4.058901291678714e-43,1.1736345719007427e-71,0.00019370447600247683,0.0,0.0,0.0,3.5757425140260196e-42,0.0,2.264490520566381e-40,0.0,0.0,1.442641309073765e-42,1.8502784710317703e-47,0.0,2.5450809065050147e-44,0.0,0.0003963667645713695,5.299918849317033e-48,9.307691723593204e-47,0.0,2.1341868542059886e-46,3.0668795175180437e-44,0.0
7.421568544844969e-09,0.0026772599839999995,0.1557,0.0,0.00727607652175535,0.6418935849277032,0.2019,0.0,0.0,9.562469850921289e-38,0.0,4.689670536980178e-43,1.84049603922346e-71,0.00019336907771876164,0.0,0.0,0.0,3.8242052874630864e-42,0.0,2.42456136385468e-40,0.0,0.0,1.578944004906486e-42,2.0251952274341003e-47,0.0,2.94061372880185e-44,0.0,0.0004097305334379059,5.4586031198022794e-48,9.602690520312355e-47,0.0,2.480935584570729e-46,3.168019448098749e-44,0.0
7.682042955047135e-09,0.0026772599839999995,0.1557,0.0,0.007263126640043373,0.6418804683603602,0.2019,0.0,0.0,9.89714945347945e-38,0.0,5.377760446780622e-43,2.607952789351841e-71,0.0001930357064570159,0.0,0.0,0.0,4.079931534326517e-42,0.0,2.589584838746709e-40,0.0,0.0,1.7226624696903657e-42,2.2096411456120157e-47,0.0,3.372087470791575e-44,0.0,0.0004230137864116289,5.615270747924859e-48,9.895037599220007e-47,0.0,2.8594360768047505e-46,3.2685076790924026e-44,0.0
7.9425173652493e-09,0.0026772599839999995,0.1557,0.0,0.007250254578311851,0.6418674306178392,0.2019,0.0,0.0,1.0231771032983576e-37,0.0,6.126079017469211e-43,3.4849736724691016e-71,0.00019270434487755656,0.0,0.0,0.0,4.3428278041788316e-42,0.0,2.759515034903445e-40,0.0,0.0,1.87384207711901e-42,2.403675779682785e-47,0.0,3.8413252097066645e-44,0.0,0.0004362172097226107,5.769954665880358e-48,1.0184769268934298e-46,0.0,3.2712887916043462e-46,3.3683514690156705e-44,0.0
8.202991775451468e-09,0.0026772599839999995,0.1557,0.0,0.007237459675229313,0.6418544710302365,0.2019,0.0,0.0,1.0566335057965565e-37,0.0,6.937538013816467e-43,4.480971580090301e-71,0.00019237497583741197,0.0,0.0,0.0,4.6128021741173775e-42,0.0,2.934306645291856e-40,0.0,0.0,2.032521789981867e-42,2.6073504656902767e-47,0.0,4.3501523520457425e-44,0.0,0.00044934148184529307,5.92268718994312e-48,1.0471921254142563e-46,0.0,3.718090883340595e-46,3.4675579781164294e-44,0.0
8.463466185653635e-09,0.0026772599839999995,0.1557,0.0,0.007224741276916598,0.641841588935199,0.2019,0.0,0.0,1.0900841991109912e-37,0.0,7.815050445644695e-43,5.605803823581884e-71,0.0001920475823875477,0.0,0.0,0.0,4.889764220199701e-42,0.0,3.1139149564257754e-40,0.0,0.0,2.198734570269074e-42,2.820708845690531e-47,0.0,4.900395050757757e-44,0.0,0.00046238727360787364,6.073500033503179e-48,1.075652870645537e-46,0.0,4.201434047745808e-46,3.566134269955428e-44,0.0
8.723940595855802e-09,0.0026772599839999995,0.1557,0.0,0.007212098736842045,0.6418287836778154,0.2019,0.0,0.0,1.1235292289342358e-37,0.0,8.761528230313835e-43,6.8697721405026254e-71,0.0001917221477701318,0.0,0.0,0.0,5.173624989479433e-42,0.0,3.2982958388063326e-40,0.0,0.0,2.3725077646704455e-42,3.043787360549316e-47,0.0,5.493878739086335e-44,0.0,0.0004753552482998418,6.222424319952606e-48,1.1038626215149983e-46,0.0,4.7229026329563856e-46,3.6640873129703757e-44,0.0
8.98441500605797e-09,0.0026772599839999995,0.1557,0.0,0.007199531415718485,0.6418160546105149,0.2019,0.0,0.0,1.1569686403916883e-37,0.0,9.779880029103097e-43,8.283622356455105e-71,0.0001913986554158306,0.0,0.0,0.0,5.464296972637473e-42,0.0,3.487405737556512e-40,0.0,0.0,2.553863466964978e-42,3.276615712907001e-47,0.0,6.132426773574847e-44,0.0,0.0004882460617777029,6.369490595267472e-48,1.1318247817727931e-46,0.0,5.28407197265543e-46,3.761423982025911e-44,0.0
9.244889416260136e-09,0.0026772599839999995,0.1557,0.0,0.007187038681401928,0.6418034010929609,0.2019,0.0,0.0,1.1904024780501227e-37,0.0,1.0873009245827893e-42,9.85854372943761e-71,0.00019107708894116555,0.0,0.0,0.0,5.761694077193858e-42,0.0,3.681201663244312e-40,0.0,0.0,2.742818858767189e-42,3.519217302665204e-47,0.0,6.817859178898868e-44,0.0,0.0005010603625689254,6.514728840106757e-48,1.1595427010061818e-46,0.0,5.886506905833168e-46,3.858151059903711e-44,0.0
9.505363826462303e-09,0.0026772599839999995,0.1557,0.0,0.007174619908791947,0.6417908224919533,0.2019,0.0,0.0,1.2238307859260805e-37,0.0,1.204381217710534e-42,1.1606168001163075e-70,0.0001907574321459227,0.0,0.0,0.0,6.065731601286383e-42,0.0,3.879641182889417e-40,0.0,0.0,2.939386529961836e-42,3.7716096369155277e-47,0.0,7.551991487873531e-44,0.0,0.0005137987919741499,6.65816848181865e-48,1.1870196756470673e-46,0.0,6.5317604596340625e-46,3.954275238774566e-44,0.0
9.76583823666447e-09,0.0026772599839999995,0.1557,0.0,0.007162274479733742,0.6417783181813276,0.2019,0.0,0.0,1.2572536074941161e-37,0.0,1.329517630468733e-42,1.353856817745673e-70,0.0001904396690105862,0.0,0.0,0.0,6.376326208001536e-42,0.0,4.082682411148539e-40,0.0,0.0,3.143574780032539e-42,4.0338047149264994e-47,0.0,8.336633670618616e-44,0.0,0.0005264619841676907,6.799838406145635e-48,1.2142589499650107e-46,0.0,7.221372679575293e-46,4.049803121672709e-44,0.0
9.999999999999999e-09,0.0026772599839999995,0.1557,0.0,0.0071512382631239435,0.6417671399347298,0.2019,0.0,0.0,1.2872954694227745e-37,0.0,1.4491268317385244e-42,1.544379277502796e-70,0.00019015560903477802,0.0,0.0,0.0,6.661074418558588e-42,0.0,4.269106576093078e-40,0.0,0.0,3.333644663514354e-42,4.27788645946991e-47,0.0,9.086614382808622e-44,0.0,0.0005377822607532974,6.925709907358708e-48,1.2385463024982959e-46,0.0,7.880444017520317e-46,4.135177345617625e-44,0.0
1.0026312646866638e-08,0.0026772599839999995,0.1557,0.0,0.007150001782921837,0.6417658875418573,0.2019,0.0,0.0,1.2906709856948965e-37,0.0,1.462997872096911e-42,1.5668257058243752e-70,0.00019012378369381532,0.0,0.0,0.0,6.693395900245785e-42,0.0,4.290284001674968e-40,0.0,0.0,3.355387901404411e-42,4.3058093901166953e-47,0.0,9.173589147297401e-44,0.0,0.0005390505662963665,6.939766968454807e-48,1.2412637170151913e-46,0.0,7.956869593090649e-46,4.1447412239010875e-44,0.0
1.0286787057068805e-08,0.0026772599839999995,0.1557,0.0,0.007137801213805349,0.641753529961159,0.2019,0.0,0.0,1.324082962943155e-37,0.0,1.605108467919238e-42,1.8008185536674762e-70,0.000189809760529983,0.0,0.0,0.0,7.016859996145175e-42,0.0,4.502405138647907e-40,0.0,0.0,3.574826445870926e-42,4.587625711326835e-47,0.0,1.0064653879102635e-43,0.0,0.0005515651585766856,7.077982004955336e-48,1.2680371195845933e-46,0.0,8.739762291843951e-46,4.2390959744119903e-44,0.0
1.0547261467270972e-08,0.0026772599839999995,0.1557,0.0,0.007125672174494848,0.6417412448335967,0.2019,0.0,0.0,1.357489581135507e-37,0.0,1.7561346260268265e-42,2.0571740685964438e-70,0.00018949758402674638,0.0,0.0,0.0,7.346639104958901e-42,0.0,4.7190055284671755e-40,0.0,0.0,3.8018874751253805e-42,4.879251243079657e-47,0.0,1.101161553241846e-43,0.0,0.0005640063743904244,7.214510843570962e-48,1.2945822511270255e-46,0.0,9.571546119325628e-46,4.332873717214351e-44,0.0
1.0807735877473139e-08,0.0026772599839999995,0.1557,0.0,0.007113614073670752,0.6417290315601905,0.2019,0.0,0.0,1.3908908816581247e-37,0.0,1.9163601148643592e-42,2.3372743651326445e-70,0.00018918723886264028,0.0,0.0,0.0,7.6826551034958e-42,0.0,4.94004539160902e-40,0.0,0.0,4.036564796355398e-42,5.180679366017506e-47,0.0,1.2016252711401153e-43,0.0,0.0005763748203786268,7.349380314359508e-48,1.3209021566468265e-46,0.0,1.0453699952912286e-45,4.426080712702722e-44,0.0
