Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(49),H2X(48),COX(58),CHOX2(59),SX(51),CH3OX(44),CH2OX2(50),CHO3X(91),H(23),HCO(31),CH3X(53),CH4(39),OCHCO(417),CH4X(436),CH2O3(185),SX(574),CH2OX(174),CHOX(173)
1.281536750681e-21,0.0005344628783687447,0.1557,0.0,0.0015729242510362318,0.6423999999999985,0.2019,6.047652740232407e-173,1.7446170956262483e-140,2.2161551755574195e-49,1.2887551719811214e-179,2.206677684679808e-102,8.263179990741632e-142,2.9837324153088083e-15,8.690921469386636e-98,1.4886813510427002e-121,3.492824684038577e-140,9.306999180506328e-82,6.538571426411313e-172,6.86663259166335e-64,7.523888276467666e-165,1.8222099594255272e-180,2.779429736419527e-75,3.4883695820968703e-84,1.5292948262196064e-190,1.5891094283282366e-103,8.613007985479189e-187,4.662081898931691e-26,1.4241242684285315e-81,1.906882442522979e-73,9.859260834730547e-195,3.488369849893826e-84,2.7794297280921502e-64,4.089440408885424e-284,3.4392538582367082e-46,2.7560041692797834e-50,8.690910633323151e-98,8.982101445041522e-118,8.071165346104007e-66,1.0836063484039551e-103,5.5843133669469535e-304,3.65633e-319,3.2735041582993932e-93,2.365973810056396e-101
2.5641869129612016e-21,0.0005344628783687447,0.1557,0.0,0.0015729242510332455,0.6423999999999971,0.2019,9.34056027133362e-171,4.4749901550363785e-138,4.434235768296021e-49,6.6114093060206615e-177,7.071938230720967e-101,5.296478675456023e-140,5.970057126358628e-15,1.3920594656431178e-96,9.54205165463067e-120,8.959190021321278e-138,7.451262451979227e-81,1.6764503209499305e-169,2.7484425329008725e-63,9.645340026503709e-163,4.67203654686362e-178,1.1124962348600187e-74,2.7935246434047773e-83,3.9226826951614474e-188,5.092761755349851e-102,2.259656914423415e-184,9.32821426000544e-26,2.2804536304460882e-80,1.5266651250168812e-72,1.0088416748646618e-191,2.793525072345279e-83,1.112496228192937e-63,3.3622629315735224e-280,1.3765426697698933e-45,5.514402782208978e-50,1.3920559929124946e-96,5.75738926721894e-116,3.230569542503919e-65,3.472730623532336e-102,1.837326076109893e-299,2.4059915576e-314,5.243701902052645e-92,7.580220607632288e-100
5.129487237521605e-21,0.0005344628783687447,0.1557,0.0,0.0015729242510272728,0.6423999999999941,0.2019,1.6032692306124153e-168,1.1467213122908149e-135,8.870396953773184e-49,3.38836880464778e-174,2.2647125657729924e-99,3.3923221594695115e-138,1.1942706548412879e-14,2.2285093834773512e-95,6.11155359211842e-118,2.2958026235016022e-135,5.9632875292930214e-80,4.2950120820182365e-167,1.0997350146023009e-62,1.235548903321116e-160,1.1969608110019378e-175,4.451434032879829e-74,2.235951601233016e-82,1.0051918978641034e-185,1.6309024719104022e-100,6.045013793377797e-182,1.866047898236234e-25,3.650208716222519e-79,1.2217956122734774e-71,1.0326664604314224e-188,2.2359522879102525e-82,4.4514339795210664e-63,2.759373740495462e-276,5.507853371012092e-45,1.1031200010934721e-49,2.228498262429e-95,3.687561450690698e-114,1.2926486164591068e-64,1.112104835141318e-100,6.032806459710882e-295,1.58000063777003e-309,8.394802332987354e-91,2.4271282938960452e-98
1.0260087886642412e-20,0.0005344628783687447,0.1557,0.0,0.0015729242510153275,0.6423999999999881,0.2019,3.09467786910446e-166,2.9370452712084353e-133,1.7742719324727334e-48,1.7356967265521982e-171,7.249787455241327e-98,2.171910315865395e-136,2.3888005392339835e-14,3.566599239902207e-94,3.9128790452383795e-116,5.88013510030897e-133,4.7715775899577704e-79,1.0999450516732915e-164,4.399656166453491e-62,1.5821071360580083e-158,3.065395599036199e-173,1.7808634731213336e-73,1.789213733966408e-81,2.5745524019489703e-183,5.22083749609881e-99,1.6782428516636634e-179,3.732500842889471e-25,5.841515211689114e-78,9.776213672471683e-71,1.0572505732991927e-185,1.789214832947773e-81,1.780863430423263e-62,2.2625358239977887e-272,2.203477930676689e-44,2.2064794491328913e-49,3.566563639253168e-94,2.360945554633765e-112,5.1714361768247025e-64,3.56006490388609e-99,1.9788435875784995e-290,1.0365239460720679e-304,1.3435588109761093e-89,7.769143488347065e-97
2.0521289184884026e-20,0.0005344628783687447,0.1557,0.0,0.001572924250991437,0.6423999999999761,0.2019,6.62922229086839e-164,7.520674622695235e-131,3.548736406663496e-48,8.888944771842627e-169,2.3203641853312727e-96,1.39028575780166e-134,4.7778603079467574e-14,5.707386466969337e-93,2.5047166859023504e-114,1.5056827096388422e-130,3.81775745072285e-78,2.8163968083375847e-162,1.7600057034685606e-61,2.025482142551317e-156,7.848910513506287e-171,7.124033653701997e-73,1.4315513309022578e-80,6.592465933766354e-181,1.6709792414673506e-97,4.962344132310099e-177,7.4654067337081375e-25,9.347352328937088e-77,7.821701452802843e-70,1.0825214317193445e-182,1.4315530895099215e-80,7.124033312037758e-62,1.8543176061426632e-268,8.814584931032929e-44,4.413198363567455e-49,5.707272523667776e-93,1.5112945437107098e-110,2.0687428221043954e-63,1.1394330155961524e-97,6.487594365304581e-286,6.796441119402254e-300,2.1500063950391104e-88,2.4864991351693824e-95
4.104369178136725e-20,0.0005344628783687447,0.1557,0.0,0.0015729242509436557,0.6423999999999522,0.2019,1.5315070875995002e-161,1.9255263672143072e-128,7.097665355044748e-48,4.5516931727346427e-166,7.425850252950853e-95,8.898663035583703e-133,9.555979845081835e-14,9.132609151241519e-92,1.6031689644399833e-112,3.855015544465318e-128,3.0547763318640165e-77,7.210649779657679e-160,7.040309379262427e-61,2.592858496563204e-154,2.0095088650943381e-168,2.8497294178955524e-72,1.1453121513012306e-79,1.6878761007461128e-178,5.347626764837748e-96,1.6109861352106807e-174,1.4931218527672338e-24,1.4956451315500883e-75,6.257638865366811e-69,1.1084480520860248e-179,1.1453149652609808e-79,2.8497291444756016e-61,1.5194131871207766e-264,3.5259686183743493e-43,8.826636339288618e-49,9.132244499038695e-92,9.673202669000048e-109,8.275308035732434e-63,3.6465220282287055e-96,2.1264111154684125e-281,4.455281012480046e-295,3.4402597771732897e-87,7.957393721077974e-94
8.208849697433371e-20,0.0005344628783687447,0.1557,0.0,0.0015729242508480932,0.6423999999999045,0.2019,3.7086795441952474e-159,4.929637760499208e-126,1.4195523251806158e-47,2.3306044173904628e-163,2.3763773549274204e-93,5.695401049889052e-131,1.9112218918190113e-13,1.4613218864314016e-90,1.0260743850630999e-110,9.869420908433288e-126,2.4452402978409274e-76,1.846005396453048e-157,2.816181196192288e-60,3.3190003487099385e-152,5.1445627632019825e-166,1.1399149589676358e-71,9.162764680253775e-79,4.3212172382672675e-176,1.711316376046997e-94,5.867912776218907e-172,2.9862842215133016e-24,2.3930696676124445e-74,5.0061989470826925e-68,1.1350211545904217e-176,9.162809705029456e-79,1.1399147401055513e-60,1.2448633888004679e-260,1.4104143769057252e-42,1.7653513465572156e-48,1.461205192552296e-90,6.191132398172681e-107,3.3101906791359567e-62,1.166938791053879e-94,6.96881475850903e-277,2.9202281628428716e-290,5.5046144065484614e-86,2.5464610309394713e-92
1.6417810736026661e-19,0.0005344628783687447,0.1557,0.0,0.0015729242506569686,0.6423999999998089,0.2019,9.222797547382771e-157,1.2620198893187228e-123,2.8391239045324607e-47,1.1933003851623062e-160,7.604548398129449e-92,3.6451257042670476e-129,3.8224697059759133e-13,2.3383302553176552e-89,6.567000430381609e-109,2.5266370631025434e-123,1.9605713320865248e-75,4.7258380512006715e-155,1.1264841762017402e-59,4.2483777062506445e-150,1.3170258458123646e-163,4.559706222081046e-71,7.330291717617617e-78,1.1062602011914048e-173,5.476313841241366e-93,2.395263515071305e-169,5.9726090389981944e-24,3.828885269998673e-73,4.004957133571916e-67,1.1622423072133165e-173,7.330363758137546e-78,4.5597044692286707e-60,1.0198809105663342e-256,5.6417113665718714e-42,3.530727711696863e-48,2.3379568279576605e-89,3.9624011757393764e-105,1.324089997079316e-61,3.7342735999426073e-93,2.2837556020600005e-272,1.9139803999920908e-285,8.807540021855382e-85,8.148825495178711e-91
3.283573281321324e-19,0.0005344628783687447,0.1557,0.0,0.001572924250274719,0.6423999999996178,0.2019,2.3262570621296308e-154,3.230789470289506e-121,5.678267063234405e-47,6.1097332986864525e-158,2.433460374367174e-90,2.3328857528395604e-127,7.644965332430707e-13,3.741922026578248e-88,4.2028898256120205e-107,6.468228017486453e-121,1.5824046445538223e-74,1.2098038433233827e-152,4.505963440779284e-59,5.4378749020882996e-148,3.3715557205676687e-161,1.8238917698908696e-70,5.864222138464581e-77,2.83204233720094e-171,1.7524239470369186e-91,1.0707693159992667e-166,1.1945259315377789e-23,6.126015756068299e-72,3.203905433177312e-66,1.1901176747077514e-170,5.864337403177416e-77,1.8238903645047623e-59,8.355608971628997e-253,2.25669531798084e-41,7.061487961079559e-48,3.7407270564363995e-88,2.535943265348238e-103,5.2963915538432546e-61,1.1949701418449599e-91,7.48410260822531e-268,1.2544622274021452e-280,1.4092188053858757e-83,2.607647891378501e-89
6.56715769675864e-19,0.0005344628783687447,0.1557,0.0,0.0015729242495102198,0.6423999999992356,0.2019,5.910516549662956e-152,8.270725991259289e-119,1.13565533806313e-46,3.1281476029448904e-155,7.78696805224787e-89,1.4930270898244944e-125,1.528995657790425e-12,5.988898661479327e-87,2.689813828858296e-105,1.6558473375103167e-118,1.3105260782044576e-73,3.096987279566525e-150,1.802396068841344e-58,6.960230671799191e-146,8.630871298103927e-159,7.295585704434707e-70,4.691304058333592e-76,7.249944849180878e-169,5.607680901991484e-90,5.08740641281708e-164,2.3890565005286415e-23,9.80088963121668e-71,2.5630051023012493e-65,1.2186535707314088e-167,4.691488479148152e-76,7.295574411777897e-59,6.845843560094813e-249,9.02680281081863e-41,1.4123068612831682e-47,5.985074807441556e-87,1.6229828003466686e-101,2.1185698356817258e-60,3.823854037752751e-90,2.452727615963281e-263,8.222372953181627e-276,2.2547626957688805e-82,8.344520820826456e-88
1.3134326527633272e-18,0.0005344628783687447,0.1557,0.0,0.0015729242479812216,0.6423999999984711,0.2019,1.5072764632248908e-149,2.1172328644670813e-116,2.271312601539713e-46,1.6015564319955976e-152,2.491740660489222e-87,9.55503500296335e-124,3.0579939039107143e-12,9.588011578858532e-86,1.721419886603448e-103,4.2388230303001124e-116,1.1911125563766308e-72,7.927650018426774e-148,7.209691190849187e-58,8.908377434875142e-144,2.2093237578684868e-156,2.918238108944344e-69,3.7529031398599963e-75,1.8559217915226658e-166,1.7943937068642797e-88,2.507161150266767e-161,4.7781217505782956e-23,1.5678995201822146e-69,2.050204193682317e-64,1.247851667321657e-164,3.7531982025647177e-75,2.918228995548252e-58,5.609517133872285e-245,3.610725429028642e-40,2.824671114086728e-47,9.5757756757648e-86,1.03867290283903e-99,8.474418729322405e-60,1.223590309362446e-88,8.03911391940239e-259,5.389966026827178e-271,3.607659374354857e-81,2.6702751441562347e-86
2.626866418938254e-18,0.0005344628783687447,0.1557,0.0,0.001572924244923225,0.6423999999969421,0.2019,3.8507027235853593e-147,5.419711336024776e-114,4.5426271284816955e-46,8.199357160358386e-150,7.972964913918528e-86,6.114762121040684e-122,6.1159903842536125e-12,1.5359243582159198e-84,1.1016257997094616e-101,1.0850576402877984e-113,1.4093355823236198e-71,2.0291429692006132e-145,2.8840347122717655e-57,1.140083468250721e-141,5.654925535918852e-154,1.1672961740109294e-68,3.002089459381094e-74,4.7508043918021664e-164,5.741623997702972e-87,1.26228430205039e-158,9.556285156614406e-23,2.5078564975440485e-68,1.639839975555981e-63,1.2777014052522286e-161,3.00256152429636e-74,1.1672887564655552e-57,4.5975640072397856e-241,1.4442910300863303e-39,5.649784599573175e-47,1.532009161432056e-84,6.647014750355722e-98,3.3899781356823048e-59,3.915196783796888e-87,2.6355463099563754e-254,3.534097192373748e-266,5.772509408627246e-80,8.545248136291485e-85
5.253733951288107e-18,0.0005344628783687447,0.1557,0.0,0.001572924238807232,0.6423999999938841,0.2019,9.845194279999672e-145,1.3872348995925253e-111,9.085256182320925e-46,4.197432447775674e-147,2.5509559396287515e-84,3.9128500143033905e-120,1.2231983297348647e-11,2.463369724464986e-83,7.049328179006849e-100,2.7773246543081388e-111,2.587044244578206e-70,5.192877506280625e-143,1.1538644999653398e-56,1.4588203051613626e-139,1.4471748941883336e-151,4.669189209484682e-68,2.401295206234522e-73,1.216020507576939e-161,1.8370367617533425e-85,6.816280671215542e-156,1.9112875253752154e-22,4.0100626158521335e-67,1.3113534078914977e-62,1.3083639508236451e-158,2.4020503956047212e-73,4.6691278391979913e-57,1.9959471244386056e-236,5.777165817569063e-39,1.130309141058527e-46,2.450842991916058e-83,4.253450425477326e-96,1.3563274359641809e-58,1.2526732548502724e-85,4.576864850527658e-249,1.227440770906179e-260,9.237767469634679e-79,2.7349856897634095e-83
1.0507469015987812e-17,0.0005344628783687447,0.1557,0.0,0.0015729242265752465,0.6423999999877681,0.2019,2.5174975920369054e-142,3.550235396060387e-109,1.8170514289820438e-45,2.1484288882760592e-144,8.160537098618465e-83,2.50345646311409e-118,2.446396893317534e-11,3.9602300834100805e-82,4.51018716618387e-98,7.107776652100779e-109,6.733576282286707e-69,1.3284908206342848e-140,4.619462742518926e-56,1.8660433059686762e-137,3.7022768937524466e-149,1.8676808449314544e-67,1.920432837166395e-72,3.112059131090515e-159,5.8767013643028785e-84,3.6603463711815383e-153,3.822816187879788e-22,6.408082690057202e-66,1.0482533678480467e-61,1.3393532777527293e-155,1.921640772981687e-72,1.867628496165408e-56,1.6419522189492424e-232,2.310866650691237e-38,2.2634343756743497e-46,3.920156719361306e-82,2.7213875694919814e-94,5.43069995109455e-58,4.007336404605396e-84,1.5060871507160967e-244,8.078261305247626e-256,1.47921286465884e-77,8.758716647040994e-82
2.1014939145387224e-17,0.0005344628783687447,0.1557,0.0,0.0015729242021112761,0.6423999999755361,0.2019,6.434683961262665e-140,9.083041049738591e-107,3.6341030504103696e-45,1.0993231233142746e-141,2.6097578818593694e-81,1.6012296721662338e-116,4.8927939443372575e-11,6.396592895686084e-81,2.884749705272022e-96,1.8184771945504154e-106,2.026870980679573e-67,3.3964059609362035e-138,1.854191686717768e-55,2.3853473538747716e-135,9.465089553547143e-147,7.470802224200316e-67,1.5353812560087922e-71,7.961988807638727e-157,1.879382044466522e-82,2.077708356141761e-150,7.647558717542256e-22,1.0227344921676595e-64,8.372784927186152e-61,1.3706580082289724e-152,1.5373127786336357e-71,7.470331093701788e-56,1.3560460148177062e-228,9.243467123842378e-38,4.549395825424634e-46,6.268436083052459e-81,1.7406373134042175e-92,2.18091692888216e-57,1.2815681261622048e-82,4.975349418407829e-240,5.33729659018182e-251,2.3743908719083157e-76,2.8116337886207616e-80
4.2029879404186047e-17,0.0005344628783687447,0.1557,0.0,0.0015729241531833378,0.6423999999510721,0.2019,1.6427025284114418e-137,2.322415274647641e-104,7.268206292980721e-45,5.621658679151114e-139,8.340912072440505e-80,1.0235314150549174e-114,9.785587741792136e-11,1.0426908095974986e-79,1.8439776730093666e-94,4.6496084246776556e-104,6.356482354770001e-66,8.671669655426924e-136,7.519270347939867e-55,3.045106651562409e-133,2.4165592453512427e-144,2.9884483470719495e-66,1.2267635678943211e-70,2.0357730246724976e-154,6.006595033054225e-81,1.2837550838469675e-147,1.531052565326141e-21,1.6282325799621262e-63,6.677135464458842e-60,1.4018383527407548e-149,1.2298502512445009e-70,2.98798577856707e-55,1.128713098066395e-224,3.6973868527519336e-37,9.279006568851887e-46,1.0017304400936827e-79,1.1126645447541607e-90,8.86196566287314e-57,4.096036949269102e-81,1.656501619598534e-235,3.5540172600569605e-246,3.848504819217613e-75,9.111643945871956e-79
6.304481966298487e-17,0.0005344628783687447,0.1557,0.0,0.0015729241042554032,0.6423999999266081,0.2019,1.2539576536799657e-136,1.782021693146444e-103,1.0902309535264781e-44,4.867307761759769e-138,3.988601571782389e-79,5.8414605624053756e-114,1.467838123465964e-10,3.98347405519603e-79,1.0523880809969596e-93,3.5677093445081266e-103,2.8907903501563825e-65,6.619622565689096e-135,1.6191064031555672e-54,2.0279506847020352e-132,1.844697939546575e-143,6.350743287028453e-66,3.6394469767398407e-70,1.5620763104117265e-153,2.872337370051326e-80,9.649683821496174e-147,2.299596254166866e-21,5.978623768230047e-63,1.9057908247793763e-59,1.3526070762357614e-148,3.651117917058728e-70,6.3492542513426224e-55,6.64347454648498e-224,7.856946950480777e-37,1.4245149072989864e-45,3.787601186805806e-79,6.324919737883011e-90,1.9118601294375924e-56,1.958728683269848e-80,1.3062164925808291e-234,3.1578415879287666e-245,1.4789117007225706e-74,4.304560386446512e-78
8.40597599217837e-17,0.0005344628783687447,0.1557,0.0,0.0015729240553274714,0.6423999999021441,0.2019,5.7949921603099244e-136,9.113706895612946e-103,1.4536412777262558e-44,2.6884891249339463e-137,1.319462865301787e-78,2.177957441840483e-113,1.9571174422936944e-10,1.0502049142168059e-78,3.923772744709431e-93,1.8246161803048306e-102,8.592910743888051e-65,3.0591981704652954e-134,2.803774236448811e-54,8.451132248104614e-132,8.525056973466669e-143,1.0834278385451406e-65,7.92522971878307e-70,7.988848381639348e-153,9.501932630910741e-80,6.365509239412925e-146,3.071285745681787e-21,1.5130265046484029e-62,4.013276964233727e-59,8.05033826767482e-148,7.955593667561713e-70,1.0830742189861642e-54,1.1779939753911405e-222,1.3403026917193645e-36,1.952666724955446e-45,9.854080183319624e-79,2.410586867726588e-89,3.3177821467130554e-56,6.479689586074165e-80,2.0378743633071203e-233,4.687969310762808e-244,4.0190639137730366e-74,1.352639225065365e-77
1.2608964043938133e-16,0.0005344628783687447,0.1557,0.0,0.0015729239574716147,0.6423999998532162,0.2019,5.341362624079623e-135,1.3049719286568933e-101,2.1804619260586236e-44,4.19680966168596e-136,7.690670354329429e-78,1.48996352587375e-112,2.935676008462596e-10,3.990921723187379e-78,2.6842937054465018e-92,2.612628236414392e-101,3.746376147461905e-64,2.819760932581392e-133,5.986876543726978e-54,6.730602832337969e-131,7.85774821982409e-142,2.243468117480188e-65,2.298129606529723e-69,1.1439055034816789e-151,5.538331319562033e-79,1.624151750364221e-144,4.6255695916439926e-21,5.271832031362962e-62,1.0931644294033751e-58,1.3710444095923005e-146,2.3092633318969274e-69,2.242250564285786e-54,1.3977985800239154e-220,2.7749263819999988e-36,3.107444800955673e-45,3.613237663000811e-78,1.7817424181375921e-88,7.114727336261991e-56,3.776840600084199e-79,4.665833380798847e-231,1.0857700775991403e-241,1.6705763133696857e-73,6.811009913713817e-77
1.68119520956979e-16,0.0005344628783687447,0.1557,0.0,0.0015729238596157694,0.6423999998042882,0.2019,2.485773063535106e-134,6.561731036942776e-101,2.907282574285721e-44,2.3757248912292053e-135,2.557246805989425e-77,5.652619457978486e-112,3.9142344626200193e-10,1.0618778347517332e-77,1.0183665239220208e-91,1.3136958989142672e-100,1.0884528999117507e-63,1.3122750293179493e-132,1.0538140358687274e-53,2.8478971174558948e-130,3.6568576137628276e-141,3.816334751644163e-65,5.021247544845668e-69,5.75184459882012e-151,1.8415663003473706e-78,1.0216017851935773e-143,6.2003520977947626e-21,1.3133206629816472e-61,2.2817422257326247e-58,8.520808572348846e-146,5.050098273854984e-69,3.8132915210860996e-54,1.272408167250056e-219,4.719422805883485e-36,4.44369413314755e-45,9.36291784282516e-78,6.733758251272233e-88,1.2580870024625615e-55,1.2558605040188932e-78,5.033133076891584e-230,1.3025416380414236e-240,4.623396279797109e-73,2.1743069122304665e-76
2.1014940147457665e-16,0.0005344628783687447,0.1557,0.0,0.001572923761759936,0.6423999997553602,0.2019,9.188859945733886e-134,2.6799828793140257e-100,3.634103222400033e-44,1.0459277106425461e-134,6.8906048329791974e-77,1.7121348430157464e-111,4.892792796763212e-10,2.3841177418747396e-77,3.084553415269857e-91,5.365478017111561e-100,2.6355898863931247e-63,4.850961802022207e-132,1.6761924434702587e-53,9.582090582919814e-130,1.3517867881656338e-140,5.832076929900312e-65,9.411634613316e-69,2.3492031157151337e-150,4.962174509006564e-78,5.578888276362084e-143,7.803260700261587e-21,2.7778492150326632e-61,4.143634391531497e-58,4.059757936648168e-145,9.47467127746158e-69,5.825551612599853e-54,1.1224792290060337e-218,7.210211385266737e-36,6.02707746994687e-45,2.045717267570679e-77,2.0536987968219013e-87,2.0114384414904238e-55,3.3840047409872067e-78,4.7569458237292966e-229,1.2595165012416699e-239,1.0658514300328081e-72,5.698754647208341e-76
2.9420916250977197e-16,0.0005344628783687447,0.1557,0.0,0.0015729235660483056,0.6423999996575045,0.2019,2.0144257638935087e-132,6.7999175810833526e-99,5.08774451828325e-44,4.518793812688557e-133,4.050675016857018e-76,1.528093881076125e-110,6.849909097455526e-10,9.838778016537245e-77,2.7529873482465638e-90,1.3613815605407631e-98,1.3500507435971083e-62,1.0634770020792394e-130,3.6349819677398957e-53,1.3216653195150022e-128,2.9633723365076454e-139,1.1226182533365593e-64,2.5682548418884998e-68,5.960605649293779e-149,2.9170373103757756e-77,2.725047361018205e-141,1.1136042780637315e-20,1.0076645506023936e-60,1.0867705606226516e-57,3.057041458412327e-143,2.592442405944772e-68,1.1201007869294364e-53,3.4972863536200554e-216,1.3864979508544697e-35,1.0307922167761413e-44,7.849380537308376e-77,1.8177869729931652e-86,4.423724588790422e-55,1.9893974774113553e-77,9.586806554419411e-226,5.486510111991473e-236,4.621641022933945e-72,3.5649852372121964e-75
3.782689235449673e-16,0.0005344628783687447,0.1557,0.0,0.0015729233703367246,0.6423999995596487,0.2019,1.22685514169878e-131,4.115325120117903e-98,6.541385813708462e-44,3.2502497902317584e-132,1.363612552951667e-75,6.372763001625608e-110,8.807024910677978e-10,2.750531953812092e-76,1.1481056857163209e-89,8.239109631106544e-98,4.316167156544198e-62,6.476988246795079e-130,6.790358257715021e-53,6.709463200333816e-128,1.804765813549702e-138,1.843721553258515e-64,5.40106299854294e-68,3.607364856684397e-148,9.819864635907735e-77,2.1634743327240025e-140,1.467391792262193e-20,2.595302142803081e-60,2.239645062392085e-57,2.5664364114050145e-142,5.465183463870677e-68,1.8367517479269614e-53,3.8558666571816394e-215,2.2738528734141008e-35,1.6388079980415657e-44,2.0808030501973688e-76,7.521793120113007e-86,8.374001938673344e-55,6.697289028626584e-77,1.274905097014096e-224,8.025519990889133e-235,1.3563163651317162e-71,1.2862279982105927e-74
5.463884456153579e-16,0.0005344628783687447,0.1557,0.0,0.0015729229789137082,0.6423999993639372,0.2019,3.4534313813939146e-130,1.1234419726811803e-96,9.448668403185307e-44,1.4908196590548505e-130,9.275686234799696e-75,6.819636058256583e-109,1.2721255074825824e-09,1.3948805147919206e-75,1.2286128479101093e-88,2.249191394877661e-96,2.8264754454411223e-61,1.8232087794989034e-128,1.9386558557615715e-52,1.1481752650981112e-126,5.079700485317636e-137,3.846139375973784e-64,1.63810414302277e-67,9.847659392844681e-147,6.679752137837847e-76,1.3301715672725613e-138,2.2661710851996616e-20,1.126236544905154e-59,6.635776828837463e-57,2.0156002586972942e-140,1.6670501298501425e-67,3.8069764955147256e-53,1.23279695760894e-212,4.7141032205843955e-35,3.654890710706571e-44,9.392685444357156e-76,7.939430135973507e-85,2.4527468620113999e-54,4.556119695623846e-76,1.2560227220335158e-221,1.4382684524148293e-231,8.218005852024072e-71,1.1752713182681531e-73
8.826274897561391e-16,0.0005344628783687447,0.1557,0.0,0.0015729221960682602,0.6423999989725144,0.2019,2.8855014054917695e-128,8.106719640289237e-95,1.5263233576646305e-43,2.1074449608469768e-128,1.1544628567899955e-73,1.5737120841396458e-107,2.0549709553381694e-09,1.2617459440737423e-74,2.8351671515984067e-87,1.6230057651627425e-94,3.538412512334668e-60,1.5233894195026618e-126,9.803538250595274e-52,4.960090895556509e-125,4.2432971717267733e-135,1.0415292407309307e-63,7.019364415160558e-67,7.105899683096764e-145,8.313689350674603e-75,3.3697120879663728e-136,4.419216357002099e-20,7.915199449286071e-59,2.7672523270235603e-56,5.625767625094209e-138,7.233469640249324e-67,9.893061671985614e-53,2.559401966568338e-209,1.225674326186953e-34,1.2559831818803717e-43,6.945674608401195e-75,1.777841792371977e-83,1.2806263525898892e-53,5.671784814560644e-75,8.414810886386113e-218,1.9258958713006795e-227,1.1569534003884506e-69,2.9806792217865183e-72
1.5551055780377015e-15,0.0005344628783687447,0.1557,0.0,0.0015729206303797048,0.6423999981896702,0.2019,4.024893089597788e-126,1.0364659817909113e-92,2.6892363901610417e-43,5.3676590062163034e-126,2.156658049240698e-72,5.753826280155422e-106,3.620659510689885e-09,1.7799130374884336e-73,1.0365951703643346e-85,2.0750483476818872e-92,6.533722019036473e-59,2.1249347383472075e-124,8.533795066389855e-51,3.480534407817489e-123,5.9158405974479646e-133,4.554078174858918e-63,3.8673539854314906e-66,9.084728945936834e-143,1.5530811182442453e-73,1.7131578767227584e-133,1.2488597576236088e-19,7.583698569715619e-58,1.4653461618110024e-55,2.859748479102365e-135,4.089482502730471e-66,3.0631252745838016e-52,1.0064383188153242e-205,3.7990477806746973e-34,6.33816031233732e-43,7.19904077514993e-74,6.387668924862892e-82,1.13847940280204e-52,1.0600089535868084e-73,1.1658923860955127e-213,5.336488073883132e-223,3.362148358967948e-68,1.6828612097809502e-70
2.9000617546008262e-15,0.0005344628783687447,0.1557,0.0,0.0015729174990119588,0.6423999966239863,0.2019,6.977780649085543e-124,1.7786193236171918e-90,5.015062446380817e-43,1.8399257922623453e-123,5.0111173886652765e-71,2.6539481479982644e-104,6.752027256113331e-09,3.351111069026609e-72,4.781264845018478e-84,3.560841857140058e-90,1.3902300118768538e-57,3.683903299027126e-122,1.0324396999974861e-49,3.0223238936670538e-121,1.0245555397130313e-130,7.656338921648892e-62,2.444843947133893e-65,1.5588597102777403e-140,3.6086556472250964e-72,1.3515089306995197e-130,5.597319678831192e-19,8.150634268166763e-57,8.671240061275127e-55,1.95917470801099e-132,2.7192064744988056e-65,1.0624097252455633e-51,6.562546175687003e-202,1.3205160579245772e-33,4.049057761632508e-42,8.859679804831633e-73,2.9198083468934987e-80,1.3881164106266623e-51,2.465143059350144e-72,2.835295609294912e-209,2.59546660575537e-218,1.4847964661764248e-66,1.4743602519272877e-68
4.245017931163951e-15,0.0005344628783687447,0.1557,0.0,0.0015729143676567047,0.6423999950583086,0.2019,6.12814424700801e-123,1.6314557810203227e-89,7.340888490916335e-43,1.9268035617586792e-122,2.613489517018726e-70,1.6988848595786703e-103,9.883382509473684e-09,1.631560751844155e-71,3.0606469883818704e-83,3.26620919976292e-89,6.566993898973714e-57,3.2353370950681396e-121,4.0974549470420186e-49,2.267971373000251e-120,8.99529412415786e-130,4.518868550085933e-61,7.100050341453863e-65,1.4298503270194502e-139,1.882047861918626e-71,1.6087136915973636e-129,1.5196883451327452e-18,2.9500008365893694e-56,2.4126633852826917e-54,2.3091632018960773e-131,8.172992598531842e-65,2.271917655586769e-51,8.753441483330923e-201,2.82904101456272e-33,1.2070639417412508e-41,3.453526826973591e-72,1.8790157879119215e-79,5.51590354745059e-51,1.2862080503596987e-71,4.597858748678208e-208,4.5548911263588425e-217,9.646602637360987e-66,1.1404139599620406e-67
