Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(48),CH2O2X(49),CH3OX(44),CH3X(50),CH4(39),CH4X(236),CH3O2X(47),CH4O2(169),H(23),HCO(31)
1.0177687703654864e-17,0.0005360053254522017,0.1557,0.0,0.001577463611996871,0.6423999999510562,0.2019,1.4953262331163647e-142,1.797777256985648e-107,2.2459867974028277e-45,1.2427977270054894e-142,4.496714577967144e-81,1.5652192194805097e-116,2.3730324938305117e-11,2.2979209272153706e-80,2.445684035276622e-96,1.7982767050385004e-107,6.384689831718297e-70,7.793374789739797e-141,5.611842618450191e-56,1.0843089196143485e-137,2.1709248338226115e-149,2.239328947842092e-56,1.1505993313235888e-70,2.6738620351093477e-154,1.676675559139061e-82,3.707863353088664e-11,7.511544129015785e-154,2.3532859094989177e-72,2.275002935193154e-80,1.476148515731957e-92,2.2917992020740702e-82,1.0697032140214832e-165,2.353267842528319e-166,2.5515075357771915e-38,2.8400423399059947e-46
2.0355375946543058e-17,0.0005360053254522017,0.1557,0.0,0.001577463551187914,0.6423999999021124,0.2019,7.351440230382574e-140,9.102980221768298e-105,4.491973713515046e-45,1.2585599091948388e-139,2.846399909062263e-79,1.9813968485983364e-114,4.746064869208569e-11,7.344194747626376e-79,3.0959690550465267e-94,9.105508599432655e-105,5.121483292404669e-69,3.943110615976067e-138,2.2514176792786624e-55,2.7431193710511377e-135,1.0983958456445897e-146,8.95731585008968e-56,1.8210996312626565e-69,1.353336347646351e-151,1.0613289672553953e-80,7.415726684052887e-11,1.5211924920045182e-150,1.8877443005838625e-71,7.199124078253819e-79,1.8684213040806874e-90,1.4507066935387506e-80,1.0831006324325009e-162,4.764269513493907e-163,1.0206030037653916e-37,5.704301980200707e-46
3.053306418943125e-17,0.0005360053254522017,0.1557,0.0,0.0015774634903789604,0.6423999998531685,0.2019,6.307027703501481e-139,7.857457152966993e-104,6.737960629411806e-45,1.2111396110967162e-138,1.6212488903001742e-78,1.3177860608307456e-113,7.119097061451085e-11,3.4536779661309754e-78,2.05906493348878e-93,7.859639472240536e-104,1.4675480396646165e-68,3.394236207378748e-137,4.798119562958033e-55,2.091102783262271e-134,9.455014509753117e-146,1.9034295902627787e-55,6.925192685595504e-69,9.20088682481286e-151,6.0451051056983616e-80,1.1123589851086525e-10,1.6152362122784342e-149,5.612873324351972e-71,3.3710486561849518e-78,1.2388256334743573e-89,8.262930993363719e-80,8.440901012743156e-162,4.1895377565916904e-162,2.168781338080177e-37,8.600346629516699e-46
4.071075243231944e-17,0.0005360053254522017,0.1557,0.0,0.0015774634295700103,0.6423999998042249,0.2019,3.272153187429951e-138,4.512936326298965e-103,8.983947545093108e-45,7.444474121587157e-138,6.332993238216611e-78,5.691397645598159e-113,9.492129070557775e-11,1.0814320694626586e-77,8.892913060025486e-93,4.514189699571909e-103,3.1027680692387317e-68,1.7649039417078653e-136,8.212250240116967e-55,9.936334284593225e-134,4.916335520096648e-145,3.2470268845669663e-55,1.8599893661180067e-68,6.48405450413794e-150,2.3613656411261803e-79,1.4831452854189587e-10,1.0608585367526586e-148,1.2250111846691987e-70,1.0491549951574888e-77,5.453906501273677e-89,3.227707429971662e-79,6.02937923784911e-161,3.3003597106139566e-161,3.6996857267095212e-37,1.1538771289590449e-45
6.106612891809582e-17,0.0005360053254522017,0.1557,0.0,0.0015774633079521183,0.6423999997063373,0.2019,3.90733441888403e-137,8.634533419604361e-102,1.3475921375950046e-44,1.5202209092180746e-136,5.289885112717808e-77,5.369943538958113e-112,1.4238192658961436e-10,5.427731724615009e-77,8.3906336994379e-92,8.63693139464617e-102,8.51563022525583e-68,2.113094857917467e-135,1.7121049894383574e-54,1.056917035443403e-132,5.886276282158325e-144,6.722556437586708e-55,7.506388676700793e-68,2.127254132454834e-148,1.9724251921926334e-78,2.2247178475660722e-10,2.317747586743118e-147,3.567814308868737e-70,5.158123734826471e-77,5.49692588343026e-88,2.696079897335759e-78,2.0797908470330572e-159,1.9777357674632813e-159,7.659729028757083e-37,1.7547950024882896e-45
8.14215054038722e-17,0.0005360053254522017,0.1557,0.0,0.0015774631863342387,0.6423999996084497,0.2019,2.1024194881764706e-136,4.978470693172167e-101,1.796789520601467e-44,9.795338918319025e-136,2.0768887645943202e-76,2.3988289415548672e-111,1.898425557390644e-10,1.7224090467052667e-76,3.7482132240242004e-91,4.979853218092107e-101,1.79071060529259e-67,1.13897272935258e-134,2.9350462380635764e-54,5.228198437075358e-132,3.1727494784653805e-143,1.1433307219272714e-54,2.030766287645314e-67,1.3695672110316915e-147,7.744039644683475e-78,2.9662903494300734e-10,1.6302195921399086e-146,7.824558255877061e-70,1.6165566955494337e-76,2.4069979262057273e-87,1.0585235113176685e-77,1.5039838651942598e-158,1.6524080159932467e-158,1.3027192286769384e-36,2.3800988841030212e-45
1.0177688188964859e-16,0.0005360053254522017,0.1557,0.0,0.001577463064716373,0.6423999995105621,0.2019,8.815033089240825e-136,2.3241980056593647e-100,2.245986903523038e-44,4.886439165559447e-135,6.515946413016589e-76,8.358499030882358e-111,2.3730317767286616e-10,4.483915455864977e-76,1.3060303348440337e-90,2.324843409256573e-100,3.2792230861861067e-67,4.783350883588641e-134,4.527234608764351e-54,2.0099135036820323e-131,1.332464506809182e-142,1.7467509139261337e-54,4.557613309961786e-67,7.002972125220537e-147,2.4295836596366615e-77,3.707862786705033e-10,8.730755620785459e-146,1.4722516585402668e-69,4.151817873743721e-76,8.451038603355049e-87,3.3209758203675966e-77,8.214794024004813e-158,1.0687805323987781e-157,1.990260529832799e-36,3.038612497689534e-45
1.4248763486120136e-16,0.0005360053254522017,0.1557,0.0,0.0015774628214806836,0.6423999993147871,0.2019,3.378651541307784e-134,1.0569197722055275e-98,3.1443816691061753e-44,3.957534443727964e-133,5.915148659698525e-75,1.1990020203392127e-109,3.3222439944014847e-10,2.638170085556653e-75,1.8734610842812183e-89,1.0572131126106443e-98,8.853532570589702e-67,1.846503510209217e-132,8.974049713977322e-54,4.66178669099742e-130,5.1438217780840076e-141,3.358939672344933e-54,1.7635182375171478e-66,2.8935527059553385e-145,2.2055660423395335e-76,5.19100746343076e-10,1.2864390179312267e-143,4.0578381279625617e-69,2.33668995043252e-75,1.2062367042888207e-85,3.01480135003528e-76,6.298061050817087e-156,1.9146940906192473e-155,3.827199987150962e-36,4.505348914821335e-45
1.8319838783275412e-16,0.0005360053254522017,0.1557,0.0,0.00157746257824505,0.642399999119012,0.2019,2.435248192801416e-133,7.501981023536298e-98,4.042776434344524e-44,3.2892017316677095e-132,2.4522205865779446e-74,6.086865097091893e-109,4.271455919005663e-10,9.010439649289963e-75,9.510828546903556e-89,7.504062716944386e-98,1.8813257278917224e-66,1.3331352217769791e-131,1.5257712578311624e-53,2.845355085400928e-129,3.713773503636093e-140,5.508651822161952e-54,4.685666454286634e-66,2.059050886656562e-144,9.143531242933218e-76,6.674151877826244e-10,1.230802368556678e-142,8.609785371874683e-69,7.760597040615165e-75,6.062815769213145e-85,1.24984260806861e-75,5.245991597577236e-155,1.782453357260156e-154,6.276597464263547e-36,6.21387603046461e-45
2.6461989377585967e-16,0.0005360053254522017,0.1557,0.0,0.0015774620917739484,0.642399998727462,0.2019,1.1256537542321105e-131,3.351844010719677e-96,5.839565963787007e-44,2.5129685883584687e-130,2.5576427078993673e-73,1.0229205528367545e-107,6.169878889122076e-10,6.5987955897636185e-74,1.5983293298667529e-87,3.352773172218893e-96,6.125797107145359e-66,6.185072774766141e-130,3.509203706371974e-53,7.851613261293378e-128,1.7231666313867062e-138,1.142041883512949e-53,2.093495727516056e-65,8.487500668087883e-143,9.536616463033155e-75,9.64043991973738e-10,1.6353872873989154e-140,2.6644161893820822e-68,5.295193382993847e-74,1.009403112202491e-83,1.303602205760528e-74,3.7405502387621905e-153,2.094342918848994e-152,1.301250730054726e-35,1.0706034505546821e-44
4.2746290566207076e-16,0.0005360053254522017,0.1557,0.0,0.0015774611188324123,0.6423999979443626,0.2019,1.7319431623126342e-129,4.353476137663985e-94,9.433145018535148e-44,6.444856262389463e-128,5.525621040370213e-72,4.1984524715166482e-106,9.966721312953237e-10,9.658872208288102e-73,6.560139227010159e-86,4.3546801323450126e-94,3.3926385844389424e-65,9.541854621793484e-128,1.2228251055090316e-52,6.185600135861905e-126,2.6592598987628e-136,2.9693267847071744e-53,1.5096316960552112e-64,9.284510291685798e-141,2.0603241356788493e-73,1.5573012856066828e-09,8.32395511789789e-138,1.190986329538533e-67,6.842387058478007e-73,4.041637004808485e-82,2.8164851457691162e-73,8.407800244164942e-151,7.343425141344128e-150,3.3832722800443123e-35,2.623835943915251e-44
7.531489294344928e-16,0.0005360053254522017,0.1557,0.0,0.001577459172952006,0.6423999963781659,0.2019,4.640331989517755e-127,1.0507690857774895e-91,1.6620303111484268e-43,3.104080858991849e-125,1.925360529815335e-70,2.888567551990349e-104,1.7560392094628755e-09,2.316311382729132e-71,4.513414921990172e-84,1.0510583089664528e-91,3.570152881804519e-64,2.560069762897485e-125,7.371644231564131e-52,8.326627005372645e-124,7.143634223637943e-134,9.203596864864526e-53,1.5288035601431915e-63,1.9737419424164292e-138,7.179042302020226e-72,2.7438146138873815e-09,8.008737752257996e-135,7.132574702923788e-67,1.334829303117924e-71,2.7520868902598197e-80,9.814820768595728e-72,4.167124006258095e-148,5.490738113378025e-147,1.0486644372508778e-34,1.0166418758957591e-43
1.4045209769793372e-15,0.0005360053254522017,0.1557,0.0,0.0015774552812018558,0.64239999324578,0.2019,1.6247087839009474e-124,3.5433615387539775e-89,3.099461923119411e-43,2.0919660085371109e-122,8.755513933827283e-69,2.6154676374017405e-102,3.2747677390126645e-09,7.70128719422451e-70,4.086673056388197e-82,3.544327552182963e-89,6.704630343541576e-63,8.969770966357056e-123,7.357941432262032e-51,1.4602878319570726e-121,2.5151871903261515e-131,3.199089340403752e-52,1.8805786692894534e-62,6.101301593528469e-136,3.264645742730123e-70,5.116836234524963e-09,1.0790003253661607e-131,5.273137089234526e-66,3.237119709628835e-70,2.48192836433079e-78,4.4641674597804777e-70,4.2451309539386595e-145,6.327043331303115e-144,3.645065326364886e-34,5.7486586596113946e-43
2.7072650720690256e-15,0.0005360053254522017,0.1557,0.0,0.0015774474977442092,0.6423999869810396,0.2019,6.333767241411539e-122,1.4110109888902966e-86,5.974325120586182e-43,1.6656281484051525e-119,4.5324556981201345e-67,2.7032145789924127e-100,6.312202287817427e-09,3.17824906748177e-68,4.223734253507317e-80,1.4113882648081732e-86,1.736137002033372e-61,3.4979872380316144e-120,9.723247211963652e-50,2.848407435910125e-119,1.000771543243987e-128,1.1884020678452136e-51,2.534099197552891e-61,2.2530579810592167e-133,1.6900047095750672e-68,9.862859332214786e-09,1.7176896070725105e-128,4.6054963929776665e-65,8.663475008793849e-69,2.559047598951469e-76,2.3119015410161323e-68,9.213336053146931e-142,9.005392442970245e-141,1.3540737970267842e-33,3.9699714430081966e-42
4.010009167158714e-15,0.0005360053254522017,0.1557,0.0,0.0015774397143434387,0.6423999807163411,0.2019,6.637413021546361e-121,1.5409410836298732e-85,8.849188282752881e-43,2.0382236255824617e-118,3.076503457154412e-66,2.172596460546615e-99,9.349606818765113e-09,2.027132138704763e-67,3.394636504623645e-79,1.5413511510988583e-85,9.013300194175393e-61,3.665838355557438e-119,3.955433356560473e-49,2.613751858791674e-118,1.0569176988065116e-127,2.6072210740801365e-51,1.0545036504161011e-60,2.669465779198056e-132,1.1471275965316247e-67,1.460885557192198e-08,2.3292330153646868e-127,1.609868861288541e-64,4.576398707659605e-68,2.0586859711563328e-75,1.5694922473553376e-67,1.3941267512133937e-140,1.3298337143418616e-139,2.9706862263860832e-33,1.2143471807237788e-41
5.312753262248402e-15,0.0005360053254522017,0.1557,0.0,0.0015774319309995496,0.6423999744516844,0.2019,3.9871138986997914e-120,1.0367790558381587e-84,1.1724051409619765e-42,1.4881968382034646e-117,1.317567990267879e-65,1.057135696839678e-98,1.2386981326084725e-08,8.262971073348461e-67,1.6517421956488179e-78,1.0370539194412956e-84,3.006048013315844e-60,2.2021448250181327e-118,1.0959449886379683e-48,1.4091150150650019e-117,6.4165380597719846e-127,4.576360737669473e-51,2.952773401831985e-60,2.0868734759931248e-131,4.912780177347865e-67,1.9354824953829896e-08,1.838273259191483e-126,4.0393647255010124e-64,1.5402491289228483e-67,1.0210214260478837e-74,6.72272184233999e-67,1.3043319768129651e-139,1.289587101534285e-138,5.214337833047928e-33,2.720990759359143e-41
6.615497357338091e-15,0.0005360053254522017,0.1557,0.0,0.0015774241477125473,0.6423999681870696,0.2019,1.7633660985437218e-119,5.262362052279791e-84,1.459891450118712e-42,8.118734477303602e-117,4.312834706016667e-65,3.8787266777473404e-98,1.5424325803809022e-08,2.6061071278956145e-66,6.060343054544639e-78,5.2637521482569135e-84,7.893128757250907e-60,9.739565610999158e-118,2.463345959524035e-48,5.657275019185294e-117,2.877935043607203e-126,7.095815688471476e-51,6.64140237947532e-60,1.2192799660022999e-130,1.6081149390789905e-66,2.4100767478127057e-08,1.0738668631398166e-125,8.43717592185004e-64,4.051520889395402e-67,3.828173725855548e-74,2.200955000680397e-66,9.27180239458213e-139,9.705552763666719e-138,8.085022449641595e-33,5.135535418552884e-41
9.220985547517467e-15,0.0005360053254522017,0.1557,0.0,0.0015774085813092264,0.6423999556579657,0.2019,2.085906303407297e-118,8.569787100979456e-83,2.0348640578424216e-42,1.5475532719137382e-115,2.821270714450105e-64,3.180628590705022e-97,2.1498924648344622e-08,1.6203959573789428e-65,4.969473654281449e-77,8.572030838430361e-83,3.5541035294448613e-59,1.15214532213124e-116,8.555650987951243e-48,5.520666410424983e-116,3.5721315848175353e-125,1.3785651574969652e-50,2.2721744302715647e-59,2.4135968041510102e-129,1.0519593955173513e-65,3.359257195458674e-08,2.3622629032338046e-124,2.648007702072262e-63,1.8001568647862966e-66,3.267261893792702e-73,1.4403802382326638e-65,3.3283868536424694e-137,3.96075445037417e-136,1.5707467873502238e-32,1.3498911356061577e-40
1.1826473737696844e-14,0.0005360053254522017,0.1557,0.0,0.0015773930151335217,0.6423999431290295,0.2019,1.178280189563001e-117,5.342452256066911e-82,2.6098366514466362e-42,1.0836075778310239e-114,1.0871258806314963e-63,1.4297989026990525e-96,2.7573403304510456e-08,6.099837821175232e-65,2.233910313157615e-76,5.343840446730519e-82,1.1031448543840204e-58,6.508322536495313e-116,2.1989088550320583e-47,2.770733985545144e-115,2.093006356413024e-124,2.2676685744632545e-50,5.707205660936051e-59,1.6160306482753006e-128,4.05353571608855e-65,4.308426900281023e-08,1.8238381370160907e-123,6.374385706650745e-63,5.47928128929062e-66,1.4748851709674425e-72,5.551909544779992e-65,3.056921419176144e-136,3.444210076449684e-135,2.5837973087512235e-32,2.8057821681882775e-40
1.4431961927876222e-14,0.0005360053254522017,0.1557,0.0,0.001577377449185483,0.6423999306002607,0.2019,4.943129645825825e-117,2.4425726746973215e-81,3.1848092309315856e-42,5.456014101371396e-114,3.2309275948035194e-63,4.861895311644218e-96,3.364776172192017e-08,1.7851181987054755e-64,7.596079744493843e-76,2.4432028952242e-81,2.781747168813099e-58,2.7304150774502367e-115,4.735383191829811e-47,1.0396649509422059e-114,9.153887676354752e-124,3.3768872972695284e-50,1.1927178595391487e-58,7.766576784748986e-128,1.2047067595763484e-64,5.257585862438623e-08,1.0081508001994295e-122,1.3078061668862895e-62,1.3459551745999479e-65,5.032475382290257e-72,1.6505226309283232e-64,2.0586505820257365e-135,2.1586134142922556e-134,3.8476486062439794e-32,5.0658173952266095e-40
1.70374501180556e-14,0.0005360053254522017,0.1557,0.0,0.0015773618834651576,0.6423999180716594,0.2019,1.7423092630877413e-116,9.396088686000162e-81,3.7597817962974966e-42,2.3006002671187105e-113,8.169810793621498e-63,1.3992643972993131e-95,3.972199985061521e-08,4.462015792057351e-64,2.186128598035799e-75,9.398495077817807e-81,6.135654709071277e-58,9.624023249778426e-115,9.063218012047676e-47,3.282969149809373e-114,3.393286498674212e-123,4.706216847441176e-50,2.202392518641425e-58,3.0801781227590735e-127,3.046253689183901e-64,6.206734082089007e-08,4.639433905951362e-122,2.4079147788657144e-62,2.870593476165228e-65,1.4537431443474052e-71,4.174956299088376e-64,1.1677594218194884e-134,1.1399424751491708e-133,5.362295519152535e-32,8.313029057235776e-40
2.2248426498414354e-14,0.0005360053254522017,0.1557,0.0,0.0015773307527078343,0.6423998930149597,0.2019,2.4814188789246555e-115,1.5207461291452252e-79,4.909726884673081e-42,6.220813220281663e-112,3.989218137197741e-62,9.832975445926176e-95,5.18701150502019e-08,2.139916524728578e-63,1.5361521499828017e-74,1.5211133973910092e-79,2.3774997028400314e-57,1.370701732059701e-113,2.6391668230119064e-46,3.051341201882334e-113,7.148131868702426e-122,8.025191317451818e-50,5.863229153201956e-58,4.079505588384541e-126,1.4874475658324174e-63,8.104998294472782e-08,2.167735253117268e-120,6.600364077846103e-62,9.930473239086073e-65,9.875945098274247e-71,2.0406116935936283e-63,1.2963743676561252e-132,4.557734858600205e-132,9.143956373556575e-32,1.8471233942280308e-39
2.6547527894295865e-14,0.0005360053254522017,0.1557,0.0,0.0015773050702450598,0.6423998723434666,0.2019,1.027863146571088e-114,6.680219271389732e-79,5.858441665210835e-42,3.0737569165074436e-111,1.0779861611753361e-61,3.15639841966129e-94,6.189205440820108e-08,5.737244975012502e-63,4.930899351398923e-74,6.681802250849951e-79,5.727222373551052e-57,5.677789265513904e-113,5.344001352534291e-46,1.0917315629046933e-112,3.3892201428164887e-121,1.1426156064889139e-49,1.1090730658158554e-57,1.730818279290081e-125,4.019452951311719e-63,9.671050636148647e-08,1.1766773863544572e-119,1.2920186185539869e-61,2.1970881191267747e-64,3.122696711659555e-70,5.517535850879464e-63,8.578178998726303e-132,2.5437033507685976e-131,1.30190364954269e-31,3.136161095511311e-39
3.0846629290177376e-14,0.0005360053254522017,0.1557,0.0,0.001577279388402842,0.6423998516724301,0.2019,3.504882996951479e-114,2.340064190017573e-78,6.807156407311484e-42,1.2477121296443396e-110,2.4866522993342626e-61,8.46266860954581e-94,7.191366566073167e-08,1.3158908588199807e-62,1.3219858713427581e-73,2.3406035022090493e-78,1.207994711384703e-56,1.936057925113631e-112,9.72810420262227e-46,3.2138040194863185e-112,1.385563488692731e-120,1.5426330883863974e-49,1.892494107943645e-57,5.811398233484683e-125,9.271899337069244e-63,1.1237073732657123e-07,5.507932975714965e-119,2.2929157068326667e-61,4.242253571969956e-64,8.20778011222571e-70,1.2734682410357003e-62,4.588441797305589e-131,1.0949650266073913e-130,1.75768588960814e-31,4.9183808004865853e-39
3.5145730686058886e-14,0.0005360053254522017,0.1557,0.0,0.001577253707181393,0.6423998310018502,0.2019,9.89003625201808e-114,6.92890691710101e-78,7.755871110976023e-42,4.105486098889711e-110,5.1054616210332165e-61,1.9690638934478106e-93,8.193494859010982e-08,2.69002674089058e-62,3.0758374466384325e-73,6.930467272791702e-78,2.306244003165199e-56,5.463129768392183e-112,1.636717360602831e-45,8.045983178619702e-112,4.610486095670415e-120,2.002569671083629e-49,2.995578576140938e-57,1.675273305104019e-124,1.9036563252970142e-62,1.2803067584685698e-07,2.0100640007114783e-118,3.7822555943259506e-61,7.408285578553253e-64,1.8764730545403704e-69,2.6159436974885024e-62,1.998243322901368e-130,3.91713823590702e-130,2.281740102512336e-31,7.273558641267562e-39
4.374393347782191e-14,0.0005360053254522017,0.1557,0.0,0.0015772023466016404,0.6423997896620603,0.2019,5.895490386324124e-113,4.592288872280832e-77,9.653300403000737e-42,3.3475430438664575e-109,1.7137509841693603e-60,8.286447725404028e-93,1.019765286085926e-07,8.97143286704723e-62,1.2942982169485873e-72,4.593267330892979e-77,6.888060980011555e-56,3.25655348488413e-111,3.927126610233985e-45,3.83336502155205e-111,3.983720324032424e-119,3.102192683872788e-49,6.402619930205888e-57,1.0442294338423227e-123,6.390002107324963e-62,1.5934967558055206e-07,2.001677291002333e-117,8.814377449860293e-61,1.8243576985954417e-63,7.535069722036064e-69,8.788996343810151e-62,2.8584091804029562e-129,3.8814922145273855e-129,3.5346554147101124e-31,1.4021964562627436e-38
6.094033906134796e-14,0.0005360053254522017,0.1557,0.0,0.0015770996329006284,0.6423997069879647,0.2019,1.1925597498805576e-111,1.090762210990808e-75,1.344815852586061e-41,1.4295899681435862e-107,1.093593599066204e-59,8.156706659073353e-92,1.4205573918796695e-07,5.679196862275726e-61,1.2737259458763447e-71,1.0909382108426185e-75,3.780945554286222e-55,6.587165818382535e-110,1.494998900943703e-44,4.653719417667287e-110,2.6604761191623605e-117,6.0203893147848296e-49,1.9725194053878645e-56,1.7489289475496784e-122,4.0776372102910824e-61,2.2198416601329765e-07,1.6091107934220132e-115,3.236902257185562e-60,6.397103142719969e-63,6.244201126007289e-68,5.6152252065558085e-61,5.9493790027447104e-127,1.7447271579250621e-127,6.859650234175755e-31,3.7905937093803493e-38
7.8136744644874e-14,0.0005360053254522017,0.1557,0.0,0.001576996929155514,0.6423996243211861,0.2019,7.666368129322548e-111,7.777880162085795e-75,1.7243016033854167e-41,1.220314704939741e-106,4.097029158146502e-59,3.872706426184511e-91,1.8212967221450993e-07,2.1193339059411817e-60,6.04637073314893e-71,7.778956559011468e-75,1.303734637064738e-54,4.2344253907827467e-109,4.0380139857866944e-44,2.4105466905572615e-109,2.6025087119154096e-116,9.897102292956625e-49,4.49878385922498e-56,1.1384368792176502e-121,1.5276405477496604e-60,2.8461397810073496e-07,1.6132622880370483e-114,8.56973998717097e-60,1.4831066808746044e-62,2.6429980852374674e-67,2.1045025748931064e-60,7.56287176189982e-126,1.5978727388431062e-126,1.1276743167582328e-30,7.989608828109263e-38
9.533315022840004e-14,0.0005360053254522017,0.1557,0.0,0.0015768942353797837,0.6423995416617311,0.2019,3.214430778651228e-110,3.621650797126741e-74,2.103787292704521e-41,6.490700045000412e-106,1.1556293779224627e-58,1.304012996411243e-90,2.2219831376136037e-07,5.963063768238923e-60,2.0355235668873253e-70,3.62208013952539e-74,3.471627114415852e-54,1.7753910896785167e-108,8.913084608146808e-44,8.5924128823739e-109,1.5439480933536207e-115,1.473225404911459e-48,8.611671648168595e-56,5.019111288310254e-121,4.308937901341765e-60,3.472391122844237e-07,9.699958229732026e-114,1.8674756589729357e-59,2.719928324831913e-62,8.017060070374358e-67,5.935863683488221e-60,5.717459280913135e-125,9.345829479014597e-126,1.6785788898819685e-30,1.4510022277714103e-37
1.1252955581192609e-13,0.0005360053254522017,0.1557,0.0,0.001576791551586915,0.6423994590096064,0.2019,1.0525710423635702e-109,1.3249977922761445e-73,2.483272920549761e-41,2.651531281943768e-105,2.727631007527322e-58,3.567880156780347e-90,2.6226164990799186e-07,1.4049765845604147e-59,5.568090056594396e-70,1.3251302591570571e-73,7.844977341309192e-54,5.8133206122482764e-108,1.7238229187840132e-43,2.453194862694203e-108,6.935005990125598e-115,2.0525809746428357e-48,1.470390650665948e-55,1.754410819181118e-120,1.017037176220149e-59,4.098595690064715e-07,4.394351525551493e-113,3.5793191178919292e-59,4.33090268374675e-62,1.9887117300563066e-66,1.4006454830612023e-59,3.265211990796115e-124,4.258307245603365e-125,2.3386641723922794e-30,2.386255379603864e-37
1.2972596139545214e-13,0.0005360053254522017,0.1557,0.0,0.0015766888777903791,0.6423993763648181,0.2019,2.913234110125682e-109,4.082555892084232e-73,2.8627584869275367e-41,9.026927765027026e-105,5.684633717325807e-58,8.45997605355525e-90,3.023196667405441e-07,2.9242088092037197e-59,1.3199425125232193e-69,4.082887868638828e-73,1.5802359197948712e-53,1.608902426059319e-107,3.0358916643921825e-43,6.016298073148367e-108,2.5761073187551607e-114,2.7277797875230714e-48,2.316790015877453e-55,5.146270781838128e-120,2.1195967383217796e-59,4.724753487095267e-07,1.641685682887606e-112,6.261428351471132e-59,6.277830567861062e-62,4.3154871497687504e-66,2.91793054721922e-59,1.526194388180814e-123,1.613379583369952e-124,3.107915555276088e-30,3.655785144007883e-37
1.6411877256250423e-13,0.0005360053254522017,0.1557,0.0,0.0015764835602401581,0.642399211097278,0.2019,1.6296958098554715e-108,2.843107614474357e-72,3.621729435306367e-41,7.93793173059413e-104,1.9101956821890605e-57,3.568558351333035e-89,3.824196868394478e-07,9.807682011650058e-59,5.564109010064236e-69,2.843192028736734e-72,5.052026132190397e-53,8.999422643044982e-107,7.743386296669994e-43,2.6741910971389494e-107,2.8472675201426767e-113,4.365768296239008e-48,4.878019098110821e-55,3.0829917074179207e-119,7.12242129071572e-59,5.976928788317822e-07,1.8281250426779064e-111,1.5822065290418256e-58,1.1129015550033101e-61,1.566913620825954e-65,9.796551429743383e-59,3.124712690448139e-122,1.705229603557391e-123,4.973858005396784e-30,7.401899681117893e-37
1.9851158372955631e-13,0.0005360053254522017,0.1557,0.0,0.0015762782828367468,0.6423990458591625,0.2019,6.453664516907906e-108,1.3080905636141108e-71,4.3807001378925555e-41,4.3232649344290277e-103,5.075127476395857e-57,1.1396991088575875e-88,4.6249826287934796e-07,2.6025140445315907e-58,1.775810483040943e-68,1.3080697670101605e-71,1.2978553400214459e-52,3.563484957715594e-106,1.6538572362860707e-42,8.851398559933766e-107,1.8114618845919944e-112,6.387443807038917e-48,8.858665580635332e-55,1.2616365553237992e-118,1.892325338441131e-58,7.228917062030396e-07,1.1658769165335466e-110,3.3584858715851494e-58,1.718101811509035e-61,4.493064550212572e-65,2.600795493591469e-58,2.670960457265418e-121,1.0021115330441105e-122,7.276288606832022e-30,1.3097722581597349e-36
2.329043948966084e-13,0.0005360053254522017,0.1557,0.0,0.0015760730456876582,0.6423988806505239,0.2019,2.0351831933051292e-107,4.662375603876627e-71,5.139670594738061e-41,1.7660585714761242e-102,1.1500323701135634e-56,3.0152181192325136e-88,5.425552837873804e-07,5.8921120429614436e-58,4.694668268115497e-68,4.6621014407662945e-71,2.8715580830139277e-52,1.1236586253717617e-105,3.1304702659069175e-42,2.4035732956429827e-106,8.400310970501177e-112,8.79335626940276e-48,1.457294608302347e-54,4.081503255207871e-118,4.2880315011639024e-58,8.480718343836847e-07,5.411375415134388e-110,6.3293530254171065e-58,2.4580112036460875e-61,1.0998098634753972e-64,5.889652932418334e-58,1.5718033610530448e-120,4.321555303113609e-122,1.0015089117129795e-29,2.1151518484552168e-36
2.672972060636605e-13,0.0005360053254522017,0.1557,0.0,0.001575867848900291,0.6423987154714138,0.2019,5.466563685343101e-107,1.3972072304351344e-70,5.89864080589542e-41,5.9484771564995444e-102,2.323777801403434e-56,6.969453375361593e-88,6.225906385957878e-07,1.1897823718322457e-57,1.084253938923851e-67,1.3970667891421509e-70,5.700204744220566e-52,3.0179167170743815e-105,5.427919339201379e-42,5.667699264820707e-106,3.1583867523062296e-111,1.1584489836822854e-47,2.2336128487463597e-54,1.1200260516165393e-117,8.664461002867871e-58,9.732332669425414e-07,2.0350797773064227e-109,1.0939433956708016e-57,3.289083675971283e-61,2.401862332318708e-64,1.1894532233871204e-57,7.379239130278125e-120,1.5311251220173304e-121,1.3190140691994195e-29,3.197144138794166e-36
