Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(51),H2X(50),COX(60),CHOX2(61),SX(53),CH3OX(46),CH3X(55),CH4(41),CH2OX2(52),CHX(32),SX(406),SX(420),C2HOX(418),C2H4O(376)
5.838945334793135e-09,0.000539690409995138,0.1557,0.0,0.00035782037152306515,0.6423895974670698,0.20069031556407838,2.2334263918088023e-16,1.2082202839313234e-22,8.473569377409765e-12,5.636159151275201e-28,1.8424887991627537e-14,8.16704046916535e-20,2.0804076081875804e-05,4.02748608166611e-21,1.2103479870974872e-26,2.3385538892603475e-24,0.0012096834578855396,5.916183387469594e-24,9.631933844744644e-10,3.8234783595323867e-35,5.476091708614526e-32,4.5874154109375496e-12,8.472902415907129e-19,5.69791361859792e-42,7.307460749756762e-16,1.4567499588084685e-13,6.987085997225295e-14,1.4321256748063935e-12,3.63241986866596e-16,7.025380291320086e-32,2.6591911096858876e-16,4.414188954170791e-21,6.495430433541559e-19,1.7093803335062924e-16,1.1090005215928118e-13,1.0204108993031164e-17,3.080021448549278e-17,7.565564559492909e-16,3.420007580745751e-14
5.852831502301971e-09,0.000539690409995138,0.1557,0.0,0.00035780286771369685,0.6423895980339357,0.20069029692493404,2.243329457571041e-16,1.2123445942564794e-22,8.481700901960089e-12,5.67127886889971e-28,1.8504195186570794e-14,8.221184310029465e-20,2.080294075509267e-05,4.027773196684299e-21,1.2148733108820673e-26,2.3471713734006047e-24,0.0012097020954587926,5.9227374042459015e-24,9.647401378175598e-10,3.8279290454113716e-35,5.499477098871148e-32,4.6028644054168695e-12,8.500946920909995e-19,5.740731405094458e-42,7.338656817501118e-16,1.4596011953558675e-13,6.99852334939131e-14,1.4320777110177069e-12,3.6321306925710945e-16,7.073579482002519e-32,2.66989506776169e-16,4.437341069049218e-21,6.543357382130658e-19,1.7091577523872227e-16,1.1100208635470694e-13,1.028495041635668e-17,3.082767426536378e-17,7.585639144771089e-16,3.438203499848757e-14
5.866717669810808e-09,0.000539690409995138,0.1557,0.0,0.00035778565116633445,0.6423895985914926,0.20069027859166916,2.2532518774302352e-16,1.216484106308501e-22,8.489831699215491e-12,5.706585397275566e-28,1.8583761988987384e-14,8.27559438969244e-20,2.0801824045828057e-05,4.028068321894569e-21,1.2194231597424047e-26,2.3558205360501222e-24,0.001209720427152474,5.929287263066103e-24,9.662869194379346e-10,3.8323821014312257e-35,5.522937761185374e-32,4.61833683984983e-12,8.529041144692451e-19,5.783814590636752e-42,7.369954366444163e-16,1.4624522305361328e-13,7.009960149540735e-14,1.432030532536216e-12,3.6318467128115913e-16,7.12207224366365e-32,2.6806196112773845e-16,4.460554084620033e-21,6.591532769089502e-19,1.7089390754751993e-16,1.1110363782852773e-13,1.019210413880442e-17,3.1019062490320546e-17,7.605801508562116e-16,3.4564459666350685e-14
5.880603837319644e-09,0.000539690409995138,0.1557,0.0,0.00035776871716579936,0.6423895991398931,0.20069026055926353,2.2631936499934713e-16,1.2206388749845887e-22,8.497961787309002e-12,5.742079586462483e-28,1.8663588909364565e-14,8.330271602319722e-20,2.0800725648968852e-05,4.0283713447234065e-21,1.2239817752553258e-26,2.364501403165651e-24,0.0012097384579868719,5.935832989198844e-24,9.67833731646657e-10,3.836837501601642e-35,5.546475106782315e-32,4.633832724302256e-12,8.557184983241345e-19,5.827164575086036e-42,7.401353595796032e-16,1.4653030676873558e-13,7.021396406780546e-14,1.4319841261152795e-12,3.631567846523487e-16,7.170860176112835e-32,2.691364743291333e-16,4.4838279377655526e-21,6.6399572694173e-19,1.708724239185408e-16,1.112047071646543e-13,1.0177654746915832e-17,3.114434207628496e-17,7.625836429219967e-16,3.474734903539933e-14
5.89449000482848e-09,0.000539690409995138,0.1557,0.0,0.0003577520610746518,0.6423895996792875,0.20069024282277964,2.2731547738904656e-16,1.2248089553132575e-22,8.506091184073349e-12,5.7777622329509675e-28,1.8743676457197065e-14,8.385216843375556e-20,2.0799645264416405e-05,4.028682154427549e-21,1.2285352454449889e-26,2.373214012763325e-24,0.0012097561928995015,5.9423746076153206e-24,9.693805767287785e-10,3.841295219498268e-35,5.570090325746938e-32,4.649352068716016e-12,8.585378330540905e-19,5.870781943037658e-42,7.432854704368722e-16,1.4681537100927764e-13,7.032832130067591e-14,1.4319384786708947e-12,3.6312940122964493e-16,7.219944886068729e-32,2.702130466811277e-16,4.507162518569664e-21,6.688631557021557e-19,1.708513181377093e-16,1.1130529494502114e-13,1.0571904725135431e-17,3.087795290020743e-17,7.645657743529031e-16,3.4930706725686635e-14
5.908376172337317e-09,0.000539690409995138,0.1557,0.0,0.0003577356783315015,0.6423896002098235,0.20069022537736078,2.2831352477730576e-16,1.2289944014002635e-22,8.514219907048223e-12,5.813634217656925e-28,1.8824025140991743e-14,8.440431009742932e-20,2.0798582596978113e-05,4.029000641659122e-21,1.2331299394483652e-26,2.381958309022475e-24,0.0012097736367469496,5.948912142995804e-24,9.709274569347438e-10,3.8457552707505197e-35,5.593779862002209e-32,4.664894882911227e-12,8.613621300098333e-19,5.914668335327326e-42,7.464457890577965e-16,1.4710041609819758e-13,7.044267328211903e-14,1.4318935791384475e-12,3.631025119752731e-16,7.269327986651997e-32,2.712916784795401e-16,4.530557711583925e-21,6.737556304586057e-19,1.708305836586692e-16,1.1140540176681559e-13,1.0558632166140872e-17,3.098237754875548e-17,7.665834798517674e-16,3.5114529267424446e-14
5.922262339846153e-09,0.000539690409995138,0.1557,0.0,0.0003577195644501868,0.6423896007316462,0.20069020821823058,2.293135070314973e-16,1.2331952675268875e-22,8.522347973482963e-12,5.849696544279536e-28,1.8904635468274976e-14,8.495914999752925e-20,2.0797537356316888e-05,4.029326699194446e-21,1.2377746515880851e-26,2.3907342535791434e-24,0.0012097907943057632,5.955445619732712e-24,9.724743744630897e-10,3.8502176501086047e-35,5.617543337720555e-32,4.68046117658755e-12,8.641913889106378e-19,5.958826831571688e-42,7.496163352446177e-16,1.4738544235314543e-13,7.055702009878305e-14,1.4318494157500549e-12,3.6307610855334224e-16,7.319011098093454e-32,2.72372370015299e-16,4.554013585911833e-21,6.786732184170873e-19,1.708102141978298e-16,1.1150502821285602e-13,9.769459678921638e-18,3.1841191659669697e-17,7.686280287669864e-16,3.5298809927861685e-14
5.936148507354989e-09,0.000539690409995138,0.1557,0.0,0.00035770371501767106,0.6423896012448979,0.2006901913406903,2.303154240211247e-16,1.2374116101585279e-22,8.530475400343603e-12,5.885949941103926e-28,1.898550794563229e-14,8.551669712851375e-20,2.0796509256814333e-05,4.029660222384142e-21,1.2423574177882076e-26,2.399542023973285e-24,0.0012098076702745542,5.961975061937893e-24,9.740213314965972e-10,3.854682265430286e-35,5.641389865266008e-32,4.6960509593267285e-12,8.670255639596034e-19,6.003256841729855e-42,7.527971287618501e-16,1.4767045008660885e-13,7.067136183590293e-14,1.4318059731202242e-12,3.630501849183374e-16,7.368995848250354e-32,2.7345512157455335e-16,4.577530191499487e-21,6.836159867196739e-19,1.7079020447759264e-16,1.1160417482660384e-13,1.0319415749241635e-17,3.1453430910468797e-17,7.705725827889035e-16,3.548356124980646e-14
5.950034674863826e-09,0.000539690409995138,0.1557,0.0,0.00035768812569347683,0.6423896017497198,0.2006901747401186,2.313192756178034e-16,1.2416434830842408e-22,8.538602204317464e-12,5.922395172319035e-28,1.906664307869599e-14,8.607696049878267e-20,2.079549801753133e-05,4.030001106710012e-21,1.2469789347119298e-26,2.4083815309940853e-24,0.0012098242692747045,5.968500493445442e-24,9.755683302105863e-10,3.859149165994193e-35,5.66531099963975e-32,4.711664240593432e-12,8.698646847055383e-19,6.047958029686929e-42,7.559881893357747e-16,1.4795543960595453e-13,7.078569857731264e-14,1.431763242166454e-12,3.630247315629435e-16,7.419283871381657e-32,2.745399334387322e-16,4.60110757034523e-21,6.885840027198332e-19,1.7077054808628928e-16,1.1170284221357331e-13,1.0733720749653298e-17,3.114598420724523e-17,7.725622362411264e-16,3.5668785731171285e-14
5.963920842372662e-09,0.000539690409995138,0.1557,0.0,0.00035767279220863643,0.6423896022462494,0.20069015841197022,2.3232506169522883e-16,1.24589094058591e-22,8.546728401816143e-12,5.959033204388033e-28,1.9148041372147876e-14,8.663994913175264e-20,2.0794503362146213e-05,4.030349250035996e-21,1.25166373245011e-26,2.4172527271423756e-24,0.0012098405958515237,5.975021937815384e-24,9.771153727204958e-10,3.8636183611152685e-35,5.689305520528776e-32,4.72730102973734e-12,8.727087573666454e-19,6.092934805026332e-42,7.591895366545477e-16,1.4824041121350218e-13,7.090003040546594e-14,1.431721212300231e-12,3.6299974023512855e-16,7.469876807476635e-32,2.756268058846226e-16,4.624745143693714e-21,6.935773332710089e-19,1.7075123883559662e-16,1.1180103095213578e-13,1.012532117381649e-17,3.181585016857555e-17,7.746099157037894e-16,3.585446022411311e-14
5.977807009881498e-09,0.000539690409995138,0.1557,0.0,0.00035765771036407127,0.6423896027346229,0.2006901423517741,2.3333278212913265e-16,1.2501540396149782e-22,8.554854008980538e-12,5.995864763002103e-28,1.9229703329756537e-14,8.720567206248267e-20,2.07935250188505e-05,4.030704553093948e-21,1.2562665925130502e-26,2.4261558325324343e-24,0.0012098566544758791,5.98153941833943e-24,9.786624611047016e-10,3.8680897421254166e-35,5.713385852023786e-32,4.742961335994665e-12,8.75557726043112e-19,6.138187759615793e-42,7.624011903697087e-16,1.4852536520663803e-13,7.101435740146653e-14,1.4316798679764813e-12,3.6297520579669953e-16,7.52077630519095e-32,2.7671573918446087e-16,4.648442746855396e-21,6.985960455622519e-19,1.707322717209989e-16,1.1189874156608218e-13,1.0836988167476019e-17,3.131004680603191e-17,7.765284992882515e-16,3.604058183469884e-14
5.991693177390335e-09,0.000539690409995138,0.1557,0.0,0.00035764287602963845,0.6423896032149741,0.200690126555133,2.343424367972525e-16,1.2544328325489757e-22,8.562979041687174e-12,6.032890835125918e-28,1.9311629454357198e-14,8.777413834184723e-20,2.0792562720282755e-05,4.0310669158771235e-21,1.2609664485906337e-26,2.435090611159801e-24,0.0012098724495453008,5.988052958045451e-24,9.802095974376744e-10,3.8725634024662475e-35,5.737535422253567e-32,4.75864516848956e-12,8.784116459901365e-19,6.183716828139416e-42,7.656231700953612e-16,1.4881030187788146e-13,7.112867964508764e-14,1.4316392024896635e-12,3.629511178880795e-16,7.5719840188311e-32,2.7780673360600796e-16,4.672200541747526e-21,7.036402061457356e-19,1.7071364062156634e-16,1.1199597467965068e-13,1.0890233634482649e-17,3.132940888037394e-17,7.785514348689881e-16,3.6227194436596274e-14
6.005579344899171e-09,0.000539690409995138,0.1557,0.0,0.00035762828514303546,0.6423896036874345,0.2006901110177213,2.3535402557930117e-16,1.258727374223489e-22,8.571103515550866e-12,6.070112548254444e-28,1.9393820247873826e-14,8.83453570349629e-20,2.0791616203462945e-05,4.031436241763243e-21,1.2657182847407796e-26,2.4440570658257497e-24,0.0012098879853851066,5.994562579700728e-24,9.817567837345046e-10,3.877039310248525e-35,5.761759996354285e-32,4.77435253623632e-12,8.812704991110306e-19,6.229526236798552e-42,7.688554954090651e-16,1.4909522151496114e-13,7.12429972147924e-14,1.4315992039990322e-12,3.629274697807468e-16,7.623501609183783e-32,2.788997894126228e-16,4.696018838185194e-21,7.087098808274286e-19,1.7069533980488782e-16,1.1209273084919155e-13,1.00869488152628e-17,3.215232892968828e-17,7.806231626888131e-16,3.6414273037125113e-14
6.019465512408007e-09,0.000539690409995138,0.1557,0.0,0.00035761393370852847,0.6423896041521331,0.2006900957352849,2.3636754835693263e-16,1.2630377240476455e-22,8.579227445928329e-12,6.107530154329532e-28,1.9476276211382484e-14,8.891933721380011e-20,2.0790685209709223e-05,4.0318124369777575e-21,1.2702722967703542e-26,2.453055657982543e-24,0.0012099032662496244,6.001068305816187e-24,9.833040219977924e-10,3.881517298899268e-35,5.786082552813904e-32,4.7900834481401556e-12,8.841341953660643e-19,6.275612572149565e-42,7.720981858544002e-16,1.4938012440090875e-13,7.135731018775682e-14,1.4315598550231556e-12,3.629042583876208e-16,7.675330747174978e-32,2.7999490686333604e-16,4.719898112255572e-21,7.138051371743937e-19,1.706773645974741e-16,1.1218901055751034e-13,1.1578855968918063e-17,3.097750545436036e-17,7.824427429618276e-16,3.660176795500095e-14
6.033351679916844e-09,0.000539690409995138,0.1557,0.0,0.00035759981779607327,0.6423896046091976,0.20069008070363914,2.3738300501371186e-16,1.267363930979269e-22,8.587350847925304e-12,6.145144703135505e-28,1.955899784502484e-14,8.949608797081309e-20,2.0789769484577196e-05,4.0321954042272905e-21,1.2750855111891982e-26,2.4620858001853297e-24,0.0012099182963233614,6.0075701586516375e-24,9.848513142428433e-10,3.8859976272007426e-35,5.810457762870976e-32,4.805837912998908e-12,8.870028860778667e-19,6.321979728368139e-42,7.753512609374601e-16,1.496650108141144e-13,7.147161863989e-14,1.4315211563625822e-12,3.628814691024782e-16,7.727473105947188e-32,2.810920862129309e-16,4.743836844838547e-21,7.189260423696741e-19,1.7065970885271723e-16,1.1228481448675969e-13,1.1055856353118639e-17,3.1517822809232245e-17,7.84519374458733e-16,3.6789766801982917e-14
6.04723784742568e-09,0.000539690409995138,0.1557,0.0,0.00035758593354018916,0.6423896050587525,0.2006900659186683,2.3840039543508205e-16,1.271706050949754e-22,8.595473736398329e-12,6.182957815872314e-28,1.9641985648044022e-14,9.007561841540312e-20,2.0788868777798093e-05,4.032585053091085e-21,1.2799395388585887e-26,2.471147594264507e-24,0.001209933079722149,6.014068160218342e-24,9.863986623696572e-10,3.8904801569112787e-35,5.834910209173561e-32,4.82161593950562e-12,8.898764898798597e-19,6.368636279348861e-42,7.786147401283028e-16,1.499498810284056e-13,7.158592264585498e-14,1.4314830921280784e-12,3.6285909855251756e-16,7.779930366277571e-32,2.821913277120175e-16,4.767835045579511e-21,7.24072661524498e-19,1.7064236732849912e-16,1.1238014315813816e-13,9.81101341965974e-18,3.270040484572294e-17,7.866526631321036e-16,3.6978249537601756e-14
6.059735398183632e-09,0.000539690409995138,0.1557,0.0,0.00035757363263253693,0.6423896054570335,0.20069005281975427,2.393177000898494e-16,1.2756276130245114e-22,8.602783909042248e-12,6.217160227620183e-28,1.9716902657533607e-14,9.059957998432684e-20,2.0788070778841374e-05,4.0329413768017234e-21,1.284058524067633e-26,2.479330623120325e-24,0.0012099461772212558,6.0199130867899675e-24,9.877913250125741e-10,3.894516134798715e-35,5.85700986374946e-32,4.835836315670529e-12,8.924668348523033e-19,6.410866208611559e-42,7.8156078297739385e-16,1.502062505939086e-13,7.168879251047115e-14,1.4314493608753807e-12,3.6283932208311267e-16,7.827412548136354e-32,2.8318240840283085e-16,4.78948713705601e-21,7.287266599398888e-19,1.7062702501254515e-16,1.1246553299320515e-13,1.1370005610721407e-17,3.1407864428774556e-17,7.882733308717301e-16,3.714825477837301e-14
6.072232948941585e-09,0.000539690409995138,0.1557,0.0,0.0003575615135576964,0.6423896058494201,0.2006900399144618,2.402365709217139e-16,1.2795621476234924e-22,8.61009368805607e-12,6.251524403162629e-28,1.9792036030718215e-14,9.112580713873103e-20,2.0787284568618655e-05,4.033302972061796e-21,1.2884055894304165e-26,2.4875391984655645e-24,0.0012099590810987482,6.025754927171856e-24,9.89184035881606e-10,3.8985539987735354e-35,5.87914945243272e-32,4.85007578991649e-12,8.950612255893237e-19,6.453322681813365e-42,7.845152830446526e-16,1.5046260744983554e-13,7.179165888589237e-14,1.4314161327706746e-12,3.6281987082480424e-16,7.875152418868034e-32,2.841751598113594e-16,4.811189138246941e-21,7.334015923039091e-19,1.7061192930497454e-16,1.1255053874587294e-13,1.1122235949150689e-17,3.173608363799996e-17,7.900691331113775e-16,3.731864380489107e-14
6.084730499699537e-09,0.000539690409995138,0.1557,0.0,0.00035754957362751656,0.6423896062359993,0.2006900271999287,2.4115700785094647e-16,1.2835096971481057e-22,8.61740308377012e-12,6.286050783645434e-28,1.9867386129805997e-14,9.16543065423454e-20,2.0786509973064402e-05,4.033669775737127e-21,1.2928524466634377e-26,2.495773510185713e-24,0.0012099717942168132,6.031593696909729e-24,9.905767963476683e-10,3.902593658999033e-35,5.901346187607124e-32,4.864334368367645e-12,8.976596065616847e-19,6.496017690450426e-42,7.874782544540028e-16,1.507189517866438e-13,7.189452182404044e-14,1.4313833969940083e-12,3.6280074231498625e-16,7.923151210248865e-32,2.8516958211190828e-16,4.8329380526740984e-21,7.380975058753772e-19,1.7059707639944823e-16,1.1263516081159724e-13,9.554642329200254e-18,3.323203695145312e-17,7.920050702024375e-16,3.748941749919278e-14
6.0959782953816945e-09,0.000539690409995138,0.1557,0.0,0.00035753897866935553,0.6423896065790261,0.20069001591761665,2.419867400355427e-16,1.2870736559237714e-22,8.623981220605493e-12,6.317263982046952e-28,1.993538681853627e-14,9.213190429607109e-20,2.078582262581713e-05,4.034004302376842e-21,1.2966269691511497e-26,2.5032067305733888e-24,0.001209983075255253,6.0368459769991926e-24,9.91830324244878e-10,3.906230692766434e-35,5.921400841829873e-32,4.877183428077316e-12,9.000014538679384e-19,6.534643215375504e-42,7.901521833748415e-16,1.5094965114107034e-13,7.198709557179977e-14,1.4313543416951414e-12,3.6278380387558563e-16,7.966572530733547e-32,2.8606599093708014e-16,4.852553290381755e-21,7.423418059884576e-19,1.705839140708498e-16,1.1271099286870112e-13,1.0720490053466716e-17,3.2248845692564986e-17,7.935107863572217e-16,3.7643421892808646e-14
6.107226091063852e-09,0.000539690409995138,0.1557,0.0,0.00035752852476919974,0.64238960691748,0.2006900047855082,2.4281774063886185e-16,1.290648217275603e-22,8.630559062528283e-12,6.348609867779619e-28,2.0003563611438324e-14,9.261135285169305e-20,2.0785144424242797e-05,4.034342950830236e-21,1.300516770575211e-26,2.5106607148488877e-24,0.0012099942060899798,6.042095793456481e-24,9.930838943628876e-10,3.909869198086307e-35,5.941495822287931e-32,4.890047971471315e-12,9.023465471343733e-19,6.573452566339228e-42,7.9283299576944335e-16,1.5118034064191551e-13,7.207966661357987e-14,1.4313256753469807e-12,3.6276711868615423e-16,8.010205504973351e-32,2.869637534473887e-16,4.8722089811073426e-21,7.466031750909946e-19,1.7057094304403576e-16,1.1278651474958865e-13,1.0766919078441172e-17,3.231637527847955e-17,7.950905827560993e-16,3.779772249102389e-14
6.118473886746009e-09,0.000539690409995138,0.1557,0.0,0.0003575182100488042,0.6423896072514218,0.20068999380160368,2.436500096051548e-16,1.2942334114955957e-22,8.637136616755673e-12,6.380088951073207e-28,2.0071916771423762e-14,9.309265708698976e-20,2.0784475246705107e-05,4.0346856769128355e-21,1.3044291985446628e-26,2.5181355851229467e-24,0.0012100051887208375,6.0473431573016344e-24,9.943375076453028e-10,3.913509101581751e-35,5.961642267077718e-32,4.902928002878412e-12,9.046948445374845e-19,6.612451428996918e-42,7.955207018885202e-16,1.5141102042226667e-13,7.217223498565835e-14,1.431297389904342e-12,3.627506852864392e-16,8.05405105172483e-32,2.8786286976467055e-16,4.8919048419784006e-21,7.508816496615906e-19,1.705581607921919e-16,1.1286172673423012e-13,1.0763218088746339e-17,3.2386249455672316e-17,7.967017990581364e-16,3.795234085689098e-14
