Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(51),H2X(50),COX(60),CHOX2(61),SX(53),CH3OX(46),CH3X(55),CH4(41),CH2OX2(52),CHX(32),SX(406),SX(420),C2HOX(418),C2H4O(376),CH2X(63),SX(57),CH4X(383),SX(56),CH2OX(176),CHOX(175),OCCO(371),SX(421)
2.6004231196145144e-07,0.00053584454179025,0.1557,0.0,0.0003220453200089735,0.6423899021428731,0.20066411363856482,4.503696342469757e-12,8.841482966968076e-12,7.454454099069516e-10,6.254733034016682e-14,8.073505388098515e-09,4.230086874209434e-11,1.9067362735789043e-05,3.89028501608439e-13,2.3072966035723666e-16,4.45422356072474e-14,0.0012348168661268607,8.005841138215188e-16,1.027400068057321e-06,5.734240993198011e-27,1.5675468872880303e-22,3.205233941821352e-08,5.141772920022249e-14,4.401460882562392e-26,2.9725463533319595e-10,4.036894945686602e-10,2.0031167754870226e-12,1.1890181231659274e-12,1.7638243957204828e-15,3.6993278572734135e-17,3.782527936818338e-12,4.596885647035737e-22,3.44389049795741e-11,8.06956617297783e-16,7.73925149448987e-16,1.1735534522741704e-16,3.6620543860798144e-16,8.558925274476695e-15,1.122829310930671e-11,2.327719006523569e-17,5.944303886698563e-20,3.718548224725511e-10,2.939598323260348e-14,1.2094546767972768e-16,4.113082161600048e-16,1.3164077426561971e-20,1.1425903279214402e-16
2.601932376797438e-07,0.00053584454179025,0.1557,0.0,0.0003220446512985574,0.6423899003493787,0.20066411287536665,4.5284962288614235e-12,8.922169321652983e-12,7.477131813142689e-10,6.332020352382773e-14,8.12105737127596e-09,4.2690425518630925e-11,1.9067316803150627e-05,3.91181492659573e-13,2.327372028046917e-16,4.493020347123185e-14,0.0012348142423123016,8.056133854669086e-16,1.0306400921586943e-06,5.774746095771312e-27,1.5861687086529957e-22,3.2142174335810315e-08,5.170786678100522e-14,4.441244835519294e-26,2.990107446417037e-10,4.0600282473143313e-10,2.004394005324115e-12,1.1890131871357853e-12,1.7685221698817764e-15,3.746255602625017e-17,3.797459431228076e-12,4.624793938179896e-22,3.4642955976746605e-11,8.091099103810082e-16,7.735476466596797e-16,1.1715475486025955e-16,3.6605728744074133e-16,8.58268398865307e-15,1.1250163352445027e-11,2.326640942071323e-17,5.979775367057977e-20,3.7405101595259007e-10,2.967308794417146e-14,1.2132593244959545e-16,4.126018937110183e-16,1.3269268751591446e-20,1.1498050515341942e-16
2.6032907082620697e-07,0.00053584454179025,0.1557,0.0,0.0003220440479913409,0.642389898731084,0.2006641121866941,4.550937616156645e-12,8.995386973206605e-12,7.497601232512096e-10,6.402363535199631e-14,8.16408291416054e-09,4.304396002084342e-11,1.9067275368374044e-05,3.931280476309214e-13,2.3455775954356145e-16,4.528204038053048e-14,0.001234811875161811,8.101666788356252e-16,1.0335632189912256e-06,5.8114461932114184e-27,1.603106955283146e-22,3.222316042548718e-08,5.197022724183027e-14,4.4773338144976284e-26,3.005997075294179e-10,4.080957002860571e-10,2.0055439264391123e-12,1.1890087339225881e-12,1.7727604520426695e-15,3.788985722100627e-17,3.810945267394367e-12,4.644892285351437e-22,3.4827631920359995e-11,8.110526017401476e-16,7.731964810866906e-16,1.179837592147927e-16,3.673750831226341e-16,8.602505077038057e-15,1.1269895551731998e-11,2.3256418524218295e-17,6.011856148419211e-20,3.7603812942129107e-10,2.992466185187711e-14,1.2166917998569232e-16,4.137690217936732e-16,1.3364652145792354e-20,1.1563335902601312e-16
2.604649039726701e-07,0.00053584454179025,0.1557,0.0,0.00032204344329199945,0.6423898971088523,0.2006641114963192,4.573494689377827e-12,9.06917723533648e-12,7.518127132735635e-10,6.473457799418419e-14,8.20732618085936e-09,4.3400294727843745e-11,1.9067233843147942e-05,3.9508302534964057e-13,2.363914456556595e-16,4.5636419279737817e-14,0.0012348095025890935,8.147456500247595e-16,1.0364930844148141e-06,5.8483803734922804e-27,1.620216080498641e-22,3.2304273874141436e-08,5.2233763276042114e-14,4.513693152913889e-26,3.0219672668356565e-10,4.101989277741595e-10,2.0066942409495995e-12,1.1890042704801134e-12,1.7770084888972426e-15,3.832190122313524e-17,3.8244762187170375e-12,4.668959367126504e-22,3.5013288807069934e-11,8.129997769930523e-16,7.728579908767945e-16,1.1828594517686834e-16,3.683223696193708e-16,8.62296904570869e-15,1.128967534847714e-11,2.324661548414825e-17,6.044085667283461e-20,3.780352733400787e-10,3.017831766231913e-14,1.2201321393343728e-16,4.1493882285744723e-16,1.3460714138328095e-20,1.1628957079287277e-16
2.6060073711913324e-07,0.00053584454179025,0.1557,0.0,0.000322042837199058,0.642389895482678,0.2006641108042394,4.5961680205236025e-12,9.14354423615025e-12,7.538709643652257e-10,6.545310718347274e-14,8.250788144404734e-09,4.375945020956786e-11,1.9067192227405288e-05,3.970464510609422e-13,2.382383429224108e-16,4.599335612267491e-14,0.0012348071245886323,8.193504418607852e-16,1.039429695529597e-06,5.8855500858645256e-27,1.6374976518755821e-22,3.2385514469624176e-08,5.249847872444176e-14,4.550324622251042e-26,3.038018381514778e-10,4.123125517592941e-10,2.007844949760196e-12,1.1889997967977296e-12,1.781266290635147e-15,3.875873862218719e-17,3.838052404322241e-12,4.693145165548227e-22,3.519993158666473e-11,8.149514408835142e-16,7.725208098623463e-16,1.1855275572388477e-16,3.691491034802215e-16,8.64358013116216e-15,1.1309502618123916e-11,2.3236261093188193e-17,6.076464422925054e-20,3.80042492031099e-10,3.043407184809695e-14,1.2235803513632987e-16,4.1611129965906904e-16,1.3557459416001062e-20,1.1694915483145248e-16
2.607365702655964e-07,0.00053584454179025,0.1557,0.0,0.0003220422297110508,0.6423898938525556,0.20066411011045215,4.618958184052635e-12,9.218492129561556e-12,7.559348895235593e-10,6.617929935436432e-14,8.294469781005867e-09,4.412144716862169e-11,1.9067150521079852e-05,3.9901834999403127e-13,2.4009853383831546e-16,4.6352866937682854e-14,0.0012348047411549431,8.239811979446548e-16,1.0423730593951571e-06,5.922956789444306e-27,1.6549532659346048e-22,3.246688199723349e-08,5.276437744276546e-14,4.5872299946893954e-26,3.054150780982764e-10,4.144366169371253e-10,2.0089960537764674e-12,1.1889953128649304e-12,1.7855338673832913e-15,3.9200420517164267e-17,3.851673943368234e-12,4.717450701933384e-22,3.538756523078792e-11,8.16907598168464e-16,7.721821656312362e-16,1.1884502787475627e-16,3.7006037553826906e-16,8.664166408197785e-15,1.1329377377377793e-11,2.3226461367850158e-17,6.108992916587253e-20,3.8205982995566823e-10,3.06919410026212e-14,1.2270364436782051e-16,4.1728645480724763e-16,1.3654892695864626e-20,1.1761212556371558e-16
2.608724034120595e-07,0.00053584454179025,0.1557,0.0,0.000322041620826519,0.64238989221848,0.20066410941495494,4.6418657568908885e-12,9.294025095409382e-12,7.58004501759321e-10,6.691323164855303e-14,8.338372070049624e-09,4.448630644094244e-11,1.9067108724106248e-05,4.009987473646259e-13,2.4197210128361847e-16,4.6714967827692627e-14,0.0012348023522825758,8.286380626558476e-16,1.0453231830339045e-06,5.960601951716395e-27,1.6725845327502516e-22,3.2548376239708526e-08,5.303146328783203e-14,4.624411063589355e-26,3.0703648280690314e-10,4.165711681353347e-10,2.0101475539049085e-12,1.1889908186712656e-12,1.789811229214281e-15,3.964699852123097e-17,3.865340955044335e-12,4.741877133817042e-22,3.5576194733006773e-11,8.188682535841502e-16,7.718443632967273e-16,1.19128753217553e-16,3.7094388730797223e-16,8.684826849882576e-15,1.1349299781266894e-11,2.3216362735507083e-17,6.141671649706974e-20,3.840873317142457e-10,3.095194184089067e-14,1.2305004241946333e-16,4.1846429098780513e-16,1.375301872539109e-20,1.182784974468233e-16
2.6100823655852266e-07,0.00053584454179025,0.1557,0.0,0.0003220410105440119,0.6423898905804455,0.20066410871774523,4.664891318438893e-12,9.370147339577657e-12,7.600798140965822e-10,6.7654981920458e-14,8.382495994101275e-09,4.485404899643907e-11,1.9067066836419563e-05,4.02987668372381e-13,2.4385912851695283e-16,4.7079674970428364e-14,0.0012347999579661105,8.333211811559414e-16,1.0482800734292916e-06,5.9984870485705465e-27,1.6903930737202548e-22,3.262999697722361e-08,5.3299740117378155e-14,4.661869628602535e-26,3.086660886781474e-10,4.187162503135269e-10,2.011299451052946e-12,1.1889863142063452e-12,1.7940983861438365e-15,4.009852476645859e-17,3.879053558569827e-12,4.766423710108444e-22,3.576582510888082e-11,8.208334118396865e-16,7.715090237235295e-16,1.1941383382420452e-16,3.7183119943799833e-16,8.70553309191638e-15,1.1369269923719944e-11,2.3206586056301824e-17,6.174501123893694e-20,3.8612504204640195e-10,3.1214091200272885e-14,1.23397230086403e-16,4.1964481089826105e-16,1.3851842282640303e-20,1.1894828497914533e-16
2.611440697049858e-07,0.00053584454179025,0.1557,0.0,0.00032204039886208724,0.6423898889384467,0.2006641080188206,4.6880354505790075e-12,9.446863094115068e-12,7.621608395726562e-10,6.840462874296849e-14,8.426842538905157e-09,4.5224695939654134e-11,1.9067024857955587e-05,4.0498513819849546e-13,2.457596991787967e-16,4.7447004618488835e-14,0.0012347975582001618,8.380306993925357e-16,1.0512437375246204e-06,6.036613564332878e-27,1.708380524933213e-22,3.271174398738274e-08,5.356921178988369e-14,4.6996074962500554e-26,3.1030393223067045e-10,4.2087190856313335e-10,2.012451746128932e-12,1.1889817994598418e-12,1.7983953481290624e-15,4.055505190860945e-17,3.8928118731910684e-12,4.79109186737921e-22,3.5956461396030164e-11,8.228030776181788e-16,7.711745384735971e-16,1.1970063255692308e-16,3.727243011474488e-16,8.726283064536056e-15,1.1389287916083457e-11,2.3196495738190646e-17,6.207481840907128e-20,3.881730058307853e-10,3.147840604128856e-14,1.2374520814665577e-16,4.2082801717364054e-16,1.3951368176428967e-20,1.1962150269713351e-16
2.6127990285144894e-07,0.00053584454179025,0.1557,0.0,0.00032203978577931085,0.6423898872924783,0.20066410731817844,4.71129873768268e-12,9.52417661735486e-12,7.642475912380184e-10,6.916225141327477e-14,8.471412693385183e-09,4.559826851043212e-11,1.9066982788650872e-05,4.069911820061121e-13,2.476738972920056e-16,4.781697309935278e-14,0.001234795152979376,8.427667641032652e-16,1.0542141822229884e-06,6.0749829918144514e-27,1.7265485347488694e-22,3.27936170452137e-08,5.383988216451965e-14,4.7376264837920654e-26,3.1195005010102513e-10,4.230381881073045e-10,2.013604440042136e-12,1.1889772744214888e-12,1.802702125068367e-15,4.101663313196209e-17,3.906616018179009e-12,4.815881764495081e-22,3.61481086542041e-11,8.247772555769181e-16,7.708408864209758e-16,1.199875310156128e-16,3.7361755069575653e-16,8.74708045790267e-15,1.1409353870712933e-11,2.3186824930042076e-17,6.240614302650633e-20,3.9023126808507944e-10,3.174490344840025e-14,1.2409397737514569e-16,4.220139124390545e-16,1.4051601246500628e-20,1.202981651729856e-16
2.614157359979121e-07,0.00053584454179025,0.1557,0.0,0.0003220391712942569,0.6423898856425349,0.2006641066158163,4.734681766617691e-12,9.602092194034786e-12,7.66340082156229e-10,6.992792995869977e-14,8.516207449645284e-09,4.5974788084584163e-11,1.906694062844264e-05,4.0900582493990556e-13,2.496018072620101e-16,4.818959681544221e-14,0.0012347927422984336,8.475295228197542e-16,1.0571914143874945e-06,6.1135968323500455e-27,1.7448987649892655e-22,3.2875615923162544e-08,5.411175510102642e-14,4.775928417339998e-26,3.1360447904367254e-10,4.2521513430080035e-10,2.0147575337027434e-12,1.1889727390810823e-12,1.8070187268017644e-15,4.148332215417563e-17,3.920466112826196e-12,4.840794015669698e-22,3.634077196534935e-11,8.267559503465476e-16,7.705082145697643e-16,1.2027518955747007e-16,3.745131904729864e-16,8.767924855920477e-15,1.1429467895379958e-11,2.3176772564763927e-17,6.273899011155635e-20,3.922998739659591e-10,3.201360063080484e-14,1.244435385461784e-16,4.232024993194487e-16,1.4152546363696273e-20,1.209782870178104e-16
2.6168740229083835e-07,0.00053584454179025,0.1557,0.0,0.00032203793811165445,0.6423898823307013,0.20066410520592218,4.781809409977968e-12,9.75974677940879e-12,7.705423340703865e-10,7.148377846989226e-14,8.60647475182343e-09,4.6736754430052304e-11,1.9066856035067793e-05,4.130610086634657e-13,2.534991023070462e-16,4.894287593831039e-14,0.0012347879045349667,8.571357163898053e-16,1.0631662683654023e-06,6.1915638007721635e-27,1.7821526005212603e-22,3.303999021625557e-08,5.465912410086218e-14,4.853388470795278e-26,3.169384177533011e-10,4.2960120871215254e-10,2.01706492391144e-12,1.1889636374536016e-12,1.815681443716129e-15,4.2432241162275996e-17,3.948304628363805e-12,4.890987570852086e-22,3.672916718573862e-11,8.307269087106957e-16,7.698467881010574e-16,1.2085243211831622e-16,3.7631045366828433e-16,8.809754566748797e-15,1.1469840592648841e-11,2.3157337186479878e-17,6.3409271771398e-20,3.9646829792880794e-10,3.255766378674334e-14,1.2514503977813014e-16,4.255877583006844e-16,1.4356592379339608e-20,1.22348967449819e-16
2.6195906858376463e-07,0.00053584454179025,0.1557,0.0,0.0003220366993030391,0.642389879002903,0.2006641037891183,4.829423125803892e-12,9.919861660792157e-12,7.747677000823063e-10,7.307282932041893e-14,8.697652445882942e-09,4.7510768727070184e-11,1.9066771077342093e-05,4.1715089011297026e-13,2.5745226721767157e-16,4.9706974708713204e-14,0.0012347830448678763,8.668504763845568e-16,1.0691683535537441e-06,6.2705266522633494e-27,1.8201555933991934e-22,3.320486499438386e-08,5.5211349674883665e-14,4.9320024447142293e-26,3.2030604475384156e-10,4.340304972630035e-10,2.01937392405456e-12,1.1889544944970187e-12,1.824383576410698e-15,4.3402249529108627e-17,3.976328374485874e-12,4.941676682773748e-22,3.7121688159320074e-11,8.347159892291878e-16,7.691894498975685e-16,1.2143248131895966e-16,3.7811649556796596e-16,8.851774924078052e-15,1.1510406885011007e-11,2.3137626807175204e-17,6.408570357185201e-20,4.0067864175053467e-10,3.3110735707726054e-14,1.2584971792277887e-16,4.279838147196838e-16,1.4563545818555215e-20,1.2373366165302997e-16
2.622307348766909e-07,0.00053584454179025,0.1557,0.0,0.0003220354548573051,0.6423898756590979,0.20066410236538493,4.877527699643805e-12,1.0082472078903684e-11,7.790162851634595e-10,7.46957496135735e-14,8.78974858316183e-09,4.829700694464317e-11,1.9066685754787807e-05,4.2127566967185944e-13,2.6146199103547564e-16,5.048202705239206e-14,0.0012347781632558218,8.766750120420434e-16,1.0751977233897743e-06,6.350497708433418e-27,1.8589215222202335e-22,3.337023834361023e-08,5.576846271088366e-14,5.011785273302686e-26,3.2370765832665646e-10,4.3850336751715913e-10,2.021684541445909e-12,1.1889453101319643e-12,1.8331252014633523e-15,4.4393796702680206e-17,4.00453830606364e-12,4.992865583220116e-22,3.751837634774979e-11,8.387232279906909e-16,7.685365849081606e-16,1.2201502949732947e-16,3.799302835499769e-16,8.893982690814199e-15,1.1551167656123045e-11,2.3118915721673457e-17,6.476832570796801e-20,4.0493127168257257e-10,3.3672958639476797e-14,1.265575789770251e-16,4.303906888927204e-16,1.4773446785113757e-20,1.2513248788359917e-16
2.625024011696172e-07,0.00053584454179025,0.1557,0.0,0.00032203420476348456,0.6423898722992429,0.20066410093470236,4.926127957681139e-12,1.0247613708480403e-11,7.832881944870308e-10,7.635321870438448e-14,8.882771265891324e-09,4.9095647291169945e-11,1.9066600066938535e-05,4.254355473360193e-13,2.655289689472956e-16,5.126816810078511e-14,0.0012347732596580136,8.866105456843021e-16,1.0812544306430765e-06,6.4314894311344886e-27,1.8984643849143776e-22,3.353610830817007e-08,5.633049409533646e-14,5.0927520357106263e-26,3.2714355864013974e-10,4.4302018913208964e-10,2.0239967834133833e-12,1.1889360842800992e-12,1.8419063944775203e-15,4.540734114540797e-17,4.032935378075465e-12,5.044558521018144e-22,3.791927357440201e-11,8.427486606481445e-16,7.67887742148276e-16,1.2260025250887433e-16,3.8175240851822e-16,8.936378663577492e-15,1.1592123789424884e-11,2.309910207407949e-17,6.545717838196347e-20,4.0922655619435285e-10,3.4244476900862976e-14,1.2726862886237133e-16,4.3280840088132144e-16,1.4986335896925742e-20,1.2654556499178603e-16
2.6277406746254346e-07,0.00053584454179025,0.1557,0.0,0.00032203294901074795,0.6423898689232965,0.200664099497051,4.975228766964697e-12,1.0415322662136595e-11,7.875835334253034e-10,7.804592839434043e-14,8.976728647188296e-09,4.9906870235911595e-11,1.9066514013339047e-05,4.2963072268463425e-13,2.6965390229384317e-16,5.206553419261138e-14,0.0012347683340342215,8.966583128460855e-16,1.0873385274080425e-06,6.513514423775789e-27,1.9387984014057367e-22,3.370247289030624e-08,5.689747470989683e-14,5.174917957818682e-26,3.3061404774944386e-10,4.475813338542869e-10,2.0263106572987833e-12,1.188926816864126e-12,1.8507272300712737e-15,4.644335049935482e-17,4.061520545522465e-12,5.096759675022902e-22,3.8324422026550627e-11,8.46792322413063e-16,7.672436448413677e-16,1.2318810998535586e-16,3.8358273050784633e-16,8.978964107981736e-15,1.1633276164766086e-11,2.308066050325813e-17,6.615230179874937e-20,4.1356486597075303e-10,3.48254369101916e-14,1.2798287341743634e-16,4.3523697046379835e-16,1.5202254291646364e-20,1.279730124327451e-16
2.6304573375546974e-07,0.00053584454179025,0.1557,0.0,0.0003220316875884061,0.6423898655312169,0.20066409805241142,5.024835035638423e-12,1.0585635494226415e-11,7.9190240754701e-10,7.977458312830735e-14,9.071628931041904e-09,5.073085853051163e-11,1.906642759354543e-05,4.338613948510132e-13,2.738374985735388e-16,5.2874262875418916e-14,0.0012347633863447809,9.068195624041933e-16,1.0934500650963729e-06,6.596585432625868e-27,1.979938016220791e-22,3.3869330050108315e-08,5.746943542775358e-14,5.25829841243798e-26,3.3411942959599193e-10,4.521871755143216e-10,2.028626170457633e-12,1.1889175078077997e-12,1.8595877818664645e-15,4.7502301754011676e-17,4.090294763342563e-12,5.149473416536114e-22,3.873386425754839e-11,8.508542480513552e-16,7.6660341204963995e-16,1.237786594086681e-16,3.854214375978773e-16,9.021741320011787e-15,1.1674625668931728e-11,2.3060927231745185e-17,6.685373616126682e-20,4.1794657390926634e-10,3.541598721174845e-14,1.2870031839820673e-16,4.3767641713633034e-16,1.5421243632317426e-20,1.2941495025936912e-16
2.635890663413223e-07,0.00053584454179025,0.1557,0.0,0.0003220291476928626,0.6423898586984916,0.20066409514209008,5.12558379058089e-12,1.0934221243030173e-11,8.006111845817535e-10,8.334260992775143e-14,9.264291276600188e-09,5.241787371739771e-11,1.9066253653658075e-05,4.424300237666509e-13,2.8238354074891025e-16,5.45263642555419e-14,0.001234753424613157,9.274875717093025e-16,1.1057556654241542e-06,6.765917206268098e-27,2.0646929579308282e-22,3.420451373138012e-08,5.862842060170475e-14,5.428765145730859e-26,3.4123609669283984e-10,4.615344553580118e-10,2.0332621440852634e-12,1.1888987644744502e-12,1.8774283234917312e-15,4.969098569234308e-17,4.148414169028725e-12,5.256455659151245e-22,3.956580211294069e-11,8.590330277469206e-16,7.653361889510878e-16,1.249677434542063e-16,3.891237067855953e-16,9.107867631893444e-15,1.1757919610827739e-11,2.302396248572248e-17,6.827569849716821e-20,4.2684168690578273e-10,3.6626463660184575e-14,1.301448322470643e-16,4.4258801832785974e-16,1.586860446482014e-20,1.323427802161203e-16
