Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(262),SX(259),SX(436),C2HOX(464),C2H6O(236),SX(357),OCCO(227),SX(387)
1.6375707252975623e-09,0.0028149649241145727,0.1557,0.0,0.006502175325849965,0.6422291751697701,0.20036686313875868,3.5202952073286236e-22,2.158230158984943e-22,9.086764087317478e-16,8.790063814416683e-27,3.2303203090251143e-16,3.406543542668971e-23,0.0001566095505093077,2.623694160799547e-17,2.32320755794717e-25,4.195407898636683e-23,0.0015331368200253814,1.2534651247374581e-20,4.115185614568215e-11,1.7357892083353016e-33,1.8089836692614381e-28,6.033647765963001e-14,6.548084966767496e-20,2.982353557146568e-44,1.8331376822629033e-17,9.252003433226891e-05,1.418717858041128e-32,2.5827395616934766e-18,7.765730922950231e-26,4.1642175109005335e-20,2.6190414568087043e-17,1.0218391521779718e-37,1.27238626579914e-36,6.380756592887238e-21,6.22588560589898e-29,1.1544158091501841e-20,3.678721015292243e-21,3.143367237532735e-20,6.517960012402057e-25,2.502208192402549e-31,2.4195520870354486e-27,5.459140839216763e-36,1.0503634465911702e-26,9.327963869747909e-24,2.5850759618178596e-33,1.261022449844196e-35,1.556148438811507e-31,3.879306186553011e-35
1.6448111321626462e-09,0.0028149649241145727,0.1557,0.0,0.006498152728310775,0.6422288574050627,0.2003631086928546,3.586819468600316e-22,2.2102544846559675e-22,9.19032091573115e-16,9.025564583017178e-27,3.270909278435553e-16,3.467213130253965e-23,0.00015651032465754036,2.6567516959210596e-17,2.378117186216195e-25,4.279266287415748e-23,0.001536891265638331,1.2737589424819302e-20,4.144238579750354e-11,1.7611997299760235e-33,1.848100294470198e-28,6.102195916159107e-14,5.8051310766109e-20,2.9276067120104063e-44,1.8560908281054504e-17,9.28874118194293e-05,1.4577485155462626e-32,2.6195587194425823e-18,7.61557008763251e-26,4.237068920807021e-20,2.6520255148183427e-17,1.0503560174125611e-37,1.3124955106608957e-36,6.455966998736947e-21,6.19013225444877e-29,1.1690727179520352e-20,3.704729609270505e-21,3.1656546553748635e-20,4.754379010490264e-25,2.544677903816757e-31,-3.302423278231001e-28,5.630744818837052e-36,4.5855218894073665e-29,9.457557630725225e-24,2.614972396217414e-33,1.2770589259971782e-35,1.5974848993046463e-31,3.967368518107846e-35
1.6520515390277302e-09,0.0028149649241145727,0.1557,0.0,0.006494147910178203,0.6422285396802646,0.2003593722042826,3.6543216613972284e-22,2.263255805986147e-22,9.294541221514065e-16,9.266119589683744e-27,3.31243069623472e-16,3.5281165659409925e-23,0.0001564115344744921,2.6905609166689175e-17,2.4329323615216033e-25,4.3642116259863694e-23,0.0015406277539186546,1.294218827284491e-20,4.1733441379996166e-11,1.7917315620145387e-33,1.890293463646558e-28,6.171171873374302e-14,6.048744789092226e-20,3.0337004052649295e-44,1.879573909422389e-17,9.325453156297702e-05,1.497647521492171e-32,2.656709381771656e-18,7.956723593008813e-26,4.310830980082055e-20,2.6857614578290686e-17,1.0829327268014901e-37,1.3537101221477285e-36,6.5203051639349606e-21,6.380628107028577e-29,1.1838928880912588e-20,3.730782834224316e-21,3.187983045581001e-20,6.097342100658488e-25,2.5614510541097666e-31,2.111485989695326e-28,5.807048966653263e-36,-7.436128081335939e-27,9.582368961329296e-24,2.6452299916169633e-33,1.293193502694473e-35,1.6397050691627703e-31,4.054472426302738e-35
1.6592919458928141e-09,0.0028149649241145727,0.1557,0.0,0.006490160788310752,0.642228221995342,0.20035565358892796,3.7230353149800783e-22,2.317286174707348e-22,9.399425691562557e-16,9.511765428234424e-27,3.353081181630071e-16,3.5906097204703884e-23,0.0001563131779475556,2.7236791647357522e-17,2.458602122565919e-25,4.450627120640962e-23,0.0015443463689805506,1.3149605462135656e-20,4.202502192893147e-11,1.8193690812474273e-33,1.9320165940683341e-28,6.240597232045585e-14,6.615923311490243e-20,3.253842539300061e-44,1.9025553402977688e-17,9.362139460258367e-05,1.5384248934223837e-32,2.694192663102601e-18,8.11589171882754e-26,4.3855132167151405e-20,2.7188035470324317e-17,1.1090305540771867e-37,1.396022548174445e-36,6.6056911916293466e-21,6.63318737292672e-29,1.1988746623699612e-20,3.7568781834520034e-21,3.2103523189595e-20,7.330110024161661e-25,2.588438174917208e-31,3.2645679934558636e-27,5.9880461894574657e-36,1.2752844121359953e-26,9.678601246790082e-24,2.675852467103349e-33,1.309604028123244e-35,1.6828231399281834e-31,4.1399376098964326e-35
1.666532352757898e-09,0.0028149649241145727,0.1557,0.0,0.00648619127995815,0.642227904350262,0.20035195276307174,3.7927116554769507e-22,2.3723329334728977e-22,9.50497500576737e-16,9.762626636763655e-27,3.3947741791412813e-16,3.653446661480817e-23,0.00015621525307333694,2.757637225206979e-17,2.5123051171203e-25,4.538253728052514e-23,0.0015480471945439904,1.3359376681967571e-20,4.2317121421942854e-11,1.844310920061823e-33,1.9725717935214796e-28,6.310452140396984e-14,6.017791255027268e-20,3.1595945692298313e-44,1.9261295914537358e-17,9.398800197307068e-05,1.5800950705260266e-32,2.732009762063279e-18,7.804097116956442e-26,4.461129516231812e-20,2.7526855059920762e-17,1.1339221412236533e-37,1.439396890369638e-36,6.682159771319698e-21,6.536449882453387e-29,1.2140138262253896e-20,3.783026855143374e-21,3.232761222925229e-20,4.595643675299549e-25,2.6320327080043357e-31,-2.985957530401636e-28,6.173572277368045e-36,3.966212493664691e-27,9.811393593205108e-24,2.7068422070051393e-33,1.3261755915002915e-35,1.7268525648804744e-31,4.232876358493491e-35
1.673772759622982e-09,0.0028149649241145727,0.1557,0.0,0.006482239302759148,0.6422275867449913,0.2003482696433885,3.8632947318287286e-22,2.4284098911398737e-22,9.611189837574724e-16,1.0018768532873803e-26,3.437740400989853e-16,3.7162827628433495e-23,0.0001561177578577925,2.79261966544059e-17,2.5646958731596893e-25,4.627096924587524e-23,0.001551730313934331,1.3570592213043126e-20,4.260973612993152e-11,1.8753045844673592e-33,2.0158023836435454e-28,6.380732312244476e-14,6.331625043802928e-20,3.303635605218412e-44,1.9504285869353768e-17,9.435435470443225e-05,1.622671849640932e-32,2.7701618376394925e-18,8.145753322250391e-26,4.5376962375888604e-20,2.7875920215291164e-17,1.1663293902724214e-37,1.4838356189454569e-36,6.7474556750017734e-21,6.753107848613868e-29,1.229307221663693e-20,3.809218209851459e-21,3.2552103530818736e-20,6.090355693942027e-25,2.6584748879347003e-31,7.391387084190235e-28,6.363619538242894e-36,-1.960437324590641e-28,9.93645313663759e-24,2.738203116941563e-33,1.342864918030193e-35,1.7718087943723243e-31,4.3238814027073636e-35
1.681013166488066e-09,0.0028149649241145727,0.1557,0.0,0.006478304774739816,0.6422272691794974,0.20034460414694488,3.9352181344621586e-22,2.485562255939765e-22,9.718070856244191e-16,1.0280208427809265e-26,3.479698505172683e-16,3.7807609037629845e-23,0.00015602069031618086,2.8268014650766675e-17,2.597993382811403e-25,4.7174695867638137e-23,0.0015553958100840513,1.3784616107709197e-20,4.2902865819022015e-11,1.9055602905657806e-33,2.059104476535975e-28,6.451465023690182e-14,6.6358356849878e-20,3.5791046872579814e-44,1.9741473531110325e-17,9.472045382185789e-05,1.666167416699852e-32,2.8086498977544666e-18,8.51429624862113e-26,4.61521691591472e-20,2.8216947862718134e-17,1.1960064277191923e-37,1.5293640945320765e-36,6.835716611745811e-21,7.098502718542505e-29,1.2447664854738233e-20,3.835450796776484e-21,3.277699582448023e-20,8.58326901830666e-25,2.680827893252276e-31,4.92505780518316e-27,6.558319073677759e-36,1.9209129726661912e-26,1.003655307962912e-23,2.769940683247883e-33,1.3597979915360908e-35,1.8177063738934895e-31,4.4129870279160907e-35
1.68825357335315e-09,0.0028149649241145727,0.1557,0.0,0.006474387614312018,0.6422269516537477,0.20034095619119763,4.0081026208415315e-22,2.5437630189203593e-22,9.825618724430235e-16,1.0547166032120126e-26,3.522665230885354e-16,3.84570863252583e-23,0.00015592404847282,2.861796035620523e-17,2.6590337175013807e-25,4.808972930682094e-23,0.0015590437655370855,1.4001333679831932e-20,4.319650439013466e-11,1.930737709192482e-33,2.1033472639706067e-28,6.522628440977707e-14,6.236808942046821e-20,3.366313478879884e-44,1.9984394615943155e-17,9.508630034575504e-05,1.7106021502194814e-32,2.847475043658515e-18,8.025990177876044e-26,4.6936975912129957e-20,2.856610710348021e-17,1.2264778820426516e-37,1.5761074918493352e-36,6.911726778315655e-21,6.871299058698494e-29,1.2603940521881916e-20,3.86173892486356e-21,3.3002274261813307e-20,4.314113435179615e-25,2.72240451825552e-31,-1.0306322327839966e-27,6.758189753255493e-36,1.2821092083834801e-27,1.018491689347639e-23,2.8020569318310915e-33,1.3768641935879467e-35,1.8645589290606987e-31,4.512632277678116e-35
1.6954939802182339e-09,0.0028149649241145727,0.1557,0.0,0.006470487740271453,0.6422266341677094,0.2003373256939915,4.0818589777053384e-22,2.6030143562475527e-22,9.93383410099202e-16,1.081986726433365e-26,3.565930162282652e-16,3.911446568317865e-23,0.00015582783036122738,2.897035059684351e-17,2.7187556548158373e-25,4.9015033705594266e-23,0.0015626742624484003,1.4219907905481155e-20,4.349064948292693e-11,1.962984957911324e-33,2.151969985540869e-28,6.594229663463249e-14,6.517605691649399e-20,3.4547721935043293e-44,2.0228985431955215e-17,9.545189529177169e-05,1.755997073804668e-32,2.8866381698202018e-18,8.353219194610012e-26,4.7731327528466016e-20,2.8917708264102355e-17,1.266351651775288e-37,1.6241451818468963e-36,6.981035326160452e-21,7.017704109458895e-29,1.2762037629530499e-20,3.888068862264916e-21,3.322794802435364e-20,5.182908703850349e-25,2.7571637983252147e-31,-1.720167697709446e-27,6.963547732373457e-36,-1.4939082395809832e-26,1.032784277537617e-23,2.834556349148567e-33,1.3941002450440902e-35,1.912382738670998e-31,4.610089604169455e-35
1.7027343870833178e-09,0.0028149649241145727,0.1557,0.0,0.006466605071795825,0.6422263167213511,0.2003337125735577,4.157174076559041e-22,2.663379863326454e-22,1.0042717635208603e-15,1.1098385135129787e-26,3.608570653445615e-16,3.978381782223196e-23,0.00015573203402402758,2.931780462060986e-17,2.7484788301780036e-25,4.995570055683019e-23,0.0015662873825865932,1.444082163556436e-20,4.3785299072167656e-11,1.9954542182468116e-33,2.198038241597677e-28,6.666280413174858e-14,6.646812009280523e-20,3.912642874227379e-44,2.0469967966141806e-17,9.581723967081864e-05,1.8023683088204466e-32,2.9261404313036925e-18,9.023613922220251e-26,4.8535347959080494e-20,2.9264346069131e-17,1.2976772750694456e-37,1.6734593686945365e-36,7.068769912762811e-21,7.590294665162216e-29,1.2921792173194145e-20,3.9144327848267494e-21,3.3454020311293146e-20,1.0185468000295175e-24,2.7698635223236207e-31,6.285370584975593e-27,7.17435967120838e-36,1.8561661218407874e-26,1.0414527036628823e-23,2.86744497412999e-33,1.4116088904304334e-35,1.9611932168286106e-31,4.7002434990149674e-35
1.7099747939484018e-09,0.0028149649241145727,0.1557,0.0,0.006462739528443045,0.64222599931464,0.200330116748512,4.233507196124686e-22,2.7248525770146777e-22,1.015226997142627e-15,1.1382703476424845e-26,3.6524269189734434e-16,4.045726900701393e-23,0.00015563665751284673,2.9675044279415315e-17,2.8060308632406627e-25,5.0909713024069343e-23,0.0015698832073364705,1.4664768220599482e-20,4.408044736532947e-11,2.0194205788015572e-33,2.2418074041049274e-28,6.738760286771993e-14,6.495620335446949e-20,3.639513031391766e-44,2.07178681403169e-17,9.618233448909181e-05,1.8497282442521492e-32,2.9659829293003013e-18,8.244215491011271e-26,4.934912442071516e-20,2.9620772876922354e-17,1.3240462475625522e-37,1.724018763549868e-36,7.145034658322184e-21,7.276814931073844e-29,1.3083168184305922e-20,3.940854848172913e-21,3.368046783859355e-20,4.428041138555676e-25,2.8123490766307774e-31,-4.260506638356884e-28,7.390484552675641e-36,8.586144111923459e-27,1.0560027619074614e-23,2.9007239581302135e-33,1.4292523638706764e-35,2.01100349663412e-31,4.8046982000436485e-35
1.7172152008134857e-09,0.0028149649241145727,0.1557,0.0,0.0064588910301493045,0.6422256819475447,0.20032653813785278,4.31040952450823e-22,2.787414485620331e-22,1.0262491748850263e-15,1.1672799903580135e-26,3.696518248820074e-16,4.114122328423387e-23,0.00015554169888838811,3.003422414791951e-17,2.871999138332833e-25,5.18739169610506e-23,0.0015734618176993565,1.4890708484181836e-20,4.437609244918574e-11,2.0523016196265423e-33,2.2917782786466842e-28,6.8116802034952e-14,6.688378784663741e-20,3.602999150799858e-44,2.096707593127208e-17,9.654718074809455e-05,1.8980877867036672e-32,3.006166659157477e-18,8.404868070483388e-26,5.017271363641826e-20,2.9979132074133685e-17,1.3662748157831511e-37,1.7758192969654228e-36,7.219717483280082e-21,7.243260125646558e-29,1.3246293642644516e-20,3.9673224371829444e-21,3.3907298908002767e-20,3.4836109290701937e-25,2.8662215367186298e-31,-4.609864671889979e-27,7.611858060477502e-36,-2.5545238001564013e-26,1.0728310093729563e-23,2.934396605284777e-33,1.4470517758772958e-35,2.0618304549532894e-31,4.910489917961943e-35
1.7244556076785697e-09,0.0028149649241145727,0.1557,0.0,0.006455059497227383,0.6422253646200332,0.2003229766609593,4.389130062619357e-22,2.851140749474151e-22,1.0373383599175231e-15,1.1968789306359221e-26,3.740525362469257e-16,4.183049869097972e-23,0.00015544715622031464,3.039279030804054e-17,2.902862808418888e-25,5.2854387224115903e-23,0.0015770232942958686,1.5118188157349236e-20,4.4672231538255996e-11,2.0883191933514386e-33,2.3410412808047967e-28,6.885044678719245e-14,6.727057007556389e-20,4.3086316460731047e-44,2.1215764617762324e-17,9.691177944465949e-05,1.9474629803721297e-32,3.0466927610850883e-18,9.631476643158484e-26,5.100625103972445e-20,3.033685673494037e-17,1.4025254848024099e-37,1.828906934870902e-36,7.305454631174066e-21,8.147139478655602e-29,1.3411081603649962e-20,3.993814616786764e-21,3.4134528090571625e-20,1.238410503183771e-24,2.8607156075297534e-31,8.32854739858876e-27,7.838725658979706e-36,1.8515141463332654e-26,1.0804061587855254e-23,2.9684714182085974e-33,1.4650883778040378e-35,2.113691011879029e-31,5.001101599453879e-35
1.7316960145436536e-09,0.0028149649241145727,0.1557,0.0,0.006451244850364884,0.6422250473320744,0.20031943223759002,4.469137991670323e-22,2.916031647921703e-22,1.0484946150371123e-15,1.2270900956702366e-26,3.785324954948446e-16,4.2527415031662757e-23,0.00015535302758719373,3.0757756494799535e-17,2.959073972239262e-25,5.384976151321122e-23,0.0015805677173678515,1.5349430782704173e-20,4.496886022637565e-11,2.110920907488744e-33,2.386730132718674e-28,6.95884400620176e-14,6.731489915151648e-20,3.985974899365547e-44,2.1468948776291485e-17,9.727613157097067e-05,1.997875073512148e-32,3.0875622384276043e-18,8.548257153698566e-26,5.1849774638799455e-20,3.0700980891305643e-17,1.427925217947157e-37,1.883368957453229e-36,7.384066167278029e-21,7.787768699095788e-29,1.35775881015369e-20,4.020366449071505e-21,3.436212325643604e-20,5.385064176169813e-25,2.895352250121204e-31,1.8038860406882595e-27,8.071466074556599e-36,2.4071504438785105e-26,1.093843231665069e-23,3.002948725815209e-33,1.483296562714966e-35,2.1665975853777635e-31,5.109275507570191e-35
1.7389364214087376e-09,0.0028149649241145727,0.1557,0.0,0.0064474470106223964,0.6422247300836369,0.2003159047878804,4.549188396383583e-22,2.9820410360378393e-22,1.0597180024534556e-15,1.2579183936308677e-26,3.830205165753299e-16,4.3239978067773083e-23,0.00015525931107651002,3.112342812735058e-17,3.031030978289267e-25,5.485408504917401e-23,0.001584095166779526,1.5583130216613214e-20,4.5265976305422036e-11,2.1435970854377794e-33,2.4390033483599e-28,7.033086531714723e-14,6.830591649970852e-20,3.676674216406072e-44,2.1722556252663706e-17,9.764023811458532e-05,2.0493386798899216e-32,3.1287760866868456e-18,8.224148906940338e-26,5.270333154954692e-20,3.106580138554733e-17,1.4722303476694868e-37,1.9391922197290345e-36,7.46255065310185e-21,7.350499924531872e-29,1.374587170434581e-20,4.046972626779214e-21,3.459008635663513e-20,2.4009922430406925e-26,2.9838366787775083e-31,-9.374040349237881e-27,8.309954812893499e-36,-3.8951523796418824e-26,1.1146429374168667e-23,3.0378290572075213e-33,1.5016831922029894e-35,2.2205672506130946e-31,5.226980107290232e-35
1.7461768282738215e-09,0.0028149649241145727,0.1557,0.0,0.006443665899431771,0.6422244128746893,0.2003123942323417,4.631324180466731e-22,3.04925793080685e-22,1.0710085836917224e-15,1.2893643393461607e-26,3.875404001690977e-16,4.3951130793966094e-23,0.00015516600478458068,3.149170950357516e-17,3.0644108491436466e-25,5.587481409473711e-23,0.0015876057220198438,1.5817206296187775e-20,4.5563576291252644e-11,2.1847029155570145e-33,2.491174413552371e-28,7.107770079058784e-14,6.869209799695605e-20,4.73344167039104e-44,2.1977948118396795e-17,9.800410005845564e-05,2.1018671946751904e-32,3.17033540494462e-18,1.0362477422162388e-25,5.3567031994406277e-20,3.143321553407846e-17,1.513643121502726e-37,1.996354938944556e-36,7.545980759142049e-21,8.72291574081867e-29,1.3915845819540233e-20,4.0735902609335544e-21,3.481845053419074e-20,1.4909250515333868e-24,2.9598558912229208e-31,9.91048477826929e-27,8.554152157221137e-36,9.887756550198236e-27,1.1215684833201232e-23,3.0731256995519686e-33,1.5202703890065255e-35,2.275619307051259e-31,5.317435182295984e-35
1.7534172351389055e-09,0.0028149649241145727,0.1557,0.0,0.006439901438594327,0.6422240957052011,0.20030890049185868,4.715392309675071e-22,3.117699586756884e-22,1.082366419850712e-15,1.321446919084173e-26,3.9210766842071777e-16,4.4670836080457437e-23,0.00015507310681653124,3.186384262087653e-17,3.118865262526836e-25,5.691226313410872e-23,0.001591099462204025,1.6055723062856406e-20,4.586165683347401e-11,2.2056892653490295e-33,2.538444754337076e-28,7.182893178836693e-14,6.923529710071695e-20,4.459432628722012e-44,2.2236012012370443e-17,9.836771838095055e-05,2.1554811399776074e-32,3.2122411867006054e-18,9.093274339617357e-26,5.444092832841001e-20,3.180447496850309e-17,1.5388668095233572e-37,2.0549724712317375e-36,7.628726987349568e-21,8.50189673616891e-29,1.408757134655063e-20,4.100264762734814e-21,3.504717502146467e-20,8.2172268671133835e-25,2.966312259675873e-31,6.992262102406338e-27,8.804575011252243e-36,5.029584022949745e-26,1.1316639044232656e-23,3.1088389957554834e-33,1.5390470863294643e-35,2.331765190390294e-31,5.425499228286092e-35
1.7606576420039894e-09,0.0028149649241145727,0.1557,0.0,0.0064361535502791035,0.6422237785751413,0.20030542348768812,4.798580334805574e-22,3.18729703674157e-22,1.0937915714034708e-15,1.3541724305035296e-26,3.966990479474696e-16,4.541232825780627e-23,0.0001549806152862593,3.223796589370689e-17,3.195399062935151e-25,5.795813815929884e-23,0.0015945764660752779,1.6297620165902082e-20,4.61602151357265e-11,2.2363701081157585e-33,2.593087999630927e-28,7.258458858439879e-14,6.980807138588676e-20,3.6405432364380835e-44,2.2495416352401472e-17,9.873109405587706e-05,2.210195293984548e-32,3.2544944763628637e-18,7.647360312545938e-26,5.532511170825551e-20,3.2177718839923916e-17,1.5848071095228824e-37,2.115043324554663e-36,7.708562759816772e-21,7.287599456919579e-29,1.4261060160954386e-20,4.127011445612541e-21,3.527624428584659e-20,-5.296401886930749e-25,3.1077833228511824e-31,-1.6383617882537373e-26,9.061130547530976e-36,-5.0783753936822997e-26,1.157850822809813e-23,3.1449622086902184e-33,1.5580147254451368e-35,2.3890211286725394e-31,5.560071240170939e-35
