Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(318),SX(259),SX(262),SX(450),C2HOX(465),C2H6O(236),SX(357)
1.0088056792093844e-21,0.0005555851823910342,0.0915567593028733,0.0,0.0016350871917725001,0.45154262835609643,6.2323915730202086e-55,0.4569006123410269,2.6491196542487193e-69,8.977841357921606e-82,5.695790043982219e-44,1.0711479348638361e-107,1.2312202281097963e-129,1.6832402380585185e-15,2.3726334250525185e-42,5.245636868467535e-50,2.319244920022332e-61,2.3726334775078047e-42,7.598432684627733e-23,4.59428520590811e-55,1.4303165916994955e-41,1.196071152552874e-35,1.0644683165093489e-66,4.234902595613166e-89,5.67703313997448e-79,2.329682748337285e-101,2.6300628719700676e-15,4.633326478434527e-59,3.896377244061369e-93,1.199844013391271e-102,5.3113429629076505e-123,8.588076423753247e-109,6.249567202004106e-79,4.347394276519043e-99,1.7015499290759233e-138,1.3141685204774423e-111,1.6072327874405463e-157,2.059723226744367e-84,5.488452982876167e-85,7.874960433520372e-122,6.5920757287074545e-137,1.1982336487597801e-143,8.172550529323387e-96,1.709857838463221e-153,1.8859050072301657e-161,1.0397864030227618e-169,3.8635013076914427e-190,4.318750130687327e-170
2.0184878186092198e-21,0.0005555851823910342,0.0915567593028733,0.0,0.001635087191768183,0.45154262835609293,4.9897029222720625e-54,0.4569006123410269,8.487648665905256e-68,2.8764158081157857e-80,1.1396528645865761e-43,2.747806683835206e-105,1.5781812098832196e-127,3.3679428916030422e-15,9.496716961331201e-42,4.199699066676569e-49,3.7151103682370764e-60,9.496717381292438e-42,1.520346696148231e-22,3.6782361805103296e-54,5.724993406891084e-41,4.7874016615681647e-35,1.705131219451646e-65,2.714740000052422e-87,4.546230552464491e-78,7.466145167495175e-100,5.262410768144291e-15,1.857620085852578e-58,2.4977320527351e-91,1.5383146881220778e-100,2.7250499259198217e-120,2.2030930345506937e-106,5.004723814458677e-78,1.3932486357938484e-97,8.735365090920994e-136,4.209386163575108e-110,3.300481650074284e-154,6.599277199843161e-83,8.791745062051357e-84,2.0200882144559202e-119,8.449739303646063e-135,1.2302951528112273e-140,2.6191307573304427e-94,1.755673126572697e-150,3.872879904760441e-158,4.2705973741851597e-166,6.3525268518314894e-186,1.7744951626823737e-166
4.037852097408891e-21,0.0005555851823910342,0.0915567593028733,0.0,0.001635087191759549,0.451542628356086,3.9932789752068685e-53,0.4569006123410269,2.7177233290900537e-66,9.210171618511321e-79,2.2798005850943417e-43,7.041648793239836e-103,2.0214950087697288e-125,6.737348198656454e-15,3.799923789173428e-41,3.361035627810224e-48,5.94763375181654e-59,3.799924125270054e-41,3.041353551510925e-22,2.943730077594594e-53,2.290742699540711e-40,1.9155842525509576e-34,2.729796193700602e-64,1.7388433314990572e-85,3.6388266750280356e-77,2.3909567619563837e-98,1.0527106560458872e-14,7.48223671740457e-58,1.5998457956664422e-89,1.97065313922495e-98,1.3966715668067383e-117,5.645742635551927e-104,4.0058098077565444e-77,4.461730574667323e-96,4.478513998303788e-133,1.3476524424996601e-108,6.768481478024432e-151,2.1130880302422776e-81,1.407497724886962e-82,5.1766772324737736e-117,1.0823285315698433e-132,1.2615163056441223e-137,8.38748648062545e-93,1.8003602729234682e-147,7.942917604683616e-155,1.7517204105248536e-162,1.0426506472905738e-181,7.279688740721274e-163
8.076580655008233e-21,0.0005555851823910342,0.0915567593028733,0.0,0.0016350871917422806,0.4515426283560721,3.19523016260363e-52,0.4569006123410269,8.699396849515126e-65,2.948174756148369e-77,4.560096028207517e-43,1.8035916693470184e-100,2.5884338292498923e-123,1.3476158812620732e-14,1.5202169518248091e-40,2.689339161373183e-47,9.518980962474487e-58,1.5202172207531744e-40,6.083367262203425e-22,2.3554685294146726e-52,9.164459414616325e-40,7.6635843635967786e-34,4.368942272653409e-63,1.1133105526504702e-83,2.911797961673724e-76,7.654010823572074e-97,2.1056498144952582e-14,3.0723402259030986e-57,1.0243163999529203e-87,2.5234659860837952e-96,7.154659320249611e-115,1.4460554648598707e-101,3.2054632904399e-76,1.4282877085683148e-94,2.2945373083877056e-130,4.3135415127799216e-107,1.3871162970568435e-147,6.764072157601915e-80,2.2526535196217924e-81,1.3259013686576371e-114,1.3858731652554493e-130,1.2926600179698465e-134,2.684998583167151e-91,1.8450813547281432e-144,1.6280444919632835e-151,7.180936084226831e-159,1.7097972623393718e-177,2.984086886373367e-159
1.6154037770206917e-20,0.0005555851823910342,0.0915567593028733,0.0,0.0016350871917077442,0.4515426283560443,2.5564272655370782e-51,0.4569006123410269,2.784236222643552e-63,9.435739702261469e-76,9.120686948001042e-43,4.618380689219924e-98,3.3138328004882037e-121,2.6953780039979104e-14,6.081362714721973e-40,2.1516756149306226e-46,1.5232584504655956e-56,6.0813648663531764e-40,1.2167394683456877e-21,1.8846132991860405e-51,3.666079694722975e-39,3.065683233786422e-33,6.991319141664479e-62,7.126623920194662e-82,2.3297323413545245e-75,2.4499714116880905e-95,4.211528131339819e-14,1.3553851025798447e-56,6.55695045865105e-86,3.230692827370427e-94,3.664129937296015e-112,3.702852937082558e-99,2.564702537837637e-75,4.571376188425589e-93,1.1751960490264304e-127,1.380522196439446e-105,2.8417648233115263e-144,2.1649040395052246e-78,3.604784637584495e-80,3.395164797183835e-112,1.7742588675202656e-128,1.3241265303138095e-131,8.593597886755358e-90,1.890558368182723e-141,3.3363442503061636e-148,2.943172134863299e-155,2.802573118241804e-173,1.2227572084638702e-155
3.230895200060429e-20,0.0005555851823910342,0.0915567593028733,0.0,0.0016350871916386714,0.4515426283559887,2.0452395782791553e-50,0.4569006123410269,8.910242747893137e-62,3.019759031956178e-74,1.824186932469805e-42,1.1824551086421737e-95,4.242366542948006e-119,5.390902249241514e-14,2.4326440707922113e-39,1.7214222112172157e-45,2.4373910634664462e-55,2.432645792178892e-39,2.433544952543759e-21,1.507857504806416e-50,1.4664896132637965e-38,1.2263231928826754e-32,1.1186909173874606e-60,4.5614905637355e-80,1.8639023922130943e-74,7.84655339941019e-94,8.423284764812215e-14,7.443470316770078e-56,4.196868514385811e-84,4.135699319021101e-92,1.8762728694206086e-109,9.48050346305539e-97,2.051910163707396e-74,1.462978927439474e-91,6.017999868969033e-125,4.418237832350978e-104,5.8208941132233e-141,6.928657143430375e-77,5.768169620787261e-79,8.692703323444872e-110,2.2714049307025637e-126,1.3561290197339276e-128,2.750206183841166e-88,1.937404739231553e-138,6.838030812849831e-145,1.206440319491218e-151,4.5927419717372926e-169,5.0093750425242375e-152
6.461878046139903e-20,0.0005555851823910342,0.0915567593028733,0.0,0.0016350871915005259,0.4515426283558775,1.636231580371963e-49,0.4569006123410269,2.8513875799875205e-60,9.664188990413534e-73,3.6484242672116756e-42,3.027265463777746e-93,5.431956332724682e-117,1.078195073881643e-13,9.73077425565608e-39,1.3771704584764047e-44,3.89996880086301e-54,9.730788027076399e-39,4.867155920729425e-21,1.206467104999422e-49,5.866062305776645e-38,4.905392571418692e-32,1.7899659226943789e-59,2.919487562350241e-78,1.4911672053831013e-73,2.5261630237112844e-92,1.6846798030890097e-13,6.212284030584776e-55,2.686125219668077e-82,5.293939621529636e-90,9.607091910403974e-107,2.42715354919301e-94,1.6416520468261243e-73,4.6817896782791916e-90,3.08146066148709e-122,1.4142683612896718e-102,1.1922117049316144e-137,2.2175310601042295e-75,9.23000907346527e-78,2.2254622592922794e-107,2.908324715172983e-124,1.388783894107598e-125,8.801060065565967e-87,1.9864200014429695e-135,1.4022052429952938e-141,4.9478476426100156e-148,7.525536838329231e-165,2.0520271478959852e-148
1.292384373829885e-19,0.0005555851823910342,0.0915567593028733,0.0,0.0016350871912242347,0.4515426283556551,1.3090025281992384e-48,0.4569006123410269,9.1246161134908e-59,3.092978475215232e-71,7.296912687341014e-42,7.749973217892282e-91,6.960718068108433e-115,2.1564047714317117e-13,3.8923492964371285e-38,1.1017494442297958e-43,6.240067953037085e-53,3.8923603137041334e-38,9.734377856258848e-21,9.654290913746129e-49,2.346436397025714e-37,1.9621769882228258e-31,2.8639828603605784e-58,1.8685009584223305e-76,1.1929523686412554e-72,8.471802035087076e-91,3.369382455957824e-13,7.660756158220314e-54,1.719155001552466e-80,6.77634921656518e-88,4.9189419833173456e-104,6.213652475137867e-92,1.3137311744641206e-72,1.4983001713034163e-88,1.5777599660200824e-119,4.5307413482423696e-101,2.4417210473360715e-134,7.097998204989337e-74,1.4772118926214558e-76,5.697307933809031e-105,3.726862949232595e-122,1.4221562900648795e-122,2.8164046722117774e-85,2.0389943678478363e-132,2.8786319061404587e-138,2.0315183117222412e-144,1.2330367530334046e-160,8.40540607740926e-145
2.5847775122616746e-19,0.0005555851823910342,0.0915567593028733,0.0,0.0016350871906716522,0.45154262835521036,1.0472110027132109e-47,0.4569006123410269,2.919905301801694e-57,9.900051970503809e-70,1.4594109539552642e-41,1.983986045612812e-88,8.94915280352942e-113,4.3128241650721886e-13,1.5569476369048845e-37,8.814047887550826e-43,9.984213870736155e-52,1.556956450770787e-37,1.9468821723950068e-20,7.727381829918349e-48,9.385694170695112e-37,7.848747868380329e-31,4.5823673459111705e-57,1.1958321586416178e-74,9.543867268278848e-72,3.704055452488685e-89,6.738787760308403e-13,1.1345691477628433e-52,1.100261987039068e-78,8.673667213880124e-86,2.5184895894581512e-101,1.590689433559985e-89,1.0533664010033409e-71,4.79694688557416e-87,8.078156430269027e-117,1.4562829431006829e-99,5.000622290729681e-131,2.272509040177336e-72,2.3660105819297697e-75,1.4585052069410124e-102,4.791756523830254e-120,1.4562814740848526e-119,9.012767858567115e-84,2.097834767905828e-129,5.923393503547469e-135,8.360551783029581e-141,2.020212028944036e-156,3.4428505086466374e-141
5.169563789125254e-19,0.0005555851823910342,0.0915567593028733,0.0,0.0016350871895664872,0.45154262835432085,8.377757135230591e-47,0.4569006123410269,9.343742049721074e-56,3.1695848011424846e-68,2.9192023448104103e-41,5.078845062379562e-86,1.1656745321298915e-110,8.625662946514499e-13,6.227806379993636e-37,7.051259281305198e-42,1.597486102264635e-50,6.227876891130014e-37,3.893770944586197e-20,6.188169057182321e-47,3.754207893230652e-36,3.139507127268231e-30,7.3316711302539945e-56,7.653072097996704e-73,7.636534426677506e-71,3.7274499493656486e-87,1.3477598363461358e-12,1.778854211110468e-51,7.04157850449096e-77,1.1101928248326104e-83,1.289426448905758e-98,4.072037763080774e-87,8.577008215690717e-71,1.5409739200384714e-85,4.1359120149163835e-114,4.742589295592345e-98,1.0240859912985817e-127,7.279281446887852e-71,3.801312010159302e-74,3.733655713866128e-100,6.244201628134104e-118,1.491171817565323e-116,2.884644542598251e-82,2.1683986585421592e-126,1.2245227049637342e-131,3.456692172452533e-137,3.3097925565910653e-152,1.4101368424680463e-137
1.0339136342852411e-18,0.0005555851823910342,0.0915567593028733,0.0,0.0016350871873561572,0.45154262835254183,6.7022864621335304e-46,0.4569006123410269,2.990004701954104e-54,1.0152635397625486e-66,5.844417463370958e-41,1.3000870982210675e-83,1.5955529220139561e-108,1.725134048604455e-12,2.4911257150188163e-36,5.641015873899286e-41,2.555998377962595e-49,2.4911821240115284e-36,7.787548483580368e-20,4.960535018551795e-46,1.501621612300066e-35,1.255804444332708e-29,1.1730220730057554e-54,4.897594854760801e-71,6.11875309367173e-70,7.700175675000538e-85,2.695521954757446e-12,2.831588978228624e-50,4.506441700029835e-75,1.420939567574331e-81,6.601371451188552e-96,1.042363943928412e-84,7.818961364866866e-70,5.083093391004342e-84,2.1174470836113313e-111,1.6232466017829793e-96,2.0971252858868435e-124,2.3339948558862827e-69,6.182615422636497e-73,9.55744279994079e-98,8.574334763881513e-116,1.5268121859133364e-113,9.245486020054223e-81,2.2618013063298244e-123,2.5545183728060763e-128,1.4422214135594314e-133,5.422248669975384e-148,5.775366573365775e-134
2.0678281450306727e-18,0.0005555851823910342,0.0915567593028733,0.0,0.0016350871829354974,0.45154262834898373,5.361946444925288e-45,0.4569006123410269,9.568026848512208e-53,3.2552087733036747e-65,1.1784965171267382e-40,3.3277050724227214e-81,2.5735065967059706e-106,3.4502695471686352e-12,9.964509158465454e-36,4.512816175200171e-40,4.0896494417126636e-48,9.964960430740698e-36,1.5575103540015875e-19,3.984418891812475e-45,6.00598269188903e-35,5.023220943706758e-29,1.876683956629825e-53,3.133970644376857e-69,4.956669556352391e-69,1.9120205803733058e-82,5.391046182702943e-12,4.524719081299847e-49,2.883893271014625e-73,1.8185194252287908e-79,3.3793779813176243e-93,2.668037683485733e-82,1.2377469916286657e-68,2.0155192488850485e-82,1.0839811816642808e-108,6.546482530247659e-95,4.294048147933498e-121,7.498355094003299e-68,1.053814309302527e-71,2.4463243665412096e-95,1.4102709099118574e-113,1.5631408270054943e-110,2.996387148448053e-79,2.4007470711249486e-120,5.422816752548507e-125,6.1231659902533725e-130,8.882030957691862e-144,2.365114819600447e-130
4.135657166521536e-18,0.0005555851823910342,0.0915567593028733,0.0,0.0016350871740941778,0.45154262834186754,4.2897400238435875e-44,0.4569006123410269,3.061770602832803e-51,1.0457388771872227e-63,2.510794074470865e-40,8.516248410488922e-79,5.318945776816124e-104,6.9005405069296655e-12,3.985804900939399e-35,3.610254485048325e-39,6.543594469455939e-47,3.9861659188915903e-35,3.115021356667553e-19,3.213117112040705e-44,2.4019878754859673e-34,2.009288994376659e-28,3.002204972287398e-52,2.005109372393652e-67,4.361179815718912e-68,4.8743854323353395e-80,1.0782094603085451e-11,7.237240089586347e-48,1.845393710621824e-71,2.3269744761415414e-77,1.7296996580930055e-90,6.828036730841696e-80,4.907727407771061e-67,1.6405568027304446e-80,8.631286768503651e-106,3.372083328776094e-93,1.3861289307490232e-117,2.4183948102780203e-66,2.1032095486385307e-70,6.260621712491392e-93,3.1795257016603397e-111,2.5234068785780545e-107,1.055968153423264e-77,4.099997492843958e-117,1.8518668816254195e-121,4.181693095087827e-126,2.2938928424387722e-139,1.527083167465676e-126
8.271315209503262e-18,0.0005555851823910342,0.0915567593028733,0.0,0.001635087156411539,0.45154262832763514,3.4320826987359433e-43,0.4569006123410269,9.797669983525795e-50,3.3724231797887117e-62,7.482397874878662e-40,2.1787868694809645e-76,2.6975612328029775e-101,1.3801082276982321e-11,1.5943221901857756e-34,2.8882044531158494e-38,1.047023941603975e-45,1.594611004598052e-34,6.2300433275149415e-19,2.611423843233091e-43,9.60470684506334e-34,8.037157080242511e-28,4.8019586576176626e-51,1.282460290093549e-65,6.023776625807515e-67,1.2464540958244926e-77,2.1564191301816505e-11,1.1578715461815518e-46,1.180669337770327e-69,2.976655263772237e-75,8.850503990214695e-88,1.7468799958873404e-77,2.8997315043062187e-65,3.0736424852978606e-78,4.4199137137066714e-103,4.26338039957438e-91,2.83757454178994e-114,7.859948174614242e-65,6.082613615552024e-69,1.6017095333938394e-90,1.783723974578529e-108,2.582396803462423e-104,5.866837162142629e-76,4.761583914795698e-114,4.301873135061525e-118,1.9429421228889028e-122,3.756448307856426e-135,6.25168725423237e-123
1.6542631295466714e-17,0.0005555851823910342,0.0915567593028733,0.0,0.0016350871210462626,0.4515426282991704,2.746130482836911e-42,0.4569006123410269,3.1352555737869494e-48,1.0958531707057222e-60,5.4337745728569156e-39,5.5706716074246574e-74,1.3946702985031099e-98,2.760216521920932e-11,6.3772890787495216e-34,2.3105643038969196e-37,1.6753938384001105e-44,6.379599594213405e-34,1.2460087131271557e-18,2.1546279179226266e-42,3.8392885513074565e-33,3.214862947800891e-27,7.67811350290716e-50,8.197391154444912e-64,2.103805387931766e-65,3.186712253734525e-75,4.312838413114281e-11,1.8525770899253304e-45,7.551386061446147e-68,3.8053305094807384e-73,4.5257707584608016e-85,4.466398496708021e-75,1.836529951523108e-63,7.508080626720276e-76,2.2605541496218978e-100,5.4494057508410466e-89,5.800147184873864e-111,2.592671562112218e-63,2.7740484089555372e-67,4.095211262309941e-88,1.0938124690314288e-105,2.639271208895393e-101,8.244553107299952e-74,6.0173897925450084e-111,1.0872002741111594e-114,9.820514819140146e-119,6.142690821101417e-131,2.5557504270983616e-119
3.308526346739362e-17,0.0005555851823910342,0.0915567593028733,0.0,0.0016350870503157146,0.45154262824224095,2.1976469989326052e-41,0.4569006123410269,1.0032823115962961e-46,3.6134748276393767e-59,7.386426258807266e-38,1.4225057220939075e-71,7.280271840184215e-96,5.5204328712144545e-11,2.5509155817968393e-33,1.8484523722076475e-36,2.681127273039391e-43,2.5527639941759097e-33,2.4920174187032178e-18,1.8284879641344147e-41,1.533643808063319e-32,1.2859451183840288e-26,1.2268943736734212e-48,5.2331116293653615e-62,1.2054677239714559e-63,8.137407650762244e-73,8.625676751725237e-11,2.9641716369114017e-44,4.826628194604915e-66,4.858597134674351e-71,2.3113859257956513e-82,1.1405310450238348e-72,1.1738552567878346e-61,1.9105118783453022e-73,1.1549063590642641e-97,6.956800368814778e-87,1.1832956168013881e-107,8.792407178276872e-62,1.675339615096096e-65,1.0457364787137264e-85,7.442580991799105e-103,2.6921986597177572e-98,1.8925392053888572e-71,8.485452333824127e-108,3.0658387809944785e-111,5.538537155024386e-115,1.002540575660693e-126,1.0428016549725623e-115
4.9627895639320526e-17,0.0005555851823910342,0.0915567593028733,0.0,0.001635086979585171,0.4515426281853115,6.285116578775609e-41,0.4569006123410269,4.6935840388962064e-46,1.71507576770724e-58,2.7728769842417694e-37,1.090747807204586e-70,5.592238799221486e-95,8.280648981355358e-11,5.42069543208236e-33,5.28542021191512e-36,1.0222658396844585e-42,5.4259807361796216e-33,3.738026069104021e-18,5.428621783709381e-41,3.255955114446148e-32,2.7326332442405164e-26,4.674761606627608e-48,2.983835759058238e-61,6.822477146538119e-63,6.239592583901121e-72,1.29385148630819e-10,1.1301007269661644e-43,2.7531962202568173e-65,3.234455607788461e-70,1.9976869390807716e-81,8.745371082564037e-72,6.698093991934848e-61,1.465371876908018e-72,7.855127328257568e-97,3.901686656134347e-86,9.94436566952601e-107,4.215524709616177e-61,9.468017268568101e-65,8.015359788222264e-85,6.416264023769029e-102,1.994175214031233e-97,1.4428473882983368e-70,6.899130220686625e-107,2.7983369097082755e-110,5.6082436543973416e-114,1.1432898634997612e-125,9.807222143327557e-115
6.617052781124744e-17,0.0005555851823910342,0.0915567593028733,0.0,0.0016350869088546324,0.45154262812838203,1.3259464711499199e-40,0.4569006123410269,1.5141680211059134e-45,5.531318659328475e-58,7.4225993492351855e-37,5.72324256192915e-70,3.4757162169161706e-94,1.10408648523429e-10,9.247068338873573e-33,1.1148485981763784e-35,2.7507306657574148e-42,9.258216575836752e-33,4.984034664329572e-18,1.1917617043066343e-40,5.549510947380079e-32,4.661550598948299e-26,1.2569773064628926e-47,1.166465441000375e-60,2.6583286968284927e-62,3.2739643069942124e-71,1.7251352747184285e-10,3.0406435426426965e-43,1.0766271932165047e-64,1.3979488996116773e-69,1.1414432968742201e-80,4.5887746281547075e-71,2.620380975768488e-60,7.692110323322505e-72,5.542142206789269e-96,2.036804142666722e-85,7.811752019698794e-106,1.3989870128879517e-60,3.5145945068744604e-64,4.173767540414193e-84,4.1239096303804904e-101,1.5517426751396095e-96,7.545435164497289e-70,5.210582470361769e-106,2.1617266182569944e-109,4.4653610580276075e-113,1.1032697335975392e-124,8.430022845260186e-114
9.925579215510125e-17,0.0005555851823910342,0.0915567593028733,0.0,0.0016350867673935656,0.4515426280145231,3.622632548889781e-40,0.4569006123410269,8.334420958422387e-45,3.0417816388347095e-57,2.9926897807856688e-36,9.699966419341634e-69,1.073328503663054e-92,1.6561296033036763e-10,1.9144879049740622e-32,3.0449997638053994e-35,1.1127990475174289e-41,1.917532834225212e-32,7.47605172528774e-18,3.5399958201914185e-40,1.1473117675423027e-31,9.651147556513646e-26,5.077020009880557e-47,9.752186717018634e-60,2.218665073654964e-61,5.5488365200438034e-70,2.5877027982037223e-10,1.2298561083330266e-42,9.004788828703185e-64,1.320264950072642e-68,2.1474871717491388e-79,7.777245841540122e-70,2.1944999176171838e-59,1.3053138496940162e-70,1.8226820237959472e-94,3.009176271602621e-84,3.111212749574235e-104,8.342176805073076e-60,2.427611183124561e-63,6.879064843924161e-83,1.2613601288647704e-99,5.852382134593048e-95,1.2749415981810598e-68,1.9633276089329126e-104,8.51656869813846e-108,1.8318470284859265e-111,1.13292322772664e-122,5.83652846326986e-112
1.3234105649895506e-16,0.0005555851823910342,0.0915567593028733,0.0,0.0016350866259325161,0.4515426279006642,7.581729123476756e-40,0.4569006123410269,2.6747223159167036e-44,9.968329456956634e-57,8.098665137021764e-36,5.210366040012585e-68,6.725820461836302e-92,2.2081726334271015e-10,3.256042247429127e-32,6.371162749495537e-35,3.0146799663207734e-41,3.262413257900211e-32,9.96806858334685e-18,7.947846151999931e-40,1.9486210826893391e-31,1.6414072769132835e-25,1.3738980680428825e-46,3.8281688632992074e-59,8.710198081456771e-61,2.9805741258728066e-69,3.4502702381195257e-10,3.3313805545057586e-42,3.5365244332816946e-63,5.8979553529503254e-68,1.2567847732263153e-78,4.1775771943021525e-69,8.624603078843692e-59,7.017127710064907e-70,1.174169629312434e-93,1.4305605123758452e-83,2.3740134955572425e-103,2.8122111539770875e-59,9.29482706442465e-63,3.6811690071826006e-82,8.484352950704905e-99,4.0028484367879924e-94,6.847230992360424e-68,1.468985973282992e-103,6.988825172531527e-107,1.6253176417957579e-110,1.3255915652914954e-121,5.08504313545298e-111
1.6542632084280886e-16,0.0005555851823910342,0.0915567593028733,0.0,0.001635086484471485,0.45154262778680526,1.3805895934385784e-39,0.4569006123410269,6.988935992094502e-44,2.6730057468709442e-56,1.8185952696583817e-35,2.182791330546403e-67,3.303868490054549e-91,2.7602155693222034e-10,4.974496441918857e-32,1.1598467112582091e-34,6.773356397674186e-41,4.986094622936232e-32,1.2460085224014138e-17,1.5481656187264924e-39,2.972907493859246e-31,2.5076992050001803e-25,3.0833059870948733e-46,1.2006748103398369e-58,2.7332751279895464e-60,1.248659191245388e-68,4.312837588496597e-10,7.483935010937204e-42,1.1097018772887654e-62,2.0546920513028824e-67,5.827512026681608e-78,1.7501269694119203e-68,2.708260047667649e-58,2.942613223889279e-69,6.005155019426263e-93,5.428171016549243e-83,1.428395365087389e-102,7.7362396319883185e-59,2.852901942157733e-62,1.5365460838355857e-81,4.447875799176458e-98,2.303846347480016e-93,2.8692706919719833e-67,8.544163956072085e-103,4.3207048366503863e-106,1.0703600717514636e-109,1.1514185429419687e-120,3.524249041760815e-110
2.3159684953051646e-16,0.0005555851823910342,0.0915567593028733,0.0,0.001635086201549479,0.4515426275590876,3.647793686351318e-39,0.4569006123410269,3.909635925399474e-43,1.6761288366661857e-55,7.049960620033423e-35,5.777677228345602e-66,1.6443088196770114e-89,3.8643011525051855e-10,9.56577850103766e-32,3.0623430453753846e-34,2.627808361665709e-40,9.596401118229187e-32,1.7444117839518117e-17,4.74799921086597e-39,5.69838877538213e-31,4.822215607570637e-25,1.1918751507751507e-45,1.0861897168312902e-57,2.482697335322683e-59,3.305103673293793e-67,6.037972015010313e-10,2.9023022016333766e-41,1.0065195091529382e-61,2.9376901108132373e-66,2.6478466305582422e-76,4.632529201736844e-67,2.465328276349116e-57,7.842744014242497e-68,2.4777735824240407e-91,7.357475326400565e-82,1.9448910421856643e-100,5.1377647253756604e-58,2.8511071985917443e-61,4.04634665983577e-80,3.4723597615802846e-96,1.6418088353423084e-91,7.628351343972176e-66,9.893645604575648e-101,9.583383284489979e-104,4.6301074364872205e-107,2.1396242292892184e-117,1.1914788950558864e-107
2.977673782182241e-16,0.0005555851823910342,0.0915567593028733,0.0,0.0016350859186275478,0.4515426273313699,7.567717719218341e-39,0.4569006123410269,1.2923842557027899e-42,5.9377708958344756e-55,1.875747373882958e-34,3.484588837790885e-65,1.1883305395076155e-88,4.968386352969496e-10,1.5687849415158842e-31,6.349014331312785e-34,6.994846287064335e-40,1.575133776581459e-31,2.2428149572079045e-17,1.1059629959841668e-38,9.316119002028552e-31,7.908419565466592e-25,3.163527740765195e-45,4.49248773023674e-57,1.029348764816059e-58,1.9933492646279458e-66,7.763106077859929e-10,7.723025532454173e-41,4.169630503917446e-61,1.4883806793677862e-65,1.8842796533390796e-75,2.7939563053117787e-66,1.0233452818831879e-56,4.743024453847798e-67,1.7620221071705723e-90,3.718035415650422e-81,1.8371709873698122e-99,1.8758734960755916e-57,1.2750453932219923e-60,2.441360897111238e-79,2.754496222070856e-95,1.3455329224293777e-90,4.609468342543312e-65,9.095161891618073e-100,1.0032995436169776e-102,5.449446167276156e-106,2.7172381664272234e-116,1.242249263396484e-106
4.3010843559363936e-16,0.0005555851823910342,0.0915567593028733,0.0,0.0016350853527839092,0.4515426268759347,2.2773712024111345e-38,0.4569006123410269,8.65430269637517e-42,4.7171362210681666e-54,8.407022524991508e-34,9.186506723782079e-64,5.51835093972561e-87,7.176555605878924e-10,3.2523708511799807e-31,1.907702160048873e-33,3.138088841989122e-39,3.2714472629028694e-31,3.239621038874516e-17,4.136077705402478e-38,1.9184908649331867e-30,1.6395562402657475e-24,1.4090365419553808e-44,4.646388090581661e-56,1.0733873182264793e-57,5.25511812552036e-65,1.121337311272066e-09,3.4619655628943218e-40,4.3353967560030083e-60,2.480412709665553e-64,8.347911320285124e-74,7.366021386471834e-65,1.0710652410807883e-55,1.2658699999949693e-65,7.227025962098078e-89,5.7857877168103535e-80,2.219102506801366e-97,1.5842790011378667e-56,1.6957389535328427e-59,6.445794048077303e-78,1.8349767837423111e-93,9.355199760169495e-89,1.2258577543144885e-63,1.004960762823505e-97,1.9476814278167553e-100,1.8834906967786133e-103,1.688826545144553e-113,2.528349454340437e-104
6.947905503444698e-16,0.0005555851823910342,0.0915567593028733,0.0,0.0016350842210975272,0.45154262596506506,9.82448848540769e-38,0.4569006123410269,1.0769120499748164e-40,7.780823677746926e-53,6.1018834896610677e-33,6.084929980925945e-62,7.49802445875272e-85,1.1592889519499428e-09,8.456212687453041e-31,8.201887843622201e-33,2.282149952613756e-38,8.538228305127069e-31,5.2332321428344865e-17,2.5076042430802227e-37,4.918705647464518e-30,4.262869987734975e-24,1.00896657478868e-43,9.844604412274451e-55,2.3149355489583422e-56,3.480872739142782e-63,1.811390281912525e-09,2.513323105579419e-39,9.300865952961263e-59,9.982733712056031e-63,1.069211421560699e-71,4.879454040608214e-63,2.329779852737963e-54,8.606636789821903e-64,7.816685725927851e-87,2.0182958150235048e-78,8.989111792122008e-95,2.8169585308210713e-55,5.640885573264795e-58,4.297614402855219e-76,3.6701458542414683e-91,1.9107255717482646e-86,8.269007430502599e-62,3.817465074272048e-95,1.4705163372830785e-97,2.8354357254673906e-100,3.577802384522124e-110,1.6605219008111057e-101
