Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(262),SX(259),SX(436),C2HOX(464),C2H6O(236),SX(357),OCCO(227),SX(387),SX(190),SX(495),SX(318),SX(533),SX(213),S(309),C2H4O3(79),SX(386),SX(390),SX(718),SX(572),S(233),SX(1093),SX(1139)
3.099240274446568e-11,0.0027932438568483804,0.0915567593028733,0.0,0.008169438341344459,0.4515163769239704,2.922450051012331e-22,0.456900612338819,4.690030130016331e-20,7.17671028846884e-28,4.767341836594897e-16,1.6701565993696345e-30,2.3996337370738024e-34,4.9653790047493146e-05,1.388262794648338e-21,7.038285693873346e-21,4.361168050547232e-20,8.560612404585667e-20,2.205690262487466e-12,1.304011014365802e-20,7.562738037184588e-25,9.123228353851048e-16,5.0377086994991654e-26,1.543380087925163e-31,2.9248441817736e-34,8.718027935241866e-32,1.4245371047803338e-06,2.2858545753566826e-22,7.504196765561623e-33,-1.2568982899973624e-21,-2.4332848231526253e-25,1.2611749875066404e-21,3.2454673486823325e-29,2.3536955737810097e-30,4.447567453469959e-38,6.209630540157429e-42,2.1929076263994876e-37,9.334223452427789e-32,2.0804836573118386e-30,-2.92373927700247e-34,-6.624977101667838e-42,1.5469185837985054e-40,9.633804055053496e-30,3.093679793712744e-40,7.936427275432662e-38,9.3786289768177e-41,9.96426316832022e-41,8.481909992356732e-59,8.269893990922096e-60,6.276731035559017e-52,1.385105202740426e-45,3.6056366915901442e-34,1.478517805280089e-66,8.394398119339724e-63,6.451178399361089e-67,4.6971795325481244e-46,3.859805642545988e-43,4.5198074119739677e-67,2.8481605948364724e-73,8.820199573184624e-41,3.736586918009845e-33,4.204541683009605e-35,9.99154055024351e-46
3.156977168620026e-11,0.0027932438568483804,0.0915567593028733,0.0,0.008168549076895059,0.4515159190664986,3.1258646883421985e-22,0.45690061233877804,4.9427091369479996e-20,7.941097902283305e-28,5.075642176674169e-16,1.95188572116792e-30,2.3848509748125646e-34,5.051660392083141e-05,1.440287952694462e-21,7.098662594992165e-21,4.587349566919339e-20,8.964347628416628e-20,2.2466122441482076e-12,1.3883418291664256e-20,7.708166090174816e-25,9.323693161508632e-16,5.574223142029059e-26,1.7369588467259645e-31,3.141706135938744e-34,1.0188611151038911e-31,1.450987639902401e-06,2.446484172461226e-22,8.621812331695481e-33,6.983043805538175e-22,-2.610855833730618e-25,-6.940085246925857e-22,3.5682449032352805e-29,2.6911796032558346e-30,4.217335185481039e-38,6.172698877605083e-42,2.2180777495893554e-37,1.0289114157213201e-31,2.285268319351766e-30,2.162870417256262e-35,-6.35314706920006e-42,1.5461918360495019e-40,1.1008600512764104e-29,3.0928329052201143e-40,8.13021424566377e-38,9.976145211416279e-41,1.0126681378488207e-40,1.0992542688054914e-58,1.0324586038340593e-59,7.154991933277586e-52,1.4262144544253318e-45,3.6056589084195104e-34,1.900532766942932e-66,1.0550034855037466e-62,7.04160270808238e-67,5.636811683823245e-46,4.445173296793682e-43,4.9035589428195764e-67,3.041806832306853e-73,8.728196602153175e-41,3.74560989504784e-33,4.2272989941458486e-35,1.0563828431447978e-45
3.2147140627934837e-11,0.0027932438568483804,0.0915567593028733,0.0,0.008167662963117855,0.4515154627858898,3.338754333867712e-22,0.4569006123387371,5.202316560857782e-20,8.768296084668491e-28,5.396001562971245e-16,2.2739919635729132e-30,2.3734518465597576e-34,5.1376270175735216e-05,1.4932636309188037e-21,7.155590448917758e-21,4.819017074522766e-20,9.376853915884819e-20,2.287528297110399e-12,1.4759713410397263e-20,7.853588660596184e-25,9.520759410891505e-16,6.154818937654486e-26,1.9499897464425262e-31,3.369071151069997e-34,1.1869955033721385e-31,1.477435121264143e-06,2.614581136695457e-22,9.878314115624899e-33,1.1045856924986726e-21,-2.6386772654796675e-25,-1.1002885285789576e-21,3.9143417228280097e-29,3.06817413978972e-30,4.315558549511069e-38,6.14015809368626e-42,2.2724406534007597e-37,1.131887386930581e-31,2.5046073966473397e-30,5.295447366177306e-35,-6.868621120156226e-42,1.5455651401624596e-40,1.254362595903454e-29,3.09182820216539e-40,8.32387730432885e-38,1.059355032303826e-40,1.0282238369952637e-40,1.4172831655641181e-58,1.2830701010570196e-59,8.131486910453237e-52,1.4660761210986972e-45,3.6057322205160876e-34,2.430384398055431e-66,1.3205205948056093e-62,7.67260241897121e-67,6.738022600236531e-46,5.1036448480326795e-43,5.307132775652434e-67,3.2448614761024075e-73,8.560611535972338e-41,3.7566157444193946e-33,4.2541422367400356e-35,1.066391143919794e-45
3.2724509569669416e-11,0.0027932438568483804,0.0915567593028733,0.0,0.008166780038288125,0.4515150081012762,3.561320892758011e-22,0.4569006123386961,5.468808440654238e-20,9.661874377235493e-28,5.728508638229866e-16,2.6412417832626534e-30,2.390290147711424e-34,5.2232750526552627e-05,1.54718950411275e-21,7.209138256384452e-21,5.056086989718929e-20,9.797984310287306e-20,2.3284384374975144e-12,1.5669238079181547e-20,7.998997176563055e-25,9.714312565781157e-16,6.78200078052436e-26,2.1839287718116666e-31,3.607136183762407e-34,1.378693918266087e-31,1.5038795592487786e-06,2.7902929503576584e-22,1.1287535205770187e-32,-1.6925551345588193e-21,-2.3931266136636907e-25,1.6968306704807723e-21,4.284725397583651e-29,3.4882332342766936e-30,3.296386559507612e-38,5.864591490480998e-42,2.186053767540145e-37,1.242737889777185e-31,2.7390789985587867e-30,1.4522403165764634e-34,-3.4848607177632075e-42,1.5449251337340894e-40,1.4253230942222286e-29,3.089440034723075e-40,8.517468014247301e-38,1.1230720518039979e-40,1.0431085270373309e-40,1.8181923605743534e-58,1.5874493042246124e-59,9.214351341725413e-52,1.5046244253155857e-45,3.605539000679374e-34,3.0924382313222516e-66,1.6462842909654137e-62,8.345517390127184e-67,8.024040159860705e-46,5.842288432163865e-43,5.742226160024995e-67,3.4662555158551364e-73,8.481389842838592e-41,3.7373672146227766e-33,4.24964885086451e-35,1.0101996184612653e-45
3.3301878511403996e-11,0.0027932438568483804,0.0915567593028733,0.0,0.008165900339986081,0.45151455503144317,3.7937628018272114e-22,0.45690061233865514,5.742136556797964e-20,1.0625502183362337e-27,6.073240797298655e-16,3.0588420112254214e-30,2.402656430066131e-34,5.308600738256085e-05,1.6020652488013836e-21,7.259376887820209e-21,5.298471793671276e-20,1.0227586959484734e-19,2.369342681622809e-12,1.6612204112804793e-20,8.144383131601321e-25,9.904249175804133e-16,7.458343387467391e-26,2.4403040893636243e-31,3.856090804153673e-34,1.5966742025568545e-31,1.5303209643633613e-06,2.9737634333638656e-22,1.2864335741405305e-32,3.01927072899723e-22,-2.588380808945552e-25,-2.976344667733875e-22,4.6803604349361597e-29,3.955125741105182e-30,2.8730122585371285e-38,5.828551276830691e-42,2.165816009106756e-37,1.3618567255874493e-31,2.989256175628511e-30,3.728647946451174e-35,-1.9460545973261315e-42,1.5441500818479053e-40,1.6152629472944417e-29,3.088004092492909e-40,8.71092130942032e-38,1.188749590041359e-40,1.057322512537977e-40,2.3212256157316897e-58,1.9556195373268932e-59,1.041195783453594e-51,1.5417948377450274e-45,3.60545921048338e-34,3.915845565694854e-66,2.044449527857843e-62,9.06206544704781e-67,9.520761517278583e-46,6.66863039062278e-43,6.161955094319986e-67,3.6803162029616123e-73,8.357409877414864e-41,3.725660942961715e-33,4.2558617335915173e-35,1.0970897810361886e-45
3.3879247453138576e-11,0.0027932438568483804,0.0915567593028733,0.0,0.008165023905093204,0.45151410359482563,4.0362749158901856e-22,0.4569006123386142,6.022248680191233e-20,1.1662946999619908e-27,6.430264346487793e-16,3.532467924225532e-30,2.397781947924282e-34,5.393600385164259e-05,1.6578905433458587e-21,7.306378975651003e-21,5.546080316061884e-20,1.0665505595311706e-19,2.4102410459858284e-12,1.7588792997252277e-20,8.289738086201437e-25,1.0090476700075124e-15,8.18649025421781e-26,2.720707712436218e-31,4.116117072967004e-34,1.8438987012123422e-31,1.5567593472365033e-06,3.165132677188134e-22,1.46246504090748e-32,3.650624119472459e-23,-2.5530512840411662e-25,-3.222542057682757e-23,5.102206268169777e-29,4.4728405047447966e-30,3.300955904415379e-38,5.855300036299189e-42,2.242735767251698e-37,1.4896430875158276e-31,3.255705476531594e-30,-5.48291505120957e-35,-3.685388490853782e-42,1.5434592063420297e-40,1.8257919720023625e-29,3.08740764441353e-40,8.904231832480689e-38,1.2563707677818052e-40,1.0708777412969817e-40,2.9495285434448527e-58,2.3991855313516545e-59,1.173315444811881e-51,1.5775329068699097e-45,3.6055608732186127e-34,4.935320538077058e-66,2.5293708088732896e-62,9.821876686315551e-67,1.1256972001234633e-45,7.590665655857916e-43,6.582957049494062e-67,3.8788510991705846e-73,8.19491422695233e-41,3.7305022028223366e-33,4.283006845764907e-35,1.1445540424395428e-45
3.4456616394873155e-11,0.0027932438568483804,0.0915567593028733,0.0,0.008164150769788879,0.45151365380950814,4.289048418321441e-22,0.4569006123385732,6.309088823859076e-20,1.277807233974416e-27,6.799634726216082e-16,4.068293226083521e-30,2.4715550912647166e-34,5.478270374367767e-05,1.7146650680158408e-21,7.350218760399634e-21,5.798818018702513e-20,1.111157999349534e-19,2.4511335472688672e-12,1.8599156498559068e-20,8.435053669266723e-25,1.0272913268704629e-15,8.969152193849509e-26,3.0268000351900035e-31,4.387389454595327e-34,2.1235898879868876e-31,1.5831947186160793e-06,3.364537007629265e-22,1.6585537168510607e-32,-8.165696682947198e-22,-2.552939129111838e-25,8.208426698503258e-22,5.551215364915762e-29,5.045590904516011e-30,6.946053000009839e-39,5.900863234319775e-42,1.8933554805181244e-37,1.6265009468434012e-31,3.5389855355882265e-30,8.963670145568754e-34,1.9010449345995413e-42,1.542752060806238e-40,2.058610212698614e-29,3.0849012450872277e-40,9.097426468462081e-38,1.3259177304851829e-40,1.0837835786244255e-40,3.730887465640698e-58,2.931539893377254e-59,1.3187198750615398e-51,1.6117928453045028e-45,3.6048354233090234e-34,6.192094327400292e-66,3.117822725329143e-62,1.0625263995227258e-66,1.3264587452254619e-45,8.616865891371314e-43,6.962373738677271e-67,4.0703510486115346e-73,7.961793172922109e-41,3.634131572550151e-33,4.2011526922469977e-35,9.043141503399665e-46
3.5033985336607735e-11,0.0027932438568483804,0.0915567593028733,0.0,0.00816328096954585,0.4515132056932218,4.552270725016694e-22,0.45690061233853224,6.60259749165008e-20,1.3974835761488762e-27,7.181396712405958e-16,4.673020019676641e-30,2.4635820505837884e-34,5.56260715750527e-05,1.772388504696317e-21,7.390971973047491e-21,6.05658727680829e-20,1.1565646437732112e-19,2.4920202023334444e-12,1.964341721353233e-20,8.580321579786557e-25,1.0451487465299386e-15,9.809105946978064e-26,3.36032153833708e-31,4.670074844983032e-34,2.4392461296345873e-31,1.6096270893669293e-06,3.5721089385472844e-22,1.8765225489965105e-32,4.3478489854015633e-23,-2.596590134336047e-25,-3.920645074729278e-23,6.028331330858866e-29,5.677819536420587e-30,1.9224130826478787e-38,5.571948275956191e-42,2.0932006901330704e-37,1.7728383874620316e-31,3.8396456688869974e-30,-3.7210828910930415e-34,9.387555718662829e-43,1.5422295748284492e-40,2.315509808102534e-29,3.0832233937695815e-40,9.29056456051529e-38,1.3973721394755077e-40,1.0960710741853319e-40,4.698444597206857e-58,3.568080041382005e-59,1.4783825831518067e-51,1.644538977980367e-45,3.6051774339528148e-34,7.734866216440002e-66,3.8293315670061277e-62,1.1475881169303436e-66,1.557889016291638e-45,9.756188140609346e-43,7.527969276558939e-67,4.3338087087466263e-73,8.063391313687155e-41,3.670109250368994e-33,4.2688902122736144e-35,1.0100007010858118e-45
3.5611354278342315e-11,0.0027932438568483804,0.0915567593028733,0.0,0.008162414539128119,0.451512759263343,4.826125414493315e-22,0.4569006123384913,6.902711929135962e-20,1.52572865680719e-27,7.575584684633441e-16,5.353910831163869e-30,2.2886213607280947e-34,5.64660725707822e-05,1.8310605372702168e-21,7.428715657257111e-21,6.319287659229215e-20,1.20275381604411e-19,2.532901028216739e-12,2.0721669303068737e-20,8.725533588334487e-25,1.062613804406343e-15,1.0709192564358277e-25,3.7230768297282007e-31,4.964332549723328e-34,2.7946582575134685e-31,1.636056470468542e-06,3.7879771567264113e-22,2.1183165832926744e-32,1.0187063168112043e-24,-2.429301337453866e-25,3.2340159848213066e-24,6.534487146564519e-29,6.374202138168503e-30,6.874623429811498e-38,5.104799811533586e-42,2.8756999674398394e-37,1.929066619562578e-31,4.158224562535237e-30,-5.882652945604493e-34,-1.3664302872223386e-41,1.5419764528138905e-40,2.5983765542197927e-29,3.084147157831037e-40,9.48369636231004e-38,1.4707150132702775e-40,1.1077780589112666e-40,5.891625675331049e-58,4.326451728319621e-59,1.653309626331962e-51,1.6757413137050368e-45,3.606657880023941e-34,9.620972843519601e-66,4.6868572732769245e-62,1.2384653221603098e-66,1.823879092686768e-45,1.1018080708725179e-42,8.307943939175445e-67,4.695157736453074e-73,8.399295800563171e-41,3.849271994046492e-33,4.4985415139912126e-35,1.305722431191486e-45
3.613098632590344e-11,0.0027932438568483804,0.0915567593028733,0.0,0.008161637661111994,0.4515123589324053,5.081833908005978e-22,0.45690061233845447,7.178408559361248e-20,1.648817382936069e-27,7.940998335290269e-16,6.038312293968054e-30,2.187468809425185e-34,5.7219166654096985e-05,1.8846761564447206e-21,7.460176433125146e-21,6.559849064713512e-20,1.244979137255638e-19,2.569688801781663e-12,2.1721214321547483e-20,8.856169856825381e-25,1.077992621601394e-15,1.1573082762694777e-25,4.076093587607661e-31,5.239184329131498e-34,3.1519025118634525e-31,1.6598403664749935e-06,3.9894551476202778e-22,2.3580116463483594e-32,-1.5989214326023975e-23,-2.354642300064339e-25,2.0233877677106982e-23,7.015617673189497e-29,7.059853356145475e-30,8.568978745574468e-38,5.0083258661039886e-42,3.2243531620258215e-37,2.0784705434984665e-31,4.460701747612766e-30,2.5011474927330516e-34,-1.992561491080743e-41,1.5417908974990068e-40,2.876793761036095e-29,3.0840149206647864e-40,9.6574606265063e-38,1.538321599894944e-40,1.1178263580077693e-40,7.196871189095417e-58,5.129759992627396e-59,1.8246389657440303e-51,1.7024810163358644e-45,3.6073051956506535e-34,1.1667405266328036e-65,5.605327388947438e-62,1.3256348606251676e-66,2.0963484760266772e-45,1.2266790283184196e-42,8.911730140025049e-67,4.9854934347184184e-73,8.362010407461208e-41,3.929881120963505e-33,4.6194143801340163e-35,1.1965896846807047e-45
3.665061837346456e-11,0.0027932438568483804,0.0915567593028733,0.0,0.008160863564575406,0.4515119599934097,5.346428468005446e-22,0.4569006123384176,7.459352760710242e-20,1.7794896558226847e-27,8.316507679142814e-16,6.796919050357434e-30,2.1138716720063533e-34,5.79694816623498e-05,1.9390596560301412e-21,7.489320530006008e-21,6.804244676813736e-20,1.2878120865300042e-19,2.6064718803094572e-12,2.2748376366041678e-20,8.986748342030113e-25,1.0930463724520948e-15,1.24901908952091e-25,4.455721150990825e-31,5.523637994017217e-34,3.547880125235045e-31,1.6836218580107045e-06,4.197842666465925e-22,2.620283624101141e-32,2.188688404337093e-22,-2.309462634493487e-25,-2.1462925955264288e-22,7.52167801861891e-29,7.805192714530908e-30,9.745686801763274e-38,4.4887905343066496e-42,3.554904229881338e-37,2.2365240024943044e-31,4.778494935937164e-30,5.442190230412286e-35,-2.0940322688012108e-41,1.5417610352740256e-40,3.1793584537305944e-29,3.08200678320702e-40,9.83123209670569e-38,1.6074267626724524e-40,1.1274233706144969e-40,8.762576361716175e-58,6.064677078527855e-59,2.0099458972691122e-51,1.7279365966477347e-45,3.607910588364639e-34,1.4103212965631008e-65,6.685604867607609e-62,1.4180140063057544e-66,2.403682380627812e-45,1.3630425572319168e-42,9.530342770298809e-67,5.311700799777288e-73,8.531036890563094e-41,4.001581995242331e-33,4.7339106814434e-35,1.0394930202444538e-45
3.7170250421025686e-11,0.0027932438568483804,0.0915567593028733,0.0,0.008160092273377528,0.4515115624582815,5.6200347118822545e-22,0.45690061233838075,7.745492994311427e-20,1.9180587871627045e-27,8.70211730362037e-16,7.636319367354171e-30,1.9997617149083395e-34,5.871699372813801e-05,1.9942108094641704e-21,7.516206226403986e-21,7.052396539357431e-20,1.3312400426500508e-19,2.6432502765709245e-12,2.380316807573389e-20,9.117263198964209e-25,1.1077725871867053e-15,1.346271505796762e-25,4.863431992489127e-31,5.817794012012533e-34,3.986029981719119e-31,1.7074009533086483e-06,4.413225550096717e-22,2.906823842450826e-32,1.3866831127502216e-25,-2.183341628626748e-25,4.087418551658716e-24,8.053319737105646e-29,8.614127085719078e-30,1.1829304233061974e-37,4.123061585998358e-42,4.071057909348694e-37,2.4035305255509235e-31,5.111969747783731e-30,-2.054627310976582e-34,-2.4091400652387304e-41,1.5413520682589234e-40,3.507645484537062e-29,3.0821252832105136e-40,1.0005004760255417e-37,1.6780154448499118e-40,1.1365811692058824e-40,1.063495842531759e-57,7.1498466856439e-59,2.210039711796846e-51,1.752100453550907e-45,3.608872571042489e-34,1.6993674520077402e-65,7.953166879663505e-62,1.5160307139627984e-66,2.749580006420672e-45,1.511691185186072e-42,1.0291481901264251e-66,5.705988185455148e-73,8.851258463595374e-41,4.1144906502978047e-33,4.897752338849272e-35,1.461724310988961e-45
3.768988246858681e-11,0.0027932438568483804,0.0915567593028733,0.0,0.008159323810906442,0.45151116633871075,5.902775610101036e-22,0.4569006123383439,8.036776190399405e-20,2.064843498477025e-27,9.097825716930753e-16,8.563552911530819e-30,1.8887745578023598e-34,5.946167945507398e-05,2.0501293915000085e-21,7.540892262258342e-21,7.304225527581497e-20,1.37525028800131e-19,2.680024003443167e-12,2.488558546173889e-20,9.247708632894362e-25,1.1221693857985714e-15,1.4492891251332148e-25,5.300729092583265e-31,6.1217479112646545e-34,4.470026553181571e-31,1.731177660671198e-06,4.635687130281006e-22,3.219416112913781e-32,4.540591033456994e-24,-2.082855322702872e-25,-3.2548125509425838e-25,8.611183519700678e-29,9.490724248644704e-30,1.3668388092623805e-37,3.956136165146258e-42,4.559864410779846e-37,2.5797937769364937e-31,5.461481833029302e-30,-2.113458194842563e-34,-2.752942498475607e-41,1.5407568333824018e-40,3.8632943121821736e-29,3.0850104576883765e-40,1.0178693981871648e-37,1.7500710772812845e-40,1.1453040536476394e-40,1.2867429399147826e-57,8.406130360497887e-59,2.4257413032858704e-51,1.7749651943450088e-45,3.609785488844542e-34,2.041352727868611e-65,9.436904914155113e-62,1.6198210050919776e-66,3.138048814633285e-45,1.6734504516936036e-42,1.1267755181237968e-66,6.080162487553697e-73,9.060643607179704e-41,4.223849842391526e-33,5.061766562729692e-35,1.816628332209111e-45
3.820951451614793e-11,0.0027932438568483804,0.0915567593028733,0.0,0.008158558200077748,0.45151077164615083,6.19477146265268e-22,0.45690061233830714,8.3331478890331e-20,2.2201677715488686e-27,9.503625534156291e-16,9.586128402761812e-30,1.7872338720757727e-34,6.0203515919188657e-05,2.1068151781252544e-21,7.563437754186718e-21,7.559651503267908e-20,1.4198300322434026e-19,2.7167930739074583e-12,2.5995608416045904e-20,9.3780788995608e-25,1.1362354586944128e-15,1.5582992328206588e-25,5.769152701910011e-31,6.4355903803581024e-34,5.003789147671806e-31,1.7549519884687417e-06,4.865308241445593e-22,3.5599396669240734e-32,-6.455121857559336e-23,-1.9896831749727538e-25,6.875634615692927e-23,9.19589834890854e-29,1.0439214493223144e-29,1.5044024140120558e-37,3.8291649719221623e-42,4.98596375382811e-37,2.7656172609742637e-31,5.8273761976997516e-30,2.431257022706838e-35,-3.0433562826543545e-41,1.5412337913586901e-40,4.2480096389622275e-29,3.0829808816858587e-40,1.0352358087562556e-37,1.823577602324109e-40,1.1536087225151461e-40,1.5521449853875124e-57,9.85680936925556e-59,2.6578945770497477e-51,1.796530789459581e-45,3.6105734803870464e-34,2.444802871206299e-65,1.1168880436883858e-61,1.7291086223827672e-66,3.5734218789156114e-45,1.8491789913361406e-42,1.1771588035668144e-66,6.323253648279857e-73,9.035380370857762e-41,4.316081727085822e-33,5.211279100854596e-35,8.484822569388811e-46
