Time (s),Volume (m^3),Ne,N2,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(41),COX(42),CHOX(51),CH2O2X(43),CH3OX(38),CH3X(25),CH4(24),CH4X(158),SX(46),CH3O2X(40),SX(93),SX(44),SX(115)
4.479996337298278e-22,0.0007926750507772021,0.0,0.0,0.002156076138109544,0.7999999999999972,0.09999999999999944,0.1,1.0784654066472161e-62,1.2062284777498151e-50,1.4952411481236218e-46,3.5867235416724454e-108,3.1875462859110995e-143,1.8566246329466697e-15,1.2550028474164907e-47,1.9997959754801778e-42,7.333156180786852e-69,5.68460905819961e-16,2.699450889141718e-18,1.4740902198462673e-51,4.37301242046578e-41,9.792852610600987e-45,5.258441396428911e-66,7.291800145627047e-86,1.3105550247391372e-83,6.39151235227278e-111,2.018070253205323e-15,9.345440345576735e-20,7.30096728949113e-41,5.2648834395964865e-62,7.2918000909542e-86,1.519850966644968e-104,1.6136055853017337e-128,2.984219730990262e-128,4.916648731836674e-136,8.445216201991954e-85,2.587173349139908e-160,5.230158309019106e-122,5.355729147888949e-171
8.963884939007762e-22,0.0007926750507772021,0.0,0.0,0.002156076138105094,0.7999999999999942,0.09999999999999887,0.1,3.456255117959416e-61,2.413504938538494e-50,2.991781376306432e-46,1.1494696129841263e-106,4.0881072994536264e-141,3.714862319430411e-15,5.086807573529892e-47,1.6014586276808022e-41,1.198494025482484e-67,1.1374156959362123e-15,5.401247028747189e-18,1.1804677155777836e-50,1.7503446041000963e-40,3.919693132939524e-44,2.104746947945365e-65,5.839354070621943e-85,1.0495069217714805e-82,2.0483455567707863e-109,4.037893825477529e-15,1.8699000093598772e-19,2.9222896089506124e-40,2.10732768107508e-61,5.839353983042912e-85,2.4344029162715554e-103,1.0343037189529079e-126,1.9128525545842168e-126,3.1531193046404484e-134,6.76302232733329e-84,8.291347741056881e-159,1.6761559491684152e-120,3.513933692980259e-169
1.7931662142426728e-21,0.0007926750507772021,0.0,0.0,0.0021560761380961945,0.7999999999999883,0.09999999999999773,0.1,1.1068288154986003e-59,4.828057860115801e-50,5.984861832672176e-46,3.681054080992388e-105,5.2379342507650475e-139,7.431337692367187e-15,2.1370743413751725e-46,1.2818158877264112e-40,1.9964837040321e-66,2.275325275958052e-15,1.0804839131673031e-17,9.448526219695075e-50,7.003658313712339e-40,1.5683878149734423e-43,8.421729351609718e-65,4.673850047068652e-84,8.400309000903971e-82,6.559608610669025e-108,8.077540970003108e-15,3.7406119568440707e-19,1.169296494364039e-39,8.432091457268967e-61,4.6738499068601665e-84,3.897159009327912e-102,6.624656141593263e-125,1.225171116711888e-124,2.0200672204366546e-132,5.4131589399385235e-83,2.6552162854301118e-157,5.36771092962354e-119,2.4581616248536668e-167
3.586721654926467e-21,0.0007926750507772021,0.0,0.0,0.0021560761380783953,0.7999999999999765,0.09999999999999545,0.09999999999999999,3.5431758767813456e-58,9.657163703270223e-50,1.1971022745405964e-45,1.1783777313948415e-103,6.707858233961072e-137,1.4864288438117904e-14,1.0177091162246413e-45,1.0257122551914563e-39,3.4454632978382633e-65,4.5511444351590786e-15,2.1612022632384348e-17,7.560735239864537e-49,2.8019193506295446e-39,6.2745725176918904e-43,3.3692401307022364e-64,3.740027069641714e-83,6.721948972552537e-81,2.0998595900533456e-106,1.6156835258978936e-14,7.4820358433316e-19,4.6779474170937695e-39,3.3734429616735956e-60,3.7400268452424866e-83,6.237146507960955e-101,4.241416708854804e-123,7.844122222436884e-123,1.2935060749671155e-130,4.331623839486282e-82,8.499879714771582e-156,1.7183096743141306e-117,2.1053385295833597e-165
7.173832536294053e-21,0.0007926750507772021,0.0,0.0,0.0021560761380427966,0.799999999999953,0.0999999999999909,0.09999999999999996,1.1340278674808088e-56,1.9315375389578295e-49,2.3943344570911535e-45,3.771513739505656e-102,8.588172706987222e-135,2.9730189929128e-14,6.67531682041693e-45,8.206734546200025e-39,6.315133620639065e-64,9.102782750190516e-15,4.32263868132459e-17,6.04935398884186e-48,1.1208589363559857e-38,2.510033264172705e-42,1.3478057380903365e-63,2.9924006500030626e-82,5.378239818778982e-80,6.720806990761495e-105,3.2315423836629246e-14,1.496488358238322e-18,1.8713312893056826e-38,1.3495787220034868e-59,2.9924002909117685e-82,9.980788716415749e-100,2.7150306984641983e-121,5.0212073225331504e-121,8.280561268257688e-129,3.465737781773524e-81,2.7204973531015157e-154,5.499618658327075e-116,2.708706988063056e-163
1.434805429902923e-20,0.0007926750507772021,0.0,0.0,0.0021560761379715997,0.7999999999999058,0.0999999999999818,0.09999999999999992,3.62922618250227e-55,3.863179876219134e-49,4.788798822253549e-45,1.206997315875397e-100,1.0994214347715729e-132,5.946199290918286e-14,6.837116186682515e-44,6.565799380638487e-38,1.2671004698570596e-62,1.8206059366770937e-14,8.645510389272758e-17,4.839789525057685e-47,4.48361802076373e-38,1.0040541513347368e-41,5.391442331711523e-63,2.3940723433651388e-81,4.302863886196706e-79,2.1508594582034536e-103,6.463260099072453e-14,2.9930578924792728e-18,7.485630002568937e-38,5.400002089955537e-59,2.3940717687770484e-81,1.597034686293248e-98,1.7377874981711426e-119,3.213883112170765e-119,5.300238490893394e-127,2.772765690802315e-80,8.707104411201248e-153,1.760042419060722e-114,5.218451322798931e-161
2.869649782449958e-20,0.0007926750507772021,0.0,0.0,0.0021560761378292058,0.7999999999998114,0.09999999999996359,0.09999999999999984,1.161405298353564e-53,7.726464550740501e-49,9.577727553560826e-45,3.862572778194383e-99,1.4073460565767363e-130,1.1892559886143124e-13,9.402098673704381e-43,5.252799593280751e-37,2.848671278608767e-61,3.6412612546001956e-14,1.7291249292274889e-16,3.8719541517892e-46,1.7934835653315679e-37,4.016298240459379e-41,2.156620809356193e-62,1.9153189521228915e-80,3.4423995381948766e-78,6.8830734614695196e-102,1.2926695529409377e-13,5.9861969066836795e-18,2.9943131228331594e-37,2.1623929156307143e-58,1.9153180327483456e-80,2.555342741399188e-97,1.112237907163781e-117,2.0569848904473652e-117,3.392370042793113e-125,2.218282694045093e-79,2.788191560990596e-151,5.632398864464263e-113,1.2261437738285631e-158
5.739338487544028e-20,0.0007926750507772021,0.0,0.0,0.002156076137544418,0.7999999999996227,0.09999999999992717,0.09999999999999967,3.716575203168523e-52,1.5453033899778278e-48,1.9155585031903197e-44,1.236052748244666e-97,1.8014584003216747e-128,2.3785281073448274e-13,1.442852087579445e-41,4.2022963288329535e-36,7.186059951036206e-60,7.282571868874473e-14,3.458270904672122e-16,3.097612325933628e-45,7.174006186496512e-37,1.6065355772208801e-40,8.626570994408198e-62,1.5322801470178607e-79,2.7539623859331574e-77,2.202636003760294e-100,2.585356638815468e-13,1.1972474717982525e-17,1.1977375949242982e-36,8.687230414595978e-58,1.5322786759917574e-79,4.088619612253546e-96,7.118497587031398e-116,1.316502691094224e-115,2.171186431169141e-123,1.774654138169182e-78,8.968178504202441e-150,1.802409732378273e-111,3.068723932236047e-156
1.147871589773217e-19,0.0007926750507772021,0.0,0.0,0.002156076136974842,0.7999999999992452,0.09999999999985433,0.09999999999999933,1.18931247213026e-50,3.090617259783399e-48,3.8311300240265906e-44,3.955418743634099e-96,2.305902262755424e-126,4.757072343548042e-13,2.2839701954009153e-40,3.3618479123712524e-35,1.9908155115267204e-58,1.4565193011135314e-13,6.916555634953247e-16,2.4781094483939405e-44,2.8696162280727132e-36,6.426174502043894e-40,3.450645960151333e-61,1.2258349981795756e-78,2.203186033508438e-76,7.048524221154994e-99,5.170730809793113e-13,2.394502947214041e-17,4.790976041959362e-36,3.5350235566488634e-57,1.2258326445165021e-78,6.541852937284292e-95,4.555897611641486e-114,8.425726626612207e-114,1.3895816286671323e-121,1.4197343915216514e-77,2.9869800925725456e-148,5.767778464890815e-110,7.811074943631202e-154
2.295747071810845e-19,0.0007926750507772021,0.0,0.0,0.0021560761358356906,0.7999999999984903,0.09999999999970866,0.09999999999999863,3.80578703642502e-49,6.181244999386604e-48,7.662273468397574e-44,1.2657437907741768e-94,2.951577682121705e-124,9.514160810923217e-13,3.644493825733626e-39,2.689463766717968e-34,5.876846031316588e-57,2.9130434950506167e-13,1.3833096213203483e-15,1.9824953709349267e-43,1.1478487366309447e-35,2.570475944216773e-39,1.38026193287963e-60,9.806737689657682e-78,1.7625537744621157e-75,2.2555452014546976e-97,1.034147914866274e-12,4.7890135506697415e-17,1.9163963257042215e-35,1.5101953344053645e-56,9.806700030882287e-78,1.0467028590385523e-93,2.915797447796857e-112,5.3925075336948915e-112,8.893394325456847e-120,1.1357918057884557e-76,1.2556857118431159e-146,1.8456998592530175e-108,1.996772720957483e-151
4.5914980358861e-19,0.0007926750507772021,0.0,0.0,0.002156076133557387,0.7999999999969803,0.0999999999994173,0.09999999999999724,1.217832938200756e-47,1.2362500478561272e-47,1.5324566800368124e-43,4.050407324656991e-93,3.7780341671494494e-122,1.9028337725548546e-12,5.827160404514703e-38,2.1515349344085468e-33,1.8017148879631557e-55,5.826091744864457e-13,2.7666061841420894e-15,1.5859993851045154e-42,4.5913953949462535e-35,1.0281913701701996e-38,5.5210560031335e-60,7.845435924341456e-77,1.4100429902429243e-74,7.217793104300705e-96,2.068297581405933e-12,9.578033368078054e-17,7.665603332324299e-35,7.579708156989102e-56,7.845375670171423e-77,1.674734371932525e-92,1.8661228983314562e-110,3.4512279978501453e-110,5.691796017849921e-118,9.086351926098993e-76,1.1694226367749472e-144,5.906256616312069e-107,5.109912404951943e-149
9.182999964036613e-19,0.0007926750507772021,0.0,0.0,0.0021560761290007804,0.7999999999939607,0.0999999999988346,0.09999999999999448,3.896927209043797e-46,2.472501143678362e-47,3.0649256556000195e-43,1.2961420696538225e-91,5.033718806336733e-120,3.805669147429912e-12,9.321553574979437e-37,1.7211650812360596e-32,5.521532615265717e-54,1.1652187692250875e-12,5.533153099244252e-15,1.268800685137368e-41,1.836555013765321e-34,4.112765576068614e-38,2.208427821312905e-59,6.276403354079707e-76,1.1280336965640717e-73,2.3097146884880994e-94,4.136596909548186e-12,1.9156067444885494e-16,3.066249908153607e-34,5.4941547001093874e-55,6.276306947187398e-76,2.6795978289737163e-91,1.1943292925661772e-108,2.2088055919106133e-108,4.8132675055013715e-116,7.269105328193562e-75,3.0580597843290756e-142,1.890004762291826e-105,1.726663137327204e-146
1.8366003820337638e-18,0.0007926750507772021,0.0,0.0,0.0021560761198875676,0.7999999999879213,0.09999999999766919,0.09999999999998894,1.246925440747903e-44,4.945003335272039e-47,6.1300285527559385e-43,4.147720591919397e-90,6.447455808438937e-118,7.611339864979995e-12,1.491277982131212e-35,1.3768293308614626e-31,1.765132668056273e-52,2.3304377378059076e-12,1.1066062093456985e-14,1.0150409262103009e-40,7.3461878956443e-34,1.6451047378436365e-37,8.833842701216074e-59,5.021202619971826e-75,9.024417733689549e-73,7.391204558769137e-93,8.273195546084435e-12,3.831211336648938e-16,1.2265056537583199e-33,6.137284014201546e-54,5.021048366752983e-75,4.287422781937492e-90,7.643826366690316e-107,1.4136575671676236e-106,3.0922009192118306e-114,5.8154249707920786e-74,7.655000774939492e-140,6.048018926760677e-104,4.441091760375761e-144
3.673201153293968e-18,0.0007926750507772021,0.0,0.0,0.0021560761016611437,0.7999999999758424,0.09999999999533837,0.09999999999997788,3.9895717469177986e-43,9.89000771825622e-47,1.226287345787208e-42,1.3273113652238246e-88,8.252845308850841e-116,1.5222681171280047e-11,2.3856726410407282e-34,1.1012979363449509e-30,5.652604827375316e-51,4.660874791382022e-12,2.2131140787304567e-14,8.120327455907143e-40,2.9384480298924903e-33,6.5804038729624905e-37,3.5339492641866946e-58,4.017087042806266e-74,7.220870992927699e-72,2.365258120542811e-91,1.6546392740163918e-11,7.662411628185889e-16,4.9060657995620114e-33,8.758272013338286e-53,4.01684020844748e-74,6.860083061680755e-89,4.892195560000324e-105,9.047679710107633e-105,1.9791292721697353e-112,4.6532738109312866e-73,1.9530519244199842e-137,1.935366301987597e-102,1.1369893552461976e-141
5.509801924554172e-18,0.0007926750507772021,0.0,0.0,0.0021560760834347216,0.7999999999637635,0.09999999999300756,0.09999999999996682,1.9085761888147002e-42,1.4835012101037229e-46,1.8401750579757637e-42,6.350171148794923e-88,5.4440622588394075e-115,2.2834022348780003e-11,9.02485130267512e-34,3.2692051790962184e-30,2.7101833100317917e-50,6.991310961372944e-12,3.31954802359606e-14,2.410722054190654e-39,6.244161854915067e-33,1.3983335203977162e-36,7.51089351728879e-58,1.1925937963397846e-73,2.144134704275174e-71,1.1315953640570948e-90,2.4819589855250386e-11,1.1493603026959629e-15,1.0425461879714026e-32,3.279383567797692e-52,1.1924996087797556e-73,2.5953463408813313e-88,2.777671729915294e-104,5.1370563263122185e-104,9.954589754623036e-112,1.381735113921674e-72,1.366605434323115e-136,9.259139997620528e-102,7.957135741674761e-141
9.18300346707458e-18,0.0007926750507772021,0.0,0.0,0.0021560760469818852,0.7999999999396057,0.09999999998834593,0.09999999999994469,2.877199247970787e-41,2.4725020865786556e-46,3.0750004921221046e-42,9.576284122738912e-87,2.993669930057525e-113,3.805670418857964e-11,7.120645103233817e-33,1.530946888256072e-29,4.085002749220038e-49,1.1652179767016635e-11,5.5321202547528156e-14,1.129232530248564e-38,1.7262982975625359e-32,3.865964199799807e-36,2.0793129282104172e-57,5.586699714606724e-73,1.0065686357062123e-70,1.7064860865514535e-89,4.136598376945134e-11,1.9155950253618555e-15,2.882382039972949e-32,2.6556904949309808e-51,5.585921037909858e-73,2.048391506023966e-87,7.467590226894173e-103,1.3810642630773347e-102,3.282930737268266e-110,6.486761128323219e-72,1.6263139266292867e-134,1.3962226470826437e-100,9.472534020900296e-139
1.248888485534295e-17,0.0007926750507772021,0.0,0.0,0.002156076014174338,0.7999999999178637,0.09999999998415045,0.09999999999992479,1.049483309087395e-40,3.3626028753404496e-46,4.197700112945393e-42,3.4935864450336825e-86,1.6143164498104352e-112,5.175711742824315e-11,1.9980427524201583e-32,3.532276242877064e-29,1.4906030423951897e-48,1.5846958837214178e-11,7.523196471097909e-14,2.60581800857793e-38,3.073991773533556e-32,6.88411701201784e-36,3.70897802940596e-57,1.2892364200073738e-72,2.3285047987035662e-70,6.2255427910556775e-89,5.625773803700389e-11,2.6052034025122877e-15,5.132730651775592e-32,7.721781451888493e-51,1.2890081978346921e-72,5.74862648891913e-87,3.242609025334987e-102,5.9969164182126176e-102,1.5322396805179355e-109,1.5006101931690314e-71,1.0626654311195152e-133,5.093493891098964e-100,6.189709667642949e-138
1.579476624361132e-17,0.0007926750507772021,0.0,0.0,0.002156075981366797,0.7999999998961218,0.099999999979955,0.09999999999990487,2.8138101993686287e-40,4.25270366403276e-46,5.3389632181988546e-42,9.367976060853894e-86,5.565632425657731e-112,6.545753022741398e-11,4.5740383754352427e-32,6.800134165773076e-29,4.0006591437805663e-48,2.0041734885580105e-11,9.514019965665372e-14,5.017343726416764e-38,4.7984909259530737e-32,1.074617252961976e-35,5.803639173321084e-57,2.482430637180562e-72,4.496955795850643e-70,1.669365757574729e-88,7.114949203440256e-11,3.294808738401899e-15,8.012364258170838e-32,1.7641961339928707e-50,2.481907663118998e-72,1.3162211442202765e-86,9.818836827255793e-102,1.8159063677105063e-101,4.492353491576463e-109,2.8981176354704603e-71,4.0678721623310964e-133,1.3657763547733835e-99,2.369475438326022e-137
1.9100647631879688e-17,0.0007926750507772021,0.0,0.0,0.002156075948559263,0.7999999998743799,0.09999999997575953,0.09999999999988496,6.463962999767012e-40,5.1428044526594346e-46,6.50813230471977e-42,2.1523440523512562e-85,1.6493938412436794e-111,7.915794261049287e-11,8.918568809699651e-32,1.1560186220211555e-28,9.195541690908857e-48,2.4236508079507646e-11,1.150460476587148e-13,8.530715961264281e-38,6.878912676262878e-32,1.5405377567033252e-35,8.348620979219587e-57,4.220891721038021e-72,7.679347459285278e-70,3.8354596929578746e-88,8.604124577661229e-11,3.9844112015100606e-15,1.1486447088019236e-31,3.485664744062992e-50,4.2198539271962264e-72,2.5667846475920594e-86,2.549130655576438e-101,4.714389973621478e-101,1.2097707113406353e-108,4.9491178960355305e-71,1.3404418128050824e-132,3.1378625528078386e-99,7.808003501703332e-137
2.5712410408416427e-17,0.0007926750507772021,0.0,0.0,0.002156075882944207,0.799999999830896,0.09999999996736862,0.09999999999984517,2.3302288130906964e-39,6.923006029763105e-46,8.954087793018579e-42,7.761490047475274e-85,9.91889014362571e-111,1.0655876642776087e-10,2.367370172908147e-31,2.5553297350498427e-28,3.316904219908602e-47,3.2626047957873806e-11,1.5485230109452384e-13,1.8861493828171105e-37,1.1851401428506697e-31,2.6541655076522167e-35,1.4527383180106554e-56,9.333082105980314e-72,1.721062542145949e-69,1.3830912476959194e-87,1.158247526790782e-10,5.363609576434896e-15,1.9790325973456517e-31,9.741008010269883e-50,9.330143873222543e-72,6.81506858056673e-86,1.1275894820801975e-100,2.0853762579372775e-100,5.9425801784643806e-108,1.109199036183913e-70,1.12539099280337e-131,1.1314604349889806e-98,6.555439361212895e-136
3.2324173184953165e-17,0.0007926750507772021,0.0,0.0,0.0021560758173291726,0.7999999997874121,0.09999999995897772,0.09999999999980538,6.21694117303085e-39,8.70320760662416e-46,1.1622190967745156e-41,2.0711857310720016e-84,3.558394713461449e-110,1.3395958870698436e-10,5.134204558165591e-31,4.78624465754729e-28,8.856074692916389e-47,4.101557728508959e-11,1.9464973378725294e-13,3.5336743778226786e-37,1.8139438220073828e-31,4.062447086898017e-35,2.2548554331174447e-56,1.7486557250973834e-71,3.2787120420761364e-69,3.6908362155861455e-87,1.4560825863826225e-10,6.742797332488936e-15,3.029174761553674e-31,2.180142709663144e-49,1.7479905382699887e-71,1.4783548683891717e-85,3.3931079491161514e-100,6.275250761643251e-100,1.8954028967980816e-107,2.1131229105518094e-70,4.630795100525641e-131,3.0192042251516273e-98,2.6975129901586284e-135
3.8935935961489903e-17,0.0007926750507772021,0.0,0.0,0.0021560757517141613,0.7999999997439282,0.09999999995058681,0.09999999999976558,1.4362366312817048e-38,1.0483409183226145e-45,1.4642437269649704e-41,4.7859666119060995e-84,1.0761327745276504e-109,1.6136040934384184e-10,9.920596068292344e-31,8.098268759372411e-28,2.0475478519596755e-46,4.940509534550749e-11,2.344377493940034e-13,5.980407227390161e-37,2.583218232577068e-31,5.785364016785007e-35,3.2762350274465003e-56,2.959641538672268e-71,5.679609957706889e-69,8.528553775858056e-87,1.7539176359018408e-10,8.121973749499552e-15,4.313991581459361e-31,4.3063157001965084e-49,2.9583095036608474e-71,2.8572479232748294e-85,8.783763663767606e-100,1.6244788092362575e-99,5.145656601703443e-107,3.6605698051786914e-70,1.5933453807653175e-130,6.976234643074327e-98,9.281655727962979e-135
5.215946151456338e-17,0.0007926750507772021,0.0,0.0,0.0021560756204842112,0.7999999996569603,0.09999999993380504,0.09999999999968603,6.441072951420313e-38,1.4043812335638308e-45,2.2664872364164026e-41,2.1481545552625864e-83,1.029208535551278e-108,2.1616204559791638e-10,3.119973787850066e-30,1.9246533812102254e-27,9.210887541592888e-46,6.618409703115858e-11,3.1398501120359776e-13,1.4222139143629763e-36,4.551048854948777e-31,1.019280655905691e-34,6.2344459074822165e-56,7.0397775279557676e-71,1.4956627850790006e-68,3.8279940264647326e-86,2.349587704154845e-10,1.0880291927966215e-14,7.600967511123844e-31,1.3737042778080206e-48,7.035233434365718e-71,8.992408873459904e-85,5.4362794423371665e-99,1.0053914340830686e-98,3.2039258379430143e-106,9.640189665932382e-70,2.3534885188341694e-129,3.1306338303144456e-97,1.3711200421084543e-133
6.538298706763686e-17,0.0007926750507772021,0.0,0.0,0.0021560754892543553,0.7999999995699925,0.09999999991702334,0.09999999999960653,1.930396915486526e-37,1.760421548699802e-45,3.449899699059516e-41,6.44222143418055e-83,4.5657861188600765e-108,2.7096367518000473e-10,7.49111667172141e-30,3.7565265501926266e-27,2.7672642754146435e-45,8.296305294644136e-11,3.9349404531884354e-13,2.7775275498207344e-36,7.089427150970418e-31,1.5878371440384433e-34,1.0808465710913203e-55,1.3751392112187542e-70,3.312722081189505e-68,1.1479986417706974e-85,2.9452577314885836e-10,1.3638564043572059e-14,1.1841508095460478e-30,3.312671524907683e-48,1.3739555485637756e-70,2.1605103764784204e-84,1.9674520158431174e-98,3.638627158744634e-98,1.173793735695296e-105,2.1352809607117127e-69,1.240333050309319e-128,9.38709077185367e-97,7.226482687227475e-133
9.18300381737838e-17,0.0007926750507772021,0.0,0.0,0.002156075226794929,0.7999999993960569,0.09999999988346005,0.09999999999944763,1.1361196112856681e-36,2.472502178655802e-45,8.119172611663495e-41,3.799670507725786e-82,6.127045288617501e-107,3.805669143149378e-10,3.010859369655781e-29,1.0489977924617703e-26,1.6402184286647416e-44,1.165208273752131e-10,5.523974490644075e-13,7.767167334476099e-36,1.387861721644579e-30,3.1086214726588833e-34,3.014182903121915e-55,3.848723278492191e-70,1.4263275962559716e-67,6.770981995588613e-85,4.13659766331676e-10,1.9154969998254646e-14,2.31859008858303e-30,1.3206331253088889e-47,3.8421922341249014e-70,8.700755911777571e-84,1.7252955392368592e-97,3.190780327696827e-97,1.0007761988784236e-104,9.19455603208357e-69,2.5228325420636474e-127,5.532388019046268e-96,1.4702083166814488e-131
1.447241403860777e-16,0.0007926750507772021,0.0,0.0,0.0021560747018772135,0.7999999990481859,0.09999999981633402,0.09999999999913028,1.2630713873830961e-35,3.896663437304002e-45,3.802253385185149e-40,4.25930632741018e-81,2.0156584477353624e-105,5.997733124650445e-10,2.0308819115788943e-28,4.207764802762319e-26,1.8543720091163346e-43,1.8363582660936362e-10,8.697461902890569e-13,3.125805964017978e-35,3.4304749616458615e-30,7.6848013685471734e-34,1.9126496131174356e-54,1.5573678741019609e-69,1.6640557490875101e-66,7.590048650680909e-84,6.519277035598637e-10,3.018722880652314e-14,5.733294675758697e-30,8.672766298856803e-47,1.546283281032304e-69,5.914736780738718e-83,3.360152999162538e-96,6.214303437229953e-96,1.8189680265213008e-103,1.072959778941645e-67,1.3812784930553535e-125,6.170533863212121e-95,8.053983470462419e-130
1.976182425983716e-16,0.0007926750507772021,0.0,0.0,0.0021560741769610136,0.7999999987003147,0.09999999974920873,0.09999999999881355,5.39566991191906e-35,5.320824694267133e-45,1.1687510353560471e-39,1.8334278557483594e-80,1.3102038861861896e-104,8.189796037860754e-10,6.720329967495544e-28,1.0548006669930964e-25,7.994622375120916e-43,2.5075009299741786e-10,1.186484963002917e-12,7.857442544958776e-35,6.385851846604577e-30,1.4307013315839863e-33,7.188650462760404e-54,3.9506492874259144e-69,8.079620494424589e-66,3.2671529543710715e-83,8.901955752697569e-10,4.12187501598697e-14,1.0676416369119091e-29,2.8815534708391844e-46,3.88709412228952e-69,1.974023036090013e-82,1.7999732161614554e-95,3.328889988340689e-95,1.0082425929158222e-102,5.210266435268753e-67,1.0829946074961084e-124,2.641192927603874e-94,6.315854873654711e-129
3.034064470229594e-16,0.0007926750507772021,0.0,0.0,0.0021560731271331557,0.799999998004573,0.09999999961496034,0.0999999999981819,4.9928605765608675e-34,8.169147203138737e-45,6.448996351520186e-39,1.8430921648092824e-79,3.4518695185669045e-103,1.257391865937369e-09,3.882564255208295e-27,3.842556634244743e-25,7.622749044198853e-42,3.849764272396395e-10,1.8181385934477105e-12,2.883307931338839e-34,1.5032724484194405e-29,3.368833510177082e-33,6.165335251717588e-53,1.5758281607049909e-68,1.1596453798639184e-64,3.28437038607557e-82,1.3667311221323055e-09,6.32795807181219e-14,2.5152544238721348e-29,1.6588251692605023e-45,1.4268954881237764e-68,1.2290930771998014e-81,2.976143628350399e-94,5.504112137489151e-94,1.6330419594984828e-101,7.481619478173503e-66,5.2171426888697484e-123,2.461876200909514e-93,3.0454666776513564e-127
3.9861583100508844e-16,0.0007926750507772021,0.0,0.0,0.0021560721822932566,0.7999999973784059,0.09999999949413929,0.0999999999976155,1.7608555299491452e-33,1.0732637455361868e-44,1.8103757554405418e-38,7.120942022212588e-79,1.846535153533813e-102,1.6519625365154583e-09,1.0860929055395375e-26,8.515792939875867e-25,2.7275777650030585e-41,5.057776217611768e-10,2.3845523145275777e-12,6.4265198670479095e-34,2.593234402286056e-29,5.812656672721664e-33,2.1513202354865124e-52,3.958191586600887e-68,5.000032092482941e-64,1.2689424368139403e-81,1.7956128902340642e-09,8.313180657018813e-14,4.341710783987874e-29,4.6965467286331663e-45,3.18219259266599e-68,3.740906558752358e-81,1.374463104744953e-93,2.5419468316444824e-93,7.971241208478082e-101,3.226414339317507e-65,3.6112838990455436e-122,8.721719492881902e-93,2.108444146485789e-126
4.938252149872174e-16,0.0007926750507772021,0.0,0.0,0.002156071237458251,0.7999999967522391,0.09999999937332062,0.09999999999705105,4.783315294199772e-33,1.3296127702129001e-44,4.1229499553021245e-38,2.1648841121658965e-78,6.942842562819673e-102,2.0465328609664128e-09,2.4511892803422786e-26,1.5899624455491494e-24,7.530016489372443e-41,6.26576441942525e-10,2.9490080077908117e-12,1.2072685974286535e-33,3.978261462802087e-29,8.91900998426021e-33,5.832241444373534e-52,8.8309987840605e-68,1.593449428978058e-63,3.857788748853591e-81,2.2244944460554236e-09,1.029816437960524e-13,6.664772738679589e-29,1.0732849147044051e-44,5.983706981407741e-68,9.594616693803577e-81,4.7263473403821696e-93,8.740957347356772e-93,2.888722879780422e-100,1.0284545853496911e-64,1.6563553728122674e-121,2.3795751277002885e-92,9.67368679031189e-126
5.890345989693465e-16,0.0007926750507772021,0.0,0.0,0.0021560702926281317,0.7999999961260729,0.09999999925250432,0.09999999999648855,1.0975968980868586e-32,1.585961794344327e-44,8.142630000160044e-38,5.833624572811033e-78,2.1791115986667884e-101,2.44110283929195e-09,4.7871930580168855e-26,2.6552841403188046e-24,1.7539919869013681e-40,7.473728878264887e-10,3.5115121172826164e-12,2.0293216869202984e-33,5.658114834998774e-29,1.2687753503622194e-32,1.3406477546498852e-51,1.875662444814182e-67,4.247426145192171e-63,1.0395404718231267e-80,2.653375789597241e-09,1.2282909266752168e-13,9.48493240811e-29,2.1232135407029096e-44,1.0074216734569523e-67,2.2171790945981688e-80,1.4054304583300746e-92,2.5992180390228286e-92,9.168638654114004e-100,2.7419242081813074e-64,6.511970876298009e-121,5.4871590394141503e-92,3.803872455298029e-125
6.842439829514755e-16,0.0007926750507772021,0.0,0.0,0.0021560693478028916,0.7999999954999069,0.09999999913169041,0.09999999999592799,2.2344272235488034e-32,1.842310817930914e-44,1.456300368052872e-37,1.4627428224861737e-77,5.983733174906852e-101,2.835672471493935e-09,8.466794892671015e-26,4.103605925055316e-24,3.6240124060322673e-40,8.681669594582087e-10,4.072071338129488e-12,3.157950760357894e-33,7.63254575561029e-29,1.7118741256245823e-32,2.739000875241597e-51,3.864622640972492e-67,9.900066603455538e-63,2.6065734053345916e-80,3.0822569208604564e-09,1.4267415346839222e-13,1.2802702520078026e-28,3.8008452639396383e-44,1.5716041821162664e-67,4.8236405141645126e-80,3.775709269238315e-92,6.982836592076874e-92,2.671128324429458e-99,6.392165700660691e-64,2.298204708450657e-120,1.1229958687787164e-91,1.3426130956525658e-124
