Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(318),SX(259),SX(262),SX(450),C2HOX(465),C2H6O(236),SX(357),SX(497),OCCO(227),SX(387),SX(190),SX(577),SX(213),SX(496),S(309),SX(390),C2H4O3(79),SX(386),SX(747),SX(616),S(233),SX(1122),SX(1168),SX(1172),SX(217),SX(993),SX(1423),S(257)
0.007272050994513248,0.0005476130450981914,0.0915567593028733,0.0,0.0004109921647475807,0.45035054849376077,5.285543161548811e-09,0.45689962848580584,5.617326351939014e-08,7.009381048093726e-13,9.333405282302868e-07,3.890320528455907e-08,4.545784844240511e-16,1.926412872098032e-05,2.8717334565674584e-11,6.599992374188512e-18,4.135444841917375e-12,2.8732004304067083e-11,2.773348346706168e-10,9.419935610107793e-12,6.198908197821084e-23,1.127539027122423e-14,1.8274794490154987e-13,4.1392412717331755e-18,1.0257430537505046e-24,2.7631188491988727e-11,0.0011813684526534491,7.18606551281629e-13,2.720872956877515e-12,1.7596276491046218e-22,5.9072083232395986e-09,6.595183717449558e-11,8.087468546696354e-19,3.627470899657878e-12,1.562141495816652e-25,3.8859936266735607e-25,1.0022941651168326e-19,1.2868912778277062e-21,5.590018176129299e-21,4.52925668574868e-27,1.6189317773143637e-25,1.392485360578361e-21,4.4831786472852457e-14,1.0555732384443253e-27,9.98508028870323e-25,1.3102820186726467e-17,2.4674360685940328e-18,3.405571260897705e-25,8.787568021894772e-28,4.4183057597579415e-17,2.0668136053540633e-25,6.874343267545909e-27,1.573532626191956e-26,1.7228439391982774e-28,2.6552677456698205e-26,1.0071431351340182e-25,1.1609637138591396e-32,1.6658189026114692e-16,3.213828767861426e-19,3.7747852642477715e-34,2.3614444469180295e-21,8.193374532224457e-13,9.877514123735528e-15,1.7062248759355547e-24,2.869295070467563e-33,1.488803113956888e-29,2.481458706078911e-27,1.2848166678174521e-17,8.99229317573501e-17
0.007367108477574901,0.0005476130450981914,0.0915567593028733,0.0,0.00041099217286914174,0.4503505349238622,5.44512608472107e-09,0.45689961725070527,5.7600525983940846e-08,7.101069116306243e-13,9.433348289058499e-07,3.979581313350447e-08,4.677369360215142e-16,1.9264128811447515e-05,2.8924670847706114e-11,6.677243495748972e-18,4.2405038418105e-12,2.959943203826632e-11,2.7733483332003417e-10,9.515679504284705e-12,6.198976114369918e-23,1.1381707787598199e-14,1.858334421755556e-13,4.21150374583018e-18,1.0367433136595407e-24,2.8265155787649245e-11,0.001181368440401486,7.263014741113172e-13,2.783300723055907e-12,1.810926232190981e-22,6.091974837326501e-09,6.800803950012828e-11,8.174819131720426e-19,3.666846047638827e-12,1.6308110809318838e-25,3.998475248964469e-25,1.0315985076144969e-19,1.2999706181005046e-21,5.6468325010354146e-21,4.660437862127935e-27,1.6657942028909946e-25,1.4330102480783553e-21,4.531821989323793e-14,1.0865513044508162e-27,1.041031077187732e-24,1.366119339579043e-17,2.5945225918987858e-18,3.5808616711162088e-25,9.240176183070357e-28,4.6262091735320323e-17,2.1640518689201347e-25,7.244250598250953e-27,1.6475752493832768e-26,1.7921284983547932e-28,2.7809266798200715e-26,1.0609843884659642e-25,1.2230281595652582e-32,1.720544479556674e-16,3.319411421448499e-19,3.976583104176454e-34,2.4564926398582505e-21,8.523325157397476e-13,1.0275083489343016e-14,1.774900463385972e-24,3.015120815974982e-33,1.5487273325930982e-29,2.5800696932129496e-27,1.3527529428291074e-17,9.455013737590776e-17
0.0074621659606365544,0.0005476130450981914,0.0915567593028733,0.0,0.00041099218096751403,0.4503505213663474,5.6074570024805255e-09,0.45689960605218205,5.9044368293579906e-08,7.1926999117379e-13,9.532793786229153e-07,4.069541856590922e-08,4.810780330586642e-16,1.9264128901092583e-05,2.9131816587779145e-11,6.754268962606774e-18,4.346783075540932e-12,3.048179573891287e-11,2.773348319761153e-10,9.610823692697818e-12,6.199043692236398e-23,1.1487496069396597e-14,1.889307054106335e-13,4.284078003820439e-18,1.0476888154256567e-24,2.8904092940263106e-11,0.001181368428115354,7.339580924638433e-13,2.846217883367386e-12,1.8630546135376933e-22,6.280110827394533e-09,7.010161489405052e-11,8.26173490103167e-19,3.706025190272739e-12,1.7016691059840852e-25,4.112518086636053e-25,1.0613598426183639e-19,1.312968010288316e-21,5.7032908602086646e-21,4.793444513377783e-27,1.713307102095604e-25,1.4741586425917976e-21,4.580223192052095e-14,1.1180172398854157e-27,1.084784321849423e-24,1.4235731210253274e-17,2.726274031274292e-18,3.7625984331532182e-25,9.709398064417256e-28,4.840612814030356e-17,2.2643298236630744e-25,7.628722070804952e-27,1.723932862140187e-26,1.8631844275648692e-28,2.9105594595045073e-26,1.1168497924315688e-25,1.2874259077411296e-32,1.776231293438842e-16,3.4268486403170396e-19,4.185967500683272e-34,2.5540955746872886e-21,8.862149060070264e-13,1.068333892113057e-14,1.8454219535958045e-24,3.166264692079354e-33,1.610262222992804e-29,2.6812791348335944e-27,1.4233685297269658e-17,9.935156209817108e-17
0.007557223443698208,0.0005476130450981914,0.0915567593028733,0.0,0.00041099218904268385,0.4503505078211721,5.772547531843794e-09,0.4568995948900538,6.05047418756494e-08,7.284271700105782e-13,9.631744250175112e-07,4.160192740217581e-08,4.946008957104015e-16,1.9264128989913894e-05,2.9338769877296674e-11,6.831069054422509e-18,4.454278968287119e-12,3.137915854054795e-11,2.77334830638741e-10,9.705371856394174e-12,6.199110933103702e-23,1.1592757750845802e-14,1.9203953586888954e-13,4.356959021293298e-18,1.0585798316052173e-24,2.9547933061201006e-11,0.0011813684157948956,7.415765969979677e-13,2.9096178511761925e-12,1.9160154757291308e-22,6.471633092029208e-09,7.223274871813464e-11,8.348218018850013e-19,3.745009303160844e-12,1.774758436562848e-25,4.228114617647494e-25,1.0915789291421121e-19,1.325883957303122e-21,5.7593954381866845e-21,4.92826805502145e-27,1.7614673415570455e-25,1.5159311557753766e-21,4.628383460684637e-14,1.1499719392948316e-27,1.1297866265188637e-24,1.482668167200899e-17,2.862791074820281e-18,3.95092186317431e-25,1.019559225878937e-27,5.061608734979756e-17,2.3676905057311615e-25,8.02811718170438e-27,1.8026382485447494e-26,1.936028568624737e-28,3.0442246163276984e-26,1.1747811142757846e-25,1.3542051049515306e-32,1.8328787044060357e-16,3.536139190490922e-19,4.403094998696615e-34,2.6542867497597914e-21,9.209962668444993e-13,1.1102420539816807e-14,1.9178135511143898e-24,3.3228403832021766e-33,1.6734289049976438e-29,2.7851197769169173e-27,1.4967334038890988e-17,1.0433132549518349e-16
0.007652280926759861,0.0005476130450981914,0.0915567593028733,0.0,0.0004109921970946379,0.45035049428829205,5.9404091000735706e-09,0.45689958376413947,6.198159822290076e-08,7.375782732591943e-13,9.730202144930512e-07,4.251524623997287e-08,5.083046236751693e-16,1.926412907790991e-05,2.954552917046244e-11,6.9076440891084046e-18,4.5629879500473506e-12,3.2291582546651447e-11,2.773348293077921e-10,9.799327589084879e-12,6.199177838646622e-23,1.1697495453060493e-14,1.9515973592983277e-13,4.430141804581979e-18,1.0694166333979834e-24,3.0196609813855305e-11,0.0011813684034399548,7.491571774234501e-13,2.973494094205395e-12,1.9698114526478137e-22,6.666558172099765e-09,7.440162348427208e-11,8.434270638624057e-19,3.783799357048677e-12,1.8501221498898725e-25,4.345257145104436e-25,1.1222562776419209e-19,1.3387189501319819e-21,5.815148367707908e-21,5.0648997000085234e-27,1.8102717149789993e-25,1.5583281334835368e-21,4.676303994437437e-14,1.1824160655179544e-27,1.1760568739819513e-24,1.5434293080644874e-17,3.004174885364194e-18,4.145972987940907e-25,1.0699119049759711e-27,5.289288009486273e-17,2.4741764927533766e-25,8.44279846824688e-27,1.8837238434430793e-26,2.0106775239221476e-28,3.1819801591687967e-26,1.234820060582749e-25,1.423413827841352e-32,1.8904859022667932e-16,3.6472815093409136e-19,4.6281219158057764e-34,2.757099534922375e-21,9.566881964543067e-13,1.1532467928631429e-14,1.9920993676493644e-24,3.4849622140295925e-33,1.7382484174343207e-29,2.8916242239685966e-27,1.5729184090577246e-17,1.0949358125650883e-16
0.007747338409821514,0.0005476130450981914,0.0915567593028733,0.0,0.00041099220512336214,0.45035048076766304,6.111052945478138e-09,0.4568995726742588,6.347488889332037e-08,7.467231209809805e-13,9.828169922264726e-07,4.3435282449511215e-08,5.221882965421606e-16,1.9264129165079017e-05,2.975209408511907e-11,6.983994375770696e-18,4.672906455618655e-12,3.321912883371373e-11,2.773348279831484e-10,9.892694449619102e-12,6.199244410531614e-23,1.1801711784107918e-14,1.982911095317975e-13,4.503621399959465e-18,1.0801994906538492e-24,3.085005741028841e-11,0.001181368391050379,7.567000225057374e-13,3.037840134206339e-12,2.0244451299321946e-22,6.864902352985533e-09,7.660841887979554e-11,8.519894903087815e-19,3.822396317850063e-12,1.9278039876465093e-25,4.463937802305974e-25,1.153392315843592e-19,1.3514734749724838e-21,5.870551760709624e-21,5.203330463868488e-27,1.8597169444478468e-25,1.601350050212087e-21,4.7239859865576583e-14,1.2153502767597242e-27,1.2236139647434308e-24,1.605881396895663e-17,3.1505270822379754e-18,4.347893520958016e-25,1.1220340346720087e-27,5.5237407100283714e-17,2.5838298952596775e-25,8.873131457434469e-27,1.9672217253199707e-26,2.0871481973641113e-28,3.323883561698642e-26,1.2970082762594512e-25,1.4951000819639031e-32,1.9490519102834574e-16,3.760273712903123e-19,4.861204338450562e-34,2.8625671683860466e-21,9.933022471317374e-13,1.1973620120304495e-14,2.068303419823188e-24,3.6527474059936036e-33,1.8047417161538464e-29,3.0008249363716555e-27,1.6519952533333787e-17,1.1484251653057307e-16
0.007842395892883167,0.0005476130450981914,0.0915567593028733,0.0,0.00041099221312884416,0.4503504672592411,6.284490120026097e-09,0.45689956162023254,6.498456551178532e-08,7.558615438351513e-13,9.92565002174345e-07,4.4361944167071365e-08,5.362509735310983e-16,1.9264129251419694e-05,2.995846426055721e-11,7.060120207438447e-18,4.784030924718125e-12,3.416185746535813e-11,2.773348266646936e-10,9.985476044723118e-12,6.199310650416874e-23,1.1905409339075308e-14,2.0143346297217863e-13,4.5773929095584095e-18,1.0909286718794782e-24,3.150821060664911e-11,0.0011813683786260174,7.642053200707491e-13,3.1026495465065974e-12,2.0799190454157655e-22,7.066681666683589e-09,7.885331179284747e-11,8.605092944306785e-19,3.8608011466710735e-12,2.0078475397528672e-25,4.584148546300023e-25,1.1849876938485652e-19,1.3641480245969318e-21,5.925607757685235e-21,5.343551158757344e-27,1.9097996795057719e-25,1.6449973810174245e-21,4.7714306243533144e-14,1.2487753599338921e-27,1.2724768147947078e-24,1.6700493070015485e-17,3.3019497229837486e-18,4.5568258368766e-25,1.1759619619727285e-27,5.765055889096575e-17,2.696692345927521e-25,9.319484579476831e-27,2.0531636094041572e-26,2.165456592658757e-28,3.4699917502579404e-26,1.3613873247970503e-25,1.5693117790276816e-32,2.0085755889784113e-16,3.8751136032256098e-19,5.102498047942418e-34,2.9707227518109525e-21,1.0308499239922611e-12,1.242601557634651e-14,2.1464496255853153e-24,3.826311093493786e-33,1.8729296709078343e-29,3.112754225991842e-27,1.734036505114435e-17,1.2038235126496148e-16
0.007937453375944821,0.0005476130450981914,0.0915567593028733,0.0,0.00041099222111107406,0.45035045376298233,6.460731491491735e-09,0.4568995506018819,6.651057977125847e-08,7.649933742725263e-13,1.0022644870789532e-06,4.529514028922271e-08,5.504916927235368e-16,1.9264129336930533e-05,3.016463871163764e-11,7.136021920314416e-18,4.896357802080657e-12,3.5119827504388e-11,2.7733482535231225e-10,1.0077675898987272e-11,6.199376559952342e-23,1.2008590700133515e-14,2.0458660368369939e-13,4.65145146639446e-18,1.1016044442450965e-24,3.2171004699051985e-11,0.0011813683661667201,7.716732570095289e-13,3.167915959605377e-12,2.13623568948581e-22,7.2719118939475e-09,8.113647633335266e-11,8.689866883733958e-19,3.899014799834025e-12,2.090296498297662e-25,4.705881153052812e-25,1.2170429510616683e-19,1.376743080571708e-21,5.980318450451194e-21,5.4855523871073485e-27,1.960516494413166e-25,1.6892704223034695e-21,4.8186390892228746e-14,1.282691978774789e-27,1.322664355525265e-24,1.7359579322776492e-17,3.458545285787867e-18,4.7729129466398005e-25,1.2317321836943581e-27,6.013321561118219e-17,2.812804991829235e-25,9.782229101861838e-27,2.1415808412308492e-26,2.24561830235242e-28,3.620361092507496e-26,1.4279986637220394e-25,1.6460967085981185e-32,2.0690556397291918e-16,3.9917986753027447e-19,5.3521584284541885e-34,3.0815992471059465e-21,1.0693426836826628e-12,1.2889792173723903e-14,2.2265618019136465e-24,4.005768236001549e-33,1.942833063340418e-29,3.2274442534163694e-27,1.8191155889448758e-17,1.2611733754473556e-16
0.008032510859006475,0.0005476130450981914,0.0915567593028733,0.0,0.00041099222907003914,0.45035044027884313,6.639787744346165e-09,0.4568995396190297,6.80528834327258e-08,7.741184376080189e-13,1.0119156884743384e-06,4.62347804680861e-08,5.649094706376614e-16,1.926412942161002e-05,3.0370616494589675e-11,7.211699830570938e-18,5.00988353744297e-12,3.609309701727025e-11,2.7733482404588677e-10,1.0169297504553331e-11,6.199442140779765e-23,1.2111258436599284e-14,2.0775034062653046e-13,4.725792242700582e-18,1.1122270735911507e-24,3.283837552021328e-11,0.0011813683536723426,7.791040192828239e-13,3.233633054841738e-12,2.19339750552493e-22,7.480608566467926e-09,8.345808385765727e-11,8.774218832268528e-19,3.937038228901342e-12,2.1751953461957395e-25,4.829127217214797e-25,1.2495584173802152e-19,1.3892591199889577e-21,6.0346859113935674e-21,5.6293245400629e-27,2.011863886634412e-25,1.7341695594449858e-21,4.8656125566845995e-14,1.3171007059741314e-27,1.3741955329159528e-24,1.803632186058192e-17,3.620416651939358e-18,4.996298474068344e-25,1.2893813402163565e-27,6.268624685404388e-17,2.932208487831933e-25,1.0261739085995032e-26,2.2325043905680836e-26,2.3276494689207128e-28,3.7750473866569275e-26,1.4968836266400387e-25,1.7255025173986636e-32,2.1304906082528944e-16,4.1103261237962464e-19,5.610340399717874e-34,3.1952294738213546e-21,1.1087919331182178e-12,1.336508719408126e-14,2.3086636629597615e-24,4.1912376052563554e-33,2.0144725853642915e-29,3.344927025775288e-27,1.907306781258722e-17,1.320517589283722e-16
0.008127568342068129,0.0005476130450981914,0.0915567593028733,0.0,0.0004109922370057293,0.4503504268067797,6.821669381291288e-09,0.4568995286714989,6.96114283257625e-08,7.832365692270785e-13,1.021518846692316e-06,4.7180775105945745e-08,5.795033054227742e-16,1.9264129505456737e-05,3.057639669187582e-11,7.287154229670499e-18,5.1246045855854105e-12,3.7081723082388774e-11,2.773348227453038e-10,1.0260344418630778e-11,6.199507394532738e-23,1.2213415105002449e-14,2.1092448523594655e-13,4.800410468765907e-18,1.1227968244348047e-24,3.351025943564058e-11,0.0011813683411427422,7.864977919258219e-13,3.299794566018594e-12,2.2514068903722053e-22,7.692786968990353e-09,8.581830299441533e-11,8.858150890299475e-19,3.974872380699302e-12,2.262588340779322e-25,4.953878174047361e-25,1.2825346000602247e-19,1.4016966288659756e-21,6.088712251663971e-21,5.774857825071009e-27,2.0638382882145326e-25,1.779695105703249e-21,4.912352196406059e-14,1.3520021927074046e-27,1.4270893055058038e-24,1.873096997982698e-17,3.787667088250133e-18,5.227126631035693e-25,1.3489462092205192e-27,6.531051149837934e-17,3.054942986822885e-25,1.075839129646242e-26,2.3259648456077538e-26,2.4115652705983726e-28,3.934105851110705e-26,1.5680834123495747e-25,1.8075766967620983e-32,2.1928788881205608e-16,4.23069284981924e-19,5.877198376225466e-34,3.311646104422537e-21,1.1492090283938521e-12,1.3852037303768336e-14,2.392778816588187e-24,4.382835649217348e-33,2.08786883614944e-29,3.465234392504496e-27,1.998685206036864e-17,1.3818992978239814e-16
0.008222625825129783,0.0005476130450981914,0.0915567593028733,0.0,0.000410992244918137,0.45035041334674863,7.006386724497034e-09,0.45689951775911386,7.118616634881135e-08,7.923476097801094e-13,1.031074200868456e-06,4.813303535041846e-08,5.942721780261889e-16,1.926412958846939e-05,3.078197871153397e-11,7.362385465123327e-18,5.24051740636621e-12,3.8085761797284835e-11,2.773348214504517e-10,1.0350820113424823e-11,6.199572322836732e-23,1.2315063249149051e-14,2.1410885003489757e-13,4.875301404550076e-18,1.1333139599766502e-24,3.418659334018702e-11,0.0011813683285777745,7.938547590527556e-13,3.3663942790647754e-12,2.3102661946892393e-22,7.9084621414576e-09,8.821729966537591e-11,8.941665147759714e-19,4.01251819734156e-12,2.3525196814079516e-25,5.080125310511234e-25,1.3159720465211112e-19,1.4140560816355492e-21,6.142399532091267e-21,5.922142278249007e-27,2.1164360699350817e-25,1.825847267378354e-21,4.958859172233256e-14,1.3873970778582119e-27,1.4813646441347542e-24,1.9443773139134082e-17,3.960400230017407e-18,5.46554219372202e-25,1.4104636996233033e-27,6.800685754947252e-17,3.181048132701728e-25,1.1272565131028875e-26,2.421992407293716e-26,2.497380229550512e-28,4.097591114366601e-26,1.6416390761766624e-25,1.89236657264174e-32,2.2562187242642483e-16,4.352895467701247e-19,6.152886234750765e-34,3.430881661410854e-21,1.190605273671838e-12,1.4350778541836214e-14,2.4789307623043984e-24,4.5806775298412816e-33,2.1630423203139656e-29,3.588398042886184e-27,2.0933268303931895e-17,1.4453619461572736e-16
0.008317683308191437,0.0005476130450981914,0.0915567593028733,0.0,0.0004109922528072518,0.45035039989870657,7.193949917488251e-09,0.4568995068816995,7.277704947013433e-08,8.01451389266272e-13,1.0405819889480407e-06,4.909147308888141e-08,6.092150500307604e-16,1.9264129670646596e-05,3.0987361857083266e-11,7.43739387002916e-18,5.3576184647781906e-12,3.910526828852515e-11,2.773348201612153e-10,1.0440727996889271e-11,6.199636927309137e-23,1.2416205400181103e-14,2.1730324873072273e-13,4.9504603421508095e-18,1.1437787421072757e-24,3.486731465408682e-11,0.0011813683159773035,8.011751038613499e-13,3.4334260316443004e-12,2.369977723352029e-22,8.127648881086544e-09,9.065523710801742e-11,9.024763684186868e-19,4.0499766162525094e-12,2.4450345474654686e-25,5.207859752170453e-25,1.349871046914615e-19,1.4263379438959343e-21,6.1957497751353474e-21,6.071167747045516e-27,2.169653533612731e-25,1.872626410191232e-21,5.0051346422191247e-14,1.4232859051470355e-27,1.5370405318038555e-24,2.0174980959710835e-17,4.138720064107039e-18,5.711690479972837e-25,1.473970845550902e-27,7.07761219883428e-17,3.310563055496199e-25,1.180464258512212e-26,2.5206168839532417e-26,2.5851097255635126e-28,4.2655572054026905e-26,1.717591513729006e-25,1.9799192868837676e-32,2.3205082163913344e-16,4.476930311572662e-19,6.437557253455778e-34,3.552968515481969e-21,1.2329919199791168e-12,1.486144631253687e-14,2.567142889970016e-24,4.784883318931692e-33,2.240013446794473e-29,3.714449504604489e-27,2.1913084600941107e-17,1.5109492741392818e-16
0.008412740791253091,0.0005476130450981914,0.0915567593028733,0.0,0.00041099226067306495,0.4503503864626103,7.38436892666799e-09,0.45689949603908175,7.43840297283759e-08,8.105477466441392e-13,1.0500424476919912e-06,5.005600094309732e-08,6.243308659768239e-16,1.9264129751986994e-05,3.119254528969788e-11,7.512179731695983e-18,5.475904230986139e-12,4.014029671971911e-11,2.773348188774838e-10,1.0530071575755612e-11,6.199701209559314e-23,1.2516844076643722e-14,2.20507497768604e-13,5.025882636947203e-18,1.1541914314136195e-24,3.5552361319162594e-11,0.0011813683033411934,8.084590086375184e-13,3.5008837127816058e-12,2.4305437359279875e-22,8.350361744436971e-09,9.31322759022477e-11,9.107448568764258e-19,4.087248570190729e-12,2.5401778499973975e-25,5.337072476495484e-25,1.3842319691851478e-19,1.4385426947735146e-21,6.248765062016079e-21,6.221923908357723e-27,2.2234869203684137e-25,1.920032717375256e-21,5.0511797586527564e-14,1.4596692025274e-27,1.5941359617957332e-24,2.0924843198308878e-17,4.322730911848321e-18,5.965717324494741e-25,1.5395048002473814e-27,7.361913063082619e-17,3.4435263621781886e-25,1.2355008158508473e-26,2.6218676862788534e-26,2.6747681685490027e-28,4.438057544608054e-26,1.795981442505526e-25,2.070281776028303e-32,2.3857453222867955e-16,4.60279344174086e-19,6.731364042966355e-34,3.677938880682394e-21,1.2763801641989118e-12,1.5384175364816658e-14,2.657438476248183e-24,4.995570828521681e-33,2.3188025257541907e-29,3.84342013937913e-27,2.292707735008119e-17,1.5787053097332737e-16
