Time (s),Volume (m^3),Ne,N2,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(52),COX(53)
1.2316591846687865e-17,0.0007926750507772021,0.0,0.0,0.002156076015884173,0.799999999918997,0.09999999998436912,0.09999999999992583,1.2172366468007443e-40,3.3162140483673186e-46,4.111211171497989e-42,6.521717890478806e-84,1.336909132440462e-98,5.1043091393513476e-11,1.8553363091939416e-32,3.355556388545587e-29,1.1934029172254289e-48,1.562833912235564e-11,7.419433899618032e-14,1.245029950928841e-27,2.993940065707624e-32,6.704839979348236e-36,7.613881495326889e-49,3.1778398814140004e-68,2.2006836109221555e-70,9.204068312044439e-85,5.548162273754006e-11,2.569263080922343e-15
1.8474887933170933e-17,0.0007926750507772021,0.0,0.0,0.0021560759547692913,0.7999999998784953,0.09999999997655369,0.09999999999988873,7.100487203199939e-40,4.9743239787531214e-46,6.167916478460666e-42,1.368346841159482e-82,1.0405035019617574e-96,7.65646357702557e-11,6.807490248297018e-32,9.737815784613199e-29,6.960423024104797e-48,2.344249519701853e-11,1.1128005584616708e-13,3.613936113353789e-27,6.198469190964001e-32,1.3881459112761582e-35,3.9678891485935733e-48,3.417666575612402e-67,6.388497649637718e-70,1.8736214970430797e-83,8.322243361698098e-11,3.853880873799395e-15
2.4633184019654e-17,0.0007926750507772021,0.0,0.0,0.0021560758936544286,0.7999999998379937,0.09999999996873825,0.09999999999985167,2.3620851061235564e-39,6.632439682957025e-46,8.226292669668858e-42,8.176755872520462e-82,8.938258420714923e-96,1.0208617881567563e-10,1.7649495825066448e-31,2.129104056182827e-28,2.3170293778956375e-47,3.1256642138657705e-11,1.4835813542019674e-13,7.90326738333775e-27,1.0541805239661654e-31,2.360862826841191e-35,1.2538527862231857e-47,1.5110956401420294e-66,1.3972622843491737e-69,1.1137414232315851e-82,1.1096324367992273e-10,5.138489474960996e-15
3.0791480106137064e-17,0.0007926750507772021,0.0,0.0,0.0021560758325395862,0.7999999997974921,0.09999999996092283,0.0999999999998146,6.368044379389322e-39,8.290568167508069e-46,1.028758355251418e-41,3.7972543284068446e-81,6.263316174630473e-95,1.2760772043467924e-10,3.8583823919369096e-31,3.993608319711616e-28,6.251521531476634e-47,3.90707792949247e-11,1.8542803375316372e-13,1.4827598793621435e-26,1.6105234634042968e-31,3.6068496271131567e-35,3.2501670602878713e-47,5.332342892310816e-66,2.621966235468798e-69,5.1578150498540836e-82,1.3870405286804415e-10,6.423088227920833e-15
4.3108072279103195e-17,0.0007926750507772021,0.0,0.0,0.0021560757103099635,0.7999999997164889,0.09999999994529202,0.09999999999974049,3.7517434697369087e-38,1.1606950860774348e-45,1.442896975919743e-41,1.702402098806582e-79,7.0512610673073425e-93,1.7865079930384143e-10,1.4832765680968073e-30,1.0920542723563862e-27,3.699215064690277e-46,5.4699023636752275e-11,2.595427833296663e-13,4.0570966943399944e-26,3.0968626795393216e-31,6.935775526981521e-35,1.784445681659649e-46,7.469971258877239e-65,7.18278297569189e-69,2.3046344044791844e-80,1.9418566856487648e-10,8.992255571067481e-15
5.5424664452069326e-17,0.0007926750507772021,0.0,0.0,0.0021560755880804233,0.7999999996354857,0.09999999992966124,0.09999999999966638,1.2648587462291985e-37,1.4923647894211353e-45,1.8608246289557533e-41,1.186772752336961e-78,6.43774199102599e-92,2.296938723795777e-10,3.938164076332662e-30,2.3009011864286556e-27,1.2511231139095354e-45,7.03272282351536e-11,3.3362432800565226e-13,8.552844978865877e-26,5.078660528179092e-31,1.1374544970470887e-34,5.8385553337435234e-46,3.6982957464904834e-64,1.516782068593826e-68,1.6061771028671982e-79,2.496672807086032e-10,1.1561382916424976e-14
8.00578487980016e-17,0.0007926750507772021,0.0,0.0,0.0021560753436215894,0.7999999994734794,0.09999999989839982,0.09999999999951834,8.641461954929402e-37,2.1560089602576626e-45,2.721190979045839e-41,5.001931348878613e-77,7.1591688933366924e-90,3.317800011532365e-10,1.7849970230219642e-29,7.009126486534594e-27,8.630165579598592e-45,1.0158351821894474e-10,4.816878933458614e-13,2.60887721122358e-25,1.0528142072824234e-30,2.358098202851454e-34,3.835314207656477e-45,5.896058867689029e-63,4.666022695510679e-68,6.768212186484628e-78,3.606304943382488e-10,1.6699517633834695e-14
1.2932421748986612e-16,0.0007926750507772021,0.0,0.0,0.002156074854704908,0.799999999149467,0.09999999983587743,0.09999999999922261,1.0857122568071845e-35,3.487949619627958e-45,4.673255092000435e-41,5.903072586214796e-75,2.3000072467798784e-87,5.359521891899823e-10,1.33241411841993e-28,3.0320873597587686e-26,1.1089968371057383e-43,1.6409562134149821e-10,7.774174231395171e-13,1.1320087859984917e-24,2.7368796198341625e-30,6.130828752163864e-34,4.671902443844635e-44,2.2007828755591825e-61,2.1223195763758288e-67,7.987277802172029e-76,5.825568789667122e-10,2.697530719974083e-14
1.7859058618173065e-16,0.0007926750507772021,0.0,0.0,0.0021560743657895423,0.7999999988254546,0.0999999997733557,0.09999999999892739,4.82270464878915e-35,4.834877134804578e-45,7.191292109249945e-41,5.393202138549213e-74,2.7317491938369468e-86,7.401242845466936e-10,4.563121204304887e-28,7.836635816422926e-26,4.9846889132154095e-43,2.2660708867875717e-10,1.0726174711336495e-12,2.9331045456035186e-24,5.212927221810583e-30,1.1678666673426162e-33,2.056993457916897e-43,1.4674349223874278e-60,5.860438370393951e-67,7.297370553252044e-75,8.044832067544988e-10,3.725045697135227e-14
2.7712332356545974e-16,0.0007926750507772021,0.0,0.0,0.0021560733879627527,0.7999999981774302,0.09999999964831413,0.09999999999833858,4.699777458643352e-34,7.720155250755067e-45,1.663027089569683e-40,4.708559302558042e-72,8.35793559963118e-84,1.1484681972223681e-09,2.7421402749557107e-27,2.945792065894896e-25,5.0519246034492455e-42,3.516281160367189e-10,1.661433995814081e-12,1.1098945331778685e-23,1.2539168968212888e-29,2.8098596442438017e-33,1.9891935479423606e-42,4.0761558815684335e-59,3.0741450617471e-66,6.370989678064622e-73,1.2483356918093346e-09,5.779883734249641e-14
3.658027872108159e-16,0.0007926750507772021,0.0,0.0,0.002156072507923131,0.7999999975942085,0.09999999953577889,0.09999999999781045,1.686062332953317e-33,1.0780951678836203e-44,3.3424298218250975e-40,3.581282906353436e-71,1.0263594301955978e-82,1.5159774016685234e-09,7.778386679457415e-27,6.61296145665082e-25,1.845825504875033e-41,4.64144866343646e-10,2.189567411382049e-12,2.504451571413339e-23,2.1837906657295125e-29,4.894535818239734e-33,7.132504664793591e-42,2.1901071900918216e-58,9.370827140410046e-66,4.845710059647115e-72,1.6478027339655928e-09,7.62901919806903e-14
4.544822508561721e-16,0.0007926750507772021,0.0,0.0,0.0021560716278877564,0.7999999970109871,0.09999999942324571,0.09999999999728403,4.631624961997147e-33,1.480651414215622e-44,6.413213534582149e-40,1.7016025174150052e-70,5.952646627509192e-82,1.883486305836733e-09,1.7719560356344364e-26,1.244995435905147e-24,5.175421358771338e-41,5.766595568137109e-10,2.716000117823793e-12,4.7411736888488473e-23,3.3697196784298446e-29,7.554024579378781e-33,1.9611281697691717e-41,8.164064785731408e-58,2.440454682484312e-65,2.302379382477287e-71,2.047269591960891e-09,9.477947431561746e-14
5.431617145015283e-16,0.0007926750507772021,0.0,0.0,0.002156070747856624,0.7999999964277661,0.0999999993107146,0.0999999999967593,1.0717039244643223e-32,2.0596808222215984e-44,1.1565180279504521e-39,6.699439020293653e-70,3.336837871496295e-81,2.2509949097285173e-09,3.4836062547825255e-26,2.0915283385248844e-24,1.2201560150004092e-40,6.89172187482396e-10,3.2407373298728017e-12,8.011575480759122e-23,4.811510807569139e-29,1.0788212589856214e-32,4.547949404124998e-41,2.5186434856468482e-57,5.739435182445873e-65,9.064778359074425e-71,2.4467362657960004e-09,1.1326668456781979e-13
6.318411781468845e-16,0.0007926750507772021,0.0,0.0,0.0021560698678297274,0.7999999958445454,0.09999999919818553,0.09999999999623625,2.1958571797663608e-32,2.930764917114881e-44,1.9654466682398806e-39,2.2656440684720035e-69,1.570307958690073e-80,2.618503213345446e-09,6.192496008732203e-26,3.2471053346272252e-24,2.5462158508714584e-40,8.01682758386586e-10,3.763784466212987e-12,1.2515261986283352e-22,6.508962918636052e-29,1.4596981770188832e-32,9.347548555950693e-41,6.708888767237057e-57,1.2378283628584475e-64,3.0655642548361816e-70,2.846202755471716e-09,1.317518229670402e-13
8.092001054375968e-16,0.0007926750507772021,0.0,0.0,0.0021560681077886245,0.7999999946781051,0.09999999897313361,0.09999999999519518,7.138047820521787e-32,6.220309288812337e-44,4.855662270657182e-39,1.952149290424616e-68,2.4909769902471942e-79,3.3535189197603248e-09,1.5825270017398764e-25,6.640495248937124e-24,8.584414486322059e-40,1.026697721033602e-09,4.804827867459205e-12,2.593870023590934e-22,1.0670129157354755e-28,2.3937840118265213e-32,3.065316145977327e-40,3.535200625267871e-56,4.689157456472771e-64,2.641385272760221e-69,3.6451351823477856e-09,1.6871588503056336e-13
9.865590327283091e-16,0.0007926750507772021,0.0,0.0,0.002156066347764403,0.7999999935116662,0.09999999874808993,0.09999999999416086,1.828549841362358e-31,1.3120416332079507e-43,1.0262197691769217e-38,9.432157696817664e-68,1.6678856299278364e-78,4.08853342509381e-09,3.3610223510164123e-25,1.1759764116090907e-23,2.2736377978161975e-39,1.2517044450490532e-09,5.839173341328909e-12,4.660671722825429e-22,1.5851613443485413e-28,3.557565640921962e-32,7.924611847581585e-40,1.2744636066317224e-55,1.3831979036755524e-63,1.2762324139042153e-68,4.44406687259539e-09,2.0567166234147318e-13
1.1639179600190216e-15,0.0007926750507772021,0.0,0.0,0.0021560645877570193,0.7999999923452286,0.0999999985230545,0.09999999999313318,4.027184448766476e-31,2.644175400916707e-43,1.9413662974292885e-38,3.559237378876692e-67,8.52898045184741e-78,4.823546729358996e-09,6.326285166669314e-25,1.892359599731397e-23,5.176051149744649e-39,1.4767029307435403e-09,6.866866035079564e-12,7.620332536661405e-22,2.205172381579436e-28,4.95094352716394e-32,1.7632364831039937e-39,3.7516197601940854e-55,3.483766231071564e-63,4.815880099227911e-68,5.2429978262211435e-09,2.4261915683682416e-13
1.341276887309734e-15,0.0007926750507772021,0.0,0.0,0.0021560628277664286,0.7999999911787923,0.0999999982980273,0.09999999999211208,7.97076898974144e-31,5.0330875904957795e-43,3.380225343043208e-38,1.1724699702671686e-66,3.724247919866008e-77,5.558558832568701e-09,1.0913579631641992e-24,2.8398746832844684e-23,1.0600888679203653e-38,1.7016931784220945e-09,7.887949961134018e-12,1.163826903395488e-21,2.9268801211290163e-28,6.573819939393608e-32,3.531381837879374e-39,9.715389027412972e-55,7.857039700807626e-63,1.5864282526097913e-67,6.041928043231516e-09,2.7955837041889317e-13
1.5186358146004464e-15,0.0007926750507772021,0.0,0.0,0.002156061067792587,0.7999999900123573,0.09999999807300836,0.09999999999109756,1.4529312666584626e-30,9.046300054478481e-43,5.516409030555683e-38,3.4724168187114545e-66,1.4186799998441667e-76,6.2935697347353464e-09,1.7604746012422e-24,4.0395685678098134e-23,2.0017706292906452e-38,1.9266751883811233e-09,8.902467561568682e-12,1.6875228086608167e-21,3.750123626181383e-28,8.426099945190154e-32,6.524448735587695e-39,2.2777288907705348e-54,1.6240534553058652e-62,4.698406125519351e-67,6.840857523632783e-09,3.1648930493586774e-13
1.6959947418911588e-15,0.0007926750507772021,0.0,0.0,0.0021560593078354543,0.7999999888459237,0.09999999784799768,0.09999999999008956,2.4795879546580695e-30,1.5433091907643756e-42,8.548373186473588e-38,9.61987582269587e-66,4.979243079802224e-76,7.028579435871159e-09,2.6915644658400085e-24,5.507446050194561e-23,3.5434676567704817e-38,2.1516489609132397e-09,9.910460431245334e-12,2.348988872953961e-21,4.674744294366959e-28,1.050768986922411e-31,1.130672972635533e-38,4.944923282552867e-54,3.1301397778354347e-62,1.3016318423980607e-66,7.639786267431112e-09,3.5341196221183416e-13
1.8733536691818713e-15,0.0007926750507772021,0.0,0.0,0.0021560575478949866,0.7999999876794914,0.09999999762299523,0.09999999998908804,4.006586205416576e-30,2.5118650529215516e-42,1.269585484466415e-37,2.3979851550159354e-65,1.5068423812626482e-75,7.763587935988415e-09,3.9384492664813656e-24,7.255777537987205e-23,5.939121242045726e-38,2.376614496312617e-09,1.0911970161917313e-11,3.164176567513658e-21,5.700582884244723e-28,1.281849556940678e-31,1.8574841184352098e-38,9.958037638789473e-54,5.668920365467346e-62,3.2446300355959364e-66,8.438714274632707e-09,3.9032634408024714e-13
2.0507125964725837e-15,0.0007926750507772021,0.0,0.0,0.002156055787971144,0.7999999865130605,0.09999999739800103,0.09999999998809299,6.1843920716654936e-30,3.922827551383558e-42,1.8200169594618669e-37,5.439882625293419e-65,4.065767907771303e-75,8.498595235099514e-09,5.5566114342029336e-24,9.293317653371813e-23,9.50339253804821e-38,2.601571794876884e-09,1.1907038623464247e-11,4.149224591055626e-21,6.827478472256215e-28,1.5358421824419268e-31,2.917591425648175e-38,1.8771677181562298e-53,9.728914954561075e-62,7.360515281295953e-66,9.237641545243818e-09,4.272324523958398e-13
2.405430451054008e-15,0.0007926750507772021,0.0,0.0,0.0021560522681731637,0.7999999841802027,0.09999999694803735,0.09999999998612201,1.320923005421186e-29,8.653775098900406e-42,3.4373537735262277e-37,2.383964743659133e-64,2.5395240280902945e-74,9.968606230352464e-09,1.0134001368248212e-23,1.4248517376249317e-22,2.1791062676506702e-37,3.05146168268599e-09,1.387801709401584e-11,6.693207910764176e-21,9.383800746642882e-28,2.1125256763641694e-31,6.475584535485844e-38,5.78383922322647e-53,2.5310763262198187e-61,3.225659397485714e-65,1.0835493876719433e-08,5.010198557571641e-13
2.7246765201772903e-15,0.0007926750507772021,0.0,0.0,0.002156049100411418,0.7999999820806352,0.09999999654309824,0.09999999998436974,2.3717698335307391e-29,1.6086167609593397e-41,5.649823478187807e-37,7.359794620088397e-64,9.98968676700996e-74,1.1291612018762589e-08,1.609613793645131e-23,1.9699065369268131e-22,4.159195221084551e-37,3.4563344147185064e-09,1.5630282173617388e-11,9.725327704339715e-21,1.2028499325913523e-27,2.7098047668283204e-31,1.2068054983605501e-37,1.3851928416865364e-52,5.334153099955282e-61,9.958280768144268e-65,1.227355845597035e-08,5.674002417982103e-13
3.0439225893005725e-15,0.0007926750507772021,0.0,0.0,0.002156045932702893,0.799999979981072,0.09999999613818585,0.09999999998263771,3.9644297519190633e-29,2.7938578065326743e-41,8.789280479022914e-37,1.9876713513486761e-63,3.335165756982007e-73,1.2614613916103759e-08,2.4140204571340368e-23,2.6039323526473954e-22,7.3717778516218315e-37,3.861180464023051e-09,1.7362314654572986e-11,1.355819360628269e-20,1.4998136999551161e-27,3.3811713328037094e-31,2.098781111161101e-37,3.0046738606001092e-52,1.0342805218768805e-60,2.68944856249932e-64,1.3711620648764448e-08,6.337538502902472e-13
3.3631686584238548e-15,0.0007926750507772021,0.0,0.0,0.0021560427650473514,0.7999999778815131,0.09999999573330014,0.09999999998092568,6.25591640350614e-29,4.594237320113339e-41,1.308381583359965e-36,4.8464673728471893e-63,9.863149631493185e-73,1.3937611922446956e-08,3.456846940775381e-23,3.31916004385242e-22,1.2306114820342298e-36,4.265999832328091e-09,1.9074348013095527e-11,1.82855295290576e-20,1.8291787953249756e-27,4.126570196591306e-31,3.453735920843601e-37,6.026773859308253e-52,1.8764773743828325e-60,6.557585336539673e-64,1.5149680455137505e-08,7.000806919929579e-13
3.682414727547137e-15,0.0007926750507772021,0.0,0.0,0.0021560395974445624,0.7999999757819586,0.09999999532844114,0.09999999997923341,9.41556581932581e-29,7.223418809803003e-41,1.8786336381342612e-36,1.0891776279293684e-62,2.6450871334388283e-72,1.5260606037862836e-08,4.7651249488991897e-23,4.1056851414290317e-22,1.955143145557717e-36,4.670792521361277e-09,2.0766612927693593e-11,2.4001014067395073e-20,2.1908529295962876e-27,4.945946241622718e-31,5.432391504809805e-37,1.1345968424591986e-51,3.224941400345345e-60,1.4737280965420888e-63,1.6587737875125108e-08,7.663807776575649e-13
4.320906865793701e-15,0.0007926750507772021,0.0,0.0,0.0021560332623963207,0.7999999715828626,0.09999999451880327,0.09999999997590728,1.9044343871747506e-28,1.6058612089204167e-40,3.554969906843622e-36,4.685371463407106e-62,1.6104749449241026e-71,1.7906582596194065e-08,8.266353274411246e-23,5.848593865123475e-22,4.3813541863295486e-36,5.480297868526983e-09,2.409274771363556e-11,3.877137046192442e-20,3.0107601507363105e-27,6.806409445281948e-31,1.208094755788417e-36,3.487496041300612e-51,8.398738356110816e-60,6.339611791861988e-63,1.9463845556085784e-08,8.989007238873773e-13
4.959399004040266e-15,0.0007926750507772021,0.0,0.0,0.0021560269275563604,0.799999967383784,0.0999999937092722,0.09999999997265752,3.429122355224904e-28,3.1978536794458687e-40,6.159389105568926e-36,1.622348407567666e-61,7.311514164227833e-71,2.0552543591657436e-08,1.3055875507474436e-22,7.739653191268166e-22,8.673925652256923e-36,6.2896965193467425e-09,2.7342513052556396e-11,5.861896016106247e-20,3.958801672558737e-27,8.962120535733765e-31,2.405932037013994e-36,9.155969735881855e-51,1.9146902065979257e-59,2.195142659637449e-62,2.2339943691928435e-08,1.0313137749557777e-12
5.59789114228683e-15,0.0007926750507772021,0.0,0.0,0.0021560205929229133,0.7999999631847227,0.09999999289984793,0.09999999996948238,5.6551208041866e-28,5.857248628721508e-40,9.982381068419523e-36,4.7832186528421805e-61,2.71420782965002e-70,2.319848902480867e-08,1.920885593971831e-22,9.694147898375244e-22,1.5620070410126323e-35,7.098988487647588e-09,3.051766220857023e-11,8.429348631365776e-20,5.034247699025608e-27,1.141263964842883e-30,4.406663475399914e-36,2.1327254538019747e-50,3.945153977231329e-59,6.472005002863142e-62,2.521603228293272e-08,1.1636200167878331e-12
6.2363832805333946e-15,0.0007926750507772021,0.0,0.0,0.0021560142584942494,0.7999999589856787,0.09999999209053043,0.09999999996638012,8.710503537063223e-28,1.0048113298008713e-39,1.5353184604720106e-35,1.2520114632488928e-60,8.744974207152878e-70,2.5844418896199197e-08,2.6745912807209794e-22,1.1646490464912675e-21,2.6114811402112193e-35,7.908173787254506e-09,3.361990825349116e-11,1.1654452118472598e-19,6.2363724499928964e-27,1.415752754303617e-30,7.559237391939017e-36,4.529694293196609e-50,7.512567839256248e-59,1.694052648905394e-61,2.809211132937596e-08,1.295819535241876e-12
7.172368066279419e-15,0.0007926750507772021,0.0,0.0,0.002156004973031805,0.7999999528302054,0.09999999090432057,0.09999999996196073,1.4921226608966256e-27,2.0214982884901594e-39,2.680095206763199e-35,4.423573997017888e-60,4.133465211460369e-69,2.9723138769654332e-08,4.025856588047567e-22,1.442167538484503e-21,4.99700841563637e-35,9.094190032065527e-09,3.8039301656222325e-11,1.7727370734083014e-19,8.226061347232115e-27,1.871247944130824e-30,1.5206427051663003e-35,1.2057384950432113e-49,1.730888367409162e-58,5.985382047976547e-61,3.230822466016995e-08,1.4894220594424762e-12
8.108352852025443e-15,0.0007926750507772021,0.0,0.0,0.0021559956880006412,0.7999999466747694,0.0999999897183401,0.09999999995768928,2.3461883529868573e-27,3.7328559424952014e-39,4.3678934228013617e-35,1.3482149265534437e-59,1.6239949328218536e-68,3.3601825204534646e-08,5.657623588079945e-22,1.7043186137511705e-21,8.691709020501603e-35,1.0279977124336449e-08,4.231074323780252e-11,2.561059394113594e-19,1.0484168409452581e-26,2.3897693864389333e-30,2.807740700936451e-35,2.8501017244627403e-49,3.599251837176781e-58,1.8242220038148242e-60,3.652431748162038e-08,1.6827956946582134e-12
9.044337637771467e-15,0.0007926750507772021,0.0,0.0,0.00215598640339576,0.7999999405193705,0.09999998853258898,0.09999999995356085,3.4594145041450636e-27,6.445335976353561e-39,6.746776320569604e-35,3.6017221921455702e-59,5.371670257978197e-68,3.748047820252972e-08,7.552652527395032e-22,1.950634417770835e-21,1.4060051385117413e-34,1.146553510758724e-08,4.6439185154367636e-11,3.554005593957517e-19,1.3008453995831216e-26,2.9711794634183665e-30,4.847611189495984e-35,6.121092648590006e-49,6.901952857574337e-58,4.873362885695071e-60,4.0740389794575106e-08,1.8759407105337543e-12
9.98032242351749e-15,0.0007926750507772021,0.0,0.0,0.002155977119212328,0.7999999343640088,0.09999998734706717,0.0999999999495706,4.8553105755472864e-27,1.0544398707397681e-38,9.982052613193152e-35,8.693372020277495e-59,1.5680640596468896e-67,4.135909776531146e-08,9.694327978416598e-22,2.182860208474187e-21,2.1493650213756843e-34,1.2650864025327926e-08,5.042941369804223e-11,4.775162609649813e-19,1.579669662965538e-26,3.6153408468759545e-30,7.930036976418758e-35,1.2176530588925236e-48,1.2401748693129778e-57,1.1762693652484236e-59,4.4956441599872354e-08,2.0688573764017794e-12
1.0916307209263515e-14,0.0007926750507772021,0.0,0.0,0.0021559678354456753,0.7999999282086846,0.09999998616177457,0.09999999994571397,6.555641992606261e-27,1.6503945091542266e-38,1.425608016647676e-34,1.9346177622828308e-58,4.151462019202069e-67,4.523768389453464e-08,1.206908811983303e-21,2.4032799355366243e-21,3.140956179853495e-34,1.3835963921057182e-08,5.4286054890032876e-11,6.24811009652892e-19,1.8846692947450664e-26,4.322116502563122e-30,1.241128001906678e-34,2.2757042963901166e-48,2.1129269705773373e-57,2.6176626408680634e-59,4.9172472898341085e-08,2.2615459612741695e-12
1.1852291995009539e-14,0.0007926750507772021,0.0,0.0,0.0021559585520912815,0.7999999220533974,0.09999998497671118,0.09999999994198647,8.5813645456014e-27,2.489567016911463e-38,1.9768072682923353e-34,4.029507762975812e-58,1.0148761577940336e-66,4.9116236591837495e-08,1.466554873139716e-21,2.6133369081763538e-21,4.42510646166693e-34,1.5020834838263667e-08,5.801358010876364e-11,7.996421088052266e-19,2.2156257502185418e-26,5.09136968586958e-30,1.8721112711407887e-34,4.038935847038364e-48,3.4439133579358235e-57,5.452183746241393e-59,5.338848369080125e-08,2.454006733849971e-12
1.3203923391552264e-14,0.0007926750507772021,0.0,0.0,0.0021559451469582535,0.7999999131647724,0.09999998326579623,0.09999999993682276,1.2121038260487591e-26,4.2703987256649377e-38,3.035358458969374e-34,1.054528312968238e-57,3.279267711060453e-66,5.4717095132238036e-08,1.8787368067904473e-21,2.9004768262535373e-21,6.891151297637112e-34,1.673147226052765e-08,6.317727163165608e-11,1.105479002938719e-18,2.738918982547629e-26,6.312206763648455e-30,3.211080945751746e-34,8.572060732077924e-48,6.534971565624594e-57,1.426844704967921e-58,5.947667953853317e-08,2.731532873272159e-12
1.455555478809499e-14,0.0007926750507772021,0.0,0.0,0.0021559317426632267,0.7999999042762247,0.09999998155535902,0.09999999993190686,1.643733749500586e-26,6.949631848043908e-38,4.468467571430813e-34,2.5153309852289857e-57,9.469856586098852e-66,6.031788396359096e-08,2.3325649974998674e-21,3.170212813679737e-21,1.0215029471055305e-33,1.8441632403974923e-08,6.809318123340999e-11,1.4807470393274563e-18,3.3152433473840704e-26,7.66263701982365e-30,5.225460961994967e-34,1.6911431587249096e-47,1.1643980605940757e-56,3.4034045892458696e-58,6.5564832628162e-08,3.00858531095541e-12
1.5907186184637717e-14,0.0007926750507772021,0.0,0.0,0.002155918339194174,0.799999895387755,0.09999997984539948,0.09999999992722684,2.1581619287350918e-26,1.0831396377450126e-37,6.354248070687008e-34,5.565210036871971e-57,2.496959311632052e-65,6.591860309066102e-08,2.8256793112896113e-21,3.425939637759964e-21,1.4555840788162838e-33,2.015131539944971e-08,7.27731976200141e-11,1.9325372110289885e-18,3.943960212507418e-26,9.142251876779603e-30,8.143876678251086e-34,3.1427532520136037e-47,1.9702935087599543e-56,7.530086670931491e-58,7.165294296206545e-08,3.2851648525606992e-12
1.7258817581180444e-14,0.0007926750507772021,0.0,0.0,0.0021559049365396377,0.7999998864993627,0.09999997813591738,0.09999999992277138,2.7605453456337965e-26,1.6281664025044411e-37,8.777757534913212e-34,1.1554648310361897e-56,6.0921899909554764e-65,7.151925251815186e-08,3.3556520380117573e-21,3.663925885248922e-21,2.0082645524050777e-33,2.1860521377751048e-08,7.722863892792315e-11,2.46793745889768e-18,4.624438485075567e-26,1.0750644017689146e-29,1.2241443608476114e-33,5.55445602618457e-47,3.192819826013974e-56,1.5634180516039536e-57,7.774101054258806e-08,3.5612723023764365e-12
1.861044897772317e-14,0.0007926750507772021,0.0,0.0,0.002155891534688707,0.7999998776110481,0.09999997642691266,0.09999999991852974,3.453972000556051e-26,2.3733824733122292e-37,1.1830880532449593e-33,2.2719319768700314e-56,1.3909198492467574e-64,7.711983225070883e-08,3.921489368403333e-21,3.907215143707538e-21,2.696864652485939e-33,2.3569250469633448e-08,8.147027927258621e-11,3.0940326820337555e-18,5.356054533090265e-26,1.2487407383156177e-29,1.7843961905333693e-33,9.405693536197666e-47,4.9869705504382445e-56,3.0740695582083376e-57,8.382903537204274e-08,3.836908463321886e-12
1.9962080374265898e-14,0.0007926750507772021,0.0,0.0,0.0021558781336309856,0.7999998687228108,0.09999997471838515,0.09999999991449167,4.248616246869742e-26,3.3694498985721827e-37,1.5612258555117378e-33,4.262114081577665e-56,2.9989346322485417e-64,8.272034229292204e-08,4.5170929987879235e-21,4.0595005451302676e-21,3.541252937013213e-33,2.5277502805807165e-08,8.55083754370665e-11,3.817904745401815e-18,6.138192104086992e-26,1.4352137167887912e-29,2.5332288969641207e-33,1.5350697741133076e-46,7.546469198219752e-56,5.766913153861155e-57,8.991701745271229e-08,4.112074136950356e-12
2.1702137227141907e-14,0.0007926750507772021,0.0,0.0,0.0021558608825924595,0.7999998572804283,0.0999999725195715,0.0999999999095771,5.415221200799122e-26,5.116571901465323e-37,2.1723039242106048e-33,9.028557933697117e-56,7.506344860003793e-64,8.99301978969693e-08,5.324636647091109e-21,4.3152184237080536e-21,4.8868936560880134e-33,2.747596289915559e-08,9.042293116818221e-11,4.905182576789778e-18,7.218500665546544e-26,1.6940505280129747e-29,3.846685698958512e-33,2.752685545656542e-46,1.235838878429224e-55,1.2216215863428447e-56,9.775447217453643e-08,4.465624190576175e-12
2.3442194080017915e-14,0.0007926750507772021,0.0,0.0,0.0021558436328321835,0.7999998458381744,0.09999997032154828,0.09999999990496405,6.743351058166171e-26,7.5231216741497114e-37,2.945610202939512e-33,1.8067797429037427e-55,1.7555360183035834e-63,9.713993801774515e-08,6.1559232987860605e-21,4.7733080451472125e-21,6.576764242142307e-33,2.9673633343760877e-08,9.50359860416728e-11,6.1813371651585315e-18,8.380250061774654e-26,1.9739429940591715e-29,5.655882745144471e-33,4.7190745485552876e-46,1.9471402423748675e-55,2.4446882699396195e-56,1.0559185605577433e-07,4.818397519075708e-12
2.5182250932893924e-14,0.0007926750507772021,0.0,0.0,0.0021558263843313706,0.799999834396049,0.0999999681243152,0.099999999900634,8.264626445952982e-26,1.076025884051742e-36,3.9069215414960765e-33,3.439511401273792e-55,3.8578037073661506e-63,1.0434956266484253e-07,7.070815667348134e-21,4.950781086715711e-21,8.629019793806121e-33,3.187051441819988e-08,9.936603258939297e-11,7.661456212453198e-18,9.622178173605146e-26,2.2748056586220532e-29,8.089502502533687e-33,7.783439984622297e-46,2.9679026558813954e-55,4.653878025004824e-56,1.1342916910109896e-07,5.170395822685936e-12
