Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(51),H2X(50),COX(60),CHOX2(61),SX(53),CH3OX(46),CH3X(55),CH4(41),CH2OX2(52),CHX(32),SX(406),SX(420),C2HOX(418),C2H4O(376),CH2X(63)
1.0546898916764098e-18,0.0005367589272267694,0.1557,0.0,0.001579681518746546,0.6423999999987696,0.20189999999837902,4.0561361445408e-68,2.0415316432471377e-96,2.6205745798803016e-46,3.4153984617238083e-109,1.4525466530356813e-84,3.0744974459317143e-110,2.4608461038924185e-12,9.070312018175225e-52,2.5898410605880632e-83,2.0413611754566365e-96,1.6209898491514434e-12,1.24418792352576e-73,9.525231339410318e-37,4.335024724555401e-96,2.3865910690596153e-99,6.8274169686219755e-56,3.517350830610519e-72,2.7799544056227996e-138,5.50872350396373e-86,1.794717870222642e-55,3.845072043955587e-23,9.901204019944253e-25,4.498228909272487e-39,1.5695075770476872e-118,3.2187162837303057e-75,1.0678278523350478e-82,5.243793227848097e-97,4.817422349029301e-52,9.072106736044447e-52,2.301574450128789e-89,8.123126300255888e-101,1.3265043755482235e-94,2.181926801467142e-114,1.0030526633839018e-64
2.109380677425276e-18,0.0005367589272267694,0.1557,0.0,0.0015796815146647066,0.6423999999975392,0.20189999999675803,5.190545698482722e-66,1.0450037426567622e-93,5.2411513825033935e-46,1.8489475031641044e-106,7.430457832365344e-82,6.288153855956708e-107,4.921694276908766e-12,2.9017701279145815e-50,3.3141682915443094e-81,1.0449164782009769e-93,3.2419810662381614e-12,1.5921624266343628e-71,7.620208337817188e-36,2.218818263938021e-93,1.2216260039429e-96,2.1847810173191655e-54,4.498332548282413e-70,6.017504969866632e-135,2.817970812678222e-83,1.148328774945446e-53,7.690147334164701e-23,3.9600557885459654e-24,7.195327221992355e-38,5.725999892544859e-116,5.012730400568844e-74,3.6440689586825224e-80,7.157344531653496e-94,3.0823616177411043e-50,2.9029184566882436e-50,1.178344106310996e-86,1.66348375853364e-97,1.3582690366449037e-91,1.7872928142400585e-110,1.283823266161117e-62
4.218762248923009e-18,0.0005367589272267694,0.1557,0.0,0.0015796815065010278,0.6423999999950784,0.20189999999351604,6.640534524760431e-64,5.347744063877946e-91,1.0482305127864118e-45,2.468257458441588e-103,3.8037665392372855e-79,3.5849257278972295e-103,9.843390572052631e-12,9.280980503510341e-49,4.240011465118804e-79,5.34729742472613e-91,6.483963481823557e-12,2.0369443774320235e-69,6.096220051923232e-35,1.1353173143804075e-90,6.251547581289254e-94,6.991360698105292e-53,5.7569223716237285e-68,3.2123511671624606e-131,1.4425629452527405e-80,7.345568307437585e-52,1.5380297874811335e-22,1.583680252651734e-23,1.1506622383299306e-36,3.9350081507517723e-112,3.5213739754594077e-72,1.39970071489572e-77,1.0995755702022744e-90,1.971699808685173e-48,9.288326071801353e-49,1.4914639213905846e-83,8.897496236794934e-94,3.4364003914621e-88,3.823598793435863e-106,1.6430763315196453e-60
8.437525391918476e-18,0.0005367589272267694,0.1557,0.0,0.0015796814901736706,0.6423999999901566,0.2018999999870321,8.491272043616367e-62,2.7353103048369843e-88,2.0964629805567697e-45,4.711959424342723e-100,1.947108944733528e-76,7.342886589078396e-100,1.9686782958784885e-11,2.9669168432719407e-47,5.4217883089355336e-77,2.735081783886933e-88,1.29679282386422e-11,2.6046683908355044e-67,4.877138329754906e-34,5.805304012062652e-88,3.1975374018111863e-91,2.2373083582321478e-51,7.36727188218154e-66,2.4528415397693895e-127,7.384331256606691e-78,4.696381688636839e-50,3.076059879701822e-22,6.33198314535399e-23,1.83917179438598e-35,1.527603954816847e-108,4.275901194091523e-70,5.97253460280184e-75,1.8766373752602003e-87,1.2605930587357244e-46,2.9716132249395604e-47,7.643582847997869e-81,1.8232914668873716e-90,3.524276348900103e-85,3.134392037203622e-102,2.1025786777042118e-58
1.6875051677909407e-17,0.0005367589272267694,0.1557,0.0,0.0015796814575189575,0.6423999999803133,0.20189999997406416,1.084682450621995e-59,1.3976983266266686e-85,4.193145081320562e-45,9.539214965782018e-97,9.965594184122237e-74,1.5034777716446593e-96,3.9373566918026214e-11,9.474992767764378e-46,6.926096621031323e-75,1.3975814845601845e-85,2.593585745487106e-11,3.327280394581248e-65,3.90222555271128e-33,2.96463223380258e-85,1.633812380412412e-88,7.160309479844762e-50,9.426696328214217e-64,1.9862642549053012e-123,3.7794109479517566e-75,2.9995753793818483e-48,6.152120000508652e-22,2.530605012034936e-22,2.9366464519408776e-34,6.223774770251061e-105,5.4553252409529585e-68,2.7513354518458187e-72,3.457852442529316e-84,8.0512548319236e-45,9.50498852128932e-46,3.9121423019531526e-78,3.732016387647016e-87,3.607600242690065e-82,2.566261022866668e-98,2.689867995746595e-56
3.375010424989127e-17,0.0005367589272267694,0.1557,0.0,0.0015796813922095358,0.6423999999606265,0.2018999999481283,1.382785603217565e-57,7.128163855851076e-83,8.414115906705712e-45,1.9413702853667127e-93,5.0999901223538845e-71,3.0792924532078683e-93,7.874713157960587e-11,3.0198018911466393e-44,8.830618440540145e-73,7.127567238746731e-83,5.187171469769632e-11,4.241855121959837e-63,3.123419258578977e-32,1.5100643768667627e-82,8.331204075246405e-86,2.2924734580558896e-48,1.2060507508421295e-61,1.6169322989843712e-119,1.9341504527253046e-72,1.9119436512027923e-46,1.2304239987584129e-21,1.0104955162581486e-21,4.679429990054462e-33,2.539579296646649e-101,6.984892667479579e-66,1.3292132764021942e-69,6.682001958612411e-81,5.131725477825871e-43,3.0389213273148695e-44,2.0021213923707088e-75,7.636592697609181e-84,3.692531335729403e-79,2.100472083142239e-94,3.439362279371872e-54
5.062515682187313e-17,0.0005367589272267694,0.1557,0.0,0.0015796813269001182,0.6423999999409397,0.20189999992219243,9.201559827410743e-57,6.135078742525052e-82,1.2766835386029378e-44,2.0575381941532966e-92,4.4389661932463554e-70,1.9657347661326372e-92,1.1812069298426882e-10,1.4150632246770921e-43,5.850886242500846e-72,6.134565100310663e-82,7.780757075088917e-11,2.810560756956924e-62,9.276408081553749e-32,1.2993415708308811e-81,7.194329576305786e-85,1.0970492634772684e-47,8.10811423252128e-61,2.0368024044280846e-118,1.683459823710005e-71,1.0896299434206003e-45,1.8456359720121446e-21,2.144742883772814e-21,1.7806843101529088e-32,1.4639319323549113e-100,4.697141890067215e-65,1.1412637863413165e-68,7.06956791065568e-80,2.9245710440157224e-42,1.4259595238823155e-43,1.1448960693258528e-74,5.396407258071814e-83,2.4787327288686892e-78,1.9041371617043456e-93,2.290747352357019e-53
6.7500209393855e-17,0.0005367589272267694,0.1557,0.0,0.0015796812615907054,0.6423999999212529,0.20189999989625657,3.974947419885303e-56,3.577062377195199e-81,1.758397267953148e-44,1.4934317113635872e-91,2.6519072617792196e-69,2.285419754631367e-91,1.5749425113200135e-10,4.404623672187157e-43,2.5966967574296057e-71,3.576762842641819e-81,1.0374342561445198e-10,1.247249675216257e-61,2.022237799038111e-31,7.574187140847423e-81,4.133046428921201e-84,3.6320264863371003e-47,3.7307309493833227e-60,1.7739070458912505e-117,1.0057250127747895e-70,4.2571790991671027e-45,2.4608479198120616e-21,3.6546647269996745e-21,4.782629159400307e-32,2.3224500920733197e-99,2.161679731867297e-64,6.5183620832623635e-68,5.0621200614600346e-79,1.1426184884936767e-41,4.447195462188193e-43,9.87835933515329e-74,5.349881475784489e-82,2.0679683844081054e-77,1.937559701046135e-92,9.910322278866236e-53
1.0125031453781873e-16,0.0005367589272267694,0.1557,0.0,0.0015796811309718895,0.6423999998818793,0.20189999984438486,3.7491386384308924e-55,7.489107187437131e-80,3.281722640857088e-44,5.611864827957942e-90,6.252532884240423e-68,2.040996053683135e-89,2.362413597835962e-10,2.1641283872660533e-42,2.6841242382446005e-70,7.488479963942926e-80,1.5561513254959414e-10,1.2886908256247023e-60,5.876348925714644e-31,1.584954403870792e-79,7.907440001090217e-83,2.121244812268136e-46,4.547608064162041e-59,1.0769718988069667e-115,2.3712475943276187e-69,3.5539962326948326e-44,3.691271755673357e-21,7.552677096607838e-21,1.9280826940504743e-31,3.590335386496017e-97,2.635586547678621e-63,1.235364644532603e-66,1.7660375401964776e-77,9.538741676168233e-41,2.1996683486524117e-42,3.3939274135409036e-72,3.8872183910235364e-80,7.823904936266726e-76,2.3678461488642656e-90,9.409650970383512e-52
1.3500041968178246e-16,0.0005367589272267694,0.1557,0.0,0.00157968100035309,0.6423999998425058,0.20189999979251316,1.6738881740533842e-54,4.3644614316722333e-79,6.773848887090192e-44,4.346766963053287e-89,3.911369478596179e-67,1.842329664342406e-88,3.149884564581594e-10,6.776286845832651e-42,1.1664916272942877e-69,4.3640957605813e-79,2.0748683511005247e-10,5.599019892048402e-60,1.2865718851224016e-30,9.231876362783298e-79,4.557822992980271e-82,7.062485141418906e-46,2.1031284290633022e-58,1.0704453688660905e-114,1.4833709215718863e-68,1.394347816208747e-43,4.921695497931911e-21,1.2822775724318024e-20,5.209253321349469e-31,3.712956759115539e-96,1.219313774878607e-62,7.12091661386225e-66,1.3248292281984361e-76,3.742303567116424e-40,6.91572162324135e-42,2.121349436102507e-71,3.07599249796138e-79,5.441174679442077e-75,2.4752929729797445e-89,4.213850161880702e-51
1.6875052482574618e-16,0.0005367589272267694,0.1557,0.0,0.0015796808697343084,0.6423999998031323,0.20189999974064146,5.827671761187036e-54,1.9967513113891316e-78,1.6097195957314383e-43,2.57957321408093e-88,1.8870783561058137e-66,1.3469514713418492e-87,3.937355403000949e-10,1.738261398710967e-41,4.10572328990548e-69,1.9965839693350034e-78,2.593585329833575e-10,1.969844966080842e-59,2.4171671211127203e-30,4.2214607953358094e-78,2.1266837245777896e-81,1.9060047462671512e-45,7.710314513312306e-58,8.218139780826823e-114,7.1566676978280665e-68,4.369689773242734e-43,6.1521191399018285e-21,1.9555437734675694e-20,1.1670899539988023e-30,3.202297660499757e-95,4.471455956949141e-62,3.3180628374904207e-65,7.821293510585707e-76,1.1727698542469188e-39,1.781958294971593e-41,1.117097501121562e-70,2.0670590381465388e-78,2.998683835787877e-74,1.98649705240582e-88,1.4723841421902143e-50
2.3625073511367363e-16,0.0005367589272267694,0.1557,0.0,0.0015796806084967987,0.6423999997243852,0.2018999996368981,8.299210915322069e-53,9.016955447893467e-77,1.7536697794825295e-42,4.5834320516258295e-86,9.686864351672892e-65,1.753484398561443e-85,5.51229668679388e-10,9.721283355447091e-41,5.820589345779907e-68,9.016197582462483e-77,3.6310191437414286e-10,2.7873434398026695e-58,6.649784550311734e-30,1.8969399359297545e-76,9.595746927169368e-80,1.129669550876045e-44,1.1979222961060275e-56,7.13592988349825e-111,3.67370379584853e-66,3.9376465754884853e-42,8.612966116676277e-21,3.744979411686121e-20,4.4848174637741105e-30,6.502200332378046e-93,6.962160440976151e-61,1.511382038779649e-63,1.427885486299692e-73,1.0567343148060309e-38,1.0115047991653755e-40,3.922614697037827e-69,2.7669800725835174e-76,1.9670399373708955e-72,1.423126307018028e-85,2.1350487503233974e-49
3.037509454016011e-16,0.0005367589272267694,0.1557,0.0,0.0015796803472593603,0.6423999996456383,0.20189999953315474,4.196903293171022e-52,6.327427066382621e-76,8.64633466600266e-42,4.2164049406273163e-85,6.925702468234882e-64,1.6345537922723625e-84,7.087237449371906e-10,3.21311667369609e-40,2.9079093483499926e-67,6.326894645436732e-76,4.668452767280353e-10,1.3906587312738855e-57,1.4102876098565616e-29,1.3283542427248742e-75,6.7907283583291e-79,3.8268888966279246e-44,6.112864232455162e-56,8.178993680893975e-110,2.626544413424086e-65,1.6251727527296888e-41,1.1073812686125583e-20,6.117238433969026e-20,1.1847671903243518e-29,6.550956070171247e-92,3.5567384776079984e-60,1.0737996673815488e-62,1.3282987316748577e-72,4.3612230309479483e-38,3.3756339380962517e-40,2.797384985085064e-68,2.5721652031999746e-75,1.635725759806385e-71,1.6440459179995621e-84,1.0877003961100671e-48
4.38751365977456e-16,0.0005367589272267694,0.1557,0.0,0.0015796798247846963,0.6423999994881443,0.20189999932566804,6.94382571575506e-51,2.7549976488334152e-74,1.4188837700102666e-40,5.148501318784622e-83,3.128062809064051e-62,1.831960140387546e-82,1.023711741105766e-09,2.160395269866786e-39,4.781331403012485e-66,2.7547645598509367e-74,6.743319443335536e-10,2.272293205181376e-56,4.3873354881099567e-29,5.7167625605184415e-74,2.9849211357697772e-77,2.6667935118669432e-43,1.0374681327403408e-54,2.983577924120619e-107,1.1863050620028212e-63,1.6687176657437403e-40,1.5995504603221065e-20,1.2574116706779605e-19,5.212594137209768e-29,1.0681099652209159e-89,6.062297397098833e-59,4.829812773796563e-61,1.7002236162048025e-70,4.477381553265781e-37,2.3272670179711462e-39,1.120978914488523e-66,2.9116493318051916e-73,1.1233517143372466e-69,5.57386231661742e-82,1.847695742682545e-47
7.087522071291659e-16,0.0005367589272267694,0.1557,0.0,0.0015796787798362222,0.6423999991731566,0.20189999891069493,2.752721670011226e-49,3.403088357583288e-72,5.618532656736754e-39,1.9769331046922962e-80,4.039281726709332e-60,6.257485506136116e-80,1.6536871080305736e-09,2.698222382302947e-38,1.8669328957724448e-64,3.4027967490000343e-72,1.0893050511397371e-09,8.707827401698993e-55,2.031286567862351e-28,6.847413542290907e-72,3.743205836270866e-75,3.576689300094252e-42,4.231862779553936e-53,3.691365230467674e-104,1.5318811199636587e-61,3.482875647881577e-39,2.5838883550241325e-20,3.211517303596027e-19,3.6315846593799456e-28,5.273991620744876e-87,2.497863587746367e-57,6.317201946058617e-59,7.130686256117942e-68,9.341555928812251e-36,3.046509870531837e-38,1.2377179113354637e-64,1.0168117665525176e-70,2.446355647346893e-67,6.270827189016093e-79,7.658679480448366e-46
1.2487538894325855e-15,0.0005367589272267694,0.1557,0.0,0.001579676689942689,0.6423999985431824,0.20189999808074963,1.767204579712598e-47,8.30938903220869e-70,3.6041595619901273e-37,1.5082755485205511e-77,1.1142019688188457e-57,8.097970963740206e-77,2.913635340016137e-09,4.9144117945170835e-37,1.3001281317279692e-62,8.308658852079508e-70,1.91925035115805e-09,5.513977224342557e-53,1.3939576694559434e-27,1.484875958438922e-69,8.427130918966117e-73,8.275038550516209e-41,3.3297678034030584e-51,9.91840991994425e-101,4.225565522164727e-59,1.132175955389065e-37,4.552562189578992e-20,9.602099426859796e-19,3.429332911360194e-27,1.139066817177939e-83,2.0055214698690322e-55,1.5416545459876798e-56,6.122838191038889e-65,3.0343519175230505e-34,6.046587216430308e-37,3.78638955461565e-62,1.1182337966305789e-67,1.4913025543123282e-64,2.42824868766786e-75,5.336525608699412e-44
2.3287572540394247e-15,0.0005367589272267694,0.1557,0.0,0.001579672510169284,0.6423999972832393,0.20189999642086268,1.4035262232562563e-45,3.760734909168382e-67,2.858113682970089e-35,1.5821957933308647e-74,5.597411807314692e-55,2.2702376605754955e-73,5.433521794663473e-09,1.0466332525516456e-35,1.581336608945703e-60,3.7603880022787553e-67,3.579137296951709e-09,4.3622135304283457e-51,1.4484802356246452e-26,4.1780735026437404e-67,2.4909384193436376e-70,3.1353683305662426e-39,4.4940471151655765e-49,3.879798249955461e-97,2.122795597972129e-56,4.513163070423135e-36,8.48990203932264e-20,3.112571941323004e-18,3.6930886438202736e-26,3.442572199521514e-80,2.815212153184264e-53,5.270284588046894e-54,7.803214457075295e-62,1.2077357349698867e-32,1.4979490695776766e-35,1.938641076629536e-59,2.101439641000305e-64,1.525852443595946e-61,1.7017363507732894e-71,4.9015663502382025e-42
3.408760618646264e-15,0.0005367589272267694,0.1557,0.0,0.0015796683304140976,0.6423999960233027,0.2018999947609806,1.0540463037831566e-44,4.5303643808078446e-66,2.145335911299007e-34,2.0705505425326213e-73,6.689940915384356e-54,3.139125775558246e-72,7.953394901100291e-09,5.09221742012537e-35,1.4573594795541134e-59,4.529942146807443e-66,5.239019370591439e-09,3.287547596055191e-50,5.763962464668974e-26,4.2739907654793856e-66,2.5705454154128696e-69,2.0281723828141444e-38,4.096912682999618e-48,6.191671418097993e-96,2.5371328061570367e-55,2.8334815972377015e-35,1.2427231463279432e-19,6.2938736880326326e-18,1.3922127959267513e-25,4.8258910821578663e-79,2.5945197291144286e-52,5.677541032888277e-53,1.0638208490505868e-60,7.5779345033881e-32,7.925695119541081e-35,2.2721835074111505e-58,2.920783202294006e-63,1.9896325100027464e-60,2.854527026745893e-70,3.8988760386899614e-41
4.488763983253103e-15,0.0005367589272267694,0.1557,0.0,0.0015796641506771328,0.6423999947633727,0.20189999310110343,4.813705364354186e-44,4.165189341746938e-65,9.792906604458496e-34,1.7119508585789684e-72,5.09458071092235e-53,5.732787522972718e-71,1.0473254655906208e-08,1.6014206571072735e-34,1.145117799783892e-58,4.1647994215499305e-65,6.898896572260108e-09,1.5445955303655124e-49,1.6200451307646944e-25,2.7369062075494746e-65,1.6343218737946672e-68,8.531649121711126e-38,2.3821777514641186e-47,6.313667119600084e-95,1.9320989555379804e-54,1.1285260100646553e-34,1.6364550461494631e-19,1.0334319073974634e-17,3.5895436959077164e-25,8.290889072493776e-78,1.5212190781787195e-51,3.8141833280220136e-52,9.154435763990362e-60,3.0165403097611787e-31,2.7299447460956014e-34,2.612618267103667e-57,4.1605959711007735e-62,2.3140588632062294e-59,4.354270739259523e-69,1.921557698889301e-40
5.568767347859942e-15,0.0005367589272267694,0.1557,0.0,0.0015796599709583942,0.6423999935034497,0.20189999144123108,1.6605826509167363e-43,3.230094103507416e-64,3.376665985338007e-33,1.0928497559406753e-71,3.0186302057525926e-52,7.683340826365992e-70,1.299310105554344e-08,3.959698756356778e-34,7.147796286746343e-58,3.2297907096698825e-64,8.558768902117246e-09,5.504662175300608e-49,3.7301419519986607e-25,1.3342567219598636e-64,7.83296039814572e-68,2.804800529516177e-37,1.071215871104235e-46,5.045270177557175e-94,1.14480319354714e-53,3.4422862866162675e-34,2.0301859034013677e-19,1.5085459702782994e-17,7.4772408387682145e-25,1.007129748506256e-76,6.892950430832995e-51,1.9581448255642976e-51,6.09675013383764e-59,9.196151282932519e-31,7.401977794185413e-34,2.08982435984645e-56,4.449996678856122e-61,1.9447828028495738e-58,5.483699463993972e-68,7.2504482182926126e-40
7.728774077073621e-15,0.0005367589272267694,0.1557,0.0,0.001579651611575606,0.6423999909836232,0.201899988121501,1.1905275624095935e-42,1.5770623170110358e-62,2.418189312054991e-32,3.161157986125033e-70,7.609075110645683e-51,7.57468123734548e-68,1.803275377619151e-08,1.5639079110497102e-33,1.6004597650921067e-56,1.576912797067222e-62,1.1878498946860762e-08,4.206327701551162e-48,1.3573277299321073e-24,2.001699067513348e-63,1.1146848311519224e-66,1.925178136969338e-36,1.4136551338039988e-45,2.5800238822775814e-92,2.885710700790562e-52,1.9360297493320636e-33,2.8176444902129714e-19,2.6296940713044214e-17,2.2135740219751283e-24,7.771680477750102e-75,9.259806284716683e-50,3.4165536497818693e-50,1.9909007818290797e-57,5.165421181260343e-30,3.499931179420285e-33,6.53847000562184e-55,3.011277204243261e-59,7.488779788425444e-57,7.129367620335938e-66,6.482152019325013e-39
9.8887808062873e-15,0.0005367589272267694,0.1557,0.0,0.0015796432522657631,0.6423999884638237,0.20189998480179047,4.906591451702078e-42,1.3758899217072923e-61,9.957656044875934e-32,2.536800750887185e-69,5.82524934589407e-50,1.0635809647032669e-66,2.307235303466464e-08,4.337539177453492e-33,1.18917468874092e-55,1.3757572032136753e-61,1.5198209505791797e-08,1.7643376135080878e-47,3.6060331234169196e-24,1.1684101099556275e-62,6.473568100708122e-66,7.711547465967464e-36,7.900577483766419e-45,2.745355276455112e-91,2.209202055177952e-51,6.744087848281764e-33,3.605098906798768e-19,3.911121386903819e-17,4.906845388403132e-24,9.57472369661575e-74,5.2573958904985215e-49,2.206951393684825e-49,1.721917809548026e-56,1.7973667321582693e-29,1.108159688216133e-32,5.514999281748745e-54,3.2188297708982034e-58,6.663753516366242e-56,9.328549526689709e-65,3.014848053655423e-38
1.2048787535500978e-14,0.0005367589272267694,0.1557,0.0,0.001579634893028895,0.6423999859440509,0.2018999814820994,1.541560825916466e-41,9.311015889822665e-61,3.125706769756303e-31,1.4242647235601253e-68,3.1601132237228852e-49,1.024917148495666e-65,2.8111898801084597e-08,9.791260873768705e-33,6.427966598189891e-55,9.31011103605705e-61,1.8517900579686938e-08,5.617725226121565e-47,7.927355817943171e-24,4.940150020484275e-62,2.7581297768389295e-65,2.383122162537325e-35,3.2415047542938517e-44,2.0411101266315083e-90,1.1984600510331009e-50,1.8263357972432846e-32,4.392549153196633e-19,5.2930065972660373e-17,9.11245500000197e-24,8.04625744249866e-73,2.1895908200147198e-48,1.0326090759954165e-48,1.0577850552105387e-55,4.8618037393956793e-29,2.805451338823679e-32,3.340139385024736e-53,2.5536285421510436e-57,4.3141972497920234e-55,9.030689834744476e-64,1.054733804262359e-37
1.4208794264714657e-14,0.0005367589272267694,0.1557,0.0,0.0015796265338650316,0.6423999834243048,0.2018999781624278,4.0940432044356214e-41,5.442455084641581e-60,8.292919140746892e-31,6.682760673179528e-68,1.44205929210762e-48,7.799591999464231e-65,3.315139104582541e-08,1.9238952125914193e-32,2.781686520268108e-54,5.441922235278236e-60,2.183757216906469e-08,1.511233391947181e-46,1.5302788291211942e-23,1.7545358567178715e-61,9.859434688731512e-65,6.27181492618221e-35,1.1240735419532616e-43,1.2533241581451379e-89,5.468951048351675e-50,4.194718171630543e-32,5.1799952294440915e-19,6.741747669376258e-17,1.5004071134490304e-23,5.294763116424976e-72,7.70768686374567e-48,4.0672273811621866e-48,5.461446014874433e-55,1.115212395943418e-28,6.118582182107798e-32,1.6108423710046736e-52,1.6589412297043605e-56,2.2844080696422345e-54,7.623747917901731e-63,3.1206208222865035e-37
1.8528807723142015e-14,0.0005367589272267694,0.1557,0.0,0.0015796098157564332,0.6423999783848929,0.20189997152314304,2.2475318189539326e-40,2.546594035200718e-58,4.5352804012918376e-30,1.9890075832234574e-66,4.056809899173893e-47,6.022279218026031e-63,4.323021485660572e-08,5.608714635486378e-32,3.988438758113519e-53,2.546307377668808e-58,2.8476856895554394e-08,8.29260431854243e-46,4.36554019599858e-23,1.9149437086367143e-60,1.1817112837923352e-63,3.3318429005246346e-34,1.1852752256522071e-42,1.2886689583987965e-87,1.538528607894742e-48,1.6217263038779147e-31,6.754874871631851e-19,9.790416832718678e-17,3.222237638334337e-23,3.192770943468849e-70,8.90854124875115e-47,6.755153789857816e-47,2.685787539680656e-53,4.294308082742799e-28,2.1825757891955583e-31,2.973083333610719e-51,8.47446055300396e-55,8.000312569000165e-53,1.7981734784009283e-60,2.1980478533903162e-36
2.2416819835726638e-14,0.0005367589272267694,0.1557,0.0,0.001579594769708658,0.642399973849514,0.2018999655478534,6.976498969590558e-40,1.763741334521206e-57,1.4041508305126246e-29,1.1985925756135664e-65,2.422692948178581e-46,5.6833017768344074e-62,5.2300972954653364e-08,1.1773981439003192e-31,2.0130860230703337e-52,1.7635368912178295e-57,3.445214651559905e-08,2.5814206450470785e-45,9.064910145154204e-23,8.227299800676224e-60,5.302555473685046e-63,1.0233187872482741e-33,5.0480243848767664e-42,1.0413899589331887e-86,9.187964192152437e-48,4.093881744951271e-31,8.172252288050988e-19,1.2616999475043805e-16,5.42674512320382e-23,2.616794449668304e-69,3.956373533794059e-46,3.42912865368052e-46,1.869665084454463e-52,1.0806920288776676e-27,5.271201790859574e-31,1.6913269127307808e-50,6.598794450130744e-54,5.176676524020316e-52,1.8057807607658637e-59,7.810496853749866e-36
2.630483194831126e-14,0.0005367589272267694,0.1557,0.0,0.0015795797238978642,0.6423999693142217,0.20189995957262685,1.7612534709965666e-39,8.520017098015628e-57,3.5357720413056413e-29,5.093377243839905e-65,1.0250813134571832e-45,3.392577015183181e-61,6.137155719625582e-08,2.15590123869017e-31,7.693767824963363e-52,8.51898821575491e-57,4.0427373010493486e-08,6.544542170278004e-45,1.6483315575153876e-22,2.6706479261252124e-59,1.7993349963954184e-62,2.5723067179955247e-33,1.6331785833652048e-41,5.560027688346327e-86,3.8875790716840345e-47,8.728179067736207e-31,9.589616193748822e-19,1.547491763888773e-16,8.25618729075973e-23,1.3937823189306527e-68,1.3361246341666434e-45,1.2851294642552961e-45,8.946561414962635e-52,2.297009830220548e-27,1.0883859560603516e-30,7.129179651338736e-50,3.463794915131135e-53,2.5030078009212686e-51,1.150064828349316e-58,2.2076343545316475e-35
3.019284406089588e-14,0.0005367589272267694,0.1557,0.0,0.0015795646783242185,0.6423999647790166,0.20189995359746343,3.8513560115706625e-39,3.35003755541793e-56,7.712403630708056e-29,1.7716826497840513e-64,3.557102203200873e-45,1.6731804028353355e-60,7.044196741379135e-08,3.5865145137730885e-31,2.3963646427488623e-51,3.349620815151369e-56,4.64025363812003e-08,1.4395929531830649e-44,2.7290463595299767e-22,7.312869965105184e-59,5.108733530397496e-62,5.624940284025847e-33,4.463094229454882e-41,2.398213781501828e-85,1.3490165023133993e-46,1.6533105510721856e-30,1.1006966588938313e-18,1.8346288138780274e-16,1.171057769730275e-22,6.116445708288474e-68,3.7877536623938587e-45,4.000257312014613e-45,3.4904816970838113e-51,4.3378780495112055e-27,2.0119085455728674e-30,2.4415149055214942e-49,1.4920814551569555e-52,9.519852848391985e-51,5.954447189510141e-58,5.34607279938952e-35
3.7968868286065125e-14,0.0005367589272267694,0.1557,0.0,0.0015795345878890376,0.6423999557088678,0.20189994164732603,1.4202051404694856e-38,4.3522418207082426e-55,2.8272018124524357e-28,1.767465610986267e-63,3.547477386999106e-44,3.4443090032351275e-59,8.858226510598968e-08,8.164119694004432e-31,1.683507403810866e-50,4.351633185993996e-55,5.8352673753951324e-08,5.354536767762814e-44,6.17460792308862e-22,4.112658901918383e-58,3.166865353582043e-61,2.0754452314083934e-32,2.5131275465146914e-40,4.533926482565101e-84,1.3453663299772239e-45,4.706018168209539e-30,1.3841626848645393e-18,2.4115742020450433e-16,2.0489051697969217e-22,1.035807276935354e-66,2.3532175652798106e-44,3.086117768238297e-44,4.923154686321181e-50,1.226539696740628e-26,5.522189796033574e-30,2.0840918923116082e-48,2.2539348105863125e-51,1.112439237611376e-49,1.844281152295729e-56,2.4035577848440237e-34
4.5744892511234366e-14,0.0005367589272267694,0.1557,0.0,0.0015795044984044501,0.642399946639068,0.20189992969744108,3.9643249621144816e-38,2.63949376338149e-54,7.8493704636586765e-28,9.322275237847938e-63,1.874382262841462e-43,2.688844599366281e-58,1.0672186468982771e-07,1.5626807974369697e-30,7.360762044195092e-50,2.6390984856251963e-54,7.030255864179336e-08,1.5050228691703973e-43,1.1775629027621187e-21,1.5335605500134057e-57,1.2719423390140112e-60,5.806784771028036e-32,9.397778107304517e-40,3.2541585444477517e-83,7.108518281752836e-45,1.0771912114734997e-29,1.6676233068879636e-18,2.989274636742717e-16,3.174294866315447e-22,7.204411082363688e-66,9.482308442737148e-44,1.4240012323632102e-43,3.1294748453649766e-49,2.7896090790832184e-26,1.233381411033102e-29,1.0379841428032236e-47,1.5050312482771787e-50,6.549857829998511e-49,1.6193504490527886e-55,7.788414842036199e-34
