Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(49),H2X(48),COX(58),CHOX2(59),SX(51),CH3OX(44),CH2OX2(50),CH3X(53),CH4(39),H(23),CH4X(405),CH2OX(174),CHOX(173)
1.4128634438263257e-21,0.0005377589567108198,0.0915567593028733,0.0,0.0015826246095944842,0.45154262835609876,1.7806050634436738e-80,0.45690061234102536,7.245374297056223e-70,3.882215352105877e-80,6.988369469744267e-45,3.0995414624812435e-107,2.7475099891494143e-146,2.3193018447967233e-15,2.895269881503746e-39,4.233792943693546e-51,6.518013104061217e-59,2.895269881507943e-39,8.506917337073921e-23,3.4015189249786275e-53,1.0794709733595287e-39,4.716652490315189e-38,8.996608755651754e-67,5.9498242390861e-89,8.475363486815778e-80,5.3952429705679666e-104,1.5696015392152737e-15,3.623909132503217e-26,2.0928694939825413e-54,5.228255587790972e-68,7.828624701370436e-60,3.527934226347022e-93,7.055625074808545e-87,1.6537254209290828e-102,1.449812496201408e-122,4.1561633998721844e-46,1.6467627483840353e-108,1.5260549874558034e-82,2.4105071822302638e-82
2.8269543971607543e-21,0.0005377589567108198,0.0915567593028733,0.0,0.001582624609589021,0.4515426283560976,7.127060644495241e-80,0.4569006123410238,2.3213523113915946e-68,1.2438425303533835e-78,1.398281050289273e-44,7.951231010341407e-105,2.822008044032328e-143,4.6406187215831976e-15,1.1588624817038692e-38,3.3896086764789687e-50,1.0440957544803101e-57,1.1588624817072297e-38,1.7021225566668054e-22,2.723283126668714e-52,4.320696595957026e-39,1.8878901877629763e-37,1.441132422312811e-65,3.8140724394874427e-87,6.787164610786007e-79,1.7293319827721861e-102,3.1405667635066278e-15,7.250966752507113e-26,1.6755679223491952e-53,8.372020179743388e-67,3.133490079008492e-59,2.2615454314429162e-91,4.521330905936534e-85,2.1202339517043124e-100,7.438441983805248e-120,1.663548485934245e-45,4.2244284190763304e-106,4.889404257119231e-81,3.861299934341886e-81
5.655136303829612e-21,0.0005377589567108198,0.0915567593028733,0.0,0.0015826246095780943,0.45154262835609527,2.851752600446852e-79,0.45690061234102064,7.432862710009848e-67,3.982751080927133e-77,2.797169256930113e-44,2.037617111547801e-102,2.8941254710309896e-140,9.283252475092017e-15,4.6369594150639763e-38,2.7127171031144766e-49,1.6715247654154774e-56,4.6369594150908715e-38,3.4049842025735553e-22,2.1794537106516082e-51,1.7288410510307342e-38,7.55401981407544e-37,2.3071523990108215e-64,2.44298678686681e-85,5.432482559823179e-78,5.544916912231821e-101,6.282497212045925e-15,1.4505081992464785e-25,1.3409632137006993e-52,1.3400682369406376e-65,1.2538041875766833e-58,1.448563607067813e-89,2.8954867139820355e-83,2.7161187665426447e-98,3.8124292858521375e-117,6.656360813033514e-45,1.0825704388805807e-103,1.5655743488118423e-79,6.181673325250274e-80
1.1311500117167326e-20,0.0005377589567108198,0.0915567593028733,0.0,0.0015826246095562413,0.4515426283560906,1.1408867351862811e-78,0.45690061234101437,2.379241967147136e-65,1.2748728973640742e-75,5.594945670390452e-44,5.21898910569112e-100,2.965831831456809e-137,1.8568519981853134e-14,1.8550857066604938e-37,2.170585824113805e-48,2.6752171116127266e-55,1.8550857066820144e-37,6.810707494338752e-22,1.7438933803950146e-50,6.916486884140889e-38,3.0220997915977247e-36,3.6925154172232427e-63,1.5641446983834075e-83,4.347086663459433e-77,1.7927489750888342e-99,1.2566358108950883e-14,2.9013312472179643e-25,1.072973728485183e-51,2.144544773222698e-64,5.0160331785767316e-58,9.274564463547544e-88,1.853698439688391e-81,3.4780511102149115e-96,1.952973775639966e-114,2.6629777607773126e-44,2.772809135464523e-101,5.011380797254536e-78,9.893555069881139e-79
2.2624227743842753e-20,0.0005377589567108198,0.0915567593028733,0.0,0.0015826246095125354,0.45154262835608133,4.563918358112805e-78,0.4569006123410018,7.614735865817612e-64,4.080218970746075e-74,1.119049850017104e-43,1.3364040305628996e-97,3.0381585723626637e-134,3.7139054994349294e-14,7.420946750743606e-37,1.7366335156074994e-47,4.280969424197724e-54,7.420946750915788e-37,1.3622154077675928e-21,1.3952460150466622e-49,2.7668174611970394e-37,1.2089382834791816e-35,5.908878258894426e-62,1.0012541232386175e-81,3.478109628735135e-76,6.191412597058871e-98,2.5134079902066248e-14,5.802977343080745e-25,8.58459556366714e-51,3.431618488143233e-63,2.0065765690393083e-57,5.936920113443928e-86,1.1865542658493665e-79,4.4528088012858973e-94,1.0001800770674992e-111,1.065277797571784e-43,7.100212797938759e-99,1.6038876908468696e-76,1.5832003895752963e-77
4.524968299719361e-20,0.0005377589567108198,0.0915567593028733,0.0,0.0015826246094251234,0.45154262835606274,1.8256416322537277e-77,0.4569006123409767,2.436901294851915e-62,1.3057685925412076e-72,2.23816042054976e-43,3.4216254016386225e-95,3.111652588273843e-131,7.428012501523732e-14,2.9684994892782482e-36,1.3893727298223957e-46,6.850048609321148e-53,2.9684994894160005e-36,2.7245047243577416e-21,1.1162479500923527e-48,1.1067700519965836e-36,4.835949767725869e-35,9.454875944111575e-61,6.40865668845667e-80,2.782663833478054e-75,3.142649071739103e-96,5.026952348551875e-14,1.160626953448554e-24,6.867987592496394e-50,5.490861742214615e-62,8.026632895139967e-57,3.800007690027157e-84,7.594539007240108e-78,5.7001605379480674e-92,5.1215696812128e-109,4.261284582777869e-43,1.8178835266676076e-96,5.132827127951734e-75,2.533314354497194e-76
9.050059350389533e-20,0.0005377589567108198,0.0915567593028733,0.0,0.0015826246092502994,0.4515426283560256,7.302715202165717e-77,0.4569006123409264,7.79838114325022e-61,4.178606903649287e-71,4.476381634843444e-43,8.759872939154287e-93,3.18660972396749e-128,1.4856226504059616e-13,1.1874239538253462e-35,1.111524505556535e-45,1.0960475346430861e-51,1.1874239539355507e-35,5.44908335722889e-21,8.93016593366611e-48,4.427154539943141e-36,1.934419149050985e-34,1.5128299078981603e-59,4.101723260267501e-78,2.2262015462914386e-74,3.978562051139796e-94,1.0054041064131092e-13,2.3212853916012055e-24,5.494496661972536e-49,8.785579444990265e-61,3.2107185232230295e-56,2.432119924783429e-82,4.8606845934453166e-76,7.2965340991695395e-90,2.622397587516201e-106,1.704548512062946e-42,4.6540539003108965e-94,1.642562138307499e-73,4.053512061428355e-75
1.8100241451729875e-19,0.0005377589567108198,0.0915567593028733,0.0,0.0015826246089006516,0.4515426283559513,2.921116111730759e-76,0.45690061234082585,2.49552928068588e-59,1.3371712446854583e-69,8.952825235107977e-43,2.2425725603847565e-90,3.263192326027474e-125,2.97126545025645e-13,4.749744131062066e-35,8.892300597608553e-45,1.7537077116358693e-50,4.749744131943714e-35,1.0898240621734603e-20,7.144170121710611e-47,1.77086723889288e-35,7.737754396811436e-34,2.4205551669906206e-58,2.6251374693211416e-76,1.7809896249173797e-73,8.883846789295677e-92,2.0108218490844386e-13,4.64260226739328e-24,4.395611370473118e-48,1.4057032989373013e-59,1.2843006122004494e-55,1.5565855849187436e-80,3.110883172706684e-74,9.33968900787534e-88,1.34269477114235e-103,6.818263405463033e-42,1.1914618033665714e-91,5.256262691609369e-72,6.486132839716307e-74
3.620060565441056e-19,0.0005377589567108198,0.0915567593028733,0.0,0.001582624608201356,0.4515426283558028,1.1684533980029347e-75,0.4569006123406248,7.98576808323113e-58,4.2789333194955684e-68,1.7905731182619954e-42,5.740938821696965e-88,3.34148413521499e-122,5.942551047330676e-13,1.8999073149019832e-34,7.113881123555971e-44,2.805957183310859e-49,1.8999073156073072e-34,2.1796555145799674e-20,5.715294153544492e-46,7.083404254229232e-35,3.0951167717048256e-33,3.872870145481349e-57,1.6800683629735526e-74,1.4248043627165154e-72,2.2325992309069563e-89,4.021657332649041e-13,9.285236016924516e-24,3.51644896223332e-47,2.2491162599937763e-58,5.137233015900224e-55,9.962138008179033e-79,1.9909637054000015e-72,1.1954664679451601e-85,6.874541989498829e-101,2.7273192326414307e-41,3.0501175375078166e-89,1.6819963032770088e-70,1.0380439444356955e-72
7.240133405977193e-19,0.0005377589567108198,0.0915567593028733,0.0,0.0015826246068027646,0.4515426283555056,4.673857806300585e-75,0.4569006123402226,2.555456843780449e-56,1.3692294880514648e-66,3.581184303010695e-42,1.469620754980495e-85,3.4215072375834374e-119,1.1885122230972124e-12,7.59964857886136e-34,5.69111927536979e-43,4.489549831452233e-48,7.59964858450399e-34,4.359318417414442e-20,4.5721275191051575e-45,2.833288326379712e-34,1.2380492735162736e-32,6.196449826050027e-56,1.0751982014827557e-72,1.1398570121946134e-71,5.701895617604364e-87,8.043328292666025e-13,1.8570503507775337e-23,2.8130699194291162e-46,3.5985228367215105e-57,2.054912642542041e-54,6.375634652323267e-77,1.2741958851354403e-70,1.5301326225035889e-83,3.5196234790887816e-98,1.0909304663157742e-40,7.807985644593677e-87,5.382260728899314e-69,1.6624987017229532e-71
1.4480279087049467e-18,0.0005377589567108198,0.0915567593028733,0.0,0.001582624604005582,0.4515426283549114,1.869648949731676e-74,0.45690061233941826,8.177474186614952e-55,4.381315999431735e-65,7.162886595894213e-42,3.761878590986613e-83,3.5032078260113077e-116,2.3770264556226984e-12,3.0398632908044142e-33,4.552898160170845e-42,7.18328948024295e-47,3.0398632953185583e-33,8.71864421516923e-20,3.6575132649012445e-44,1.1332523119350868e-33,4.952198721596439e-32,9.913796523379753e-55,6.880620091775876e-71,9.119452843786236e-71,1.4591228420827767e-84,1.6086670184251102e-12,3.7141038456630365e-23,2.2503031344026362e-45,5.757406901247421e-56,8.220115826156827e-54,4.080196303277642e-75,8.154525720917058e-69,1.958386000516318e-81,1.8018799326607674e-95,4.3637274050819494e-40,1.9986587557263638e-84,1.722229430750608e-67,2.6703767393668215e-70
2.8960570449194014e-18,0.0005377589567108198,0.0915567593028733,0.0,0.0015826245984112168,0.4515426283537229,7.481910936880038e-74,0.4569006123378096,2.616790246391816e-53,1.4018763247201463e-63,1.4333969915984598e-41,9.628556563385628e-81,3.5864020064470294e-113,4.754054903862456e-12,1.2159460844980751e-32,3.642314806908162e-41,1.1493255222320367e-45,1.2159460881094476e-32,1.743729577902216e-19,2.9257021474229898e-43,4.532496533912741e-33,1.980877012438647e-31,1.58603464447049e-53,4.4027461601115416e-69,7.29927623604516e-70,3.7344994518532836e-82,3.21733538536257e-12,7.428210822295397e-23,1.7999940694845598e-44,9.211094185037659e-55,3.2895038471375885e-53,2.6110446266800258e-73,5.2184572775202014e-67,2.5062517551859837e-79,9.223856586252182e-93,1.7454920646325887e-39,5.1155855605997314e-82,5.510512743342628e-66,4.3389847535763645e-69
5.792115317348311e-18,0.0005377589567108198,0.0915567593028733,0.0,0.0015826245872224865,0.45154262835134584,3.003358434711777e-73,0.4569006123345923,8.373704229938101e-52,4.4850697224209515e-62,2.8798994857838607e-41,2.463954852556422e-78,9.553554734582948e-110,9.508111733097083e-12,4.863785844936556e-32,2.913842649588722e-40,1.8389151566180159e-44,4.863785873828419e-32,3.4874598780101447e-19,2.3400657231915206e-42,1.8125868444428364e-32,7.923480683837456e-31,2.5370983197175863e-52,2.8166623990133486e-67,5.863151619240279e-69,9.556568479455282e-80,6.4346720737192656e-12,1.4856424723005543e-22,1.4395963130439935e-43,1.47353108481234e-53,1.3204593169835293e-52,1.6707049997152794e-71,3.3392442093770624e-65,3.2067603020835025e-77,4.720789818364963e-90,6.98197042081393e-39,1.3090839429477358e-79,1.7629632889518376e-64,7.367081377772232e-68
1.1584231862206131e-17,0.0005377589567108198,0.0915567593028733,0.0,0.0015826245648450264,0.4515426283465918,1.2352407317033863e-72,0.4569006123281576,2.679567250321868e-50,1.434623311638336e-60,5.969472991867818e-41,6.302826374104656e-76,9.776956546874627e-107,1.9016225122586585e-11,1.9455146158364326e-31,2.331058109516625e-39,2.9422435796780393e-43,1.9455146389513195e-31,6.974920427575375e-19,1.871258434833932e-41,7.247051865969339e-32,3.169368869756812e-30,4.057572226145175e-51,1.8012612314582493e-65,4.8423841537824274e-68,2.4445804026407187e-77,1.2869345268359771e-11,2.971285231420751e-22,1.1510386158149944e-42,2.356867366434414e-52,5.430870568636853e-52,1.0687848700316888e-69,2.1363865303053203e-63,4.101471590419691e-75,2.4151737842780336e-87,2.792788566449002e-38,3.3486615842005563e-77,5.63891398787725e-63,1.450399304423167e-66
2.316846495192177e-17,0.0005377589567108198,0.0915567593028733,0.0,0.0015826245200901087,0.4515426283370837,6.025622295556695e-72,0.4569006123152882,8.574495511429884e-49,4.586963807388857e-59,1.5293562867253538e-40,1.6110188421540846e-73,9.987552169479595e-104,3.803245082564497e-11,7.782058830851897e-31,1.864820353138709e-38,4.7075215784044947e-42,7.78205901579329e-31,1.3949841324103332e-18,1.4957372661777648e-40,2.896187000333329e-31,1.2677285230225374e-29,6.486407679372946e-50,1.1510141315133537e-63,4.845788520335694e-67,6.248410752123994e-75,2.5738690929349296e-11,5.942570665573827e-22,9.198107841846635e-42,3.768481741591341e-51,2.649230410475735e-51,6.8342575310045375e-68,1.3663522015869032e-61,5.241749248140342e-73,1.2346557726975053e-84,1.1171154787375774e-37,8.559312226016762e-75,1.8028098245918913e-61,4.057469317603188e-65
3.475269804163741e-17,0.0005377589567108198,0.0915567593028733,0.0,0.0015826244753351937,0.4515426283275756,1.5988133979337926e-71,0.45690061230241885,4.0165356081697734e-48,2.145195959696228e-58,3.1805879494304474e-40,1.2355910426322802e-72,6.084298941485169e-103,5.7048675452780544e-11,1.6536875033475675e-30,5.332177599932945e-38,1.7947307542417083e-41,1.653687556233528e-30,2.0924762018028804e-18,4.27479037278521e-40,6.150532945545019e-31,2.6938950840986245e-29,2.4719554654882455e-49,6.564976908053726e-63,1.742679374745087e-66,4.792296728199725e-74,3.860803586204738e-11,8.91385601563959e-22,2.628410344396244e-41,1.3867625554709619e-50,7.029356830439103e-51,3.8989114065324564e-67,7.618638592515757e-61,3.4904894797020077e-72,1.0672840763076567e-83,2.3738703940159804e-37,6.564680447298147e-74,8.430988454752573e-61,1.9617774315824948e-64
5.792116422106868e-17,0.0005377589567108198,0.0915567593028733,0.0,0.0015826243858253733,0.45154262830855935,1.0922664211792367e-70,0.45690061227668016,5.758956278179991e-47,3.1283295165212354e-57,1.488345935349021e-39,1.2918602882570272e-70,4.1648604444480345e-100,9.50811204033475e-11,4.5719594071614845e-30,2.4504107316510013e-37,1.4758307979814065e-40,4.571959650267933e-30,3.4874602595469895e-18,1.961647892172012e-39,1.6976927580993552e-30,7.447627505741731e-29,2.0293795480161916e-48,1.8354995013507688e-61,2.2965599288122127e-65,5.010539559900866e-72,6.434672281427829e-11,1.4856426379421886e-21,1.2056021313253323e-40,1.0668617700958474e-49,4.802267401807411e-50,1.0913750137452876e-65,1.9799262139715545e-59,1.6936052915838908e-70,1.9971226410615002e-81,6.563053205047683e-37,6.863704258872952e-72,1.229327770642266e-59,3.7854079651955887e-63
7.877278378255683e-17,0.0005377589567108198,0.0915567593028733,0.0,0.001582624305266543,0.45154262829144476,3.280869799969144e-70,0.45690061225351536,2.0274827127885677e-46,1.1192786453499997e-56,3.8947346373252295e-39,8.243164607806041e-70,4.215383938722545e-99,1.293103173825005e-10,8.141304874212077e-30,5.515774964203441e-37,4.304262102726196e-40,8.141305421536863e-30,4.7429458460553346e-18,4.412048569013201e-39,3.0198486372962606e-30,1.3261781735248812e-28,5.913619401342905e-48,8.169376473887068e-61,9.116033128184036e-65,3.1971493144756376e-71,8.751153871815909e-11,2.02047394351378e-21,2.7109086041992156e-40,2.9401548462838613e-49,1.4424697547468124e-49,4.858888230580629e-65,8.472888948618444e-59,8.342458898788718e-70,1.3917251801613775e-80,1.168685289084997e-36,4.37963568143389e-71,4.398193006431761e-59,1.481764272640303e-62
9.962440334404498e-17,0.0005377589567108198,0.0915567593028733,0.0,0.0015826242247077218,0.45154262827433017,8.290853528422378e-70,0.45690061223035056,5.402929365248001e-46,2.9560983724266395e-56,8.512840365894284e-39,3.166137646646409e-69,1.6110958551816072e-98,1.6353951068198718e-10,1.2708691375230733e-29,1.0425024916409833e-36,9.848874191417713e-40,1.2708692409874376e-29,5.998431363274187e-18,8.331928717453284e-39,4.7089340238321706e-30,2.0701456282185563e-28,1.352167827309812e-47,2.4989771566250327e-60,2.655172207821355e-64,1.2280010513617431e-70,1.1067635213130348e-10,2.5553052203277402e-21,5.1180749063179425e-40,6.6207389007317414e-49,3.645162885134893e-49,1.4870916019933009e-64,2.5351457248720466e-58,2.9885404562004926e-69,5.980059721271121e-80,1.8243341667994004e-36,1.682189254517135e-70,1.1615227533759503e-58,4.471782926001332e-62
1.2047602290553314e-16,0.0005377589567108198,0.0915567593028733,0.0,0.0015826241441489087,0.4515426282572156,1.7902924883419987e-69,0.45690061220718575,1.217625735234623e-45,6.692637298961322e-56,1.6455553909938556e-38,1.0419017179470827e-68,7.397991829355999e-98,1.9776870050562555e-10,1.8218833321389727e-29,1.7424801675243208e-36,1.9476606805056322e-39,1.8218835051047566e-29,7.253916815041776e-18,1.3915410527744975e-38,6.743652028384785e-30,2.967653551458582e-28,2.6719005233208235e-47,6.523568444272573e-60,6.727067968367109e-64,4.0410637429816035e-70,1.3384116319168373e-10,3.0901364699770725e-21,8.545775054707108e-40,1.2729857785650476e-48,7.871212848825705e-49,3.883418756641788e-64,6.501682554408375e-58,8.571496556466136e-69,2.1549382153277607e-79,2.6153157005761063e-36,5.535705785837575e-70,2.6295734757881126e-58,1.1082485596921495e-61
1.6217926202850944e-16,0.0005377589567108198,0.0915567593028733,0.0,0.001582623983031301,0.4515426282229864,5.666918145953819e-69,0.45690061216085615,4.14682462335967e-45,2.3362286938075654e-55,4.516098049187253e-38,8.046171164946097e-68,1.2368879148030539e-96,2.6622707222624515e-10,3.138905343196872e-29,3.7199160149315636e-36,5.44781040383384e-39,3.1389057125841706e-29,9.76488756931657e-18,2.9669486539047714e-38,1.1598500607844026e-29,5.112794954252473e-28,7.462214095426975e-47,3.0122872481156575e-59,3.017104741282532e-63,3.120744500183905e-69,1.801707799470099e-10,4.1597989073273075e-21,1.8213541536487716e-39,3.2995943528878136e-48,2.491520828734746e-48,1.7938662995542446e-63,2.8079554566787544e-57,4.339325328242053e-68,1.8334912965645785e-78,4.505902366847772e-36,4.2750098964605107e-69,9.17858234754702e-58,4.312419019288526e-61
2.0388250115148573e-16,0.0005377589567108198,0.0915567593028733,0.0,0.0015826238219137235,0.45154262818875723,1.42341451487942e-68,0.45690061211452654,1.0711745109114984e-44,6.078997688717957e-55,1.0032888547001574e-37,3.271449949969942e-67,6.61891559488307e-96,3.34685431098587e-10,4.8044080641908347e-29,6.764125381633026e-36,1.2198294368870712e-38,4.804408736104029e-29,1.2275858081656914e-17,5.38850780996498e-38,1.77227979125676e-29,7.825424117635388e-28,1.668801549485721e-46,9.318328610733122e-59,9.240291669649598e-63,1.2688469123170354e-68,2.265003880055652e-10,5.229461244266041e-21,3.3066758769851717e-39,7.001455012299918e-48,6.258192382455933e-48,5.552082261374106e-63,8.315325021725485e-57,1.503023422357957e-67,8.026447581938284e-78,6.896733504064056e-36,1.738157030870025e-68,2.3881568426197046e-57,1.2508100950335497e-60
2.4558574027446205e-16,0.0005377589567108198,0.0915567593028733,0.0,0.0015826236607961782,0.45154262815452806,3.1440627063872524e-68,0.45690061206819693,2.4075228586157577e-44,1.372608395929772e-54,1.974408574735986e-37,1.1064091981191871e-66,3.0247972379651104e-95,4.0314377625109365e-10,6.8420280836727e-29,1.1188951583132197e-35,2.410105846617508e-38,6.842029195529237e-29,1.4786828335652997e-17,8.90262368201523e-38,2.5195985214261333e-29,1.1143982910316679e-27,3.292971408122027e-46,2.459245109624992e-58,2.4266512040962157e-62,4.291258971499899e-68,2.7282998677746996e-10,6.299123473982608e-21,5.461066363532505e-39,1.32738563910101e-47,1.3823201938010613e-47,1.4660010832566468e-62,2.116500725739574e-56,4.372843355676759e-67,2.970157563035966e-77,9.821739461498797e-36,5.878492555170181e-68,5.391972067649376e-57,3.12361264635576e-60
3.2899221852041465e-16,0.0005377589567108198,0.0915567593028733,0.0,0.0015826233385611865,0.4515426280860697,1.3440468604708079e-67,0.4569006119755378,1.0375894273102096e-43,5.897690666556035e-54,6.276886460469758e-37,1.623459895958528e-65,9.135081044222582e-94,5.400604246229449e-10,1.205458809665274e-28,2.5808026709352397e-35,7.690387589939942e-38,1.205459066341885e-28,1.9808768054055232e-17,2.0472314577012337e-37,4.4222661132001965e-29,1.9632715110030713e-27,1.047034450505364e-45,1.556001386819267e-57,1.5336134147692957e-61,6.296663888114884e-67,3.654891559380484e-10,8.43844760570749e-21,1.2546421107892444e-38,4.0414022456393435e-47,5.909240488771722e-47,9.296588749521076e-62,1.2557296325346132e-55,3.943232975995112e-66,6.603279831487791e-76,1.7304375528688248e-35,8.625818691267082e-67,2.3161825986327322e-56,1.8255334686812182e-59
4.1239869676636724e-16,0.0005377589567108198,0.0915567593028733,0.0,0.001582623016326326,0.4515426280176114,3.960238220043737e-67,0.45690061188287867,3.05627148917966e-43,1.7302244695993032e-53,1.51179368794986e-36,8.509146407400296e-65,6.388760365217872e-93,6.769770172576833e-10,1.8778847014855658e-28,4.957524778833141e-35,1.8547323119524886e-37,1.8778851949312528e-28,2.483070672295317e-17,3.921413402174075e-37,6.863274532670589e-29,3.0582266969781268e-27,2.5176510154661743e-45,5.649180483817018e-57,5.579016847551329e-61,3.3003115774950724e-66,4.5814828737231034e-10,1.0577771301850275e-20,2.4011265368893804e-38,9.538236864835903e-47,1.741158953567225e-46,3.3806312668349294e-61,4.459824019398502e-55,1.7363737342437531e-65,4.079134555514862e-75,2.6957057132282004e-35,4.521152088847027e-66,6.79368992202463e-56,6.488140946308193e-59
5.792116532582724e-16,0.0005377589567108198,0.0915567593028733,0.0,0.0015826223718569986,0.45154262788069494,2.3279131576547227e-66,0.45690061169756047,1.7746422142063552e-42,9.900190529758361e-53,6.020501410447409e-36,1.7407155128818714e-63,2.9498458495517624e-91,9.50810035200413e-10,3.6765474617723166e-28,1.3634332615575658e-34,7.39448761659275e-37,3.6765488212315056e-28,3.4874580910144616e-17,1.0713879008138807e-36,1.3329979779258169e-28,5.986632510618195e-27,9.96392647976122e-45,4.864376912628574e-56,4.8564387540755586e-60,6.751445192522907e-65,6.434664369867295e-10,1.4856417386521404e-20,6.546992880657238e-38,3.767004886775041e-46,1.02348980059916e-45,2.9260482334752664e-60,3.812658873618805e-54,2.339958203957588e-64,1.3621938499042352e-73,5.277688211235247e-35,9.249312886575581e-65,3.8850225563603626e-55,5.5905030648408805e-58
9.128375662420829e-16,0.0005377589567108198,0.0915567593028733,0.0,0.0015826210829199196,0.4515426276068622,2.6744132450090723e-65,0.4569006113269246,1.9822998742359708e-41,1.071309644288775e-51,3.949850649199574e-35,9.61088175878932e-62,4.166456115081632e-89,1.4984754017272211e-09,9.089181877777628e-28,5.423985733974694e-34,4.8555883913491515e-36,9.089187305760256e-28,5.496231668166041e-17,4.2003741954986486e-36,3.2407517601199957e-28,1.4795984655125482e-26,6.439731350297282e-44,8.907006560059872e-55,9.138162626315927e-59,3.7276247021177984e-63,1.014102283183188e-09,2.3413704325218603e-20,2.555447380999259e-37,2.5164161173347348e-45,1.1758300107494376e-44,5.424420850445495e-59,7.272148160440597e-53,8.020096918362381e-63,1.4388454207977469e-71,1.304753116040994e-34,5.107263020369361e-63,4.1981069889811886e-54,1.0919684802420262e-56
1.5800893922097036e-15,0.0005377589567108198,0.0915567593028733,0.0,0.0015826185050520636,0.4515426270591982,4.890404042378076e-64,0.45690061058565473,3.5394410973592723e-40,1.8284720073633784e-50,3.784120446711806e-34,1.0012782906282904e-59,1.3101519676157325e-86,2.5938034570240155e-09,2.7175952814388045e-27,2.894981163798923e-33,4.6571485206099207e-35,2.7175981999309325e-27,9.51377378113867e-17,2.1749411009578958e-35,9.365648673562235e-28,4.421279104946427e-26,5.980759803871443e-43,2.7098831823039283e-53,2.940463671346407e-57,3.8835039116939585e-61,1.7553721633821412e-09,4.052825727926498e-20,1.3114630801671593e-36,2.485609029392696e-44,2.1501035044359137e-43,1.6924343001132345e-57,2.409876192301415e-51,4.799029818885552e-61,2.968546156913505e-69,3.90111110826223e-34,5.3219286767209706e-61,7.143526465879719e-53,3.607659777152098e-55
2.914593044144945e-15,0.0005377589567108198,0.0915567593028733,0.0,0.0015826133493415623,0.45154262596387545,1.1625495795726158e-62,0.45690060910312214,8.311193205514596e-39,4.017052440196078e-49,4.577668300514959e-33,1.457066429034483e-57,6.28749973102709e-84,4.7844488548076275e-09,9.239549409836813e-27,1.8619960977191125e-32,5.644776580856074e-34,9.239568454619175e-27,1.7548837841777529e-16,1.3184463476773164e-34,2.9801461683122172e-27,1.5013935920178018e-25,6.810135671835228e-42,1.0726083531642087e-51,1.297599024934084e-55,5.651299176108777e-59,3.2379046750229576e-09,7.475727949399265e-20,7.819943041975452e-36,3.046873933057082e-43,5.1112053514065913e-42,7.034282007517217e-56,1.0765272976878554e-49,3.7748444208944057e-59,8.607733224882694e-67,1.3263383106243952e-33,7.747694719021101e-59,1.5593911970721187e-51,1.5597218299271406e-53
4.249096696080187e-15,0.0005377589567108198,0.0915567593028733,0.0,0.0015826081936646766,0.4515426248685599,6.015950293980731e-62,0.45690060762059914,4.3521234999628185e-38,2.0615805445299122e-48,1.8632330326869038e-32,1.3178992829255464e-56,7.597173751507458e-83,6.9750799665528166e-09,1.9634292577880304e-26,5.536757831627913e-32,2.3001497233388024e-33,1.963434984704771e-26,2.5583875015427527e-16,3.765162305951619e-34,5.993307097879647e-27,3.1872679223183372e-25,2.671751014153669e-41,6.768287945397415e-51,8.552414951381305e-55,5.111532998264354e-58,4.720427521703032e-09,1.0898619011788168e-19,2.2087893718296575e-35,1.2173453917119718e-42,2.644931549752196e-41,4.521674728733736e-55,7.016711123380666e-49,2.8446066284573394e-58,8.892506310956698e-66,2.818504710806057e-33,7.008519971893738e-58,7.978210166182832e-51,9.818047971381694e-53
5.583600348015428e-15,0.0005377589567108198,0.0915567593028733,0.0,0.0015826030380214104,0.4515426237732515,2.013403793554614e-61,0.45690060613808586,1.4829157178421943e-37,6.902917371717901e-48,5.196337417958074e-32,7.495367949150508e-56,7.15436553358541e-82,9.165696789077449e-09,3.3901804248558984e-26,1.2196338530964911e-31,6.42178352447917e-33,3.390193178849891e-26,3.361888530224457e-16,7.989659277978362e-34,9.823767085105004e-27,5.4979409368759485e-25,7.181105203930158e-41,2.7289429232226027e-50,3.60166649512132e-54,2.907112941559361e-57,6.20294070350372e-09,1.432149891515254e-19,4.6411196846252976e-35,3.3536471659604773e-42,8.851952979028599e-41,1.852529161246223e-54,2.917594983939478e-48,1.310301886608373e-57,5.641397795972055e-65,4.866607308512689e-33,3.9864566905909897e-57,2.663469897116017e-50,3.8444447743300394e-52
6.9181039999506696e-15,0.0005377589567108198,0.0915567593028733,0.0,0.0015825978824117659,0.45154262267795026,5.308873118739056e-61,0.45690060465558224,3.981120745538609e-37,1.8185572506040716e-47,1.174289719992035e-31,3.2549508362054213e-55,4.8737769027812885e-81,1.135629931910073e-08,5.204206076203699e-26,2.2750661994952587e-31,1.4527708417850263e-32,5.204230127674773e-26,4.165386870240437e-16,1.4372940164804388e-33,1.4337227182858418e-26,8.431546077853513e-25,1.562463160358364e-40,8.468103856863202e-50,1.170853800703221e-53,1.2624476564049119e-56,7.685444220515178e-09,1.774436765956072e-19,8.272156551449124e-35,7.518412446716204e-42,2.3340400987608156e-40,5.840742053873731e-54,9.393493743674099e-48,4.575769016372454e-57,2.7052551815060887e-64,7.47064265091905e-33,1.7313695096084289e-56,6.995082035626004e-50,1.1593739886435855e-51
