Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(49),H2X(48),COX(58),CHOX2(59),SX(51),CH3OX(44),CH2OX2(50),CH3X(53),CH4(39)
2.585319578102302e-15,0.0005284065757894736,0.1557,0.0,0.0015550945675133067,0.6423999970074823,0.2019,3.857001155672442e-125,2.0806012108308921e-91,1.692953350444962e-43,9.909398139179927e-125,8.994535726192504e-72,2.1927614133376616e-105,5.985035114014708e-09,1.5512929422335772e-73,6.963434573141464e-85,2.0891776487691414e-91,2.939398370512968e-58,2.0204302172277914e-123,1.0224724550815333e-52,1.8586228497921778e-122,4.735600360296058e-132,3.21884128887679e-63,5.435572479915385e-66,5.5910224049087134e-142,2.8198018516346063e-73,1.2545699548655068e-132,9.351635379098422e-20,1.9497554492796695e-57,2.2906435754015764e-55,9.352297251016361e-134,5.936004737784018e-66,3.181384024857545e-52,1.5512929126945674e-73,2.9545972831134715e-81
3.784308368407172e-15,0.0005284065757894736,0.1557,0.0,0.0015550917918605049,0.6423999956196558,0.2019,3.401076075922313e-124,1.9129524240671904e-90,2.478091130937215e-43,1.039893633764337e-123,4.709180628005886e-71,1.4082463953114226e-104,8.760687915828557e-09,6.093939857412154e-73,4.4720833104655e-84,1.9208353325896467e-90,1.400201091341424e-57,1.781599516817804e-122,2.1914231506939414e-52,1.4012360924972427e-121,4.174687386258263e-131,6.94609653629296e-63,1.5875717705051691e-65,5.1404307055168e-141,1.4763335494142455e-72,1.43685912567787e-131,1.3688613472198218e-19,7.130738814046331e-57,6.420241912424626e-55,1.1043507337854059e-132,1.7841576376298277e-65,6.805285314498601e-52,6.093939665968043e-73,1.9148883317978664e-80
4.983297158712042e-15,0.0005284065757894736,0.1557,0.0,0.0015550890162176322,0.6423999942318344,0.2019,1.7427304912125247e-123,1.088328261861305e-89,3.263228907935588e-43,6.518567356091804e-123,1.6017795532097866e-70,5.605460884317748e-104,1.1536330788364152e-08,1.6383539983451139e-72,1.780087627939753e-83,1.0928119002533506e-89,4.319787687926266e-57,9.129004675137e-122,3.801682838484116e-52,6.3187461085823836e-121,2.138583077644472e-130,1.2156745268164477e-62,3.425454454857633e-65,2.9244905554203286e-140,5.021588666495073e-72,1.4283093032872234e-130,1.80255838149622e-19,1.7959405299016253e-56,1.3351633851097538e-54,7.583019711806011e-132,3.95397842504456e-65,1.1782691247240528e-51,1.6383539198104062e-72,7.855250846639932e-80
6.182285949016912e-15,0.0005284065757894736,0.1557,0.0,0.0015550862405846935,0.6423999928440179,0.2019,6.646291375478831e-123,4.6827179347664975e-89,4.0483666814447654e-43,3.056840562553683e-122,4.277549499704648e-70,1.7154805348332787e-103,1.4311963727064669e-08,3.5825473204645107e-72,5.447715269831494e-83,4.702004728503532e-89,1.0529760022476232e-56,3.4815439933892186e-121,5.854199589754611e-52,2.152665172988219e-120,8.153876899291536e-130,1.892531479052782e-62,6.250290841046924e-65,1.2582996962197094e-139,1.3410118823024522e-71,9.597120416830034e-130,2.2362546407418173e-19,3.687007613641488e-56,2.3532702182740878e-54,3.8546155829426157e-131,7.4060087760043415e-65,1.810748582470759e-51,3.5825470721712404e-72,2.483477473696229e-79
8.58026352962665e-15,0.0005284065757894736,0.1557,0.0,0.0015550806893486343,0.6423999900683999,0.2019,5.860330114775053e-122,5.366741506427283e-88,5.618642218012809e-43,4.202087920425706e-121,1.9610298525204897e-69,1.0059333582331562e-102,1.9863199786062286e-08,1.1826017048434476e-71,3.194433291409127e-82,5.388832228033639e-88,4.092035580913373e-56,3.0698175422204442e-120,1.129008716566799e-51,1.5319128910838647e-119,7.185484865907664e-129,3.7524168765370785e-62,1.5464915995632526e-64,1.4420804738032765e-138,6.147802757338863e-71,2.0752112907930563e-128,3.103644834150774e-19,1.076742143154344e-55,5.467973748652355e-54,6.251312880716105e-130,1.928000613091615e-64,3.4776708087619475e-51,1.1826015502653409e-71,1.5461005121924655e-78
1.097824111023639e-14,0.0005284065757894736,0.1557,0.0,0.001555075138152364,0.6423999872928017,0.2019,2.802035619824828e-121,2.825299575519011e-87,7.188917740678581e-43,2.5098338130713387e-120,6.068302004994608e-69,3.704002621837461e-102,2.5414396056269668e-08,2.911559002683069e-71,1.176231813692277e-81,2.8369234507833255e-87,1.1255125817887439e-55,1.4677865002964484e-119,1.8508256411791745e-51,6.397318559481283e-119,3.4342475381321104e-128,6.369161372100918e-62,3.0443090120564834e-64,7.591676366204985e-138,1.902398019414971e-70,1.4748604764447323e-127,3.9710319274686913e-19,2.373756953733018e-55,1.0171447906947782e-53,4.156546070859638e-129,3.9835948091901726e-64,5.676435878947076e-51,2.9115584212786676e-71,5.81522025529702e-78
1.337621869084613e-14,0.0005284065757894736,0.1557,0.0,0.001555069586995921,0.6423999845172236,0.2019,1.0181638599813607e-120,1.1088271963929693e-86,8.759193249480974e-43,1.096502511175194e-119,1.5080189484277105e-68,1.0693445807376083e-101,3.096555249920529e-08,6.023301078498238e-71,3.395754217606581e-81,1.1133870105560555e-86,2.531411110620246e-55,5.333417603216199e-119,2.751924191022156e-51,2.057786323825333e-118,1.2473697119540748e-127,9.872863493188052e-62,5.220014915164371e-64,2.9794394680807546e-137,4.727586393209805e-70,7.568231244199901e-127,4.838415920718707e-19,4.41681667887048e-55,1.6557261062287585e-53,2.0100592244237952e-128,7.163192523506707e-64,8.401970000882495e-51,6.0232993772953476e-71,1.7015424682384525e-77
1.577419627145587e-14,0.0005284065757894736,0.1557,0.0,0.0015550640358793436,0.6423999817416652,0.2019,3.140153491167352e-120,3.68162449671543e-86,1.0329468744458121e-42,4.031428160924957e-119,3.2479361756048017e-68,2.6505892039540135e-101,3.651666907671241e-08,1.1079685333650862e-70,8.417003886160562e-81,3.69675691062865e-86,4.97542031956419e-55,1.6448914870969987e-118,3.833414302518383e-51,5.638479022864804e-118,3.845310339327351e-127,1.4431628857248626e-61,8.145979304570798e-64,9.892609909688943e-137,1.0182127136383112e-69,3.1234297165757356e-126,5.705796813923752e-19,7.314867273244145e-55,2.463729860584857e-53,8.136152957937188e-128,1.1720445768987875e-63,1.1649296652820142e-50,1.1079681072800909e-70,4.261691663844329e-77
2.057015143267535e-14,0.0005284065757894736,0.1557,0.0,0.001555052933765931,0.6423999761906086,0.2019,2.856345304184475e-119,3.7371752615988823e-85,1.3470019693080148e-42,6.4258358866773835e-118,1.1496277932819155e-67,1.292704750386016e-100,4.761878248904507e-08,2.955326268766124e-70,4.10490841055849e-80,3.7524913441377175e-85,1.4585685216211718e-54,1.4962060986909589e-117,6.541846623994704e-51,3.5212251926853245e-117,3.489857103801981e-126,2.7642303519398657e-61,1.6406544849483362e-63,1.0043234903568282e-135,3.603992737468404e-69,4.143116949531965e-125,7.440549300287076e-19,1.5830930492588726e-54,4.581766499905248e-53,2.1069239668230182e-126,2.5941142283302375e-63,1.9690608503525426e-50,2.955324199106907e-70,2.0700697158064177e-76
2.4786243808175914e-14,0.0005284065757894736,0.1557,0.0,0.0015550431741037224,0.6423999713107774,0.2019,1.1129876869866017e-118,1.5366894572325435e-84,1.6230857158583325e-42,3.091903515151474e-117,2.7298078265404422e-67,3.72088602998577e-100,5.73784446974278e-08,5.832595936150967e-70,1.1815238385761216e-79,1.5429786732964594e-84,3.030655457637865e-54,5.829992830774886e-117,9.529098295727154e-51,1.1491937374488294e-116,1.3582440746943197e-125,4.505852588288726e-61,2.6542831181761196e-63,4.130310268807826e-135,8.557665732572313e-69,1.9575583162647383e-124,8.965548464482708e-19,2.6548351563910865e-54,6.9962681234458e-53,1.1647179335788952e-125,4.536066416884547e-63,2.8438116327290097e-50,5.832589983428554e-70,5.953903966795568e-76
2.900233618367648e-14,0.0005284065757894736,0.1557,0.0,0.00155503341456529,0.6423999664310082,0.2019,3.4505602701271335e-118,4.949016070708327e-84,1.8991694581877644e-42,1.1547287804323468e-116,5.603249788128538e-67,8.956963941853596e-100,6.713798312944038e-08,1.0270130798517298e-69,2.844125100651964e-79,4.969240511300483e-84,5.521092494056965e-54,1.8074423103480946e-116,1.30896161717508e-50,3.0543837775929544e-116,4.205650384087857e-125,6.967593459356432e-61,3.9516709370800684e-63,1.330465412698183e-134,1.7565472640316945e-68,7.187740061516316e-124,1.0490538046083181e-18,4.0378724139392e-54,9.922484756440035e-53,5.010709612046931e-125,7.265226458763581e-63,3.8729708869439326e-50,1.0270116461786163e-69,1.4339575360082021e-75
3.321842855917704e-14,0.0005284065757894736,0.1557,0.0,0.0015550236551508357,0.6423999615513009,0.2019,9.000838108985853e-118,1.3530807531643175e-83,2.1752531963153233e-42,3.5428833983413955e-116,1.0361198310261372e-66,1.896562737484032e-99,7.689739758387821e-08,1.6655731039959514e-69,6.022075841107918e-79,1.3586028127502894e-83,9.162780536433483e-54,4.714707861141079e-116,1.722906408268679e-50,7.000489106317824e-116,1.0957461339709072e-124,1.0351629514746688e-60,5.541428852433432e-63,3.6386402939753033e-134,3.248077978605419e-68,2.1803654745160732e-123,1.2015518045210188e-18,5.732744225802303e-54,1.3352456627729021e-52,1.719183862925978e-124,1.091536314667385e-62,5.054058200146291e-50,1.6655700603493948e-69,3.044248791516095e-75
4.165061331017817e-14,0.0005284065757894736,0.1557,0.0,0.0015550041366946643,0.6423999517920729,0.2019,4.735195992527905e-117,7.926369368775889e-83,2.72742066003886e-42,2.709488554808481e-115,2.8728842698632305e-66,6.716330642156566e-99,9.641585375500182e-08,3.688076819844849e-69,2.1324958178449174e-78,7.958596347292893e-83,2.0825375628424833e-53,2.480287700952484e-115,2.726682623603141e-50,2.8392938163195436e-115,5.746373845653501e-124,2.0921418381340153e-60,9.613733652226989e-63,2.134763631591839e-133,9.005901018441136e-68,1.481380082711952e-122,1.506544929653202e-18,1.0042444909306661e-53,2.168989645858567e-52,1.7344485705397857e-123,2.1513809608767077e-62,7.862359189473342e-50,3.6880660012384274e-69,1.0820739076669592e-74
5.851498281218044e-14,0.0005284065757894736,0.1557,0.0,0.0015549651012789088,0.642399932274365,0.2019,6.200077958669059e-116,1.2278256021244874e-81,3.831755537860287e-42,7.040569343984821e-114,1.3098030083553495e-65,4.574817916991492e-98,1.3545126951006856e-07,1.1855641009778033e-68,1.4523353650953962e-77,1.2327632762927624e-81,6.792588956890321e-53,3.2474605860901376e-114,5.452694396918788e-50,2.3406547450688763e-114,7.45896968832987e-123,6.663572496785974e-60,2.1393402903134648e-62,3.337167199337608e-132,4.105807797429956e-67,2.59831130528411e-121,2.1165196814877784e-18,2.2230132745066217e-53,4.405869410620138e-52,7.829721035473494e-122,5.965101154471213e-62,1.5198162173803337e-49,1.1855567713264458e-68,7.331103939095253e-74
7.537935231418269e-14,0.0005284065757894736,0.1557,0.0,0.0015549260678693368,0.6423999127576602,0.2019,3.321876354765767e-115,7.382909943355534e-81,4.936090350437766e-42,5.1582785546640047e-113,3.914437181105057e-65,1.7625511914902542e-97,1.7448467908119043e-07,2.7712994301686484e-68,5.5946913603363674e-77,7.41242320346248e-81,1.583050877085914e-52,1.739877850844275e-113,9.164155331535857e-50,9.9011447332405e-114,3.975462914205243e-122,1.667752766445683e-59,3.8076573301828353e-62,2.0234765028030616e-131,1.2270075489117277e-66,1.723946946125995e-120,2.7264791027382425e-18,3.893435268215404e-53,7.36181736100519e-52,6.852726643392468e-121,1.2751327764304233e-61,2.470578229069526e-49,2.7712710960776e-68,2.833968721943618e-73
9.224372181618495e-14,0.0005284065757894736,0.1557,0.0,0.0015548870364788284,0.6423998932419649,0.2019,1.2077728199641119e-114,2.9970489482491996e-80,6.040425098820067e-42,2.4238348442249216e-112,9.225201166492753e-65,5.041286880843457e-97,2.135160695886061e-07,5.390927186173132e-68,1.5999657771407123e-76,3.0089665681790828e-80,3.0511473097187253e-52,6.325709773913752e-113,1.3892276596725805e-49,3.0108712396135686e-113,1.4385010914625476e-121,3.5527473360773667e-59,5.967269859307348e-62,8.305409408111022e-131,2.891607687061115e-66,7.533307165954454e-120,3.3364231941957223e-18,5.986975620166898e-53,1.0991614545405774e-51,3.684617194620124e-120,2.336661530166055e-61,3.624847029940645e-49,5.390845615599924e-68,8.158657886976924e-73
1.0910809131818721e-13,0.0005284065757894736,0.1557,0.0,0.0015548480071202614,0.6423998737272856,0.2019,3.492914048194804e-114,9.670037487282907e-80,7.144759783989084e-42,8.838410695352588e-112,1.8687390954327002e-64,1.1993594150199466e-96,2.525454281551165e-07,9.309809310453371e-68,3.805775801528463e-76,9.708295175816774e-80,5.206627203184201e-52,1.8293633265193507e-112,1.966626050515115e-49,7.493067349124408e-113,4.140652942810904e-121,6.7574451731589065e-59,8.617395506380992e-62,2.7204726820106305e-130,5.857303424206048e-66,2.5463969050048246e-119,3.946351956656498e-18,8.476788482757699e-53,1.525282451381966e-51,1.5061692250347113e-119,3.8667460570788104e-61,4.969822870248235e-49,9.309613914010939e-68,1.9543451956793515e-72
1.2597246082018947e-13,0.0005284065757894736,0.1557,0.0,0.0015548089798065098,0.6423998542136287,0.2019,8.64300286135875e-114,2.6537922387513946e-79,8.249094406863796e-42,2.7067417527423698e-111,3.407019666326413e-64,2.5125493680579906e-96,2.915727419063156e-07,1.479309378127722e-67,7.971172135739532e-76,2.6642376740197356e-79,8.164596285407472e-52,4.526518746549355e-112,2.6513418668073946e-49,1.6254972711975837e-112,1.0197522011722964e-120,1.181836664568028e-58,1.1757698335035344e-61,7.616704485710166e-130,1.0678470583013857e-65,7.192995899971563e-119,4.556265390922009e-18,1.1337929826080238e-52,2.0105686896081132e-51,5.108933133606464e-119,5.9510288264593544e-61,6.493529480187939e-49,1.4792681952261356e-67,4.119087807661136e-72
1.5970119982419398e-13,0.0005284065757894736,0.1557,0.0,0.0015547309313649366,0.6423998151894079,0.2019,3.888241259235427e-113,1.4579752162881577e-78,1.0457763469141288e-41,1.8714510060675226e-110,9.119688437329771e-64,8.498524405360359e-96,3.696211834784203e-07,3.151274310345413e-67,2.6948388808219614e-75,1.4636403304310355e-78,1.691491842771358e-51,2.0362201350939082e-111,4.35285404122315e-49,5.786206852659114e-112,4.5389339183883746e-120,3.0149126262782958e-58,1.9509203640664664e-61,4.523463080399385e-129,2.858146688367814e-65,4.049985172724869e-118,5.7760462780971586e-18,1.8081671822434974e-52,3.143893271402939e-51,4.4570398445691556e-118,1.2124724414091622e-60,1.0032697261269398e-48,3.151133680805472e-67,1.406565175468567e-71
1.934299388281985e-13,0.0005284065757894736,0.1557,0.0,0.0015546528912570483,0.642399776169354,0.2019,1.296689560755257e-112,5.658381349053494e-78,1.2666432291907962e-41,8.648866015389136e-110,2.0115826281599689e-63,2.26818732599305e-95,4.4766129136527634e-07,5.7669250513727114e-67,7.188160333998822e-75,5.68010248352121e-78,3.008430907236995e-51,6.790184653220903e-111,6.512317834448409e-49,1.599077265757624e-111,1.498471178261266e-119,6.492972974568758e-58,2.922299886773848e-61,1.9175646685312203e-128,6.30394308744642e-65,1.590116414815159e-117,6.995765862234445e-18,2.604856864462846e-52,4.472108804422503e-51,2.4305690229990116e-117,2.154274446000908e-60,1.416088991792585e-48,5.766547376402529e-67,3.7774696517143225e-71
2.27158677832203e-13,0.0005284065757894736,0.1557,0.0,0.0015545748595857405,0.6423997371535184,0.2019,3.540479261667996e-112,1.75369479501389e-77,1.4875100880653042e-41,3.0938438191095846e-109,3.896236182510398e-63,5.158487540953188e-95,5.256929626718963e-07,9.538251990657017e-67,1.6337159712754096e-74,1.760347739913838e-77,4.835811233890941e-51,1.8538837272001816e-110,9.145983942087451e-49,3.729644956571829e-111,4.0513218004000774e-119,1.2429773907760677e-57,4.0900274985825575e-61,6.588542486180138e-128,1.2209265197340769e-64,4.9402814422231564e-117,8.215424149928543e-18,3.508957659178544e-52,5.97152458616873e-51,9.956056739699166e-117,3.488997078707576e-60,1.8806675180530234e-48,9.537389580121373e-67,8.62574258643743e-71
2.6088741683620753e-13,0.0005284065757894736,0.1557,0.0,0.001554496836453863,0.6423996981419523,0.2019,8.385343856396169e-112,4.644946429534546e-77,1.7083769240209384e-41,9.276166644373347e-109,6.873284064315761e-63,1.0455286277559976e-94,6.037160945478615e-07,1.4677404005314364e-66,3.3087765196123842e-74,4.662360962887387e-77,7.233868333383696e-51,4.390522822425067e-110,1.2268130434652292e-48,7.70500504137475e-111,9.501764182416829e-119,2.1819612095963655e-57,5.454289803790953e-61,1.9694121600513115e-127,2.1536659356680693e-64,1.3030549568845227e-116,9.435021147854592e-18,4.507363464023821e-52,7.621297472066143e-51,3.3579424513486687e-116,5.285117114284916e-60,2.3907211512284833e-48,1.4675651376485425e-66,1.7529606373214462e-70
3.2834489484421656e-13,0.0005284065757894736,0.1557,0.0,0.001554340816219575,0.6423996201318353,0.2019,3.5558661439922814e-111,2.429026484800268e-76,2.1501105288423875e-41,6.280331299704356e-108,1.7589043298916633e-62,3.3838083098687506e-94,7.597363288334903e-07,2.990969445040113e-66,1.0688300962795939e-73,2.437859879027969e-76,1.394928388292389e-50,1.8615920289416199e-109,2.0026972815956535e-48,2.5627419297843397e-110,3.9406479743749783e-118,5.588186110640093e-57,8.774108845397323e-61,1.5051731958875705e-126,5.510547392809894e-64,6.632689724198682e-116,1.1874031301505158e-17,6.74197213252609e-52,1.1300109305643844e-50,2.978626533629125e-115,1.0535397824317536e-59,3.525603188964662e-48,2.9904003914948185e-66,5.691609149919144e-70
3.8905662505142467e-13,0.0005284065757894736,0.1557,0.0,0.00155420042824443,0.6423995499378475,0.2019,1.0170973719014961e-110,8.028456565497464e-76,2.5476706985703897e-41,2.4379358220767762e-107,3.5099759297190054e-62,8.016501532997546e-94,9.001243039763063e-07,5.043381980959032e-66,2.527201370126617e-73,8.05696039627706e-76,2.2412995059673287e-50,5.324210535503086e-109,2.8791402981291876e-48,6.17216936912246e-110,1.1068535325782602e-117,1.1220517903511821e-56,1.2439732796283721e-60,6.672450391440811e-126,1.0995165389882094e-63,2.1355486457324157e-115,1.4068930897397222e-17,8.97364235972443e-52,1.4962942009135238e-50,1.3478392053771151e-114,1.7525347280559486e-59,4.653576916611026e-48,5.042031675754721e-66,1.350559532988949e-69
4.497683552586328e-13,0.0005284065757894736,0.1557,0.0,0.00155406006953447,0.6423994797584925,0.2019,2.4841445218726543e-110,2.2199373566064887e-75,2.945230799293757e-41,7.734753977370445e-107,6.327845356655169e-62,1.672255911603827e-93,1.0404830139341214e-06,7.871406831085725e-66,5.260070161384434e-73,2.2276289518970543e-75,3.337634539861272e-50,1.3002406672354205e-108,3.92925382386445e-48,1.3031167079462574e-109,2.6557735417601783e-117,2.039372108760209e-56,1.6753913724071006e-60,2.444290989466855e-125,1.9819783348765838e-63,5.743760769744753e-115,1.6263632021934287e-17,1.1368935100980377e-51,1.888708929494903e-50,4.8854323698930166e-114,2.7074631080360104e-59,5.860786342782742e-48,7.868587235290246e-66,2.820126250060332e-69
5.104800854658409e-13,0.0005284065757894736,0.1557,0.0,0.0015539197406878305,0.6423994095940693,0.2019,5.400225573790893e-110,5.386967899149985e-75,3.3427908322895117e-41,2.1116273053598222e-106,1.057996366627116e-61,3.174348106772411e-93,1.180811860571503e-06,1.1601849601356065e-65,9.959894417831993e-73,5.405183964247941e-75,4.699578260287176e-50,2.826266541317518e-108,5.1567324033426815e-48,2.4964310615433885e-109,5.6741161208743075e-117,3.4395677961908146e-56,2.1725882064599513e-60,7.804176213852839e-125,3.3133929352630246e-63,1.3542284350324529e-114,1.8458134716960065e-17,1.389353730747898e-51,2.301794350317476e-50,1.494508765958826e-113,3.958216576666554e-59,7.130759794651079e-48,1.1596493852843608e-65,5.356755294045533e-69
