Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(49),H2X(48),COX(58),CHOX2(59),SX(51)
0.0003651945673311624,0.0005394621125486658,0.0915567593028733,0.0,2.923960048107953e-05,0.4515419149998679,2.930320436113966e-32,0.4561221269033682,6.9755132441719e-14,5.678386570159557e-17,4.8206797352449313e-14,4.369478600332248e-15,7.550277671133411e-26,1.4263665145213127e-06,2.2967405561327017e-10,1.3831229372156391e-21,4.153276765469926e-19,2.2973907269293443e-10,1.7765342823914002e-11,1.6889776755867792e-16,3.006103600843677e-22,1.4487427053594378e-20,1.3341916185736417e-18,2.871846287730767e-23,2.681846619864039e-30,1.4195603413159018e-16,0.0007784851901023914,1.7284830025781765e-10,2.210092836702912e-20,4.126724172954996e-25,8.13240030694746e-17
0.0003675789130010326,0.0005394621125486658,0.0915567593028733,0.0,2.9239600469190435e-05,0.4515419149987391,2.9685149178228705e-32,0.45612212690392534,7.035901303010968e-14,5.716896826927623e-17,4.851993895473855e-14,4.400139231889577e-15,7.605037253283037e-26,1.4263665139395552e-06,2.2974805467899763e-10,1.3808713556088445e-21,4.1870412936990995e-19,2.2981364427802646e-10,1.776534281680475e-11,1.6842621216843567e-16,3.006103596405989e-22,1.4487427017817045e-20,1.3302943754131763e-18,2.8635193758612877e-23,2.699267213502907e-30,1.427503051563305e-16,0.0007784851894702858,1.7397641074332214e-10,2.2108102154040097e-20,4.1272950619373565e-25,8.185841980601925e-17
0.0003699632586709028,0.0005394621125486658,0.0915567593028733,0.0,2.9239600457348434e-05,0.45154191499761026,3.0069566999312686e-32,0.4561221269044825,7.096286569298282e-14,5.75532351594469e-17,4.883308050808727e-14,4.4307491445307254e-15,7.659615005989063e-26,1.4263665133600944e-06,2.2981952190712425e-10,1.3799675816122275e-21,4.22098939024034e-19,2.2988568377953712e-10,1.776534280972098e-11,1.682269590901792e-16,3.00610359208315e-22,1.4487426983085625e-20,1.3283366303029675e-18,2.859357410206274e-23,2.716687783443346e-30,1.43540079015367e-16,0.000778485188840687,1.7510452121353222e-10,2.2115032354359208e-20,4.1282207988461225e-25,8.239283645837439e-17
0.000372347604340773,0.0005394621125486658,0.0915567593028733,0.0,2.9239600445551948e-05,0.45154191499648144,3.045645782400518e-32,0.4561221269050398,7.156668450835197e-14,5.793679845993124e-17,4.9146222012517805e-14,4.461317315332912e-15,7.714044145779595e-26,1.4263665127828538e-06,2.2988854283305142e-10,1.3807986264351625e-21,4.255176675564917e-19,2.299552767274439e-10,1.7765342802661842e-11,1.6828914611120633e-16,3.006103587871287e-22,1.448742694936477e-20,1.3291747318049292e-18,2.861195648678532e-23,2.7341083617504874e-30,1.4432573195510912e-16,0.0007784851882135107,1.7623263166844956e-10,2.2121727195978786e-20,4.1294869673102645e-25,8.29272530265763e-17
0.0003747319500106432,0.0005394621125486658,0.0915567593028733,0.0,2.923960043379943e-05,0.4515419149953526,3.0845821651919956e-32,0.456122126905597,7.21707144877492e-14,5.832005196846032e-17,4.945936346805173e-14,4.491875882564964e-15,7.768433879816213e-26,1.4263665122077582e-06,2.2995519990982216e-10,1.3814225836820082e-21,4.2893465866015434e-19,2.3002250607093543e-10,1.7765342795626493e-11,1.6833081916540007e-16,3.006103583766057e-22,1.448742691661453e-20,1.3297170336997364e-18,2.8623998536694695e-23,2.7515289219807437e-30,1.4510857088520068e-16,0.000778485187588675,1.7736074210807606e-10,2.2128194658574482e-20,4.1306832622211136e-25,8.346166951066018e-17
0.00037711629568051337,0.0005394621125486658,0.0915567593028733,0.0,2.9239600422089393e-05,0.4515419149942238,3.1237658482670943e-32,0.45612212690615433,7.27749865423031e-14,5.870318403555327e-17,4.977250487470989e-14,4.5224393107722525e-15,7.822834053939547e-26,1.426366511634735e-06,2.300195730687827e-10,1.3815899907117504e-21,4.3234668297976055e-19,2.300874518091826e-10,1.776534278861413e-11,1.6830029078620145e-16,3.0061035797637408e-22,1.448742688480097e-20,1.3294559986277503e-18,2.861879852572737e-23,2.768949470337509e-30,1.4588918611255113e-16,0.0007784851869661011,1.7848885253241326e-10,2.2134442438067562e-20,4.1317355612545608e-25,8.399608591065981e-17
0.00038140811788627975,0.0005394621125486658,0.0915567593028733,0.0,2.9239600401113815e-05,0.45154191499219193,3.1949196743938206e-32,0.4561221269071575,7.386285401119084e-14,5.939317666310931e-17,5.0336159283591495e-14,4.577511558666094e-15,7.920944401946062e-26,1.4263665106082928e-06,2.3012993492351948e-10,1.3816146241805468e-21,4.384855564807844e-19,2.301988442481762e-10,1.7765342776047328e-11,1.6842519123424458e-16,3.006103572808591e-22,1.4487426829803903e-20,1.3304854834287286e-18,2.864162588455091e-23,2.800306443076586e-30,1.4729055190826604e-16,0.0007784851858509239,1.8051945125769627e-10,2.214515838913858e-20,4.1337992592668603e-25,8.495803521887068e-17
0.00038569994009204613,0.0005394621125486658,0.0915567593028733,0.0,2.9239600380263262e-05,0.45154191499016005,3.266874753089514e-32,0.4561221269081607,7.49511602713071e-14,6.008349653194628e-17,5.089981353429234e-14,4.632650412816982e-15,8.019246472351141e-26,1.426366509587949e-06,2.3023357630118568e-10,1.3832160155477522e-21,4.446486588105516e-19,2.3030351658290778e-10,1.776534276354816e-11,1.685538121314243e-16,3.0061035661570034e-22,1.448742677756773e-20,1.331813146445842e-18,2.867084588602779e-23,2.8316633942946497e-30,1.486868032250264e-16,0.0007784851847424016,1.825500499334565e-10,2.2155227865397456e-20,4.1357548927344785e-25,8.591998425493543e-17
0.0003899917622978125,0.0005394621125486658,0.0915567593028733,0.0,2.9239600359530182e-05,0.4515419149881282,3.3396310841293887e-32,0.45612212690916404,7.6040032047251e-14,6.077371766339391e-17,5.146346762691717e-14,4.687825486931726e-15,8.117679046424777e-26,1.4263665085733366e-06,2.3033090155258725e-10,1.3840451302828643e-21,4.508042911887926e-19,2.3040187344805736e-10,1.776534275111253e-11,1.6856246712240576e-16,3.006103559789627e-22,1.448742672792363e-20,1.3320554425495754e-18,2.867676021888215e-23,2.86302032053452e-30,1.5007674565073245e-16,0.0007784851836401332,1.8458064855970172e-10,2.2164689792727917e-20,4.13742869064332e-25,8.68819330190236e-17
0.0003942835845035789,0.0005394621125486658,0.0915567593028733,0.0,2.9239600338907505e-05,0.4515419149860963,3.413188667288808e-32,0.4561221269101674,7.712937620901297e-14,6.146343101207881e-17,5.202712156156461e-14,4.743005536179438e-15,8.216122636553821e-26,1.4263665075641101e-06,2.304222912225682e-10,1.384325655355602e-21,4.569550232046426e-19,2.304942952308604e-10,1.776534273873662e-11,1.6854775113921246e-16,3.006103553690525e-22,1.448742668071737e-20,1.3320505496053648e-18,2.867736305941184e-23,2.894377220876529e-30,1.51459159339803e-16,0.0007784851825437425,1.8661124713644007e-10,2.217358076444257e-20,4.138968123753915e-25,8.784388151129385e-17
0.00039857540670934526,0.0005394621125486658,0.0915567593028733,0.0,2.9239600318388596e-05,0.45154191498406443,3.4875475023432697e-32,0.4561221269111708,7.821912346816866e-14,6.21525577762757e-17,5.2590775338327485e-14,4.798184158951557e-15,8.314534744725727e-26,1.4263665065599456e-06,2.3050810324030234e-10,1.3849797661273008e-21,4.631131819752667e-19,2.3058113974882036e-10,1.776534272641682e-11,1.6855826423576638e-16,3.006103547843173e-22,1.4487426635802946e-20,1.3323003205543253e-18,2.868343002740393e-23,2.9257340944558603e-30,1.528338304822939e-16,0.000778485181452875,1.886418456636791e-10,2.2181935202635264e-20,4.14045020074301e-25,8.880582973189487e-17
0.00040286722891511164,0.0005394621125486658,0.0915567593028733,0.0,2.923960029796716e-05,0.45154191498203256,3.562707589068395e-32,0.4561221269121743,7.930926684892809e-14,6.284119155942376e-17,5.315442895729295e-14,4.853368486442323e-15,8.412940677450837e-26,1.426366505560536e-06,2.3058867417708675e-10,1.3855595552570762e-21,4.692725514162123e-19,2.3066274358451004e-10,1.7765342714149736e-11,1.6856843854393415e-16,3.0061035422321937e-22,1.4487426593041535e-20,1.3325415992515486e-18,2.868931167216208e-23,2.957090942149743e-30,1.542010902221621e-16,0.0007784851803671971,1.9067244414142588e-10,2.2189785486584875e-20,4.141843272373958e-25,8.976777768096612e-17
0.000407159051120878,0.0005394621125486658,0.0915567593028733,0.0,2.923960027763734e-05,0.4515419149800007,3.6386689272399326e-32,0.45612212691317783,8.03997874876462e-14,6.352940712162584e-17,5.371808241854289e-14,4.908564103568349e-15,8.511368061068737e-26,1.4263665045655955e-06,2.306643204255906e-10,1.385985903611134e-21,4.754319318137897e-19,2.307394231165808e-10,1.776534270193218e-11,1.6856758315007815e-16,3.006103536843516e-22,1.4487426552302953e-20,1.3326761283005867e-18,2.869289790693481e-23,2.9884477647555858e-30,1.5556120500987473e-16,0.0007784851792863956,1.9270304256968692e-10,2.2197162051953072e-20,4.143137071161707e-25,9.072972535863813e-17
0.0004114508733266444,0.0005394621125486658,0.0915567593028733,0.0,2.9239600257393604e-05,0.4515419149779688,3.715431516633738e-32,0.4561221269141813,8.149064738005017e-14,6.421719299078222e-17,5.4281735722154234e-14,4.963769942650571e-15,8.609814927689666e-26,1.4263665035748545e-06,2.307353395922589e-10,1.3865244457323414e-21,4.815947731823487e-19,2.3081147589777544e-10,1.7765342689761165e-11,1.6857231356488878e-16,3.0061035316636954e-22,1.4487426513465297e-20,1.3328724034170588e-18,2.869780643692588e-23,3.01980456232915e-30,1.569141712422368e-16,0.0007784851782101762,1.9473364094846829e-10,2.2204093523351336e-20,4.144360884316971e-25,9.169167276503318e-17
0.0004157426955324108,0.0005394621125486658,0.0915567593028733,0.0,2.92396002372307e-05,0.45154191497593693,3.7929953570257763e-32,0.4561221269151849,8.258183082207512e-14,6.490452023555341e-17,5.484538886819935e-14,5.0189838422054495e-15,8.708272043902586e-26,1.4263665025880578e-06,2.308020115200486e-10,1.3869410579073616e-21,4.877577610025017e-19,2.3087918176059443e-10,1.7765342677633848e-11,1.6857967309564499e-16,3.006103526679941e-22,1.4487426476413525e-20,1.3330810730175924e-18,2.870297818524029e-23,3.051161335050916e-30,1.5825994106422498e-16,0.0007784851771382615,1.9676423927777588e-10,2.2210606820698517e-20,4.145515120728286e-25,9.265361990026572e-17
0.00042003451773817716,0.0005394621125486658,0.0915567593028733,0.0,2.9239600217143774e-05,0.45154191497390506,3.8713604481921085e-32,0.45612212691618853,8.367332957380585e-14,6.559137863415878e-17,5.5409041856746157e-14,5.074205068469897e-15,8.806736864691808e-26,1.4263665016049661e-06,2.3086459928262724e-10,1.3872300771574587e-21,4.939207665672819e-19,2.3094280378191414e-10,1.7765342665547608e-11,1.6857904344581523e-16,3.0061035218805793e-22,1.4487426441039374e-20,1.3332090849411494e-18,2.8706414620270915e-23,3.08251808319784e-30,1.5959852499050104e-16,0.0007784851760703908,1.9879483755761513e-10,2.221672725201919e-20,4.146588718725022e-25,9.361556676444293e-17
0.0004286181621497099,0.0005394621125486658,0.0915567593028733,0.0,2.9239600177179733e-05,0.4515419149698413,4.0304943819523744e-32,0.45612212691819587,8.585717814951663e-14,6.696361955891788e-17,5.6536347361596364e-14,5.184663823695389e-15,9.003659738642645e-26,1.4263664996490194e-06,2.30978496398612e-10,1.3879958946133816e-21,5.062541669667869e-19,2.3105877026966672e-10,1.7765342641488536e-11,1.6858134763488133e-16,3.0061035127908454e-22,1.448742637492428e-20,1.3335198070525587e-18,2.871445163221905e-23,3.1452315057954136e-30,1.6225406628527898e-16,0.0007784851739458175,2.0285603396890877e-10,2.2227883212576083e-20,4.148550649616382e-25,9.553945968002649e-17
0.00043720180656124267,0.0005394621125486658,0.0915567593028733,0.0,2.9239600137467884e-05,0.45154191496577756,4.1928333161248164e-32,0.4561221269202034,8.80420415881129e-14,6.833401800620268e-17,5.766365223717052e-14,5.295153237420155e-15,9.200618827788992e-26,1.4263664977053747e-06,2.3107883576618374e-10,1.3886560344212767e-21,5.185918389426722e-19,2.3116118001881827e-10,1.776534261756576e-11,1.6858805920846495e-16,3.0061035043129944e-22,1.4487426314378798e-20,1.3338703923733151e-18,2.872333149944282e-23,3.207944832563782e-30,1.6488140108989631e-16,0.0007784851718346693,2.0691723018238667e-10,2.223773501331329e-20,4.150290054142798e-25,9.746335151251299e-17
0.00044578545097277543,0.0005394621125486658,0.0915567593028733,0.0,2.9239600097978558e-05,0.4515419149617138,4.358377248920959e-32,0.456122126922211,9.022779569301844e-14,6.970266381054823e-17,5.87909564838795e-14,5.4056795250361085e-15,9.397642085950071e-26,1.426366495772586e-06,2.3116721157765963e-10,1.3892612062393584e-21,5.309337766011732e-19,2.3125162709230805e-10,1.776534259376325e-11,1.6859749539167587e-16,3.0061034963748966e-22,1.4487426258748e-20,1.3342365972891755e-18,2.8732533840718277e-23,3.270658065595948e-30,1.6748109394744487e-16,0.0007784851697353677,2.1097842619808141e-10,2.2246436003271312e-20,4.151831397621362e-25,9.938724226254142e-17
0.0004543690953843082,0.0005394621125486658,0.0915567593028733,0.0,2.923960005868559e-05,0.45154191495765006,4.5271261785534243e-32,0.4561221269242187,9.241434579635111e-14,7.10695294496995e-17,5.991826010208604e-14,5.516240239689853e-15,9.594717581002217e-26,1.4263664938493762e-06,2.312450318868458e-10,1.3897664627358843e-21,5.43278827395579e-19,2.313315194596511e-10,1.7765342570066835e-11,1.6860161650963905e-16,3.0061034889132976e-22,1.448742620745329e-20,1.334554233577545e-18,2.8740680410235657e-23,3.3333712062823715e-30,1.7005335181097741e-16,0.0007784851676465183,2.1503962201602214e-10,2.2254121629280252e-20,4.153186719873695e-25,1.0131113193067126e-16
0.00046295273979584094,0.0005394621125486658,0.0915567593028733,0.0,2.9239600019565835e-05,0.4515419149535862,4.6990801032358035e-32,0.45612212692622656,9.460160024025702e-14,7.243454485797699e-17,6.104556309211025e-14,5.626829672494796e-15,9.791820730566816e-26,1.4263664919346158e-06,2.313135399596522e-10,1.3902059210760245e-21,5.556269444000508e-19,2.3140210029613107e-10,1.7765342546464015e-11,1.686050708475763e-16,3.0061034818718734e-22,1.4487426159984015e-20,1.334863035777143e-18,2.8748624431368953e-23,3.396084255731487e-30,1.725982483167472e-16,0.0007784851655668902,2.1910081763623465e-10,2.2260911484947803e-20,4.154383804583057e-25,1.0323502051739332e-16
0.0004715363842073737,0.0005394621125486658,0.0915567593028733,0.0,2.923959998059889e-05,0.4515419149495224,4.8742390211825434e-32,0.4561221269282344,9.678947691159853e-14,7.379769247632225e-17,6.21728654542345e-14,5.73744602442058e-15,9.98894534011634e-26,1.42636649002731e-06,2.3137383317302267e-10,1.3906083385991691e-21,5.679780613180734e-19,2.314644668962181e-10,1.7765342522943748e-11,1.6860978850418478e-16,3.006103475201198e-22,1.4487426115889418e-20,1.335180837376903e-18,2.87567488154321e-23,3.458797215208307e-30,1.7511601567234223e-16,0.0007784851634953962,2.231620130587416e-10,2.226691113012979e-20,4.1554440023917e-25,1.0515890802313787e-16
0.00048012002861890646,0.0005394621125486658,0.0915567593028733,0.0,2.9239599941766746e-05,0.4515419149454586,5.052602930608846e-32,0.45612212693024234,9.89779038613803e-14,7.515899904306193e-17,6.330016718870789e-14,5.848090821241599e-15,1.0186099507865631e-25,1.4263664881265802e-06,2.3142687999950393e-10,1.3909591926358202e-21,5.803315716869097e-19,2.31519587660663e-10,1.776534249949631e-11,1.6861371218514482e-16,3.0061034688575245e-22,1.4487426074771624e-20,1.3354889325660431e-18,2.876465209820062e-23,3.521510086138176e-30,1.776070181969433e-16,0.0007784851614310781,2.2722320828356292e-10,2.227221372509049e-20,4.156380664760227e-25,1.0708279444828217e-16
0.0004887036730304392,0.0005394621125486658,0.0915567593028733,0.0,2.923959990305348e-05,0.4515419149413948,5.23417182973058e-32,0.45612212693225035,1.0116681609176958e-13,7.651848278328702e-17,6.442746829575021e-14,5.9587649472441244e-15,1.0383287954479425e-25,1.42636648623165e-06,2.314735351498011e-10,1.3912671745889125e-21,5.926872286689893e-19,2.3156831723377775e-10,1.776534247611309e-11,1.686169956413087e-16,3.0061034628023025e-22,1.448742603627951e-20,1.3357888049612146e-18,2.8772366247251546e-23,3.584222869816689e-30,1.8007158937765747e-16,0.0007784851593730893,2.3128440331071622e-10,2.227690148671176e-20,4.157208450408665e-25,1.0900667979315607e-16
0.0004972873174419719,0.0005394621125486658,0.0915567593028733,0.0,2.9239599864445093e-05,0.451541914937331,5.4189457167642e-32,0.4561221269342584,1.0335615735889215e-13,7.787613822918824e-17,6.555476877555534e-14,6.069467529770779e-15,1.0580507446128238e-25,1.4263664843418358e-06,2.3151455288777139e-10,1.391542396124327e-21,6.050448544728125e-19,2.316114098230381e-10,1.7765342452786524e-11,1.686203907269889e-16,3.0061034570014885e-22,1.4487426000103232e-20,1.3360872828908968e-18,2.878003797090167e-23,3.646935567346123e-30,1.8250998720872554e-16,0.0007784851573206827,2.3534559814021696e-10,2.2281046969840177e-20,4.157941195121945e-25,1.1093056405804887e-16
0.0005058709618535047,0.0005394621125486658,0.0915567593028733,0.0,2.9239599825929183e-05,0.4515419149332672,5.606924589926678e-32,0.4561221269362665,1.0554587945246554e-13,7.923195497930072e-17,6.66820686282944e-14,6.180197339841601e-15,1.0777753269584185e-25,1.4263664824565327e-06,2.315505987261479e-10,1.3917859920997457e-21,6.174041927035429e-19,2.3164953089424218e-10,1.7765342429509908e-11,1.6862362519127698e-16,3.0061034514250444e-22,1.4487425965969407e-20,1.3363817685684252e-18,2.878761158736043e-23,3.709648179737833e-30,1.8492245259698254e-16,0.0007784851552731992,2.39406792772079e-10,2.2284714192362386e-20,4.158589740525006e-25,1.1285444724321423e-16
0.0005144546062650374,0.0005394621125486658,0.0915567593028733,0.0,2.9239599787494847e-05,0.45154191492920337,5.798108447435446e-32,0.4561221269382747,1.0773593913379678e-13,8.058593212657143e-17,6.780936785411824e-14,6.2909538516665455e-15,1.0975023987595113e-25,1.4263664805752097e-06,2.3158225977937896e-10,1.392000848220521e-21,6.29765039200541e-19,2.3168326751900109e-10,1.776534240627736e-11,1.686265585274006e-16,3.0061034460464797e-22,1.448742593363684e-20,1.3366710531367302e-18,2.879506124330675e-23,3.772360707990413e-30,1.8730925279735786e-16,0.0007784851532300581,2.434679872063143e-10,2.2287959630635136e-20,4.159163796597136e-25,1.1477832934887418e-16
0.0005230382506765702,0.0005394621125486658,0.0915567593028733,0.0,2.923959974913243e-05,0.45154191492513956,5.992497287508337e-32,0.4561221269402829,1.0992629746773339e-13,8.193807553033476e-17,6.893666645316e-14,6.401737041558081e-15,1.1172320385357973e-25,1.4263664786973944e-06,2.3161005396198276e-10,1.3921916242272649e-21,6.421272385729464e-19,2.3171313757244643e-10,1.7765342383083652e-11,1.686293721250842e-16,3.0061034408424186e-22,1.448742590289278e-20,1.3369568127736965e-18,2.880242304502361e-23,3.8350731530810156e-30,1.896706725452639e-16,0.0007784851511907458,2.475291814429335e-10,2.2290833104305802e-20,4.159672374678539e-25,1.1670221037522341e-16
