Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(51),H2X(50),COX(60),CHOX2(61),SX(53),CH3OX(46),CH3X(55),CH4(41),CH2OX2(52),CHX(32),SX(406),SX(420),C2HOX(418),C2H4O(376),CH2X(63),SX(57),CH4X(383)
1.043753561750017e-21,0.0027792097116130575,0.1557,0.0,0.008179214181273143,0.6423999999999987,0.2018999999999984,4.217330775116925e-90,7.370814209742992e-125,3.128293451450229e-49,2.9824047681259607e-134,8.150193689504894e-104,3.389318109367683e-134,2.4618835000540084e-15,3.5613519960260536e-67,4.937944959277492e-105,7.573306831326037e-125,1.6216731923795644e-15,1.3002163852725553e-95,3.0131184053066698e-46,1.3483023230005088e-124,1.0716251686635068e-127,5.249289042121005e-72,1.0224520240727693e-84,6.897942494992639e-170,4.0072054020236346e-105,1.0827892908794269e-74,3.846692968835669e-26,1.3777384764839097e-30,1.2804701071074638e-51,3.1099570848624484e-144,1.0224521008459591e-84,2.7623543173725926e-98,3.708747402065523e-119,3.237208539922875e-64,3.5613521043039297e-67,5.442183737981643e-118,3.645980660777656e-129,3.106735298483426e-126,1.9294273455350785e-149,1.0526127658331616e-79,1.1304989618991782e-115,5.566473409421433e-105
2.0884139467509028e-21,0.0027792097116130575,0.1557,0.0,0.008179214181269056,0.6423999999999975,0.20189999999999678,5.407020535195268e-88,3.774094713428135e-122,6.259304794691416e-49,7.647504260647419e-132,2.6119658018532124e-102,4.346839990490487e-132,4.925905908445349e-15,1.1410027891991357e-65,6.318371885026437e-103,3.761955339084267e-122,3.2447553102066945e-15,1.6670233422677405e-93,2.4129384708020942e-45,6.917731123172987e-122,4.171336876732383e-125,1.6813790630404534e-70,8.187908035026508e-84,7.078097318778755e-167,1.2842251202545448e-103,6.941106754014251e-73,7.696727981950985e-26,5.514543796967254e-30,2.0511358888336632e-50,7.985191649624198e-142,8.187909258180796e-84,4.424568883184039e-97,2.3772499508094034e-117,1.295728613706269e-63,1.141002858610119e-65,2.794865567056628e-115,4.677923272675074e-127,3.190973932073815e-123,9.64458450457099e-147,8.42731162242942e-79,3.622998277052054e-114,1.7839377496192204e-103
4.177734716752674e-21,0.0027792097116130575,0.1557,0.0,0.008179214181260882,0.6423999999999951,0.20189999999999353,6.926645059690265e-86,1.9338632698471023e-119,1.252132748117364e-48,1.9593681127120277e-129,8.364541201559202e-101,5.5693794441142935e-130,9.853950725218162e-15,3.653401314468782e-64,8.092160749287418e-101,1.9239280788927894e-119,6.490919545855137e-15,2.1355485205643627e-91,1.931328752993902e-44,3.5455738515656686e-119,2.0954636387433566e-122,5.384074299438994e-69,6.553644133994665e-83,7.255456165685157e-164,4.112593634520221e-102,4.445911851402608e-71,1.5396798008173895e-25,2.2065353419761454e-29,3.283724375395579e-49,2.0472660280231072e-139,6.553646008175558e-83,7.083157125868552e-96,1.5226099583482166e-115,5.184702139444109e-63,3.6534017590599004e-64,1.4331423818236788e-112,5.994973283199688e-125,3.272520018714072e-120,4.8779360401132455e-144,6.744525530959024e-78,1.1602179139645454e-112,5.7128699049871166e-102
8.356376256756217e-21,0.0027792097116130575,0.1557,0.0,0.008179214181244534,0.6423999999999902,0.20189999999998703,8.869722317847832e-84,9.906223136175942e-117,2.5045372854137486e-48,5.018036584096058e-127,2.6776536723296097e-99,7.132201287654626e-128,1.9710040358724312e-14,1.1694384354320207e-62,1.036190161116688e-98,9.85414076466998e-117,1.2983248017128744e-14,2.734626131534294e-89,1.545454288519168e-43,1.8162787220027027e-116,1.0720730882110691e-119,1.7235333880354e-67,5.2442426467614264e-82,7.433416049939974e-161,1.3165218728456575e-100,2.8465350954495905e-69,3.0796938060588807e-25,8.82757434157756e-29,5.255480996237857e-48,5.245008482628671e-137,5.244244571496225e-82,1.1336141857882906e-94,9.748456534349466e-114,2.074858362790693e-62,1.1694387200855248e-62,7.3432477271404e-110,7.681030050618426e-123,3.353601612480915e-117,2.4829922264505668e-141,5.398114012467234e-77,3.714029661412916e-111,1.8288016930252364e-100
1.6713659336763303e-20,0.0027792097116130575,0.1557,0.0,0.008179214181211838,0.6423999999999803,0.20189999999997404,1.1355542428555626e-81,5.073278988099516e-114,5.009346360006277e-48,1.284878455040395e-124,8.570117385168935e-98,9.131192199322733e-126,3.942221962557871e-14,3.742757415272776e-61,1.3265888704656293e-96,5.046567953792204e-114,2.5967904959582867e-14,3.501035694954189e-87,1.236519964495918e-42,9.301748718962539e-114,5.4899907138300896e-117,5.516331860801347e-66,4.1959375092748266e-81,7.613767735100902e-158,4.213669269686598e-99,1.822148237311868e-67,6.159721816529505e-25,3.5313140499473915e-28,8.409974375266947e-47,1.3432819825098723e-134,4.1959268291183297e-81,1.8140389526519677e-93,6.240240006814452e-112,8.341071684606802e-62,3.7427592374210095e-61,3.761161731622352e-107,9.894539641657086e-121,3.435385323567571e-114,1.2750127460805166e-138,4.337700343529974e-76,1.1886759620495652e-109,5.8532757288138226e-99
3.342822549677747e-20,0.0027792097116130575,0.1557,0.0,0.008179214181146444,0.6423999999999606,0.20189999999994807,1.4536520663023774e-79,2.597845816213093e-111,1.0018964509190372e-47,3.289613960446389e-122,2.7428402478182085e-96,1.1688688328232216e-123,7.88465781586559e-14,1.197767440035869e-59,1.698201004008291e-94,2.5841668267362163e-111,5.193721884411872e-14,4.481769267885127e-85,9.8927858929207e-42,4.7630917292682325e-111,2.8112140904593256e-114,1.7653909137118275e-64,3.3571471983339545e-80,7.797474949930765e-155,1.348572162191518e-97,1.1662883534618511e-65,1.2319777837421313e-24,1.4125806431871657e-27,1.3456881256615433e-45,3.439757357217402e-132,3.3569539591933405e-80,2.902828451796317e-92,3.994360916520185e-110,3.5987515659163614e-61,1.197768606324222e-59,1.9260732177552216e-104,1.389417028127175e-118,3.518489963548589e-111,7.147210388459962e-136,3.710966575875071e-75,3.8038902883492416e-108,1.8733232873402374e-97
6.685735781680582e-20,0.0027792097116130575,0.1557,0.0,0.008179214181015656,0.6423999999999211,0.20189999999989613,1.860754555217202e-77,1.3301729537823467e-108,2.0038200807554708e-47,8.421795354705057e-120,8.785141503312904e-95,1.4960900184972108e-121,1.5769529522228378e-13,3.8329685733501386e-58,2.1737915395314788e-92,1.3231688722642372e-108,1.0387584661170082e-13,5.736913761795151e-83,7.914479205820522e-41,2.4388366653986675e-108,1.439422647473835e-111,5.649514775000093e-63,2.6882123823270848e-79,7.985083625096384e-152,4.319390611726557e-96,7.464562785843023e-64,2.463988987900717e-24,5.650417889282499e-27,2.1531614572477126e-44,8.808224722809773e-130,2.68564834985848e-79,4.64877777161098e-91,2.5587264670917474e-108,3.1175957029466156e-60,3.832976037912923e-58,9.862362241651325e-102,4.2923174215638e-116,3.6032509642551324e-108,8.812438872604912e-133,6.049168947719478e-74,1.2171557493712993e-106,6.000135087426593e-96
1.337156224568625e-19,0.0027792097116130575,0.1557,0.0,0.00817921418075408,0.6423999999998423,0.20189999999979225,2.381787837207741e-75,6.810597418555507e-106,4.0076673404267986e-47,2.156041009170466e-117,2.850535581917165e-93,1.915030233360308e-119,3.1539272933943376e-13,1.2265530436823306e-56,2.7824797939365287e-90,6.774735916494527e-106,2.0775310214090665e-13,7.343319932933673e-81,6.331683604924908e-40,1.2486991586303556e-105,7.369961916492694e-109,1.8078869681645248e-61,2.181520224505729e-78,8.177012422415255e-149,1.40152499640775e-94,4.777363055493872e-62,4.928011396138785e-24,2.260174433814962e-26,3.445064050713352e-43,2.255845602360757e-127,2.1485550777708664e-78,7.545105044150719e-90,1.660618650731426e-106,1.1986750576110392e-58,1.2265578210453854e-56,5.049700055961151e-99,5.697752831509369e-113,3.689853832905744e-105,4.674823962631258e-129,4.426790742878192e-72,3.894056923501743e-105,1.9468810138760747e-94
2.674321517369759e-19,0.0027792097116130575,0.1557,0.0,0.008179214180230931,0.6423999999996847,0.2018999999995845,3.048627926321998e-73,3.4869699919594905e-103,8.015361859763304e-47,5.520199671096922e-115,1.1130734843814208e-91,2.4587944464864994e-117,6.307875975333106e-13,3.924879071096236e-55,3.5615047509266954e-88,3.4686091936786933e-103,4.1550761317548486e-13,9.399266403883117e-79,5.06538711579063e-39,6.393178460454922e-103,3.7733580734856032e-106,5.785306038500777e-60,2.1410763439449958e-77,8.374401885108496e-146,5.472764855814704e-93,3.057450974855868e-60,9.856056212298511e-24,9.040618010534013e-26,5.5119705920166934e-42,5.779416894452157e-125,1.7188883744668419e-77,1.496354310230353e-88,1.3076435997278069e-104,7.352729043402094e-57,3.92490964560598e-55,2.585437411378888e-96,1.127302266108058e-109,3.7783972843929335e-102,3.699387721143773e-125,5.400904734714008e-70,1.2455250999619133e-103,7.6023065671202655e-93
5.348652102972026e-19,0.0027792097116130575,0.1557,0.0,0.008179214179184633,0.6423999999993693,0.201899999999169,3.902014088103613e-71,1.785227766139673e-100,1.6030750898411956e-46,1.4148157237921846e-112,1.3847781432595789e-89,3.321728836746088e-115,1.261577333759371e-12,1.255885598155295e-53,4.558460423370005e-86,1.7758275653687196e-100,8.310166351493079e-13,1.2030359880559216e-76,4.0523262197197196e-38,3.2730622527372414e-100,1.9318484784914966e-103,1.851308964565869e-58,6.779829477217782e-76,8.585372607215324e-143,6.809136726663128e-91,1.9566528617800594e-58,1.9712145843352317e-23,3.6161558378072033e-25,8.81861078572067e-41,1.4819228724034039e-122,1.3755092666274614e-76,1.0597503834288402e-86,3.5390774034493606e-102,4.692720286178483e-55,1.2559051646839056e-53,1.323687727241256e-93,2.3035368321488155e-106,3.868914623083789e-99,3.0237325709699607e-121,6.8915755049865985e-68,3.982391085586014e-102,9.458683968550206e-91
1.0697313274176561e-18,0.0027792097116130575,0.1557,0.0,0.008179214177092036,0.6423999999987384,0.20189999999833796,4.993942343097403e-69,9.139221692360195e-98,3.2061528975624e-46,3.656842889527355e-110,5.7093781866198075e-87,7.87675423335103e-113,2.5231568055647195e-12,4.0183211883838094e-52,5.8340930203289395e-84,9.091098658187421e-98,1.6620346787156198e-12,1.5396917334397219e-74,3.2418689775848023e-37,1.6755364276964332e-97,9.889809068682877e-101,5.924208818977831e-57,7.027912322033631e-74,8.876103193571271e-140,2.807436213145321e-88,1.2520977745184408e-56,3.942432510039734e-23,1.446383730139094e-24,1.4107946485824666e-39,3.8126266338833404e-120,1.1054416405364154e-75,2.680445081050976e-84,3.3933477528763234e-99,3.0024435377494547e-53,4.0184463981611734e-52,6.776585805396082e-91,4.716447928431353e-103,3.961362323081114e-96,2.4764154127405943e-117,8.818516714596597e-66,1.2745186511420275e-100,3.899857515963109e-88
2.1394635616585634e-18,0.0027792097116130575,0.1557,0.0,0.00817921417290684,0.6423999999974769,0.20189999999667593,6.39058868866663e-67,4.678081350468309e-95,6.41230851306402e-46,1.0083325547293404e-107,2.8788307617029044e-84,8.444879631768024e-110,5.046315746588326e-12,1.2855302062910299e-50,7.465718637361186e-82,4.6534486431994056e-95,3.3240707643229074e-12,1.9702985592476715e-72,2.593502834782665e-36,8.575915407621193e-95,5.062266600759816e-98,1.8957532198862284e-55,8.863120743294416e-72,9.78934514684741e-137,1.4155915068259268e-85,8.011339542791254e-55,7.884868359423704e-23,5.784895144630767e-24,2.2566780755039848e-38,1.013238264863393e-117,9.48764687012929e-75,8.959583837088413e-82,4.278590146617409e-96,1.9210383372860093e-51,1.285610319686345e-50,3.4688707363288835e-88,9.656868477135702e-100,4.055568900726984e-93,2.0281727380699518e-113,1.12849471175007e-63,4.194865085713972e-99,1.9664246033220083e-85
4.2789280301403774e-18,0.0027792097116130575,0.1557,0.0,0.008179214164536451,0.6423999999949537,0.20189999999335187,8.175693179522443e-65,2.3939421687125194e-92,1.282461975423982e-45,4.062215546440827e-105,1.472347716757196e-81,1.6312316910292016e-106,1.0092633618287177e-11,4.1115621877281924e-49,9.551183674230489e-80,2.3813366940613127e-92,6.64814292943614e-12,2.52067926095863e-70,2.0748195697936086e-35,4.3879581722413926e-92,2.5905261983176215e-95,6.066461190204695e-54,1.1332691020435599e-69,1.577061084711408e-133,7.2398946559917e-83,5.1245763313768e-53,1.576974005009151e-22,2.313444190128902e-23,3.6087811277852356e-37,3.9119114978031613e-115,1.583473898251676e-73,3.403114049634332e-79,6.107958103193572e-93,1.2288146069450333e-49,4.112074645359887e-49,1.7752983680745616e-85,1.9767630650417113e-96,4.1511182820907315e-90,1.6606699811489083e-109,1.443798739066677e-61,2.0026043085527678e-97,1.0057110156162525e-82
8.557856967104005e-18,0.0027792097116130575,0.1557,0.0,0.00817921414779567,0.6423999999899074,0.20189999998670372,1.045398095328886e-62,1.224433674984198e-89,2.5649243483673566e-45,4.070426143856984e-102,7.536020738993091e-79,9.260795655464548e-103,2.018526932029138e-11,1.3143342683584825e-47,1.2212886645017507e-77,1.217986296596639e-89,1.3296287235257277e-11,3.223134013522256e-68,1.6599080943188776e-34,2.2436991738844918e-89,1.324962208197641e-92,1.9413276949314263e-52,1.4501247796167682e-67,6.318646143847084e-130,3.7056461607484794e-80,3.2762973070571235e-51,3.153948339902657e-22,9.249663966740715e-23,5.7679598893656694e-36,2.895582537962021e-111,1.182023255743048e-71,1.4390296846060088e-76,9.791110402631503e-90,7.856104884096782e-48,1.3146618980873429e-47,2.2451383975619924e-82,1.0561360864241815e-92,1.0493350999424175e-86,3.548754164263515e-105,1.8463380897498535e-59,9.3233954187592e-95,5.1476676173722975e-80
1.711571484103126e-17,0.0027792097116130575,0.1557,0.0,0.008179214114314111,0.6423999999798148,0.20189999997340743,1.3353232459220818e-60,6.256181826637506e-87,5.129864797002072e-45,7.2318240381246365e-99,3.856665690667596e-76,1.8963170982138194e-99,4.0370540558725504e-11,4.197148072134663e-46,1.5600248693941588e-75,6.223238917639612e-87,2.6592575749278425e-11,4.117090126828732e-66,1.3280927394968419e-33,1.145729958981655e-86,6.769629505230992e-90,6.213008424251549e-51,1.855304296935987e-65,4.4899797649779896e-126,1.896417076173822e-77,2.0924469024536673e-49,6.3078969967294505e-22,3.696578563051344e-22,9.209289802815978e-35,1.130324497294332e-107,1.4455765084592536e-69,6.5832322729750365e-74,1.7249254982982918e-86,5.0172944345674915e-46,4.199240519013541e-46,1.1488406651463529e-79,2.160760859590934e-89,1.0745171741227242e-83,2.90439374999991e-101,2.3589072070004428e-57,4.4522860349657055e-92,2.634517259399878e-77
3.4231430588885774e-17,0.0027792097116130575,0.1557,0.0,0.008179214047350994,0.6423999999596295,0.20189999994681485,1.7021133967131226e-58,3.1900137519071056e-84,1.0261739687415682e-44,1.4456769530037536e-95,1.9732834972982584e-73,3.882574149836449e-96,8.074108237329427e-11,1.3375311396429985e-44,1.988625220367956e-73,3.17321587014031e-84,5.3185152386837966e-11,5.248159859147686e-64,1.0630032318486111e-32,5.8351308764919165e-84,3.451599230301167e-87,1.9891293611561366e-49,2.3731897336259805e-63,3.590213614962417e-122,9.703118757590847e-75,1.333581006137349e-47,1.2615794258542159e-21,1.4760081621946363e-21,1.4672923946392852e-33,4.5985036985868926e-104,1.845822845070985e-67,3.1615291868916195e-71,3.237457372208047e-83,3.1975466732772227e-44,1.3388647206190711e-44,5.8630489375478624e-77,4.4093091836832066e-86,1.0967520315994568e-80,2.370715735525765e-97,3.0081723130642467e-55,2.1510412490880044e-89,1.3482097273546373e-74
6.84628620845948e-17,0.0027792097116130575,0.1557,0.0,0.008179213913424759,0.6423999999192589,0.2018999998936297,2.16069587058408e-56,1.619979020805995e-81,2.077832779805818e-44,2.9226340061586058e-92,1.0099187060629544e-70,7.962678718879189e-93,1.6148216335321448e-10,4.244867150547636e-43,2.524679553476253e-71,1.6114482138190345e-81,1.0637030410003965e-10,6.662563580715664e-62,8.520791055108486e-32,2.95617405173053e-81,1.7525574618130066e-84,6.377467267333469e-48,3.036474510150136e-61,2.903230085302692e-118,4.966017885305184e-72,8.464090913326818e-46,2.5231588574804066e-21,5.8831501264998794e-21,2.3280311012377528e-32,1.8709010906050838e-100,2.366742481744159e-65,1.5568362883644583e-68,6.294911728802762e-80,2.0292824993829244e-42,4.2533312410789816e-43,2.9854647499869037e-74,8.974290934387204e-83,1.1169348010480071e-77,1.93005285684369e-93,3.821968472123641e-53,9.962368223327425e-87,6.904952278557961e-72
1.0269429358030383e-16,0.0027792097116130575,0.1557,0.0,0.00817921377949853,0.6423999998788883,0.20189999984044454,1.4360850821400972e-55,1.3929932892416484e-80,3.2499855534981065e-44,3.0943157790424286e-91,8.791133029191812e-70,5.083378222568195e-92,2.4222324168389196e-10,1.9858240570301982e-42,1.6707739428956183e-70,1.3856577156842785e-80,1.59555454251324e-10,4.4091640568307664e-61,2.5334416127922923e-31,2.5405792362874216e-80,1.5119899483359755e-83,3.0540989671782633e-47,2.041659987211149e-60,3.6539284225013374e-117,4.322815647722864e-71,4.8171123584178736e-45,3.784738268370248e-21,1.2471147916566098e-20,8.841501011966027e-32,1.0844434653952722e-99,1.5923993844976576e-64,1.3387090646349938e-67,6.66026978846004e-79,1.154880687264695e-41,1.9906411691346687e-42,1.705799690974351e-73,6.338672090981031e-82,7.492478804560469e-77,1.7489963806006742e-92,2.540909966879586e-52,5.5335900301496455e-86,6.011859747651019e-71
1.3692572507601286e-16,0.0027792097116130575,0.1557,0.0,0.008179213645572307,0.6423999998385179,0.2018999997872594,6.195930413441254e-55,8.113894104402192e-80,4.846238669759179e-44,2.243725317195295e-90,5.253264134357998e-69,5.915735094636079e-91,3.2296431736530123e-10,6.171577003556939e-42,7.405870303559751e-70,8.07116564756445e-80,2.1274060284071833e-10,1.9543125780531425e-60,5.529976387606701e-31,1.479290130221941e-79,8.677685880602658e-83,1.0120186427177759e-46,9.397625841070685e-60,3.179593359374715e-116,2.5831587721592926e-70,1.879378570374084e-44,5.046317658523742e-21,2.122650011134929e-20,2.3702974312654735e-31,1.7083806297074663e-98,7.333068590192799e-64,7.656990525964239e-67,4.767747407784073e-78,4.505633742131235e-41,6.190370788164537e-42,1.470288860364633e-72,6.276881933889758e-81,6.244553903530435e-76,1.7779825435634183e-91,1.0967608705223911e-51,4.926629198742906e-85,3.593302005672222e-70
2.053885880674309e-16,0.0027792097116130575,0.1557,0.0,0.008179213377719869,0.6423999997577768,0.2018999996808891,5.82650323933942e-54,1.6943530299341426e-78,1.313610821914128e-43,8.412492368045784e-89,1.2402353149374384e-67,5.30993703832536e-89,4.844464625103493e-10,3.023387271028371e-41,7.63208772884864e-69,1.6854303704242965e-78,3.191108963539079e-10,2.013552168319636e-59,1.611687093051201e-30,3.0875467180322804e-78,1.6559462451563241e-81,5.926278519477064e-46,1.1476503822116838e-58,1.9266982965857816e-114,6.098541119145479e-69,1.5637071106589651e-43,7.56947639016379e-21,4.378229766899756e-20,9.522893075616185e-31,2.6231485030676323e-96,8.959960583277536e-63,1.4521225348529434e-65,1.6604193925111992e-76,3.748738557602771e-40,3.039024341102017e-41,5.031007253337996e-71,4.549144805462848e-79,2.3539391792883325e-74,2.1683214763100223e-89,1.033525802298179e-50,2.028428954248768e-83,8.489034858572917e-69
2.73851451058849e-16,0.0027792097116130575,0.1557,0.0,0.008179213109867446,0.6423999996770358,0.2018999995745188,2.597051427153573e-53,9.861584175938592e-78,3.931935835343104e-43,6.508259683669213e-88,7.76482240308688e-67,4.8050355140745775e-88,6.459285979128392e-10,9.446069999179e-41,3.311528360874555e-68,9.80965122159233e-78,4.2548118412358246e-10,8.735474561740517e-59,3.539544546102917e-30,1.795558216719278e-77,9.532202474730427e-81,1.9767512263726586e-45,5.312017699725052e-58,1.9131701996814257e-113,3.818153550196134e-68,6.123831300656232e-43,1.009263504554889e-20,7.419728021232538e-20,2.56596101647108e-30,2.7101645693825725e-95,4.15070736186949e-62,8.353740022293462e-65,1.243861775682426e-75,1.4680428196437456e-39,9.50730830757707e-41,3.138572805139578e-70,3.592107683441078e-78,1.6340772734757274e-73,2.2635573205166877e-88,4.611086515544081e-50,1.3085650125749224e-82,5.316940245773669e-68
3.4231431405026703e-16,0.0027792097116130575,0.1557,0.0,0.008179212842015041,0.6423999995962947,0.2018999994681485,9.025845204983487e-53,4.5051498299772286e-77,1.183806046124897e-42,3.8567104329690774e-87,3.749305471965321e-66,3.5258392907160203e-87,8.07410722876699e-10,2.4176800793325634e-40,1.1632962349110046e-67,4.481424630588482e-77,5.318514657395795e-10,3.0679481335728924e-58,6.674752032013323e-30,8.197395622325863e-77,4.44128544252192e-80,5.347564166269098e-45,1.9497761357742046e-57,1.4670932169001942e-112,1.8436254244278688e-67,1.9151026255247094e-42,1.2615793619232273e-20,1.1294443137056267e-19,5.732604335488541e-30,2.3339523510590147e-94,1.524565234356748e-61,3.8869102567151155e-64,7.324327633114066e-75,4.590864781361381e-39,2.4368311039843435e-40,1.6505064082674984e-69,2.41054093641377e-77,8.992409414873422e-73,1.813334448956008e-87,1.6043696258971405e-49,7.084275381967948e-82,2.5687194391379687e-67
4.792400400331031e-16,0.0027792097116130575,0.1557,0.0,0.008179212306310277,0.6423999994348125,0.20189999925540797,1.2718059379668981e-51,2.0092587525050608e-75,1.537538617458191e-41,6.747308377448145e-85,1.9490963080665994e-64,4.72742762501721e-85,1.1303749408316742e-09,1.3398995239259763e-39,1.631045447179345e-66,1.9986764364280695e-75,7.445920101245968e-10,4.29711666401142e-57,1.8621564256292012e-29,3.631539654558677e-75,1.9802143723624746e-78,3.2137723217071487e-44,3.0655582011805848e-56,1.2529169124587793e-109,9.584184417600126e-66,1.7077880234935046e-41,1.7662110516361868e-20,2.1537151487058808e-19,2.1821928448865305e-29,4.7626451627479864e-92,2.4092127854222083e-60,1.734101743818962e-62,1.304052924998296e-72,4.0931797476161344e-38,1.356977401888689e-39,5.7546878622081085e-68,3.1952713008703614e-75,5.854724485424234e-71,1.2850073113105782e-84,2.273494274014596e-48,2.2542771904213764e-80,1.3451247891246157e-65
6.161657660159392e-16,0.0027792097116130575,0.1557,0.0,0.008179211770605583,0.6423999992733304,0.20189999904266745,6.398026007425628e-51,1.4038991844988446e-74,7.680260235988226e-41,6.182924404580122e-84,1.4006325737948802e-63,4.440560190676236e-84,1.4533391163872588e-09,4.400371710887475e-39,8.103202823676123e-66,1.3965048615691471e-74,9.573325295175791e-10,2.133261323054911e-56,4.008859336600199e-29,2.530460232506891e-74,1.3956805589305035e-77,1.1007821462744838e-43,1.5748818415372144e-55,1.4315430785698252e-108,6.887253766209648e-65,7.006989607802917e-41,2.2708427081657526e-20,3.503449713573617e-19,5.721727359251867e-29,4.8077571782335834e-91,1.2409665292607902e-59,1.2232801417038414e-61,1.205938215057227e-71,1.6792361401796197e-37,4.47044159550805e-39,4.0993410233433764e-67,2.965272094529895e-74,4.8633835290868756e-70,1.4824274790530845e-83,1.1463852089575422e-47,1.5412164576476964e-79,9.694577797389816e-65
8.900172179816113e-16,0.0027792097116130575,0.1557,0.0,0.008179210699196393,0.6423999989503664,0.2018999986171865,1.0381540982543466e-49,5.976051696037773e-73,1.2430264011832149e-39,7.356086462339027e-82,6.579037750632078e-62,5.35932152447007e-82,2.0992673403096965e-09,2.9050788069802173e-38,1.3038128273762463e-64,5.944569779248598e-73,1.3828134933421171e-09,3.4198926982392706e-55,1.3053539084262028e-28,1.0620313972943148e-72,6.01066721010415e-76,8.01250261072287e-43,2.777508799682888e-54,5.084675914176583e-106,3.23507416375586e-63,7.056397191201362e-40,3.2801059216887156e-20,7.138640806813723e-19,2.4701249841118307e-28,8.075711242511661e-89,2.2105106909525882e-58,5.302574065895984e-60,1.484095841366859e-69,1.690476167670826e-36,2.975642760145368e-38,1.6465649328019441e-65,3.3462090363424614e-72,3.3470272241589477e-68,5.0087327808583255e-81,1.8757244472169352e-46,5.210394443517848e-78,4.6508289961225445e-63
1.4377201219129557e-15,0.0027792097116130575,0.1557,0.0,0.008179208556378824,0.6423999983044384,0.20189999776622486,3.950106500578025e-48,7.0644629692079045e-71,4.7246471092185e-38,2.6795844993790877e-79,9.467397480218727e-60,2.836332117237019e-79,3.3911232793494596e-09,3.4853551016969706e-37,4.873294935032123e-63,7.0272303020408355e-71,2.233775121171395e-09,1.2585700296186255e-53,6.83889012568826e-28,1.2068999982464826e-70,7.231556677871488e-74,1.213223830068803e-41,1.2623387406005697e-52,5.967532126768847e-103,4.6553514577701745e-61,1.414053570933347e-38,5.298631950593213e-20,1.7910226749418767e-18,1.652573228660862e-27,6.126711696103726e-86,1.0283100405172304e-56,6.465607004093835e-58,5.798450280060001e-67,3.384750473351529e-35,3.626760386433712e-37,2.1875523377374646e-63,1.4470462399296532e-69,8.762377643647042e-66,6.976340435729044e-78,7.239609475105947e-45,5.587418768053999e-76,7.080288372669727e-61
2.5331259297756446e-15,0.0027792097116130575,0.1557,0.0,0.008179204270746917,0.6423999970125834,0.20189999606430278,2.3487015827539057e-46,1.5771653919975165e-68,2.80437176595883e-36,1.852121819393092e-76,3.219111241536437e-57,4.7632204782384046e-76,5.9748331217874695e-09,5.882574632387353e-36,3.1029400553908997e-61,1.5688454246516572e-68,3.935697177734661e-09,7.386446044541617e-52,5.93225720744744e-27,2.3710811644789146e-68,1.5072686278982172e-71,3.5480141915588774e-40,1.224162271564676e-50,1.4525951197405063e-99,1.582915921634109e-58,4.256477845381734e-37,9.335682415850737e-20,5.1736048327152356e-18,1.4443075706513596e-26,1.0852590086643272e-82,1.0439460239504979e-54,1.3851689314336543e-55,4.370733836572158e-64,1.0170903614100513e-33,6.308221974800778e-36,6.540614874327903e-61,1.5028762485684178e-66,5.225871919930251e-63,2.551784906212624e-74,4.423596182282425e-43,1.6401772699722652e-73,2.661273162967821e-58
4.7239375455010226e-15,0.0027792097116130575,0.1557,0.0,0.00817919569949604,0.6423999944288777,0.2018999926604635,1.63602954415162e-44,6.458184886229317e-66,1.9467082840175694e-34,1.638066937762037e-73,1.9382487758103173e-54,1.9946759552918636e-72,1.1142244660612837e-08,1.0997684641253142e-34,3.4152385242303136e-59,6.424053609160968e-66,7.339536495569329e-09,5.1328328713174115e-50,7.686499325285408e-26,5.624496812831039e-66,3.904889760857368e-69,1.6849654443203026e-38,1.9793446252412117e-48,4.7903539012669294e-96,9.530844434463433e-56,1.48719275627744e-35,1.740977697617454e-19,1.5772975152847642e-17,1.3614610683857396e-25,3.600401148789535e-79,1.8394675635449065e-52,3.7844710745620527e-53,4.454350113603656e-61,3.5413401147319436e-32,1.2484874153584595e-34,3.3225374467893194e-58,2.7651590294927487e-63,5.304818857211753e-60,1.750854456502423e-70,3.245582019811388e-41,1.0965318266319419e-70,1.79495619654437e-55
6.9147491612264e-15,0.0027792097116130575,0.1557,0.0,0.008179187128262412,0.6423999918451773,0.20189998925663055,1.1756338345377998e-43,7.676579149114953e-65,1.3971827749006977e-33,2.0740959690382684e-72,2.355064352470722e-53,2.7470681711080066e-71,1.6309645333481915e-08,5.032260506257564e-34,3.094456432819195e-58,7.63599220708691e-65,1.074336942108958e-08,3.707729783765663e-49,3.2221263803892864e-25,5.516711129030714e-65,3.899212176488167e-68,1.1374171524779847e-37,1.842395320055853e-47,7.440723779168383e-95,1.158042881525076e-54,8.867983926509824e-35,2.548386304292463e-19,3.0380902859004063e-17,4.75873380601524e-25,5.175783107499275e-78,1.7515987073170453e-51,3.844392571759053e-52,5.797885379862347e-60,2.108653033625708e-31,5.919056513504837e-34,3.84002390720663e-57,3.7652917121402266e-62,6.830790854097914e-59,2.887530330919824e-69,2.3865793489303116e-40,1.2489792282276012e-69,2.2216639488971195e-54
