Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(51),H2X(50),COX(60),CHOX2(61),SX(53),CH3OX(46),CH3X(55),CH4(41),CH2OX2(52),CHX(32),SX(406),SX(420)
3.374516572733383e-10,0.0005284065757894736,0.1557,0.0,0.00108247476718277,0.6423659129890414,0.20149554818519816,5.786017598632891e-20,6.511646910114244e-25,9.093677151862949e-13,8.507246797051263e-32,1.1273046929093398e-16,6.5527117939943894e-24,6.817397038884061e-05,1.889881773757355e-20,1.0084112203561633e-27,3.258943640439774e-25,0.0004044517631531497,1.322048917015434e-25,4.964382352964042e-11,1.4839788502443355e-36,1.1680806230237233e-34,2.0593358404438553e-14,3.473746971676518e-20,5.179650262450568e-46,3.533661933896941e-18,2.112025026557378e-15,9.948659709205724e-15,1.0705492969990432e-12,8.33845098641724e-16,1.3667463803895787e-35,2.0946113309880363e-19,2.908100132452698e-24,1.1286675015329145e-22,1.3278262151016053e-15,2.111233818665082e-15,1.9529310027917333e-19,6.725591293546569e-19
3.38631158029762e-10,0.0005284065757894736,0.1557,0.0,0.0010813885386286527,0.6423659466191217,0.2014943946962012,5.856695100475927e-20,6.58318354012056e-25,9.139595145804043e-13,8.638604399394614e-32,1.136669671296386e-16,6.654798729856417e-24,6.810670994856069e-05,1.8893749894780436e-20,9.32578923253721e-28,3.287089584527253e-25,0.0004056052518731735,1.3333975089432964e-25,4.991398276052585e-11,1.49733028471359e-36,1.177427527703617e-34,2.0774587392728142e-14,3.490743113541739e-20,5.237536459338233e-46,3.563011834211256e-18,2.1292771906945753e-15,9.978341675506632e-15,1.0725264344736693e-12,8.345953808065201e-16,1.385249037343837e-35,2.1191295661272045e-19,2.922408775151276e-24,1.1379443941368988e-22,1.3279486876732534e-15,2.128471245326336e-15,1.9876438479069954e-19,6.84526096991259e-19
3.3981065878618574e-10,0.0005284065757894736,0.1557,0.0,0.0010803037535010477,0.6423659802051186,0.20149324273879735,5.92794864778876e-20,6.654519039925765e-25,9.185517177683775e-13,8.770563078525748e-32,1.145654661894441e-16,6.761071786332777e-24,6.803953767483481e-05,1.8888151901943478e-20,9.688027985763837e-28,3.3146775211919253e-25,0.000406757208999888,1.3447745739268423e-25,5.0184392090191764e-11,1.5070081582952024e-36,1.1881629223267984e-34,2.0956663384333927e-14,3.5101139976013326e-20,5.2951638948041595e-46,3.591170227476477e-18,2.146593921244672e-15,1.0007993864057832e-14,1.0744948373091874e-12,8.353369314633699e-16,1.4037864421676914e-35,2.1438239021226375e-19,2.937386315060377e-24,1.146832460759259e-22,1.3280563559039163e-15,2.1457730345323905e-15,2.0228262980317817e-19,6.966552407825918e-19
3.4099015954260946e-10,0.0005284065757894736,0.1557,0.0,0.0010792204098610948,0.6423660137470872,0.20149209231093718,5.999780389611606e-20,6.724952142873652e-25,9.231442737526057e-13,8.919143132795753e-32,1.155144394617516e-16,6.86501343656602e-24,6.797245345727296e-05,1.8882118812690572e-20,1.1071250775907605e-27,3.3409776529834023e-25,0.0004079076365825658,1.3561797597373812e-25,5.045504834012729e-11,1.5160065106814974e-36,1.1991360643354384e-34,2.113949436999444e-14,3.526306412939441e-20,5.36253594624595e-46,3.620911002024436e-18,2.163975059642025e-15,1.0037616314426143e-14,1.0764545327173846e-12,8.360698032698269e-16,1.4228152197528316e-35,2.168699003972276e-19,2.9508893474886827e-24,1.1562427849085084e-22,1.3281493288114515e-15,2.163139025855735e-15,2.0584816889007894e-19,7.089481164502046e-19
3.421696602990332e-10,0.0005284065757894736,0.1557,0.0,0.0010781385057729586,0.642366047245083,0.2014909434105744,6.072192469719623e-20,6.797094589131069e-25,9.277371319102218e-13,9.063627875163759e-32,1.1641482240951832e-16,6.97393016164473e-24,6.790545718525601e-05,1.8875556989500535e-20,9.855728233792812e-28,3.3686459887350445e-25,0.0004090565366676432,1.3676127063235486e-25,5.0725949155461426e-11,1.5337049960501905e-36,1.2090162216261113e-34,2.132318163148059e-14,3.546854376954391e-20,5.426009498701585e-46,3.6491281902208214e-18,2.1814204467438194e-15,1.0067209066125143e-14,1.0784055479940887e-12,8.36794049015613e-16,1.4420243769075767e-35,2.1937500959476996e-19,2.9668535984057866e-24,1.1651397814482257e-22,1.328227703387224e-15,2.180569058288361e-15,2.0946156847451083e-19,7.214060503511225e-19
3.433491610554569e-10,0.0005284065757894736,0.1557,0.0,0.0010770580393037368,0.6423660806991611,0.20148979603566539,6.145187026534857e-20,6.872036309160557e-25,9.323302419838721e-13,9.182965402815957e-32,1.1737725101782423e-16,7.079678007093571e-24,6.783854874800667e-05,1.8868583513539952e-20,8.16289335864482e-28,3.398736460395112e-25,0.00041020391129882654,1.3790730507408446e-25,5.0997091290065925e-11,1.548098910406175e-36,1.217328313976647e-34,2.1507610329618328e-14,3.561277761208588e-20,5.475002966936421e-46,3.679290558961988e-18,2.1989299226092498e-15,1.0096772158615445e-14,1.0803479124025837e-12,8.375096921663767e-16,1.4608302722589365e-35,2.218983729515753e-19,2.9803402455844065e-24,1.1746855155737906e-22,1.3282915900868578e-15,2.1980629700128848e-15,2.131234262883259e-19,7.340303489563123e-19
3.4452866181188063e-10,0.0005284065757894736,0.1557,0.0,0.0010759790085235164,0.6423661141093776,0.20148865018416906,6.218766193177476e-20,6.942942016723244e-25,9.369235540908333e-13,9.330197855238493e-32,1.1827909276235397e-16,7.191290260903416e-24,6.777172803454575e-05,1.8861081527508428e-20,1.1464872774691578e-27,3.4244302376081757e-25,0.000411349762516982,1.3905604531612308e-25,5.126847251993798e-11,1.5447996536476602e-36,1.231089097763582e-34,2.1692905964200262e-14,3.5844915857906544e-20,5.540069577456462e-46,3.7075532102955956e-18,2.2165033264404046e-15,1.0126305631304599e-14,1.0822816534829139e-12,8.38216773001257e-16,1.4800225738272623e-35,2.244392902212582e-19,2.997908214107488e-24,1.183580962249218e-22,1.3283411160857211e-15,2.2156205983525407e-15,2.1683374495397087e-19,7.468229154956056e-19
3.4570816256830436e-10,0.0005284065757894736,0.1557,0.0,0.001074901411505275,0.6423661474757872,0.2014875058540474,6.292932097361666e-20,7.013072751553054e-25,9.415170187065737e-13,9.513189975164668e-32,1.1925558005192494e-16,7.29882768173672e-24,6.770499493377224e-05,1.885319384805461e-20,1.2997491333329714e-27,3.4489405831076188e-25,0.00041249409236026783,1.4020745315978111e-25,5.1540089520228334e-11,1.558898659113582e-36,1.2417505581480694e-34,2.1878928418697904e-14,3.5947919113387175e-20,5.625683304960433e-46,3.738156087324571e-18,2.2341404972543175e-15,1.0155809523547337e-14,1.0842067953279529e-12,8.3891538559771515e-16,1.5003935909353655e-35,2.269986762626398e-19,3.009766593069261e-24,1.1932843251499748e-22,1.328376365224199e-15,2.233241780433147e-15,2.205926815649473e-19,7.597855121265862e-19
3.468876633247281e-10,0.0005284065757894736,0.1557,0.0,0.001073825246324949,0.6423661807984462,0.20148636304326512,6.367686861467314e-20,7.091394578894462e-25,9.461105866726827e-13,9.631541227240013e-32,1.2015897695207844e-16,7.413143642783715e-24,6.763834933440635e-05,1.884477555373149e-20,6.322734799275332e-28,3.4813580950087603e-25,0.00041363690286399645,1.4136149789140177e-25,5.181194020515629e-11,1.6032294023071064e-36,1.2484706740434044e-34,2.2065828896356514e-14,3.624445147755887e-20,5.670678187503118e-46,3.766467218703047e-18,2.2518412735389926e-15,1.0185283874645484e-14,1.0861233676085907e-12,8.396055533307329e-16,1.519876597418601e-35,2.2957552661335844e-19,3.0296460898454227e-24,1.2021720622686496e-22,1.3283974074648067e-15,2.250926352850391e-15,2.244018417422402e-19,7.729184516350316e-19
3.480671640811518e-10,0.0005284065757894736,0.1557,0.0,0.0010727505110613162,0.64236621407741,0.20148522174978953,6.443032602413617e-20,7.169519453303197e-25,9.507042091902462e-13,9.720239338165197e-32,1.2114808640103014e-16,7.522610715039468e-24,6.75717911250812e-05,1.8835994232451887e-20,7.253524915119925e-28,3.513150314973182e-25,0.00041477819606079486,1.425181377500779e-25,5.208402117416172e-11,1.5914734503429503e-36,1.2575833302741377e-34,2.2253443220760833e-14,3.624482315744925e-20,5.700692075074943e-46,3.797465562916146e-18,2.2696054920965965e-15,1.021472872384824e-14,1.088031403597292e-12,8.402872229105926e-16,1.5383157101965979e-35,2.321711080371992e-19,3.0376276558819146e-24,1.212041159827223e-22,1.3284044174881034e-15,2.268674150500714e-15,2.2826191613377366e-19,7.862229779622953e-19
3.4924666483757553e-10,0.0005284065757894736,0.1557,0.0,0.001071677203796092,0.6423662473127345,0.20148408197159082,6.518971431755911e-20,7.232353304829317e-25,9.552978378330369e-13,9.954892676917179e-32,1.2205608021730039e-16,7.639407776670937e-24,6.750532019427004e-05,1.8826688257063266e-20,1.9147726816403995e-27,3.5292735278025646e-25,0.0004159179739804392,1.436773471984544e-25,5.235633045369222e-11,1.5427257555520985e-36,1.2800612260830587e-34,2.2441941838999088e-14,3.670710485903968e-20,5.816508190880947e-46,3.825920537432106e-18,2.28743298945091e-15,1.0244144110352008e-14,1.0899309219980476e-12,8.409605434163593e-16,1.5594354798421798e-35,2.3478400756146983e-19,3.0635784917649648e-24,1.220914082336845e-22,1.3283975350488227e-15,2.2864850080023887e-15,2.3217025485657203e-19,7.997036711980716e-19
3.5042616559399925e-10,0.0005284065757894736,0.1557,0.0,0.0010706053226137882,0.6423662805044751,0.201482943706642,6.595505455535056e-20,7.306811345734008e-25,9.598914245058083e-13,1.0168232177133032e-31,1.2305127138277642e-16,7.751343005773905e-24,6.743893643039281e-05,1.8817033911491576e-20,1.132475474637378e-27,3.5566249194218263e-25,0.0004170562386500403,1.44839078823928e-25,5.2628864628270094e-11,1.6413316156288383e-36,1.2816549512971308e-34,2.263115144871321e-14,3.6434968101480546e-20,5.9160269011749336e-46,3.857109285981293e-18,2.305323603782013e-15,1.027353007330077e-14,1.0918219426496006e-12,8.416257094233399e-16,1.5817429981792246e-35,2.3741595946971126e-19,3.062182608110686e-24,1.2309382813328843e-22,1.3283766805907702e-15,2.3043587616154243e-15,2.36127757454459e-19,8.13361582095559e-19
3.51605666350423e-10,0.0005284065757894736,0.1557,0.0,0.0010695348656018324,0.6423663136526883,0.20148180695291876,6.672636774404478e-20,7.402779481435414e-25,9.6448492147816e-13,1.0127968172959422e-31,1.2397620263871425e-16,7.869675289150769e-24,6.73726397217244e-05,1.8806871291066343e-20,-6.116377145626537e-28,3.605324583644444e-25,0.0004181929920938584,1.4600331459891265e-25,5.29016217156605e-11,1.7418287913183572e-36,1.2825854384837301e-34,2.282123165758344e-14,3.7351793785670564e-20,5.863475489532663e-46,3.886095008349502e-18,2.32327717042435e-15,1.0302886651785824e-14,1.0937045157171953e-12,8.422824392529724e-16,1.5988183679660456e-35,2.4006501756322834e-19,3.103658168827171e-24,1.2398257492253155e-22,1.3283419861449393e-15,2.3222952447555166e-15,2.4014255223524074e-19,8.271905237917719e-19
3.527851671068467e-10,0.0005284065757894736,0.1557,0.0,0.001068465830850405,0.6423663467574297,0.20148067170839945,6.750367483439981e-20,7.469689851821356e-25,9.69078281397167e-13,1.0264856519776333e-31,1.2495504782284778e-16,7.98585569582314e-24,6.730642995651982e-05,1.8796342083626534e-20,1.7640769756282045e-27,3.624318518297911e-25,0.00041932823633349656,1.4716999853828757e-25,5.317459851073367e-11,1.5078957522238493e-36,1.3057467573507197e-34,2.3012056612466293e-14,3.630909657635235e-20,5.92529146048384e-46,3.916770989301005e-18,2.3412935204703745e-15,1.0332213884846248e-14,1.0955786695211643e-12,8.429306401033332e-16,1.6172896886077434e-35,2.427335131899776e-19,3.076708619651788e-24,1.249941581918925e-22,1.3282939506679185e-15,2.3402942865810134e-15,2.442111606283208e-19,8.411959413092769e-19
3.539646678632704e-10,0.0005284065757894736,0.1557,0.0,0.0010673982164525874,0.6423663798187549,0.20147953797106527,6.828699672313661e-20,7.510376354924089e-25,9.736714572556802e-13,1.079462689699078e-31,1.2593705999174143e-16,8.102608188296062e-24,6.72403070228989e-05,1.8785397567847047e-20,3.714984989491042e-27,3.6167449206072312e-25,0.00042046197338773154,1.4833912388849363e-25,5.34477926065065e-11,1.4547583464726134e-36,1.3402828960627224e-34,2.320367253672176e-14,3.855147681777193e-20,6.214065790924387e-46,3.9475460634003664e-18,2.3593724916883783e-15,1.0361511811468564e-14,1.0974443806100059e-12,8.435711575075949e-16,1.6451236992222628e-35,2.4541884272366274e-19,3.1610121003422272e-24,1.258973757675759e-22,1.3282323645696455e-15,2.3583557229286527e-15,2.4831571137483004e-19,8.553976572109803e-19
3.5514416861969415e-10,0.0005284065757894736,0.1557,0.0,0.0010663320205041666,0.6423664128367205,0.20147840573890027,6.90763542506751e-20,7.62361597285626e-25,9.78264402305883e-13,1.0777745205170192e-31,1.2682790986668587e-16,8.22865439480784e-24,6.71742708089965e-05,1.8773945224846912e-20,-1.6504587995386828e-27,3.681529316420002e-25,0.0004215942052726459,1.4951062254920207e-25,5.372120176348881e-11,2.059476657375627e-36,1.2993407039418997e-34,2.33961846405352e-14,3.5193723611033485e-20,6.165465711133897e-46,3.975462870640735e-18,2.3775139251928926e-15,1.0390780470587241e-14,1.0993017048509946e-12,8.442038459268978e-16,1.666058741690525e-35,2.481240339937076e-19,3.0608813535625745e-24,1.2689377876822224e-22,1.3281566156201846e-15,2.376479392965023e-15,2.524730818185868e-19,8.697807774305558e-19
3.5632366937611787e-10,0.0005284065757894736,0.1557,0.0,0.0010652672411038226,0.6423664458113819,0.20147727500989102,6.987176820318334e-20,7.74488897780986e-25,9.82857070254671e-13,1.0330296861103875e-31,1.279947154028023e-16,8.333862783209444e-24,6.710832120281532e-05,1.876234951639841e-20,-2.3601114545286003e-27,3.754229273296408e-25,0.00042272493400160135,1.506845011788184e-25,5.3994821806900306e-11,1.8915571675792982e-36,1.3159701419223379e-34,2.3589198117783042e-14,4.1537748218116055e-20,5.872992327127289e-46,4.012031430381975e-18,2.3957176425675796e-15,1.0420019901084312e-14,1.1011507592155908e-12,8.448270857042219e-16,1.673636982021909e-35,2.5084578744869574e-19,3.272058978098402e-24,1.2785571405977704e-22,1.3280679476393214e-15,2.394665116328043e-15,2.5672505385237757e-19,8.84305482056267e-19
3.575031701325416e-10,0.0005284065757894736,0.1557,0.0,0.0010642038763529467,0.6423664787427955,0.20147614578202705,7.067325931023737e-20,7.826820491051759e-25,9.87449415203623e-13,1.0152461282723026e-31,1.2926119652998383e-16,8.432225922197173e-24,6.704245809236897e-05,1.875044771705398e-20,1.4383269551650577e-27,3.7868568597178416e-25,0.00042385416158516917,1.5186073081652587e-25,5.4268650901617956e-11,1.6444735588088417e-36,1.357069066293883e-34,2.3782913642625544e-14,3.7775711012788157e-20,5.7748934856643515e-46,4.0517248952224e-18,2.4139834750717e-15,1.0449230141789839e-14,1.1029914062732927e-12,8.454432974202931e-16,1.683887303667849e-35,2.5358457608629635e-19,3.600776757699755e-24,1.2879996209102416e-22,1.3279665503121136e-15,2.4129127223189362e-15,2.6098540220836037e-19,8.99059979703081e-19
3.586826708889653e-10,0.0005284065757894736,0.1557,0.0,0.0010631419243556611,0.6423665116310169,0.20147501805330034,7.148084824487366e-20,7.902018358925074e-25,9.920413916915286e-13,1.0328411775619902e-31,1.3041494600145412e-16,8.541184680953795e-24,6.69766813656621e-05,1.873803948714155e-20,1.5654689042106051e-27,3.811917249401042e-25,0.0004249818900312003,1.5303925768177023e-25,5.454268733897651e-11,1.6993852009472742e-36,1.3686113104732247e-34,2.397753509580665e-14,3.8119934596667734e-20,5.9013135892376755e-46,4.087883801204062e-18,2.432311262226689e-15,1.0478411231481924e-14,1.1048237751042485e-12,8.460512914979938e-16,1.7049497440654336e-35,2.563425723364286e-19,3.719648682569528e-24,1.2984098440304183e-22,1.3278516555361795e-15,2.431222048491517e-15,2.6530930328046717e-19,9.139910931832348e-19
3.5986217164538904e-10,0.0005284065757894736,0.1557,0.0,0.0010620813832188719,0.6423665444761023,0.20147389182170578,7.229455562179798e-20,8.021420089526615e-25,9.96632955072738e-13,1.0048493341814442e-31,1.311737391299997e-16,8.682881252460366e-24,6.69109909106505e-05,1.8724839683148482e-20,-8.30639133622657e-28,3.8805178816320635e-25,0.00042610812134478846,1.5422003257764126e-25,5.481692975493243e-11,1.7635383758698854e-36,1.3531503518088222e-34,2.4173364091505287e-14,3.1080307219588596e-20,5.7707786697961444e-46,4.111659626353436e-18,2.4507008225755394e-15,1.0507563208886625e-14,1.1066479184662493e-12,8.46650641919098e-16,1.7173906048288096e-35,2.591197837000166e-19,3.41945232562465e-24,1.3090449448276287e-22,1.3277237555109581e-15,2.449592911422236e-15,2.6972996618722358e-19,9.290676102578977e-19
3.6104167240181276e-10,0.0005284065757894736,0.1557,0.0,0.0010610222510522328,0.6423665772781081,0.2014727670852411,7.311440200211456e-20,8.130074811640212e-25,1.001224059487166e-12,9.693091373319646e-32,1.318104099322856e-16,8.835832532458767e-24,6.684538661526548e-05,1.8711135846463827e-20,6.1489571676124265e-28,3.9374220447263913e-25,0.00042723285752839594,1.5540300974434565e-25,5.509137441144137e-11,1.7060587800336735e-36,1.3759060910873185e-34,2.4370097737507246e-14,3.72088296177237e-20,5.620954653290634e-46,4.131606451284816e-18,2.469152001905622e-15,1.0536686112678068e-14,1.1084637310134213e-12,8.472432166267334e-16,1.7250145985435867e-35,2.6191588215987566e-19,3.0829899358414145e-24,1.3188168563387886e-22,1.327582653822694e-15,2.468025154928324e-15,2.741363487743167e-19,9.444025726698559e-19
3.622211731582365e-10,0.0005284065757894736,0.1557,0.0,0.0010599645259681228,0.64236661003709,0.20147164384190638,7.394040789364123e-20,8.221772526183124e-25,1.0058146596397304e-12,9.636863300605238e-32,1.3259780120542975e-16,8.97860359793342e-24,6.677986836743134e-05,1.869721334362057e-20,1.3936948800932607e-27,3.976623874708319e-25,0.00042835610058176613,1.565881563076678e-25,5.5366017621127796e-11,1.7295613729725074e-36,1.392767915626322e-34,2.4567471854507995e-14,3.832699796888365e-20,5.652714197085545e-46,4.156278633490959e-18,2.487664638197882e-15,1.0565779981478573e-14,1.1102713615346918e-12,8.478273701895407e-16,1.7399036588389295e-35,2.647305732051437e-19,2.97554262930355e-24,1.327812847590078e-22,1.327428640475622e-15,2.4865186150087393e-15,2.7862118823803433e-19,9.59905251343315e-19
3.634006739146602e-10,0.0005284065757894736,0.1557,0.0,0.0010589082060816278,0.6423666427531037,0.20147052208970478,7.477259374442808e-20,8.34434138605694e-25,1.0104047123182627e-12,9.299874242597508e-32,1.3387214678984202e-16,9.084615244315665e-24,6.671443605507632e-05,1.8683402443588788e-20,-2.526106113080718e-28,4.046058367339352e-25,0.0004294778525019404,1.5777546005719348e-25,5.564085538970033e-11,1.8252314065107487e-36,1.3963946033323058e-34,2.4765125722505967e-14,4.740637526706536e-20,5.52399167260978e-46,4.196218024997123e-18,2.5062385411917197e-15,1.0594844853858747e-14,1.1120708479950138e-12,8.484029333542657e-16,1.7501542097197113e-35,2.675638215140135e-19,3.3223860752753395e-24,1.337157568787828e-22,1.327262493393434e-15,2.5050730994090526e-15,2.8322893849204275e-19,9.755332069974752e-19
