Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(49),H2X(48),COX(58),CHOX2(59),SX(51),CH3OX(44),CH2OX2(50)
1.419256478162614e-10,0.0005367589272267694,0.0915567593028733,0.0,0.0012689347015323173,0.4515105370613595,2.731459598037908e-42,0.45677733022141087,7.286246125606638e-19,1.224240210701077e-26,2.094527303857964e-17,1.700586333185963e-29,-2.195800189140522e-49,6.418258947363516e-05,1.7177423026657424e-17,9.340677960061822e-21,1.912183494260759e-18,1.9827570522059836e-17,7.41265502657435e-12,2.1539060195899135e-24,3.3291252727384227e-22,4.865412536882853e-19,1.939618187808226e-27,4.3199226882980304e-32,4.648787533643156e-32,6.449903275007073e-31,0.00012328211220326196,3.2113750384335765e-15,7.700500178678646e-26,5.766391558639245e-29,9.55012094316112e-22,7.721613675295821e-33,7.501284166032693e-29
1.425102919065819e-10,0.0005367589272267694,0.0915567593028733,0.0,0.0012681275058660266,0.45151055176602106,2.7609145727208124e-42,0.4567769119189023,7.431411566990889e-19,1.2384777454382564e-26,2.1059350511511793e-17,1.7515006454362037e-29,-2.162993149869652e-49,6.415318015043093e-05,1.7309776434283505e-17,-6.043422939461715e-21,1.9274846625399468e-18,1.9974357521619857e-17,7.440272864777024e-12,2.1715635845075034e-24,4.513151839716215e-22,4.863556108791919e-19,1.9506984903188928e-27,4.344288192762128e-32,4.673893381982388e-32,6.642998564023281e-31,0.00012370041468419407,3.22340502586601e-15,7.752579842957237e-26,5.802877938103539e-29,9.644163833370052e-22,7.88411637726637e-33,7.546312791417616e-29
1.4309493599690236e-10,0.0005367589272267694,0.0915567593028733,0.0,0.0012673215652608668,0.45151056656592015,2.7905294705785297e-42,0.4567764941486868,7.489547639414451e-19,1.2528005059105648e-26,2.1173295938261592e-17,1.803229081096828e-29,-2.0725320488778493e-49,6.412358035226742e-05,1.744257785027798e-17,-3.9543910494745604e-21,1.9340034689787626e-18,2.0121580363781573e-17,7.467871907749179e-12,2.189412455038421e-24,3.564644460667475e-22,4.861687148783916e-19,1.9600921625319306e-27,4.3021678480220897e-32,4.698930718723127e-32,6.839181391338577e-31,0.00012411818487205,3.2354273646885813e-15,7.804763852389343e-26,5.839391313799974e-29,9.738597047176286e-22,8.04743944929917e-33,7.591332040257635e-29
1.4367958008722284e-10,0.0005367589272267694,0.0915567593028733,0.0,0.0012665168721558361,0.45151058145844025,2.820303991218952e-42,0.45677607690960037,7.515662608095533e-19,1.2672084427661823e-26,2.1287149813305434e-17,1.8552740208888573e-29,-2.022869215693113e-49,6.409379531201229e-05,1.757582670443781e-17,4.5945688193812514e-21,1.937252216093798e-18,2.0269238404811002e-17,7.495452183219623e-12,2.2072954151871938e-24,3.7372381656173307e-22,4.859805986477894e-19,1.969756237962497e-27,4.379278447589377e-32,4.723897460021591e-32,7.03656455802388e-31,0.00012453542393089684,3.247442066769867e-15,7.857051757567281e-26,5.875931342594485e-29,9.833418589100321e-22,8.211101016569194e-33,7.636341470770227e-29
1.4426422417754332e-10,0.0005367589272267694,0.0915567593028733,0.0,0.0012657134191221206,0.4515105964410246,2.850238065371673e-42,0.4567756602004854,7.60187548301159e-19,1.2817015210329812e-26,2.140092883097611e-17,1.9073492149648928e-29,-2.0164893852196676e-49,6.406383014336869e-05,1.770952242795443e-17,1.1688009915503695e-21,1.946453590598602e-18,2.0417331004441236e-17,7.523013719272365e-12,2.2252028274781017e-24,4.1382467681564737e-22,4.857912946175559e-19,1.9805161225429237e-27,4.391590598026998e-32,4.7487960240445683e-32,7.234062474208658e-31,0.00012495213301828967,3.2594491439069124e-15,7.909443111534307e-26,5.912497626148575e-29,9.928627283739994e-22,8.375311151811904e-33,7.681321721321002e-29
1.448488682678638e-10,0.0005367589272267694,0.0915567593028733,0.0,0.001264911198860208,0.4515106115111744,2.8803316779761466e-42,0.45677524402019076,7.692297051845998e-19,1.2962796996628306e-26,2.1514616406220752e-17,1.9595280093273407e-29,-2.008753260544316e-49,6.40336898435596e-05,1.7843664453325164e-17,-3.0447659754542868e-21,1.9560095165718227e-18,2.0565857525820075e-17,7.5505565440667e-12,2.2431926539845422e-24,3.699895481421239e-22,4.856008343866468e-19,1.9916076861154325e-27,4.3956859651126575e-32,4.7736292944649685e-32,7.431953300713613e-31,0.0001253683132853727,3.271448607826813e-15,7.96193746973803e-26,5.949089873516648e-29,1.0024222095846393e-21,8.540432949568613e-33,7.72627215374752e-29
1.4543351235818427e-10,0.0005367589272267694,0.0915567593028733,0.0,0.0012641102041970667,0.45151062666644826,2.9105847109518853e-42,0.45677482836757166,7.746119061640435e-19,1.3109429317235906e-26,2.1628196686013694e-17,2.0120343755089392e-29,-1.979272505405968e-49,6.400337929595316e-05,1.7978252214205815e-17,1.1893828630087756e-22,1.961835679104361e-18,2.0714817335454625e-17,7.578080685347096e-12,2.2612508396357957e-24,3.857804174290464e-22,4.854092486981354e-19,2.002299534324855e-27,4.445430698884684e-32,4.798397802202809e-32,7.631086439206498e-31,0.00012578396587697833,3.2834404701880923e-15,8.014534390014044e-26,5.985707827050594e-29,1.0120201606002679e-21,8.70651920545486e-33,7.771204157783095e-29
1.4601815644850475e-10,0.0005367589272267694,0.0915567593028733,0.0,0.0012633104280833812,0.45151064190446,2.940996969016064e-42,0.45677441324148943,7.807502901374666e-19,1.3256911756292504e-26,2.1741672261671384e-17,2.0649190549263078e-29,-1.939789991068559e-49,6.397290327263151e-05,1.8113285145501274e-17,1.820791813053296e-21,1.968354996082757e-18,2.0864209803152166e-17,7.605586170789146e-12,2.2793884152891753e-24,3.996968889194872e-22,4.852165676367492e-19,2.0127398722938325e-27,4.4593105677242795e-32,4.823100716049457e-32,7.83165432408866e-31,0.00012619909193172318,3.2954247425818453e-15,8.067233432552148e-26,6.02235118331913e-29,1.0216564143090914e-21,8.873397456193505e-33,7.816117961247037e-29
1.4660280053882522e-10,0.0005367589272267694,0.0915567593028733,0.0,0.0012625118635908514,0.45151065722287775,2.971568277126409e-42,0.4567739986408116,7.889548372461287e-19,1.3405243918612672e-26,2.1855050280680164e-17,2.1180633876487307e-29,-1.9068507424420494e-49,6.394226643690194e-05,1.8248762683320534e-17,-5.5976147975077995e-22,1.9768779820752955e-18,2.1014034301964255e-17,7.633073027867912e-12,2.2976034851374412e-24,3.7876432255853674e-22,4.850228206941438e-19,2.023293288879191e-27,4.476377361208726e-32,4.8477378560252195e-32,8.033206942627197e-31,0.00012661369258210332,3.3074014365328157e-15,8.12003415986863e-26,6.059019614149854e-29,1.0313308134282656e-21,9.040962542523893e-33,7.861006182565545e-29
1.471874446291457e-10,0.0005367589272267694,0.0915567593028733,0.0,0.0012617145039095549,0.45151067261942335,3.0022985102901776e-42,0.45677358456441164,7.961909624736962e-19,1.3554425352372806e-26,2.1968332188486228e-17,2.1714177477867617e-29,-1.8813954676821077e-49,6.391147334575194e-05,1.8384684264962665e-17,-9.497568999286242e-22,1.9843661961562376e-18,2.116429020813521e-17,7.66054128383356e-12,2.3158735942361187e-24,3.8979343601692496e-22,4.848280366866365e-19,2.034051873705363e-27,4.513000590203098e-32,4.8723100450091185e-32,8.235556090643673e-31,0.00012702776895458644,3.319370563500489e-15,8.172936136785798e-26,6.095712813574339e-29,1.0410432191840439e-21,9.209262144544617e-33,7.905868106972597e-29
1.4777208871946617e-10,0.0005367589272267694,0.0915567593028733,0.0,0.0012609183423453623,0.45151068809187,3.0331875545649834e-42,0.45677317101116904,8.024727597413977e-19,1.3704455581434987e-26,2.2081515088856135e-17,2.2250175584278657e-29,-1.855065042244455e-49,6.38805284522502e-05,1.8521049328967817e-17,6.213268745065595e-22,1.990834963029399e-18,2.1314976901050892e-17,7.687990965914028e-12,2.3342123875024038e-24,3.946489273803714e-22,4.84632243721122e-19,2.044900172477806e-27,4.531023957567098e-32,4.896818160040585e-32,8.438836108328932e-31,0.00012744132216970248,3.3313321348802423e-15,8.225938930407342e-26,6.132430501196502e-29,1.0507934959818191e-21,9.378376291546365e-33,7.950707830035665e-29
1.4835673280978665e-10,0.0005367589272267694,0.0915567593028733,0.0,0.0012601233723174158,0.4515107036380421,3.064235273239316e-42,0.45677275797996925,8.096640597940897e-19,1.3855334163282213e-26,2.2194595828086522e-17,2.278893073231813e-29,-1.8245274406032172e-49,6.384943610789398e-05,1.8657857315068954e-17,4.233391572201595e-22,1.9981505456528333e-18,2.1466093763186554e-17,7.715422101170211e-12,2.3526278901835802e-24,3.842543207943743e-22,4.84435469262684e-19,2.0557092776232638e-27,4.553458630330523e-32,4.9212625215915254e-32,8.643161730982604e-31,0.00012785435334213203,3.3432861620044713e-15,8.279042110091465e-26,6.169172390045237e-29,1.0605814998495711e-21,9.548316818137613e-33,7.995525473755931e-29
1.4894137690010713e-10,0.0005367589272267694,0.0915567593028733,0.0,0.0012593295873556593,0.45151071925581365,3.095441512634842e-42,0.45677234546970313,8.172426021300953e-19,1.4007060667780985e-26,2.2307574294211508e-17,2.3330516137481827e-29,-1.79220467806245e-49,6.381820056490381e-05,1.8795107664172827e-17,-4.981699351192731e-22,2.005789599427796e-18,2.1617640180056023e-17,7.742834716455133e-12,2.371110232265934e-24,3.9158588109894624e-22,4.842377401903506e-19,2.066494695973679e-27,4.5840652958605524e-32,4.945643147148997e-32,8.848560725010453e-31,0.00012826686358079307,3.355232656143645e-15,8.332245247426027e-26,6.20593817922245e-29,1.0704070816221184e-21,9.719047486651534e-33,8.040318137847484e-29
1.495260209904276e-10,0.0005367589272267694,0.0915567593028733,0.0,0.0012585369810984236,0.4515107349431068,3.126806123166251e-42,0.4567719334792677,8.24192580721058e-19,1.415963463537298e-26,2.2420451810960646e-17,2.3874765640058977e-29,-1.7605698822275048e-49,6.378682597846732e-05,1.8932799818384965e-17,-1.1085542076429997e-22,2.0127355315381318e-18,2.1769615540163284e-17,7.770228838525726e-12,2.389662622640507e-24,3.9325253063317514e-22,4.84039082781917e-19,2.077339981423513e-27,4.604432045690446e-32,4.969960201655105e-32,9.054970074857604e-31,0.00012867885398892584,3.367171628507325e-15,8.38554791620612e-26,6.242727575691177e-29,1.0802700945837263e-21,9.890547459535138e-33,8.085085302908373e-29
1.5011066508074808e-10,0.0005367589272267694,0.0915567593028733,0.0,0.0012577455472900716,0.45151075069789154,3.158328965504318e-42,0.456771522007565,8.311271457528993e-19,1.4313055588184767e-26,2.25332281468783e-17,2.44215375646884e-29,-1.729852247127972e-49,6.375531640893282e-05,1.9070933220988166e-17,3.5758704078868775e-22,2.0196028354762374e-18,2.1922019234955133e-17,7.797604493989675e-12,2.408285628300833e-24,3.8789039749319847e-22,4.83839522698229e-19,2.088253696487498e-27,4.628720883063335e-32,4.994214058693504e-32,9.26233605050214e-31,0.0001290903256641755,3.379103090245188e-15,8.43894969241138e-26,6.279540298021994e-29,1.0901703961974704e-21,1.0062828638316547e-32,8.129828354716926e-29
