Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(51),H2X(50)
8.992782980584797e-09,0.0027344314106420324,0.0915567593028733,0.0,0.002344429963264612,0.4515168938378878,2.186276886627853e-14,0.45407484592026015,6.140090866772192e-16,3.773036813960056e-20,1.4700847716679097e-16,4.7543112455878265e-19,5.219416472890931e-31,5.14690361835334e-05,3.9153097946219723e-14,1.9154351266312038e-20,2.0963760313091687e-18,1.7309130940433482e-14,1.9957136346621384e-10,5.943549463066387e-16,1.524523899943505e-20,9.1069689996228e-20,2.435372579358022e-18,2.598124762225219e-23,5.858345421576772e-32,1.9251336048928603e-20,0.0028257662211561866,1.1589989306337676e-13
9.006625139048663e-09,0.0027344314106420324,0.0915567593028733,0.0,0.002341927230739001,0.45151692132391474,2.193021957694906e-14,0.45407356706793467,6.143464362476297e-16,3.7789982352098694e-20,1.4708955041260068e-16,4.76581355888464e-19,5.23958127500804e-31,5.1414064129467205e-05,3.92399186787633e-14,1.9148361351584753e-20,2.0921995419627338e-18,1.7328511132037566e-14,1.9964270076013732e-10,5.946733039015998e-16,-1.7103181449107305e-20,9.098441158586033e-20,2.4387557816389885e-18,2.6124976296361412e-23,5.855312843065956e-32,1.9297910055981028e-20,0.0028270450734102543,1.160034508415754e-13
9.020467297512528e-09,0.0027344314106420324,0.0915567593028733,0.0,0.0023394299398414105,0.45151694875019605,2.1997745095074728e-14,0.454072290996169,6.146831531873972e-16,3.784956478534421e-20,1.471703924396491e-16,4.777319665866169e-19,5.259787651014206e-31,5.1359211566703725e-05,3.932677862548976e-14,1.904767497686956e-20,2.0880832059101154e-18,1.7347855710024126e-14,1.9971371078340542e-10,5.949910172653534e-16,7.831663108849196e-22,9.089928194871407e-20,2.442136186535756e-18,2.610786879387082e-23,5.852278846693732e-32,1.934449941838467e-20,0.0028283211451048296,1.1610689813702568e-13
9.034309455976393e-09,0.0027344314106420324,0.0915567593028733,0.0,0.002336938072951683,0.45151697611692515,2.2065345281238997e-14,0.4540710176959597,6.15019126136227e-16,3.7909115445304275e-20,1.4725080456717308e-16,4.788829451091999e-19,5.280021100344201e-31,5.13044781083409e-05,3.941367770113506e-14,1.907971582839405e-20,2.0839129954834955e-18,1.736716472861796e-14,1.9978439432028508e-10,5.953080883465426e-16,2.8060882069550147e-20,9.081431307533393e-20,2.445513690504983e-18,2.6046202289418678e-23,5.849244279245974e-32,1.9391103668666523e-20,0.0028295944452433985,1.1621023518980756e-13
9.048151614440259e-09,0.0027344314106420324,0.0915567593028733,0.0,0.0023344516125259583,0.4515170034242947,2.2133019996240994e-14,0.45406974715834203,6.153544169102261e-16,3.7968634338121367e-20,1.4733138245142923e-16,4.800342632768787e-19,5.300299051161791e-31,5.1249863369111226e-05,3.950061582077293e-14,1.9123894172823217e-20,2.0797496983148455e-18,1.7386438242104785e-14,1.9985475247342117e-10,5.956245191696581e-16,-2.2748077387952565e-20,9.072952338725672e-20,2.4488880140415945e-18,2.6249584744357704e-23,5.84621092639625e-32,1.9437721665695643e-20,0.002830864982790593,1.1631346223922522e-13
9.061993772904124e-09,0.0027344314106420324,0.0915567593028733,0.0,0.002331970541095849,0.45151703067249643,2.220076910109575e-14,0.45406847937439015,6.156891192686931e-16,3.8028121470112465e-20,1.474118706422185e-16,4.811859567364052e-19,5.320626780213508e-31,5.119536696543229e-05,3.958759289966811e-14,1.8997154569248394e-20,2.0756846286384384e-18,1.7405676304828637e-14,1.9992478599751445e-10,5.959403116590612e-16,-1.2201733648412033e-20,9.064488185480066e-20,2.4522595755486925e-18,2.6263269545363214e-23,5.843178881776645e-32,1.948435485302353e-20,0.0028321327666724046,1.1641657952380196e-13
9.07583593136799e-09,0.0027344314106420324,0.0915567593028733,0.0,0.0023294948412679165,0.45151705786172136,2.2268592457034388e-14,0.45406721433521635,6.160230920953399e-16,3.8087576847767285e-20,1.4749164759121308e-16,4.823380242097624e-19,5.340972982968326e-31,5.114098851541189e-05,3.967460885334938e-14,1.8987079002205773e-20,2.0715733371376516e-18,1.7424878971189744e-14,1.999944954980495e-10,5.962554676929728e-16,4.902503148082227e-20,9.0560396086776e-20,2.4556283803519614e-18,2.6083995876377467e-23,5.840146015200227e-32,1.9531003178907066e-20,0.002833397805776389,1.1651958728128445e-13
9.089678089831855e-09,0.0027344314106420324,0.0915567593028733,0.0,0.002327024495724001,0.4515170849921596,2.233648992550436e-14,0.4540659520319713,6.163563340912421e-16,3.814700047774711e-20,1.475717008541915e-16,4.834904096048022e-19,5.361361340324139e-31,5.108672763872571e-05,3.9761663597754425e-14,1.9098905568548976e-20,2.067413871570021e-18,1.7444046295645775e-14,2.0006388222875934e-10,5.965699893174601e-16,-2.407395292216386e-20,9.047609016001377e-20,2.4589938436485213e-18,2.6355772539362193e-23,5.8371132919537e-32,1.9577664371866123e-20,0.002834660108951873,1.1662248574867326e-13
9.10352024829572e-09,0.0027344314106420324,0.0915567593028733,0.0,0.0023245594872203144,0.45151711206400047,2.240446136816961e-14,0.45406469245584385,6.166890274327707e-16,3.8206392366882875e-20,1.4765204044651398e-16,4.846431604082415e-19,5.3818172789266405e-31,5.103258395669012e-05,3.984875704897785e-14,1.8971992831489323e-20,2.063386686925046e-18,1.746317833270906e-14,2.001329470432822e-10,5.968838784618704e-16,-4.1889327025778835e-20,9.039193171693646e-20,2.4623565177987094e-18,2.647763107408924e-23,5.834083057875772e-32,1.9624340354919937e-20,0.0028359196850101603,1.1672527516220325e-13
9.117362406759586e-09,0.0027344314106420324,0.0915567593028733,0.0,0.0023220997985864875,0.4515171390774325,2.2472506646910798e-14,0.4540634355980605,6.170210411197244e-16,3.826575252217273e-20,1.477311448523226e-16,4.857963054166744e-19,5.402277876274951e-31,5.097855709234121e-05,3.9935889123274315e-14,1.887462771212511e-20,2.0593564956618968e-18,1.7482275136942784e-14,2.002016901753536e-10,5.971971368779929e-16,7.968146735508861e-20,9.030792679578371e-20,2.4657167312873305e-18,2.609184506524028e-23,5.831052363859391e-32,1.967103229421798e-20,0.0028371765427247365,1.16827955757325e-13
9.131204565223451e-09,0.0027344314106420324,0.0915567593028733,0.0,0.0023196454127263726,0.4515171660326435,2.2540625623825482e-14,0.45406218144988525,6.173522514230938e-16,3.8325080950781495e-20,1.4781042193425243e-16,4.869497422928652e-19,5.422764458935552e-31,5.092464667023742e-05,4.00230597374465e-14,1.9056917711635665e-20,2.055198880477596e-18,1.7501336762963937e-14,2.002701130419342e-10,5.975097666382792e-16,-9.275007840571684e-21,9.022410095385467e-20,2.46907339098286e-18,2.6398928728007837e-23,5.82802031090628e-32,1.9717736045552595e-20,0.0028384306908314726,1.1693052776875457e-13
9.145046723687316e-09,0.0027344314106420324,0.0915567593028733,0.0,0.0023171963126173032,0.45151719292982023,2.2608818161228303e-14,0.45406093000261966,6.176829244999033e-16,3.838437766004003e-20,1.4789089170334765e-16,4.881035175693294e-19,5.443355675290148e-31,5.087085231650296e-05,4.0110268808482963e-14,1.8988806798896898e-20,2.051179698641184e-18,1.7520363265441387e-14,2.0033821689647444e-10,5.978217697643099e-16,-1.021201111423559e-19,9.014041771885122e-20,2.472427049769951e-18,2.6798477853026016e-23,5.824991347059223e-32,1.9764453493301894e-20,0.0028396821380288232,1.170329914304642e-13
9.158888882151182e-09,0.0027344314106420324,0.0915567593028733,0.0,0.002314752481308336,0.451517219769149,2.2677084121651167e-14,0.45405968124760265,6.180130232595246e-16,3.844364265744192e-20,1.4796943845513806e-16,4.892577306619061e-19,5.463941607121716e-31,5.0817173659034904e-05,4.019751625327853e-14,1.8751889628670684e-20,2.047256430204167e-18,1.7539354699088843e-14,2.0040600131977403e-10,5.981331477987781e-16,1.1499678756487492e-19,9.005689198241442e-20,2.4757788010352576e-18,2.6094331613317145e-23,5.821963023059241e-32,1.9811188663391592e-20,0.00284093089297803,1.1713534697563316e-13
9.172731040615047e-09,0.0027344314106420324,0.0915567593028733,0.0,0.0023123139019216184,0.4515172465508148,2.2745423367843405e-14,0.45405843517620986,6.183422392359126e-16,3.8502875950642783e-20,1.4804739497799183e-16,4.904122140391596e-19,5.484503505725863e-31,5.076361032721908e-05,4.028480198945222e-14,1.8966684205205712e-20,2.043118962268308e-18,1.755831111866987e-14,2.0047346769278214e-10,5.984439027838315e-16,4.84542954292306e-20,8.997354702122358e-20,2.479126827362361e-18,2.627915183526494e-23,5.818931989032905e-32,1.9857934771528744e-20,0.0028421769643033196,1.1723759463671966e-13
9.186573199078912e-09,0.0027344314106420324,0.0915567593028733,0.0,0.002309880557652351,0.4515172732750023,2.2813835762771978e-14,0.45405719177985376,6.186708588263545e-16,3.856207754746042e-20,1.4812836010298212e-16,4.915669681194214e-19,5.505234290713512e-31,5.071016195186607e-05,4.037212593503301e-14,1.9060084232492902e-20,2.0390559260079294e-18,1.7577232578999086e-14,2.005406183030848e-10,5.987540370201376e-16,-2.10905818582214e-19,8.989032617627528e-20,2.4824711994486402e-18,2.7282886917344403e-23,5.81590456039625e-32,1.990469183466497e-20,0.0028434203605920993,1.1733973464547542e-13
9.200415357542778e-09,0.0027344314106420324,0.0915567593028733,0.0,0.0023074524317655385,0.45151729994189527,2.2882321169621605e-14,0.4540559510499838,6.189990756670152e-16,3.862124745587077e-20,1.4820690846864493e-16,4.927222355499164e-19,5.525979281500659e-31,5.065682816565308e-05,4.045948800745463e-14,1.8652889011873732e-20,2.035254855864147e-18,1.7596119134929032e-14,2.006074517878924e-10,5.990635517547875e-16,1.2954853533833424e-19,8.980727517468855e-20,2.4858145730076044e-18,2.619792512238856e-23,5.812879244873319e-32,1.9951469678982157e-20,0.0028446610903951576,1.174417672328382e-13
9.214257516006643e-09,0.0027344314106420324,0.0915567593028733,0.0,0.002305029507597723,0.45151732655167665,2.295087945179494e-14,0.4540547129780855,6.193263744290415e-16,3.868038568400663e-20,1.482824341440712e-16,4.938777860321556e-19,5.546576381778735e-31,5.060360860278458e-05,4.0546888124969634e-14,1.8782297280892734e-20,2.0311958045888705e-18,1.7614970841356236e-14,2.006739687403175e-10,5.993724487783805e-16,2.024968371425864e-19,8.97244229778195e-20,2.489154411077844e-18,2.580170195887957e-23,5.809848808176072e-32,1.9998258978391135e-20,0.002845899162226855,1.175436926290191e-13
9.226715458624122e-09,0.0027344314106420324,0.0915567593028733,0.0,0.0023028533096024592,0.4515173504518,2.3012644101430746e-14,0.4540536009789349,6.196203816113507e-16,3.87335830095238e-20,1.4835092227309384e-16,4.949179667225773e-19,5.565130738727649e-31,5.055580835588891e-05,4.062558069221275e-14,1.890914333001773e-20,2.0275488220607387e-18,1.763190762622785e-14,2.0073356529887992e-10,5.996499298590532e-16,-7.602772826020065e-21,8.964993140648852e-20,2.492156670661401e-18,2.6665785648761594e-23,5.807038092184183e-32,2.0040376843725566e-20,0.002847011161317787,1.1763533402684564e-13
9.239173401241601e-09,0.0027344314106420324,0.0915567593028733,0.0,0.0023006812995137785,0.45151737430594285,2.3074467570339417e-14,0.45405249111971796,6.199139954542482e-16,3.8786754686863065e-20,1.4842097600914588e-16,4.959584929149932e-19,5.583835287383148e-31,5.0508100070044256e-05,4.07043039510693e-14,1.877075592996943e-20,2.0240453805205335e-18,1.7648816267591872e-14,2.0079290835624708e-10,5.999269139185653e-16,3.1353222797431646e-20,8.957558126560104e-20,2.495157437923585e-18,2.6597022056557945e-23,5.804224424965728e-32,2.0082508694520476e-20,0.002848121020475253,1.177268889525642e-13
9.25163134385908e-09,0.0027344314106420324,0.0915567593028733,0.0,0.0022985134653306016,0.4515173981142369,2.3136349759394878e-14,0.4540513833943028,6.202069814935329e-16,3.883990072228274e-20,1.4849076877532158e-16,4.969993474556512e-19,5.602550712129969e-31,5.0460483481810205e-05,4.078305784231905e-14,1.884158882216502e-20,2.020446873264741e-18,1.7665696805553982e-14,2.0085199777653254e-10,6.00203402074757e-16,1.6993146372960788e-19,8.950142257533914e-20,2.4981565132003358e-18,2.5813492410383975e-23,5.801486596305333e-32,2.012465383613053e-20,0.002849228745831309,1.1781835757247685e-13
9.26408928647656e-09,0.0027344314106420324,0.0915567593028733,0.0,0.0022963497950979446,0.4515174218768133,2.319829056961442e-14,0.4540502777965806,6.204994748836296e-16,3.8893021122137833e-20,1.485604743455413e-16,4.980403222807544e-19,5.621253300571618e-31,5.0412958328710703e-05,4.086184230712078e-14,1.8854492929371065e-20,2.0168867129444726e-18,1.7682549280248067e-14,2.0091083423193768e-10,6.004793957234348e-16,-2.265649030954247e-20,8.942728882710115e-20,2.5011516257958915e-18,2.680306966643004e-23,5.7987547834953e-32,2.0166803842873134e-20,0.0028503343434945943,1.179097400524198e-13
9.276547229094039e-09,0.0027344314106420324,0.0915567593028733,0.0,0.002294190276906936,0.45151744559380297,2.326028990215877e-14,0.4540491743204661,6.207916293386816e-16,3.8946115892886526e-20,1.4863049670845963e-16,4.9908156101570385e-19,5.640102487392415e-31,5.036552434919286e-05,4.094065728676482e-14,1.8506637809627946e-20,2.0135154191408284e-18,1.769937373183512e-14,2.0096941847926609e-10,6.007548962727664e-16,-1.21188211024359e-19,8.935323805952003e-20,2.504144403957763e-18,2.7788781348455495e-23,5.795980490303523e-32,2.0208964530968398e-20,0.0028514378195504363,1.1800103655777332e-13
9.289005171711518e-09,0.0027344314106420324,0.0915567593028733,0.0,0.0022920348988932646,0.45151746926533604,2.3322347658332167e-14,0.4540480729598972,6.210830368592557e-16,3.8999185041066627e-20,1.4869687207077548e-16,5.001233488441002e-19,5.658839495718865e-31,5.031818128282807e-05,4.101950272228632e-14,1.8617230687148117e-20,2.0099230974578136e-18,1.77161702004936e-14,2.0102774951133908e-10,6.010299045123018e-16,3.041643591198877e-19,8.927953191002964e-20,2.5071379410231015e-18,2.538103115611187e-23,5.793167310214492e-32,2.0251147449135747e-20,0.002852539180060966,1.1809224725341182e-13
9.301463114328997e-09,0.0027344314106420324,0.0915567593028733,0.0,0.0022898836492386775,0.45151749289154247,2.3384463739582416e-14,0.4540469737088348,6.213738742573929e-16,3.905222857331319e-20,1.4876394906213656e-16,5.011650970246761e-19,5.677496710695872e-31,5.027092887004447e-05,4.109837855578899e-14,1.8830488945156785e-20,2.0062901061710838e-18,1.773293872643223e-14,2.010858296873713e-10,6.013044223179256e-16,1.982574275256725e-20,8.920579138400663e-20,2.5101257996984724e-18,2.663063656745867e-23,5.790348583147249e-32,2.029332875588932e-20,0.0028536384310652307,1.181833723037747e-13
9.313921056946476e-09,0.0027344314106420324,0.0915567593028733,0.0,0.0022877365161711213,0.45151751647255134,2.344663804750104e-14,0.4540458765612628,6.216645369846039e-16,3.9105246496402465e-20,1.4883954310030469e-16,5.022067939301935e-19,5.696793506967626e-31,5.02237668520694e-05,4.117728472980106e-14,1.8359880714466085e-20,2.003008954993959e-18,1.774967934989029e-14,2.0114366275137483e-10,6.015784520251019e-16,-7.413936944245783e-19,8.913194109891555e-20,2.5131080229091155e-18,3.1507930938401423e-23,5.787643913820105e-32,2.0335507980383832e-20,0.0028547355785792953,1.182744118728801e-13
9.326378999563955e-09,0.0027344314106420324,0.0915567593028733,0.0,0.0022855934879598386,0.45151754000849137,2.3508870483823265e-14,0.45404478151118804,6.219544476673254e-16,3.9158238817174287e-20,1.4890777194207159e-16,5.032496714870867e-19,5.715946926884156e-31,5.017669497165082e-05,4.1256221184578556e-14,1.8366847684523874e-20,1.9994968168386716e-18,1.7766392111106422e-14,2.0120124286538094e-10,6.018519928998317e-16,3.7961325609380294e-19,8.90587370510177e-20,2.516097984012937e-18,2.5357574355935383e-23,5.784959692071953e-32,2.0377735010358993e-20,0.0028558306285963613,1.1836536612414012e-13
9.337591147919687e-09,0.0027344314106420324,0.0915567593028733,0.0,0.0022836682625629397,0.4515175611524097,2.3564929295198382e-14,0.45404379775454595,6.222146948023568e-16,3.9205910021601634e-20,1.4896465468301536e-16,5.041880417187617e-19,5.7326091166586524e-31,5.01344071349418e-05,4.1327289836415815e-14,1.883886571033418e-20,1.996111608636259e-18,1.778140980726599e-14,2.0125284992075362e-10,6.020977630698074e-16,2.5667031076518345e-19,8.899279535569578e-20,2.5187819933609762e-18,2.524462908078917e-23,5.782455613245061e-32,2.041573044073402e-20,0.0028568143851868256,1.1844715213823425e-13
9.347682081439845e-09,0.0027344314106420324,0.0915567593028733,0.0,0.002281938387416731,0.4515175801508897,2.361542235526733e-14,0.45404291381847,6.224488154337111e-16,3.9248796383717245e-20,1.4901701392491898e-16,5.050325818404378e-19,5.747644762661324e-31,5.009641017484453e-05,4.139127251983644e-14,1.8753624012330766e-20,1.9933285186925086e-18,1.7794906489985606e-14,2.0129912439353196e-10,6.023186201937792e-16,-4.4837555390448727e-20,8.893335905597666e-20,2.5211941143157342e-18,2.719697893925613e-23,5.780115577531127e-32,2.0449926603996874e-20,0.002857698321216415,1.1852070067493867e-13
9.357773014960004e-09,0.0027344314106420324,0.0915567593028733,0.0,0.0022802111847590283,0.4515175991200276,2.3665953379135766e-14,0.4540420312479804,6.226826184412402e-16,3.92916659606054e-20,1.4907155343334082e-16,5.058774720710047e-19,5.762937719132268e-31,5.005847189912003e-05,4.145527496852548e-14,1.8632917867579495e-20,1.990569326412624e-18,1.7808384963931458e-14,2.0134523678900367e-10,6.02539159812874e-16,1.8289948590227175e-20,8.887411408986645e-20,2.523606758752476e-18,2.691083370514573e-23,5.7777930781312e-32,2.0484136941354772e-20,0.0028585808916598825,1.1859419352380667e-13
9.367863948480162e-09,0.0027344314106420324,0.0915567593028733,0.0,0.0022784866484412422,0.45151761805989066,2.3716522314858205e-14,0.4540411500399355,6.229159082540884e-16,3.933451875609067e-20,1.4912641928021222e-16,5.067226384286618e-19,5.778230095226995e-31,5.002059217283241e-05,4.151929715177737e-14,1.886934122515635e-20,1.9876376918409387e-18,1.782184525053135e-14,2.0139118667167248e-10,6.027593823639222e-16,1.7294452210956733e-19,8.881506182300102e-20,2.526019069201032e-18,2.5320929265418168e-23,5.775534870855661e-32,2.0518358456866605e-20,0.0028594620996588104,1.1866763077081671e-13
9.37795488200032e-09,0.0027344314106420324,0.0915567593028733,0.0,0.0022767647723343338,0.45151763697054625,2.3767129110551146e-14,0.45404027019120335,6.23148970187176e-16,3.93773547740567e-20,1.4918445291885642e-16,5.075676762594479e-19,5.7937171869973205e-31,4.998277086135625e-05,4.158333903944011e-14,1.8893010009288536e-20,1.984818957175321e-18,1.7835287371227557e-14,2.014369755020901e-10,6.029792889425385e-16,-1.197893592525329e-19,8.875589195328553e-20,2.5284266549290594e-18,2.723959481328787e-23,5.773391560102849e-32,2.0552574763788388e-20,0.0028603419483451344,1.1874101250177653e-13
